ID,SUBTYPE,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE
4015440,,Almere,G0034,bestaand,47.472,283,0,,2016/11/29 10:49:40+00
4015441,,Almere,G0034,bestaand,6.942,283,0,,2014/01/31 22:14:14+00
4015442,,Almere,G0034,bestaand,52.88,283,0,,2016/11/29 10:49:27+00
4015443,,Almere,G0034,bestaand,47.302,283,0,,2016/11/29 10:49:36+00
4015444,,Almere,G0034,bestaand,123.38,283,0,,2016/11/29 10:49:29+00
4015445,,Almere,G0034,bestaand,64.75,283,0,,2016/11/29 10:49:01+00
4015446,,Almere,G0034,bestaand,62.646,283,0,,2016/11/29 10:43:52+00
4015447,,Almere,G0034,bestaand,3.47,283,0,,2014/01/31 22:14:14+00
4015448,,Almere,G0034,bestaand,54.098,283,0,,2016/11/29 10:47:13+00
4015449,,Almere,G0034,bestaand,5.373,283,0,,2014/01/31 22:14:14+00
4015450,,Almere,G0034,bestaand,6.658,283,0,,2014/01/31 22:14:14+00
4015451,,Almere,G0034,bestaand,91.837,283,0,,2016/11/29 10:49:40+00
4015452,,Almere,G0034,bestaand,89.21,283,0,,2016/11/29 10:49:14+00
4015453,,Almere,G0034,bestaand,1175.853,283,0,,2020/06/03 12:10:04+00
4015454,,Almere,G0034,bestaand,45.309,283,0,,2016/11/29 10:49:27+00
4015455,,Almere,G0034,bestaand,50.184,283,0,,2020/07/13 11:15:28+00
4015456,,Almere,G0034,bestaand,7.008,283,0,,2014/01/31 22:14:14+00
4015457,,Almere,G0034,bestaand,54.591,283,0,,2016/11/29 10:43:54+00
4015458,,Almere,G0034,bestaand,45.035,283,0,,2016/11/29 10:49:01+00
4015459,,Almere,G0034,bestaand,51.037,283,0,,2016/11/29 10:43:56+00
4015460,,Almere,G0034,bestaand,7.883,283,0,,2014/01/31 22:14:14+00
4015461,,Almere,G0034,bestaand,53.5,283,0,,2016/11/29 10:49:37+00
4015462,,Almere,G0034,bestaand,9.381,283,0,,2014/01/31 22:14:14+00
4015463,,Almere,G0034,bestaand,62.96,283,0,,2016/11/29 10:47:19+00
4015464,,Almere,G0034,bestaand,47.107,283,0,,2016/11/29 10:49:39+00
4015465,,Almere,G0034,bestaand,179.749,283,0,,2016/11/29 10:48:40+00
4015466,,Almere,G0034,bestaand,48.147,283,0,,2016/11/29 10:43:52+00
4015467,,Almere,G0034,bestaand,49.572,283,0,,2014/01/31 22:14:14+00
4015468,,Almere,G0034,bestaand,6.291,283,0,,2014/01/31 22:14:14+00
4015469,,Almere,G0034,bestaand,47.451,283,0,,2016/11/29 10:49:40+00
4015470,,Almere,G0034,bestaand,7.552,283,0,,2014/01/31 22:14:14+00
4015471,,Almere,G0034,bestaand,57.076,283,0,,2016/11/29 10:43:55+00
4015472,,Almere,G0034,bestaand,67.359,283,0,,2016/11/29 10:48:59+00
4015473,,Almere,G0034,bestaand,58.482,283,0,,2016/11/29 10:48:21+00
4015474,,Almere,G0034,bestaand,8.101,283,0,,2014/01/31 22:14:14+00
4015475,,Almere,G0034,bestaand,6.292,283,0,,2014/01/31 22:14:14+00
4015476,,Almere,G0034,bestaand,7.847,283,0,,2014/01/31 22:14:14+00
4015477,,Almere,G0034,bestaand,17.998,283,0,,2014/01/31 22:14:14+00
4015478,,Almere,G0034,bestaand,55.881,283,0,,2016/11/29 10:46:04+00
4015479,,Almere,G0034,bestaand,69.721,283,0,,2017/09/28 15:15:42+00
4015480,,Almere,G0034,bestaand,8.788,283,0,,2014/01/31 22:14:14+00
4015481,,Almere,G0034,bestaand,48.768,283,0,,2016/11/29 10:43:52+00
4015482,,Almere,G0034,bestaand,65.201,283,0,,2016/11/29 10:45:37+00
4015483,,Almere,G0034,bestaand,49.041,283,0,,2016/11/29 10:47:18+00
4015484,,Almere,G0034,bestaand,8.776,283,0,,2014/01/31 22:14:14+00
4015485,,Almere,G0034,bestaand,8.123,283,0,,2014/01/31 22:14:14+00
4015486,,Almere,G0034,bestaand,6.003,283,0,,2014/01/31 22:14:14+00
4015487,,Almere,G0034,bestaand,50.187,283,0,,2020/07/10 15:55:41+00
4015488,,Almere,G0034,bestaand,142.471,283,0,,2016/11/29 10:49:51+00
4015489,,Almere,G0034,bestaand,60.002,283,0,,2016/11/29 10:44:37+00
4015490,,Almere,G0034,bestaand,49.383,283,0,,2016/11/29 10:47:31+00
4015491,,Almere,G0034,bestaand,70.798,283,0,,2016/11/29 10:43:56+00
4015492,,Almere,G0034,bestaand,58.057,283,0,,2016/11/29 10:47:17+00
4015493,,Almere,G0034,bestaand,19.317,283,0,,2014/01/31 22:14:14+00
4015494,,Almere,G0034,bestaand,31.613,283,0,,2016/11/29 10:48:29+00
4015495,,Almere,G0034,bestaand,6.941,283,0,,2014/01/31 22:14:14+00
4015496,,Almere,G0034,bestaand,67.186,283,0,,2016/11/29 10:46:07+00
4015497,,Almere,G0034,bestaand,7.507,283,0,,2014/01/31 22:14:14+00
4015498,,Almere,G0034,bestaand,117.173,283,0,,2016/11/29 10:48:40+00
4015499,,Almere,G0034,bestaand,5.264,283,0,,2014/01/31 22:14:14+00
4015500,,Almere,G0034,bestaand,51.407,283,0,,2016/11/29 10:47:26+00
4015501,,Almere,G0034,bestaand,83.18,283,0,,2016/11/29 10:43:55+00
4015502,,Almere,G0034,bestaand,9.742,283,0,,2014/01/31 22:14:14+00
4015503,,Almere,G0034,bestaand,49.681,283,0,,2016/11/29 10:49:36+00
4015504,,Almere,G0034,bestaand,47.225,283,0,,2016/11/29 10:49:28+00
4015505,,Almere,G0034,bestaand,6.967,283,0,,2014/01/31 22:14:14+00
4015506,,Almere,G0034,bestaand,5.485,283,0,,2014/01/31 22:14:14+00
4015507,,Almere,G0034,bestaand,3.947,283,0,,2017/01/20 09:40:04+00
4015508,,Almere,G0034,bestaand,48.377,283,0,,2016/11/29 10:49:22+00
4015509,,Almere,G0034,bestaand,51.844,283,0,,2016/11/29 10:48:42+00
4015510,,Almere,G0034,bestaand,76.246,283,0,,2016/11/29 10:49:30+00
4015511,,Almere,G0034,bestaand,90.16,283,0,,2016/11/29 10:48:40+00
4015512,,Almere,G0034,bestaand,59.595,283,0,,2016/11/29 10:49:55+00
4015513,,Almere,G0034,bestaand,113.675,283,0,,2016/11/29 10:46:04+00
4015514,,Almere,G0034,bestaand,6.589,283,0,,2014/01/31 22:14:14+00
4015515,,Almere,G0034,bestaand,8.004,283,0,,2014/01/31 22:14:14+00
4015516,,Almere,G0034,bestaand,58.438,283,0,,2016/11/29 10:49:52+00
4015517,,Almere,G0034,bestaand,9.048,283,0,,2014/01/31 22:14:14+00
4015518,,Almere,G0034,bestaand,47.72,283,0,,2016/11/29 10:49:27+00
4015519,,Almere,G0034,bestaand,46.452,283,0,,2016/11/29 10:45:33+00
4015520,,Almere,G0034,bestaand,9.383,283,0,,2014/01/31 22:14:14+00
4015521,,Almere,G0034,bestaand,8.036,283,0,,2014/01/31 22:14:14+00
4015522,,Almere,G0034,bestaand,7.173,283,0,,2014/01/31 22:14:14+00
4015523,,Almere,G0034,bestaand,80.664,283,0,,2016/11/29 10:49:01+00
4015524,,Almere,G0034,bestaand,4.938,283,0,,2014/01/31 22:14:14+00
4015525,,Almere,G0034,bestaand,7.27,283,0,,2014/01/31 22:14:14+00
4015526,,Almere,G0034,bestaand,55.951,283,0,,2020/07/23 13:04:08+00
4015527,,Almere,G0034,bestaand,9.598,283,0,,2014/01/31 22:14:14+00
4015528,,Almere,G0034,bestaand,8.91,283,0,,2014/01/31 22:14:14+00
4015529,,Almere,G0034,bestaand,107.503,283,0,,2016/11/29 10:43:41+00
4015530,,Almere,G0034,bestaand,50.17,283,0,,2016/11/29 10:47:18+00
4015531,,Almere,G0034,bestaand,7.534,283,0,,2014/01/31 22:14:14+00
4015532,,Almere,G0034,bestaand,58.263,283,0,,2016/11/29 10:44:33+00
4015533,,Almere,G0034,bestaand,5.672,283,0,,2014/01/31 22:14:14+00
4015534,,Almere,G0034,bestaand,64.998,283,0,,2016/11/29 10:45:29+00
4015535,,Almere,G0034,bestaand,57.184,283,0,,2016/11/29 10:48:26+00
4015536,,Almere,G0034,bestaand,7.106,283,0,,2014/01/31 22:14:14+00
4015537,,Almere,G0034,bestaand,79.012,283,0,,2016/11/29 10:47:19+00
4015538,,Almere,G0034,bestaand,44.504,283,0,,2016/11/29 10:44:33+00
4015539,,Almere,G0034,bestaand,98.051,283,0,,2016/11/29 10:49:30+00
4015540,,Almere,G0034,bestaand,48.381,283,0,,2016/11/29 10:46:11+00
4015541,,Almere,G0034,bestaand,5.483,283,0,,2014/01/31 22:14:14+00
4015542,,Almere,G0034,bestaand,46.777,283,0,,2016/11/29 10:45:41+00
4015543,,Almere,G0034,bestaand,56.486,283,0,,2016/11/29 10:49:38+00
4015544,,Almere,G0034,bestaand,48.7,283,0,,2016/11/29 10:47:20+00
4015545,,Almere,G0034,bestaand,66.392,283,0,,2016/11/29 10:46:11+00
4015546,,Almere,G0034,bestaand,91.067,283,0,,2016/11/29 10:43:52+00
4015547,,Almere,G0034,bestaand,49.17,283,0,,2016/11/29 10:43:59+00
4015548,,Almere,G0034,bestaand,78.211,283,0,,2016/11/29 10:43:55+00
4015549,,Almere,G0034,bestaand,61.774,283,0,,2016/11/29 10:43:59+00
4015550,,Almere,G0034,bestaand,63.053,283,0,,2016/11/29 10:48:40+00
4015551,,Almere,G0034,bestaand,6.835,283,0,,2014/01/31 22:14:14+00
4015552,,Almere,G0034,bestaand,55.355,283,0,,2016/11/29 10:44:33+00
4015553,,Almere,G0034,bestaand,46.604,283,0,,2016/11/29 10:46:05+00
4015554,,Almere,G0034,bestaand,57.074,283,0,,2016/11/29 10:43:59+00
4015555,,Almere,G0034,bestaand,54.561,283,0,,2016/11/29 10:48:42+00
4015556,,Almere,G0034,bestaand,104.756,283,0,,2016/11/29 10:43:56+00
4015557,,Almere,G0034,bestaand,3.81,283,0,,2014/01/31 22:14:14+00
4015558,,Almere,G0034,bestaand,47.001,283,0,,2016/11/29 10:49:28+00
4015559,,Almere,G0034,bestaand,8.685,283,0,,2014/01/31 22:14:14+00
4015560,,Almere,G0034,bestaand,47.959,283,0,,2016/11/29 10:48:38+00
4015561,,Almere,G0034,bestaand,7.802,283,0,,2014/01/31 22:14:14+00
4015562,,Almere,G0034,bestaand,57.391,283,0,,2016/11/29 10:48:29+00
4015563,,Almere,G0034,bestaand,48.41,283,0,,2016/11/29 10:48:28+00
4015564,,Almere,G0034,bestaand,114.582,283,0,,2016/11/29 10:47:16+00
4015565,,Almere,G0034,bestaand,6.472,283,0,,2014/01/31 22:14:14+00
4015566,,Almere,G0034,bestaand,57.436,283,0,,2016/11/29 10:47:16+00
4015567,,Almere,G0034,bestaand,44.732,283,0,,2016/11/29 10:47:13+00
4015568,,Almere,G0034,bestaand,54.68,283,0,,2016/11/29 10:49:39+00
4015569,,Almere,G0034,bestaand,8.597,283,0,,2014/01/31 22:14:14+00
4015570,,Almere,G0034,bestaand,41.86,283,0,,2016/11/29 10:43:59+00
4015571,,Almere,G0034,bestaand,7.5,283,0,,2014/01/31 22:14:14+00
4015572,,Almere,G0034,bestaand,49.098,283,0,,2016/11/29 10:49:38+00
4015573,,Almere,G0034,bestaand,63.636,283,0,,2016/11/29 10:47:20+00
4015574,,Almere,G0034,bestaand,5.741,283,0,,2014/01/31 22:14:14+00
4015575,,Almere,G0034,bestaand,6,283,0,,2014/01/31 22:14:14+00
4015576,,Almere,G0034,bestaand,49.572,283,0,,2016/11/29 10:49:29+00
4015577,,Almere,G0034,bestaand,45.898,283,0,,2016/11/29 10:43:59+00
4015578,,Almere,G0034,bestaand,58.138,283,0,,2016/11/29 10:43:55+00
4015579,,Almere,G0034,bestaand,46.211,283,0,,2016/11/29 10:45:35+00
4015580,,Almere,G0034,bestaand,10.915,283,0,,2014/01/31 22:14:14+00
4015581,,Almere,G0034,bestaand,54.605,283,0,,2016/11/29 10:46:04+00
4015582,,Almere,G0034,bestaand,61.241,283,0,,2016/11/29 10:44:35+00
4015583,,Almere,G0034,bestaand,8.286,283,0,,2014/01/31 22:14:14+00
4015584,,Almere,G0034,bestaand,70.894,283,0,,2016/11/29 10:43:59+00
4015585,,Almere,G0034,bestaand,7.131,283,0,,2014/01/31 22:14:14+00
4015586,,Almere,G0034,bestaand,129.517,283,0,,2016/11/29 10:43:53+00
4015587,,Almere,G0034,bestaand,50.535,283,0,,2020/06/09 13:43:44+00
4015588,,Almere,G0034,bestaand,689.262,283,0,,2016/11/29 10:46:04+00
4015589,,Almere,G0034,bestaand,46.616,283,0,,2016/11/29 10:49:38+00
4015590,,Almere,G0034,bestaand,5.999,283,0,,2014/01/31 22:14:14+00
4015591,,Almere,G0034,bestaand,53.808,283,0,,2016/11/29 10:45:25+00
4015592,,Almere,G0034,bestaand,61.887,283,0,,2016/11/29 10:44:01+00
4015593,,Almere,G0034,bestaand,437.114,283,0,,2020/07/13 14:51:13+00
4015594,,Almere,G0034,bestaand,57.07,283,0,,2016/11/29 10:43:55+00
4015595,,Almere,G0034,bestaand,7.995,283,0,,2014/01/31 22:14:14+00
4015596,,Almere,G0034,bestaand,8.155,283,0,,2014/01/31 22:14:14+00
4015597,,Almere,G0034,bestaand,54.561,283,0,,2016/11/29 10:49:31+00
4015598,,Almere,G0034,bestaand,49.161,283,0,,2016/11/29 10:44:00+00
4015599,,Almere,G0034,bestaand,51.625,283,0,,2016/11/29 10:43:55+00
4015600,,Almere,G0034,bestaand,7.455,283,0,,2014/01/31 22:14:14+00
4015601,,Almere,G0034,bestaand,53.628,283,0,,2016/11/29 10:46:11+00
4015602,,Almere,G0034,bestaand,49.21,283,0,,2016/11/29 10:47:16+00
4015603,,Almere,G0034,bestaand,56.063,283,0,,2017/09/29 16:01:02+00
4015604,,Almere,G0034,bestaand,7.501,283,0,,2014/01/31 22:14:14+00
4015605,,Almere,G0034,bestaand,6.003,283,0,,2014/01/31 22:14:14+00
4015606,,Almere,G0034,bestaand,7.136,283,0,,2014/01/31 22:14:14+00
4015607,,Almere,G0034,bestaand,61.238,283,0,,2016/11/29 10:44:34+00
4015608,,Almere,G0034,bestaand,52.154,283,0,,2016/11/29 10:47:10+00
4015609,,Almere,G0034,bestaand,48.626,283,0,,2016/11/29 10:43:58+00
4015610,,Almere,G0034,bestaand,10.743,283,0,,2014/01/31 22:14:14+00
4015611,,Almere,G0034,bestaand,6.78,283,0,,2014/01/31 22:14:14+00
4015612,,Almere,G0034,bestaand,51.84,283,0,,2016/11/29 10:49:29+00
4015613,,Almere,G0034,bestaand,46.957,283,0,,2016/11/29 10:49:40+00
4015614,,Almere,G0034,bestaand,91.853,283,0,,2016/11/29 10:45:23+00
4015615,,Almere,G0034,bestaand,49.274,283,0,,2016/11/29 10:48:28+00
4015616,,Almere,G0034,bestaand,45.139,283,0,,2016/11/29 10:49:39+00
4015617,,Almere,G0034,bestaand,61.916,283,0,,2016/11/29 10:44:33+00
4015618,,Almere,G0034,bestaand,6.897,283,0,,2014/01/31 22:14:14+00
4015619,,Almere,G0034,bestaand,59.39,283,0,,2016/11/29 10:49:58+00
4015620,,Almere,G0034,bestaand,3.946,283,0,,2014/01/31 22:14:14+00
4015621,,Almere,G0034,bestaand,6.011,283,0,,2014/01/31 22:14:14+00
4015622,,Almere,G0034,bestaand,49.876,283,0,,2016/11/29 10:43:52+00
4015623,,Almere,G0034,bestaand,5.292,283,0,,2014/01/31 22:14:14+00
4015624,,Almere,G0034,bestaand,66.684,283,0,,2016/11/29 10:47:06+00
4015625,,Almere,G0034,bestaand,47.671,283,0,,2016/11/29 10:49:29+00
4015626,,Almere,G0034,bestaand,74.945,283,0,,2016/11/29 10:46:04+00
4015627,,Almere,G0034,bestaand,68.628,283,0,,2016/11/29 10:43:58+00
4015628,,Almere,G0034,bestaand,7.836,283,0,,2014/01/31 22:14:14+00
4015629,,Almere,G0034,bestaand,7.533,283,0,,2014/01/31 22:14:14+00
4015630,,Almere,G0034,bestaand,82.456,283,0,,2016/11/29 10:44:33+00
4015631,,Almere,G0034,bestaand,9.559,283,0,,2014/01/31 22:14:14+00
4015632,,Almere,G0034,bestaand,75.957,283,0,,2016/11/29 10:49:38+00
4015633,,Almere,G0034,bestaand,6.588,283,0,,2014/01/31 22:14:14+00
4015634,,Almere,G0034,bestaand,55.505,283,0,,2016/11/29 10:47:14+00
4015635,,Almere,G0034,bestaand,13.737,283,0,,2014/01/31 22:14:14+00
4015636,,Almere,G0034,bestaand,6.201,283,0,,2014/01/31 22:14:14+00
4015637,,Almere,G0034,bestaand,82.072,283,0,,2016/11/29 10:46:08+00
4015638,,Almere,G0034,bestaand,5.34,283,0,,2014/01/31 22:14:14+00
4015639,,Almere,G0034,bestaand,51.836,283,0,,2016/11/29 10:49:40+00
4015640,,Almere,G0034,bestaand,9.758,283,0,,2014/01/31 22:14:14+00
4015641,,Almere,G0034,bestaand,8.971,283,0,,2014/01/31 22:14:14+00
4015642,,Almere,G0034,bestaand,8.355,283,0,,2014/01/31 22:14:14+00
4015643,,Almere,G0034,bestaand,12.121,283,0,,2014/01/31 22:14:14+00
4015644,,Almere,G0034,bestaand,96.074,283,0,,2016/11/29 10:49:27+00
4015645,,Almere,G0034,bestaand,51.348,283,0,,2016/11/29 10:45:29+00
4015646,,Almere,G0034,bestaand,6.786,283,0,,2014/01/31 22:14:14+00
4015647,,Almere,G0034,bestaand,122.799,283,0,,2016/11/29 10:48:38+00
4015648,,Almere,G0034,bestaand,61.795,283,0,,2016/11/29 10:49:01+00
4015649,,Almere,G0034,bestaand,63.673,283,0,,2016/11/29 10:49:26+00
4015650,,Almere,G0034,bestaand,7.071,283,0,,2014/01/31 22:14:14+00
4015651,,Almere,G0034,bestaand,6.731,283,0,,2014/01/31 22:14:14+00
4015652,,Almere,G0034,bestaand,61.112,283,0,,2016/11/29 10:49:29+00
4015653,,Almere,G0034,bestaand,46.732,283,0,,2016/11/29 10:45:34+00
4015654,,Almere,G0034,bestaand,57.977,283,0,,2016/11/29 10:47:12+00
4015655,,Almere,G0034,bestaand,61.106,283,0,,2016/11/29 10:44:36+00
4015656,,Almere,G0034,bestaand,6.599,283,0,,2014/01/31 22:14:14+00
4015657,,Almere,G0034,bestaand,7.414,283,0,,2014/01/31 22:14:14+00
4015658,,Almere,G0034,bestaand,8.265,283,0,,2014/01/31 22:14:14+00
4015659,,Almere,G0034,bestaand,54.826,283,0,,2016/11/29 10:48:28+00
4015660,,Almere,G0034,bestaand,49.163,283,0,,2016/11/29 10:48:28+00
4015661,,Almere,G0034,bestaand,7.102,283,0,,2014/01/31 22:14:14+00
4015662,,Almere,G0034,bestaand,5.297,283,0,,2014/01/31 22:14:14+00
4015663,,Almere,G0034,bestaand,48.551,283,0,,2016/11/29 10:49:02+00
4015664,,Almere,G0034,bestaand,6.159,283,0,,2014/01/31 22:14:14+00
4015665,,Almere,G0034,bestaand,902.88,283,0,,2016/11/29 10:44:35+00
4015666,,Almere,G0034,bestaand,7.529,283,0,,2014/01/31 22:14:14+00
4015667,,Almere,G0034,bestaand,51.948,283,0,,2016/11/29 10:48:41+00
4015668,,Almere,G0034,bestaand,21.347,283,0,,2016/11/29 10:49:01+00
4015669,,Almere,G0034,bestaand,59.853,283,0,,2016/11/29 10:44:00+00
4015670,,Almere,G0034,bestaand,52.894,283,0,,2016/11/29 10:47:18+00
4015671,,Almere,G0034,bestaand,59.152,283,0,,2016/11/29 10:47:17+00
4015672,,Almere,G0034,bestaand,132.563,283,0,,2016/11/29 10:44:01+00
4015673,,Almere,G0034,bestaand,54.386,283,0,,2016/11/29 10:46:06+00
4015674,,Almere,G0034,bestaand,47.383,283,0,,2016/11/29 10:49:40+00
4015675,,Almere,G0034,bestaand,7.483,283,0,,2014/01/31 22:14:14+00
4015676,,Almere,G0034,bestaand,8.279,283,0,,2014/01/31 22:14:14+00
4015677,,Almere,G0034,bestaand,8.437,283,0,,2014/01/31 22:14:14+00
4015678,,Almere,G0034,bestaand,48.7,283,0,,2016/11/29 10:47:19+00
4015679,,Almere,G0034,bestaand,44.581,283,0,,2016/11/29 10:43:55+00
4015680,,Almere,G0034,bestaand,56.767,283,0,,2016/11/29 10:47:19+00
4015681,,Almere,G0034,bestaand,6.623,283,0,,2014/01/31 22:14:14+00
4015682,,Almere,G0034,bestaand,19.872,283,0,,2014/01/31 22:14:14+00
4015683,,Almere,G0034,bestaand,46.411,283,0,,2016/11/29 10:47:19+00
4015684,,Almere,G0034,bestaand,5.995,283,0,,2014/01/31 22:14:14+00
4015685,,Almere,G0034,bestaand,72.187,283,0,,2016/11/29 10:49:27+00
4015686,,Almere,G0034,bestaand,57.045,283,0,,2016/11/29 10:46:07+00
4015687,,Almere,G0034,bestaand,57.76,283,0,,2016/11/29 10:44:00+00
4015688,,Almere,G0034,bestaand,49.172,283,0,,2016/11/29 10:45:22+00
4015689,,Almere,G0034,bestaand,59.514,283,0,,2016/11/29 10:50:00+00
4015690,,Almere,G0034,bestaand,107.506,283,0,,2020/04/16 09:01:58+00
4015691,,Almere,G0034,bestaand,8.027,283,0,,2014/01/31 22:14:14+00
4015692,,Almere,G0034,bestaand,7.454,283,0,,2014/01/31 22:14:14+00
4015693,,Almere,G0034,bestaand,6.993,283,0,,2014/01/31 22:14:14+00
4015694,,Almere,G0034,bestaand,49.322,283,0,,2016/11/29 10:46:06+00
4015695,,Almere,G0034,bestaand,46.772,283,0,,2016/11/29 10:47:20+00
4015696,,Almere,G0034,bestaand,83.2,283,0,,2016/11/29 10:43:59+00
4015697,,Almere,G0034,bestaand,61.294,283,0,,2016/11/29 10:47:18+00
4015698,,Almere,G0034,bestaand,83.266,283,0,,2016/11/29 10:46:06+00
4015699,,Almere,G0034,bestaand,8.101,283,0,,2014/01/31 22:14:14+00
4015700,,Almere,G0034,bestaand,66.779,283,0,,2016/11/29 10:44:32+00
4015701,,Almere,G0034,bestaand,56.076,283,0,,2016/11/29 10:46:05+00
4015702,,Almere,G0034,bestaand,7.533,283,0,,2014/01/31 22:14:14+00
4015703,,Almere,G0034,bestaand,8.183,283,0,,2014/01/31 22:14:14+00
4015704,,Almere,G0034,bestaand,6.356,283,0,,2014/01/31 22:14:14+00
4015705,,Almere,G0034,bestaand,60.882,283,0,,2016/11/29 10:49:26+00
4015706,,Almere,G0034,bestaand,48.078,283,0,,2016/11/29 10:45:26+00
4015707,,Almere,G0034,bestaand,8.48,283,0,,2014/01/31 22:14:14+00
4015708,,Almere,G0034,bestaand,51.23,283,0,,2016/11/29 10:47:19+00
4015709,,Almere,G0034,bestaand,103.457,283,0,,2016/11/29 10:43:53+00
4015710,,Almere,G0034,bestaand,659.478,283,0,,2016/11/29 10:48:30+00
4015711,,Almere,G0034,bestaand,475.606,283,0,,2016/11/29 10:48:34+00
4015712,,Almere,G0034,bestaand,6.185,283,0,,2014/01/31 22:14:14+00
4015713,,Almere,G0034,bestaand,6.94,283,0,,2014/01/31 22:14:14+00
4015714,,Almere,G0034,bestaand,9.7,283,0,,2014/01/31 22:14:14+00
4015715,,Almere,G0034,bestaand,91.286,283,0,,2016/11/29 10:49:39+00
4015716,,Almere,G0034,bestaand,44.577,283,0,,2016/11/29 10:43:56+00
4015717,,Almere,G0034,bestaand,47.636,283,0,,2016/11/29 10:47:18+00
4015718,,Almere,G0034,bestaand,50.448,283,0,,2016/11/29 10:47:12+00
4015719,,Almere,G0034,bestaand,7.507,283,0,,2014/01/31 22:14:14+00
4015720,,Almere,G0034,bestaand,8.849,283,0,,2014/01/31 22:14:14+00
4015721,,Almere,G0034,bestaand,7.527,283,0,,2014/01/31 22:14:14+00
4015722,,Almere,G0034,bestaand,65.678,283,0,,2016/11/29 10:44:33+00
4015723,,Almere,G0034,bestaand,6.919,283,0,,2014/01/31 22:14:14+00
4015724,,Almere,G0034,bestaand,8.174,283,0,,2014/01/31 22:14:14+00
4015725,,Almere,G0034,bestaand,7.095,283,0,,2014/01/31 22:14:14+00
4015726,,Almere,G0034,bestaand,7.682,283,0,,2014/01/31 22:14:14+00
4015727,,Almere,G0034,bestaand,47.846,283,0,,2016/11/29 10:45:30+00
4015728,,Almere,G0034,bestaand,49.802,283,0,,2020/06/09 13:46:55+00
4015729,,Almere,G0034,bestaand,60.288,283,0,,2016/11/29 10:47:17+00
4015730,,Almere,G0034,bestaand,47.548,283,0,,2016/11/29 10:49:40+00
4015731,,Almere,G0034,bestaand,48.004,283,0,,2016/11/29 10:46:10+00
4015732,,Almere,G0034,bestaand,13.502,283,0,,2014/01/31 22:14:14+00
4015733,,Almere,G0034,bestaand,8.612,283,0,,2014/01/31 22:14:14+00
4015734,,Almere,G0034,bestaand,57.678,283,0,,2016/11/29 10:47:04+00
4015735,,Almere,G0034,bestaand,49.09,283,0,,2016/11/29 10:49:29+00
4015736,,Almere,G0034,bestaand,12.602,283,0,,2014/01/31 22:14:14+00
4015737,,Almere,G0034,bestaand,6595.063,283,0,,2016/11/29 10:44:01+00
4015738,,Almere,G0034,bestaand,58.045,283,0,,2016/11/29 10:48:36+00
4015739,,Almere,G0034,bestaand,7.207,283,0,,2014/01/31 22:14:14+00
4015740,,Almere,G0034,bestaand,87.601,283,0,,2016/11/29 10:47:20+00
4015741,,Almere,G0034,bestaand,5.998,283,0,,2014/01/31 22:14:14+00
4015742,,Almere,G0034,bestaand,91.634,283,0,,2016/11/29 10:43:46+00
4015743,,Almere,G0034,bestaand,57.729,283,0,,2016/11/29 10:47:12+00
4015744,,Almere,G0034,bestaand,47.411,283,0,,2016/11/29 10:49:30+00
4015745,,Almere,G0034,bestaand,5516.223,283,0,,2020/02/25 10:20:14+00
4015746,,Almere,G0034,bestaand,66.608,283,0,,2016/11/29 10:49:40+00
4015747,,Almere,G0034,bestaand,7.366,283,0,,2014/01/31 22:14:14+00
4015748,,Almere,G0034,bestaand,9.601,283,0,,2014/01/31 22:14:14+00
4015749,,Almere,G0034,bestaand,50.505,283,0,,2016/11/29 10:47:05+00
4015750,,Almere,G0034,bestaand,3.704,283,0,,2014/01/31 22:14:14+00
4015751,,Almere,G0034,bestaand,47.799,283,0,,2016/11/29 10:47:16+00
4015752,,Almere,G0034,bestaand,45,283,0,,2016/11/29 10:47:30+00
4015753,,Almere,G0034,bestaand,7.334,283,0,,2014/01/31 22:14:14+00
4015754,,Almere,G0034,bestaand,54.592,283,0,,2016/11/29 10:44:37+00
4015755,,Almere,G0034,bestaand,54.701,283,0,,2016/11/29 10:49:37+00
4015756,,Almere,G0034,bestaand,3.471,283,0,,2014/01/31 22:14:14+00
4015757,,Almere,G0034,bestaand,68.237,283,0,,2016/11/29 10:43:56+00
4015758,,Almere,G0034,bestaand,17.391,283,0,,2014/01/31 22:14:14+00
4015759,,Almere,G0034,bestaand,46.616,283,0,,2016/11/29 10:49:27+00
4015760,,Almere,G0034,bestaand,60.267,283,0,,2016/11/29 10:46:05+00
4015761,,Almere,G0034,bestaand,60.891,283,0,,2016/11/29 10:47:29+00
4015762,,Almere,G0034,bestaand,6.398,283,0,,2014/01/31 22:14:14+00
4015763,,Almere,G0034,bestaand,5.831,283,0,,2014/01/31 22:14:14+00
4015764,,Almere,G0034,bestaand,5.998,283,0,,2014/01/31 22:14:14+00
4015765,,Almere,G0034,bestaand,8.587,283,0,,2014/01/31 22:14:14+00
4015766,,Almere,G0034,bestaand,51.732,283,0,,2016/11/29 10:49:38+00
4015767,,Almere,G0034,bestaand,6.001,283,0,,2014/01/31 22:14:14+00
4015768,,Almere,G0034,bestaand,59.986,283,0,,2016/11/29 10:44:37+00
4015769,,Almere,G0034,bestaand,6.146,283,0,,2014/01/31 22:14:14+00
