MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
005 00415,2000 1x PLL24 E,,20140627000000,20190816000000,310024 PL-L 24W/830 4P MASTER
005 00420,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
005 00460,Lowlander LWD 12M SCL_T4-B,,20200701000000,20200701000000,LED 14W 3000K 1500lm
005 00470,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20180226000000,20180226000000,LED 20W 3000K 2500lm
005 00475,ALTRA-2 1xPLL 36 E,,20170501000000,20170501000000,310036 PL-L 36W/830 4P MASTER
005 00480,HPS 100 CITYZEN 1 x PLL36 E,,20100615000000,20190705000000,310036 PL-L 36W/830 4P MASTER
005 00500,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
005 00505,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
005 00510,KFK LED2WELL 1600lm,,20160905000000,20160905000000,LED 15W 3000K 1600lm
005 00515,2500 1xPLL36 C,,19901101000000,20170608000000,310036 PL-L 36W/830 4P MASTER
005 00520,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 15W 3000K 1600lm
005 00525,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
005 00530,2000 1x PLL24 E,,20130806000000,20190816000000,310024 PL-L 24W/830 4P MASTER
005 00550,VP1011 WW RAL-7036,,20161111000000,20161111000000,LED 28W 3000K 3000lm
005 00560,2552 1xPLL 55 E IRIS SGS152,,20070402000000,20190704000000,310055 PL-L 55W/830 4P MASTER
005 00565,2500 2xPLL36 E,,20121001000000,20190808000000,310036 PL-L 36W/830 4P MASTER
005 00590,KFK LED2WELL 1600lm,,20160603000000,20160603000000,LED 15W 3000K 1600lm
005 00600,ALTRA-2 1x PLL24 E,,20140710000000,20190822000000,310024 PL-L 24W/830 4P MASTER
005 00610,VN P/24,,19920401000000,20190822000000,310024 PL-L 24W/830 4P MASTER
005 00620,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20180621000000,20180621000000,LED 25W 3000K 3000lm
005 00630,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,20170928000000,20170928000000,LED 55W 3000K 6300lm - 5300lm
005 00640,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
005 00650,2400 1xPLL 18 E Padvinder,,20061213000000,20190831000000,310018 PL-L 18W/830 4P MASTER
005 00680,HPS 100 CITYZEN 1 x PLL36 E,,20051001000000,20190718000000,310036 PL-L 36W/830 4P MASTER
005 00690,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
005 00705,KFK LED2WELL 2150lm overeenkomst,,20190901000000,20190901000000,LED 19W 3000K 2150lm
005 00710,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
005 00715,VP1011 WW RAL-7036,,20160401000000,20160401000000,LED 18W 3000K 2000lm
005 00740,2000 1x PLL24 E,,20131201000000,20190821000000,310024 PL-L 24W/830 4P MASTER
005 00755,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
005 00760,2050 1xTLS 20,,19861001000000,20120327000000,TLS 20W kl33
005 00770,2500 1xPLL36 C,,19900401000000,20170609000000,310036 PL-L 36W/830 4P MASTER
005 00780,ALTRA-2 1xPLL 36 E,,20131213000000,20190705000000,310036 PL-L 36W/830 4P MASTER
005 00785,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210125000000,20210125000000,LED 13W 3000K 1500lm
005 00800,2552 1xPLL 55 E IRIS SGS152,,20081020000000,20190718000000,310055 PL-L 55W/830 4P MASTER
005 00810,ALTRA-3 1xPLL 55 E,,20060301000000,20190722000000,310055 PL-L 55W/830 4P MASTER
005 00830,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210201000000,20210201000000,LED 13W 3000K 1500lm
005 00840,2400 1xPLL 18 E Padvinder,,20020201000000,20190829000000,310018 PL-L 18W/830 4P MASTER
005 00850,Piano-Mini 16 LED.... WW 350mA,,20151014000000,20151014000000,LED 19W 3000K 2200m
005 00860,2050 1xPLL 24 E,,20101102000000,20190831000000,310024 PL-L 24W/830 4P MASTER
005 00870,ALTRA-3 1xPLL 55 E,,20060301000000,20190722000000,310055 PL-L 55W/830 4P MASTER
005 00880,ALTRA-2 1x PLL24 E,,20121214000000,20191111000000,310024 PL-L 24W/830 4P MASTER
005 00890,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
005 00900,VP1011 WW RAL-7036,,20160502000000,20160502000000,LED 28W 3000K 3000lm
005 00910,LW-SRDS2 2000 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 16W 3000K 2000lm
005 00920,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
005 00930,ALTRA-2 1xPLL 36 E,,20050101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
005 00945,ALTRA-2 1xPLL 36 E,,20100201000000,20191105000000,310036 PL-L 36W/830 4P MASTER
005 00950,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
005 00960,2552 1xPLL 55 E IRIS SGS152,,19880601000000,20210407000000,310055 PL-L 55W/830 4P MASTER
005 00980,2552 1xPLL 55 E IRIS SGS152,,20050101000000,20190704000000,310055 PL-L 55W/830 4P MASTER
005 00990,BART Fortimo 1800,,20150101000000,20150101000000,LED 28w Fortimo 1800 Lm 3000K
005 01000,2000 1x PLL24 E,,20140220000000,20190820000000,310024 PL-L 24W/830 4P MASTER
005 01010,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
005 01020,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210129000000,20210129000000,LED 11W 3000K 1200lm
005 01025,ALTRA-2 1xPLL 36 E,,20140101000000,20190808000000,310036 PL-L 36W/830 4P MASTER
005 01030,VN P/24,,19920401000000,20190822000000,310024 PL-L 24W/830 4P MASTER
005 01040,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
005 01060,VN P/24,,19900401000000,20190704000000,310024 PL-L 24W/830 4P MASTER
005 01080,HPS 100 CITYZEN 1 x PLL36 E,,20041201000000,20190718000000,310036 PL-L 36W/830 4P MASTER
005 01082,HPS 100 CITYZEN 1 x PLL36 E,,20040901000000,20190816000000,310036 PL-L 36W/830 4P MASTER
005 01083,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20160801000000,20160801000000,LED 55W 3000K 5500lm
005 01083,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20160801000000,20160801000000,LED 70W 3000K 7000lm
005 01084,2000 1x PLL24 E,,20140627000000,20190719000000,310024 PL-L 24W/830 4P MASTER
005 01089,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
005 01090,MC2 1xSON-T70,,20040301000000,20190624000000,220070 CDO-TT 070W/828 MASTER
005 01093,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190807000000,310024 PL-L 24W/830 4P MASTER
005 01110,2160 1xPLL 18 E Mithra,,20100323000000,20191009000000,310018 PL-L 18W/830 4P MASTER
005 01120,KFK LED2WELL 2150lm,,20160502000000,20160502000000,LED 19W 3000K 2150lm
005 01130,VP1011 WW RAL-7036,,20160930000000,20160930000000,LED 25W 3000K 2500lm
005 01135,BDP102 GRN15 / 830 DS PCC SI CLO D9 SRG10,,20210301000000,20210301000000,LED 13W 3000K 1500lm
005 01137,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
005 01140,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
005 01150,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
005 01160,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
005 01170,LW-SRDS2 2500 LM 16A 730 DAME CC,,20210218000000,20210218000000,LED 20W 3000K 2500lm
005 01180,LW-SRDS2 3400 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 26 W 3000k 3400lm
005 01185,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200722000000,20200722000000,LED 13W 3000K 1600lm
005 01200,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
005 01210,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
005 01220,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
005 01225,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190807000000,310024 PL-L 24W/830 4P MASTER
005 01240,ALTRA-2 1xPLL 36 E,,20131219000000,20190813000000,310036 PL-L 36W/830 4P MASTER
005 01250,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
005 01260,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
005 01270,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
005 01290,2000 1xPLL36 E,,20131201000000,20190822000000,310036 PL-L 36W/830 4P MASTER
005 01300,2400 1xPLL 18 E Padvinder,,20051201000000,20190814000000,310018 PL-L 18W/830 4P MASTER
005 01305,ALTRA-2 1xPLL 36 E,,20120101000000,20190808000000,310036 PL-L 36W/830 4P MASTER
005 01310,2050 1xTLS 20,,19861001000000,20120402000000,TLS 20W kl33
005 01320,2000 1x PLL24 E,,20121214000000,20141111000000,310024 PL-L 24W/830 4P MASTER
005 01330,Lowlander LWD 12SS XW,,20200701000000,20200701000000,LED 08W 3000K 1000lm
005 01340,KFK LED2WELL 2150lm,,20170928000000,20170928000000,LED 19W 3000K 2150lm
005 01350,2160 1xPLL 18 E Mithra,,20100326000000,20210120000000,310018 PL-L 18W/830 4P MASTER
005 01360,HPS 100 CITYZEN 1 x PLL36 E,,20041101000000,20190822000000,310036 PL-L 36W/830 4P MASTER
005 01364,ALTRA-3 1xPLL 55 E,,20140919000000,20190808000000,310055 PL-L 55W/830 4P MASTER
005 01370,ALTRA-2 1xPLL 36 E,,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
005 01380,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20190901000000,20190901000000,LED 16W 3000K 2000lm
005 01385,VP1011 WW RAL-7036,,20180321000000,20180321000000,LED 20W 3000K 2500lm
005 01390,VP1011 WW RAL-9005,,20161207000000,20161207000000,LED 80W 3000K 8000lm
005 01400,MC2 1xSON-T70,,20110322000000,20190702000000,220070 CDO-TT 070W/828 MASTER
005 01410,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
005 01420,VP1011 WW RAL-7036,,20161110000000,20161110000000,LED 25W 3000K 2500lm
005 01430,Citea Midi 1xCDO-TT 70W,,20021101000000,20190702000000,220070 CDO-TT 070W/828 MASTER
005 01434,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
005 01437,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
005 01440,2050 1xTLS 20,,19870601000000,20120327000000,TLS 20W kl33
005 01450,LW-SRDS2 5000LM 24A 730 DANB CV (3500lm dim30-60),,20181201000000,20181201000000,LED 40W 3000K 5000lm
005 01460,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
005 01470,2400 1xPLL 24 E Padvinder,,20030501000000,20190814000000,310024 PL-L 24W/830 4P MASTER
005 01475,2400 1xPLL 24 E Padvinder,,20030501000000,20190723000000,310024 PL-L 24W/830 4P MASTER
005 01480,ALTRA-2 1x PLL24 E,,20131025000000,20190724000000,310024 PL-L 24W/830 4P MASTER
005 01485,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
005 01500,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
005 01510,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190201000000,20190201000000,LED 20W 3000K 2500lm
005 01520,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20180701000000,20180701000000,LED 16W 3000K 2000lm
005 01530,ALTRA-2 1xPLL 36 E,,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
005 01540,HPS 100 CITYZEN 1 x PLL36 E,,20140627000000,20190820000000,310036 PL-L 36W/830 4P MASTER
005 01560,2150 1xPLL 24 E Bobek,,20011101000000,20190814000000,310024 PL-L 24W/830 4P MASTER
005 01580,ALTRA-2 1xPLL 36 E,,20141017000000,20190822000000,310036 PL-L 36W/830 4P MASTER
005 01592,ALTRA-2 1xPLL 36 E,,20100201000000,20190807000000,310036 PL-L 36W/830 4P MASTER
005 01600,HPS 100 CITYZEN 1xPLL24 HF,,20121001000000,20190719000000,310024 PL-L 24W/830 4P MASTER
005 01620,SGR SG PLL24 EVSA,,20051101000000,20190704000000,310024 PL-L 24W/830 4P MASTER
005 01630,LIBRA 2570 1xPLL 55,,20070306000000,20191011000000,310055 PL-L 55W/830 4P MASTER
005 01640,VN P/24,,19920401000000,20190822000000,310024 PL-L 24W/830 4P MASTER
005 01650,2000 1x PLL24 E,,20140627000000,20190831000000,310024 PL-L 24W/830 4P MASTER
005 01670,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
005 01680,VP1011 WW RAL-7036,,20180701000000,20180701000000,LED 20W 3000K 2500lm
005 01700,2000 1x PLL24 E,,20140627000000,20190820000000,310024 PL-L 24W/830 4P MASTER
005 01720,2160 1xPLL 18 E Mithra,,20100317000000,20191009000000,310018 PL-L 18W/830 4P MASTER
005 01730,2552 1xPLL 55 E IRIS SGS152,,20050101000000,20190718000000,310055 PL-L 55W/830 4P MASTER
005 01740,2500 1xPLL36 C,,19881201000000,20170608000000,310036 PL-L 36W/830 4P MASTER
005 01775,LW-SRDS2 2000 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 16W 3000K 2000lm
005 01780,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
005 01785,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 16W 3000K 2000lm
005 01800,KFK LED2WELL 1600lm,,20150727000000,20150727000000,LED 15W 3000K 1600lm
005 01820,ALTRA-3 1xPLL 55 E,,20080715000000,20190805000000,310055 PL-L 55W/830 4P MASTER
005 01830,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
005 01840,MC2 1xSON-T70,MC2 1xSON-T70,20110519000000,20191009000000,220070 CDO-TT 070W/828 MASTER
005 01883,KFK LED2WELL 1200lm,,20180418000000,20180418000000,LED 10W 3000K 1200lm
005-01840,2500 1xPLL36 C,,19900401000000,20170609000000,310036 PL-L 36W/830 4P MASTER
005A00065,BDS711 Kegel 20LED 2000lm WW,,20151228000000,20151228000000,LED 18W 3000K 2000lm
005A00085,KFK LED2WELL 2150lm,,20151228000000,20151228000000,LED 19W 3000K 2150lm
005A00230,LW-SRDS2 5000LM 24A 730 DANB CV (4000lm dim20-50),,20180702000000,20180702000000,LED 40W 3000K 5000lm
005A00510,KFK LED2WELL 1600lm,,20160905000000,20160905000000,LED 15W 3000K 1600lm
005A00550,VP1011 WW RAL-7036,,20161111000000,20161111000000,LED 28W 3000K 3000lm
005A00590,KFK LED2WELL 1600lm,,20160603000000,20160603000000,LED 15W 3000K 1600lm
005A00650,KFK LED2WELL 1600lm,,20160219000000,20160219000000,LED 15W 3000K 1600lm
005A00880,VP1011 WW RAL-7036,,20170816000000,20170816000000,LED 25W 3000K 2500lm
005A00910,LW-SRDS2 2000 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 16W 3000K 2000lm
005A01000,2000 1x PLL24 E,,20140220000000,20190828000000,310024 PL-L 24W/830 4P MASTER
005A01060,Plattegrond,,20080101000000,20080101000000,390036 TLD 36W/840
005A01260,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
005A01370,ALTRA-2 1x PLL24 E,,20131111000000,20190719000000,310024 PL-L 24W/830 4P MASTER
005A01437,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
005A01440,VN P/24,,19920701000000,20160216000000,310024 PL-L 24W/830 4P MASTER
005A01460,KFK LED2WELL 1600lm,,20180301000000,20180301000000,LED 15W 3000K 1600lm
005A01700,2000 1x PLL24 E,,20140627000000,20190820000000,310024 PL-L 24W/830 4P MASTER
005B00880,VP1011 WW RAL-7036,,20170816000000,20170816000000,LED 25W 3000K 2500lm
005R01840,LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),20190901000000,20190901000000,LED 48W 3000K 6300lm
006 00010,KFK LED2WELL 1600lm,,20180715000000,20180715000000,LED 15W 3000K 1600lm
006 00020,2552 1xPLL 55 E IRIS SGS152,,20050101000000,20190704000000,310055 PL-L 55W/830 4P MASTER
006 00025,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210309000000,20210309000000,LED 13W 3000K 1500lm
006 00040,KFK LED2WELL 1600lm overeenkomst,,20200818000000,20200814000000,LED 13W 3000K 1600lm
006 00050,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
006 00065,BDS711 Kegel 20LED 2000lm WW,,20151228000000,20151228000000,LED 18W 3000K 2000lm
006 00085,KFK LED2WELL 2150lm,,20151228000000,20151228000000,LED 19W 3000K 2150lm
006 00090,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210202000000,20210202000000,LED 13W 3000K 1500lm
006 00100,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
006 00110,ALTRA-2 1xPLL 36 E,,20130531000000,20190722000000,310036 PL-L 36W/830 4P MASTER
006 00120,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210122000000,20210122000000,LED 13W 3000K 1500lm
006 00125,LW-SRDS2 3400 LM 16A 730 DAME CC,LW-SRDS2 3400 LM 16A 730 DAME CC,20200506000000,20200506000000,LED 26 W 3000k 3400lm
006 00127,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
006 00130,2400 1xPLL 18 E Padvinder,,20011201000000,20190815000000,310018 PL-L 18W/830 4P MASTER
006 00145,2500 1xPLL36 E,,19990801000000,20190722000000,310036 PL-L 36W/830 4P MASTER
006 00150,ALTRA-3 1xPLL 55 E,,20031101000000,20190722000000,310055 PL-L 55W/830 4P MASTER
006 00155,LW-SRDS2 2000 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 16W 3000K 2000lm
006 00170,LIBRA 2570 1xPLL 55,,20070306000000,20190813000000,310055 PL-L 55W/830 4P MASTER
006 00200,Evolo-2 CPO 60W dim,,20121214000000,20180405000000,260060 CPO-TW 060W/728 MASTER
006 00230,LW-SRDS2 5000LM 24A 730 DANB CV (4000lm dim20-50),,20180702000000,20180702000000,LED 40W 3000K 5000lm
006 00250,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210127000000,20210127000000,LED 13W 3000K 1500lm
006 00260,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20190307000000,20190307000000,LED 10W 3000K 1200lm
006 00270,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20190827000000,310036 PL-L 36W/830 4P MASTER
006 00290,2150 1xPLL 24 E Bobek,,20000601000000,20190822000000,310024 PL-L 24W/830 4P MASTER
006 00300,2160 1xPLL 18 E Mithra,,20100323000000,20191009000000,310018 PL-L 18W/830 4P MASTER
006 00310,HPS 100 CITYZEN 1 x PLL36 E,,20050601000000,20200617000000,310036 PL-L 36W/830 4P MASTER
006 00350,HPS 100 CITYZEN 1 x PLL36 E,,20131016000000,20191202000000,310036 PL-L 36W/830 4P MASTER
006 00360,2400 1xPLL 18 E Padvinder,,20020201000000,20190718000000,310018 PL-L 18W/830 4P MASTER
006 00370,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 25W 3000K 3000lm
006 00395,2500 1xPLL36 E,,20031101000000,20190814000000,310036 PL-L 36W/830 4P MASTER
006 00400,VENTEGO 1xPLL36 EVSA,,20080715000000,20190805000000,310036 PL-L 36W/830 4P MASTER
006 00403,HPS 100 CITYZEN 1 x PLL36 E,,20060907000000,20190827000000,310036 PL-L 36W/830 4P MASTER
006 00410,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210203000000,20210203000000,LED 13W 3000K 1500lm
006 00415,2000 1x PLL24 E,,20140627000000,20190816000000,310024 PL-L 24W/830 4P MASTER
006 00420,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
006 00440,2500 1xPLL36 E,,20031101000000,20190813000000,310036 PL-L 36W/830 4P MASTER
006 00460,2552 1xPLL 55 E IRIS SGS152,,20051001000000,20190705000000,310055 PL-L 55W/830 4P MASTER
006 00470,VP1011 WW RAL-7036,,20180226000000,20180226000000,LED 20W 3000K 2500lm
006 00475,ALTRA-2 1xPLL 36 E,,20170501000000,20170501000000,310036 PL-L 36W/830 4P MASTER
006 00480,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
006 00490,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190718000000,310036 PL-L 36W/830 4P MASTER
006 00500,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
006 00505,BGP630 GRN 2650/WW PSD IP65 .... D9 SRG10 350mA,,20150805000000,20150805000000,LED 24W 3000K 2650lm
006 00510,2400 1xPLL 18 E Padvinder,,20020201000000,20190829000000,310018 PL-L 18W/830 4P MASTER
006 00515,2500 1xPLL36 C,,19901101000000,20170608000000,310036 PL-L 36W/830 4P MASTER
006 00520,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 15W 3000K 1600lm
006 00525,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
006 00530,2400 1xPLL 18 E Padvinder,,20120830000000,20190819000000,310018 PL-L 18W/830 4P MASTER
006 00550,2400 1xPLL 18 E Padvinder,,20020201000000,20190829000000,310018 PL-L 18W/830 4P MASTER
006 00560,2552 1xPLL 55 E IRIS SGS152,,20070402000000,20190704000000,310055 PL-L 55W/830 4P MASTER
006 00565,ALTRA-3 1xPLL 55 E,,20140101000000,20190808000000,310055 PL-L 55W/830 4P MASTER
006 00580,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20191011000000,310036 PL-L 36W/830 4P MASTER
006 00590,KFK LED2WELL 1600lm,,20160603000000,20160603000000,LED 15W 3000K 1600lm
006 00600,ALTRA-2 1x PLL24 E,,20140710000000,20200630000000,310024 PL-L 24W/830 4P MASTER
006 00620,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20180621000000,20180621000000,LED 25W 3000K 3000lm
006 00630,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,,20170928000000,20170928000000,LED 55W 3000K 6300lm - 5300lm
006 00640,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
006 00650,2400 1xPLL 18 E Padvinder,,19951001000000,20190831000000,310018 PL-L 18W/830 4P MASTER
006 00660,HPS 100 CITYZEN 1 x PLL36 E,,20070412000000,20190806000000,310036 PL-L 36W/830 4P MASTER
006 00690,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190831000000,310036 PL-L 36W/830 4P MASTER
006 00705,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
006 00710,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
006 00715,VP1011 WW RAL-7036,,20160401000000,20160401000000,LED 18W 3000K 2000lm
006 00740,2000 1x PLL24 E,,20131201000000,20190821000000,310024 PL-L 24W/830 4P MASTER
006 00755,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
006 00760,2050 1xTLS 20,,19861001000000,20120327000000,TLS 20W kl33
006 00770,2500 1xPLL36 C,,19900401000000,20170609000000,310036 PL-L 36W/830 4P MASTER
006 00780,2400 1xPLL 18 E Padvinder,,20020201000000,20191011000000,310018 PL-L 18W/830 4P MASTER
006 00800,2552 1xPLL 55 E IRIS SGS152,,20051001000000,20190718000000,310055 PL-L 55W/830 4P MASTER
006 00810,ALTRA-3 1xPLL 55 E,,20060301000000,20190722000000,310055 PL-L 55W/830 4P MASTER
006 00830,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20210204000000,20210204000000,LED 16W 3000K 2000lm
006 00840,KFK LED2WELL 1600lm,,20160905000000,20160905000000,LED 15W 3000K 1600lm
006 00850,Piano-Mini 16 LED.... WW 350mA,,20151014000000,20151014000000,LED 19W 3000K 2200m
006 00860,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
006 00870,ALTRA-3 1xPLL 55 E,,20120503000000,20190722000000,310055 PL-L 55W/830 4P MASTER
006 00880,VN P/24,,19941201000000,20191111000000,310024 PL-L 24W/830 4P MASTER
006 00890,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
006 00900,VP1011 WW RAL-7036,,20160502000000,20160502000000,LED 28W 3000K 3000lm
006 00910,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
006 00920,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
006 00930,ALTRA-2 1xPLL 36 E,,20090218000000,20190722000000,310036 PL-L 36W/830 4P MASTER
006 00945,ALTRA-2 1xPLL 36 E,,20100201000000,20190807000000,310036 PL-L 36W/830 4P MASTER
006 00950,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
006 00960,2552 1xPLL 55 E IRIS SGS152,,20050525000000,20190704000000,310055 PL-L 55W/830 4P MASTER
006 00980,2552 1xPLL 55 E IRIS SGS152,,20050101000000,20190704000000,310055 PL-L 55W/830 4P MASTER
006 01000,2000 1x PLL24 E,,20140220000000,20190820000000,310024 PL-L 24W/830 4P MASTER
006 01010,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
006 01020,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210202000000,20210202000000,LED 11W 3000K 1200lm
006 01025,HPS 100 CITYZEN 1xPLL24 HF,,20140101000000,20190808000000,310024 PL-L 24W/830 4P MASTER
006 01030,ALTRA-2 1x PLL24 E,,20100415000000,20190822000000,310024 PL-L 24W/830 4P MASTER
006 01040,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
006 01060,SAFFIER-2 CDO-TT100/1451/AG/ZEBRA (RS),,20110928000000,20150804000000,220100 CDO-TT 100W/828 MASTER
