FID,name,gdb_geomattr_data,shape
rws_grond_uitbreiding.32,Rotterdam Oostflank incl. FXL,,"POLYGON ((96395.62099999934 436505.80999999866, 96384.60099999979 436502.6799999997, 96378.8209999986 436502.23999999836, 96373.62099999934 436504.2800000012, 96363.10099999979 436512.3999999985, 96352.1409999989 436523.0300000012, 96342.42100000009 436535.19999999925, 96335.54100000113 436548.2199999988, 96330.5709999986 436563.12000000104, 96327.76099999994 436578.0399999991, 96326.5309999995 436591.48000000045, 96326.06100000069 436605.48999999836, 96327.4609999992 436621.87999999896, 96330.58100000024 436637.5300000012, 96335.67100000009 436646.30000000075, 96344.66099999845 436650.76000000164, 96407.93100000173 436666.51000000164, 96408.19399999827 436666.53400000185, 96411.33100000024 436666.8200000003, 96416.0709999986 436665.5799999982, 96437.91099999845 436654.3999999985, 96449.35099999979 436640.98999999836, 96457.10099999979 436626.1000000015, 96462.74100000039 436610.2199999988, 96466.5009999983 436592.12999999896, 96469.09099999815 436572.8900000006, 96468.29100000113 436553.4699999988, 96465.23099999875 436537.41000000015, 96462.84099999815 436529.80000000075, 96455.5859999992 436525.61300000176, 96412.98099999875 436506.76999999955, 96410.76799999923 436506.1579999998, 96408.5009999983 436505.55000000075, 96407.26000000164 436505.3029999994, 96406.00499999896 436505.13500000164, 96404.74300000072 436505.0450000018, 96403.47700000182 436505.03500000015, 96402.21299999952 436505.10500000045, 96400.95600000024 436505.2529999986, 96399.7109999992 436505.48000000045, 96395.62099999934 436505.80999999866))"
rws_grond_uitbreiding.89,Havenstad Amsterdam,,"POLYGON ((118063.39299999923 489835.938000001, 118084.5709999986 489835.96400000155, 118081.67500000075 489816.9789999984, 118079.75699999928 489785.3979999982, 117992.5700000003 489783.7190000005, 117998.15900000185 489813.2289999984, 118003.66899999976 489817.0549999997, 118020.60399999842 489824.3440000005, 118021.69099999964 489824.6770000011, 118063.16099999845 489834.5549999997, 118063.39299999923 489835.938000001))"
rws_grond_uitbreiding.33,Havenstad Amsterdam,,"POLYGON ((118098.25050000101 488268.16490000114, 118091.86160000041 488268.6506999992, 118039.30829999968 488239.95380000025, 118039.2100000009 488279.131000001, 118038.65500000119 488312.15199999884, 118037.78000000119 488337.28400000185, 118037.10399999842 488356.1319999993, 118068.47500000149 488357.33900000155, 118096.28500000015 488357.7899999991, 118096.51900000125 488347.8740000017, 118096.55099999905 488346.9629999995, 118096.66600000113 488342.29199999943, 118097.08199999854 488326.1339999996, 118097.62900000066 488306.4919999987, 118097.9609999992 488287.43499999866, 118098.2509999983 488268.53599999845, 118098.25050000101 488268.16490000114))"
rws_grond_uitbreiding.34,Utrecht Groot Merwede,,"POLYGON ((136332.63899999857 452173.1979999989, 136315.14400000125 452180.4840000011, 136296.5309999995 452188.2729999982, 136291.32400000095 452190.4519999996, 136261.2250000015 452202.76000000164, 136236.6259999983 452212.6420000009, 136198.38500000164 452227.72300000116, 136188.68400000036 452230.8440000005, 136181.2349999994 452233.6180000007, 136172.48699999973 452236.9979999997, 136157.86499999836 452241.9609999992, 136135.71799999848 452249.48000000045, 136116.40900000185 452255.8520000018, 136094.87799999863 452262.95899999887, 136077.90100000054 452268.80999999866, 136076.81599999964 452269.29399999976, 136073.67700000107 452260.4750000015, 136064.37999999896 452263.7199999988, 136057.76799999923 452240.811999999, 136046.35399999842 452244.62099999934, 136032.27800000086 452249.3189999983, 136038.23099999875 452266.26300000027, 136058.35500000045 452309.31599999964, 136066.8740000017 452329.6009999998, 136068.08700000122 452334.493999999, 136074.1169999987 452358.8269999996, 136074.1409999989 452358.9230000004, 136074.936999999 452361.73099999875, 136075.69700000063 452365.3260000013, 136085.32699999958 452413.23999999836, 136118.06700000167 452402.2950000018, 136117.31899999827 452398.563000001, 136116.60399999842 452392.8969999999, 136124.38599999994 452390.5309999995, 136128.48699999973 452389.125, 136159.27600000054 452378.686999999, 136168.13100000098 452375.68400000036, 136172.4210000001 452374.23000000045, 136260.30900000036 452326.756000001, 136277.62799999863 452331.4829999991, 136305.36199999973 452308.2899999991, 136403.1400000006 452275.05999999866, 136378.25600000098 452184.1000000015, 136371.3449999988 452158.84099999815, 136370.91200000048 452157.2589999996, 136359.98099999875 452161.8110000007, 136332.63899999857 452173.1979999989))"
rws_grond_uitbreiding.35,Havenstad Amsterdam,,"POLYGON ((117872.58300000057 489817.2109999992, 117874.25600000098 489814.7199999988, 117874.36899999902 489814.48900000006, 117874.41299999878 489814.23600000143, 117874.38399999961 489813.98099999875, 117874.28400000185 489813.743999999, 117874.12200000137 489813.5450000018, 117873.91099999845 489813.3990000002, 117873.66699999943 489813.3189999983, 117873.41000000015 489813.30999999866, 117873.16099999845 489813.3729999997, 117872.94000000134 489813.50400000066, 117872.7650000006 489813.69200000167, 117868.73299999908 489819.66099999845, 117868.62299999967 489819.89400000125, 117868.58300000057 489820.1479999982, 117868.61499999836 489820.40399999917, 117868.71700000018 489820.6400000006, 117868.87999999896 489820.83900000155, 117869.09299999848 489820.9840000011, 117869.33799999952 489821.06500000134, 117869.59499999881 489821.0729999989, 117869.84499999881 489821.01000000164, 117870.06700000167 489820.87999999896, 117870.24399999902 489820.69299999997, 117872.58300000057 489817.2109999992))"
rws_grond_uitbreiding.36,Havenstad Amsterdam,,"POLYGON ((117844.76900000125 488712.15900000185, 117845.76900000125 488712.1790000014, 117846.76900000125 488712.19900000095, 117876.22199999914 488712.7969999984, 117921.06799999997 488714.0469999984, 117959.81100000069 488714.98099999875, 117998.90900000185 488715.30799999833, 118041.49599999934 488716.7490000017, 118073.22700000182 488717.5, 118099.9450000003 488718.15300000086, 118101.57999999821 488718.16000000015, 118101.19999999925 488717.1099999994, 118102.8909999989 488711.5069999993, 118104.23999999836 488707.0399999991, 118107.14999999851 488701.3200000003, 118110.05999999866 488692.1000000015, 118110.45199999958 488687.5080000013, 118110.66000000015 488685.0799999982, 118110.87999999896 488682.79399999976, 118111.28000000119 488678.6400000006, 118108.73999999836 488677.37999999896, 118108.45899999887 488677.2419999987, 118108.24199999869 488677.0170000009, 118108.11300000176 488676.73099999875, 118108.08999999985 488676.4200000018, 118108.26000000164 488656.76000000164, 118104.3200000003 488656.62999999896, 118104.30000000075 488660.55000000075, 118099.85000000149 488660.3500000015, 118099.37000000104 488660.2879999988, 118098.89600000158 488660.1979999989, 118098.42799999937 488660.0789999999, 118097.96799999848 488659.93400000036, 118097.51700000092 488659.7589999996, 118097.07800000161 488659.55900000036, 118096.65100000054 488659.33199999854, 118096.23999999836 488659.0799999982, 118093.6099999994 488657.5, 118093.26999999955 488657.2960000001, 118092.91899999976 488657.11499999836, 118092.55700000003 488656.9549999982, 118092.18699999899 488656.8189999983, 118091.80799999833 488656.7049999982, 118091.42300000042 488656.6160000004, 118091.03299999982 488656.55000000075, 118090.6400000006 488656.51000000164, 118086.40799999982 488656.38599999994, 118074.90500000119 488656.05099999905, 118075.03799999878 488649.87999999896, 118074.17199999839 488649.85599999875, 118060.10300000012 488649.46400000155, 118058.22100000083 488649.4120000005, 118044.15199999884 488649.01999999955, 118043.34200000018 488648.9970000014, 118043.17199999839 488655.2010000013, 118025.37999999896 488654.73999999836, 118024.96400000155 488654.8060000017, 118024.55700000003 488654.9070000015, 118024.15900000185 488655.04100000113, 118023.77400000021 488655.2100000009, 118023.40300000086 488655.4079999998, 118023.05099999905 488655.63800000027, 118022.7190000005 488655.89499999955, 118022.41000000015 488656.1799999997, 118021.76999999955 488656.7100000009, 118021.22399999946 488657.08199999854, 118020.64999999851 488657.4070000015, 118020.04899999872 488657.6810000017, 118019.42799999937 488657.90399999917, 118018.7890000008 488658.0709999986, 118018.13800000027 488658.18400000036, 118017.48000000045 488658.23999999836, 118016.8200000003 488658.23999999836, 118013.19000000134 488658.12999999896, 118013.53000000119 488651.4699999988, 118004.0700000003 488650.98999999836, 118003.4600000009 488654.37999999896, 118002.6400000006 488657.66000000015, 117994.9600000009 488657.26999999955, 117994.24199999869 488657.31799999997, 117993.53500000015 488657.4459999986, 117992.84499999881 488657.65100000054, 117992.18400000036 488657.93200000003, 117991.55600000173 488658.2829999998, 117990.97199999914 488658.7019999996, 117990.43699999899 488659.18200000003, 117989.9600000009 488659.7199999988, 117988.5 488661.7199999988, 117987.89999999851 488662.5179999992, 117987.28400000185 488663.3040000014, 117985.9990000017 488664.83300000057, 117985.32999999821 488665.57400000095, 117984.64600000158 488666.3020000011, 117983.9450000003 488667.01300000027, 117983.23000000045 488667.7100000009, 117982.24100000039 488668.6160000004, 117981.22700000182 488669.4930000007, 117979.12200000137 488671.15399999917, 117978.03200000152 488671.93499999866, 117976.92000000179 488672.68400000036, 117975.78500000015 488673.3990000002, 117974.62999999896 488674.0799999982, 117972.76199999824 488674.97100000083, 117970.86699999869 488675.8029999994, 117968.9450000003 488676.5720000006, 117966.8040000014 488677.3429999985, 117965.03200000152 488677.9210000001, 117963.04500000179 488678.4990000017, 117961.0399999991 488679.01199999824, 117959.01999999955 488679.4600000009, 117956.88100000098 488679.9609999992, 117954.73600000143 488680.43299999833, 117952.58399999887 488680.8729999997, 117950.42599999905 488681.2820000015, 117948.26099999994 488681.6579999998, 117946.09200000018 488682.00400000066, 117943.91800000146 488682.31700000167, 117941.73999999836 488682.6000000015, 117938.67000000179 488682.9829999991, 117935.59800000116 488683.33399999887, 117932.52199999988 488683.65199999884, 117929.44299999997 488683.9389999993, 117926.3599999994 488684.19200000167, 117923.27499999851 488684.4140000008, 117920.18800000101 488684.6030000001, 117917.10000000149 488684.76000000164, 117913.9059999995 488684.90199999884, 117910.71299999952 488685.02699999884, 117907.51799999923 488685.1339999996, 117904.32400000095 488685.2250000015, 117901.12799999863 488685.2969999984, 117897.93200000003 488685.3520000018, 117894.73600000143 488685.38899999857, 117891.5399999991 488685.41000000015, 117888.55799999833 488685.4450000003, 117885.57699999958 488685.47300000116, 117882.59499999881 488685.4919999987, 117879.61499999836 488685.5029999986, 117876.63300000131 488685.50400000066, 117873.65199999884 488685.4979999997, 117870.67000000179 488685.4829999991, 117867.69000000134 488685.4600000009, 117856.9600000009 488685.05000000075, 117842.58900000155 488684.6000000015, 117842.38300000131 488707.56700000167, 117842.34200000018 488712.1099999994, 117844.76900000125 488712.15900000185))"
rws_grond_uitbreiding.37,Havenstad Amsterdam,,"POLYGON ((118024.42399999872 488648.54100000113, 118029.06799999997 488648.65300000086, 118036.0159999989 488648.8200000003, 118043.34200000018 488648.9970000014, 118044.15199999884 488649.01999999955, 118058.22100000083 488649.4120000005, 118060.10300000012 488649.46400000155, 118074.17199999839 488649.85599999875, 118075.03799999878 488649.87999999896, 118075.0709999986 488649.881000001, 118082.26000000164 488650.08100000024, 118083.4149999991 488650.11199999973, 118048.5 488576.7879999988, 118022.98299999908 488523.82499999925, 118017.2650000006 488512.0489999987, 118016.33799999952 488517.40100000054, 118007.68600000069 488539.96400000155, 117999.79300000146 488560.96499999985, 117998.44399999827 488607.1770000011, 117997.57200000063 488648.125, 118020.77699999884 488648.45800000057, 118024.42399999872 488648.54100000113))"
rws_grond_uitbreiding.38,Havenstad Amsterdam,,"POLYGON ((119949.38699999824 492200.97100000083, 119974.34800000116 492234.0069999993, 119989.82200000063 492221.993999999, 120005.51999999955 492209.84699999914, 120020.33100000024 492199.87900000066, 120035.66099999845 492191.7650000006, 120052.02299999818 492184.51300000027, 120068.06899999827 492179.3029999994, 120074.10300000012 492135.7490000017, 120061.44999999925 492135.2890000008, 120048.44099999964 492136.2259999998, 120035.73200000077 492138.73600000143, 120023.96299999952 492142.4770000018, 120012.18600000069 492147.8759999983, 120001.5309999995 492154.7430000007, 119990.28200000152 492163.19000000134, 119977.36699999869 492173.28500000015, 119961.87200000137 492185.5020000003, 119946.64200000092 492197.3449999988, 119949.38699999824 492200.97100000083))"
rws_grond_uitbreiding.39,Rotterdam Oostflank incl. FXL,,"POLYGON ((95874.84099999815 441017.2749999985, 95880.48999999836 441018.61499999836, 95888.37000000104 440987.2650000006, 95902.26700000092 440990.6090000011, 95953.65100000054 440785.59099999815, 95934.07899999991 440780.8819999993, 95874.84099999815 441017.2749999985))"
rws_grond_uitbreiding.40,Havenstad Amsterdam,,"POLYGON ((119848.4450000003 493725.72399999946, 119842.47500000149 493718.8680000007, 119840.38699999824 493716.375, 119839.1950000003 493714.3029999994, 119837.38599999994 493711.2479999997, 119834.73999999836 493708.7809999995, 119830.41099999845 493705.8189999983, 119826.83900000155 493704.29399999976, 119822.11800000072 493702.71499999985, 119819.36600000039 493700.20600000024, 119816.70899999887 493696.1400000006, 119814.19700000063 493687.9979999997, 119812.09499999881 493684.3530000001, 119810.34200000018 493682.3440000005, 119805.96700000018 493678.118999999, 119803.125 493675.625, 119800.3759999983 493678.6339999996, 119792.7899999991 493686.8669999987, 119788.44399999827 493691.6479999982, 119776.87299999967 493704.5529999994, 119768.41600000113 493713.8770000003, 119761.07200000063 493722.18200000003, 119756.58799999952 493727.16099999845, 119753.50699999928 493730.40100000054, 119750.19999999925 493733.0789999999, 119746.54500000179 493735.16000000015, 119738.69299999997 493739.5309999995, 119725.43699999899 493745.6339999996, 119713.01300000027 493751.4050000012, 119701.13199999928 493756.3289999999, 119689.3909999989 493760.80000000075, 119683.4450000003 493762.9970000014, 119673.56300000101 493765.3570000008, 119656.24799999967 493769.0219999999, 119643.37099999934 493771.9600000009, 119629.00699999928 493774.8599999994, 119619.77299999818 493776.8990000002, 119610.67799999937 493778.61199999973, 119601.79500000179 493779.8819999993, 119599.39999999851 493780.07499999925, 119592.20399999991 493780.0300000012, 119579.9140000008 493779.48800000176, 119568.22599999979 493778.688000001, 119564.90300000086 493778.65199999884, 119563.20100000128 493778.96400000155, 119556.2109999992 493780.09699999914, 119550.40799999982 493781.2049999982, 119548.27199999988 493780.88899999857, 119542.6799999997 493779.7170000002, 119533.06199999899 493777.34800000116, 119523.27299999818 493774.6629999988, 119521.71200000122 493774.1420000009, 119516.23900000006 493771.5489999987, 119510.59299999848 493768.7670000009, 119506.74599999934 493767.7250000015, 119501.77800000086 493766.4990000017, 119499.93200000003 493766.31799999997, 119496.0309999995 493766.7419999987, 119493.6409999989 493766.2969999984, 119485.23699999973 493767.27600000054, 119483.71299999952 493766.7589999996, 119479.48900000006 493764.5700000003, 119476.03500000015 493763.33100000024, 119466.06599999964 493760.01900000125, 119449.70899999887 493754.6339999996, 119441.17399999872 493751.8359999992, 119436.51799999923 493765.6079999991, 119410.21599999815 493776.6710000001, 119398.40799999982 493772.9059999995, 119391.76300000027 493794.381000001, 119382.83799999952 493790.0780000016, 119381.71499999985 493864, 119381.86499999836 493871.29199999943, 119387.02199999988 493871.9829999991, 119386.93600000069 493865.0229999982, 119394.81799999997 493865.75, 119395.06899999827 493865.54300000146, 119400.42199999839 493866.061999999, 119401.57999999821 493865.41600000113, 119402.64699999988 493865.54100000113, 119403.43400000036 493866.5229999982, 119416.96400000155 493868.1259999983, 119420.84499999881 493868.9129999988, 119423.00200000033 493869.21499999985, 119425.06199999899 493869.41600000113, 119428.00200000033 493869.5549999997, 119438.80799999833 493870.80999999866, 119464.94799999893 493874.36300000176, 119487.16000000015 493877.2740000002, 119499 493879.5069999993, 119506.27100000158 493880.8779999986, 119509.42399999872 493879.97399999946, 119531.60300000012 493882.1490000002, 119541.55999999866 493884.0529999994, 119565.79300000146 493890.59899999946, 119633.95300000161 493902.20899999887, 119634.00400000066 493905.6319999993, 119634.68800000101 493908.1649999991, 119643.93600000069 493909.39400000125, 119648.01999999955 493909.9759999998, 119719.32999999821 493918.8189999983, 119725.54100000113 493919.72300000116, 119728.2340000011 493919.8819999993, 119730.6240000017 493918.86300000176, 119732.58399999887 493916.75499999896, 119740.99700000137 493905.8839999996, 119746.51300000027 493897.6790000014, 119753.64299999923 493886.98099999875, 119762.98800000176 493873.5159999989, 119784.05099999905 493841.80700000003, 119804.89400000125 493811.11199999973, 119810.86800000072 493802.76900000125, 119819.02600000054 493790.1889999993, 119823.65900000185 493783.04199999943, 119825.32699999958 493780.4679999985, 119835.40500000119 493766.0760000013, 119839.29199999943 493760.45699999854, 119846.25499999896 493750.2030000016, 119856.02899999917 493734.65399999917, 119856.17500000075 493734.39499999955, 119848.4450000003 493725.72399999946))"
