FID,locatie,shape_leng,jaar,type_ws,hoofdgeb,gebied,gdb_geomattr_data,shape
steilrand_maas_2014.73,Beugen,7.19749686,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194716.23800000176 410754.4120000005, 194717.3114 410749.819600001, 194718.17880000174 410747.49489999935)"
steilrand_maas_2014.74,Den Bosch Oude Schans,11.16941832,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147734.24700000137 416706.58300000057, 147735.54100000113 416705.7809999995, 147737.32699999958 416704.59600000083, 147739.32400000095 416705.1079999991, 147742.50499999896 416705.98900000006, 147744.64400000125 416706.08900000155)"
steilrand_maas_2014.75,Hedel - Casterens Hoeve,57.34224915,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (148485.57299999893 416584.5850000009, 148486.17500000075 416584.5489999987, 148489.061999999 416584.2729999982, 148489.64299999923 416584.08100000024, 148491.09450000152 416583.70329999924, 148492.9624999985 416583.4433999993, 148494.938000001 416583.19359999895, 148497.4274000004 416582.66629999876, 148500.96330000088 416581.9653000012, 148503.86410000175 416581.0965999998, 148507.88010000065 416579.8980999999, 148510.52450000122 416578.9701000005, 148513.81909999996 416577.3783, 148517.72040000185 416575.6801000014, 148519.3652999997 416574.91110000014, 148521.50539999828 416573.4829000011, 148523.94460000098 416571.7569999993, 148525.58040000126 416570.4404999986, 148528.1772999987 416568.7826000005, 148529.54030000046 416567.55249999836, 148531.03660000116 416565.75090000033, 148531.49859999865 416564.2635000013, 148531.64559999853 416562.10080000013, 148532.54039999843 416558.91959999874)"
steilrand_maas_2014.76,Keentse oevers,2.77732137,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176475.6649999991 421412.5520000011, 176475.95699999854 421413.3189999983, 176475.61829999834 421414.0795000009, 176476.26929999888 421414.9959000014)"
steilrand_maas_2014.77,Keentse oevers,2.09038365,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176493.27279999852 421368.0855999999, 176492.50389999896 421368.6592999995, 176491.7126000002 421369.4675000012)"
steilrand_maas_2014.147,Batenburgse Oevers,2.09191254,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172145.68039999902 425758.4065000005, 172146.02059999853 425757.9140999988, 172146.9737999998 425758.186999999, 172147.38289999962 425757.8962999992)"
steilrand_maas_2014.78,Keentse oevers,11.15785085,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176450.3775999993 421480.7085000016, 176449.28299999982 421479.62689999864, 176449.36239999905 421478.91910000145, 176449.83199999854 421478.0153999999, 176450.5364000015 421477.15579999983, 176451.28979999945 421476.67449999973, 176451.80490000173 421476.24549999833, 176452.31689999998 421475.0824000016, 176452.43389999866 421474.2329000011, 176452.6387999989 421473.4373999983, 176452.58159999922 421472.8894000016, 176453.32299999893 421472.4371000007, 176453.54659999907 421471.6239)"
steilrand_maas_2014.79,Ooijen,6.25681881,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (208885.77789999917 391458.8995999992, 208884.88179999962 391461.3588999994, 208885.25129999965 391464.97940000147)"
steilrand_maas_2014.80,Ooijen,36.61657042,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (208895.9814000018 391445.56529999897, 208895.94079999998 391443.000599999, 208896.56109999865 391440.2269000001, 208897.61059999838 391438.1341000013, 208899.52739999816 391435.2426000014, 208900.9475999996 391432.5460000001, 208902.1682999991 391430.54300000146, 208902.8238000013 391429.51199999824, 208904.78400000185 391427.0265999995, 208905.4739000015 391425.3696000017, 208907.02650000155 391424.35709999874, 208908.18189999834 391422.8418999985, 208909.47210000083 391421.9200000018, 208911.26999999955 391421.17810000107, 208913.0240000002 391420.5626000017, 208914.9902999997 391420.33260000125, 208915.89310000092 391419.86459999904, 208917.55299999937 391420.1130999997)"
steilrand_maas_2014.81,Ooijen,21.05195344,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (208619.60680000111 391741.3355999999, 208619.25829999894 391739.65300000086, 208618.56480000168 391736.83940000087, 208619.5073999986 391735.88280000165, 208619.3123999983 391733.06159999967, 208620.25030000135 391730.96730000153, 208620.66160000116 391728.7655999996, 208620.7553000003 391727.5084999986, 208621.87810000032 391725.17639999837, 208623.9061000012 391721.8669999987)"
steilrand_maas_2014.82,Ooijen,4.0983219,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (208172.91910000145 391959.7346000001, 208173.69900000095 391959.9204000011, 208175.3398000002 391959.80000000075, 208175.61499999836 391959.43730000034, 208176.64880000055 391958.8354000002)"
steilrand_maas_2014.83,Ooijen,109.32023547,2014,Rivieren,Maas,Zandmaas,,"MULTILINESTRING ((208512.59800000116 391794.56500000134, 208511.55600000173 391794.6030000001, 208510.8839999996 391794.79199999943, 208510.40900000185 391795.0229999982, 208509.7589999996 391795.063000001, 208508.80900000036 391795.19000000134, 208508.40399999917 391795.1649999991, 208508.10200000182 391795.07400000095, 208507.76000000164 391795.1319999993, 208507.4849999994 391794.88899999857), (208496.59279999882 391797.1565000005, 208495.3115000017 391797.32239999995, 208491.20190000162 391796.95749999955, 208489.8333999999 391796.98910000175, 208488.503800001 391796.9175999984, 208487.5315000005 391797.40890000015, 208485.01300000027 391797.9523999989, 208482.05950000137 391798.63639999926, 208481.0960999988 391799.36140000075, 208478.3295999989 391800.25840000063, 208476.2030000016 391801.6953999996, 208475.2789000012 391801.82009999827, 208473.9990000017 391803.0870999992, 208472.74329999834 391802.99749999866, 208470.7925999984 391803.4572999999, 208469.97129999846 391804.47289999947, 208468.91259999946 391804.6853, 208468.07200000063 391805.3781000003, 208467.1790000014 391806.24599999934, 208466.11300000176 391806.80900000036, 208465.54899999872 391807.063000001, 208464.8350000009 391807.3110000007, 208464.1009999998 391807.83999999985, 208463.38100000098 391808.15300000086, 208462.77600000054 391808.7809999995, 208461.88500000164 391809.2289999984, 208461.45199999958 391809.4840000011, 208460.89299999923 391809.74599999934, 208460.33900000155 391809.93400000036, 208459.76099999994 391809.9210000001, 208459.23900000006 391810.0940000005, 208458.07400000095 391810.688000001, 208457.55099999905 391810.9699999988, 208456.90100000054 391811.09800000116, 208456.3740000017 391811.19900000095, 208455.5249999985 391811.4679999985, 208454.9389999993 391811.8449999988, 208453.8049999997 391812.8370000012, 208453.66200000048 391813.2569999993, 208452.8759999983 391813.6020000018, 208452.29899999872 391813.9310000017, 208451.563000001 391814.28599999845, 208451.02899999917 391814.6030000001, 208449.98889999837 391814.75239999965, 208449.27279999852 391814.7408000007, 208449.05640000105 391815.11140000075, 208448.40799999982 391815.61840000004, 208448.07200000063 391815.83790000156, 208447.5738000013 391815.80889999866, 208446.97190000117 391816.51480000094, 208446.7793999985 391817.4419, 208446.28500000015 391818.43299999833, 208445.82200000063 391818.9990000017, 208444.3189000003 391820.2884000018, 208442.24480000138 391823.0095000006, 208441.83060000092 391824.08740000054, 208440.37060000002 391826.3020000011, 208438.5912999995 391828.3339000009, 208438.3797999993 391829.3418000005, 208437.5282999985 391830.89189999923, 208436.82649999857 391832.1772999987, 208436.63100000098 391834.54190000147, 208435.96059999987 391835.2281000018, 208435.6682999991 391837.15900000185, 208436.05139999837 391837.8409000002, 208436.28680000082 391840.25140000135, 208436.65529999882 391841.5817999989, 208436.25789999962 391842.67080000043, 208436.66299999878 391844.4175999984, 208437.5155000016 391845.9134999998, 208438.84230000153 391846.7857999988, 208439.875500001 391848.6048000008, 208438.3718000017 391851.2113999985, 208437.2824999988 391852.1435999982, 208436.53559999913 391852.7142999992, 208436.41589999944 391853.1656000018, 208434.32550000027 391854.4631000012, 208431.69509999827 391855.6420000009))"
steilrand_maas_2014.84,Ooijen,3.95101667,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (208166.47030000016 391969.91429999843, 208165.9525000006 391970.6403999999, 208165.92929999903 391971.2567999996, 208165.25789999962 391971.88529999927, 208165.0208999999 391972.499499999, 208165.56439999864 391973.17159999907)"
steilrand_maas_2014.85,Ooijen,3.21021817,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (208151.7463000007 391976.54250000045, 208151.04039999843 391976.3707999997, 208149.74549999833 391977.17650000006, 208150.0720999986 391978.0777999982)"
steilrand_maas_2014.86,Ooijen,19.22109332,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (208140.8249000013 391981.5223999992, 208140.01289999858 391981.4503999986, 208138.63589999825 391981.5214000009, 208137.3949000016 391981.6134000011, 208136.64889999852 391981.5703999996, 208135.33540000021 391981.555399999, 208133.9224999994 391981.873399999, 208133.0122999996 391982.4657999985, 208132.9257999994 391982.95540000126, 208131.60399999842 391983.76949999854, 208130.80860000104 391983.6854000017, 208128.7811000012 391985.0513000004, 208127.61100000143 391985.4508000016, 208126.51150000095 391985.61089999974, 208125.57660000026 391986.4508000016, 208125.1425999999 391986.77959999815, 208124.4998999983 391986.50349999964, 208123.64979999885 391987.11140000075)"
steilrand_maas_2014.87,Broekhuizen,4.7482763,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (209806.97890000045 387542.47100000083, 209806.99080000073 387543.0581, 209807.08639999852 387543.5806000009, 209807.254900001 387544.30380000174, 209807.4422999993 387544.87849999964, 209807.7393000014 387545.78379999846, 209807.86349999905 387547.10810000077)"
steilrand_maas_2014.88,Lus van Linne,10.64332509,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194187.13709999993 352594.6501000002, 194186.0159999989 352594.679299999, 194185.29850000143 352594.3009000011, 194184.72289999947 352593.65349999815, 194183.81489999965 352593.32979999855, 194182.27450000122 352592.73039999977, 194179.8889000006 352592.495099999, 194178.94359999895 352592.0582999997, 194178.03959999979 352591.556499999, 194177.30710000172 352591.3735000007)"
steilrand_maas_2014.89,Balgoij,4.605396,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176668.000500001 421412.2633000016, 176668.53799999878 421412.9204999991, 176668.36089999974 421413.26779999956, 176668.11840000004 421413.31639999896, 176667.81210000068 421413.6413999982, 176667.9545999989 421414.4803000018, 176667.16710000113 421415.4034000002, 176666.57759999856 421415.25360000134)"
steilrand_maas_2014.90,Balgoij,7.31775603,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176669.67700000107 421408.8429000005, 176670.18100000173 421409.3770000003, 176670.67749999836 421408.8830999993, 176671.1777999997 421408.2670000009, 176671.77450000122 421407.5238999985, 176671.10330000147 421407.0034000017, 176671.81949999928 421406.61609999835, 176672.4070999995 421404.9081000015, 176671.8429000005 421404.5533000007)"
steilrand_maas_2014.91,Balgoij,8.54325771,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176882.98649999872 421109.9556000009, 176884.0086000003 421109.74760000035, 176884.37310000136 421109.1096000001, 176883.85390000045 421108.38109999895, 176883.11190000176 421107.7760999985, 176883.25279999897 421107.3909999989, 176883.76999999955 421107.4492999986, 176884.35599999875 421107.4230000004, 176884.754900001 421107.08879999816, 176884.7325000018 421106.41789999977, 176884.95600000024 421106.1649999991, 176884.25679999962 421105.5390000008, 176884.5311000012 421105.02800000086, 176884.3669999987 421104.7204999998)"
steilrand_maas_2014.92,Coehoorn,34.9289255,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180386.04199999943 418636.24500000104, 180385.26159999892 418636.9213999994, 180384.92700000107 418637.1251000017, 180384.56949999928 418637.4134000018, 180384.06799999997 418637.64400000125, 180382.8359999992 418638.31500000134, 180381.77299999818 418638.5460000001, 180381.36400000006 418638.7270000018, 180381.44299999997 418639.3229999989, 180380.88179999962 418639.5995000005, 180380.49749999866 418639.7639000006, 180379.8145999983 418640.381000001, 180378.9375 418640.86410000175, 180378.11389999837 418640.8964000009, 180377.97580000013 418641.4765999988, 180376.6050999984 418641.74650000036, 180375.79039999843 418642.29239999875, 180375.1330000013 418642.3896000013, 180374.8740000017 418643.2115999982, 180373.93439999968 418643.2162999995, 180373.42550000176 418643.56010000035, 180372.7397999987 418643.616799999, 180372.1009999998 418644.2934000008, 180371.18890000135 418644.78660000116, 180370.5623999983 418644.7895999998, 180368.60599999875 418646.2531000003, 180366.9384999983 418647.23860000074, 180363.3504000008 418648.7094999999, 180362.98440000042 418649.4129000008, 180362.4968000017 418649.59699999914, 180360.62810000032 418649.8286000006, 180360.44139999896 418650.6845000014, 180358.76049999893 418651.0047999993, 180357.18299999833 418651.8425000012)"
steilrand_maas_2014.93,Keentse oevers,7.67538767,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176608.47800000012 421156.6988000013, 176608.25560000166 421155.6581000015, 176608.41629999876 421155.26480000094, 176608.28449999914 421154.6640000008, 176608.71930000186 421154.25389999896, 176609.05750000104 421153.7413999997, 176609.42859999835 421152.95639999956, 176610.11190000176 421152.5533999987, 176611.28830000013 421152.49980000034, 176611.9365000017 421152.3187999986, 176612.7375999987 421152.04250000045)"
steilrand_maas_2014.94,Coehoorn,53.861593,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180406.39539999887 418627.179299999, 180408.01999999955 418627.0527999997, 180409.3361000009 418626.1919, 180410.56599999964 418625.2697999999, 180411.5982999988 418624.64460000023, 180413.64460000023 418624.1845000014, 180415.7520999983 418623.37790000066, 180417.14649999887 418622.15940000117, 180418.28539999947 418622.4864999987, 180420.48490000144 418621.0813000016, 180420.5551000014 418620.64339999855, 180421.06329999864 418620.2758000009, 180421.9888000004 418620.2963999994, 180422.97140000015 418619.79100000113, 180423.39889999852 418619.0304000005, 180424.9987999983 418618.5912999995, 180425.50279999897 418618.04410000145, 180426.2408999987 418617.7100000009, 180427.3911000006 418617.61140000075, 180428.22560000047 418617.06980000064, 180429.124499999 418616.9629999995, 180429.89829999954 418616.7179000005, 180430.47430000082 418616.37139999866, 180430.65049999952 418615.7965000011, 180430.76529999822 418615.3352999985, 180430.8509999998 418615.0370000005, 180431.4219999984 418614.561999999, 180431.64200000092 418614.33100000024, 180432.06799999997 418613.9470000006, 180432.34699999914 418614.13699999824, 180432.98699999973 418613.9919999987, 180434.0709999986 418613.23099999875, 180434.34600000083 418613.0949999988, 180434.83100000024 418612.93499999866, 180435.60799999908 418612.9820000008, 180436.06899999827 418612.90100000054, 180436.2969999984 418612.76300000027, 180436.80700000003 418612.2969999984, 180437.35300000012 418612.18400000036, 180437.84800000116 418612.09800000116, 180438.16600000113 418612.00400000066, 180438.61899999902 418611.8420000002, 180439.37799999863 418611.58399999887, 180439.99599999934 418611.3289999999, 180440.42500000075 418611.10500000045, 180440.8839999996 418610.6429999992, 180441.27299999818 418610.2950000018, 180441.66600000113 418609.8909999989, 180442.21499999985 418609.1889999993, 180442.9299999997 418608.8990000002, 180443.34299999848 418608.7030000016, 180443.69999999925 418608.47199999914, 180444.0540000014 418608.15300000086, 180444.58300000057 418608.04300000146, 180445.68100000173 418607.5949999988, 180446.11250000075 418608.11780000106, 180446.91000000015 418608.24329999834, 180447.4288999997 418607.80139999837, 180448.1638999991 418607.6682999991, 180448.86030000076 418607.8585000001, 180449.8610999994 418607.67009999976, 180450.71730000153 418607.86630000174, 180451.58509999886 418607.5965999998, 180451.66429999843 418607.0403999984, 180452.14029999822 418606.8489000015)"
steilrand_maas_2014.95,Coehoorn,25.88927315,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180451.9530000016 418605.75, 180452.39200000092 418605.8029999994, 180452.79100000113 418605.8269999996, 180453.10399999842 418605.64400000125, 180453.55299999937 418605.65199999884, 180454.01900000125 418605.6000000015, 180454.6259999983 418605.2580000013, 180455.3900000006 418605.0159999989, 180455.90799999982 418604.7509999983, 180456.7740000002 418604.3720000014, 180457.45600000024 418604.06700000167, 180457.9219999984 418603.84800000116, 180458.51900000125 418603.42500000075, 180459.1090000011 418603.01000000164, 180459.6160000004 418602.7520000003, 180460.7749999985 418601.77699999884, 180461.2809999995 418601.5480000004, 180462.47700000182 418601.2670000009, 180462.85700000077 418600.7989999987, 180463.38899999857 418600.37000000104, 180464.0938999988 418600.1660999991, 180464.6248999983 418600.1132999994, 180465.18189999834 418600.2360999994, 180465.7547999993 418599.9461000003, 180466.31280000135 418599.5555999987, 180466.6374000013 418599.1484999992, 180467.21029999852 418598.8585000001, 180467.51099999994 418598.4699999988, 180467.81899999827 418598.2670000009, 180468.49399999902 418598.0287999995, 180469.06280000135 418597.30209999904, 180470.4563000016 418596.66209999844, 180471.48959999904 418595.8779999986, 180472.7991000004 418595.7012999989, 180474.55050000176 418594.96880000085)"
steilrand_maas_2014.148,Batenburgse Oevers,1.78516368,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172141.61950000003 425763.2298000008, 172140.84450000152 425763.18659999967, 172139.99639999866 425762.64009999856)"
steilrand_maas_2014.96,Coehoorn,17.49520591,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180506.81480000168 418580.79890000075, 180508.22349999845 418580.7419000007, 180509.8669999987 418580.74529999867, 180512.19739999995 418580.19139999896, 180513.23559999838 418580.03079999983, 180513.503800001 418579.4737999998, 180514.2322999984 418579.3933000006, 180514.86899999902 418579.5524000004, 180515.26300000027 418578.9759999998, 180515.8874000013 418578.8471000008, 180517.00349999964 418579.18989999965, 180518.54899999872 418577.935899999, 180520.3737999983 418577.65349999815, 180522.55810000002 418576.15579999983)"
steilrand_maas_2014.97,Coehoorn,27.16812357,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180539.1700000018 418570.66000000015, 180539.34899999946 418570.33900000155, 180539.81799999997 418570.04399999976, 180540.35399999842 418570.11300000176, 180540.6959999986 418569.98999999836, 180541.19000000134 418569.6099999994, 180541.64299999923 418569.10599999875, 180541.72300000116 418568.80999999866, 180542.1259999983 418568.47300000116, 180542.5859999992 418568.13599999994, 180542.93100000173 418568.0789999999, 180543.22800000012 418567.7129999995, 180543.3990000002 418567.52600000054, 180543.9149999991 418567.3530000001, 180544.2199999988 418567.2430000007, 180544.39600000158 418567.0610000007, 180544.72899999842 418566.6889999993, 180544.94799999893 418566.4210000001, 180545.78500000015 418566.0489999987, 180546.58399999887 418566.20050000027, 180547.52540000156 418566.24650000036, 180548.20549999923 418565.99749999866, 180549.43030000106 418565.08940000087, 180550.67009999976 418564.8975000009, 180552.0623999983 418563.98739999905, 180553.3649000004 418563.42639999837, 180554.15780000016 418562.5133000016, 180556.19079999998 418561.7195000015, 180557.51359999925 418561.7544, 180558.51179999858 418561.2694000006, 180560.40909999982 418559.75400000066, 180561.4941000007 418559.4902999997, 180562.2063000016 418558.8291000016)"
steilrand_maas_2014.98,Coehoorn,7.25676647,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180581.70589999855 418551.3262999989, 180582.30029999837 418551.89609999955, 180583.23649999872 418551.9070000015, 180584.0934999995 418551.6576000005, 180585.20549999923 418551.7969999984, 180586.29030000046 418551.00609999895, 180587.09710000083 418550.8033000007, 180588.11789999902 418549.9833999984)"
steilrand_maas_2014.99,Coehoorn,16.8316702,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180593.88500000164 418548.77800000086, 180594.22899999842 418548.09600000083, 180594.79199999943 418547.86300000176, 180595.58900000155 418547.5870000012, 180596.11800000072 418547.51000000164, 180596.65399999917 418547.2820000015, 180596.98900000006 418547.2019999996, 180597.36300000176 418547.2980000004, 180597.62900000066 418547.2719999999, 180598.3289999999 418546.9270000011, 180598.9759999998 418546.61100000143, 180599.66600000113 418546.19200000167, 180600.20699999854 418545.811999999, 180600.56599999964 418545.4690000005, 180600.84800000116 418545.1180000007, 180602.2800000012 418544.2344999984, 180603.66679999977 418543.1237999983, 180605.35280000046 418542.9408, 180606.46449999884 418542.067400001, 180607.61059999838 418540.40940000117)"
steilrand_maas_2014.100,Coehoorn,4.43516586,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181101.38450000063 418384.38479999825, 181101.93290000036 418385.18510000035, 181102.95899999887 418385.560899999, 181103.58799999952 418385.41959999874, 181104.1774000004 418385.04459999874, 181105.1970999986 418385.18079999834)"
steilrand_maas_2014.101,Coehoorn,9.75312943,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181106.6864 418385.31060000136, 181107.08779999986 418385.44860000163, 181107.85009999946 418385.2848000005, 181108.93450000137 418384.79140000045, 181109.81480000168 418383.0958000012, 181110.57090000063 418382.69249999896, 181111.67660000175 418381.92060000077, 181113.13659999892 418382.22239999846, 181113.97789999843 418382.3200000003, 181114.81210000068 418381.9723000005)"
steilrand_maas_2014.102,Coehoorn,1.99342764,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181446.29729999974 418332.25879999995, 181445.75499999896 418333.1004000008, 181444.78979999945 418333.3308000006)"
steilrand_maas_2014.103,Coehoorn,9.77637832,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181497.8134999983 418326.5192999989, 181495.97159999982 418326.23530000076, 181494.47659999877 418326.1704999991, 181493.06439999864 418326.6099999994, 181491.5918999985 418326.47239999846, 181489.8947999999 418326.6479999982, 181489.18840000033 418326.97140000015, 181488.24810000136 418326.71180000156)"
steilrand_maas_2014.104,Coehoorn,12.24224407,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181533.43510000035 418323.41899999976, 181534.4299999997 418324.30110000074, 181535.2206000015 418323.942400001, 181535.45899999887 418323.43200000003, 181536.15399999917 418323.68499999866, 181536.87000000104 418323.75400000066, 181537.53400000185 418323.6700000018, 181538.52899999917 418323.7179999985, 181539.5780000016 418323.65900000185, 181540.6499999985 418323.7120000012, 181541.50499999896 418323.6090000011, 181542.30900000036 418323.6700000018, 181543.08100000024 418323.70899999887, 181544.04100000113 418323.30000000075, 181544.7039999999 418322.9519999996)"
steilrand_maas_2014.105,Coehoorn,7.55065971,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181552.49929999933 418319.4189000018, 181551.65960000083 418320.2760999985, 181549.71700000018 418321.18400000036, 181548.19579999894 418320.87849999964, 181547.62779999897 418321.2008000016, 181547.21189999953 418322.2498999983, 181546.34209999815 418322.3275000006)"
steilrand_maas_2014.106,Coehoorn,16.29831193,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181738.5998999998 418312.12849999964, 181737.26190000027 418312.1101000011, 181736.24489999935 418311.5929000005, 181735.35979999974 418311.8625999987, 181733.59549999982 418311.71339999884, 181731.89710000157 418311.95760000125, 181729.9288999997 418311.0740999989, 181728.4723000005 418310.34750000015, 181727.46930000186 418310.87959999964, 181725.41580000147 418309.96990000084, 181724.34710000083 418310.35130000114, 181723.28440000117 418310.04399999976)"
steilrand_maas_2014.107,Coehoorn,6.87910649,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181581.09690000117 418316.0694000013, 181582.84010000154 418318.2038999982, 181583.44849999994 418318.4065000005, 181585.12299999967 418318.28240000084, 181586.8451000005 418318.816300001)"
steilrand_maas_2014.108,Coehoorn,11.49124708,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182144.7575000003 418331.15190000087, 182142.13679999858 418330.60080000013, 182140.98710000142 418330.4803000018, 182140.1026000008 418330.7833000012, 182138.77600000054 418331.00389999896, 182138.41580000147 418331.4144000001, 182137.67660000175 418331.4204999991, 182137.04509999976 418330.9023000002, 182135.5416000001 418331.2303000018, 182133.86780000106 418330.7685999982)"
steilrand_maas_2014.109,Coehoorn,6.45347932,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182185.314100001 418334.2595999986, 182184.4875999987 418334.5493000001, 182184.09299999848 418334.2346000001, 182183.21709999815 418334.6845000014, 182182.50189999864 418334.4992999993, 182181.8850999996 418334.6779000014, 182181.19449999928 418334.4125000015, 182180.12750000134 418334.6279999986, 182179.46159999818 418334.054299999)"
steilrand_maas_2014.110,Coehoorn,22.11435595,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182217.12810000032 418338.81529999897, 182218.1697999984 418339.559799999, 182219.86899999902 418339.6596000008, 182220.7083999999 418339.6473999992, 182221.0885999985 418339.94110000134, 182222.85399999842 418339.97890000045, 182223.72239999846 418339.681499999, 182225.9673999995 418339.6904999986, 182226.62060000002 418339.7857999988, 182227.3029000014 418339.9017999992, 182228.47610000148 418339.7525999993, 182229.0011 418339.84380000085, 182229.37310000136 418339.7818999998, 182229.88980000094 418339.82339999825, 182231.25829999894 418339.1623999998, 182233.59760000184 418339.58889999986, 182236.17210000008 418339.01960000023, 182238.52849999815 418339.3924999982)"
steilrand_maas_2014.111,Beugen,43.11713221,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194870.7349999994 409273.3969999999, 194870.80640000105 409278.2793000005, 194869.94249999896 409282.0287999995, 194870.2650000006 409284.36140000075, 194869.72239999846 409285.8652999997, 194868.65359999985 409287.497299999, 194867.50809999928 409290.70910000056, 194867.29509999976 409293.5179999992, 194867.78940000013 409296.96460000053, 194868.36039999872 409298.5789999999, 194869.4589000009 409300.11950000003, 194870.30550000072 409301.92229999974, 194871.6777999997 409304.2580999993, 194871.89299999923 409306, 194872.02100000158 409307.8579999991, 194872.01999999955 409310.5170000009, 194872.25699999928 409312.0399999991, 194872.21200000122 409313.2980000004, 194871.93200000003 409314.66099999845)"
steilrand_maas_2014.112,Beugen,8.5364141,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194869.88500000164 409259.19299999997, 194869.64200000092 409255.4530000016, 194869.32400000095 409254.14499999955, 194869.46700000018 409253.3819999993, 194869.60500000045 409252.0020000003, 194869.40799999982 409250.73800000176)"
steilrand_maas_2014.113,Beugen,19.13609213,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194868.7201000005 409244.50180000067, 194867.63830000162 409243.5533000007, 194866.66039999947 409243.20230000094, 194866.05550000072 409241.4855000004, 194866.42309999838 409239.7307999991, 194867.0615000017 409238.18780000135, 194867.4125000015 409235.6469999999, 194867.88049999997 409232.9224999994, 194867.7078000009 409231.0432999991, 194867.84980000183 409230.59959999844, 194868.5775000006 409230.53280000016, 194869.61230000108 409230.4893000014, 194869.8214999996 409229.6523000002, 194869.81309999898 409228.9743000008, 194869.9723000005 409228.62260000035)"
steilrand_maas_2014.114,Beugen,15.38567707,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194869.5447999984 409219.8557999991, 194869.67709999904 409219.3258000016, 194869.19429999962 409218.83680000156, 194868.91899999976 409218.24439999834, 194868.936999999 409217.4558000006, 194868.4123999998 409216.21499999985, 194868.51460000128 409215.7034999989, 194868.3460999988 409214.74060000107, 194868.53860000148 409214.37950000167, 194868.2093999982 409212.46979999915, 194868.42110000178 409212.31810000166, 194868.20450000092 409209.50189999864, 194868.4814000018 409208.9061000012, 194868.2285999991 409208.07559999824, 194868.40579999983 409206.45380000025, 194868.93050000072 409205.9523999989, 194869.47949999943 409205.96880000085)"
steilrand_maas_2014.115,Beugen,12.56493003,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194865.3123999983 409191.28979999945, 194864.80029999837 409190.2749999985, 194865.02789999917 409189.20329999924, 194864.9140000008 409188.3685999997, 194864.44929999858 409188.13159999996, 194864.6009999998 409187.2021000013, 194865.00890000165 409187.1832999997, 194865.09409999847 409186.19689999893, 194864.51559999958 409185.4475999996, 194864.57250000164 409184.25279999897, 194864.89079999924 409182.9054999985, 194864.76909999922 409181.4065000005, 194864.2580000013 409179.89290000126)"
steilrand_maas_2014.116,Beugen,21.70041231,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194862.96449999884 409155.8550999984, 194863.33049999923 409154.9118999988, 194862.8947999999 409154.41429999843, 194863.23090000078 409152.9028999992, 194863.37429999933 409151.47250000015, 194862.88800000027 409150.66039999947, 194862.63679999858 409148.05260000005, 194862.56760000065 409145.9219999984, 194862.09530000016 409141.10240000114, 194859.62260000035 409138.76839999855, 194860.78060000017 409136.3867999986, 194860.87029999867 409135.9437999986)"
