OBJECTID,OVKIDENT,AVVBODDR,IWS_BESCHZONEBU,IWS_BESCHZONEBI,OVKSOORT,IWS_W_PLASBH_DL,IWS_W_PLASBH_DR,IWS_W_BRPLASBL,IWS_W_BRPLASBR,OSMOMSCH,AVVTALUL,AVVTALUR,AVVHOBOS,AVVHOBES,OVKLENGT,IWS_LEGGERSTATUS,IWS_CATEGORIEEN,IWS_AVVHOBOS_L,IWS_AVVHOBES_L,AVVTALL2_L,AVVTALR2_L,AVVKNKL_L,AVVKNKL2_L,AVVKNKR_L,AVVKNKR2_L,IWS_W_PLASBTALL,IWS_W_PLASBTALR,OWA_OWA_ID,OHCODE,OBJECTID_1,OVKIDENT_1,ONDERHOUDSPLICHTIGE_1,ONDERHOUDSVERPLICHTING_1,ONDERHOUDSPLICHTIGE_2,ONDERHOUDSVERPLICHTING_2,GlobalID,Shape__Length
525,DV3407-DV3415,0.5,,,3,,,,,,1.5,1.5,1.63,1.6,91,2,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,850492e3-a3f1-487e-b4ac-eaf43014feb6,90.3258612448534
526,S10930,,,,1,,,,,,,,,,104,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,6a9ea5ce-66f4-4441-99dd-ed50f9a852e9,103.818620266318
527,WOB-02_E,0.5,5,5,1,,,,,,1.5,1.5,10.4,10.3,505,1,2,10.4,10.3,,,,,,,,,,,,,Aangeland,Geheel onderhoud,,,919ac335-773c-459b-b2a3-0567565ab6ef,505.256738359556
528,W215,0.5,5,5,1,,,,,,1.5,1.5,9.28,9.24,422,1,2,9.28,9.24,,,,,,,,,,,,,Aangeland,Geheel onderhoud,,,d265d23f-df6b-49c6-85d3-65ab6f047bc5,422.220439834684
529,S13926,,,,1,,,,,,,,,,559,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ff548fe6-3a0d-45e2-9ac3-4d3a2db7764d,549.45128843675
530,WO-14-08_A1,0.5,5,5,1,,,,,,1.5,1.5,3.4,3.4,17,1,2,3.4,3.4,,,,,,,,,,,,,Waterschap,Geheel onderhoud,,,adba24e1-1b89-47d9-a622-47eedbacf0c7,15.1554208068912
531,VR7252-VR7254,,,,3,,,,,,,,,,191,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,2705d498-1a76-4e4f-83ef-343e115686c0,154.849937788474
532,S13349,,,,1,,,,,,,,,,108,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,53cf8d68-b3fb-4a79-8829-9304855281ea,107.706918910977
533,ST5780-ST5790,0.5,,,3,,,,,,1.5,1.5,,,30,1,2,0.34,0.33,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,7d0c787f-e203-4917-8826-a807baa84023,30.2813112319495
534,ST5790-ST5800,0.5,,,3,,,,,,1.5,1,,,43,1,2,0.33,0.33,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,a7d10c8e-840b-4b24-96a7-cd183991b4e4,43.108483909315
535,SZ4220-SZ4270,1.2,,,3,,,,,,1,1,,,112,1,2,-0.85,-0.83,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,3b819518-aea4-4931-8115-13df2e71bb99,112.093782544029
536,OV0095-OV0105,0.38,,,3,,,,,,1,1,,,16,1,2,5.4,5.34,,,,,,,,,,,,,Rijkswaterstaat,Onderhoud hoofdconstructie,Aangeland,Gewoon en buitengewoon,2208876d-054c-4ca2-bb6b-9111d1d7951e,16.3809919729251
537,S12716,,,,1,,,,,,,,,,217,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,21c95d58-f9c8-48bf-b53e-fefe140b3713,214.902405164292
538,S2476,,,,1,,,,,,,,,,25,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f6bc513b-4747-4ea0-bdde-e3ae7a8b97ac,24.07777460662
539,OV0115-OV0125,0.27,,,3,,,,,,1,1,,,14,1,2,5.34,5.34,,,,,,,,,,,,,Rijkswaterstaat,Onderhoud hoofdconstructie,Aangeland,Gewoon en buitengewoon,7dde05d7-a724-4a4f-bb95-f8554ceb3b26,14.4092004279225
540,ST1380-ST1400,0.84,,,3,,,,,,1.5,1.5,,,200,1,2,1.18,1.1,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,7b0d18ef-f5ce-4a0d-b2d1-f919de09af5e,199.506184454786
541,OV4600-OV4700,,,,3,,,,,,,,,,98,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,d5db6387-0138-42a7-af6a-5e512e612ee2,97.8119023993139
542,NW2415-NW2416,2.1,,,3,,,,,,4,4,,,45,1,2,0.8,0.4,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,e589867f-8471-4154-844b-4d76f42539a5,44.9018065345688
543,OV0085-OV0095,0.38,,,3,,,,,,1.5,1.5,,,85,1,2,5.4,5.4,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,792ab5ed-1d04-4135-8cd8-cc1ad29a5b5e,84.8518357562003
544,568632,0.43,,,3,,,,,,1,1,,,27,1,2,2.41,2.41,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,cf204268-a9b4-4865-80da-6683a8ab3c50,27.6206434720027
545,RA1420-RA1430,,,,3,,,,,,,,,,298,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,82234663-fed1-4bcf-8798-e2c1f3e3862b,356.450481599278
546,S9723,,,,1,,,,,,,,,,323,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,5b57bad8-750e-4996-ad33-7ed9fa3ee0b7,323.571672481948
547,OK2690-OK2700,0.5,,,3,,,,,,2,2,,,107,1,2,7.65,7.43,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,aa3a1eb5-d55a-4fea-910d-624fafe56e84,107.460303296081
548,OK1580-OK1590,0.5,,,3,,,,,,1.5,1.5,,,492,1,2,5.05,5,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ba924c6a-630e-4744-bd60-0723c6a995e2,491.787936879624
549,KO8000-KO8100,,,,3,,,,,,,,,,863,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,adbb6acd-4784-4839-ad43-127aca0ba0c8,863.027401366318
550,KO8020-KO8105,,,,3,,,,,,,,,,746,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,d4a615a0-3d69-4fd1-8dfb-c9e16415bd65,746.300476494766
551,KO8720-KO8725,,,,3,,,,,,,,,,344,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,8485e2e8-c996-4a55-8084-b8a1c57feceb,343.74281352932
552,KO8020-KO8730,,,,3,,,,,,,,,,269,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,19a8c205-680e-4763-a7db-86148032f9ff,269.095749329871
553,WOD4-66_C,0.6,5,5,1,,,,,,1.5,1.5,11.78,11.48,100,1,2,11.78,11.48,,,,,,,,,,,,,Waterschap,Geheel onderhoud,,,1f9e1f3b-28e1-44e1-8a94-56532b6d1d9f,99.6398554406784
554,ST1690-ST1700,,,,3,,,,,,,,,,188,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,db994fc5-d76d-4ff2-ae13-39bdf15c7dbd,187.729690994704
555,S3024,,,,1,,,,,,,,,,446,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ec7e780e-015b-481e-9ed5-35100f1ed3fa,446.334173497062
556,S3173,,,,1,,,,,,,,,,673,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,848ecaa1-47f3-4e0c-8fa2-3606d3e3cddf,672.590247789414
557,SW6888-SW6889,,,,3,,,,,,,,,,20,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,73149e25-0b0f-4cc1-9f89-bb54868ee652,19.8338713513457
558,PS0002-PS0005,,,,3,,,,,,,,,,245,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,1b86ccc8-5516-442f-95ab-f2642b311192,265.96761127807
559,PS0225-PS0230,,,,3,,,,,,,,,,375,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,d64ac94c-25bb-43f2-a982-93720b2af989,375.045262590436
560,OV0075-OV0085,0.5,,,3,,,,,,1,1,,,31,1,2,5.4,5.4,,,,,,,,,,,,,Rijkswaterstaat,Onderhoud hoofdconstructie,Aangeland,Gewoon en buitengewoon,8be4af72-acbb-4530-aaec-b211e0a10679,31.1448930022884
561,S48,,,,1,,,,,,,,,,369,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,c8fcb8e0-ad9e-47ce-bf4c-08554dab71f1,368.388010972412
562,S407,,,,1,,,,,,,,,,177,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,65511404-f21d-42b5-941f-5307ab3f37f5,176.690348647524
563,S8777,,,,1,,,,,,,,,,345,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,463f9e2d-7090-4b0e-a474-786baae4e90d,344.580871474508
564,ST1360-ST1370,0.87,,,3,,,,,,1.5,1.5,,,84,1,2,1.25,1.22,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,548883bd-28f0-4605-b9f3-168da5e707ad,84.0164292312865
565,ST1370-ST1380,0.86,,,3,,,,,,1.5,1.5,,,108,1,2,1.22,1.18,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,afd1efe9-b156-4e11-a421-bb86c5b7bef4,107.547743878102
566,DV8324-DV8328,0.5,,,3,,,,,,1,1,,,48,1,2,4,4,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,bd73e4b9-f358-48e4-9196-8c79613a3e6a,47.7139232998772
567,WWA-38_A,0.6,5,5,1,,,,,,1,1,6.68,6.6,76,1,2,6.68,6.6,,,,,,,,,,,,,Waterschap,Geheel onderhoud,,,122133b0-8397-4083-8ee3-0981f1b4064d,75.8270180349069
568,WWA-38_B,0.6,5,5,1,,,,,,1,1,7.13,7,284,1,2,7.13,7,,,,,,,,,,,,,Waterschap,Geheel onderhoud,,,f27632f9-2bff-4dc6-8261-c41a28f88e70,284.344383822466
569,WWA-02_A,4,5,5,1,,,,,,1.5,1.5,-0.6,-1.2,258,1,2,-0.6,-1.2,,,,,,,,,,,,,Gemeente,Geheel onderhoud,,,ee5bd18e-d8fa-4573-99e3-fda3a68d38a2,257.685128491051
570,WWA-02_B,4,5,5,1,,,,,,1.5,1.5,-0.6,-1.2,175,1,2,-0.6,-1.2,,,,,,,,,,,,,Gemeente,Geheel onderhoud,,,303d1f1e-b8dd-4b44-b3a8-6810479eac7b,174.852732183167
571,WOD4-4_B,0.5,5,5,1,,,,,,1,1,5.65,5.49,88,1,2,5.65,5.49,,,,,,,,,,,,,Waterschap,Geheel onderhoud,,,f3c228c2-d96c-4956-85b0-fd8ade8e631d,88.4366036146564
572,S3651,,,,1,,,,,,,,,,81,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,8dc36abe-bd65-471f-919b-5cdc56c99491,81.3740304110703
573,SW0845-SW0846,55,,,9,,,,,,10,3,,,103,1,2,3.39,3.24,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,ac672746-8286-4028-b8cf-ebbdb4357fa9,103.294400974872
574,554887,,,,1,,,,,,,,,,26,1,2,,,,,,,,,,,,,,,Aangeland,Geheel onderhoud,,,3138e5fe-1e6b-40b4-9ee9-31f33f9fe1ad,25.8174921061301
575,HW0845-HW0855,,,,3,,,,,,,,,,387,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,5dc5546a-7e9a-4d9a-ae78-5603f8c2f9e1,387.328320689187
576,DV6610-DV6614,0.5,,,3,,,,,,1.5,1,,,135,1,2,2.61,2,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,95c89a9c-e6bb-4150-b8ba-94515f8c545d,135.15680661558
577,S8045,,,,1,,,,,,,,,,716,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,8e9f065d-818e-4923-ad86-cd99ca85de58,715.015204907587
578,538677,0.5,5,5,1,,,,,,1.5,1.5,-0.37,-0.63,35,1,2,-0.37,-0.36,,,,,,,,,,,,,Waterschap,Geheel onderhoud,,,d4368c30-8c30-4be0-aa62-c02ab3ddf19b,34.8064200651257
579,WBR6-50_A,0.5,5,5,1,,,,,,1.5,1.5,14.23,14.21,194,1,2,14.23,14.21,,,,,,,,,,,,,Waterschap,Geheel onderhoud,,,6b4eb44a-35a9-4ae4-b3b4-874c5cf8bc1d,194.12664932466
580,S10207,,,,1,,,,,,,,,,445,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f6b6d6e5-5b6b-4aa5-a16f-58289ad15990,445.022049775142
581,S10497,,,,1,,,,,,,,,,271,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,2528de91-25e5-4d0c-8ed5-b32909ad2b66,268.94205303182
582,VR2565-VR2575,,,,3,,,,,,,,,,247,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,efe00ef9-c489-4436-91a0-ffbb39831625,246.879820130652
583,NO0045-NO0055,,,,3,,,,,,,,,,377,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,00cbd00a-31b0-43d9-a97e-f5e26b2808a2,377.234969547969
584,KO8700-KO9270,1.2,,,3,,,,,,1,1,,,161,1,2,-1.15,-1.15,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,2de2c796-a9c8-4dc9-851c-9d223fb63ab1,161.200011121529
585,MB1755-MB1915,,,,3,,,,,,,,,,109,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,a24cf170-9b1f-4a64-84f9-bf336c645436,109.022071950585
586,MB1965-MB1975,,,,3,,,,,,,,,,212,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,7db39a86-c465-4980-a629-67fa555dcb38,211.727432057995
587,MB1985-MB1995,,,,3,,,,,,,,,,90,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,3800218a-99c8-4b19-8424-1514fe851a41,89.8327486970529
588,MB2005-MB2014,,,,3,,,,,,,,,,132,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,d244674b-0ed0-4a91-9c14-3d9b5f615b8e,131.926412441112
589,MB2035-MB2045,,,,3,,,,,,,,,,383,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,f23963a7-699f-4060-9b78-c0e9b39aa093,383.2844483766
590,MB2055-MB2075,,,,3,,,,,,,,,,133,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,cfba94f4-61e0-4a9b-a4b0-2b2f191e1c67,133.075597420447
591,VR0753-VR0755,,,,3,,,,,,,,,,186,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,16ed464d-bc3c-4a7f-af1b-c73a7906b9da,186.395357102511
592,MB1115-MB1145,,,,3,,,,,,,,,,670,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,9c13c30a-9c6b-4aac-afd3-c37b23513d93,669.685551720726
593,MB1205-MB1215,,,,3,,,,,,,,,,120,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,c293b2c1-05a5-4201-a054-3d6d5868fdd7,119.926884379756
594,MB1245-MB1250,,,,3,,,,,,,,,,203,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,56145c6a-78d1-4f4e-9245-82be39cbc25c,203.333346031956
595,VR5046-VR5058,,,,3,,,,,,,,,,159,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,80940cff-7a93-4d16-9e7e-74756db21f8a,158.911268780077
596,VR5063-VR5065,,,,3,,,,,,,,,,31,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,a83aaa63-3cd7-4f85-b9c4-7fcf9638dec2,30.9764194418269
597,SD0100-SD0110,,,,3,,,,,,,,,,79,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,d21b9737-5a04-43a4-8248-b91bcaf3f8a9,78.8342608395677
598,VR7250-VR7256,,,,3,,,,,,,,,,158,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,4002f055-c5c6-4f72-8c72-4b3c992dfbb4,158.412423048228
599,VR7305-VR7315,,,,3,,,,,,,,,,266,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,834cb66f-2d5e-4026-b236-539087c8df72,265.840112263682
600,KW0014-KW0016,1,,,3,,,,,,1,1,,,178,1,2,0.5,0.5,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,45d33e62-6213-4abe-ac80-34ad57717d2a,177.876270608383
601,VR0765-VR0785,,,,3,,,,,,,,,,314,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,a5c14e0f-ca5c-4d94-b0ac-278963b435da,314.291230505561
602,VR2545-VR2555,,,,3,,,,,,,,,,226,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,058df4c5-3e54-4f23-969f-e5b12ffe740c,225.960650179245
603,S10025,,,,1,,,,,,,,,,791,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ba5b13a0-bcdf-4c51-9be2-0344c410877f,792.099774643348
604,S14008,,,,1,,,,,,,,,,127,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon,df32e1ed-d771-41e9-b0de-a52ae2c12ebf,127.434581332554
605,522560,,,,1,,,,,,,,,,209,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,274cb459-320b-4c21-b425-59bb680c9eec,209.463391109212
606,WO-92-20_C,0.5,5,5,1,,,,,,1.5,1.5,13.57,13.31,213,1,2,13.57,13.31,,,,,,,,,,,,,Waterschap,Geheel onderhoud,,,e7408de4-6433-4b48-a78f-99296eaa71b4,212.581316759927
607,WBR6-72_A,0.6,5,5,1,,,,,,1.5,1.5,13.19,13.1,267,1,2,13.19,13.1,,,,,,,,,,,,,Waterschap,Geheel onderhoud,,,68269e60-06f2-46d5-9ca6-172265104e2a,266.837550496025
608,MB1305-MB1315,,,,3,,,,,,,,,,325,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,b81b4591-c995-4ae6-9916-4c0b203e8127,322.112397698907
609,MB1705-MB1715,,,,3,,,,,,,,,,155,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,32716a5c-1cba-4867-94fd-9615eb811ed9,154.627096544701
610,MB1722-MB1725,,,,3,,,,,,,,,,56,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,393e2efe-6f8c-4aaa-8387-44d87231d12c,55.5370917843484
611,MB1725-MB1735,,,,3,,,,,,,,,,121,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,b0f12cd9-d492-47ec-b7c5-8ed42d85e9e6,121.224448545708
612,MB1745-MB1755,,,,3,,,,,,,,,,76,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,8e96da6a-60ef-46e9-927c-b5caa0419158,76.1709943700846
613,S12962,,,,1,,,,,,,,,,377,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,8375bb48-6b36-4190-9dd9-0731317d7424,376.234689488429
614,VR5005-VR2015,,,,3,,,,,,,,,,519,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,ba3d81bb-d5c8-404c-ad61-8f69a1f6ee6b,518.594707492678
615,VR7970-VR7980,,,,3,,,,,,,,,,268,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,17bba10b-f49b-4ae1-9f2e-be69b10c4eff,267.608026418118
616,538676,0.5,,,3,,,,,,1.5,1.5,,,22,1,2,-0.36,-0.76,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,Gemeente,Gewoon en buitengewoon en constructie,1f5f47e4-2496-4c1c-bc9c-f2cb8647df92,21.9314895623517
617,CM1723-CM1725,0.5,,,3,,,,,,1,1,,,16,1,2,-1.55,-1.55,,,,,,,,,,,,,Gemeente,Gewoon en buitengewoon,,,43c5d56a-01cc-420b-b82b-2932d6c2150d,16.1821075577212
618,KO7800-KO7804,1.18,,,3,,,,,,1,1,,,617,1,2,-1.15,-1.1,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ac9aa0c1-7e9a-4993-b911-579caddc54b3,617.005006825889
619,S12841,,,,1,,,,,,,,,,171,1,2,,,,,,,,,,,,,,,Aangeland,Geheel onderhoud,,,336b523d-205d-4539-a8a8-7a770fed64e2,175.69900169624
620,S7910,,,,1,,,,,,,,,,94,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,e2d77f04-0c74-43b7-ba31-da18acdf0eb5,92.8793670088704
621,S12844,,,,1,,,,,,,,,,418,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,64ab1230-121c-4b93-9f9c-551c0c990f74,426.885921373192
622,S3600,,,,1,,,,,,,,,,270,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9e00e889-1f68-46d4-a3e7-50e10f36960b,270.2556275638
623,WBR6-10_A,0.5,5,5,1,,,,,,1,1,12.07,12.07,195,1,2,12.07,12.07,,,,,,,,,,,,,Waterschap,Geheel onderhoud,,,52277f25-ed05-4eab-a16b-e0d4a884918c,194.795597295509
624,SW7270-SW7278,0.5,,,3,,,,,,1.5,1.5,,,265,1,2,-0.75,-0.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,43ed124a-3869-48ac-a690-e8aad696468c,264.782738811053
625,KO9270-KO9275,1.2,,,3,,,,,,1,1,,,45,1,2,-1.15,-1.15,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,999bd112-253f-4966-b6a1-82027bfd2e78,44.9512686706282
626,KO9275-KO9280,1.2,,,3,,,,,,1,1,,,113,1,2,-1.15,-1.15,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,2ad51fb4-0bc7-4c7e-a2b9-f97e4ac79512,113.133726172875
627,SW6555-SW6568,,,,3,,,,,,,,,,36,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,d1a04452-b34e-47f3-914f-33c4f6ef5e63,35.7244757711958
628,S12822,,,,1,,,,,,,,,,624,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,c04c10b8-da6b-4146-98ec-a7c27276cf27,624.656865747793
629,S6129,,,,1,,,,,,,,,,67,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,374285f9-c8f6-4aaf-8346-dedaafb50c7d,65.1611743660014
630,S7991,,,,1,,,,,,,,,,1086,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9aae9380-d18d-4ffb-ac0d-445c18140b70,1085.96086473282
631,S7750,,,,1,,,,,,,,,,603,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b44a160e-233e-43f5-81bd-e7ba3ac3769e,602.324214259085
632,S1935,,,,1,,,,,,,,,,134,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,10d71281-36f5-4c8a-8285-a1e2d652c394,135.758837110422
633,505897,,,,1,,,,,,,,,,348,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,4637ef9a-f34d-47a6-b94a-b1ddb31d583f,346.162351788717
634,S2585,,,,1,,,,,,,,,,439,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,0cccf0ac-693c-41bb-a58f-b5138782aa3b,439.514515085973
635,MB1715-MB1722,,,,3,,,,,,,,,,278,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,e6d64b3d-e5dd-48f4-a44a-7e83e890c585,278.209380072269
636,MB1735-MB1745,,,,3,,,,,,,,,,20,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,ed59c6aa-de8a-4dcc-9987-7b0b6aba7ab8,20.00103529788
637,MB1995-MB2005,,,,3,,,,,,,,,,124,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,248a67ff-1d8a-4731-a83d-b5b14a558957,123.889282377365
638,MB2085-MB2095,,,,3,,,,,,,,,,594,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,233eff9d-58c9-4063-b3da-4d4ebf5d2c53,593.629210913448
639,MB2095-MB2098,,,,3,,,,,,,,,,185,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,ac2ab107-734d-4817-b9c7-1d01f8bc9613,184.987912284839
640,ST0470-ST0480,,,,3,,,,,,,,,,287,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,6d6b4d31-f53b-452a-9754-6a53c2220d82,286.688000749984
641,S12840,,,,1,,,,,,,,,,473,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,e51c4800-13e4-46b1-8483-64a6e7fbe88c,474.794506112578
642,S13837,,,,1,,,,,,,,,,624,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,df6a65d5-f5ee-4611-b29a-01ec0cbd53bc,624.613186945212
643,S13839,,,,1,,,,,,,,,,12,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,3f83ce60-8a92-4024-9e98-fd587ad1e4eb,12.4869788595484
644,S5517,,,,1,,,,,,,,,,392,1,2,,,,,,,,,,,,,,,Aangeland,Geheel onderhoud,,,6e4d59eb-c732-4a22-93ef-2bdffd7cca53,429.484734442167
645,PS0025-PS0050,,,,3,,,,,,,,,,264,1,2,,,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,5107e897-bcb0-45bd-b1d7-290da4868349,264.341903273705
646,KO8735-KO8736,,,,3,,,,,,,,,,116,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f8e7fb95-770d-4b37-b4e7-8035a77eaa4b,116.056633186865
647,595177,,,,3,,,,,,,,,,336,2,2,7.95,7.95,,,,,,,,,,,,,Staatsbosbeheer,Geheel onderhoud,,,69ae39dc-2803-43b9-967a-dcd3890303ef,335.37148219034
648,SZ4904-SZ4905,0.6,,,3,,,,,,1,1,,,24,1,2,-0.8,-0.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,50659cf1-a307-4367-a8cf-7eab3c633735,24.1377800338777
649,SZ4900-SZ4904,0.6,,,3,,,,,,1,1,,,180,1,2,-0.8,-0.8,,,,,,,,,,,,,Gemeente,Gewoon en buitengewoon,,,704dc645-fcbe-48d1-b79b-f7a491fb74f5,180.249894260658
650,WO-02-04_A,1.5,5,5,1,,,,,,1.5,1.5,-1.18,-1.2,812,1,2,-1.18,-1.2,,,,,,,,,,,,,Waterschap,Geheel onderhoud,,,625a5355-6a4c-4aee-befd-3695182b72c4,812.265717289481
651,S4236,,,,1,,,,,,,,,,1138,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,784435ac-1002-42e7-af6b-1ded0e9211ba,1137.98373132221
652,S3495,,,,1,,,,,,,,,,548,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,37180e40-1f91-4299-8251-78303969d87d,548.302142305777
