OBJECTID;BRT_KOPPEL;BOUWBLOKNR;AREA_M2;SHAPE_LENG;SHAPE_AREA;AUTOBEZIT2015;AUTOSPERHECTARE2015;AUTOBEZIT2016;AUTOSPERHECTARE2016;AUTOBEZIT2017;AUTOSPERHECTARE2017;AUTOBEZIT2018;AUTOSPERHECTARE2018;AUTOBEZIT2019;AUTOSPERHECTARE2019;AUTOBEZIT2020;AUTOSPERHECTARE2020;AUTOBEZIT2021;AUTOSPERHECTARE2021
1006;37 Moerwijk-West;12929;9921.46767505;646.856855482;9921.46767505;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1007;39 Moerwijk-Zuid;12930;6542.57206227;331.568506735;6542.57206227;1;1.52845087602;2;3.05690175204;2;3.05690175204;0;0;0;0;0;0;0;0
1008;37 Moerwijk-West;12931;1114;136.074886633;1114;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1009;85 Kerketuinen/Zichtenburg;12932;6289.92117327;1144.44475322;6289.92117327;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1010;85 Kerketuinen/Zichtenburg;12933;75.8511565;41.1977238209;75.8511565;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1011;85 Kerketuinen/Zichtenburg;12934;769.075072065;158.498702492;769.075072065;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1012;112 Morgenweide;12935;891.137554483;117.44532771;891.137554483;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1013;37 Moerwijk-West;12937;8824.83139302;399.329366591;8824.83139302;36;40.7939805269;41;46.4598111556;38;43.0603127784;0;0;0;0;0;0;0;0
1014;112 Morgenweide;12942;2132.65577347;200.080940274;2132.65577347;12;56.2678710239;13;60.9568602759;15;70.3348387799;0;0;0;0;0;0;0;0
1015;112 Morgenweide;12943;11884.2491471;508.119898186;11884.2491471;63;53.0113423408;64;53.8527922192;64;53.8527922192;0;0;0;0;0;0;0;0
1016;20 Moerwijk-Oost;12944;9805.18200003;425.707794416;9805.18200003;49;49.9735751971;46;46.9139685524;44;44.8742307893;0;0;0;0;0;0;0;0
1017;112 Morgenweide;12946;2977.22080614;226.320346328;2977.22080614;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1018;86 Houtwijk;12947;6939.01596055;365.839972787;6939.01596055;50;72.0563265516;48;69.1740734895;50;72.0563265516;0;0;0;0;0;0;0;0
1019;86 Houtwijk;12948;2310.60002202;244.858376024;2310.60002202;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1056;108 Bosweide;13010;289.366483997;63.0032072285;289.366483997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1057;37 Moerwijk-West;13012;5268.0492129;317.253718223;5268.0492129;22;41.76118922;18;34.1682457254;16;30.3717739782;0;0;0;0;0;0;0;0
1058;112 Morgenweide;13013;1507.03402245;237.263832973;1507.03402245;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1059;37 Moerwijk-West;13014;2305.39128607;216.003519456;2305.39128607;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1060;88 Morgenstond-West;13015;14097.4547424;573.21547081;14097.4547424;36;25.5365246123;36;25.5365246123;34;24.1178288005;0;0;0;0;0;0;0;0
1061;37 Moerwijk-West;13017;232;75.0847743411;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1062;90 Ockenburgh;13018;7028.65820546;347.448618939;7028.65820546;31;44.1051465213;30;42.6823998593;29;41.2596531974;0;0;0;0;0;0;0;0
1063;86 Houtwijk;13019;1400;153.13501628;1400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1064;20 Moerwijk-Oost;13020;3465;813.52757965;3465;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1065;112 Morgenweide;13021;7014.02870896;351.604110228;7014.02870896;55;78.4142784157;59;84.1171350277;62;88.3942774868;0;0;0;0;0;0;0;0
1066;23 Spoorwijk;13022;2649.22752254;210.926045271;2649.22752254;20;75.4937045982;20;75.4937045982;20;75.4937045982;0;0;0;0;0;0;0;0
1067;97 Kraayenstein;13024;50945.1966461;997.295723906;50945.1966461;4;0.785157436487;1;0.196289359122;1;0.196289359122;0;0;0;0;0;0;0;0
1068;86 Houtwijk;13025;13532.5;508.460048803;13532.5;80;59.1169406983;82;60.5948642158;79;58.3779789396;0;0;0;0;0;0;0;0
1069;112 Morgenweide;13029;7398.0796645;491.029121293;7398.0796645;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1070;97 Kraayenstein;13030;845.411964931;260.754073616;845.411964931;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1071;39 Moerwijk-Zuid;13031;27704.1418245;1132.42491597;27704.1418245;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1072;37 Moerwijk-West;13034;7257.30924343;439.722690583;7257.30924343;25;34.4480290993;24;33.0701079353;26;35.8259502632;0;0;0;0;0;0;0;0
1073;112 Morgenweide;13036;936.072702894;157.584956525;936.072702894;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1020;112 Morgenweide;12949;1753.48830592;193.964441058;1753.48830592;10;57.029179871;9;51.3262618839;10;57.029179871;0;0;0;0;0;0;0;0
1021;37 Moerwijk-West;12950;8356.26403201;451.617874161;8356.26403201;30;35.9012112172;29;34.7045041766;29;34.7045041766;0;0;0;0;0;0;0;0
1022;37 Moerwijk-West;12951;19511.6365683;657.682193018;19511.6365683;65;33.3134536267;62;31.7759096132;59;30.2383655997;0;0;0;0;0;0;0;0
1023;89 Morgenstond-Oost;12954;7822.35794527;469.585352255;7822.35794527;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1024;86 Houtwijk;12955;13915.2209462;529.139203075;13915.2209462;78;56.0537272829;77;55.3350897537;78;56.0537272829;0;0;0;0;0;0;0;0
1025;112 Morgenweide;12956;963.475572583;168.621310677;963.475572583;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1026;86 Houtwijk;12957;28448.7326362;1149.13401559;28448.7326362;0;0;21;7.38169965901;52;18.2784943937;0;0;0;0;0;0;0;0
1027;90 Ockenburgh;12960;412701.103029;3086.29734245;412701.103029;28;0.678457115682;23;0.557304059311;45;1.09037750735;0;0;0;0;0;0;0;0
1028;37 Moerwijk-West;12961;132.720781015;68.7519365881;132.720781015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1029;88 Morgenstond-West;12962;16592.5465576;635.886782565;16592.5465576;87;52.4331811865;85;51.2278206994;83;50.0224602124;0;0;0;0;0;0;0;0
1030;39 Moerwijk-Zuid;12964;6130.22362901;323.436715521;6130.22362901;1;1.63126186012;43;70.1442599851;43;70.1442599851;0;0;0;0;0;0;0;0
1031;37 Moerwijk-West;12965;2107;213.059133685;2107;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1032;37 Moerwijk-West;12967;4790.1192141;376.164839086;4790.1192141;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1033;89 Morgenstond-Oost;12969;13239.017586;516.112479402;13239.017586;65;49.0972986309;59;44.5652402958;64;48.3419555751;0;0;0;0;0;0;0;0
1034;112 Morgenweide;12970;2478.35149646;219.626932972;2478.35149646;11;44.3843418325;10;40.3494016659;11;44.3843418325;0;0;0;0;0;0;0;0
1035;112 Morgenweide;12972;2818.42896787;228.729535493;2818.42896787;10;35.4807593663;10;35.4807593663;10;35.4807593663;0;0;0;0;0;0;0;0
1036;88 Morgenstond-West;12973;7565;356.908701969;7565;38;50.2313284865;38;50.2313284865;42;55.5188367482;0;0;0;0;0;0;0;0
1037;112 Morgenweide;12974;1041.22897563;178.731870783;1041.22897563;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1038;88 Morgenstond-West;12976;4387.01381198;265.081959106;4387.01381198;21;47.8685522773;20;45.589097407;19;43.3096425366;0;0;0;0;0;0;0;0
1039;89 Morgenstond-Oost;12978;3691.35897202;334.918900923;3691.35897202;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1040;97 Kraayenstein;12979;34082.4209662;736.577578831;34082.4209662;291;85.381258652;290;85.0878522648;288;84.5010394906;0;0;0;0;0;0;0;0
1041;85 Kerketuinen/Zichtenburg;12980;1357.0818549;206.808119215;1357.0818549;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1042;86 Houtwijk;12983;6384.61763809;350.995250404;6384.61763809;28;43.8554062078;29;45.4216707152;27;42.2891417004;0;0;0;0;0;0;0;0
1043;37 Moerwijk-West;12984;7752.75001993;445.812934735;7752.75001993;32;41.2756762668;34;43.8554060335;31;39.9858113835;0;0;0;0;0;0;0;0
1044;97 Kraayenstein;12985;2695.5;534.934711651;2695.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1045;89 Morgenstond-Oost;12988;34658.0820813;758.413840837;34658.0820813;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1046;37 Moerwijk-West;12993;6290.64558903;308.639715429;6290.64558903;25;39.741549013;25;39.741549013;28;44.5105348946;0;0;0;0;0;0;0;0
1047;86 Houtwijk;12994;6600.5;328.722887922;6600.5;39;59.086432846;42;63.6315430649;45;68.1766532838;0;0;0;0;0;0;0;0
1048;37 Moerwijk-West;12996;11121.4498125;434.322198591;11121.4498125;37;33.2690437162;47;42.2606771531;50;44.9581671841;0;0;0;0;0;0;0;0
1049;89 Morgenstond-Oost;12998;2878.55791402;306.763368887;2878.55791402;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1050;86 Houtwijk;12999;12255.6350831;595.793424397;12255.6350831;28;22.8466332509;30;24.4785356259;33;26.9263891885;0;0;0;0;0;0;0;0
1051;112 Morgenweide;13000;3095.88575815;254.998276757;3095.88575815;15;48.4514002512;18;58.1416803014;17;54.9115869513;0;0;0;0;0;0;0;0
1052;37 Moerwijk-West;13001;1817.5;310.876518121;1817.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1053;39 Moerwijk-Zuid;13002;10255.5214908;423.743441342;10255.5214908;44;42.9037178065;43;41.9286333109;50;48.7542247801;0;0;0;0;0;0;0;0
1054;39 Moerwijk-Zuid;13004;1441.18350015;369.106125349;1441.18350015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1055;112 Morgenweide;13007;19686.015436;792.900490535;19686.015436;105;53.3373553126;111;56.3852041876;111;56.3852041876;0;0;0;0;0;0;0;0
950;108 Bosweide;12848;14455.559675;502.553930627;14455.559675;41;28.3627897652;40;27.6710144051;33;22.8285868842;0;0;0;0;0;0;0;0
951;39 Moerwijk-Zuid;12850;9927.10916391;443.944646199;9927.10916391;46;46.3377598055;47;47.3451024099;48;48.3524450144;0;0;0;0;0;0;0;0
952;106 Vlietbuurt;12851;20714.6774681;1999.98719268;20714.6760906;1;0.482749490809;1;0.482749490809;1;0.482749490809;0;0;0;0;0;0;0;0
953;86 Houtwijk;12853;191.159783012;61.7399978889;191.159783012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
954;39 Moerwijk-Zuid;12856;3758.63816547;252.463217167;3758.63816547;0;0;0;0;18;47.8896855924;0;0;0;0;0;0;0;0
955;39 Moerwijk-Zuid;12857;10398.5172521;449.836708821;10398.5172521;0;0;0;0;0;0;0;0;0;0;0;0;0;0
956;108 Bosweide;12859;3451.99620021;264.490061659;3451.99620021;2;5.79374913529;2;5.79374913529;2;5.79374913529;0;0;0;0;0;0;0;0
957;85 Kerketuinen/Zichtenburg;12860;1716.12647183;243.181826144;1716.12647183;0;0;0;0;0;0;0;0;0;0;0;0;0;0
958;87 Venen/Oorden/Raden;12862;7564.85576041;403.064137391;7564.85576041;22;29.0818499344;21;27.7599476647;25;33.0475567437;0;0;0;0;0;0;0;0
959;37 Moerwijk-West;12863;8638.15520098;482.632742563;8638.15520098;0;0;0;0;0;0;0;0;0;0;0;0;0;0
960;97 Kraayenstein;12864;37651.4533967;913.376559276;37651.4533967;9;2.39034597288;8;2.1247519759;5;1.32796998494;0;0;0;0;0;0;0;0
961;87 Venen/Oorden/Raden;12865;12932.1696331;489.76891012;12932.1696331;74;57.221643467;73;56.4483780147;75;57.9949089193;0;0;0;0;0;0;0;0
962;112 Morgenweide;12867;19243.7147766;680.831648912;19243.7147766;111;57.6811708595;111;57.6811708595;112;58.2008210474;0;0;0;0;0;0;0;0
963;37 Moerwijk-West;12868;8858.96331631;425.761678523;8858.96331631;48;54.1824119665;45;50.7960112185;53;59.826413213;0;0;0;0;0;0;0;0
964;80 Morgenstond-Zuid;12869;13981.169508;536.689201782;13981.169508;78;55.7893243161;88;62.9418017925;91;65.0875450354;0;0;0;0;0;0;0;0
965;86 Houtwijk;12871;5438.93581298;318.695428182;5438.93581298;31;56.996443911;30;55.1578489461;28;51.4806590164;0;0;0;0;0;0;0;0
966;112 Morgenweide;12872;1159.93389502;197.79466473;1159.93389502;0;0;0;0;0;0;0;0;0;0;0;0;0;0
967;39 Moerwijk-Zuid;12873;5201.91348372;282.170848439;5201.91348372;0;0;1;1.92236953408;21;40.3697602156;0;0;0;0;0;0;0;0
968;112 Morgenweide;12874;210.835576994;54.5657847011;210.835576994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969;88 Morgenstond-West;12876;10237.9374814;455.878424412;10237.9374814;89;86.9315720688;95;92.7921274891;96;93.7688867259;0;0;0;0;0;0;0;0
970;85 Kerketuinen/Zichtenburg;12877;20243.834325;581.96124516;20243.834325;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971;39 Moerwijk-Zuid;12878;4130.64306709;264.685176972;4130.64306709;0;0;31;75.0488471081;36;87.1534998674;0;0;0;0;0;0;0;0
972;88 Morgenstond-West;12880;3618.57868911;314.54102658;3618.57868911;0;0;0;0;0;0;0;0;0;0;0;0;0;0
973;37 Moerwijk-West;12881;8660.67236376;1014.83377595;8660.67236376;0;0;0;0;0;0;0;0;0;0;0;0;0;0
974;20 Moerwijk-Oost;12882;9764.08937614;425.328573561;9764.08937614;31;31.7489924619;32;32.773153509;35;35.8456366505;0;0;0;0;0;0;0;0
975;37 Moerwijk-West;12884;8392.08647702;447.532011896;8392.08647702;20;23.8319755817;23;27.406771919;20;23.8319755817;0;0;0;0;0;0;0;0
976;97 Kraayenstein;12885;70987.2926078;1110.62894807;70987.2926078;0;0;0;0;0;0;0;0;0;0;0;0;0;0
977;39 Moerwijk-Zuid;12886;2121.32279495;514.05251253;2121.32279495;0;0;0;0;0;0;0;0;0;0;0;0;0;0
978;86 Houtwijk;12888;5617.8970855;308.593301867;5617.8970855;23;40.9405862193;23;40.9405862193;28;49.8407136583;0;0;0;0;0;0;0;0
979;37 Moerwijk-West;12891;1431.38346456;289.73940761;1431.38346456;0;0;0;0;0;0;0;0;0;0;0;0;0;0
980;80 Morgenstond-Zuid;12893;3480;440.604841342;3480;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981;112 Morgenweide;12895;16667.3859084;628.593247998;16667.3859084;87;52.1977474321;78;46.7979804564;79;47.3979545648;0;0;0;0;0;0;0;0
982;88 Morgenstond-West;12896;7445.90488774;557.7295399;7445.90488774;0;0;0;0;0;0;0;0;0;0;0;0;0;0
983;88 Morgenstond-West;12898;15666.9255632;576.717725222;15666.9255632;117;74.67961696;120;76.5944789333;115;73.4030423111;0;0;0;0;0;0;0;0
984;108 Bosweide;12899;37504.8257002;911.259835712;37504.8257002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
985;39 Moerwijk-Zuid;12900;216.5;69.5628527192;216.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
986;37 Moerwijk-West;12903;9836.50477992;439.877875397;9836.50477992;27;27.4487743402;31;31.5152594276;33;33.5485019713;0;0;0;0;0;0;0;0
987;37 Moerwijk-West;12904;105.465433503;61.6348067673;105.465433503;0;0;0;0;0;0;0;0;0;0;0;0;0;0
988;112 Morgenweide;12905;1204.93160214;197.355907294;1204.93160214;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989;88 Morgenstond-West;12907;1610.38512645;279.549941016;1610.38512645;0;0;0;0;0;0;0;0;0;0;0;0;0;0
990;112 Morgenweide;12908;29571.7897833;798.689742566;29571.7897833;52;17.5843262721;53;17.9224863927;48;16.2316857896;0;0;0;0;0;0;0;0
991;112 Morgenweide;12910;444.436298526;116.240358545;444.436298526;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992;112 Morgenweide;12911;102.829503883;217.795801696;102.829503883;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993;37 Moerwijk-West;12912;937.5;124.11008135;937.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994;37 Moerwijk-West;12913;3080.39345895;227.975060448;3080.39345895;0;0;0;0;0;0;0;0;0;0;0;0;0;0
995;20 Moerwijk-Oost;12914;8977.91062386;417.184559011;8977.91062386;35;38.9845716519;37;41.2122614606;32;35.6430369389;0;0;0;0;0;0;0;0
996;89 Morgenstond-Oost;12915;13672.0622958;524.187864347;13672.0622958;66;48.273624397;67;49.0050429485;59;43.1536945367;0;0;0;0;0;0;0;0
997;86 Houtwijk;12917;11576.4541463;557.613626222;11576.4541463;59;50.9655195402;55;47.5102300799;59;50.9655195402;0;0;0;0;0;0;0;0
998;37 Moerwijk-West;12918;5243.69317849;313.154022736;5243.69317849;14;26.6987398451;11;20.9775813069;15;28.6057926912;0;0;0;0;0;0;0;0
999;112 Morgenweide;12919;4768.38464306;276.327152548;4768.38464306;15;31.4571938357;16;33.5543400914;20;41.9429251143;0;0;0;0;0;0;0;0
1092;86 Houtwijk;13061;10353.7044999;467.507150984;10353.7044999;52;50.2235697383;58;56.0185970157;58;56.0185970157;0;0;0;0;0;0;0;0
1093;85 Kerketuinen/Zichtenburg;13062;40633.9100532;812.093256409;40633.9100532;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1094;88 Morgenstond-West;13063;7804.5;363.692350583;7804.5;49;62.7842911141;44;56.3777307963;42;53.8151066692;0;0;0;0;0;0;0;0
1095;87 Venen/Oorden/Raden;13064;16362.5990275;749.480731641;16362.5990275;43;26.2794437043;42;25.6682938508;44;26.8905935579;0;0;0;0;0;0;0;0
1096;85 Kerketuinen/Zichtenburg;13065;2063.65623489;293.792222757;2063.65623489;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1097;108 Bosweide;13066;33167.690655;1035.22706631;33167.690655;99;29.8483246934;102;30.7528193811;100;30.1498229226;0;0;0;0;0;0;0;0
1098;37 Moerwijk-West;13067;14463.0994999;520.621474021;14463.0994999;54;37.3363952868;56;38.7192247418;56;38.7192247418;0;0;0;0;0;0;0;0
1099;23 Spoorwijk;13068;5289.83816897;324.703500622;5289.83816897;48;90.740015983;47;88.8495989834;51;96.411266982;0;0;0;0;0;0;0;0
1100;89 Morgenstond-Oost;13074;3419.90299992;306.877524011;3419.90299992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1101;23 Spoorwijk;13075;5494.03980846;323.256873584;5494.03980846;45;81.9069420114;46;83.7270962783;42;76.4464792107;0;0;0;0;0;0;0;0
1102;37 Moerwijk-West;13076;4640.95000001;385.859196221;4640.95000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1103;97 Kraayenstein;13077;7151.2395;343.357013343;7151.2395;18;25.1704617081;22;30.7638976432;20;27.9671796756;0;0;0;0;0;0;0;0
1104;90 Ockenburgh;13079;6357.73639056;336.499843441;6357.73639056;1;1.57288685559;1;1.57288685559;1;1.57288685559;0;0;0;0;0;0;0;0
1105;20 Moerwijk-Oost;13080;12439.5659908;502.105929658;12439.5659908;57;45.8215343221;71;57.0759462609;69;55.4681731268;0;0;0;0;0;0;0;0
1106;89 Morgenstond-Oost;13082;2325.39342595;194.492573752;2325.39342595;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1107;37 Moerwijk-West;13083;9008.54457248;401.430915265;9008.54457248;43;47.7324607255;47;52.1726896302;44;48.8425179517;0;0;0;0;0;0;0;0
1108;89 Morgenstond-Oost;13084;12791.1283605;494.710892203;12791.1283605;21;16.4176290067;22;17.1994208642;23;17.9812127216;0;0;0;0;0;0;0;0
1109;20 Moerwijk-Oost;13085;4827;291.836158272;4827;11;22.7884814585;12;24.8601615911;14;29.0035218562;0;0;0;0;0;0;0;0
1147;86 Houtwijk;13139;9072.54200002;382.071701229;9072.54200002;44;48.4979843575;44;48.4979843575;50;55.1113458608;0;0;0;0;0;0;0;0
1148;37 Moerwijk-West;13141;8689.34704497;436.961447845;8689.34704497;26;29.9216959174;25;28.770861459;23;26.4691925423;0;0;0;0;0;0;0;0
1149;86 Houtwijk;13143;7112.98983745;352.829160795;7112.98983745;42;59.0469000516;39;54.8292643336;33;46.3939928977;0;0;0;0;0;0;0;0
1150;38 Moerwijk-Noord;13144;586.59276996;125.071940311;586.59276996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1151;23 Spoorwijk;13146;1518.86878582;223.99483755;1518.86878582;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1152;112 Morgenweide;13151;6458.67540152;345.495961358;6458.67540152;38;58.8355934269;37;57.2872883367;43;66.5771188778;0;0;0;0;0;0;0;0
1153;112 Morgenweide;13152;1410.65059741;174.204793861;1410.65059741;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1154;20 Moerwijk-Oost;13153;6408;341.515490489;6408;16;24.9687890137;23;35.8926342072;21;32.7715355805;0;0;0;0;0;0;0;0
1155;88 Morgenstond-West;13154;6105.02056451;313.765521487;6105.02056451;25;40.9499030115;27;44.2258952524;27;44.2258952524;0;0;0;0;0;0;0;0
1156;86 Houtwijk;13155;11152;439.981510799;11152;42;37.6614060258;43;38.5581061693;44;39.4548063128;0;0;0;0;0;0;0;0
1157;90 Ockenburgh;13158;5892.53367963;316.649187432;5892.53367963;25;42.4265712497;26;44.1236340997;28;47.5177597996;0;0;0;0;0;0;0;0
1158;89 Morgenstond-Oost;13159;8661.83125912;377.193887291;8661.83125912;26;30.016747293;25;28.8622570125;20;23.08980561;0;0;0;0;0;0;0;0
1159;111 De Venen;13160;6398.9339599;328.990510302;6398.9339599;32;50.0083298258;32;50.0083298258;35;54.6966107469;0;0;0;0;0;0;0;0
1160;112 Morgenweide;13161;6167.88306933;327.372589007;6167.88306933;35;56.7455634398;34;55.1242616272;33;53.5029598147;0;0;0;0;0;0;0;0
1161;86 Houtwijk;13162;6879;336.414674246;6879;33;47.9720889664;32;46.5183893008;37;53.786887629;0;0;0;0;0;0;0;0
1162;86 Houtwijk;13163;424.681504018;93.2779382492;424.681504018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1163;37 Moerwijk-West;13167;3598.07272408;312.963413992;3598.07272408;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1164;86 Houtwijk;13169;6163.16133701;516.270167868;6163.16133701;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1165;88 Morgenstond-West;13170;8517.99746307;444.765100608;8517.99746307;48;56.3512729466;68;79.8309700077;82;96.2667579505;0;0;0;0;0;0;0;0
1201;85 Kerketuinen/Zichtenburg;13217;277.803068459;75.4743103094;277.803068459;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202;23 Spoorwijk;13218;16166.232703;531.345059689;16166.232703;118;72.9916500448;118;72.9916500448;120;74.2287966557;0;0;0;0;0;0;0;0
1203;90 Ockenburgh;13219;6115.27401607;322.883059541;6115.27401607;24;39.2459927992;20;32.7049939994;18;29.4344945994;0;0;0;0;0;0;0;0
1204;89 Morgenstond-Oost;13220;11742.8089519;477.559136551;11742.8089519;35;29.8054751153;45;38.3213251483;39;33.2118151285;0;0;0;0;0;0;0;0
1205;88 Morgenstond-West;13222;7216.04299892;343.674109434;7216.04299892;49;67.9042516894;45;62.3610474698;43;59.5894453601;0;0;0;0;0;0;0;0
1206;37 Moerwijk-West;13223;11149.8479695;473.583827468;11149.8479695;37;33.184308971;32;28.6999428939;31;27.8030696784;0;0;0;0;0;0;0;0
1207;86 Houtwijk;13224;12254.8539354;483.796997236;12254.8539354;76;62.0162430337;81;66.0962590227;75;61.2002398359;0;0;0;0;0;0;0;0
1208;85 Kerketuinen/Zichtenburg;13225;1248.1763364;190.12920547;1248.1763364;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1209;85 Kerketuinen/Zichtenburg;13226;51337.0131728;1107.45512631;51337.0131728;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1210;23 Spoorwijk;13228;6657.90527306;380.473187705;6657.90527306;47;70.5927736614;47;70.5927736614;43;64.5848780306;0;0;0;0;0;0;0;0
1211;23 Spoorwijk;13229;812.836677948;126.638666838;812.836677948;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1212;37 Moerwijk-West;13230;913.101331522;185.766297217;913.101331522;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1213;23 Spoorwijk;13231;822.663002066;127.547500284;822.663002066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1214;111 De Venen;13232;653.264996909;127.919970677;653.264996909;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1215;111 De Venen;13234;172.161008942;52.730974244;172.161008942;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1216;88 Morgenstond-West;13235;10118.8431365;438.679960122;10118.8431365;40;39.5302105788;37;36.5654447854;18;17.7885947605;0;0;0;0;0;0;0;0
1217;37 Moerwijk-West;13237;18233.5268002;641.583411208;18233.5268002;88;48.262742016;81;44.4236602647;83;45.5205407651;0;0;0;0;0;0;0;0
1218;89 Morgenstond-Oost;13238;19597.6720599;612.699659463;19597.6720599;59;30.1056165343;64;32.6569399694;66;33.6774693434;0;0;0;0;0;0;0;0
1219;37 Moerwijk-West;13239;136.590308998;47.4801609669;136.590308998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1166;90 Ockenburgh;13171;4763.59157288;281.588139846;4763.59157288;16;33.5881020764;16;33.5881020764;17;35.6873584561;0;0;0;0;0;0;0;0
1167;86 Houtwijk;13173;4223.48352699;247.710135834;4223.48352699;27;63.9282711237;26;61.5605573784;27;63.9282711237;0;0;0;0;0;0;0;0
1168;88 Morgenstond-West;13174;6543.22443553;325.023720482;6543.22443553;40;61.1319394499;41;62.6602379362;38;58.0753424774;0;0;0;0;0;0;0;0
1169;89 Morgenstond-Oost;13175;22523.7665956;608.701529525;22523.7665956;25;11.0993869049;27;11.9873378573;26;11.5433623811;0;0;0;0;0;0;0;0
1170;20 Moerwijk-Oost;13176;15847.2355;570.102646406;15847.2355;101;63.7335136466;92;58.0542896583;94;59.3163394335;0;0;0;0;0;0;0;0
1171;85 Kerketuinen/Zichtenburg;13177;1432.80550645;210.137520948;1432.80550645;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1172;111 De Venen;13178;3334.60457813;517.350694461;3334.60457813;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1173;37 Moerwijk-West;13179;10179.804052;449.110526121;10179.804052;42;41.2581615377;41;40.2758243583;44;43.2228358967;0;0;0;0;0;0;0;0
1174;89 Morgenstond-Oost;13180;4053.0365;345.123995989;4053.0365;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1175;86 Houtwijk;13181;5632.50950002;312.074249966;5632.50950002;41;72.7917103377;42;74.5671179069;32;56.8130422148;0;0;0;0;0;0;0;0
1176;89 Morgenstond-Oost;13183;1984.83751251;279.967224064;1984.83751251;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1177;88 Morgenstond-West;13185;2804.28606916;356.310295718;2804.28606916;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1178;89 Morgenstond-Oost;13186;5589.46620648;418.086443891;5589.46620648;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1179;37 Moerwijk-West;13189;975.956608014;129.407052506;975.956608014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1180;86 Houtwijk;13191;1192.5681034;140.753309949;1192.5681034;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1181;20 Moerwijk-Oost;13192;8378;376.297218602;8378;10;11.9360229172;11;13.1296252089;10;11.9360229172;0;0;0;0;0;0;0;0
