GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,STATUS,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,OPPERVLAKTE,DOCUMENT,POSITIONELE_NAUWKEURIGHEID_MM,OP_TALUD,ID,Shape__Area,Shape__Length
940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,43.686268,"43,686268",Randstad Noord,RN,153027.526286,462785.8015,52.1532436219359,5.3583818146533,gerealiseerd,313dab1f26244b43b6a04c606bc9d6f3,2015/09/07 13:11:59+00,Prorail,L0004,bestaand,0,open verharding: tegels,12.558814,,283,Nee,876815,0,0
506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,44.140932,"44,140932",Randstad Noord,RN,153610.111087,462792.8585,52.1533088106888,5.3668944848385,gerealiseerd,33a57ed8b7c1481089dbf972ee06c9e1,2022/02/16 09:28:03+00,Prorail,L0004,bestaand,0,open verharding,46.327907,,283,Nee,876816,0,0
506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,44.215553,"44,215553",Randstad Noord,RN,153682.752629,462822.5085,52.1535754792958,5.367955806889,gerealiseerd,d04a3973369a43ba86daf5856b8efb5d,2015/09/01 13:44:26+00,Prorail,L0004,bestaand,0,open verharding: tegels,55.546359,,283,Nee,876817,0,0
940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,43.436275,"43,436275",Randstad Noord,RN,152847.546,462961.883725,52.1548255680877,5.3557508427476,gerealiseerd,18494dfd5de5442e8eb6f957c712a8a0,2015/09/07 13:11:59+00,Prorail,L0004,bestaand,0,open verharding: tegels,24.854854,,283,Nee,876818,0,0
940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,43.682811,"43,682811",Randstad Noord,RN,153020.695674,462778.7335,52.1531800709599,5.3582820470439,gerealiseerd,c458362aec754adcb670396b2f386dd1,2015/09/07 13:11:59+00,Prorail,L0004,bestaand,0,open verharding: tegels,11.710504,,283,Nee,876819,0,0
940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,43.440249,"43,440249",Randstad Noord,RN,152839.359,462954.843333,52.1547622577675,5.35563125503,gerealiseerd,cd65f1d71e004f1bb6024a51aab15058,2015/09/07 13:11:59+00,Prorail,L0004,bestaand,0,open verharding: tegels,24.80169,,283,Nee,876820,0,0
661,b,661,661_b,Landgraaf,Std-Hz,Sittard - Herzogenrath (D) ,21.775454,"21,775454",Zuid,Z,199514.913643,323159.1815,50.8964777833827,6.019914173792,gerealiseerd,e793cc98e39b42c6af4f0cf3272449af,2023/01/09 19:04:49+00,Prorail,L0004,bestaand,0,open verharding,41.935189,,283,Nee,880905,0,0
017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,78.809914,"78,809914",Noord-Oost,NO,196840.3315,496451.353826,52.454223091184,6.0027339819868,gerealiseerd,33ca95c7dad14e0c88e272389f1c016f,2022/08/24 09:07:13+00,Prorail,L0004,bestaand,0,open verharding: tegels,39.178987,,283,Nee,888753,0,0
017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,69.762209,"69,762209",Noord-Oost,NO,189400.394077,491357.648,52.4089631282827,5.8927634277178,gerealiseerd,30e4ba6383b141358edbddd9bc0bc4fc,2015/11/11 11:18:21+00,Prorail,L0004,bestaand,0,open verharding: tegels,63.336665,,283,Nee,888755,0,0
205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,5.955083,"5,955083",Noord-Oost,NO,235368.9815,497261.22169,52.4572011720542,6.569650391319,gerealiseerd,b974bd7a07f147209e1d47009028771e,2020/01/06 14:03:34+00,Prorail,L0004,bestaand,0,open verharding,43.53982,,283,Nee,889146,0,0
,,,,,,,,,,,86776.341,454052.535925,52.0705514565237,4.3921440165644,gerealiseerd,9265c02c40114ec388a108fbe0d9f37a,2019/01/24 07:58:07+00,'s-Gravenhage,G0518,bestaand,0,open verharding: tegels,7.99811,,283,Nee,899159,0,0
560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,24.972798,"24,972798",Randstad Zuid,RZ,82316.3,454976.472106,52.0782873905484,4.3269067460427,gerealiseerd,0d70c4f9e1904ffca2029faa9316e077,2018/08/14 15:57:50+00,Prorail,L0004,bestaand,0,open verharding: tegels,20.274247,,283,Nee,899162,0,0
210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,33.940754,"33,940754",Noord-Oost,NO,237942.811849,447785.295,52.0122192251595,6.5953822189079,gerealiseerd,cb946c24fd2e45528a2103b789fb794d,2019/11/27 14:56:58+00,Prorail,L0004,bestaand,0,open verharding: tegels,36.748875,,283,Nee,900354,0,0
210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,11.72521,"11,725210",Noord-Oost,NO,218703.257077,458093.9335,52.1074074916785,6.317094953751,gerealiseerd,a47a747da9e54bbda1b08b89562cab19,2015/01/14 09:19:11+00,Prorail,L0004,bestaand,0,open verharding: tegels,46.032555,,283,Nee,900355,0,0
210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,42.441347,"42,441347",Noord-Oost,NO,245428.970229,443753.317,51.9748170210852,6.7033380980023,gerealiseerd,af0c4e3def6545f8b57bf60261590499,2021/09/07 09:03:16+00,Prorail,L0004,bestaand,0,open verharding,94.078653,,283,Nee,900356,0,0
210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,33.940569,"33,940569",Noord-Oost,NO,237946.616162,447795.5365,52.0123106916175,6.5954401042682,gerealiseerd,8629499689824724b1db56063d838082,2019/11/27 14:56:58+00,Prorail,L0004,bestaand,0,open verharding: tegels,42.779343,,283,Nee,900357,0,0
210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,21.282665,"21,282665",Noord-Oost,NO,227817.829598,455265.836,52.0808672506034,6.4495177853193,gerealiseerd,f4b3621ff98d4c03b19d16b3d1258e3e,2015/01/14 09:19:14+00,Prorail,L0004,bestaand,0,open verharding: tegels,50.081013,,283,Nee,900358,0,0
,,,,,,,,,,,115719.9865,533283.232444,52.7854110277854,4.80497870456857,gerealiseerd,b8441641834d4458a3053916a8e4a9aa,2022/11/07 09:49:52+00,Harenkarspel,G0441,bestaand,0,open verharding: tegels,48.756951,,283,Nee,909000,0,0
544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,0.503585,"0,503585",Zuid,Z,112780.723509,400895.1965,51.5953700991082,4.7778922427104,,b9cde495c5b74f0caa2bec3571233728,2019/05/22 10:53:23+00,Prorail,L0004,bestaand,0,open verharding,146.31211,,283,Nee,911757,0,0
011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,69.443395,"69,443395",Noord-Oost,NO,237962.7115,575630.4005,53.1609552221256,6.627602661894,gerealiseerd,ac33d63059f57c19e0530b29a8c0b512,2020/08/10 10:46:24+00,Prorail,L0004,bestaand,1,gesloten verharding,3.193345,,283,,920994,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,44.079406,"44,079406",Zuid,Z,55640.292262,388901.176,51.480385327198,3.9568127402013,gerealiseerd,848bb2b28ff8455c90e0f089e38c1dce,2015/07/09 09:01:52+00,Prorail,L0004,bestaand,0,open verharding: tegels,40.778138,,283,Nee,921195,0,0
,,,,,,,,,,,162270.813862,470478.9135,52.2223437544334,5.49360932870876,gerealiseerd,191dfb3adcf02869e05332a1e90a655d,2017/02/23 14:05:51+00,Nijkerk,G0267,bestaand,0,open verharding: tegels,435.950511,,283,Nee,930041,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,21.547853,"21,547853",Randstad Noord,RN,115744.0405,533039.450065,52.7832220623748,4.8053643187221,gerealiseerd,910530b1f9cf4e949c7ac1c592f79c80,2015/05/19 12:53:00+00,Prorail,L0004,bestaand,0,open verharding: tegels,30.603231,,283,Nee,931371,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,21.333382,"21,333382",Randstad Noord,RN,115728.154172,533259.0145,52.7851939889461,4.8051026550865,gerealiseerd,d4f951457d154d9d90d5e5da6879371f,2016/11/28 20:31:04+00,Prorail,L0004,bestaand,0,open verharding: tegels,4.359503,,283,Nee,931372,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,21.573085,"21,573085",Randstad Noord,RN,115757.813,533027.942738,52.7831196501081,4.8055698136562,gerealiseerd,f142476614b349bdba78932513863fbf,2022/09/28 10:28:01+00,Prorail,L0004,bestaand,0,open verharding: tegels,32.314763,,283,Nee,931373,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,21.273265,"21,273265",Randstad Noord,RN,115729.9955,533325.197527,52.7857888638623,4.8051220453285,gerealiseerd,a378285225904d0d96dd94277209dedb,2022/10/06 11:47:19+00,Prorail,L0004,bestaand,0,open verharding: tegels,30.902368,,283,Nee,931374,0,0
613,,613,613__,Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,75.35224,"75,352240",Noord-Oost,NO,174498.784194,448862.131,52.0277575953908,5.6713202763366,gerealiseerd,27c7c687481f4c65b4ef3f643b7e73e2,2018/08/27 09:15:55+00,Prorail,L0004,bestaand,0,gesloten verharding,169.390193,,283,Nee,932667,0,0
075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,46.955905,"46,955905",Randstad Noord,RN,108544.2535,512756.428384,52.6003823404947,4.7015084738655,gerealiseerd,8bb40f9c0733446b9ca382731f10b5ae,2020/10/09 18:25:17+00,Prorail,L0004,bestaand,0,open verharding,15.858091,,283,Nee,943358,0,0
075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,46.955885,"46,955885",Randstad Noord,RN,108538.449,512761.774446,52.6004298889685,4.7014220562235,gerealiseerd,9da1bbf85ba641beaf617e25be8c8134,2022/10/31 16:48:58+00,Prorail,L0004,bestaand,0,open verharding: tegels,14.078077,,283,Nee,943359,0,0
620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,41.77389,"41,773890",Randstad Noord,RN,111374.179219,516938.81,52.6382014461148,4.7427262451876,gerealiseerd,d423e53f3d214afa8ac4f749e63aaa42,2020/10/09 18:27:02+00,Prorail,L0004,bestaand,0,open verharding,173.741726,,283,Nee,943360,0,0
075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,46.955898,"46,955898",Randstad Noord,RN,108540.103,512756.543831,52.6003830244667,4.7014471996682,gerealiseerd,22dbe9de77ba49898b9c58951b8ee4ab,2020/10/09 18:26:23+00,Prorail,L0004,bestaand,0,open verharding,104.15155,,283,Nee,943361,0,0
620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,41.779497,"41,779497",Randstad Noord,RN,111368.703724,516951.8265,52.638317981336,4.7426436479053,gerealiseerd,e97411cdf36a4557a1e2fde4d54d4fe8,2015/06/17 07:32:44+00,Prorail,L0004,bestaand,0,open verharding: tegels,30.428777,,283,Nee,943362,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.174568,"905,174568",Randstad Noord,RN,125127.752027,485196.009,52.3538531128977,4.9487383662468,gerealiseerd,b27a64cbeade4a6e9ac937e03461e35f,2021/02/01 17:51:40+00,Prorail,L0004,bestaand,0,open verharding,34.945673,,283,Nee,951096,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.768443,"904,768443",Randstad Noord,RN,124817.476259,485397.4965,52.3556470009023,4.944166181501,gerealiseerd,8af7199b79a440dd8fb3f12c3b635f20,2015/10/08 14:55:02+00,Prorail,L0004,bestaand,0,open verharding: tegels,55.018087,,283,Nee,951097,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.021964,"905,021964",Randstad Noord,RN,124983.520857,485223.675,52.3540938975659,4.9466189277616,gerealiseerd,e69b65262f1749fc843dbf071b6685c0,2015/10/08 14:55:01+00,Prorail,L0004,bestaand,0,open verharding: tegels,33.622386,,283,Nee,951098,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.227416,"905,227416",Randstad Noord,RN,125160.592928,485152.7165,52.3534658110357,4.9492242321601,gerealiseerd,87c23ed66f474ed09c8f29ce378d29d3,2015/10/08 14:55:01+00,Prorail,L0004,bestaand,0,open verharding: tegels,65.042861,,283,Nee,951099,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.793183,"904,793183",Randstad Noord,RN,124838.084365,485397.2625,52.3556460295499,4.9444686925564,gerealiseerd,fe86d2df4dd14f0e87bb872342e28380,2021/02/01 17:55:33+00,Prorail,L0004,bestaand,0,open verharding,37.151689,,283,Nee,951100,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.584891,"904,584891",Randstad Noord,RN,124693.050087,485425.2945,52.3558899826135,4.9423373242397,gerealiseerd,6b475cdff7164b509c3ae9d102ea743d,2021/02/01 17:54:33+00,Prorail,L0004,bestaand,0,open verharding,40.350454,,283,Nee,951101,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.021925,"905,021925",Randstad Noord,RN,124990.325571,485233.321,52.354180961529,4.9467179449141,gerealiseerd,8ac2105b56634c7e911edb834115f67d,2015/10/08 14:55:01+00,Prorail,L0004,bestaand,0,open verharding: tegels,32.824005,,283,Nee,951102,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.591967,"904,591967",Randstad Noord,RN,124699.8351,485434.9955,52.355977543342,4.9424360428493,gerealiseerd,db7935a41d494c65ae8a7605861b5fdb,2021/02/01 17:52:56+00,Prorail,L0004,bestaand,0,open verharding,40.577234,,283,Nee,951103,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.022357,"905,022357",Randstad Noord,RN,124970.807572,485204.8875,52.3539243524978,4.9464340028688,gerealiseerd,805d776c4b064fdfa8c9bdc58b7fb8f4,2015/10/08 14:55:01+00,Prorail,L0004,bestaand,0,open verharding: tegels,31.425989,,283,Nee,951104,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.572672,"904,572672",Randstad Noord,RN,124680.294395,485406.732,52.3557224507443,4.9421517655293,gerealiseerd,346854aa6cc747b2a9b7828082860a28,2015/10/08 14:55:02+00,Prorail,L0004,bestaand,0,open verharding: tegels,38.071983,,283,Nee,951105,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.182034,"905,182034",Randstad Noord,RN,125105.02763,485167.7395,52.353597808177,4.9484073379954,gerealiseerd,a6e9cf7ab9e44d5dbb470ba762701439,2015/10/08 14:55:01+00,Prorail,L0004,bestaand,0,open verharding: tegels,58.801375,,283,Nee,951106,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.680795,"904,680795",Randstad Noord,RN,124753.292276,485418.4275,52.3558315860128,4.9432221938032,gerealiseerd,b9fad63a90954009a692b33ebd991776,2015/10/08 14:55:02+00,Prorail,L0004,bestaand,0,open verharding: tegels,59.378637,,283,Nee,951107,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.022368,"905,022368",Randstad Noord,RN,124977.066006,485213.8975,52.3540056707951,4.9465250579121,gerealiseerd,23e4ee97afa1426dbb5fe09c5750fb5f,2016/11/09 15:02:32+00,Prorail,L0004,bestaand,0,open verharding: tegels,31.374699,,283,Nee,951108,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.578541,"904,578541",Randstad Noord,RN,124686.317976,485415.712,52.355803489724,4.9422393718562,gerealiseerd,6474639d2fbc45d9b6849d0e0c764cb8,2021/02/01 17:55:40+00,Prorail,L0004,bestaand,0,open verharding,41.780234,,283,Nee,951109,0,0
082,,82,082__,Haarlem - Santpoort Noord,Hlm-Utg,Haarlem - Uitgeest ,4.275151,"4,275151",Randstad Noord,RN,103586.192,492657.130677,52.4193119894961,4.6314291724629,gerealiseerd,8a5d46c6d8914b4e97dfa93ffbeb2570,2015/06/16 15:53:54+00,Prorail,L0004,bestaand,0,open verharding: tegels,196.595496,,283,Nee,964352,0,0
586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.256809,"81,256809",Randstad Noord,RN,122270.778966,487759.309,52.3767275565124,4.9065554597072,gerealiseerd,d8ad4a8936313767e0530b29a8c07381,2022/05/25 12:34:03+00,Prorail,L0004,bestaand,0,gesloten verharding,99.936618,,283,Nee,971063,0,0
017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,27.024826,"27,024826",Randstad Noord,RN,158149.794727,467112.77,52.1921284110098,5.433268425619,gerealiseerd,c504c74770ba4946a1955bfcb66cd3e0,2015/11/11 11:18:29+00,Prorail,L0004,bestaand,0,open verharding: tegels,29.64658,,283,Nee,977983,0,0
121,b,121,121_b,Breda - Lage Zwaluwe,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,241.02106,"241,021060",Zuid,Z,108861.747,401951.809771,51.6045587293067,4.7211975893502,gerealiseerd,8f5dc83f55064c57856aab56a4046d48,2015/06/11 08:36:49+00,Prorail,L0004,bestaand,0,open verharding: tegels,19.059133,,283,Nee,979630,0,0
121,a,121,121_a,Breda - Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,4.95723,"4,957230",Zuid,Z,108776.276,402311.05079,51.60778058246,4.7199163972079,gerealiseerd,e0e6a277c3714a4ea92506613e9704ef,2015/06/11 08:36:48+00,Prorail,L0004,bestaand,0,open verharding: tegels,5.94996,,283,Nee,979631,0,0
544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,0.499669,"0,499669",Zuid,Z,112778.405303,400914.296,51.5955415942021,4.7778564826289,gerealiseerd,a8ec07a6e84840f99dfd3e03b7985c5e,2015/06/25 12:37:51+00,Prorail,L0004,bestaand,0,open verharding: tegels,68.42423,,283,Nee,979632,0,0
121,b,121,121_b,Breda - Lage Zwaluwe,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,241.02803,"241,028030",Zuid,Z,108872.0685,401954.516665,51.6045839071836,4.7213462130728,gerealiseerd,c186087ca8c6463ab2599607758bd34a,2015/06/11 08:36:48+00,Prorail,L0004,bestaand,0,open verharding: tegels,15.513243,,283,Nee,979633,0,0
661,b,661,661_b,Landgraaf,Std-Hz,Sittard - Herzogenrath (D) ,21.750863,"21,750863",Zuid,Z,199487.873619,323183.781,50.8967009933976,6.0195328830161,gerealiseerd,332254ed6f734c15ba1a75333757575c,2023/01/09 19:04:19+00,Prorail,L0004,bestaand,0,open verharding,95.769173,,283,Nee,999586,0,0
133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,34.8,"34,800000",Randstad Zuid,RZ,95497.213719,470032.305,52.2151688061233,4.5165291534979,gerealiseerd,b43b91e82f5425d6e0531529a8c0fc86,2021/05/14 11:28:26+00,Prorail,L0004,bestaand,1,open verharding,164.640487,,283,,1018896,0,0
118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,79.779677,"79,779677",Randstad Zuid,RZ,117009.051228,427000.409,51.8303091908375,4.8360603383675,,bccfffd860824afca44fc885e919d8ce,2018/08/02 11:23:05+00,Prorail,L0004,bestaand,0,open verharding: tegels,142.685208,,283,,1022315,0,0
078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,69.024535,"69,024535",Randstad Noord,RN,115485.2675,496765.532212,52.4572210280247,4.8058491989048,gerealiseerd,290e4b2325fc008ce0530a324301803d,2019/02/20 13:27:28+00,Zaanstad,G0479,bestaand,0,gesloten verharding: asfalt,134.18411,,283,Nee,1063699,0,0
067,,67,067__,Heerlen - Schin op Geul,Hrl-Sog,Heerlen - Schin op Geul ,0.395446,"0,395446",Zuid,Z,194827.4682,323104.8015,50.8963341973037,5.9532861879583,gerealiseerd,4c7aa5edd23e48beb60c82fe0273b875,2015/12/21 09:19:52+00,Prorail,L0004,bestaand,0,open verharding,89.930255,,283,Nee,1069683,0,0
,,,,,,,,,,,255405.803,530082.051,52.7487777137322,6.87428772250831,gerealiseerd,40c65895f1034623e05363ab720ac7dc,2016/11/08 13:47:24+00,Emmen,G0114,bestaand,0,gesloten verharding,61.919959,,283,Nee,1091837,0,0
057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,10.254752,"10,254752",Zuid,Z,167697.022,377359.842487,51.3852628129503,5.5695987441811,gerealiseerd,c50a80ab22b24d3aafb4258dd7f2cb1f,2022/11/10 06:55:20+00,Prorail,L0004,bestaand,0,open verharding,18.573243,,283,Nee,1096571,0,0
531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.895033,"34,895033",Randstad Noord,RN,135932.5445,455926.30929,52.0912660857221,5.1089764044357,,88d15c4774c34ed080e85583d5d4e04b,2019/07/23 06:53:32+00,Prorail,L0004,bestaand,0,open verharding,32.482941,,283,,1126723,0,0
531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.891471,"34,891471",Randstad Noord,RN,135916.0125,455918.622363,52.0911964266615,5.1087356069813,,d5be1c98805c4bf7991caf0d521f96c0,2019/07/23 06:53:32+00,Prorail,L0004,bestaand,0,open verharding,77.28593,,283,,1126724,0,0
531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.883632,"34,883632",Randstad Noord,RN,135902.193,455906.222303,52.0910844993042,5.1085346536006,gerealiseerd,145bb436bfdf40b8b62fa6da1d331cf4,2022/08/31 13:59:04+00,Prorail,L0004,bestaand,0,open verharding,36.976253,,283,Nee,1126725,0,0
531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.882257,"34,882257",Randstad Noord,RN,135886.4065,455897.190271,52.0910027753494,5.1083048111209,,42f6d160494e40d98052c348e8e83188,2019/07/23 06:53:32+00,Prorail,L0004,bestaand,0,open verharding,53.659894,,283,,1126726,0,0
017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,24.243435,"24,243435",Randstad Noord,RN,156170.487361,465194.8625,52.1748982706889,5.4043149847377,gerealiseerd,d23cbf4e7c257e80e0530b29a8c0f66d,2021/12/14 16:38:46+00,Prorail,L0004,bestaand,0,open verharding,66.64987,,283,Nee,1142544,0,0
,,,,,,,,,,,95484.8675,470026.4875,52.2151151923267,4.51634953929635,gerealiseerd,fd96af02ac844d98b71569e9fb252842,2021/05/14 11:28:26+00,Teylingen,G1525,bestaand,1,gesloten verharding,0.435659,,283,Nee,1146992,0,0
211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,16.369383,"16,369383",Noord-Oost,NO,169791.153037,459991.5325,52.1279341963059,5.6032087157811,gerealiseerd,ec29a90c196b48b293e964815006934f,2020/02/19 08:08:13+00,Barneveld,G0203,bestaand,0,open verharding: gebakken klinkers,407.004324,,283,Nee,1180702,0,0
662,,662,662__,Simpelveld,Vet-Mtn,Verschau (D) - Maastricht Noord ,12.541503,"12,541503",Zuid,Z,196587.163819,315906.939,50.8315119091453,5.9774711319864,gerealiseerd,26693c145fb846738f31fddf799da68f,2016/06/14 13:19:13+00,Prorail,L0004,bestaand,0,open verharding,53.39546,,283,Nee,1200709,0,0
132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,49.046329,"49,046329",Randstad Zuid,RZ,94681.523959,440018.303,51.9453391577975,4.5099012604009,gerealiseerd,7dee593acd624c9c912fb3cafb7a1c3d,2022/02/17 16:15:50+00,Prorail,L0004,bestaand,0,open verharding,13.436747,,283,Nee,1200710,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,42.351644,"42,351644",Noord-Oost,NO,239108.4415,510130.345697,52.5722760674425,6.6279015863807,gerealiseerd,c4e3c78acdc2421d8e337fabbb5812c3,2020/10/19 09:42:09+00,Prorail,L0004,bestaand,0,open verharding,32.001301,,283,Nee,1205399,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,16.07069,"16,070690",Noord-Oost,NO,236299.240328,602319.301,53.4009745753161,6.6095110043602,gerealiseerd,f2599f1851ca4bf5860c2591b417459f,2017/12/06 14:50:28+00,Prorail,L0004,bestaand,0,open verharding,7.863106,,283,Nee,1205401,0,0
078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,69.015329,"69,015329",Randstad Noord,RN,115468.9445,496778.918294,52.457340151351,4.8056074793205,gerealiseerd,a1ebac4468da4bc8a9e984fd7d2390b9,2020/06/29 09:30:45+00,Prorail,L0004,bestaand,0,open verharding,57.794328,,283,Nee,1205402,0,0
524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,70.466691,"70,466691",Randstad Noord,RN,115718.854,495331.008827,52.4443457034517,4.8094539856789,gerealiseerd,fa96226b30f9427d8969b65188412c9d,2017/12/06 14:50:28+00,Prorail,L0004,bestaand,0,open verharding,436.567013,,283,Nee,1205404,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,16.07069,"16,070690",Noord-Oost,NO,236303.436143,602317.7565,53.4009600600861,6.6095736783937,gerealiseerd,efc8cb92f2ef4e43a1f8f4caa9359a32,2017/12/06 14:50:28+00,Prorail,L0004,bestaand,0,open verharding,37.910434,,283,Nee,1205405,0,0
109,,109,109__,Rhenen - De Haar Aansl.,Rhn-Har,Rhenen - De Haar Aansl. ,32.770048,"32,770048",Randstad Noord,RN,164966.20661,448852.189,52.0279217101808,5.5324212081079,gerealiseerd,36421b5eb63640a699c4c7409dea2f30,2017/12/06 14:50:28+00,Prorail,L0004,bestaand,0,open verharding,26.725073,,283,Nee,1205406,0,0
