Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal AMV
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;5;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;5;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;6;Alleenstaande minderjarige vreemdelingen;Eritrea;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;6;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;6;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;7;Alleenstaande minderjarige vreemdelingen;Eritrea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;7;Alleenstaande minderjarige vreemdelingen;Iraq;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;7;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;7;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;8;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;8;Alleenstaande minderjarige vreemdelingen;Eritrea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;8;Alleenstaande minderjarige vreemdelingen;Morocco;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;8;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;9;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;9;Alleenstaande minderjarige vreemdelingen;Eritrea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;9;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;9;Alleenstaande minderjarige vreemdelingen;Somalia;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;9;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;40
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;10;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;10;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;10;Alleenstaande minderjarige vreemdelingen;Eritrea;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;10;Alleenstaande minderjarige vreemdelingen;Iraq;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;10;Alleenstaande minderjarige vreemdelingen;Morocco;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;10;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;10;Alleenstaande minderjarige vreemdelingen;Unknown;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;11;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;11;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;11;Alleenstaande minderjarige vreemdelingen;Eritrea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;11;Alleenstaande minderjarige vreemdelingen;Gambia;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;11;Alleenstaande minderjarige vreemdelingen;Iraq;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;11;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;11;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;12;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;12;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;12;Alleenstaande minderjarige vreemdelingen;Eritrea;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;12;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2019;12;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;60
