FID,jaar,type_ws,hoofdgeb,gebied,locatie,gdb_geomattr_data,shape
talud_maas_2010.49,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152869.38500000164 418841.0460000001, 152876.4539999999 418848.05799999833, 152882.27299999818 418855.54100000113, 152888.54300000146 418864.8729999997, 152890.82499999925 418871.6579999998)"
talud_maas_2010.50,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152886.06500000134 418872.9129999988, 152887.5639999993 418877.4780000001, 152891.45100000128 418883.1799999997, 152896.68499999866 418887.9360000007, 152901.41200000048 418890.5179999992, 152903.61300000176 418891.34899999946, 152906.79800000042 418893.6090000011, 152910.9759999998 418898.48900000006, 152913.31599999964 418902.62000000104, 152924.56899999827 418924.5089999996, 152935.688000001 418949.73600000143, 152947.87299999967 418972.8590000011)"
talud_maas_2010.51,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152320.6799999997 418519.0210000016, 152299.29800000042 418511.64499999955, 152280.10399999842 418503.60500000045, 152261.01199999824 418495.64400000125, 152254.62900000066 418494.09800000116, 152248.44799999893 418490.8590000011, 152245.24599999934 418488.1559999995, 152235.8040000014 418483.79399999976, 152216.30200000107 418475.2740000002, 152209.5610000007 418472.9750000015, 152201.90399999917 418469.3049999997, 152195.186999999 418465.25, 152183.45899999887 418458.11400000006, 152172.00499999896 418449.9479999989, 152157.9609999992 418440.01399999857, 152134.83399999887 418422.73999999836, 152122.18200000003 418412.48600000143, 152110.64499999955 418401.33399999887)"
talud_maas_2010.52,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152120.53599999845 418369.3669999987, 152121.57699999958 418369.2170000002, 152121.9050000012 418370.0920000002, 152122.16299999878 418370.8269999996, 152122.54100000113 418371.13599999994, 152123.36100000143 418369.87999999896, 152123.9549999982 418370.6559999995, 152124.46299999952 418371.53500000015, 152125.1790000014 418372.6460000016, 152125.81899999827 418373.28400000185, 152128.26900000125 418373.78599999845)"
talud_maas_2010.53,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152189.6000000015 418394.5639999993, 152201.9849999994 418400.51000000164, 152212.06799999997 418405.3669999987, 152226.8759999983 418410.8579999991, 152236.9750000015 418414.8269999996)"
talud_maas_2010.54,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152306.0300000012 418450.53400000185, 152310.68200000003 418455.8590000011, 152317.54199999943 418459.3779999986, 152323.80000000075 418461.83999999985, 152331.34299999848 418464.7129999995, 152336.2960000001 418464.6779999994, 152339.24599999934 418465.6479999982, 152343.18299999833 418469.2679999992, 152358.27199999988 418482.1860000007, 152382.88899999857 418503.8229999989)"
talud_maas_2010.93,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194197.7340000011 352588.0720000006, 194203.3669999987 352590.7340000011, 194208.23800000176 352592.63800000027)"
talud_maas_2010.55,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153522.6889999993 421681.5769999996, 153524.45699999854 421685.2259999998, 153526.03400000185 421689.186999999, 153528.6409999989 421695.0370000005, 153531.89499999955 421701.80700000003, 153535.24500000104 421707.72399999946, 153537.62200000137 421713.54100000113, 153539.44299999997 421719.15199999884, 153540.77299999818 421723.14400000125)"
talud_maas_2010.56,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153555.19000000134 421730.2410000004, 153566.42700000107 421733.08199999854)"
talud_maas_2010.57,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153603.2039999999 421865.2879999988, 153606.26399999857 421872.81599999964, 153609.0009999983 421877.5390000008, 153610.19900000095 421881.9759999998, 153612.05700000003 421887.6240000017, 153612.80600000173 421892.73099999875, 153614.55999999866 421897.51199999824, 153617.97800000012 421902.0859999992, 153620.27699999884 421904.79300000146)"
talud_maas_2010.58,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153627.14499999955 421949.6330000013, 153628.9990000017 421949.1279999986, 153630.00299999863 421947.61499999836, 153632.52299999818 421947.13699999824, 153636.8990000002 421944.9780000001, 153640.8759999983 421943.30700000003, 153644.37700000033 421942.0920000002, 153645.5940000005 421941.81599999964, 153651.40900000185 421940.4970000014, 153658.63500000164 421938.06799999997, 153660.8500000015 421937.55900000036)"
talud_maas_2010.59,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Mussenwaard,,"LINESTRING (145586.90799999982 416208.4270000011, 145588.5309999995 416214.1160000004, 145591.03700000048 416220.3040000014)"
talud_maas_2010.60,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Mussenwaard,,"LINESTRING (145641.37700000033 416251.0089999996, 145651.59299999848 416256.45600000024, 145658.17700000107 416260.44999999925, 145662.3280000016 416263.6070000008, 145664.59099999815 416264.93400000036, 145667.9200000018 416266.76300000027, 145673.97800000012 416269.8999999985, 145681.01199999824 416271.23000000045, 145686.26799999923 416271.5760000013, 145692.37799999863 416269.9200000018, 145695.0949999988 416269.4750000015, 145697.688000001 416270.0170000009, 145703.2509999983 416273.2800000012, 145718.92599999905 416281.15100000054, 145731.80799999833 416288.95800000057, 145743.29800000042 416294.18499999866, 145752.31700000167 416297.98800000176, 145757.10399999842 416298.8110000007, 145760.76700000092 416300.04100000113, 145774.12200000137 416305.6860000007, 145784.9539999999 416309.86199999973, 145793.0949999988 416313.05099999905, 145801.47300000116 416315.2989999987, 145805.37700000033 416316.5870000012)"
talud_maas_2010.61,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Mussenwaard,,"LINESTRING (145827.875 416297.9219999984, 145835.09200000018 416302.41800000146, 145841.47899999842 416305.4389999993, 145843.78700000048 416308.16099999845, 145846.4149999991 416310.2430000007, 145850.54899999872 416311.48800000176)"
talud_maas_2010.62,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Casterens Hoeve,,"LINESTRING (148526.73099999875 416588.5320000015, 148524.4549999982 416589.13800000027, 148521.1649999991 416589.51999999955, 148518.55099999905 416590.1070000008, 148516.00499999896 416591.20600000024, 148511.0390000008 416593.3359999992, 148504.41200000048 416594.51199999824, 148498.6499999985 416595.8909999989, 148490.01300000027 416598.80799999833, 148480.98299999908 416601.86100000143, 148469.46599999815 416607.6979999989)"
talud_maas_2010.63,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Casterens Hoeve,,"LINESTRING (148532.6499999985 416566.5799999982, 148545.15199999884 416563.09800000116, 148559.7349999994 416559.90900000185, 148564.14299999923 416557.55900000036, 148571.57299999893 416554.22199999914, 148579.1099999994 416552.5229999982, 148585.48000000045 416551.5450000018, 148592.58900000155 416551.07400000095, 148599.73200000077 416551.118999999, 148604.9389999993 416552.1339999996, 148610.2800000012 416553.5029999986, 148615.93100000173 416553.8370000012, 148619.69000000134 416552.7250000015, 148625.63500000164 416551.86199999973)"
talud_maas_2010.64,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Casterens Hoeve,,"LINESTRING (148608.73800000176 416565.618999999, 148604.44700000063 416565.0240000002, 148598.86499999836 416565.625, 148597.37200000137 416566.1860000007)"
talud_maas_2010.65,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Casterens Hoeve,,"LINESTRING (148700.75400000066 416569.80999999866, 148692.53799999878 416568.9140000008, 148677.66800000146 416567.63599999994, 148666.9149999991 416567.65300000086)"
talud_maas_2010.66,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Casterens Hoeve,,"LINESTRING (148753.4050000012 416574.51099999994, 148739.3999999985 416573.38899999857, 148723.38599999994 416572.0929999985, 148705.50299999863 416570.4530000016, 148704.30200000107 416570.3599999994)"
talud_maas_2010.67,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Casterens Hoeve,,"LINESTRING (148727.56700000167 416579.1180000007, 148726.5850000009 416579.0210000016, 148725.80799999833 416578.8220000006, 148725.2109999992 416578.87900000066, 148724.6950000003 416578.5729999989, 148723.78799999878 416578.59899999946, 148722.89799999818 416578.7129999995, 148722.34200000018 416578.4770000018, 148722.02199999988 416578.1700000018, 148721.53400000185 416578.2030000016, 148721.10200000182 416578.01300000027, 148720.5089999996 416578.0850000009, 148719.9690000005 416578.38500000164, 148718.91600000113 416577.63500000164, 148718.4200000018 416577.3830000013, 148718.12200000137 416577.77800000086, 148717.561999999 416577.9979999997, 148717.21799999848 416577.8379999995, 148716.686999999 416577.9670000002, 148716.03200000152 416577.97300000116, 148714.90300000086 416577.7809999995)"
talud_maas_2010.68,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Casterens Hoeve,,"LINESTRING (148727.65199999884 416562.0639999993, 148734.23000000045 416562.66000000015, 148736.45199999958 416562.86100000143, 148740.71499999985 416564.46599999815, 148743.20100000128 416565.8680000007, 148753.688000001 416570.01099999994)"
talud_maas_2010.69,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147227.94099999964 416719.4919999987, 147237.14200000092 416717.7989999987, 147246.3669999987 416715.51099999994, 147253.81899999827 416714.2879999988, 147259.96599999815 416714.4919999987, 147265.8990000002 416716.1020000018, 147271.6259999983 416718.9470000006, 147276.40399999917 416720.8260000013, 147281.45600000024 416721.8570000008, 147284.6799999997 416721.3839999996, 147289.34800000116 416719.0920000002, 147293.51799999923 416717.69099999964, 147303.94900000095 416716.3729999997, 147310.1339999996 416714.7569999993, 147314.72700000182 416712.0540000014, 147320.85500000045 416708.22300000116, 147323.33900000155 416708, 147326.6160000004 416709.14499999955, 147329.94900000095 416710.58300000057, 147331.42399999872 416710.7809999995, 147332.2890000008 416709.7580000013, 147333.0540000014 416707.2120000012, 147334.60700000077 416706.7039999999, 147337.8669999987 416706.3539999984, 147339.37000000104 416706.0700000003)"
talud_maas_2010.70,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147345.47700000182 416706.22199999914, 147366.8740000017 416705.70800000057)"
talud_maas_2010.71,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147380.7100000009 416703.3590000011, 147384.15700000152 416702.66800000146, 147390.93299999833 416703.7589999996, 147397.7509999983 416707.25499999896, 147407 416711.57400000095, 147413.3440000005 416713.3189999983, 147415.99599999934 416713.3759999983)"
talud_maas_2010.72,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147549.98200000077 416726.16899999976, 147551.65199999884 416724.2650000006, 147552.9990000017 416723.6220000014, 147556.26199999824 416723.90900000185, 147557.5949999988 416724.54100000113, 147559.76999999955 416724.8990000002, 147561.1169999987 416725.493999999, 147562.8500000015 416725.6020000018, 147563.96599999815 416725.5720000006, 147565.0159999989 416724.1319999993, 147565.89400000125 416723.56799999997, 147568.0799999982 416723.4690000005, 147570 416723.98699999973, 147571.3500000015 416725.22300000116, 147572.03799999878 416726.2650000006)"
talud_maas_2010.73,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147704.11400000006 416703.0489999987, 147706.7969999984 416702.9829999991, 147712.12000000104 416702.66800000146, 147715.07299999893 416702.81700000167, 147722.7509999983 416702.3999999985, 147728.41200000048 416702.6160000004, 147732.98600000143 416703.79100000113, 147733.09299999848 416703.811999999, 147736.70800000057 416705.01900000125)"
talud_maas_2010.74,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147746.35799999908 416705.44200000167, 147748.11800000072 416703.1620000005, 147749.23299999908 416703.02600000054, 147752.40700000152 416703.25400000066, 147755.37799999863 416703.4239999987, 147757.77100000158 416703.47300000116, 147760.33300000057 416704.0029999986, 147762.63500000164 416704.90300000086, 147765.09099999815 416705.9699999988)"
talud_maas_2010.94,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194220.95899999887 352597.4239999987, 194227.3990000002 352600.25499999896, 194235.80099999905 352603.97399999946, 194253.58700000122 352611.2670000009, 194270.7659999989 352617.3289999999, 194280.25600000098 352621.368999999, 194286.1710000001 352623.55000000075, 194295.3830000013 352629.6169999987, 194302.438000001 352633.0240000002)"
talud_maas_2010.95,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194346.60200000182 352652.7719999999, 194350.29300000146 352656.24599999934, 194352.94099999964 352659.2809999995, 194359.14499999955 352664.8999999985, 194367.89699999988 352671.0529999994, 194372.76199999824 352675.375)"
talud_maas_2010.75,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (177028.27600000054 420786.8530000001, 177030.69000000134 420786.3289999999, 177031.50200000033 420785.3770000003, 177033.8990000002 420785.51199999824, 177034.71700000018 420782.58199999854, 177035.80700000003 420782.75, 177038.7100000009 420782.6220000014, 177039.8299999982 420781.8440000005, 177040.93100000173 420779.6950000003, 177041.37099999934 420777.936999999, 177042.6169999987 420776.5769999996, 177044.4200000018 420775.98800000176, 177046.1700000018 420775.0689999983, 177047.61499999836 420774.69900000095, 177048.84600000083 420775.5780000016, 177051.46499999985 420775.25, 177054.18100000173 420774.73900000006, 177055.6330000013 420773.80900000036, 177056.66800000146 420772.8969999999, 177058.1799999997 420772.6640000008, 177060.28599999845 420772.7289999984, 177062.0610000007 420772.0229999982, 177063.76700000092 420771.07400000095, 177066.69399999827 420769.59899999946, 177070.31599999964 420768.09699999914, 177072.45600000024 420766.5320000015, 177073.93299999833 420764.86199999973, 177075.6009999998 420763.65900000185, 177078.74399999902 420762.7419999987, 177081.68299999833 420762.1240000017, 177084.55600000173 420760.87999999896, 177086.06599999964 420759.8539999984, 177086.1160000004 420758.7520000003, 177087.48299999908 420758.631000001, 177088.85399999842 420757.2289999984, 177090.76999999955 420755.868999999, 177093.60700000077 420756.2049999982, 177095.26000000164 420755.5720000006, 177097.0610000007 420754.63500000164, 177098.1090000011 420753.8830000013, 177100.24700000137 420753.7470000014, 177102.06500000134 420751.9620000012, 177104.06799999997 420750.8209999986, 177105.26700000092 420749.9149999991, 177106.86100000143 420749.5150000006, 177108.73299999908 420748.3579999991, 177110.29399999976 420747.39400000125, 177112.71200000122 420747.09899999946, 177114.23600000143 420746.4530000016, 177117.07699999958 420744.5219999999, 177119.76199999824 420743.89499999955, 177120.99700000137 420743.56500000134, 177122.67799999937 420742.84099999815)"
talud_maas_2010.76,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176986.15300000086 420807.0179999992, 177002.1169999987 420799.1220000014, 177018.82200000063 420789.6730000004, 177024.6710000001 420786.5)"
talud_maas_2010.77,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (177027.62000000104 420791.2740000002, 177026.78799999878 420790.84099999815, 177026.03799999878 420789.9609999992, 177025.3289999999 420789.03500000015, 177024.52299999818 420788.77899999917, 177023.52800000086 420789.3720000014, 177022.8139999993 420790.84600000083, 177022.30700000003 420791.54399999976, 177021.39600000158 420792.55999999866, 177020.63500000164 420793.3779999986, 177019.99599999934 420794.0799999982, 177019.3759999983 420795.0309999995, 177018.33100000024 420796.06700000167, 177017.7650000006 420796.9479999989)"
talud_maas_2010.78,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176988.0450000018 420812.8110000007, 176988.79300000146 420812.6810000017, 176989.20899999887 420812.0920000002, 176989.44900000095 420811.80000000075, 176989.92599999905 420811.7679999992, 176990.02699999884 420811.34800000116, 176990.0150000006 420810.94200000167, 176990.80200000107 420810.66000000015, 176991.29300000146 420810.1160000004, 176991.58300000057 420809.65300000086, 176992.15199999884 420809.73000000045, 176992.47199999914 420809.4670000002, 176992.76399999857 420809.05799999833, 176993.1799999997 420809, 176993.7039999999 420808.8379999995, 176994.28200000152 420808.23000000045, 176995.0390000008 420808.1460000016, 176995.4210000001 420808.31700000167, 176995.98099999875 420808.5229999982, 176996.6259999983 420808.368999999, 176997.02800000086 420807.86300000176, 176997.6339999996 420807.4759999998, 176998.1099999994 420807.3209999986, 176998.73999999836 420807.08399999887, 176999.41600000113 420806.8440000005, 177000.07299999893 420806.80900000036, 177000.65900000185 420806.5249999985, 177001.19200000167 420806.0009999983, 177001.65399999917 420805.44200000167)"
talud_maas_2010.79,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176955.96700000018 420829.8220000006, 176957.43400000036 420829.8500000015, 176958.8500000015 420829.4059999995, 176961.0799999982 420828.6620000005, 176962.01900000125 420828.1730000004)"
talud_maas_2010.80,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176906.311999999 420855.70699999854, 176919.51199999824 420847.1460000016, 176933.96200000122 420838.66899999976, 176947.01799999923 420830.3660000004, 176958.47199999914 420823.1279999986, 176972.31599999964 420815.5219999999)"
talud_maas_2010.81,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176923.79899999872 420851.2010000013, 176923.30200000107 420850.8029999994, 176922.47899999842 420850.28400000185, 176921.51399999857 420850.65300000086, 176920.7749999985 420851.2430000007, 176919.82299999893 420851.2870000005, 176918.938000001 420851.6270000003, 176918.57400000095 420852.4510000013, 176918.313000001 420853.6400000006)"
talud_maas_2010.82,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176914.3830000013 420854.05099999905, 176912.94000000134 420853.88800000027, 176912.03400000185 420854.2410000004, 176911.37299999967 420854.7170000002, 176911.23600000143 420855.66000000015, 176911.56799999997 420857.19900000095, 176911.5780000016 420858.2030000016, 176911.10599999875 420858.7289999984, 176910.20899999887 420859.0920000002, 176909.44000000134 420859.6490000002, 176908.82299999893 420860.6279999986)"
talud_maas_2010.83,2010,Rivieren,Maas,Grensmaas,Koningssteen - De Engel,,"LINESTRING (188121.11800000072 351142.86100000143, 188123.48600000143 351144.44200000167, 188125.73099999875 351145.4699999988, 188128.46599999815 351148.83999999985, 188130.46400000155 351152.0799999982, 188134.811999999 351159.33100000024, 188139.10200000182 351165.381000001, 188140.6009999998 351166.7280000001, 188143.7190000005 351168.9849999994, 188145.31799999997 351170.31799999997, 188149.563000001 351172.9310000017, 188155.27899999917 351177.86400000006, 188161.58100000024 351183.5520000011, 188165.96700000018 351187.1259999983, 188169.0300000012 351189.186999999, 188173.0300000012 351193.36199999973, 188175.4210000001 351197.9299999997)"
talud_maas_2010.84,2010,Rivieren,Maas,Grensmaas,Koningssteen - De Engel,,"LINESTRING (188182.9210000001 351210.2870000005, 188182.7969999984 351210.6240000017, 188182.56599999964 351211.2529999986, 188183.65199999884 351213.23000000045, 188186.00499999896 351216.1579999998, 188187.9910000004 351219.1629999988, 188189.20100000128 351221.11499999836, 188190.5639999993 351222.8929999992, 188192.15700000152 351223.7980000004, 188195.2049999982 351226.9450000003, 188196.9059999995 351228.5709999986, 188197.59299999848 351230.4389999993, 188198.60300000012 351232.60500000045, 188199.73000000045 351234.00400000066, 188200.29300000146 351235.5480000004, 188200.33199999854 351237.9239999987, 188201.11199999973 351239.26199999824, 188202.64299999923 351240.3370000012, 188205.11400000006 351240.70699999854, 188206.59800000116 351241.12099999934, 188209.6950000003 351242.96499999985, 188212.66600000113 351243.79199999943, 188213.58700000122 351244.37099999934, 188214.77100000158 351244.31700000167, 188215.30700000003 351244.3449999988, 188217.63800000027 351246.90399999917, 188220.49599999934 351249.8110000007, 188223.97199999914 351254.48999999836, 188226.07400000095 351256.756000001, 188229.938000001 351259.76199999824, 188232.3509999998 351262.22199999914, 188235.06899999827 351266.1160000004, 188239.4299999997 351271.1550000012, 188243.22199999914 351275.3289999999, 188247.22399999946 351279.31700000167, 188250.10700000077 351281.0249999985, 188252.67500000075 351282.0219999999, 188257.7250000015 351285.1160000004, 188260.74700000137 351287.3979999982, 188262.94000000134 351289.5069999993, 188263.84800000116 351291.91000000015, 188265.8049999997 351294.8029999994, 188272.86100000143 351297.4620000012, 188275.9990000017 351298.3590000011, 188283.19099999964 351303.1160000004, 188288.27800000086 351306.2010000013, 188291 351307.9919999987, 188295.44399999827 351311.5780000016, 188298.4699999988 351314.243999999, 188301.45800000057 351317.6000000015, 188303.6330000013 351320.4239999987, 188305.8999999985 351323.3379999995, 188307.2109999992 351325.6730000004, 188307.9450000003 351327.66899999976, 188308.79100000113 351330.44200000167, 188310.69200000167 351332.83199999854, 188312.6409999989 351334.6790000014, 188313.2109999992 351335.25499999896, 188314.19299999997 351336.77600000054, 188315.38100000098 351337.2289999984, 188315.58100000024 351337.12999999896, 188316.51399999857 351339.18299999833, 188318.1090000011 351340.6479999982, 188319.32499999925 351341.5789999999, 188320.1330000013 351341.51300000027, 188320.66200000048 351342.5300000012, 188321.29100000113 351343.7659999989, 188324.06799999997 351344.9479999989, 188326.12299999967 351345.5689999983, 188328.625 351346.84800000116, 188334.04100000113 351350.8759999983, 188337.92300000042 351354.1579999998, 188341.77299999818 351356.7529999986, 188347.01700000092 351359.1169999987, 188352.4549999982 351360.54100000113, 188355.34800000116 351360.3189999983, 188357.23099999875 351359.36199999973, 188360.4910000004 351358.86499999836, 188362.7109999992 351358.98099999875, 188367.82499999925 351360.1039999984, 188370.58999999985 351361.69000000134, 188374.49399999902 351364.34600000083, 188378.52299999818 351366.5020000003, 188381.19900000095 351368.1570000015)"
talud_maas_2010.85,2010,Rivieren,Maas,Grensmaas,Koningssteen - De Engel,,"LINESTRING (188444.16299999878 351397.05999999866, 188447.85300000012 351399.2019999996, 188451.96599999815 351400.8969999999, 188456.91899999976 351402.04199999943, 188460.14699999988 351401.5729999989, 188461.3289999999 351401.1160000004, 188462.76999999955 351402.04399999976)"
talud_maas_2010.86,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (193998.00699999928 352517.8729999997, 194000.41200000048 352519.0249999985, 194004.3660000004 352520.4629999995, 194009.44299999997 352522.0870000012, 194011.42799999937 352522.8029999994)"
talud_maas_2010.87,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194023.36499999836 352525.381000001, 194027.17599999905 352527.006000001, 194033.21599999815 352528.7520000003, 194040.31899999827 352530.42599999905, 194046.44900000095 352531.8379999995, 194052.27299999818 352532.5870000012)"
talud_maas_2010.88,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (193852.9459999986 352558.4510000013, 193864.62900000066 352551.7589999996, 193873.64699999988 352548.0210000016, 193884.97100000083 352541.96400000155, 193891.8669999987 352538.4780000001, 193898.93299999833 352534.63500000164, 193903.2509999983 352532.4079999998, 193906.30700000003 352530.63599999994)"
talud_maas_2010.89,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194059.3299999982 352534.3040000014, 194065.2899999991 352535.62000000104, 194069.64299999923 352537.69900000095, 194074.27100000158 352539.6719999984, 194078.2589999996 352541.2719999999, 194081.93299999833 352542.30900000036, 194086.6959999986 352543.5769999996)"
talud_maas_2010.90,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194095.63199999928 352546.27800000086, 194099.55999999866 352548.79100000113, 194109.41600000113 352553.561999999, 194115.00299999863 352557.375)"
talud_maas_2010.91,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194123.76799999923 352559.68200000003, 194129.53299999982 352561.67500000075, 194134.7340000011 352563.90100000054, 194138.7030000016 352565.118999999)"
talud_maas_2010.92,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194153.20699999854 352571.53400000185, 194157.60700000077 352571.7259999998, 194164.03799999878 352574.41699999943, 194175.6169999987 352579.8029999994, 194180.4050000012 352582.15300000086)"
talud_maas_2010.96,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (193677.42500000075 352699.94900000095, 193684.58999999985 352698.2659999989, 193690.16600000113 352695.0920000002, 193696.8500000015 352688.1700000018, 193700.00499999896 352687.3429999985, 193701.85500000045 352684.09800000116, 193703.9149999991 352679.23800000176, 193708.4059999995 352675.73800000176, 193715.063000001 352669.59099999815, 193719.4210000001 352665.9519999996, 193722.98999999836 352660.02600000054)"
talud_maas_2010.97,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194376.1959999986 352678.0639999993, 194381.95699999854 352680.4210000001, 194384.92700000107 352682.29100000113, 194385.83300000057 352682.9510000013, 194386.97300000116 352683.7820000015, 194387.7589999996 352686.2710000016, 194389.19900000095 352690.2989999987, 194392.80600000173 352693.6479999982, 194397.30900000036 352695.3500000015, 194401.2490000017 352696.67500000075, 194405.69099999964 352700.13800000027, 194408.50699999928 352703.3220000006, 194410.29300000146 352705.2829999998)"
talud_maas_2010.98,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194426.55200000107 352729.4829999991, 194428.44799999893 352731.0760000013, 194431.8440000005 352731.0799999982)"
talud_maas_2010.99,2010,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194462.30999999866 352767.4059999995, 194464.05099999905 352769.4470000006, 194465.27699999884 352773.1860000007, 194465.04899999872 352774.9979999997, 194466.09600000083 352776.80000000075, 194470.49599999934 352779.09699999914, 194472.436999999 352782.43299999833, 194475.41800000146 352787.86400000006)"
talud_maas_2010.100,2010,Rivieren,Maas,Zandmaas,Maasoever bij Asseltse plassen,,"LINESTRING (197847.17399999872 360411.0460000001, 197843.30700000003 360407.0009999983, 197839.5399999991 360402.4530000016, 197835.03400000185 360397.62999999896, 197832.45899999887 360394.23999999836, 197827.5469999984 360390.8500000015, 197824.6860000007 360388.51300000027, 197820.8440000005 360385.08100000024, 197818.68200000003 360382.9620000012, 197816.13699999824 360380.2950000018, 197814.87999999896 360378.5859999992, 197813.72199999914 360377.7650000006, 197811.5240000002 360377.36400000006, 197809.70100000128 360376.4780000001, 197808.14400000125 360375.1790000014)"
talud_maas_2010.101,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176832.2049999982 420910.0700000003, 176842.98000000045 420902.6629999988, 176865.1499999985 420885.618999999, 176875.34299999848 420878.3960000016, 176891.5549999997 420866.4919999987)"
talud_maas_2010.102,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176841.99599999934 420908.28500000015, 176842.89200000092 420907.2679999992, 176844.08799999952 420906.8260000013, 176844.64499999955 420907.0870000012)"
talud_maas_2010.103,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176837.0460000001 420910.7120000012, 176837.68100000173 420909.68299999833, 176838.63899999857 420908.9539999999, 176839.98800000176 420908.72399999946, 176841.17300000042 420909.0949999988)"
talud_maas_2010.104,2010,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176763.69200000167 420967.7589999996, 176772.0850000009 420961.8680000007, 176779.12299999967 420955.6460000016, 176784.62000000104 420949.4279999994, 176787.90199999884 420944.9770000018, 176789.9990000017 420943.3379999995, 176790.99500000104 420942.55900000036, 176797.94000000134 420938.8260000013, 176804.74500000104 420934.1550000012, 176810.43499999866 420928.90399999917, 176818.04399999976 420922.881000001)"
