FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2021.2364,20210003561,2021,Uitsluitend materiele schade,1,Personenauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Buiten,60,Niet brandend,Overig asfalt,Sneeuw/ijzel,Daglicht,,Droog,,,Tunnel,,,,150283011,,,Oudecampsweg,De Lier,Ja,Gemeente,Westland,Zuid-Holland,,,,,POINT (75487.20479999855 441819.4930000007)
ongevallen_2021.2365,20210004272,2021,Uitsluitend materiele schade,1,Bromfiets,,,,Voetganger,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet brandend,,Nat,Daglicht,,,,,Tunnel,,,,,381285024,,Nijmeegseweg,Arnhem,Nee,Gemeente,Arnhem,Gelderland,,,,,POINT (190963.15100000054 442947.5520000011)
ongevallen_2021.2366,20210004283,2021,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,512342017,,,Parkweg,Enschede,Ja,Gemeente,Enschede,Overijssel,,,,,POINT (256206.85390000045 471285.18079999834)
ongevallen_2021.2367,20210008870,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,163300136,,Steenvoordelaan,Rijswijk,Ja,Gemeente,Rijswijk,Zuid-Holland,,,,,POINT (81592.87799999863 450354.23900000006)
ongevallen_2021.2368,20210009511,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Schemer,,,,,,,,,,218410094,,De Hartemaat,Uitgeest,Nee,Gemeente,Uitgeest,Noord-Holland,,,,,POINT (109142.4140000008 505405.2879999988)
ongevallen_2021.2369,20210009517,2021,Letsel,2,Personenauto,,Voetganger,,Voetganger,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,VOP,,,,,,,205394053,,Lange Nieuwstraat,IJmuiden,Ja,Gemeente,Velsen,Noord-Holland,,,,,POINT (102811.01999999955 497035.1939999983)
ongevallen_2021.2370,20210011463,2021,Uitsluitend materiele schade,1,Personenauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Brandend,Overig asfalt,Sneeuw/ijzel,Duisternis,,Sneeuw/Hagel,,,,,,,,239221047,,Oosterhoutseweg,Raamsdonksveer,Nee,Gemeente,Geertruidenberg,Noord-Brabant,,,,,POINT (119756.0700000003 410614.7479999997)
ongevallen_2021.2371,20210020516,2021,Uitsluitend materiele schade,2,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Tunnel,,,,,246368197,,Overzichtweg,Amsterdam,Nee,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (123104.24300000072 484196.30799999833)
ongevallen_2021.2372,20210024126,2021,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,,,,Parkeervoorziening,,,,,600430246,,Buru,Barneveld,Ja,Gemeente,Barneveld,Gelderland,,,,,POINT (168703.57400000095 459953.55799999833)
ongevallen_2021.2373,20210024135,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,,390334012,,1e Wormenseweg,Apeldoorn,Ja,Gemeente,Apeldoorn,Gelderland,,,,,POINT (195207.26700000092 467172.56599999964)
ongevallen_2021.2374,20210024540,2021,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,223501108,,Texelstroomlaan,Den Helder,Ja,Gemeente,Den Helder,Noord-Holland,,,,,POINT (112009.82899999991 551016.1270000003)
ongevallen_2021.2375,20210025417,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,269195161,,,Ringbaan-Oost,Tilburg,Ja,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (134964.4835000001 397770.5128999986)
ongevallen_2021.2376,20210025853,2021,Letsel,2,Personenauto,,Fiets,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,30,Niet aanwezig,Klinkers,Sneeuw/ijzel,Daglicht,,Droog,,,,,,,,178233030,,Burg Henrylaan,Numansdorp,Ja,Gemeente,Hoeksche Waard,Zuid-Holland,,,,,POINT (89148.1099999994 416990.47300000116)
ongevallen_2021.2377,20210025867,2021,Uitsluitend materiele schade,1,Fiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,73204010,,Vredenhofweg,Kamperland,Ja,Waterschap,Noord-Beveland,Zeeland,,,,,POINT (36658.93699999899 402089.73600000143)
ongevallen_2021.2378,20210026299,2021,Letsel,2,Personenauto,,Bestelauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,60,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,104165001,,'s-Gravenpoldersestraat,Hoedekenskerke,Ja,Gemeente,Borsele,Zeeland,,,,,POINT (52341.9840000011 382851.7030000016)
ongevallen_2021.2379,20210026742,2021,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,162306179,,Parallelweg,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (81286.84699999914 453417.5520000011)
ongevallen_2021.2380,20210028137,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op kruispuntniveau.,Rotonde,Binnen,50,Niet aanwezig,Overig asfalt,Droog,Daglicht,,,,,,,,,375256035,,,Oranjesingel,Nijmegen,Ja,Gemeente,Nijmegen,Gelderland,,,,,POINT (187605.08309999853 428269.06529999897)
ongevallen_2021.2381,20210028143,2021,Uitsluitend materiele schade,2,Personenauto,,Motor,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,30,Niet brandend,Klinkers,Nat,Daglicht,,Droog,,,,,,,,456374008,,Meyboomstraat,Nijverdal,Ja,Gemeente,Hellendoorn,Overijssel,,,,,POINT (228097.9549999982 487045.88599999994)
ongevallen_2021.2382,20210028557,2021,Letsel,2,Fiets,,Los voorwerp,,Los voorwerp,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,70,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Brug/viaduct,,,,,140262015,,Dammenweg,Hellevoetsluis,Ja,Rijk,Hellevoetsluis,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (70299.89400000125 431033.368999999)
ongevallen_2021.2383,20210031317,2021,Uitsluitend materiele schade,2,Bestelauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval gekoppeld op kruispuntniveau.,,,,,,,Daglicht,,,,,,,,,372239127,,,MALDEN 3,Heumen,Ja,Rijk,Heumen,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (186064.24170000106 419921.5716000013)
ongevallen_2021.2384,20210031441,2021,Uitsluitend materiele schade,1,Snorfiets,,,,Eenzijdig,Ongeval gekoppeld op straat niveau.,Bocht,Buiten,,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,222481004,,Noordschinkeldijk,Callantsoog,Nee,Gemeente,Schagen,Noord-Holland,,,,,POINT (111354.61800000072 540513.8500000015)
ongevallen_2021.2385,20210031455,2021,Letsel,2,Scootmobiel,,Fiets,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,Tunnel,,,,,187318081,,Balkenpad,Zoeterwoude,Ja,Gemeente,Zoeterwoude,Zuid-Holland,,,,,POINT (93712.0700000003 459146.83900000155)
ongevallen_2021.2389,20210033533,2021,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,60,Niet brandend,Klinkers,Droog,Daglicht,,,,,,KANAAL,,,,479417020,,Kanaalweg-West,Hardenberg,Ja,Gemeente,Hardenberg,Overijssel,,,,,POINT (239960.02100000158 508630.86499999836)
ongevallen_2021.2390,20210002210,2021,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Schemer,,Regen,VOP,,,,,,468565040,,,E T à Thuessinkln,Groningen,Ja,Gemeente,Groningen,Groningen,,,,,POINT (234116.49579999968 582880.0069999993)
ongevallen_2021.2391,20210005625,2021,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,600467982,,Gouden Leeuw,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (126817.92000000179 481947.5520000011)
ongevallen_2021.2392,20210006936,2021,Uitsluitend materiele schade,1,Bromfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,,Daglicht,,,,,,MODDER OP DE WEG,,ANDERS NL ,239447004,,,Donkereweg,Heerhugowaard,Ja,Gemeente,Dijk en Waard,Noord-Holland,,,,,POINT (119882.23200000077 523782.1383999996)
ongevallen_2021.2393,20210008218,2021,Uitsluitend materiele schade,3,Trekker,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,351169027,,,Varenschut,Helmond,Ja,Gemeente,Helmond,Noord-Brabant,,,,,POINT (175987.61899999902 384891.63599999994)
ongevallen_2021.2394,20210009581,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,60,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,229213005,,,Terheijdensspoor,Den Hout,Ja,Gemeente,Oosterhout,Noord-Brabant,,,,,POINT (114926.8740000017 406651.8271000013)
ongevallen_2021.2395,20210013561,2021,Letsel,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Nat,Daglicht,,,,,,,,,,600258774,,Universiteitsweg,De Bilt,Ja,Provincie,De Bilt,Utrecht,,,,,POINT (140812.22399999946 456233.2520000003)
ongevallen_2021.2396,20210014779,2021,Uitsluitend materiele schade,2,Personenauto,,Boom,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,600386122,,Henriette Roland Holstln,Venlo,Nee,Gemeente,Venlo,Limburg,,,,,POINT (207147.85500000045 376215.44999999925)
ongevallen_2021.2397,20210018016,2021,Uitsluitend materiele schade,2,Bromfiets,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,600251983,,Oud-Valkenburg,Schin op Geul,Ja,Gemeente,Valkenburg aan de Geul,Limburg,,,,,POINT (187654.4759999998 318584.438000001)
ongevallen_2021.2398,20210019915,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,153307084,,Donker Curtiusstraat,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (77011.02499999851 453522.03500000015)
ongevallen_2021.2399,20210021829,2021,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,376073005,,Dr. Nolenslaan,Sittard,Nee,Gemeente,Sittard-Geleen,Limburg,,,,,POINT (188351.4050000012 336637.7679999992)
ongevallen_2021.2400,20210024601,2021,Uitsluitend materiele schade,2,Bromfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,,Niet brandend,Overig asfalt,Nat,Daglicht,,,,,,,,,201262094,,,Geerlaan,Ridderkerk,Ja,Gemeente,Ridderkerk,Zuid-Holland,,,,,POINT (100522.54100000113 431003.9279999994)
ongevallen_2021.2401,20210025889,2021,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Los voorwerp,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,331206033,,Markt,Veghel,Ja,Gemeente,Meierijstad,Noord-Brabant,,,,,POINT (165722.37700000033 403127.30900000036)
ongevallen_2021.2402,20210026319,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,327237087,,,Euterpelaan,Oss,Ja,Gemeente,Oss,Noord-Brabant,,,,,POINT (163858.1453000009 418796.62209999934)
ongevallen_2021.2403,20210028401,2021,Letsel,3,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,508489026,,,Schoolstraat,Exloo,Ja,Gemeente,Borger-Odoorn,Drenthe,,,,,POINT (254303.76999999955 544936.757100001)
ongevallen_2021.2404,20210028567,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Schemer,,Droog,,,,,,,,,397,Rijksweg A15,Botlek Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (77409.20360000059 434177.34490000084)
ongevallen_2021.2405,20210029090,2021,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,346300147,,Klaphekweg,Ede,Ja,Gemeente,Ede,Gelderland,,,,,POINT (173030.30200000107 450079.2820000015)
ongevallen_2021.2407,20210033679,2021,Letsel,2,Personenauto,,Fiets,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,Binnen,50,,,Droog,Daglicht,,,,,,,,,,183277102,,Schieweg,Rotterdam,Nee,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (91555.1950000003 438831.6259999983)
ongevallen_2021.2408,20210033946,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,80,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,293148004,,,Provincialeweg,Hapert,Ja,Provincie,Bladel,Noord-Brabant,,,,,POINT (146976.74300000072 374023.97300000116)
ongevallen_2021.2414,20210000908,2021,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,327410048,,,Kwikstraat,Lelystad,Ja,Gemeente,Lelystad,Flevoland,,,,,POINT (163993.90549999848 505226.6495000012)
ongevallen_2021.2415,20210001559,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,95203008,,,Colijnsplaatseweg,Colijnsplaat,Ja,Waterschap,Noord-Beveland,Zeeland,,,,,POINT (47579.11960000172 401639.0406999998)
ongevallen_2021.2416,20210003619,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,100,,Overig asfalt,Sneeuw/ijzel,Duisternis,,Regen,,,,,,,,,1180,STICHTSEWEG,Zeewolde,Ja,Rijk,Zeewolde,Flevoland,RWS Midden-Nederland,MN District Noord,,,POINT (149326.89139999822 488009.01199999824)
ongevallen_2021.2417,20210004373,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,ANDERS NL ,,509361003,,Oldenzaalsedijk,Deurningen,Nee,Gemeente,Dinkelland,Overijssel,,,,,POINT (255205.66099999845 480660.95899999887)
ongevallen_2021.2418,20210006952,2021,Letsel,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,15,Brandend,Klinkers,Nat,Duisternis,,,,,,ZOJUIST GEBOUWDE BETONBLOKKEN ,,,,204268005,,Schoolstraat,Krimpen aan de Lek,Ja,Gemeente,Krimpenerwaard,Zuid-Holland,,,,,POINT (102553.6799999997 434422.7179999985)
ongevallen_2021.2419,20210006954,2021,Letsel,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,,186328024,,Prinsessekade,Leiden,Ja,Gemeente,Leiden,Zuid-Holland,,,,,POINT (93299.70800000057 464082.4219999984)
ongevallen_2021.2420,20210008272,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval gekoppeld op kruispuntniveau.,Rotonde,Binnen,50,Niet brandend,ZOAB,Nat,Daglicht,,Droog,,,,,,,482361090,,,Lohuisstraat,Bornerbroek,Ja,Provincie,Almelo,Overijssel,,,,,POINT (241483.15060000122 480807.1922999993)
ongevallen_2021.2421,20210008288,2021,Uitsluitend materiele schade,1,Personenauto,,,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,269309107,,Pijperlaan,Utrecht,Ja,Gemeente,Utrecht,Utrecht,,,,,POINT (134592.90399999917 454870.375)
ongevallen_2021.2422,20210011570,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Duisternis,,,,,,,,,,246489003,,Lutjeweg,Westerland,Ja,Gemeente,Hollands Kroon,Noord-Holland,,,,,POINT (123207.66800000146 544589.9140000008)
ongevallen_2021.2423,20210012904,2021,Uitsluitend materiele schade,4,Personenauto,,Personenauto,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,185186004,,Dravietdijk,Roosendaal,Ja,Gemeente,Roosendaal,Noord-Brabant,,,,,POINT (92788.89699999988 393423.7809999995)
ongevallen_2021.2424,20210013586,2021,Uitsluitend materiele schade,2,Snorfiets,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,,243376050,,Prins Hendrikkade,Amsterdam,Nee,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (121571.84600000083 487987.23099999875)
ongevallen_2021.2425,20210017396,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,392187002,,,Christoffelkruid,Venray,Ja,Gemeente,Venray,Limburg,,,,,POINT (196430.53189999983 393950.5582999997)
ongevallen_2021.2426,20210017403,2021,Letsel,1,Motor,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,80,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,367548007,,Ayttadyk,Swichum,Nee,Gemeente,Leeuwarden,Friesland,,,,,POINT (184217.86499999836 574383.1600000001)
ongevallen_2021.2427,20210017414,2021,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Sneeuw/ijzel,Daglicht,,,,,,,,,,600286236,,Boersterweg,Ten Boer,Nee,Provincie,Groningen,Groningen,,,,,POINT (241863.23999999836 589084.2140000015)
ongevallen_2021.2428,20210019944,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,157181039,,,Korneel Slootmanslaan,Bergen op Zoom,Ja,Gemeente,Bergen op Zoom,Noord-Brabant,,,,,POINT (78969.12900000066 390610.9979999997)
ongevallen_2021.2429,20210020575,2021,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,164260031,,Groene Kruisweg,Spijkenisse,Nee,Gemeente,Nissewaard,Zuid-Holland,,,,,POINT (82481.05700000003 430353.0689999983)
ongevallen_2021.2430,20210021210,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,60,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,377237049,,,Rijksweg,Molenhoek,Ja,Provincie,Mook en Middelaar,Limburg,,,,,POINT (188490.3093000017 418875.38369999826)
ongevallen_2021.2431,20210021223,2021,Uitsluitend materiele schade,1,Brommobiel,,,,Onbekend,Ongeval gekoppeld op straat niveau.,,,30,,,,Daglicht,,,,,,,,,,267580006,,Willem de Vlaminghweg,Vlieland,Ja,Gemeente,Vlieland,Friesland,,,,,POINT (133897.34299999848 590079.368999999)
ongevallen_2021.2432,20210025067,2021,Letsel,2,Motor,,Lichtmast,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,216357061,,van Heuven Goedhartlaan,Hoofddorp,Nee,Gemeente,Haarlemmermeer,Noord-Holland,,,,,POINT (108130.41099999845 478667.36100000143)
ongevallen_2021.2433,20210025935,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Buiten,80,,,Droog,Daglicht,,Droog,,,,,,,459368011,,,Provincialeweg Zuna,Zuna,Ja,Gemeente,Wierden,Overijssel,,,,,POINT (230008.59809999913 484414.00719999894)
ongevallen_2021.2434,20210025944,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,501349083,,,Laan Hart van Zuid,Hengelo,Ja,Gemeente,Hengelo,Overijssel,,,,,POINT (250790.09380000085 474673.09490000084)
ongevallen_2021.2435,20210026782,2021,Uitsluitend materiele schade,3,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,761,ALBLASSERDAM,Alblasserdam,Ja,Rijk,Alblasserdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (106421.26260000095 429185.85759999976)
ongevallen_2021.2436,20210026798,2021,Uitsluitend materiele schade,2,Personenauto,,Bromfiets,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Parkeervoorziening,,,,,227189017,,Chaamseweg,Ulvenhout,Ja,Gemeente,Breda,Noord-Brabant,,,,,POINT (113958.93200000003 394874.58199999854)
ongevallen_2021.2437,20210028415,2021,Uitsluitend materiele schade,2,Vrachtauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,404423077,,Zwartewaterweg,Hasselt,Ja,Provincie,Zwartewaterland,Overijssel,,,,,POINT (202110.61400000006 511543.07499999925)
ongevallen_2021.2438,20210028609,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Niet brandend,,Droog,Daglicht,,Droog,,,,,,,,96133002,,Koegorsstraat,Terneuzen,Ja,Gemeente,Terneuzen,Zeeland,,,,,POINT (48659.96700000018 366614.2800000012)
ongevallen_2021.2439,20210032481,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,1016,Rijksweg A29,Heijningen,Ja,Rijk,Moerdijk,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (88152.55440000072 410498.85489999875)
ongevallen_2021.2440,20210032488,2021,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,282198007,,Schijfstraat,Oisterwijk,Ja,Gemeente,Oisterwijk,Noord-Brabant,,,,,POINT (141510.7100000009 399290.9310000017)
