Ministerie;Leverancier ;3000 - Uitbesteden overig;3110 - Uitbesteden organisatie- en formatieadviesopdrachten;3120 - Uitbesteden beleidsadvies- en onderzoeksopdrachten;3130 - Uitbesteden communicatie adviesopdrachten;3140 - Uitbesteden juridische adviesopdrachten;3150 - Uitbesteden ICT-adviesopdrachten;3160 - Uitbesteden accountancy en financiën;Eindtotaal
EZK;IvBM;;;2;;;;;2
EZK;IX Wind;;;1;;;;;1
EZK;J. Tellinga;;;1;;;;;1
EZK;J.H. van Deurzen;;;2;;;;;2
EZK;Jagersveld Broederij B.V.;;;1;;;;;1
EZK;Jahae Raymakers;;;;;1;;;1
EZK;Jaime Corbí;;;2;;;;;2
EZK;Jan Dogterom Advies;;;2;;;;;2
EZK;JCM Context B.V.;;;2;;;;;2
EZK;Jinke van Dam Consultancy B.V.;;;2;;;;;2
EZK;J-OB - Joining Objectives;;;2;;;;;2
EZK;Joera Mulders;;;2;;;;;2
EZK;Johan v. Schipstal B.V.;;;2;;;;;2
EZK;John Melis ecologie;;;1;;;;;1
EZK;Jonge Honden 18 C.V.;;;2;;;;;2
EZK;Jonge Honden 4 C.V.;;;2;;;;;2
EZK;Jonge Honden B.V.;;;2;;;;;2
EZK;Jongejan Risk Management Consulting B.V.;;;3;;;;;3
EZK;Jongerius Gerechtsdeurw./Juristen/Incasso BV;;;1;;;;;1
EZK;Joos B.V.;;;2;;;;;2
EZK;Joost Haenen Strategisch Advies;;;2;;;;;2
EZK;Joost Pierrot Consultancy;;;2;;;;;2
EZK;Jordan Chamber of Industry;;;2;;;;;2
EZK;Jorritsma Bouw B.V.;;;4;;;;;4
EZK;Jos Feijtel Interimmanagement en Advies;;;3;;;;;3
EZK;Jos van Deurzen B.V.;;;6;;;;;6
EZK;JOYConcepts B.V.;;;1;;;;;1
EZK;JPC B.V.;;;1;;;;;1
EZK;JS Consultancy B.V.;;;3;;;;;3
EZK;jskwadraat;;;2;;;;;2
EZK;Judith de Bruijn B.V.;;;1;;;;;1
EZK;Judith Quax;;;1;;;;;1
EZK;Juricas B.V.;;;2;;;2;;2
EZK;JVDT B.V.;;;1;;;;;1
EZK;K.M. van Roosmalen;;;1;;;;;1
EZK;Kalavasta B.V.;;;1;;;;;1
EZK;Kalmar Netherlands B.V.;;;1;;;;;1
EZK;Kamphof Veetransport;;;2;;;;1;2
EZK;Kanai;;;1;;;;;1
EZK;Kansrijp;;;2;;;;;2
EZK;Kantar Netherlands B.V.;;;3;;;;;3
EZK;Kapita Baghdad;;;1;;;;;1
EZK;Kasianchuk;;;2;;;;;2
EZK;Kassing-de Raaphof B.V.;;;4;;;;1;4
EZK;KCM Survey B.V.;;;3;;;;;3
EZK;Keek Training & Advies;;;1;;;;;1
EZK;Keiretsu Europe B.V.;;;1;;;;;1
EZK;KEMA International B.V.;;;2;;;;;2
EZK;Kennedy Van der Laan;;;2;;;;;2
EZK;Kersten;;;1;;;;;1
EZK;Keycontrols;;;2;;;;;2
EZK;KFPS Royal Friesian;;;1;;;;1;1
EZK;Khulna University of Engineering & Technology (KUET);;;1;;;;;1
EZK;Kinabuti Ltd;;;2;;;;;2
EZK;kind-ID;;;2;;;;;2
EZK;Kingsquare B.V.;;;1;;;;;1
EZK;Kiptoo;;;2;;;;;2
EZK;Kirkman Company B.V.;;;1;;;;;1
EZK;Kist Communicatie & Advies;;;3;;;;;3
EZK;Klaar-Af;;;2;;;;;2
EZK;Klasen Geoconsultancy;;;1;;;;;1
EZK;Klimaat Neutraal Groep;;;2;;;;;2
EZK;Klimaatverbond Nederland;;;2;;;;;2
EZK;Klinckenberg Consultants B.V.;;;4;;;;;4
EZK;Klinkenberg;;;2;;;;;2
EZK;KLM Health Services B.V.;;;1;;;;;1
EZK;Knuwer advocaten;;;2;;;;;2
EZK;Koen de Snoo;;;1;;;;;1
EZK;Koers Bedrijfspsychologie B.V.;;;1;;;;;1
EZK;Kon. Nederlandse Hippische Sportfederatie;;;1;;;;;1
EZK;Kon. Ver. Warmbloed Paardenstamboek Nederland;;;1;;;;;1
EZK;Koninklijk Instituut voor de Tropen;;;3;;;;;3
EZK;Koninklijk NIOZ;;;2;;;;;2
EZK;Koninklijke Burgers' Zoo;;;2;;;;;2
EZK;Koninklijke Haskoning DHV Groep B.V.;;;5;;;;;5
EZK;Koninklijke PostNL B.V.;;;1;;;;;1
EZK;Koopmans Advies;;;1;;;;;1
EZK;Koopman-works;;;1;;;;;1
EZK;Kootstra Rijpkema Advocaten & Mediators;;;;;1;;;1
EZK;Koppers Consultancy;;;2;;;;;2
EZK;Koumans & Partners B.V.;;;2;;;;;2
EZK;KplusV organisatieadvies B.V.;;;4;;;;;4
EZK;KPMG Advisory N.V.;;;7;;;;;7
EZK;KPMG Staffing & Facility Services B.V.;;;6;;;;;6
EZK;KPN B.V.;;;7;;;;;7
EZK;Kroon Verhuis- en Opruimservice;;;1;;;;;1
EZK;Kruger Swart & Associates;;;1;;;;;1
EZK;Krystel Singh;;;2;;;;;2
EZK;KSG Trainers & Consultants;;;2;;;;;2
EZK;Kuijpers Nertsenhouderij B.V.;;;1;;;;;1
EZK;Kuppen S.W.M. en R.K.F.;;;1;;;;;1
EZK;Kusters Facilities B.V.;;;2;;;;;2
EZK;Kwa Bedrijfsadviseurs B.V.;;;4;;;;;4
EZK;Kwink Groep B.V.;;;4;;;;;4
EZK;KWR Water B.V.;;;3;;;;;3
EZK;Kyboko Business Development;;;2;;;;;2
EZK;Kyos Energy Consulting B.V.;;;2;;;;;2
EZK;L&B CC;;;2;;;;;2
EZK;Lammers & van Damme Bouw- en Onderh.bedr.;;;2;;;;;2
EZK;Lamoree Management en Advies;;;4;;;;;4
EZK;Landmapp B.V.;;;2;;;;;2
EZK;Langejan Advies;;;1;;;;;1
EZK;Lao Handicraft Association;;;1;;;;;1
EZK;Larco Foods B.V.;;;5;;;;;5
EZK;Larive International B.V.;;;4;;;;;4
EZK;Lattice Aqua Limited;;;2;;;;;2
EZK;Lazard B.V.;;;3;;;;;3
EZK;LBP Sight B.V.;;;1;;;;;1
EZK;Le Mat Consultancy & Advisory;;;2;;;;;2
EZK;Leeuwendaal Advies B.V.;;;1;;;;;1
EZK;Leids OnderzoeksKollectief;;;2;;;;;2
EZK;Leike van Oss Organisatievragen;;;1;;;;;1
EZK;Lengkeek B.V.;;;2;;;;;2
EZK;Leo Crombach;;;2;;;;;2
EZK;Levin Sources;;;2;;;;;2
EZK;Lexquis;;;;;1;;;1
EZK;Lijn43;;;2;;;;;2
EZK;LijnSpel Coöperatie U.A.;;;2;;;;;2
EZK;Link in green;;;2;;;;;2
EZK;LINKIT B.V.;5;;;;;;;5
EZK;Lisa Verhaeghe;;;1;;;;;1
EZK;LiveOnlineEvents B.V.;;;2;;;;;2
EZK;Livewords;;;1;;;;;1
EZK;Locatus;;;1;;;;;1
EZK;Loonstein Advocaten B.V.;;;1;;;;;1
EZK;L'orèl Consultancy B.V.;;;2;;;;;2
EZK;Lorella van der Hooft;;;1;;;;;1
EZK;Louis Berger International;;;2;;;;;2
EZK;Louis Meulstee Photography;;;1;;;;;1
EZK;Louk Grauwen Design;;;1;;;;;1
EZK;LSA Bewoners;;;1;;;;;1
EZK;Lynsey Dubbeld;;;1;;;;;1
EZK;Lysias Advies B.V.;;;4;;;;;4
EZK;Lysias Consulting Group B.V.;;;2;;;;;2
EZK;M+P, raadgevende ingenieurs B.V.;;;1;;;;;1
EZK;Maatschap D.A.P. Vaassen & Omstreken;;;1;;;;;1
EZK;Maatschap Den Staelingh;;;2;;;;;2
EZK;Maatschap Islandus;;;1;;;;;1
EZK;Maatschap Kanters;;;2;;;;;2
EZK;Maatschap van Deurzen;;;3;;;;;3
EZK;Maatschap voor Communicatie;;;2;;;;;2
EZK;Maatschappelijk Klusbedrijf Bente;;;1;;;;;1
EZK;Maazou;;;2;;;;;2
EZK;mabo mink;;;2;;;;;2
EZK;Machteld Ooijens - Partnering for Social Imp.;;;3;;;;;3
EZK;Macworth Associates;;;2;;;;;2
EZK;MAEXchange B.V.;;;1;;;;;1
EZK;mah2009;;;1;;;;;1
EZK;Makmende Media B.V.;;;2;;;;;2
EZK;MaMan;;;2;;;;;2
EZK;Management Strategen;2;;;;;;;2
EZK;Mannen met plannen;;;2;;;;;2
EZK;MAP Consultancy;;;1;;;;;1
EZK;Mare Holland B.V.;;;4;;;;;4
EZK;Margje Duursma, communicatie en coaching;;;1;;;;;1
EZK;Margo Potma Impact Consultancy;;;1;;;;;1
EZK;Maris Projects;;;2;;;;;2
EZK;Maritime & Transport Business Solutions;;;2;;;;;2
EZK;Marjan B. Consultancy;;;3;;;;;3
EZK;Marmelade, Studio voor Grafischontwerpen;;;1;;;;;1
EZK;Marstrat B.V.;;;2;;;;;2
EZK;Martijn Jansen Design;;;2;;;;;2
EZK;Martine Coevert Advies;;;1;;;;;1
EZK;MartiniPlaza B.V.;;;4;;;;;4
EZK;Materials Handling Consultants B.V.;;;1;;;;;1
EZK;Matribu BV;;;2;;;;;2
EZK;Mavim B.V.;;;1;;;;;1
EZK;Max Value;;;2;;;;;2
EZK;Mayflower Marketing;;;2;;;;;2
EZK;mboRijnland;;;2;;;;;2
EZK;M-Brain GMBH;;;2;;;;;2
EZK;MCCMG Crusio;;;1;;;;;1
EZK;MCD AniCura B.V.;;;1;;;;;1
EZK;MCD Orthopedie B.V.;;;1;;;;;1
EZK;MCISE Marocco;;;2;;;;;2
EZK;MDA Geospatial Services;;;5;;;;;5
EZK;MDF Training en Consultancy B.V.;;;2;;;;;2
EZK;Medicines Law & Policy;;;1;;;;;1
EZK;Medy van der Laan;;;2;;;;;2
EZK;Meerinzicht;;;2;;;;;2
EZK;Meged Engineering & Consultancy;;;2;;;;;2
EZK;Meier Boersma;;;2;;;;;2
EZK;Meijaard Innovation Realization;;;2;;;;;2
EZK;Mena Associates in association with Amereller;;;1;;;;;1
EZK;Mercadero;;;1;;;;;1
EZK;Merefelt livestock diagnostics;;;2;;;;;2
EZK;Merijn Hillen;;;1;;;;;1
EZK;Metabolic Coöperatief UA;;;2;;;;;2
EZK;MetaSus;;;1;;;;;1
EZK;Metis IT Support B.V.;6;;;;;;;6
EZK;Metri B.V.;1;;;;;;;1
EZK;metricsforthefuture.com;;;1;;;;;1
EZK;MetrixLab B.V.;;;2;;;;;2
EZK;Meulendijks Meijel B.V.;;;3;;;;;3
EZK;MI Competition Economics;;;1;;;;;1
EZK;MiBoBox;1;;;;;;;1
EZK;Mies/Tekst en Training;;;1;;;;;1
EZK;Milestone Fresh B.V.;;;1;;;;;1
EZK;Milieu Centraal;;;2;;;;;2
EZK;Ministerie van Innovatieve Zaken;;;1;;;;;1
EZK;Mink Farm Rinus Janssen B.V.;;;1;;;;;1
EZK;Minkfarm Nabuurs B.V.;;;2;;;;;2
EZK;Missing Link Projects;;;2;;;;;2
EZK;MMT Sweden AB;;;5;;;;;5
EZK;Mobius Consult B.V.;;;3;;;;;3
EZK;Modint B.V.;;;1;;;;;1
EZK;Moduli Print B.V.;;;1;;;;;1
EZK;MOMASIA;;;2;;;;;2
EZK;MoneyView Research B.V.;;;1;;;;;1
EZK;Monique Donker Consultancy;;;2;;;;;2
EZK;Moradi v.o.f.;;;2;;;;;2
EZK;More Dutch Design;;;4;;;;;4
EZK;More Support;;;1;;;;;1
EZK;Motivaction International B.V.;;;4;;;;;4
EZK;MPC Meijer Project Consultancy;;;2;;;;;2
EZK;Mr. Spithoff;;;;;1;;;1
EZK;Msamala;;;2;;;;;2
EZK;MSG Sustainable Strategies B.V.;;;3;;;;;3
EZK;MSOffice Groep Nederland;;;2;;;;;2
EZK;MTS HofstraHeersche Landschapsarchitecten;;;2;;;;;2
EZK;Mts. A.J. Penninx en G.C.M. van de Nieuwenhof;;;1;;;;;1
EZK;Munckhof Business Travel;;;1;;;;;1
EZK;Munckhof Reizen B.V.;;;1;;;;;1
EZK;Musis & Stadstheater Arnhem;;;2;;;;;2
EZK;Mwee beeld licht geluid;;;2;;;;;2
EZK;MWM2 B.V.;;;1;;;;;1
EZK;m-works;;;1;;;;;1
EZK;Myler B.V.;5;;;;;;;5
EZK;N&S del Tropico S.A.;;;2;;;;;2
EZK;N&S del Tropico SA;;;2;;;;;2
EZK;N.B.C. Exploitatie B.V.;;;1;;;;;1
EZK;N.V. HVC;;;1;;;;;1
EZK;Naijalink Limited;;;1;;;;;1
EZK;Naked Brain Agency;;;1;;;;;1
EZK;Naktuinbouw;;;2;;;;;2
EZK;NAMA Strategic Intelligence Solutions;;;2;;;;;2
EZK;NASA;;;1;;;;;1
EZK;Nathan de Groot;;;1;;;;;1
EZK;National Business Initiative;;;2;;;;;2
EZK;Nationale Jeugdraad (NJR);;;1;;;;;1
EZK;Natuur en Milieufederatie Flevoland;;;2;;;;;2
EZK;Navigant Netherlands B.V.;;5;4;2;;;;6
EZK;Ndarama Works Ltd;;;1;;;;;1
EZK;NEC B.V.;;;4;;;;;4
EZK;Ned. Ver. tot Bescherming van Dieren;;;2;;;;;2
EZK;Ned. Ver. tot Bescherming van Vogels;;;1;;;;;1
EZK;Ned. Ver. van Bedr.telecomm. Grootgebruikers;;;1;;;;;1
EZK;Ned. Vereniging voor Luchtvaarttechniek;;;4;;;;;4
EZK;Ned.Org.voor toegepast-nat.wetensch. o.z. TNO;;;7;;;;;7
EZK;Nederl. Branchever. voor de Timmerindustrie;;;2;;;;;2
EZK;Nederlands Debat Instituut Holding B.V.;;;1;;;;;1
EZK;Nederlands Instituut voor Biologie;;;2;;;;;2
EZK;Nederlands Mini Paarden Registratie Stamboek;;;1;;;;;1
EZK;Nederlands Shetland Pony Stamboek;;;1;;;;1;1
EZK;Nederlandse Raad van Winkelcentra;;;1;;;;;1
EZK;Nederlandse Vereniging Duurzame Energie;;;2;;;;;2
EZK;Need Staffing;4;;;;;;;4
EZK;Nelen & Schuurmans B.V.;;;2;;;;;2
EZK;NEMO Science Museum;;;4;;;;;4
EZK;Neo, Netherl. Geomat. & Earth Observat. B.V.;;;4;;;;;4
EZK;NEP ENG Services B.V.;;;1;;;;;1
EZK;Nertsenfokkerij de Ruiter B.V.;;;2;;;;;2
EZK;Netherlands Maritime Technology B.V.;;;2;;;;;2
EZK;Netherlands.Info;;;2;;;;;2
EZK;NETICS B.V.;;;2;;;;;2
EZK;Netrex Internet Solutions;;;2;;;;;2
EZK;Netto4concepts;;;4;;;;;4
EZK;New Energy Works;;;2;;;;;2
EZK;New Wave Collective;;;2;;;;;2
EZK;New-Energy TV B.V.;;;2;;;;;2
EZK;NewForesight Consultancy B.V.;;;3;;;;;3
EZK;Newington Communications Limited;;;3;;;;;3
EZK;NF Martens B.V.;;;3;;;;;3
EZK;NGI;;;3;;;;;3
EZK;NHOW Rotterdam B.V.;;;1;;;;;1
EZK;NIBE B.V.;;;2;;;;;2
EZK;Nieja;;;2;;;;;2
EZK;Niels Bouwman Event Management;;;4;;;;;4
EZK;Nieman Groep B.V.;;;3;;;;;3
EZK;Nieman Raadgevende Ingenieurs B.V.;;;2;;;;;2
EZK;Nieuw Land Poldermuseum;;;1;;;;;1
EZK;Nieuwbeeld B.V.;;;2;;;;;2
EZK;Nieuwe of Litteraire Sociëteit De Witte;;;1;;;;;1
EZK;Nina Blussé - Training, Coaching, Denkkracht;;;2;;;;;2
EZK;NL Factoring B.V.;;;2;;;;;2
EZK;NL Ver. v.h. Onderw. in de Natuurwetenschapp.;;;2;;;;;2
EZK;Nl.Inst. v. Bouwbio. en Eco., Nibe Res. B.V.;;;1;;;;;1
EZK;NLMTD B.V.;;;4;;;;;4
EZK;NMi Certin B.V.;;;4;;;;;4
EZK;No-Bricks B.V.;;;1;;;;;1
EZK;Noorden Duurzaam;;;1;;;;;1
EZK;Noorder Dierenkliniek;;;1;;;;;1
EZK;Noorderwind B.V.;;;2;;;;;2
EZK;Noordtij B.V.;;;1;;;;;1
EZK;NORSAR;;;5;;;;;5
EZK;Norwegian Geotechnical Institute;;;3;;;;;3
EZK;Notebomers Bouw B.V.;;;4;;;;;4
EZK;Nouvelle Generation de Services;;;2;;;;;2
EZK;NOVO Labels;;;2;;;;;2
EZK;NPM, Netherl. Platform for inclusive Finance;;;2;;;;;2
EZK;NREL;;;2;;;;;2
EZK;NRPS;;;1;;;;1;1
EZK;NSF Costa Rica S.A.;;;1;;;;;1
EZK;Nsob;;;2;;;;;2
EZK;NTIO;;;3;;;;;3
EZK;Nubis Online Marketing B.V.;;;2;;;;;2
EZK;Nuffic Neso South Africa;;;2;;;;;2
EZK;O3-Effect;;;2;;;;;2
EZK;Oberon B.V.;;;1;;;;;1
EZK;OBI4wan B.V.;;;2;;;;;2
EZK;Obvious Advisory;;;2;;;;;2
EZK;ODB Technologies Limited;;;2;;;;;2
EZK;ODB Technologies LTD / Iea Bioenergy TR;;;4;;;;;4
EZK;Oddessey Solutions B.V.;;;1;;;;;1
EZK;Odura;;;2;;;;;2
EZK;Odura advies en projecten B.V.;;;2;;;;;2
EZK;OECD International Energy Agency Bookshop;;;2;;;;;2
EZK;Office Support Midden Holland B.V.;;;1;;;;;1
EZK;Olivier Middendorp Fotografie;;;1;;;;;1
EZK;Omnicom Public Relations Group B.V.;;;1;;;;;1
EZK;One Future Play B.V.;;;2;;;;;2
EZK;One to Watch B.V.;;;2;;;;;2
EZK;Onemeeting.com B.V.;;;1;;;;;1
EZK;Online Seminar B.V.;;;2;;;;;2
EZK;Online Seminar The Netherlands B.V.;;;2;;;;;2
EZK;Ontwerpwerk B.V.;;;2;;;;;2
EZK;Oonkay;;;1;;;;;1
EZK;Oosterhof Organizing;;;1;;;;;1
EZK;Ooze V.O.F.;;;1;;;;;1
EZK;Open Europa;;;3;;;;;3
EZK;Open Source Investor Services B.V.;;;3;;;;;3
EZK;Optelec Nederland B.V.;;;;;;1;;1
EZK;Oracle Nederland;3;;;;;;;3
EZK;Orange Elevator ApS;;;1;;;;;1
EZK;Orange Health Consultants;;;2;;;;;2
EZK;Ordina Beheer & Outsourcing;3;;;;;;;3
EZK;Ordina Nederland B.V.;;;;;;4;;4
EZK;ORG-ID B.V.;;;2;;;;;2
EZK;Orgidee;;;1;;;;;1
EZK;Origame B.V.;;;3;;;;;3
EZK;Oskam Organisatieadvies;;;2;;;;;2
EZK;Out of Harm's Way;;;2;;;;;2
EZK;Over Morgen;;;4;;;;;4
EZK;Overview2020;;;1;;;;;1
EZK;Owello B.V.;;;2;;;;;2
EZK;Oxera Consulting Limited;;;4;;;;;4
EZK;OXFAM Cuba;;;1;;;;;1
EZK;P. Glerum Consultancy;;;2;;;;;2
EZK;P. van Hofwegen IMC;;;1;;;;;1
EZK;P.C. van Staalduinen Advies;;;4;;;;;4
EZK;P2 Proces- en Projectmanagers B.V.;;;2;;;;;2
EZK;PA consulting Group Services Limited;;;1;;;;;1
EZK;PACT Public Affairs B.V.;;;2;;;;;2
EZK;Palladium Europe;;;2;;;;;2
EZK;PALMA MARKET INTRODUCTIONS SL;;;4;;;;;4
EZK;Pam B.V.;;;2;;;;;2
EZK;Panteia B.V.;;;5;;;;;5
EZK;Papa Ndary NIANG/AEC;;;2;;;;;2
EZK;Particip GmbH;;;4;;;;;4
EZK;Partnering with Purpose B.V.;;;1;;;;;1
EZK;Partners for Innovation B.V.;;;4;;;;;4
EZK;Partnership Brokers Association;;;2;;;;;2
EZK;Part-up B.V.;;;1;;;;;1
EZK;Paul Tolenaar Fotografie;;;1;;;;;1
EZK;Paul van Meel Water Management;;;2;;;;;2
EZK;PBLQ B.V.;4;;2;;;;;4
EZK;PBT;;;2;;;;;2
EZK;Pecon B.V.;;;1;;;;;1
EZK;Pels Rijcken & Droogleever Fortuijn N.V.;;;7;;7;;;8
EZK;Pelsdierenfarm De Kokse B.V.;;;2;;;;;2
EZK;Pelsdierenfarm De Ruiter Evertsoord B.V.;;;3;;;;;3
EZK;Periplus Archeomare B.V.;;;2;;;;;2
EZK;Pernosco;;;2;;;;;2
EZK;Perspectivity;;;3;;;;;3
EZK;Phaff Export Marketing B.V.;;;1;;;;;1
EZK;Phanta Visual B.V.;;;1;;;;;1
EZK;Phaos Advies B.V.;;;1;;;;;1
EZK;Phetradico;;;2;;;;;2
EZK;PiCompany South Africa Pty Ltd;;;2;;;;;2
EZK;Piet Vroeg Beheer & Consultancy;;;2;;;;;2
EZK;Pieters Bouwtechniek Haarlem B.V.;;;1;;;;;1
EZK;Pino Evenementen & Congressen B.V.;;;1;;;;;1
EZK;PKOrt-Services;;;3;;;;;3
EZK;PLANAIR;;;1;;;;;1
EZK;PlanD;;;2;;;;;2
EZK;Plantema Veterinair Centrum;;;1;;;;;1
EZK;PlasBossinade Notarissen N.V.;;;2;;;;;2
EZK;Platform Duurzame Biobrandstoffen;;;2;;;;;2
EZK;PLNT Leiden;;;2;;;;;2
EZK;Pluimveebedrijf Den Ouden Oirschot;;;4;;;;;4
EZK;PMI - Palma Market Introductions S.L.;;;2;;;;;2
EZK;PnP Media B.V.;;;2;;;;;2
EZK;Podium Bur. voor Educatieve Communicatie B.V.;;;2;;;;;2
EZK;Pondera Consult B.V.;;;5;;;;;5
EZK;Port Consultants Rotterdam B.V.;;;4;;;;;4
EZK;Port of Amsterdam International B.V.;;;3;;;;;3
EZK;Positive Change;;;1;;;;;1
EZK;Poultry Vets;;;1;;;;;1
EZK;Poulvet;;;1;;;;;1
EZK;Pöyry Management Consulting Ltd;;;2;;;;;2
EZK;Prakken d'Oliveira Human Rights Law. Coöp. UA;;;;;1;;;1
EZK;Précon Consulting Group B.V.;;;2;;;;;2
EZK;Pricewaterhousecoopers Advisory N.V.;;;6;;;;;6
EZK;PricewaterhouseCoopers Technology Consulting (Netherlands) B;;;3;;;;;3
EZK;Princestad Management B.V.;;;2;;;;;2
EZK;Prins Land, Water & Food Consultancy;;;1;;;;;1
EZK;Privacy Company B.V.;3;;2;;;;;3
EZK;ProBiomass;;;2;;;;;2
EZK;Probroed B.V.;;;1;;;;;1
EZK;Procap B.V.;;;2;;;;;2
EZK;PROCOMER;;;1;;;;;1
EZK;ProDiCo;;;2;;;;;2
EZK;Profound Advisers in Development B.V.;;;4;;;;;4
EZK;Profundo B.V.;;;2;;;;;2
EZK;PROFYTA B.V.;;;;;;;;
EZK;Project 13;;;2;;;;;2
EZK;Project Partners B.V.;;;3;;;;;3
EZK;Project Partnerz (Pty)Ltd;;;1;;;;;1
EZK;Projectbureau ECUB B.V.;;;1;;;;;1
EZK;Protinus IT B.V.;2;;;;;;;2
EZK;ProVerde B.V.;;;3;;;;;3
EZK;psps business abroad;;;4;;;;;4
EZK;Psyon B.V.;;;1;;;;;1
EZK;PubliContact B.V.;;;2;;;;;2
EZK;Punda Milia;;;2;;;;;2
EZK;PuraSec B.V.;;;;;;2;;2
EZK;Pure Services B.V.;;;3;;;;;3
EZK;Q & A Consultancy B.V.;;;2;;;;;2
EZK;Qiagen N.V.;;;2;;;;;2
EZK;Qid;;;1;;;;;1
EZK;Q-Point B.V.;;;2;;;;;2
EZK;Quality Pet B.V.;;;1;;;;;1
EZK;Quest Consult;;;2;;;;;2
EZK;Quint;3;;;;;;;3
EZK;Quintel Intelligence B.V.;;;3;;;;;3
EZK;R.G. Campen;;;2;;;;;2
EZK;R.M.V.;;;1;;;;;1
EZK;Raap Archeologisch Adviesbureau B.V.;;;1;;;;;1
EZK;Raccoon Serious Games B.V.;;;1;;;;;1
EZK;Radicand Economics;;;1;;;;;1
EZK;Radisson BLU Nairobi;;;1;;;;;1
EZK;raimond hafkenscheid strategie & advies;;;3;;;;;3
EZK;Ramesh Chaitoo & Associates;;;2;;;;;2
EZK;Realty Africa Holding B.V.;;;2;;;;;2
EZK;Reaseuro;;;2;;;;;2
EZK;Rebel Economics & Transactions B.V.;;;4;;;;;4
EZK;Rebel Energy B.V.;;;2;;;;;2
EZK;Rebel Group;;;2;;;;;2
EZK;Rebel Transitiemanagement B.V.;;;3;;;;;3
EZK;Rebelgroup Advisory B.V.;;;2;;;;;2
EZK;RebelGroup International B.V.;;;5;;;;;5
EZK;Rebelieve V.o.f.;;;1;;;;;1
EZK;Rebelo;;;2;;;;;2
EZK;Redactie Ridderkerk;;;1;;;;;1
EZK;Reflex Horti Consultancy B.V.;;;1;;;;;1
EZK;RegelDirect;;;2;;;;;2
EZK;Regioplan Beleidsonderzoek B.V.;;;2;;;;;2
EZK;Reisinformatiegroep B.V.;;;1;;;;;1
EZK;Remie Bedrijfsadvies B.V.;;;2;;;;;2
EZK;REMONDIS B.V.;;;2;;;;;2
EZK;REMONDIS Gevaarlijk Afval B.V.;;;1;;;;;1
EZK;Rendac Son B.V.;;;7;;;;;7
EZK;Renewi Nederland B.V.;;;3;;;;;3
EZK;Rentalsplit B.V.;;;2;;;;;2
EZK;Research & Consulting Services GmbH;;;2;;;;;2
EZK;Resolucion B.V.;;;1;;;;;1
EZK;Revalis Zorg B.V.;;;1;;;;;1
EZK;Rho Adviseurs B.V.;;;2;;;;;2
EZK;Rick van den Bos - Innovatoloog;;;2;;;;;2
EZK;Right Marktonderzoek en Advies B.V.;;;1;;;;;1
EZK;Rijkers VOF;;;2;;;;;2
EZK;Rik Martens Consultancy Services;;;2;;;;;2
EZK;Rikkers Infographics;;;2;;;;;2
EZK;Rise;;;2;;;;;2
EZK;Risk Management Consultancy B.V.;;;1;;;;;1
EZK;Ritsema Applied Geophysical Services;;;2;;;;;2
EZK;Rizk;;;2;;;;;2
EZK;Rob & Joep Events;;;1;;;;;1
