WKT,id,buurtcode,straatnaam,type,soort,e_type,aantal
"POLYGON ((132055.8 479355.48,132050.95 479353.72,132048.26 479354.88,132055.09 479357.41,132055.8 479355.48))","132053479356",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132044.93 479342.85,132046.88 479343.57,132048.76 479338.68,132046.74 479337.94,132044.93 479342.85))","132047479341",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132053.48 479222.24,132051.84 479226.67,132053.91 479227.43,132055.53 479223.0,132053.48 479222.24))","132054479225",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132044.33 480564.55,132042.2 480563.26,132039.65 480567.46,132041.78 480568.75,132044.33 480564.55))","132042480566",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132046.46 480565.85,132044.33 480564.55,132041.78 480568.75,132043.91 480570.05,132046.46 480565.85))","132044480567",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132042.2 480563.26,132040.06 480561.96,132037.52 480566.16,132039.65 480567.46,132042.2 480563.26))","132040480565",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132040.06 480561.96,132037.93 480560.67,132035.39 480564.87,132037.52 480566.16,132040.06 480561.96))","132038480563",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132037.93 480560.67,132035.8 480559.38,132033.25 480563.57,132035.39 480564.87,132037.93 480560.67))","132036480562",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132040.73 479541.32,132035.9 479545.48,132037.24 479547.04,132042.08 479542.89,132040.73 479541.32))","132039479544",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132045.56 479537.17,132040.73 479541.32,132042.08 479542.89,132046.91 479538.74,132045.56 479537.17))","132044479540",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132046.88 479503.14,132045.2 479501.56,132041.97 479505.0,132043.7 479506.53,132046.88 479503.14))","132044479504",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132045.2 479501.56,132043.54 479500.0,132043.52 479499.98,132040.24 479503.48,132041.97 479505.0,132045.2 479501.56))","132043479503",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132043.52 479499.98,132041.84 479498.4,132040.36 479500.0,132038.87 479501.61,132038.76 479501.48,132038.71 479502.13,132040.24 479503.48,132043.52 479499.98))","132041479501",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132040.7 479335.72,132038.68 479334.98,132036.89 479339.84,132038.9 479340.59,132040.7 479335.72))","132039479338",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132042.71 479336.46,132040.7 479335.72,132038.9 479340.59,132040.91 479341.34,132042.71 479336.46))","132041479339",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132044.73 479337.2,132042.71 479336.46,132040.91 479341.34,132042.92 479342.09,132044.73 479337.2))","132043479339",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132046.74 479337.94,132044.73 479337.2,132042.92 479342.09,132044.93 479342.85,132046.74 479337.94))","132045479340",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132038.68 479334.98,132036.67 479334.24,132034.88 479339.09,132036.89 479339.84,132038.68 479334.98))","132037479337",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132035.8 480559.38,132033.67 480558.08,132031.12 480562.28,132033.25 480563.57,132035.8 480559.38))","132033480561",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132033.67 480558.08,132031.53 480556.79,132028.88 480560.92,132031.12 480562.28,132033.67 480558.08))","132031480560",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132035.9 479545.48,132031.06 479549.64,132032.4 479551.19,132037.24 479547.04,132035.9 479545.48))","132034479548",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132031.06 479549.64,132026.23 479553.8,132027.56 479555.34,132032.4 479551.19,132031.06 479549.64))","132029479552",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132028.16 479498.78,132022.99 479496.87,132022.48 479498.18,132022.28 479498.25,132022.11 479498.26,132027.57 479500.39,132028.16 479498.78))","132025479499",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132027.57 479500.39,132032.25 479502.23,132032.8 479502.47,132033.33 479502.74,132033.84 479503.04,132034.33 479503.38,132034.81 479503.74,132034.21 479501.01,132031.47 479500.0,132028.16 479498.78,132027.57 479500.39))","132032479501",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132027.58 479355.0,132032.34 479356.77,132035.46 479355.28,132028.42 479352.73,132027.58 479355.0))","132031479355",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132028.42 479352.73,132023.64 479351.0,132022.81 479353.22,132027.58 479355.0,132028.42 479352.73))","132026479353",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132026.06 479344.65,132030.7 479346.37,132033.64 479345.02,132026.86 479342.51,132026.06 479344.65))","132029479344",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132036.67 479334.24,132034.65 479333.5,132032.87 479338.33,132034.88 479339.09,132036.67 479334.24))","132035479336",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132034.65 479333.5,132032.64 479332.75,132030.86 479337.58,132032.87 479338.33,132034.65 479333.5))","132033479336",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132032.64 479332.75,132030.62 479332.01,132028.85 479336.83,132030.86 479337.58,132032.64 479332.75))","132031479335",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132030.62 479332.01,132028.61 479331.27,132026.84 479336.08,132028.85 479336.83,132030.62 479332.01))","132029479334",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132028.61 479331.27,132026.59 479330.53,132024.83 479335.33,132026.84 479336.08,132028.61 479331.27))","132027479333",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132023.79 479155.5,132023.08 479157.44,132028.22 479159.34,132028.95 479157.41,132023.79 479155.5))","132026479157",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132024.5 479153.57,132023.79 479155.5,132028.95 479157.41,132029.67 479155.48,132024.5 479153.57))","132027479155",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132023.08 479157.44,132022.36 479159.38,132027.5 479161.28,132028.22 479159.34,132023.08 479157.44))","132025479159",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132025.21 479151.63,132024.5 479153.57,132029.67 479155.48,132030.4 479153.54,132025.21 479151.63))","132027479154",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132031.12 479151.61,132032.01 479149.27,132027.14 479147.94,132026.99 479147.88,132026.83 479147.88,132026.68 479147.93,132026.56 479148.04,132026.48 479148.18,132025.93 479149.69,132031.12 479151.61))","132029479150",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132025.93 479149.69,132025.21 479151.63,132030.4 479153.54,132031.12 479151.61,132025.93 479149.69))","132028479152",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132017.5 480338.56,132017.99 480336.13,132013.47 480335.25,132012.98 480337.68,132017.5 480338.56))","132015480337",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132017.02 480340.99,132017.43 480338.91,132017.5 480338.56,132012.98 480337.68,132012.5 480340.11,132017.02 480340.99))","132015480339",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132017.99 480336.13,132018.48 480333.72,132013.95 480332.82,132013.47 480335.25,132017.99 480336.13))","132016480334",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132018.92 480320.42,132021.04 480320.56,132021.38 480315.52,132019.26 480315.38,132018.92 480320.42))","132020480318",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132021.04 480320.56,132023.16 480320.7,132023.5 480315.66,132021.38 480315.52,132021.04 480320.56))","132022480318",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132023.16 480320.7,132025.28 480320.84,132025.63 480315.79,132023.5 480315.66,132023.16 480320.7))","132024480318",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132016.8 480320.28,132018.92 480320.42,132019.26 480315.38,132017.14 480315.25,132016.8 480320.28))","132018480318",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132017.14 480315.25,132015.0 480315.11,132014.68 480320.14,132016.8 480320.28,132017.14 480315.25))","132016480318",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132018.18 479560.73,132014.16 479564.19,132015.46 479565.71,132019.5 479562.25,132018.18 479560.73))","132017479563",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132022.21 479557.26,132018.18 479560.73,132019.5 479562.25,132023.53 479558.79,132022.21 479557.26))","132021479560",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132026.23 479553.8,132022.21 479557.26,132023.53 479558.79,132027.56 479555.34,132026.23 479553.8))","132025479556",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132015.33 479495.79,132020.67 479497.77,132020.53 479497.64,132020.51 479497.41,132020.95 479496.11,132017.46 479494.83,132015.9 479494.25,132015.33 479495.79))","132018479496",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132018.86 479349.28,132018.13 479349.02,132014.09 479347.52,132013.29 479349.67,132018.05 479351.45,132018.86 479349.28))","132016479349",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132023.64 479351.0,132022.08 479350.44,132018.86 479349.28,132018.05 479351.45,132022.81 479353.22,132023.64 479351.0))","132021479351",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132022.22 479340.78,132017.59 479339.06,132016.79 479341.21,132021.43 479342.93,132022.22 479340.78))","132020479341",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132026.86 479342.51,132022.22 479340.78,132021.43 479342.93,132026.06 479344.65,132026.86 479342.51))","132024479343",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132018.54 479327.57,132016.52 479326.83,132014.77 479331.57,132016.78 479332.32,132018.54 479327.57))","132017479330",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132024.58 479329.79,132022.57 479329.05,132020.8 479333.82,132022.81 479334.57,132024.58 479329.79))","132023479332",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132026.59 479330.53,132024.58 479329.79,132022.81 479334.57,132024.83 479335.33,132026.59 479330.53))","132025479333",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132022.57 479329.05,132020.55 479328.31,132018.79 479333.07,132020.8 479333.82,132022.57 479329.05))","132021479331",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132020.55 479328.31,132018.54 479327.57,132016.78 479332.32,132018.79 479333.07,132020.55 479328.31))","132019479330",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132019.51 479167.13,132018.95 479168.67,132018.95 479168.81,132018.98 479168.95,132019.05 479169.07,132019.15 479169.17,132019.27 479169.24,132023.48 479170.76,132023.81 479171.09,132024.59 479169.01,132019.51 479167.13))","132022479169",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132020.23 479165.19,132019.51 479167.13,132024.59 479169.01,132025.32 479167.07,132020.23 479165.19))","132022479167",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132020.94 479163.26,132020.23 479165.19,132025.32 479167.07,132026.04 479165.14,132020.94 479163.26))","132023479165",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132022.36 479159.38,132021.65 479161.32,132026.77 479163.21,132027.5 479161.28,132022.36 479159.38))","132025479161",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132021.65 479161.32,132020.94 479163.26,132026.04 479165.14,132026.77 479163.21,132021.65 479161.32))","132024479163",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132009.6 480354.67,132009.12 480357.1,132009.21 480357.12,132013.59 480358.04,132014.09 480355.55,132009.6 480354.67))","132012480356",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132015.55 480348.27,132016.04 480345.84,132011.53 480344.96,132011.05 480347.39,132015.55 480348.27))","132014480347",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132014.09 480355.55,132014.57 480353.12,132010.08 480352.25,132009.6 480354.67,132014.09 480355.55))","132012480354",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132015.06 480350.69,132015.55 480348.27,132011.05 480347.39,132010.57 480349.82,132015.06 480350.69))","132013480349",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132014.57 480353.12,132015.06 480350.69,132010.57 480349.82,132010.08 480352.25,132014.57 480353.12))","132013480351",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132016.53 480343.41,132016.68 480342.65,132017.02 480340.99,132012.5 480340.11,132012.02 480342.53,132016.53 480343.41))","132015480342",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132016.04 480345.84,132016.21 480345.01,132016.53 480343.41,132012.02 480342.53,132011.53 480344.96,132016.04 480345.84))","132014480344",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132014.16 479564.19,132010.13 479567.65,132011.43 479569.17,132015.46 479565.71,132014.16 479564.19))","132013479567",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132010.13 479567.65,132006.11 479571.12,132005.95 479573.87,132011.43 479569.17,132010.13 479567.65))","132008479571",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132015.9 479494.25,132010.78 479492.35,132010.21 479493.88,132015.33 479495.79,132015.9 479494.25))","132013479494",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132010.78 479492.35,132005.69 479490.47,132005.13 479491.99,132010.21 479493.88,132010.78 479492.35))","132008479492",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132009.33 479345.75,132004.57 479343.98,132003.77 479346.12,132008.53 479347.9,132009.33 479345.75))","132007479346",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132014.09 479347.52,132009.33 479345.75,132008.53 479347.9,132013.29 479349.67,132014.09 479347.52))","132011479348",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132012.95 479337.34,132006.35 479334.89,132007.52 479337.78,132012.16 479339.49,132012.95 479337.34))","132010479337",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132017.59 479339.06,132012.95 479337.34,132012.16 479339.49,132016.79 479341.21,132017.59 479339.06))","132015479339",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132016.52 479326.83,132014.51 479326.09,132012.76 479330.81,132014.77 479331.57,132016.52 479326.83))","132015479329",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132010.48 479324.6,132008.46 479323.86,132006.73 479328.56,132008.74 479329.31,132010.48 479324.6))","132009479327",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132012.49 479325.35,132010.48 479324.6,132008.74 479329.31,132010.75 479330.06,132012.49 479325.35))","132011479327",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132014.51 479326.09,132012.49 479325.35,132010.75 479330.06,132012.76 479330.81,132014.51 479326.09))","132013479328",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132008.46 479323.86,132006.45 479323.12,132004.72 479327.81,132006.73 479328.56,132008.46 479323.86))","132007479326",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132006.44 479189.91,132009.45 479185.92,132007.96 479184.8,132004.96 479188.79,132006.44 479189.91))","132007479187",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132009.45 479185.92,132012.82 479181.46,132011.28 479180.39,132007.96 479184.8,132009.45 479185.92))","132010479183",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131995.22 480365.52,131998.74 480361.47,131996.65 480359.71,131993.15 480363.73,131995.22 480365.52))","131996480363",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((132005.69 479490.47,132000.36 479488.5,132000.0 479489.42,131999.84 479489.84,131999.63 479489.94,132005.13 479491.99,132005.69 479490.47))","132003479490",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131992.91 479487.54,131998.5 479489.59,131998.44 479489.41,131998.45 479489.21,131998.92 479487.97,131995.29 479486.63,131993.49 479485.97,131992.91 479487.54))","131996479488",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132004.57 479343.98,131997.86 479341.48,131999.01 479344.35,132003.77 479346.12,132004.57 479343.98))","132001479344",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132006.45 479323.12,132004.43 479322.38,132002.71 479327.05,132004.72 479327.81,132006.45 479323.12))","132005479325",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132000.4 479320.9,132000.0 479320.75,131998.41 479320.1,131997.31 479323.04,131996.66 479324.79,131998.69 479325.55,132000.4 479320.9))","131999479323",X104,ONBEKEND,Haaks,MULDER,E6b,1
"POLYGON ((132002.42 479321.64,132000.4 479320.9,131998.69 479325.55,132000.7 479326.3,132002.42 479321.64))","132001479324",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((132004.43 479322.38,132002.42 479321.64,132000.7 479326.3,132002.71 479327.05,132004.43 479322.38))","132003479324",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131996.37 479203.26,131999.8 479198.7,131998.33 479197.6,131994.91 479202.16,131996.37 479203.26))","131997479200",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((132004.5 479192.48,132006.44 479189.91,132004.96 479188.79,132003.02 479191.37,132004.5 479192.48))","132005479191",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131993.15 480363.73,131989.62 480367.78,131991.7 480369.58,131995.22 480365.52,131993.15 480363.73))","131992480367",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131984.68 480377.7,131988.26 480373.56,131986.17 480371.77,131982.6 480375.91,131984.68 480377.7))","131985480375",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131989.62 480367.78,131987.37 480370.38,131986.17 480371.77,131988.26 480373.56,131990.7 480370.73,131991.7 480369.58,131989.62 480367.78))","131989480371",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131993.49 479485.97,131988.37 479484.08,131987.79 479485.66,131992.91 479487.54,131993.49 479485.97))","131991479486",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131982.67 479483.78,131987.79 479485.66,131988.37 479484.08,131983.25 479482.2,131982.67 479483.78))","131986479484",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131991.38 479209.87,131993.83 479206.62,131992.38 479205.52,131989.93 479208.77,131991.38 479209.87))","131992479208",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131993.83 479206.62,131996.37 479203.26,131994.91 479202.16,131992.38 479205.52,131993.83 479206.62))","131994479204",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131982.6 480375.91,131979.1 480379.98,131981.17 480381.77,131984.68 480377.7,131982.6 480375.91))","131982480379",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131979.1 480379.98,131975.63 480384.0,131977.66 480385.83,131981.17 480381.77,131979.1 480379.98))","131978480383",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131978.52 479602.81,131983.37 479598.6,131980.8 479598.47,131977.34 479601.44,131978.52 479602.81))","131980479601",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131977.34 479601.44,131973.71 479604.57,131974.9 479605.96,131978.52 479602.81,131977.34 479601.44))","131976479604",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131977.57 479503.44,131975.44 479509.93,131977.7 479508.69,131979.25 479503.99,131977.57 479503.44))","131977479507",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131979.16 479498.62,131977.57 479503.44,131979.25 479503.99,131980.38 479500.58,131980.58 479500.0,131980.85 479499.17,131979.16 479498.62))","131979479501",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131980.85 479499.17,131982.5 479494.2,131981.35 479491.95,131979.16 479498.62,131980.85 479499.17))","131981479496",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131983.25 479482.2,131978.14 479480.33,131977.58 479481.76,131977.43 479481.86,131982.67 479483.78,131983.25 479482.2))","131980479482",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131976.58 479360.68,131974.95 479365.11,131976.31 479367.86,131978.66 479361.44,131976.58 479360.68))","131977479364",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131978.22 479356.25,131976.58 479360.68,131978.66 479361.44,131980.28 479357.01,131978.22 479356.25))","131978479359",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131981.49 479347.38,131979.86 479351.81,131981.9 479352.57,131983.52 479348.13,131981.49 479347.38))","131982479350",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131983.52 479348.13,131985.92 479341.59,131983.13 479342.95,131981.49 479347.38,131983.52 479348.13))","131984479345",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131979.86 479351.81,131978.22 479356.25,131980.28 479357.01,131981.9 479352.57,131979.86 479351.81))","131980479354",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131981.8 479328.07,131976.88 479326.28,131976.04 479328.59,131977.27 479329.04,131980.96 479330.37,131981.8 479328.07))","131979479328",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131980.96 479330.37,131987.95 479332.87,131986.71 479329.87,131981.8 479328.07,131980.96 479330.37))","131984479330",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131979.2 479226.01,131983.05 479220.91,131981.62 479219.83,131977.77 479224.94,131979.2 479226.01))","131980479223",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131983.05 479220.91,131986.9 479215.8,131985.46 479214.72,131981.62 479219.83,131983.05 479220.91))","131984479218",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131974.27 480519.26,131972.13 480518.03,131969.57 480522.46,131971.74 480523.64,131974.27 480519.26))","131972480521",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131967.87 480515.56,131965.73 480514.33,131963.17 480518.76,131965.29 480520.03,131967.87 480515.56))","131966480517",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131972.13 480518.03,131970.0 480516.79,131967.41 480521.28,131969.57 480522.46,131972.13 480518.03))","131970480520",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131971.74 480523.64,131974.12 480524.94,131976.4 480520.49,131974.27 480519.26,131971.74 480523.64))","131974480522",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131970.0 480516.79,131967.87 480515.56,131965.29 480520.03,131967.06 480521.09,131967.41 480521.28,131970.0 480516.79))","131968480518",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131966.42 480394.66,131962.47 480399.24,131964.52 480401.0,131964.7 480400.8,131968.49 480396.44,131966.42 480394.66))","131965480398",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131970.26 480390.21,131966.42 480394.66,131968.49 480396.44,131972.34 480392.0,131970.26 480390.21))","131969480393",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131972.34 480392.0,131976.22 480387.55,131974.11 480385.75,131970.26 480390.21,131972.34 480392.0))","131973480389",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131969.12 479608.53,131963.51 479613.35,131964.74 479614.78,131970.32 479609.93,131969.12 479608.53))","131967479612",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131964.93 479520.47,131969.86 479515.07,131967.18 479515.28,131963.56 479519.22,131964.93 479520.47))","131967479517",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131970.97 479477.69,131965.87 479475.81,131965.3 479477.37,131970.4 479479.26,131970.97 479477.69))","131968479478",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131970.4 479479.26,131976.29 479481.44,131976.23 479481.35,131976.2 479481.24,131976.74 479479.81,131970.97 479477.69,131970.4 479479.26))","131974479480",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131964.04 479380.75,131966.33 479381.59,131967.59 479378.0,131968.17 479377.58,131965.55 479376.62,131964.04 479380.75))","131966479379",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131967.69 479370.79,131970.25 479371.78,131970.0 479371.4,131970.03 479370.87,131971.27 479367.49,131969.18 479366.71,131967.69 479370.79))","131969479369",X104,ONBEKEND,Haaks,MULDER,E6b,1
"POLYGON ((131969.18 479366.71,131966.9 479365.86,131965.42 479369.91,131967.69 479370.79,131969.18 479366.71))","131967479368",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131966.9 479365.86,131964.62 479365.01,131963.15 479369.03,131965.42 479369.91,131966.9 479365.86))","131965479367",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131976.88 479326.28,131971.97 479324.48,131971.14 479326.76,131973.46 479327.63,131976.04 479328.59,131976.88 479326.28))","131974479327",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131971.97 479324.48,131967.06 479322.68,131966.24 479324.92,131971.14 479326.76,131971.97 479324.48))","131969479325",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131970.3 479237.81,131973.31 479233.81,131971.9 479232.75,131968.89 479236.75,131970.3 479237.81))","131971479235",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131964.28 479245.79,131967.29 479241.8,131965.89 479240.74,131962.88 479244.74,131964.28 479245.79))","131965479243",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131967.29 479241.8,131970.3 479237.81,131968.89 479236.75,131965.89 479240.74,131967.29 479241.8))","131968479239",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131965.73 480514.33,131963.6 480513.09,131961.06 480517.49,131963.17 480518.76,131965.73 480514.33))","131963480516",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131963.6 480513.09,131961.46 480511.86,131958.94 480516.23,131961.06 480517.49,131963.6 480513.09))","131961480515",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131961.46 480511.86,131959.33 480510.63,131956.83 480514.96,131958.94 480516.23,131961.46 480511.86))","131959480513",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131959.33 480510.63,131957.2 480509.4,131956.69 480510.25,131954.61 480513.64,131956.83 480514.96,131959.33 480510.63))","131957480512",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131958.34 480404.03,131954.44 480408.56,131956.46 480410.38,131960.4 480405.8,131958.34 480404.03))","131957480407",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131962.47 480399.24,131958.34 480404.03,131960.4 480405.8,131964.52 480401.0,131962.47 480399.24))","131961480403",X902,ONBEKEND,Onbekend,NIET FISCA,,1
