objectid;id;stadsdeel;buurt;straat;eigenaar;beheerder;onderhouder;soort;voet;kleur;aanleg_jaar;standplaats;locatie;inhoud;geo_shape;geo_point_2d
9390;12719.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.4905983823284235, 51.44672906959426], ""type"": ""Point""}";51.44672906959426, 5.4905983823284235
9391;12721.0;Woensel noord 1;Achtse Barrier-Hoeven;;;;;;;;;;;;"{""coordinates"": [5.4502464585108035, 51.48971776268113], ""type"": ""Point""}";51.48971776268113, 5.4502464585108035
9392;12722.0;Park Philips van Lennep;Lievendaal;;;;;;;;;;;;"{""coordinates"": [5.430846817270757, 51.44371714537947], ""type"": ""Point""}";51.44371714537947, 5.430846817270757
5427;8651.0;Centrum;Binnenstad;Tramstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Verharding;Overig;50;"{""coordinates"": [5.483251080310098, 51.440979926892176], ""type"": ""Point""}";51.440979926892176, 5.483251080310098
5431;8656.0;Centrum;Binnenstad;Begijnenhof;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2012;Verharding;Plein;50;"{""coordinates"": [5.479904981969692, 51.43623118178843], ""type"": ""Point""}";51.43623118178843, 5.479904981969692
5432;8657.0;Centrum;Binnenstad;'t College;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Grijs;2012;Verharding;Overig;50;"{""coordinates"": [5.482587690162924, 51.436598484967504], ""type"": ""Point""}";51.436598484967504, 5.482587690162924
5438;2454.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Oude Bossche Baan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Beplanting;Park;50;"{""coordinates"": [5.447879968124824, 51.47840351156525], ""type"": ""Point""}";51.47840351156525, 5.447879968124824
5439;2455.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Fransebaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Gazon;Park;50;"{""coordinates"": [5.451799956544235, 51.480462928350256], ""type"": ""Point""}";51.480462928350256, 5.451799956544235
5441;2463.0;Woensel noord 1;Achtse Barrier-Hoeven;Aurillaclaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Verharding;School;50;"{""coordinates"": [5.4484168335828995, 51.486390406930234], ""type"": ""Point""}";51.486390406930234, 5.4484168335828995
5442;2466.0;Woensel noord 1;Achtse Barrier-Hoeven;Amienslaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Anders;2012;Gazon;Park;50;"{""coordinates"": [5.447756165842479, 51.49163877269685], ""type"": ""Point""}";51.49163877269685, 5.447756165842479
5445;5961.0;Gestel;Bennekel-Oost;;Particulier;Particulier;Particulier;Bammens Prestige;Staal;Geel;2008;Verharding;Cafetaria;50;"{""coordinates"": [5.459775518849475, 51.41889916293795], ""type"": ""Point""}";51.41889916293795, 5.459775518849475
5446;8841.0;Centrum;Bergen;Kleine Berg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2008;Verharding;Winkel;50;"{""coordinates"": [5.474002383724764, 51.4359058757888], ""type"": ""Point""}";51.4359058757888, 5.474002383724764
5448;5966.0;Stratum;Burghplan;van Renesseweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2008;Gazon;Plein;50;"{""coordinates"": [5.511758365717598, 51.426685714835244], ""type"": ""Point""}";51.426685714835244, 5.511758365717598
5451;5976.0;Gestel;Genderbeemd;Severijnpark;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2008;Gazon;Plein;50;"{""coordinates"": [5.445851885407588, 51.42406729706617], ""type"": ""Point""}";51.42406729706617, 5.445851885407588
5453;4798.0;Woensel noord 2;'t Hool;Clervauxlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2010;Gazon;Park;50;"{""coordinates"": [5.473158810517568, 51.47404491646798], ""type"": ""Point""}";51.47404491646798, 5.473158810517568
5457;4806.0;Woensel noord 2;'t Hool;Dalheimpad;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2010;Gazon;Park;50;"{""coordinates"": [5.475688009015993, 51.47171323559377], ""type"": ""Point""}";51.47171323559377, 5.475688009015993
5462;2504.0;Woensel noord 2;Vaartbroek;de Koppele;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Gazon;Park;50;"{""coordinates"": [5.490382276322257, 51.48104632280325], ""type"": ""Point""}";51.48104632280325, 5.490382276322257
5463;8573.0;Centrum;TU-terrein;Professor Dr Dorgelolaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Verharding;Plein;50;"{""coordinates"": [5.484306854647813, 51.444332382093876], ""type"": ""Point""}";51.444332382093876, 5.484306854647813
5466;3899.0;Woensel noord 2;'t Hool;Dalheimpad;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Park;50;"{""coordinates"": [5.4753730405526, 51.47245811234989], ""type"": ""Point""}";51.47245811234989, 5.4753730405526
5469;2653.0;Stratum;Looiakkers;Aalsterweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2009;Verharding;Winkel;50;"{""coordinates"": [5.48656689113935, 51.427766953865984], ""type"": ""Point""}";51.427766953865984, 5.48656689113935
5471;2657.0;Stratum;Bloemenplein;Biesterweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Blauw;2009;Verharding;Overig;50;"{""coordinates"": [5.487309176636033, 51.426400371069185], ""type"": ""Point""}";51.426400371069185, 5.487309176636033
5473;2660.0;Stratum;Gerardusplein;St Gerardusplein;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2011;Anders;Park;50;"{""coordinates"": [5.489992191109517, 51.42006083012933], ""type"": ""Point""}";51.42006083012933, 5.489992191109517
5475;2666.0;Stratum;Irisbuurt;Geldropseweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Gazon;Park;50;"{""coordinates"": [5.4957560951663815, 51.432152425667915], ""type"": ""Point""}";51.432152425667915, 5.4957560951663815
5477;2672.0;Stratum;Rochusbuurt;Hoefkestraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2011;Beplanting;Park;50;"{""coordinates"": [5.487935258906154, 51.43248127531463], ""type"": ""Point""}";51.43248127531463, 5.487935258906154
5478;8578.0;Centrum;Witte Dame;Lichtplein;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Verharding;Plein;50;"{""coordinates"": [5.473762572376178, 51.43923272645366], ""type"": ""Point""}";51.43923272645366, 5.473762572376178
5480;2683.0;Stratum;Tuindorp;Servaasplein;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Verharding;Plein;50;"{""coordinates"": [5.494978552167682, 51.42717511733936], ""type"": ""Point""}";51.42717511733936, 5.494978552167682
5484;8620.0;Centrum;Binnenstad;P Czn Hooftlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Verharding;Abri;50;"{""coordinates"": [5.484547895010053, 51.43240044513466], ""type"": ""Point""}";51.43240044513466, 5.484547895010053
5486;8622.0;Centrum;Bergen;Willem de Zwijgerstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Zwart;2011;Beplanting;Plein;50;"{""coordinates"": [5.472522292334367, 51.435614775391755], ""type"": ""Point""}";51.435614775391755, 5.472522292334367
5490;11949.0;Park Centrum;Bergen;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2014;Gazon;Park;50;"{""coordinates"": [5.478563026828852, 51.43126976533072], ""type"": ""Point""}";51.43126976533072, 5.478563026828852
5492;3687.0;Gestel;Hanevoet;Buitengebied 732;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Park;50;"{""coordinates"": [5.443149151809762, 51.41165987653001], ""type"": ""Point""}";51.41165987653001, 5.443149151809762
5495;8605.0;Gestel;Hanevoet;Holtmeulen;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Beplanting;Plein;50;"{""coordinates"": [5.443193968357694, 51.41727443631828], ""type"": ""Point""}";51.41727443631828, 5.443193968357694
5496;5761.0;Centrum;Binnenstad;Jan van Hooffstraat;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Grijs;2006;Verharding;Winkel;50;"{""coordinates"": [5.478366922306475, 51.43866446203517], ""type"": ""Point""}";51.43866446203517, 5.478366922306475
5497;5765.0;Centrum;Binnenstad;Hooghuisstraat;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Grijs;2006;Verharding;Winkel;50;"{""coordinates"": [5.477445127928377, 51.437819175362726], ""type"": ""Point""}";51.437819175362726, 5.477445127928377
5504;8817.0;Park Centrum;Bergen;Lex en Edo Hornemannplantsoen;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Blauw;2009;Beplanting;Park;50;"{""coordinates"": [5.478711188984481, 51.43114344788626], ""type"": ""Point""}";51.43114344788626, 5.478711188984481
5506;5826.0;Stratum;Kerstroosplein;Leenderweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Verharding;Abri;50;"{""coordinates"": [5.495230585811531, 51.42062388432305], ""type"": ""Point""}";51.42062388432305, 5.495230585811531
5508;5829.0;Stratum;Kerstroosplein;Kerstroosplein;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2008;Verharding;Park;50;"{""coordinates"": [5.493384630126519, 51.41947622597717], ""type"": ""Point""}";51.41947622597717, 5.493384630126519
5509;5831.0;Centrum;Binnenstad;Bilderdijklaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2008;Verharding;Overig;50;"{""coordinates"": [5.482159828410159, 51.43417690806622], ""type"": ""Point""}";51.43417690806622, 5.482159828410159
5511;2849.0;Woensel noord 1;Kerkdorp Acht;Bert Kemplaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Verharding;Park;50;"{""coordinates"": [5.429815515267551, 51.4736219247915], ""type"": ""Point""}";51.4736219247915, 5.429815515267551
5513;2482.0;Woensel noord 2;Tempel;Borgerhoutlaan;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Beton;Groen;2012;Verharding;Winkel;50;"{""coordinates"": [5.479333774677256, 51.48012066622882], ""type"": ""Point""}";51.48012066622882, 5.479333774677256
5515;9564.0;Woensel noord 2;Blixembosch-Oost;Roodkapje;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Verharding;Park;50;"{""coordinates"": [5.48043900788595, 51.48799431842893], ""type"": ""Point""}";51.48799431842893, 5.48043900788595
5516;2486.0;Woensel noord 2;Blixembosch-Oost;Stiffelio;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Hangend;Groen;2012;Gazon;School;50;"{""coordinates"": [5.477567451797528, 51.48897412366985], ""type"": ""Point""}";51.48897412366985, 5.477567451797528
5517;2488.0;Woensel noord 2;Blixembosch-Oost;Luisa Miller;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Hangend;Groen;2012;Gazon;School;50;"{""coordinates"": [5.47400646251964, 51.48802535697844], ""type"": ""Point""}";51.48802535697844, 5.47400646251964
5523;2958.0;Strijp 2;Zandrijk;Zandkrab;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Verharding;Plein;50;"{""coordinates"": [5.409405814085926, 51.44925275663869], ""type"": ""Point""}";51.44925275663869, 5.409405814085926
5524;2959.0;Strijp 2;Flight Forum;Flight Forum;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2008;Verharding;Park;50;"{""coordinates"": [5.39685061130095, 51.445549991586546], ""type"": ""Point""}";51.445549991586546, 5.39685061130095
5525;5840.0;Stratum;Looiakkers;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Beplanting;Park;50;"{""coordinates"": [5.479845995038873, 51.42579901328822], ""type"": ""Point""}";51.42579901328822, 5.479845995038873
5532;5856.0;Gestel;Genderdal;;Particulier;Particulier;Particulier;Bammens Prestige;Staal;Groen;2008;Gazon;Park;50;"{""coordinates"": [5.4543767202757385, 51.4271967509613], ""type"": ""Point""}";51.4271967509613, 5.4543767202757385
5535;5500.0;Woensel zuid;Hemelrijken;;Particulier;Particulier;Particulier;Bammens Prestige;Staal;Grijs;2012;Beplanting;School;50;"{""coordinates"": [5.472912466834098, 51.444890536472045], ""type"": ""Point""}";51.444890536472045, 5.472912466834098
5542;5515.0;Woensel zuid;Oude Toren;Hudsonlaan;BOR;BOR Stedelijk;BOR Stedelijk;Beton;Beton;Grijs;2006;Verharding;Overig;50;"{""coordinates"": [5.484533732821148, 51.45488038266903], ""type"": ""Point""}";51.45488038266903, 5.484533732821148
5549;5738.0;Centrum;Winkelcentrum;Winkelcentrum Woensel;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Superpole;Staal;Grijs;2008;Verharding;Winkel;120;"{""coordinates"": [5.475098078130767, 51.470675834613566], ""type"": ""Point""}";51.470675834613566, 5.475098078130767
5550;5739.0;Woensel noord 2;Vlokhoven;John F Kennedylaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2008;Gazon;Park;50;"{""coordinates"": [5.487318855605799, 51.475573811097455], ""type"": ""Point""}";51.475573811097455, 5.487318855605799
5557;4284.0;Tongelre;Muschberg, Geestenberg;B.P. Muschberg;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2006;Gazon;Park;50;"{""coordinates"": [5.520554227715639, 51.44497478609479], ""type"": ""Point""}";51.44497478609479, 5.520554227715639
5558;5322.0;Woensel zuid;Oude Gracht-Oost;Icaruslaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Gazon;Park;50;"{""coordinates"": [5.491388918053, 51.46104647939772], ""type"": ""Point""}";51.46104647939772, 5.491388918053
5562;5330.0;Woensel noord 2;'t Hool;Garnichweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2010;Beplanting;Plein;50;"{""coordinates"": [5.476072672921398, 51.474953468248685], ""type"": ""Point""}";51.474953468248685, 5.476072672921398
5564;2846.0;Woensel noord 2;Vlokhoven;John F Kennedylaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2010;Verharding;Park;50;"{""coordinates"": [5.484048331060871, 51.46780284733955], ""type"": ""Point""}";51.46780284733955, 5.484048331060871
5565;5336.0;Woensel noord 1;Kapelbeemd;Hoppenkuil;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2010;Verharding;Abri;50;"{""coordinates"": [5.421103961943511, 51.48150436873951], ""type"": ""Point""}";51.48150436873951, 5.421103961943511
5569;5347.0;Gestel;Hanevoet;Allersma;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Beplanting;Plein;50;"{""coordinates"": [5.44647225016681, 51.41455371345777], ""type"": ""Point""}";51.41455371345777, 5.44647225016681
5573;5356.0;Woensel noord 1;Woenselse Heide;Veluwelaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2010;Beplanting;School;50;"{""coordinates"": [5.463690969240867, 51.476727785172436], ""type"": ""Point""}";51.476727785172436, 5.463690969240867
5575;5359.0;Woensel noord 1;Woenselse Heide;Kuiperbergstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Anders;2010;Beplanting;Plein;50;"{""coordinates"": [5.462780127206843, 51.48194009717449], ""type"": ""Point""}";51.48194009717449, 5.462780127206843
5576;4281.0;Tongelre;Muschberg, Geestenberg;B.P. Geestenberg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Park;50;"{""coordinates"": [5.525939247392788, 51.444964362080675], ""type"": ""Point""}";51.444964362080675, 5.525939247392788
5577;5229.0;Woensel noord 1;Prinsejagt;B.P. Prinsejagt;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Beplanting;Park;50;"{""coordinates"": [5.455285884689025, 51.47099049037819], ""type"": ""Point""}";51.47099049037819, 5.455285884689025
5578;5230.0;Woensel noord 1;Prinsejagt;van Meterenstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Gazon;Park;50;"{""coordinates"": [5.459853327031815, 51.471502427146], ""type"": ""Point""}";51.471502427146, 5.459853327031815
5579;5233.0;Stratum;Eikenburg;Pasteurlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Verharding;Park;50;"{""coordinates"": [5.4897293745395075, 51.41391875569079], ""type"": ""Point""}";51.41391875569079, 5.4897293745395075
5581;9568.0;Woensel noord 2;Eckart;Mercuriuslaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2011;Gazon;Overig;50;"{""coordinates"": [5.491781862633564, 51.469730411118746], ""type"": ""Point""}";51.469730411118746, 5.491781862633564
5582;4209.0;Stratum;Gerardusplein;St Gerardusplein;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2008;Verharding;Overig;50;"{""coordinates"": [5.488066412432136, 51.4206789766928], ""type"": ""Point""}";51.4206789766928, 5.488066412432136
5583;4210.0;Stratum;Gerardusplein;Roostenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2008;Verharding;School;50;"{""coordinates"": [5.49131654552846, 51.41614423371721], ""type"": ""Point""}";51.41614423371721, 5.49131654552846
5586;5014.0;Gestel;Rapelenburg;Franz Leharplein;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2008;Verharding;Winkel;70;"{""coordinates"": [5.461988652743387, 51.423832505818396], ""type"": ""Point""}";51.423832505818396, 5.461988652743387
5588;5016.0;Gestel;Bennekel-Oost;;Particulier;Particulier;Contract;Anders;Staal;Grijs;2006;Verharding;Plein;70;"{""coordinates"": [5.466034039905111, 51.4196836418896], ""type"": ""Point""}";51.4196836418896, 5.466034039905111
5590;5021.0;Gestel;Gennep;Antoon Coolenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Verharding;Overig;50;"{""coordinates"": [5.4759690726146495, 51.41666917047163], ""type"": ""Point""}";51.41666917047163, 5.4759690726146495
5593;5028.0;Gestel;Bennekel-Oost;Tartinistraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Beplanting;Overig;50;"{""coordinates"": [5.463550506232222, 51.42283584167936], ""type"": ""Point""}";51.42283584167936, 5.463550506232222
5594;5029.0;Gestel;Bennekel-Oost;Genneperweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2008;Verharding;Winkel;50;"{""coordinates"": [5.463329698302098, 51.42372194720667], ""type"": ""Point""}";51.42372194720667, 5.463329698302098
5595;5032.0;Gestel;Bennekel-West, Gagelbosch;Tinelstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Verharding;Abri;50;"{""coordinates"": [5.453234843374181, 51.41970224364686], ""type"": ""Point""}";51.41970224364686, 5.453234843374181
5598;5036.0;Gestel;Schrijversbuurt;Buitengebied 601;;BOR Natuur;BOR Natuur;Bammens Prestige;Staal;Groen;2006;Beplanting;Park;50;"{""coordinates"": [5.476988608587267, 51.424908397737155], ""type"": ""Point""}";51.424908397737155, 5.476988608587267
5599;5038.0;Gestel;Schrijversbuurt;Gestelsestraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Verharding;Abri;50;"{""coordinates"": [5.469084853359458, 51.42682771958568], ""type"": ""Point""}";51.42682771958568, 5.469084853359458
5601;5860.0;Gestel;Bennekel-West, Gagelbosch;;Particulier;Particulier;Particulier;Bammens Prestige;Staal;Geel;2008;Verharding;Abri;50;"{""coordinates"": [5.44960272174062, 51.41971950277525], ""type"": ""Point""}";51.41971950277525, 5.44960272174062
5602;5861.0;Gestel;Bennekel-West, Gagelbosch;Tinelstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Verharding;Abri;50;"{""coordinates"": [5.453180927669672, 51.41979846219599], ""type"": ""Point""}";51.41979846219599, 5.453180927669672
5603;8820.0;Gestel;Bennekel-West, Gagelbosch;van Blankenburgstraat;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2012;Gazon;Plein;50;"{""coordinates"": [5.456759167281119, 51.4185435072589], ""type"": ""Point""}";51.4185435072589, 5.456759167281119
5604;8821.0;Centrum;Binnenstad;Antonie van Hemertstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2008;Beplanting;Overig;50;"{""coordinates"": [5.4843821268173825, 51.44142921282687], ""type"": ""Point""}";51.44142921282687, 5.4843821268173825
5606;11986.0;Park Meerland;Meerrijk;;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Groen;2017;Gazon;Park;50;"{""coordinates"": [5.411099223503135, 51.44206178846858], ""type"": ""Point""}";51.44206178846858, 5.411099223503135
5608;5871.0;Stratum;Riel;Buitengebied in brt: 240;BOR;BOR Natuur;BOR Natuur;Bammens Prestige;Staal;Groen;2008;Gazon;Park;50;"{""coordinates"": [5.523059521942381, 51.42368097652856], ""type"": ""Point""}";51.42368097652856, 5.523059521942381
5619;5171.0;Woensel zuid;Oude Gracht-West;B.P. Ouden Gracht;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Anders;Park;50;"{""coordinates"": [5.493511005242195, 51.45942360974441], ""type"": ""Point""}";51.45942360974441, 5.493511005242195
5620;5172.0;Woensel zuid;Oude Gracht-Oost;Icaruslaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Gazon;Park;50;"{""coordinates"": [5.4914537887724135, 51.46141283507627], ""type"": ""Point""}";51.46141283507627, 5.4914537887724135
5623;5177.0;Woensel noord 1;Prinsejagt;B.P. Lieven de Keylaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Gazon;Park;50;"{""coordinates"": [5.459563780253436, 51.46480677093624], ""type"": ""Point""}";51.46480677093624, 5.459563780253436
5629;8627.0;Centrum;Fellenoord;Kennedyplein;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Verharding;Plein;50;"{""coordinates"": [5.480591111684418, 51.444191324612426], ""type"": ""Point""}";51.444191324612426, 5.480591111684418
5631;3023.0;Tongelre;Muschberg, Geestenberg;Kaeriuslaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Gazon;Park;50;"{""coordinates"": [5.519208659786762, 51.442708871721145], ""type"": ""Point""}";51.442708871721145, 5.519208659786762
5633;4445.0;Woensel zuid;Limbeek-Noord;Antony van Leeuwenhoeklaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2008;Gazon;Park;50;"{""coordinates"": [5.4615690056996415, 51.44879029607892], ""type"": ""Point""}";51.44879029607892, 5.4615690056996415
5636;3696.0;Gestel;Hanevoet;Kastelenplein;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2012;Verharding;Winkel;100;"{""coordinates"": [5.441213410365663, 51.41904874312466], ""type"": ""Point""}";51.41904874312466, 5.441213410365663
5637;8607.0;Gestel;Hanevoet;Meerveldhovenseweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Beplanting;Winkel;50;"{""coordinates"": [5.444105311039775, 51.4189841007688], ""type"": ""Point""}";51.4189841007688, 5.444105311039775
5638;3703.0;Gestel;Ooievaarsnest;Herinkhave;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Beplanting;Park;50;"{""coordinates"": [5.433942044622684, 51.41111761194238], ""type"": ""Point""}";51.41111761194238, 5.433942044622684
5639;3704.0;Gestel;Ooievaarsnest;Ulenpas;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Verharding;Overig;50;"{""coordinates"": [5.431994289589261, 51.41182871119912], ""type"": ""Point""}";51.41182871119912, 5.431994289589261
5641;3714.0;Tongelre;Urkhoven;Buitengebied in brt: 327;BOR;BOR Natuur;BOR Natuur;Bammens Prestige;Staal;Groen;2006;Gazon;Park;50;"{""coordinates"": [5.53774755863112, 51.4451542836591], ""type"": ""Point""}";51.4451542836591, 5.53774755863112
5645;3730.0;Tongelre;Karpen;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2006;Gazon;Park;50;"{""coordinates"": [5.502727241976779, 51.45608920831072], ""type"": ""Point""}";51.45608920831072, 5.502727241976779
5650;3755.0;Tongelre;Karpen;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Beplanting;Park;50;"{""coordinates"": [5.497638158714687, 51.4529837969099], ""type"": ""Point""}";51.4529837969099, 5.497638158714687
5657;3989.0;Woensel zuid;Generalenbuurt;Generaal Marshallweg;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2014;Gazon;Park;50;"{""coordinates"": [5.48014623404141, 51.46370497959008], ""type"": ""Point""}";51.46370497959008, 5.48014623404141
5662;4011.0;Woensel noord 1;Achtse Barrier-Hoeven;;Particulier;Particulier;Particulier;Bammens Prestige;Staal;Oranje;2006;Verharding;Winkel;50;"{""coordinates"": [5.440666705107503, 51.48854090740976], ""type"": ""Point""}";51.48854090740976, 5.440666705107503
5674;6138.0;Stratum;Gerardusplein;Gladiolusstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens XL;Staal;Grijs;2008;Verharding;Cafetaria;100;"{""coordinates"": [5.492084423709929, 51.419917931449056], ""type"": ""Point""}";51.419917931449056, 5.492084423709929
5677;6143.0;Strijp 2;Grasrijk;Grasklokje;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Hangend;Grijs;2009;Anders;Park;50;"{""coordinates"": [5.418031697970342, 51.44024950513282], ""type"": ""Point""}";51.44024950513282, 5.418031697970342
5678;6144.0;Strijp 2;Grasrijk;Grasveld;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Blauw;2009;Beplanting;Park;50;"{""coordinates"": [5.4173969079332345, 51.43758480927539], ""type"": ""Point""}";51.43758480927539, 5.4173969079332345
5679;8861.0;Centrum;Fellenoord;Fellenoord;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2009;Verharding;Overig;100;"{""coordinates"": [5.475254732465203, 51.44421422460336], ""type"": ""Point""}";51.44421422460336, 5.475254732465203
5680;8863.0;Centrum;Fellenoord;;Particulier;Particulier;Particulier;Bammens Prestige;Staal;Groen;2009;Beplanting;Overig;50;"{""coordinates"": [5.47436939817468, 51.44416369149037], ""type"": ""Point""}";51.44416369149037, 5.47436939817468
