FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
faunatunnel.5744,199450,359952,8373,Kleinwildtunnel A73 hm.22.790,58D-145,58D-145-01,Kleinwildtunnel A73 hm.22.790,Kleinwildtunnel in de rijksweg,Faunatunnel,Droog,HWN,A73,in RW,199.45,359.952,2006,58D-145-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (199450 359952)
faunatunnel.5745,199516,360118,8374,Kleinwildtunnel A73,58D-146,58D-146-01,Kleinwildtunnel A73 hm.22.999,Kleinwildtunnel in de rijksweg hm.22.999,Faunatunnel,Droog,HWN,A73,in RW,199.516,360.118,2006,58D-146-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (199516 360118)
faunatunnel.5746,200585,361322,8375,Kleinwildtunnel A73,58G-101,58G-101-01,Kleinwildtunnel A73 hm.24.600,Kleinwildtunnel in de rijksweg hm.24.600,Faunatunnel,Droog,HWN,A73,in RW,200.585,361.322,2006,58G-101-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (200585 361322)
faunatunnel.5747,201442,362362,8376,Kleinwildtunnel A73,58G-103,58G-103-01,Kleinwildtunnel A73 hm.25.960,Kleinwildtunnel in de rijksweg hm.25.960,Faunatunnel,Droog,HWN,A73,in RW,201.442,362.362,2006,58G-103-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (201442 362362)
faunatunnel.5748,201525,362508,8377,Kleinwildtunnel A73,58E-123,58E-123-01,Kleinwildtunnel A73 hm.26.130,Kleinwildtunnel in de rijksweg hm.26.130,Faunatunnel,Droog,HWN,A73,in RW,201.525,362.508,2006,58E-123-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (201525 362508)
faunatunnel.5749,201774,363022,8378,Kleinwildtunnel A73,58E-124,58E-124-01,Kleinwildtunnel A73 hm.26.700,Kleinwildtunnel in de rijksweg hm.26.700,Faunatunnel,Droog,HWN,A73,in RW,201.774,363.022,2006,58E-124-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (201774 363022)
faunatunnel.5750,201826,363138,8379,Kleinwildtunnel A73,58E-125,58E-125-01,Kleinwildtunnel A73 hm.26.830,Kleinwildtunnel in de rijksweg A73,Faunatunnel,Droog,HWN,A73,in RW,201.826,363.138,2006,58E-125-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (201826 363138)
faunatunnel.5751,202061,363512,8380,Kleinwildtunnel A73,58E-126,58E-126-01,Kleinwildtunnel A73 hm.27.268,Kleinwildtunnel in de rijksweg hm.27.268,Faunatunnel,Droog,HWN,A73,in RW,202.061,363.512,2006,58E-126-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (202061 363512)
faunatunnel.5752,203207,364388,8381,Kleinwildtunnel A73,58E-127,58E-127-01,Kleinwildtunnel A73 hm.28.727,Kleinwildtunnel in de rijksweg hm.28.727,Faunatunnel,Droog,HWN,A73,in RW,203.207,364.388,2006,58E-127-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (203207 364388)
faunatunnel.5753,204138,364841,8382,Kleinwildtunnel A73,58E-129,58E-129-01,Kleinwildtunnel A73 hm.29.765,Kleinwildtunnel in de rijksweg hm.29.765,Faunatunnel,Droog,HWN,A73,in RW,204.138,364.841,2006,58E-129-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (204138 364841)
faunatunnel.5754,205644,368079,8383,Kleinwildtunnel A73,58E-133,58E-133-01,Kleinwildtunnel A73 hm.33.600,Kleinwildtunnel in de rijksweg hm.33.600,Faunatunnel,Droog,HWN,A73,in RW,205.644,368.079,2006,58E-133-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (205644 368079)
faunatunnel.5755,206024,368461,8384,Kleinwildtunnel A73,58E-134,58E-134-01,Kleinwildtunnel A73 hm.35.140,Kleinwildtunnel in de rijksweg hm.35.140,Faunatunnel,Droog,HWN,A73,in RW,206.024,368.461,2006,58E-134-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (206024 368461)
faunatunnel.5756,207074,369716,8385,Kleinwildtunnel A73,58E-137,58E-137-01,Kleinwildtunnel A73 hm.35.781,Kleinwildtunnel in de rijksweg A73 hm.35.781,Faunatunnel,Droog,HWN,A73,in RW,207.074,369.716,2006,58E-137-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (207074 369716)
faunatunnel.5757,207025,369795,8386,Kleinwildtunnel A73,58E-136,58E-136-01,Kleinwildtunnel A73 hm.35.813,Kleinwildtunnel in de rijksweg hm.35.813,Faunatunnel,Droog,HWN,A73,in RW,207.025,369.795,2006,58E-136-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (207025 369795)
faunatunnel.5758,203648,364591,8387,Ecoduiker A73,58E-128,58E-128-01,Ecoduiker A73 hm.29.200,Ecoduiker in de rijksweg hm.29.200,Faunatunnel,Droog,HWN,A73,in RW,203.648,364.591,2006,58E-128-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (203648 364591)
faunatunnel.5759,204366,364972,8388,Ecoduiker A73,58E-130,58E-130-01,Ecoduiker A73 hm.30.030,Ecoduiker in de rijksweg hm.30.030,Faunatunnel,Droog,HWN,A73,in RW,204.366,364.972,2006,58E-130-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (204366 364972)
faunatunnel.5760,204770,366628,8389,Ecoduiker A73,58E-131,58E-131-01,Ecoduiker A73 hm.31.840,Ecoduiker in de rijksweg hm.31.840,Faunatunnel,Droog,HWN,A73,in RW,204.77,366.628,2006,58E-131-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (204770 366628)
faunatunnel.5761,205262,367717,8390,Ecoduiker A73 ,58E-132,58E-132-01,Ecoduiker A73 hm.33.075,Ecoduiker in de rijksweg 33.075,Faunatunnel,Droog,HWN,A73,in RW,205.262,367.717,2006,58E-132-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (205262 367717)
faunatunnel.5762,206801,369402,8391,Ecoduiker A73,58E-135,58E-135-01,Ecoduiker A73 hm.35.360,Ecoduiker in de rijksweg 35.360,Faunatunnel,Droog,HWN,A73,in RW,206.801,369.402,2006,58E-135-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (206801 369402)
faunatunnel.5763,206953,370155,8392,Ecoduiker Venweg,58E-138,58E-138-01,Ecoduiker Venweg,Ecoduiker,Faunatunnel,Droog,HWN,A73,niet RW,206.953,370.155,2006,58E-138-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (206953 370155)
faunatunnel.5765,199101,358611,8394,Kleinwildtunnel N271,58D-358,58D-358-01,Kleinwildtunnel N271 hm.0.720,Kleinwildtunnel onder de Sint Wirosingel ten westen van de rijksweg,Faunatunnel,Droog,HWN,N271,niet RW,199.101,358.611,2006,58D-358-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (199101 358611)
faunatunnel.5766,202348,363583,8395,Kleinwildtunnel N271,58E-356,58E-356-01,Kleinwildtunnel N271 hm.2.810,Kleinwildtunnel,Faunatunnel,Droog,HWN,N271,niet RW,202.348,363.583,2006,58E-356-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (202348 363583)
faunatunnel.5767,202276,364048,8396,Kleinwildtunnel Bussereindseweg,58E-357,58E-357-01,Kleinwildtunnel Bussereindseweg,Kleinwildtunnel,Faunatunnel,Droog,HWN,,niet RW,202.276,364.048,2006,58E-357-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (202276 364048)
faunatunnel.5768,202678,363516,8397,Kleinwildtunnel Verlengde Bussereindseweg,58E-358,58E-358-01,Kleinwildtunnel Verlengde Bussereindseweg,Kleinwildtunnel,Faunatunnel,Droog,HWN,,niet RW,202.678,363.516,2006,58E-358-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (202678 363516)
faunatunnel.5769,202949,363834,8398,Kleinwildtunnel Burgerweg,58E-359,58E-359-01,Kleinwildtunnel Burgerweg,Kleinwildtunnel,Faunatunnel,Droog,HWN,,niet RW,202.949,363.834,2006,58E-359-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (202949 363834)
faunatunnel.5770,202599,364394,8399,Kleinwildtunnel N271,58E-360,58E-360-01,Kleinwildtunnel N271 hm.1.104,Kleinwildtunnel in de rijksweg,Faunatunnel,Droog,HWN,N271,niet RW,202.599,364.394,2006,58E-360-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (202599 364394)
faunatunnel.5771,202621,364521,8400,Kleinwildtunnel N271,58E-361,58E-361-01,Kleinwildtunnel N271 hm.1.280,Kleinwildtunnel,Faunatunnel,Droog,HWN,N271,niet RW,202.621,364.521,2006,58E-361-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (202621 364521)
faunatunnel.5772,204866,365775,8401,Keulseweg,58E-115,58E-115-02,Kleinwildtunnel  Keulseweg oostzijde A73,Oostelijke Wildtunnel naast de rijksweg,Faunatunnel,Droog,HWN,A73,niet RW,204.866,365.775,2006,58E-115-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (204866 365775)
faunatunnel.5773,204796,365787,8402,Keulseweg,58E-115,58E-115-03,Kleinwildtunnel Keulseweg westzijde A73,Westelijke Wildtunnel naast de rijksweg,Faunatunnel,Droog,HWN,A73,niet RW,204.796,365.787,2006,58E-115-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (204796 365787)
faunatunnel.5774,206195,368685,8403,Broekstraat,58E-113,58E-113-02,Kleinwildtunnel Broekstraat westzijde A73,Noordelijke Wildtunnel naast de rijksweg,Faunatunnel,Droog,HWN,A73,niet RW,206.195,368.685,2006,58E-113-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (206195 368685)
faunatunnel.5775,206237,368639,8404,Broekstraat,58E-113,58E-113-03,Kleinwildtunnel Broekstraat oostzijde A73,Zuidelijke Wildtunnel naast de rijksweg,Faunatunnel,Droog,HWN,A73,niet RW,206.237,368.639,2006,58E-113-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (206237 368639)
faunatunnel.5776,207088,369685,8405,Kleinwildtunnel Poldersweg,58E-362,58E-362-01,Kleinwildtunnel Poldersweg,Kleinwildtunnel in de Poldersweg,Faunatunnel,Droog,HWN,A73,niet RW,207.088,369.685,2006,58E-362-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (207088 369685)
faunatunnel.5777,206962,369783,8406,Kleinwildtunnel A73,58E-363,58E-363-01,Kleinwildtunnel A73 hm.35.750,Kleinwildtunnel in de rijksweg 35.750,Faunatunnel,Droog,HWN,A73,in RW,206.962,369.783,2006,58E-363-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (206962 369783)
faunatunnel.5778,207376,369826,8407,Kleinwildtunnel Venweg,58E-364,58E-364-01,Kleinwildtunnel Venweg,Kleinwildtunnel in de Venweg,Faunatunnel,Droog,HWN,A73,niet RW,207.376,369.826,2006,58E-364-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (207376 369826)
faunatunnel.5779,199061,358788,8408,Ecoduiker Pastoor Pinksterstraat,58D-359,58D-359-01,Ecoduiker Pastoor Pinksterstraat,Ecoduiker ,Faunatunnel,Droog,HWN,N68,niet RW,199.061,358.788,2006,58D-359-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (199061 358788)
faunatunnel.5780,199145,358801,8409,Ecoduiker A73,58D-360,58D-360-01,Ecoduiker A73 hm.21.590,Ecoduiker in de rijksweg hm.21.590,Faunatunnel,Droog,HWN,A73,in RW,199.145,358.801,2006,58D-360-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (199145 358801)
faunatunnel.6213,140088,452637,9138,Faunapassage De Vechten,32C-320,32C-320-01,Faunapassage De Vechten,Eco-tunneltje onder de rijksweg,Faunatunnel,Droog,HWN,A12,in RW,140.088,452.637,2014,32C-320-01,1676,RWS MN / MN District Zuid,1676,,,POINT (140088 452637)
faunatunnel.6270,196425,405880,9221,Sluis- en stuwcomplex Sambeek,46D-350,46D-350-07,Vistrap Sambeek,Vistrap tussen stuw en oostelijke schutsluis,Faunatunnel,Nat,HWS,,,196.425,405.88,1964,46D-350-07,1683,RWS ZN / ZN District Midden,1683,,,POINT (196425 405880)
faunatunnel.6271,205514,370284,9222,Sluis- en stuwcomplex Belfeld,58E-350,58E-350-07,Vistrap Belfeld,Vistrap tussen stuw en oostelijke schutsluis,Faunatunnel,Nat,HWS,,,205.514,370.284,1993,58E-350-07,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (205514 370284)
faunatunnel.6272,192364,353177,9228,Stuw complex Linne,58D-353,58D-353-02,Vistrap Linne,Vistrap ten zuiden van stuw en waterkrachtcentrale,Faunatunnel,Nat,HWS,,,192.364,353.177,1990,58D-353-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (192364 353177)
faunatunnel.6275,196620,358012,9231,Sluis/stuwcomplex Roermond,58D-354,58D-354-02,Vistrap Roermond,Vistrap tussen stuw en schutsluis,Faunatunnel,Nat,HWS,,,196.62,358.012,1993,58D-354-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (196620 358012)
faunatunnel.6281,159703,424766,9237,Prinses Maxima sluizen,45B-351,45B-351-05,Vistrap Lith,Vistrap ten noorden van stuw en waterkrachtcentrale,Faunatunnel,Nat,HWS,,,159.703,424.766,2006,45B-351-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (159703 424766)
faunatunnel.6283,179125,419773,9239,Sluis/stuwcomplex Grave,45F-001,45F-001-07,Vistrap Grave,Vistrap ten oosten van stuw,Faunatunnel,Nat,HWS,,,179.125,419.773,2006,45F-001-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (179125 419773)
faunatunnel.6305,100398,466063,9262,faunapassage,31A-132,31A-132-01,Faunapassage,Faunapassage in de rijksweg,Faunatunnel,Droog,HWN,A4,in RW,100.398,466.063,2003,31A-132-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (100398 466063)
faunatunnel.6307,101983,467924,9264,Faunapassage,31A-129,31A-129-01,Faunapassage,Faunapassage in de rijksweg,Faunatunnel,Droog,HWN,A4,in RW,101.983,467.924,2004,31A-129-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (101983 467924)
faunatunnel.6419,113583,453243,9402,Faunapassage Enkele Wiericke,31D-123,31D-123-01,Faunapassage Enkele Wiericke,Noordelijke faunapassage onder de rijksweg,Faunatunnel,Droog,HWN,A12,in RW,113.583,453.243,2012,31D-123-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (113583 453243)
faunatunnel.6467,13000,305000,9464,Faunatunnel,85K-100-16,85K-100-1616,Faunatunnel,v. 2010-11,Faunatunnel,Droog,HWN,,,13,305,,85K-100-16,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
faunatunnel.6523,242718,481914,9532,De Doorbraak,28G-128,28G-128-01,De Doorbraak,Noordelijke faunapassage in de rijksweg,Faunatunnel,Droog,HWN,A35,in RW,242.718,481.914,2008,28G-128-01,1678,RWS ON / ON District Oost,1678,,,POINT (242718 481914)
faunatunnel.6524,242712,481896,9533,De Doorbraak,28G-128,28G-128-02,De Doorbraak,Zuidelijke faunapassage in de rijksweg,Faunatunnel,Droog,HWN,A35,in RW,242.712,481.896,2008,28G-128-02,1678,RWS ON / ON District Oost,1678,,,POINT (242712 481896)
faunatunnel.6526,47262,418871,9535,Brouwerssluis,42E-001,42E-001-03,Brouwerssluis,Vissluis tussen Noordzee - Grevelingenmeer,Faunatunnel,Nat,HWS,,,47.262,418.871,1975,42E-350-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (47262 418871)
faunatunnel.6709,31674,395557,9798,Ecoduiker Geerheulsprink,48B-123,48B-123-01,Ecoduiker Geerheulsprink,Ecoduiker in de Geerheulsprink,Faunatunnel,Droog,HWN,N57,in RW,31.674,395.557,2012,48B-124-01,1673,RWS ZD / ZD District Zuid,1673,,,POINT (31674 395557)
faunatunnel.6717,111690,486659,9807,Faunatunnel 01,25B-139,25B-139-01,Faunatunnel 01,Wildtunnel onder de rijksweg,Faunatunnel,Droog,HWN,A5,in RW,111.69,486.659,2012,25B-139-01,1666,RWS WNN / WNN District Zuid,1666,,,POINT (111690 486659)
faunatunnel.6718,112481,487296,9808,Faunatunnel 02,25B-140,25B-140-01,Faunatunnel 02,Wildtunnel onder de rijksweg,Faunatunnel,Droog,HWN,A5,in RW,112.481,487.296,2012,25B-140-01,1666,RWS WNN / WNN District Zuid,1666,,,POINT (112481 487296)
faunatunnel.6737,151225,453022,9852,Zandspoor,32D-104,32D-104-02,De Zanderij,Wildtunnel onder de rijksweg,Faunatunnel,Droog,HWN,A12,in RW,151.225,453.022,2012,32D-104-02,1676,RWS MN / MN District Zuid,1676,,,POINT (151225 453022)
faunatunnel.6743,156413,451725,9858,Kombos,32D-121,32D-121-01,Kombos,Wildtunnel onder de rijksweg,Faunatunnel,Droog,HWN,A12,in RW,156.413,451.725,2012,32D-121-01,1676,RWS MN / MN District Zuid,1676,,,POINT (156413 451725)
faunatunnel.6841,176821,319738,9961,Sluis/stuwcomplex Borgharen,61F-004,61F-004-04,Vistrap Borgharen,Vistrap ten westen van sluis-en stuwcomplex,Faunatunnel,Nat,HWS,,,176.821,319.738,2009,61F-004-04,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (176821 319738)
faunatunnel.7156,113605,453240,10280,Faunapassage Enkele Wiericke,31D-123,31D-123-03,wildviaduct Enkele Wiericke,Noordelijke wildtunnel in de rijksweg,Faunatunnel,Droog,HWN,A12,in RW,113.605,453.24,2010,31D-123-03,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (113605 453240)
faunatunnel.7157,113600,453177,10281,Faunapassage Enkele Wiericke,31D-123,31D-123-04,wildviaduct Enkele Wiericke,Zuidelijke wildtunnel in de rijksweg,Faunatunnel,Droog,HWN,,in RW,113.6,453.177,2010,31D-123-04,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (113600 453177)
faunatunnel.7318,26483,375077,10488,Ecoduiker Molenkreek-West,48C-103,48C-103-01,Ecoduiker Molenkreek-West,Ecoduiker in de Molenkreek-West,Faunatunnel,Droog,HWN,N676,niet RW,26.483,375.077,2013,48C-103-01,885,PROVINCIE,885,,,POINT (26483 375077)
faunatunnel.7319,26902,375103,10489,Faunatunnel Lange Heerenstraat,48C-104,48C-104-01,Faunatunnel Lange Heerenstraat,Wildtunnel onder de Lange Heerenstraat,Faunatunnel,Droog,HWN,Lange Heerenstraat,niet RW,26.902,375.103,2013,48C-104-01,885,PROVINCIE,885,,,POINT (26902 375103)
faunatunnel.7321,27045,374534,10491,Ecoduiker Molenkreek-Oost,54A-107,54A-107-01,Ecoduiker Molenkreek-Oost,Ecoduiker in de Molenkreek-Oost,Faunatunnel,Droog,HWN,N61,in RW,27.045,374.534,2013,54A-107-01,1673,RWS ZD / ZD District Zuid,1673,,,POINT (27045 374534)
faunatunnel.7322,28060,373969,10492,Faunatunnel Statendijk,54A-108,54A-108-01,Faunatunnel Statendijk,Wildtunnel onder de Statendijk,Faunatunnel,Droog,HWN,N61,in RW,28.06,373.969,2013,54A-108-01,1673,RWS ZD / ZD District Zuid,1673,,,POINT (28060 373969)
faunatunnel.7323,28965,373233,10493,Ecoduiker Oranjedijk,54A-109,54A-109-01,Ecoduiker Oranjedijk,Ecoduiker onder de rijksweg,Faunatunnel,Droog,HWN,N61,in RW,28.965,373.233,2013,54A-109-01,1673,RWS ZD / ZD District Zuid,1673,,,POINT (28965 373233)
faunatunnel.7325,29667,372752,10495,Ecoduiker Bierkreek,54A-111,54A-111-01,Ecoduiker Bierkreek,Ecoduiker in de Bierkreek,Faunatunnel,Droog,HWN,N61,in RW,29.667,372.752,2013,54A-111-01,1673,RWS ZD / ZD District Zuid,1673,,,POINT (29667 372752)
faunatunnel.7327,32928,371829,10497,Ecoduiker Nolleweg,54B-103,54B-103-01,Ecoduiker Nolleweg,Ecoduiker onder de rijksweg,Faunatunnel,Droog,HWN,N61,in RW,32.928,371.829,2013,54B-103-01,1673,RWS ZD / ZD District Zuid,1673,,,POINT (32928 371829)
faunatunnel.7329,36575,371537,10499,Faunatunnel Nol-Zeven,54B-105,54B-105-01,Faunatunnel Nol-Zeven,Wildtunnel onder de rijksweg,Faunatunnel,Droog,HWN,N61,in RW,36.575,371.537,2013,54B-105-01,1673,RWS ZD / ZD District Zuid,1673,,,POINT (36575 371537)
faunatunnel.7331,41000,370307,10501,Ecoduiker Riemenskreek-West,54E-120,54E-120-01,Ecoduiker Riemenskreek-West,Ecoduiker in de Riemenskreek-West,Faunatunnel,Droog,HWN,N61,in RW,41,370.307,2013,54E-120-01,1673,RWS ZD / ZD District Zuid,1673,,,POINT (41000 370307)
faunatunnel.7332,41782,370044,10502,Ecoduiker Riemenskreek-Oost,54E-121,54E-121-01,Ecoduiker Riemenskreek-Oost,Ecoduiker in de Riemenskreek-Oost,Faunatunnel,Droog,HWN,N61,in RW,41.782,370.044,2013,54E-121-01,1673,RWS ZD / ZD District Zuid,1673,,,POINT (41782 370044)
faunatunnel.7574,13000,305000,10797,Faunatunnels,86K-100-15,86K-100-1515,Faunatunnels,v.1.3,Faunatunnel,Droog,HWN,,,13,305,,86K-100-15,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
faunatunnel.7664,80335,385967,10887,Ecopassage Mattemburgh,49G-101,49G-101-01,Ecopassage Mattemburgh,Wildtunnel onder de rijksweg,Faunatunnel,Droog,HWN,A4,in RW,80.335,385.967,2015,49G-101-01,1682,RWS ZN / ZN District West,1682,,,POINT (80335 385967)
faunatunnel.7697,100000,350000,10921,test,89A-100,89A-100-08,,a,Faunatunnel,Droog,HWN,A10,in RW,100,350,,89A-100-08,819,De Gemeente 1/De Gemeente 1,819,,,POINT (100000 350000)
faunatunnel.7701,198379,562107,10925,Faunapassage Koningsdiep (Alddjip)  ,11D-121,11D-121-01,Faunapassage Kiningsdiep (Alddjip) ,Wildtunnel in de Koningsdiep,Faunatunnel,Droog,HWN,A7,in RW,198.379,562.107,2016,11D-121-01,1686,RWS NN / NN District West,1686,,,POINT (198379 562107)
faunatunnel.7707,179526,448195,10931,Wildtunnel,39F-119,39F-119-01,Wildtunnel,Wildtunnel onder de rijksweg,Faunatunnel,Droog,HWN,A12,in RW,179.526,448.195,2016,39F-119-01,1680,RWS ON / ON District Zuid,1680,,,POINT (179526 448195)
faunatunnel.7776,81647,413109,11001,Faunapassage N59,43E-115,43E-115-01,Faunapassage N59,Wildtunnel onder de rijksweg,Faunatunnel,Droog,HWN,N59,in RW,81.647,413.109,2016,43E-115-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (81647 413109)
faunatunnel.7781,89306,451889,11006,Faunapassage Roeleveen,30G-238,30G-238-01,Faunapassage Roeleveen,Wildtunnel onder rijksweg,Faunatunnel,Droog,HWN,A12,in RW,89.306,451.889,2016,30G-238-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (89306 451889)
faunatunnel.7801,139921,483413,11026,Ecopassage 10,25H-120,25H-120-01,Ecopassage 10,Wildtunnel onder de rijksweg,Faunatunnel,Droog,HWN,A6,in RW,139.921,483.413,2017,25H-120-01,1675,RWS MN / MN District Noord,1675,,,POINT (139921 483413)
faunatunnel.7930,250777,466300,11162,De Tol,34F-119,34F-119-01,De Tol,Wildtunnel nabij Hagmolenbeek,Faunatunnel,Droog,HWN,N18,in RW,250.777,466.3,2018,34F-119-01,1678,RWS ON / ON District Oost,1678,,,POINT (250777 466300)
