ID,SUBTYPE,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,LENGTE
6870427,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.573
6870428,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,6.87
6870429,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.442
6870430,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.249
6870431,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.118
6870432,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,10.655
6870433,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,31.802
6870434,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.499
6870435,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.247
6870436,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.876
6870437,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.098
6870438,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,5.992
6870439,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,3.498
6870440,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,6.173
6870441,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.464
6870443,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.137
6870444,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,10.145
6870445,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.27
6870446,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,2.501
6870447,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.465
6870448,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,9.61
6870449,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.217
6870450,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,5.016
6870451,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,2.339
6870452,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,12.033
6870453,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,10.656
6870454,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.619
6870455,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.116
6870456,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.249
6870457,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.638
6870458,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.475
6870459,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.507
6870460,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.523
6870461,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,2.9
6870462,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.25
6870463,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,11.055
6870464,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,2.729
6870465,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.622
6870466,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.5
6870467,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.251
6870468,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.251
6870469,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.651
6870470,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,7.272
6870471,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.5
6870472,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,2.108
6870473,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,2.001
6870474,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.249
6870475,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.32
6870476,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,9.61
6870477,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.432
6870478,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.955
6870479,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.208
6870480,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.399
6870481,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.325
6870482,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,13.388
6870483,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,31.019
6870484,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.053
6870485,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.501
6870486,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.871
6870487,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.209
6870488,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.019
6870489,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,5.455
6870490,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,2.553
6870491,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.25
6870492,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.4
6870493,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,21.843
6870494,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.545
6870495,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.25
6870496,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.373
6870497,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.583
6870498,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.694
6870499,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.004
6870500,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.5
6870501,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.499
6870502,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.822
6870503,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.655
6870504,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,16.194
6870505,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.802
6870506,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.354
6870507,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.552
6870508,stuw,2022/06/01 12:35:22+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,10.903
6870509,stuw,2022/06/01 12:35:22+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,10.683
6870510,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.5
6870511,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,6.027
6870512,stuw,2022/06/01 12:35:22+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,10.802
6870513,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.323
6870514,stuw,2022/06/01 12:35:22+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,10.759
6870515,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.249
6870516,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.493
6870517,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.249
6870518,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,2.037
6870519,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.111
6870520,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.463
6870521,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.265
6870522,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.725
6870523,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.116
6870524,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.249
6870525,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.426
6870526,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.526
6870527,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,6.837
6870528,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.25
6870529,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,17.806
6870530,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,4.56
6870531,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,47.293
6870532,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,29.555
6870533,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.535
6870534,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,0.114
6870535,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,26.979
6870536,stuw,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,283,,,1.71
