OBJECTID,Entity,Layer,Color,Linetype,Elevation,LineWt,RefName,M02_GRONDSLAGPUNT,KENPUNT_WATER,KENPUNT_STEIGER,KENPUNT_TRAP,Shape__Length
472,Insert,Soort_Punt_aanduiding,4,Continuous,11.83,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
473,Insert,Soort_Punt_aanduiding,4,Continuous,11.82,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
474,Insert,Soort_Punt_aanduiding,4,Continuous,11.76,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
475,Insert,Soort_Punt_aanduiding,4,Continuous,12.01,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
476,Insert,Soort_Punt_aanduiding,4,Continuous,12.06,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
477,Insert,Soort_Punt_aanduiding,4,Continuous,12.05,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
478,Insert,Soort_Punt_aanduiding,4,Continuous,11.21,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
479,Insert,Soort_Punt_aanduiding,4,Continuous,11.19,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
480,Insert,Soort_Punt_aanduiding,4,Continuous,11.18,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
481,Insert,Soort_Punt_aanduiding,4,Continuous,11.92,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
482,Insert,Soort_Punt_aanduiding,4,Continuous,11.47,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
483,Insert,Soort_Punt_aanduiding,4,Continuous,11.58,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
484,Insert,Soort_Punt_aanduiding,4,Continuous,11.74,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
485,Insert,Soort_Punt_aanduiding,4,Continuous,11.68,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
486,Insert,Soort_Punt_aanduiding,4,Continuous,11.53,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
487,Insert,Soort_Punt_aanduiding,4,Continuous,11.36,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
488,Insert,Soort_Punt_aanduiding,4,Continuous,12.26,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
489,Insert,Soort_Punt_aanduiding,4,Continuous,11.69,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
490,Insert,Soort_Punt_aanduiding,4,Continuous,11.23,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
491,Insert,Soort_Punt_aanduiding,4,Continuous,11.26,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
492,Insert,Soort_Punt_aanduiding,4,Continuous,11.25,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
493,Insert,Soort_Punt_aanduiding,4,Continuous,11.38,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
494,Insert,Soort_Punt_aanduiding,4,Continuous,12.14,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
495,Insert,Soort_Punt_aanduiding,4,Continuous,12.07,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
496,Insert,Soort_Punt_aanduiding,4,Continuous,11.63,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
497,Insert,Soort_Punt_aanduiding,4,Continuous,11.25,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
498,Insert,Soort_Punt_aanduiding,4,Continuous,11.28,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
499,Insert,Soort_Punt_aanduiding,4,Continuous,11.21,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
500,Insert,Soort_Punt_aanduiding,4,Continuous,11.77,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
501,Insert,Soort_Punt_aanduiding,4,Continuous,12.07,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
502,Insert,Soort_Punt_aanduiding,4,Continuous,11.26,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
503,Insert,Soort_Punt_aanduiding,4,Continuous,11.25,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
504,Insert,Soort_Punt_aanduiding,4,Continuous,11.27,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
505,Insert,Soort_Punt_aanduiding,4,Continuous,11.98,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
506,Insert,Soort_Punt_aanduiding,4,Continuous,11.97,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
507,Insert,Soort_Punt_aanduiding,4,Continuous,11.95,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
508,Insert,Soort_Punt_aanduiding,4,Continuous,11.94,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
509,Insert,Soort_Punt_aanduiding,4,Continuous,11.91,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
510,Insert,Soort_Punt_aanduiding,4,Continuous,11.98,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
511,Insert,Soort_Punt_aanduiding,4,Continuous,11.17,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
512,Insert,Soort_Punt_aanduiding,4,Continuous,11.17,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
513,Insert,Soort_Punt_aanduiding,4,Continuous,11.05,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
514,Insert,Soort_Punt_aanduiding,4,Continuous,11.87,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
515,Insert,Soort_Punt_aanduiding,4,Continuous,11.76,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
516,Insert,Soort_Punt_aanduiding,4,Continuous,11.8,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
517,Insert,Soort_Punt_aanduiding,4,Continuous,11.82,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
518,Insert,Soort_Punt_aanduiding,4,Continuous,11.87,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
519,Insert,Soort_Punt_aanduiding,4,Continuous,11.88,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
520,Insert,Soort_Punt_aanduiding,4,Continuous,11.21,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
521,Insert,Soort_Punt_aanduiding,4,Continuous,11.19,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
522,Insert,Soort_Punt_aanduiding,4,Continuous,11.18,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
523,Insert,Soort_Punt_aanduiding,4,Continuous,11.8,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
524,Insert,Soort_Punt_aanduiding,4,Continuous,11.95,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
525,Insert,Soort_Punt_aanduiding,4,Continuous,11.98,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
526,Insert,Soort_Punt_aanduiding,4,Continuous,12,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
527,Insert,Soort_Punt_aanduiding,4,Continuous,11.74,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
528,Insert,Soort_Punt_aanduiding,4,Continuous,11.8,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
529,Insert,Soort_Punt_aanduiding,4,Continuous,11.66,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
530,Insert,Soort_Punt_aanduiding,4,Continuous,11.93,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
531,Insert,Soort_Punt_aanduiding,4,Continuous,11.06,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
532,Insert,Soort_Punt_aanduiding,4,Continuous,10.97,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
533,Insert,Soort_Punt_aanduiding,4,Continuous,11.02,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
534,Insert,Soort_Punt_aanduiding,4,Continuous,11.82,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
535,Insert,Soort_Punt_aanduiding,4,Continuous,11.82,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
536,Insert,Soort_Punt_aanduiding,4,Continuous,12.13,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
537,Insert,Soort_Punt_aanduiding,4,Continuous,11.79,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
538,Insert,Soort_Punt_aanduiding,4,Continuous,11.11,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
539,Insert,Soort_Punt_aanduiding,4,Continuous,11.08,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
540,Insert,Soort_Punt_aanduiding,4,Continuous,11.1,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
541,Insert,Soort_Punt_aanduiding,4,Continuous,12.2,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
542,Insert,Soort_Punt_aanduiding,4,Continuous,11.14,25,M02_GRONDSLAGPUNT,Q22,,,,0.156880336890331
543,Insert,Soort_Punt_aanduiding,4,Continuous,11.11,25,M02_GRONDSLAGPUNT,Q22,,,,0.156880336890331
544,Insert,Soort_Punt_aanduiding,4,Continuous,11.87,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
545,Insert,Soort_Punt_aanduiding,4,Continuous,11.81,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
546,Insert,Soort_Punt_aanduiding,4,Continuous,11.1,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
547,Insert,Soort_Punt_aanduiding,4,Continuous,11.09,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
548,Insert,Soort_Punt_aanduiding,4,Continuous,11.06,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
549,Insert,Soort_Punt_aanduiding,4,Continuous,11.79,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
550,Insert,Soort_Punt_aanduiding,4,Continuous,11.84,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
551,Insert,Soort_Punt_aanduiding,4,Continuous,11.83,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
552,Insert,Soort_Punt_aanduiding,4,Continuous,11.71,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
553,Insert,Soort_Punt_aanduiding,4,Continuous,11.82,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
554,Insert,Soort_Punt_aanduiding,4,Continuous,11.85,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
555,Insert,Soort_Punt_aanduiding,4,Continuous,11.67,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
556,Insert,Soort_Punt_aanduiding,4,Continuous,11.03,25,M02_GRONDSLAGPUNT,Q86,,,,0.156880336890331
557,Insert,Soort_Punt_aanduiding,4,Continuous,11.04,25,M02_GRONDSLAGPUNT,Q39,,,,0.156880336890331
558,Insert,Soort_Punt_aanduiding,4,Continuous,12.14,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
559,Insert,Soort_Punt_aanduiding,4,Continuous,12.16,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
560,Insert,Soort_Punt_aanduiding,4,Continuous,11.9,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
561,Insert,Soort_Punt_aanduiding,4,Continuous,11.19,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
562,Insert,Soort_Punt_aanduiding,4,Continuous,11.14,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
563,Insert,Soort_Punt_aanduiding,4,Continuous,11.17,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
564,Insert,Soort_Punt_aanduiding,4,Continuous,12.04,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
565,Insert,Soort_Punt_aanduiding,4,Continuous,11.24,25,M02_GRONDSLAGPUNT,Q39,,,,0.156880336890331
566,Insert,Soort_Punt_aanduiding,4,Continuous,12.22,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
567,Insert,Soort_Punt_aanduiding,4,Continuous,12.12,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
568,Insert,Soort_Punt_aanduiding,4,Continuous,12.01,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
569,Insert,Soort_Punt_aanduiding,4,Continuous,11.24,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
570,Insert,Soort_Punt_aanduiding,4,Continuous,11.15,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
571,Insert,Soort_Punt_aanduiding,4,Continuous,11.16,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
572,Insert,Soort_Punt_aanduiding,4,Continuous,11.96,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
573,Insert,Soort_Punt_aanduiding,4,Continuous,12.1,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
574,Insert,Soort_Punt_aanduiding,4,Continuous,11.16,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
575,Insert,Soort_Punt_aanduiding,4,Continuous,11.11,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
576,Insert,Soort_Punt_aanduiding,4,Continuous,11.17,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
577,Insert,Soort_Punt_aanduiding,4,Continuous,12.04,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
578,Insert,Soort_Punt_aanduiding,4,Continuous,11.04,25,M02_GRONDSLAGPUNT,Q86,,,,0.156880336890331
579,Insert,Soort_Punt_aanduiding,4,Continuous,11.85,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
580,Insert,Soort_Punt_aanduiding,4,Continuous,11.82,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
581,Insert,Soort_Punt_aanduiding,4,Continuous,12.01,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
582,Insert,Soort_Punt_aanduiding,4,Continuous,11.05,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
583,Insert,Soort_Punt_aanduiding,4,Continuous,11.04,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
584,Insert,Soort_Punt_aanduiding,4,Continuous,11.06,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
585,Insert,Soort_Punt_aanduiding,4,Continuous,11.61,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
586,Insert,Soort_Punt_aanduiding,4,Continuous,11.97,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
587,Insert,Soort_Punt_aanduiding,4,Continuous,12,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
588,Insert,Soort_Punt_aanduiding,4,Continuous,10.99,25,M02_GRONDSLAGPUNT,Q86,,,,0.156880336890331
589,Insert,Soort_Punt_aanduiding,4,Continuous,11.82,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
590,Insert,Soort_Punt_aanduiding,4,Continuous,10.75,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
591,Insert,Soort_Punt_aanduiding,4,Continuous,10.73,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
592,Insert,Soort_Punt_aanduiding,4,Continuous,10.74,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
593,Insert,Soort_Punt_aanduiding,4,Continuous,11.52,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
594,Insert,Soort_Punt_aanduiding,4,Continuous,12.01,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
595,Insert,Soort_Punt_aanduiding,4,Continuous,11.83,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
596,Insert,Soort_Punt_aanduiding,4,Continuous,10.76,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
597,Insert,Soort_Punt_aanduiding,4,Continuous,10.73,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
598,Insert,Soort_Punt_aanduiding,4,Continuous,10.75,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
599,Insert,Soort_Punt_aanduiding,4,Continuous,11.77,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
600,Insert,Soort_Punt_aanduiding,4,Continuous,11.43,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
601,Insert,Soort_Punt_aanduiding,4,Continuous,11.64,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
602,Insert,Soort_Punt_aanduiding,4,Continuous,11.44,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
603,Insert,Soort_Punt_aanduiding,4,Continuous,11.55,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
604,Insert,Soort_Punt_aanduiding,4,Continuous,10.76,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
605,Insert,Soort_Punt_aanduiding,4,Continuous,10.75,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
606,Insert,Soort_Punt_aanduiding,4,Continuous,10.77,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
607,Insert,Soort_Punt_aanduiding,4,Continuous,11.61,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
608,Insert,Soort_Punt_aanduiding,4,Continuous,12.16,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
609,Insert,Soort_Punt_aanduiding,4,Continuous,11.66,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
610,Insert,Soort_Punt_aanduiding,4,Continuous,10.88,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
611,Insert,Soort_Punt_aanduiding,4,Continuous,10.85,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
612,Insert,Soort_Punt_aanduiding,4,Continuous,10.85,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
613,Insert,Soort_Punt_aanduiding,4,Continuous,12.15,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
614,Insert,Soort_Punt_aanduiding,4,Continuous,12.13,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
615,Insert,Soort_Punt_aanduiding,4,Continuous,12.13,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
616,Insert,Soort_Punt_aanduiding,4,Continuous,11.7,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
617,Insert,Soort_Punt_aanduiding,4,Continuous,10.75,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
618,Insert,Soort_Punt_aanduiding,4,Continuous,10.77,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
619,Insert,Soort_Punt_aanduiding,4,Continuous,10.78,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
620,Insert,Soort_Punt_aanduiding,4,Continuous,11.85,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
621,Insert,Soort_Punt_aanduiding,4,Continuous,11.81,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
622,Insert,Soort_Punt_aanduiding,4,Continuous,10.92,25,M02_GRONDSLAGPUNT,Q39,,,,0.156880336890331
623,Insert,Soort_Punt_aanduiding,4,Continuous,11.89,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
624,Insert,Soort_Punt_aanduiding,4,Continuous,11.85,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
625,Insert,Soort_Punt_aanduiding,4,Continuous,11.93,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
626,Insert,Soort_Punt_aanduiding,4,Continuous,11.92,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
627,Insert,Soort_Punt_aanduiding,4,Continuous,11.88,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
628,Insert,Soort_Punt_aanduiding,4,Continuous,11.67,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
629,Insert,Soort_Punt_aanduiding,4,Continuous,10.83,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
630,Insert,Soort_Punt_aanduiding,4,Continuous,10.8,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
631,Insert,Soort_Punt_aanduiding,4,Continuous,10.85,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
632,Insert,Soort_Punt_aanduiding,4,Continuous,11.73,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
633,Insert,Hoogtecijfer,7,Continuous,12.25,25,M02_GRONDSLAGPUNT,12.25,,,,0.0783627170715929
634,Insert,Hoogtecijfer,7,Continuous,12.26,25,M02_GRONDSLAGPUNT,12.26,,,,0.0783627170715929
635,Insert,Hoogtecijfer,7,Continuous,12.31,25,M02_GRONDSLAGPUNT,12.31,,,,0.0783627170715929
636,Insert,Hoogtecijfer,7,Continuous,12.3,25,M02_GRONDSLAGPUNT,12.30,,,,0.0783627170715929
637,Insert,Hoogtecijfer,7,Continuous,12.28,25,M02_GRONDSLAGPUNT,12.28,,,,0.0783627170715929
638,Insert,Hoogtecijfer,7,Continuous,11.1,25,M02_GRONDSLAGPUNT,11.10,,,,0.0783627170715929
639,Insert,Hoogtecijfer,7,Continuous,12.26,25,M02_GRONDSLAGPUNT,12.26,,,,0.0783627170715929
640,Insert,Hoogtecijfer,7,Continuous,11.07,25,M02_GRONDSLAGPUNT,11.07,,,,0.0783627170715929
641,Insert,Hoogtecijfer,7,Continuous,11.04,25,M02_GRONDSLAGPUNT,11.04,,,,0.0783627170715929
642,Insert,Hoogtecijfer,7,Continuous,11.06,25,M02_GRONDSLAGPUNT,11.06,,,,0.0783627170715929
643,Insert,Hoogtecijfer,7,Continuous,12.34,25,M02_GRONDSLAGPUNT,12.34,,,,0.0783627170715929
644,Insert,Hoogtecijfer,7,Continuous,12.2,25,M02_GRONDSLAGPUNT,12.20,,,,0.0783627170715929
645,Insert,Hoogtecijfer,7,Continuous,10.95,25,M02_GRONDSLAGPUNT,10.95,,,,0.0783627170715929
646,Insert,Hoogtecijfer,7,Continuous,10.92,25,M02_GRONDSLAGPUNT,10.92,,,,0.0783627170715929
647,Insert,Hoogtecijfer,7,Continuous,10.93,25,M02_GRONDSLAGPUNT,10.93,,,,0.0783627170715929
648,Insert,Hoogtecijfer,7,Continuous,12.09,25,M02_GRONDSLAGPUNT,12.09,,,,0.0783627170715929
649,Insert,Hoogtecijfer,7,Continuous,12.06,25,M02_GRONDSLAGPUNT,12.06,,,,0.0783627170715929
650,Insert,Hoogtecijfer,7,Continuous,12.06,25,M02_GRONDSLAGPUNT,12.06,,,,0.0783627170715929
651,Insert,Hoogtecijfer,7,Continuous,12.04,25,M02_GRONDSLAGPUNT,12.04,,,,0.0783627170715929
652,Insert,Hoogtecijfer,7,Continuous,12,25,M02_GRONDSLAGPUNT,12.00,,,,0.0783627170715929
653,Insert,Hoogtecijfer,7,Continuous,11.96,25,M02_GRONDSLAGPUNT,11.96,,,,0.0783627170715929
654,Insert,Hoogtecijfer,7,Continuous,12.01,25,M02_GRONDSLAGPUNT,12.01,,,,0.0783627170715929
655,Insert,Hoogtecijfer,7,Continuous,12.14,25,M02_GRONDSLAGPUNT,12.14,,,,0.0783627170715929
656,Insert,Hoogtecijfer,7,Continuous,12.04,25,M02_GRONDSLAGPUNT,12.04,,,,0.0783627170715929
657,Insert,Hoogtecijfer,7,Continuous,12.14,25,M02_GRONDSLAGPUNT,12.14,,,,0.0783627170715929
658,Insert,Hoogtecijfer,7,Continuous,11.92,25,M02_GRONDSLAGPUNT,11.92,,,,0.0783627170715929
659,Insert,Hoogtecijfer,7,Continuous,10.97,25,M02_GRONDSLAGPUNT,10.97,,,,0.0783627170715929
660,Insert,Hoogtecijfer,7,Continuous,10.93,25,M02_GRONDSLAGPUNT,10.93,,,,0.0783627170715929
661,Insert,Hoogtecijfer,7,Continuous,10.93,25,M02_GRONDSLAGPUNT,10.93,,,,0.0783627170715929
662,Insert,Hoogtecijfer,7,Continuous,11.97,25,M02_GRONDSLAGPUNT,11.97,,,,0.0783627170715929
663,Insert,Hoogtecijfer,7,Continuous,10.94,25,M02_GRONDSLAGPUNT,10.94,,,,0.0783627170715929
664,Insert,Hoogtecijfer,7,Continuous,10.97,25,M02_GRONDSLAGPUNT,10.97,,,,0.0783627170715929
665,Insert,Hoogtecijfer,7,Continuous,10.99,25,M02_GRONDSLAGPUNT,10.99,,,,0.0783627170715929
666,Insert,Hoogtecijfer,7,Continuous,11.81,25,M02_GRONDSLAGPUNT,11.81,,,,0.0783627170715929
667,Insert,Hoogtecijfer,7,Continuous,11.93,25,M02_GRONDSLAGPUNT,11.93,,,,0.0783627170715929
668,Insert,Hoogtecijfer,7,Continuous,12.01,25,M02_GRONDSLAGPUNT,12.01,,,,0.0783627170715929
669,Insert,Hoogtecijfer,7,Continuous,11.95,25,M02_GRONDSLAGPUNT,11.95,,,,0.0783627170715929
670,Insert,Hoogtecijfer,7,Continuous,11.94,25,M02_GRONDSLAGPUNT,11.94,,,,0.0783627170715929
671,Insert,Hoogtecijfer,7,Continuous,11.01,25,M02_GRONDSLAGPUNT,11.01,,,,0.0783627170715929
672,Insert,Hoogtecijfer,7,Continuous,10.99,25,M02_GRONDSLAGPUNT,10.99,,,,0.0783627170715929
673,Insert,Hoogtecijfer,7,Continuous,11.01,25,M02_GRONDSLAGPUNT,11.01,,,,0.0783627170715929
674,Insert,Hoogtecijfer,7,Continuous,11.78,25,M02_GRONDSLAGPUNT,11.78,,,,0.0783627170715929
675,Insert,Hoogtecijfer,7,Continuous,11.87,25,M02_GRONDSLAGPUNT,11.87,,,,0.0783627170715929
676,Insert,Hoogtecijfer,7,Continuous,11.03,25,M02_GRONDSLAGPUNT,11.03,,,,0.0783627170715929
677,Insert,Hoogtecijfer,7,Continuous,11,25,M02_GRONDSLAGPUNT,11.00,,,,0.0783627170715929
678,Insert,Hoogtecijfer,7,Continuous,11.04,25,M02_GRONDSLAGPUNT,11.04,,,,0.0783627170715929
679,Insert,Hoogtecijfer,7,Continuous,11.9,25,M02_GRONDSLAGPUNT,11.90,,,,0.0783627170715929
680,Insert,Hoogtecijfer,7,Continuous,11.86,25,M02_GRONDSLAGPUNT,11.86,,,,0.0783627170715929
681,Insert,Hoogtecijfer,7,Continuous,11.52,25,M02_GRONDSLAGPUNT,11.52,,,,0.0783627170715929
682,Insert,Hoogtecijfer,7,Continuous,11.59,25,M02_GRONDSLAGPUNT,11.59,,,,0.0783627170715929
683,Insert,Hoogtecijfer,7,Continuous,11.72,25,M02_GRONDSLAGPUNT,11.72,,,,0.0783627170715929
684,Insert,Hoogtecijfer,7,Continuous,11.69,25,M02_GRONDSLAGPUNT,11.69,,,,0.0783627170715929
685,Insert,Hoogtecijfer,7,Continuous,10.53,25,M02_GRONDSLAGPUNT,10.53,,,,0.0783627170715929
686,Insert,Hoogtecijfer,7,Continuous,10.45,25,M02_GRONDSLAGPUNT,10.45,,,,0.0783627170715929
687,Insert,Hoogtecijfer,7,Continuous,10.64,25,M02_GRONDSLAGPUNT,10.64,,,,0.0783627170715929
688,Insert,Hoogtecijfer,7,Continuous,11.63,25,M02_GRONDSLAGPUNT,11.63,,,,0.0783627170715929
689,Insert,Hoogtecijfer,7,Continuous,10.9,25,M02_GRONDSLAGPUNT,10.90,,,,0.0783627170715929
690,Insert,Hoogtecijfer,7,Continuous,10.92,25,M02_GRONDSLAGPUNT,10.92,,,,0.0783627170715929
691,Insert,Hoogtecijfer,7,Continuous,11.74,25,M02_GRONDSLAGPUNT,11.74,,,,0.0783627170715929
