FID,run,date_,start_time,end_time,boot_file,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_kust_2005.143,143, ,18:45:22,18:47:35,0342010,,,"LINESTRING (109295.1099999994 561819.4400000013, 112181.2899999991 555439.5799999982, 109295.1099999994 561819.4400000013)"
vlieglijnen_kust_2005.144,144, ,18:40:49,18:42:46,0342009,,,"LINESTRING (109356.2100000009 562395.3500000015, 112447.62999999896 555558.5399999991, 109356.2100000009 562395.3500000015)"
vlieglijnen_kust_2005.145,145, ,18:36:19,18:38:47,0342008,,,"LINESTRING (109417.30999999866 562971.25, 112713.30000000075 555679.7399999984, 109417.30999999866 562971.25)"
vlieglijnen_kust_2005.146,146, ,18:31:42,18:33:46,0342007,,,"LINESTRING (109580.85000000149 563319.1700000018, 112979.62000000104 555799.8399999999, 109580.85000000149 563319.1700000018)"
vlieglijnen_kust_2005.147,147, ,18:26:39,18:29:23,0342006,,,"LINESTRING (109639.91000000015 563897.3200000003, 113245.92000000179 555919.9600000009, 109639.91000000015 563897.3200000003)"
vlieglijnen_kust_2005.148,148, ,18:21:37,18:23:51,0342005,,,"LINESTRING (109804.05999999866 564244.129999999, 113512.21999999881 556040.0899999999, 109804.05999999866 564244.129999999)"
vlieglijnen_kust_2005.149,149, ,18:16:10,18:19:12,0342004,,,"LINESTRING (109863.0700000003 564820.0599999987, 113778.51000000164 556161.3399999999, 109863.0700000003 564820.0599999987)"
vlieglijnen_kust_2005.150,150, ,18:10:48,18:13:29,0342003,,,"LINESTRING (110126.96999999881 564941.1400000006, 114044.76000000164 556280.3900000006, 110126.96999999881 564941.1400000006)"
vlieglijnen_kust_2005.151,151, ,19:23:03,19:24:54,0398017,,,"LINESTRING (124213.1799999997 586297.8299999982, 129148.32999999821 589715.5399999991, 124213.1799999997 586297.8299999982)"
vlieglijnen_kust_2005.152,152, ,19:17:13,19:20:53,0398016,,,"LINESTRING (120267.05999999866 583211.8099999987, 131372.0300000012 590899.3999999985, 120267.05999999866 583211.8099999987)"
vlieglijnen_kust_2005.153,153, ,19:09:13,19:14:12,0398015,,,"LINESTRING (118378.01000000164 581547.5, 133388.0300000012 591940.5199999996, 118378.01000000164 581547.5)"
vlieglijnen_kust_2005.154,154, ,17:51:30,17:56:32,0398005,,,"LINESTRING (118542.51000000164 581306.9699999988, 133760.8500000015 591842.0300000012, 118542.51000000164 581306.9699999988)"
vlieglijnen_kust_2005.155,155, ,17:59:06,18:04:09,0398006,,,"LINESTRING (118710.3900000006 581067.5300000012, 134132.33999999985 591743.5799999982, 118710.3900000006 581067.5300000012)"
vlieglijnen_kust_2005.156,156, ,18:06:48,18:12:01,0398007,,,"LINESTRING (118669.42000000179 580684.9899999984, 134709.76000000164 591787.8399999999, 118669.42000000179 580684.9899999984)"
vlieglijnen_kust_2005.157,157, ,18:14:25,18:19:41,0398008,,,"LINESTRING (118837.98000000045 580444.4400000013, 135081.2800000012 591691.6900000013, 118837.98000000045 580444.4400000013)"
vlieglijnen_kust_2005.158,158, ,18:22:14,18:27:34,0398009,,,"LINESTRING (119001.87999999896 580203.9299999997, 135454.1499999985 591593.3299999982, 119001.87999999896 580203.9299999997)"
vlieglijnen_kust_2005.159,159, ,18:30:01,18:35:24,0398010,,,"LINESTRING (119169.80999999866 579964.5100000016, 135825.0300000012 591495.0100000016, 119169.80999999866 579964.5100000016)"
vlieglijnen_kust_2005.160,160, ,18:38:10,18:43:34,0398011,,,"LINESTRING (119336.42000000179 579723.9899999984, 136195.94000000134 591398.9400000013, 119336.42000000179 579723.9899999984)"
vlieglijnen_kust_2005.161,161, ,18:45:59,18:51:22,0398012,,,"LINESTRING (119502.37999999896 579483.4899999984, 136364.30999999866 591157.8900000006, 119502.37999999896 579483.4899999984)"
vlieglijnen_kust_2005.162,162, ,18:53:55,18:59:21,0398013,,,"LINESTRING (119668.35000000149 579242.9800000004, 136528.0399999991 590916.8599999994, 119668.35000000149 579242.9800000004)"
vlieglijnen_kust_2005.163,163, ,19:01:49,19:07:12,0398014,,,"LINESTRING (119834.33999999985 579003.6000000015, 136696.4600000009 590676.9299999997, 119834.33999999985 579003.6000000015)"
vlieglijnen_kust_2005.164,164, ,14:40:53,14:46:56,0372003,,,"LINESTRING (141741.9299999997 601037.5399999991, 163620.94000000134 607303.0899999999, 141741.9299999997 601037.5399999991)"
vlieglijnen_kust_2005.165,165, ,14:49:31,14:55:04,0372004,,,"LINESTRING (141343.55000000075 600606.8299999982, 164426.3200000003 607215.5700000003, 141343.55000000075 600606.8299999982)"
vlieglijnen_kust_2005.166,166, ,14:57:32,15:04:02,0372005,,,"LINESTRING (141186.8299999982 600246.6700000018, 165231.73999999836 607129.3099999987, 141186.8299999982 600246.6700000018)"
vlieglijnen_kust_2005.167,167, ,15:06:09,15:12:08,0372006,,,"LINESTRING (140788.33999999985 599816.0100000016, 165796.8200000003 606974.7300000004, 140788.33999999985 599816.0100000016)"
vlieglijnen_kust_2005.168,168, ,15:14:33,15:21:31,0372007,,,"LINESTRING (140391.1099999994 599386.4800000004, 166119.58999999985 606750.6499999985, 140391.1099999994 599386.4800000004)"
vlieglijnen_kust_2005.169,169, ,15:23:33,15:29:50,0372008,,,"LINESTRING (140233.6099999994 599025.25, 166684.73999999836 606596.1799999997, 140233.6099999994 599025.25)"
vlieglijnen_kust_2005.170,170, ,15:32:48,15:39:42,0372009,,,"LINESTRING (139838.9200000018 598594.6499999985, 166769.1799999997 606304.7800000012, 139838.9200000018 598594.6499999985)"
vlieglijnen_kust_2005.171,171, ,15:42:01,15:48:15,0372010,,,"LINESTRING (139440.1700000018 598165.2100000009, 166611.25 605942.6700000018, 139440.1700000018 598165.2100000009)"
vlieglijnen_kust_2005.172,172, ,15:50:54,15:58:14,0372011,,,"LINESTRING (139283.8900000006 597804.0100000016, 165973.75 605444.7699999996, 139283.8900000006 597804.0100000016)"
vlieglijnen_kust_2005.173,173, ,16:00:17,16:01:38,0372012,,,"LINESTRING (138885.69000000134 597373.5, 142974.3500000015 598544.5799999982, 138885.69000000134 597373.5)"
vlieglijnen_kust_2005.174,174, ,16:02:44,16:06:30,0372013,,,"LINESTRING (158604.2199999988 603017.2399999984, 165336.7899999991 604945.8500000015, 158604.2199999988 603017.2399999984)"
vlieglijnen_kust_2005.175,175, ,16:10:17,16:14:54,0372014,,,"LINESTRING (138729.3500000015 597013.4299999997, 143057.48999999836 598252.7800000012, 138729.3500000015 597013.4299999997)"
vlieglijnen_kust_2005.176,176, ,16:17:10,16:18:34,0372015,,,"LINESTRING (138813.5799999982 596720.4400000013, 143382.44000000134 598028.2699999996, 138813.5799999982 596720.4400000013)"
vlieglijnen_kust_2005.177,177, ,16:22:26,16:24:11,0372016,,,"LINESTRING (138897.8299999982 596427.4400000013, 143464.94000000134 597735.370000001, 138897.8299999982 596427.4400000013)"
vlieglijnen_kust_2005.178,178, ,16:26:20,16:27:41,0372017,,,"LINESTRING (138980.08999999985 596135.5700000003, 143551.44999999925 597443.5599999987, 138980.08999999985 596135.5700000003)"
vlieglijnen_kust_2005.179,179, ,16:30:27,16:32:08,0372018,,,"LINESTRING (139066.3599999994 595843.6900000013, 143873.8200000003 597220.2100000009, 139066.3599999994 595843.6900000013)"
vlieglijnen_kust_2005.180,180, ,16:34:09,16:35:34,0372019,,,"LINESTRING (139148.62999999896 595550.7100000009, 143958.3599999994 596928.4200000018, 139148.62999999896 595550.7100000009)"
vlieglijnen_kust_2005.181,181, ,16:38:19,16:40:10,0372020,,,"LINESTRING (139230.9200000018 595257.7300000004, 144040.26000000164 596635.5300000012, 139230.9200000018 595257.7300000004)"
vlieglijnen_kust_2005.182,182, ,16:42:18,16:43:44,0372021,,,"LINESTRING (139555.8999999985 595035.1999999993, 144365.3599999994 596411.0899999999, 139555.8999999985 595035.1999999993)"
vlieglijnen_kust_2005.183,183, ,16:46:24,16:47:59,0372022,,,"LINESTRING (139640.23000000045 594743.3299999982, 143728.26999999955 595911.7199999988, 139640.23000000045 594743.3299999982)"
vlieglijnen_kust_2005.184,184, ,16:54:14,16:55:38,0372024,,,"LINESTRING (139724.55999999866 594450.3599999994, 142609.8200000003 595275.6400000006, 139724.55999999866 594450.3599999994)"
vlieglijnen_kust_2005.185,185, ,16:57:41,16:58:24,0372025,,,"LINESTRING (139806.8999999985 594157.3900000006, 141249.73999999836 594571.5100000016, 139806.8999999985 594157.3900000006)"
vlieglijnen_kust_2005.186,186, ,17:34:17,17:35:35,0372030,,,"LINESTRING (170675.30000000075 609100.7300000004, 174108.75 609785.5, 170675.30000000075 609100.7300000004)"
vlieglijnen_kust_2005.187,187, ,18:00:46,18:02:12,0411003,,,"LINESTRING (170485.7800000012 608766.2100000009, 174654.69999999925 609595.1600000001, 170485.7800000012 608766.2100000009)"
vlieglijnen_kust_2005.188,188, ,17:42:30,17:43:59,0372032,,,"LINESTRING (170050.62999999896 608381.9400000013, 175204.6700000018 609407.129999999, 170050.62999999896 608381.9400000013)"
vlieglijnen_kust_2005.189,189, ,17:46:43,17:48:44,0372033,,,"LINESTRING (169863.69999999925 608047.4600000009, 175504.5300000012 609170.2300000004, 169863.69999999925 608047.4600000009)"
vlieglijnen_kust_2005.190,190, ,01:38:27,01:40:18,0392019,,,"LINESTRING (169675.4200000018 607710.75, 176054.6000000015 608980.0700000003, 169675.4200000018 607710.75)"
vlieglijnen_kust_2005.191,191, ,01:34:08,01:36:14,0392018,,,"LINESTRING (169489.1000000015 607375.1700000018, 176600.7100000009 608792.1900000013, 169489.1000000015 607375.1700000018)"
vlieglijnen_kust_2005.192,192, ,01:29:07,01:31:39,0392017,,,"LINESTRING (169543.12000000104 607090.4100000001, 178621.2800000012 608896.3599999994, 169543.12000000104 607090.4100000001)"
vlieglijnen_kust_2005.193,193, ,01:23:19,01:26:26,0392016,,,"LINESTRING (169601.80000000075 606803.4299999997, 180883.94000000134 609047.2199999988, 169601.80000000075 606803.4299999997)"
vlieglijnen_kust_2005.194,194, ,01:17:20,01:20:48,0392015,,,"LINESTRING (169658.48999999836 606516.4499999993, 183150.44000000134 609200.2899999991, 169658.48999999836 606516.4499999993)"
vlieglijnen_kust_2005.195,195, ,01:10:23,01:14:39,0392014,,,"LINESTRING (169468.80000000075 606180.8599999994, 185414.80999999866 609353.3099999987, 169468.80000000075 606180.8599999994)"
vlieglijnen_kust_2005.196,196, ,01:03:20,01:07:48,0392013,,,"LINESTRING (169527.48999999836 605893.8900000006, 187679.05000000075 609506.2800000012, 169527.48999999836 605893.8900000006)"
vlieglijnen_kust_2005.197,197, ,00:55:15,01:00:36,0392012,,,"LINESTRING (169583.51999999955 605608.0199999996, 189942.51000000164 609659.2199999988, 169583.51999999955 605608.0199999996)"
vlieglijnen_kust_2005.198,198, ,13:43:13,13:48:30,0397031,,,"LINESTRING (169640.2199999988 605322.1600000001, 191718.5 609713.7300000004, 169640.2199999988 605322.1600000001)"
vlieglijnen_kust_2005.199,199, ,00:38:37,00:44:38,0392010,,,"LINESTRING (170188.5 605132.4400000013, 193247.16000000015 609720.1700000018, 170188.5 605132.4400000013)"
vlieglijnen_kust_2005.200,200, ,00:30:26,00:35:57,0392009,,,"LINESTRING (170490.3599999994 604895.2300000004, 193795.2199999988 609532.0300000012, 170490.3599999994 604895.2300000004)"
vlieglijnen_kust_2005.201,201, ,00:21:55,00:28:02,0392008,,,"LINESTRING (170794.9200000018 604656.9299999997, 194341.3599999994 609341.7199999988, 170794.9200000018 604656.9299999997)"
vlieglijnen_kust_2005.202,202, ,00:13:40,00:19:09,0392007,,,"LINESTRING (171094.8599999994 604419.75, 194399.5 609056.1499999985, 171094.8599999994 604419.75)"
vlieglijnen_kust_2005.203,203, ,00:05:14,00:11:21,0392006,,,"LINESTRING (171396.80999999866 604182.6000000015, 194212.30000000075 608720.6900000013, 171396.80999999866 604182.6000000015)"
vlieglijnen_kust_2005.204,204, ,23:56:25,00:01:39,0392005,,,"LINESTRING (171699.4699999988 603944.3500000015, 194267.12999999896 608433.9800000004, 171699.4699999988 603944.3500000015)"
vlieglijnen_kust_2005.205,205, ,23:47:48,23:53:57,0392004,,,"LINESTRING (172003.48000000045 603706.129999999, 194325.2800000012 608148.3999999985, 172003.48000000045 603706.129999999)"
vlieglijnen_kust_2005.206,206, ,23:39:44,23:44:53,0392003,,,"LINESTRING (172303.5399999991 603469.0300000012, 194134.73000000045 607811.8099999987, 172303.5399999991 603469.0300000012)"
vlieglijnen_kust_2005.207,207, ,01:53:20,01:54:16,0392021,,,"LINESTRING (202854.80999999866 609364.9200000018, 203105.66000000015 611098.2699999996, 202854.80999999866 609364.9200000018)"
vlieglijnen_kust_2005.208,208, ,01:56:38,01:57:55,0392022,,,"LINESTRING (203072.08999999985 608827.2600000016, 203613.48000000045 612539.2800000012, 203072.08999999985 608827.2600000016)"
vlieglijnen_kust_2005.209,209, ,02:03:51,02:05:37,0392024,,,"LINESTRING (203288.08999999985 608289.6000000015, 204010.48000000045 613240.1400000006, 203288.08999999985 608289.6000000015)"
vlieglijnen_kust_2005.210,210, ,02:07:54,02:09:30,0392025,,,"LINESTRING (203542.80999999866 607999.4499999993, 204296.94000000134 613197.4499999993, 203542.80999999866 607999.4499999993)"
vlieglijnen_kust_2005.211,211, ,02:11:51,02:13:35,0392026,,,"LINESTRING (203758.2199999988 607462.9200000018, 204622.62999999896 613403.4100000001, 203758.2199999988 607462.9200000018)"
vlieglijnen_kust_2005.212,212, ,02:15:53,02:17:42,0392027,,,"LINESTRING (203975.6700000018 606926.4200000018, 204913.73000000045 613360.8099999987, 203975.6700000018 606926.4200000018)"
vlieglijnen_kust_2005.213,213, ,00:41:34,00:43:25,0394012,,,"LINESTRING (204228.5 606637.3999999985, 205200.1799999997 613319.3000000007, 204228.5 606637.3999999985)"
vlieglijnen_kust_2005.214,214, ,00:37:07,00:38:56,0394011,,,"LINESTRING (204519.3299999982 606595.879999999, 205525.8299999982 613525.3200000003, 204519.3299999982 606595.879999999)"
vlieglijnen_kust_2005.215,215, ,00:32:17,00:34:08,0394010,,,"LINESTRING (204808.8500000015 606553.25, 205816.26999999955 613482.7699999996, 204808.8500000015 606553.25)"
vlieglijnen_kust_2005.216,216, ,00:27:34,00:29:37,0394009,,,"LINESTRING (205096.3900000006 606510.620000001, 206140.55000000075 613688.8200000003, 205096.3900000006 606510.620000001)"
vlieglijnen_kust_2005.217,217, ,00:22:44,00:24:36,0394008,,,"LINESTRING (205421.83999999985 606716.629999999, 206432.30999999866 613646.3200000003, 205421.83999999985 606716.629999999)"
vlieglijnen_kust_2005.218,218, ,00:18:02,00:19:59,0394007,,,"LINESTRING (205710.69000000134 606675.1600000001, 206719.4200000018 613604.8999999985, 205710.69000000134 606675.1600000001)"
vlieglijnen_kust_2005.219,219, ,00:13:25,00:15:12,0394006,,,"LINESTRING (205998.8900000006 606632.5899999999, 207045.6400000006 613811.0300000012, 205998.8900000006 606632.5899999999)"
vlieglijnen_kust_2005.220,220, ,00:03:40,00:05:46,0394004,,,"LINESTRING (206289.75 606590.0700000003, 207570.7199999988 615395.0799999982, 206289.75 606590.0700000003)"
vlieglijnen_kust_2005.221,221, ,13:11:24,13:15:02,0397026,,,"LINESTRING (206230.9299999997 613366.9899999984, 220887.41000000015 615091.9899999984, 206230.9299999997 613366.9899999984)"
vlieglijnen_kust_2005.222,222, ,13:17:39,13:21:33,0397027,,,"LINESTRING (206266.01000000164 613066.8299999982, 221169.8299999982 614819.8399999999, 206266.01000000164 613066.8299999982)"
vlieglijnen_kust_2005.223,223, ,13:23:59,13:27:39,0397028,,,"LINESTRING (206548.3299999982 612796.0500000007, 221204.51999999955 614519.7699999996, 206548.3299999982 612796.0500000007)"
vlieglijnen_kust_2005.224,224, ,13:30:03,13:33:58,0397029,,,"LINESTRING (206583.4299999997 612495.8999999985, 221488.94000000134 614249.8900000006, 206583.4299999997 612495.8999999985)"
vlieglijnen_kust_2005.225,225, ,01:01:14,01:04:30,0394015,,,"LINESTRING (206618.5399999991 612195.7399999984, 221524.3200000003 613949.8299999982, 206618.5399999991 612195.7399999984)"
vlieglijnen_kust_2005.226,226, ,00:54:48,00:58:42,0394014,,,"LINESTRING (206904.91000000015 611926.1400000006, 221559.0300000012 613649.7600000016, 206904.91000000015 611926.1400000006)"
vlieglijnen_kust_2005.227,227, ,00:47:37,00:52:06,0394013,,,"LINESTRING (201497.44999999925 610984.6799999997, 221843.5399999991 613378.7899999991, 201497.44999999925 610984.6799999997)"
vlieglijnen_kust_2005.228,228, ,13:06:11,13:08:48,0397025,,,"LINESTRING (211446.3299999982 611850.8099999987, 220885 612961.3900000006, 211446.3299999982 611850.8099999987)"
vlieglijnen_kust_2005.229,229, ,13:00:57,13:02:14,0397024,,,"LINESTRING (214957.3599999994 611960.4200000018, 219182.05000000075 612456.1799999997, 214957.3599999994 611960.4200000018)"
vlieglijnen_kust_2005.230,230, ,14:10:14,14:13:13,0393017,,,"LINESTRING (225954.55999999866 619602.9699999988, 237083.73000000045 617916.0100000016, 225954.55999999866 619602.9699999988)"
vlieglijnen_kust_2005.231,231, ,14:04:19,14:07:18,0393016,,,"LINESTRING (225909.1499999985 619313.9800000004, 237038.2899999991 617628.0100000016, 225909.1499999985 619313.9800000004)"
vlieglijnen_kust_2005.232,232, ,13:58:14,14:01:24,0393015,,,"LINESTRING (225621.2199999988 619062.5700000003, 236996.8200000003 617340.0899999999, 225621.2199999988 619062.5700000003)"
vlieglijnen_kust_2005.233,233, ,13:52:29,13:55:42,0393014,,,"LINESTRING (225575.7899999991 618773.5799999982, 236951.3900000006 617050.9800000004, 225575.7899999991 618773.5799999982)"
vlieglijnen_kust_2005.234,234, ,13:46:45,13:49:46,0393013,,,"LINESTRING (225532.3299999982 618484.620000001, 236907.9299999997 616763.0100000016, 225532.3299999982 618484.620000001)"
vlieglijnen_kust_2005.235,235, ,13:40:54,13:43:59,0393012,,,"LINESTRING (225240.33999999985 618234.3000000007, 236864.48999999836 616472.8299999982, 225240.33999999985 618234.3000000007)"
vlieglijnen_kust_2005.236,236, ,13:35:21,13:38:20,0393011,,,"LINESTRING (225197.5399999991 617944.2399999984, 236821.01000000164 616184.870000001, 225197.5399999991 617944.2399999984)"
vlieglijnen_kust_2005.237,237, ,13:29:36,13:32:42,0393010,,,"LINESTRING (225401.94000000134 617617.75, 237025 615856.629999999, 225401.94000000134 617617.75)"
vlieglijnen_kust_2005.238,238, ,14:15:23,14:18:28,0393018,,,"LINESTRING (225605.0300000012 617292.370000001, 236980.19999999925 615568.6499999985, 225605.0300000012 617292.370000001)"
vlieglijnen_kust_2005.239,239, ,13:18:12,13:21:13,0393008,,,"LINESTRING (225561.55999999866 617003.4100000001, 236936.73999999836 615279.5700000003, 225561.55999999866 617003.4100000001)"
vlieglijnen_kust_2005.240,240, ,13:12:48,13:15:44,0393007,,,"LINESTRING (225764.0399999991 616676.9100000001, 236893.25 614991.6099999994, 225764.0399999991 616676.9100000001)"
vlieglijnen_kust_2005.241,241, ,13:07:28,13:10:22,0393006,,,"LINESTRING (225967.19999999925 616350.4299999997, 236849.7899999991 614701.4299999997, 225967.19999999925 616350.4299999997)"
vlieglijnen_kust_2005.242,242, ,13:02:21,13:05:10,0393005,,,"LINESTRING (225925.73999999836 616061.5, 236311.9600000009 614488.5100000016, 225925.73999999836 616061.5)"
vlieglijnen_kust_2005.243,243, ,12:57:20,12:59:57,0393004,,,"LINESTRING (226126.2899999991 615734.9899999984, 235774.1000000015 614274.5300000012, 226126.2899999991 615734.9899999984)"
vlieglijnen_kust_2005.244,244, ,12:49:33,12:51:40,0393003,,,"LINESTRING (226330.83999999985 615408.5399999991, 233750.5799999982 614285.2199999988, 226330.83999999985 615408.5399999991)"
vlieglijnen_kust_2005.245,245, ,11:05:43,11:06:59,0371004,,,"LINESTRING (36519.71999999881 407289.66000000015, 38750.359999999404 405691.58999999985, 36519.71999999881 407289.66000000015)"
vlieglijnen_kust_2005.246,248, ,10:39:20,10:42:09,0397003,,,"LINESTRING (119230.12999999896 578098.7899999991, 125863.80999999866 569962.2600000016, 119230.12999999896 578098.7899999991)"
vlieglijnen_kust_2005.247,250, ,11:00:38,11:02:36,0397006,,,"LINESTRING (121673.3900000006 573749.8000000007, 123585.48999999836 579175.7800000012, 121673.3900000006 573749.8000000007)"
vlieglijnen_kust_2005.248,251, ,11:05:13,11:07:14,0397007,,,"LINESTRING (121782.55000000075 573182.5799999982, 123943.92000000179 579313.6799999997, 121782.55000000075 573182.5799999982)"
vlieglijnen_kust_2005.249,252, ,11:09:48,11:11:54,0397008,,,"LINESTRING (121808.4600000009 572376.6499999985, 124219.96999999881 579217.3099999987, 121808.4600000009 572376.6499999985)"
vlieglijnen_kust_2005.250,253, ,11:14:20,11:16:40,0397009,,,"LINESTRING (121918.32999999821 571807.2100000009, 124495.37000000104 579120.9600000009, 121918.32999999821 571807.2100000009)"
vlieglijnen_kust_2005.251,254, ,11:19:08,11:21:38,0397010,,,"LINESTRING (122026.8900000006 571238.879999999, 124770.76999999955 579023.5100000016, 122026.8900000006 571238.879999999)"
vlieglijnen_kust_2005.252,255, ,11:24:13,11:26:49,0397011,,,"LINESTRING (122054.19999999925 570434.0700000003, 125046.1799999997 578926.0799999982, 122054.19999999925 570434.0700000003)"
vlieglijnen_kust_2005.253,256, ,11:29:25,11:32:04,0397012,,,"LINESTRING (122328.71999999881 570337.6099999994, 125322.28000000119 578829.7699999996, 122328.71999999881 570337.6099999994)"
vlieglijnen_kust_2005.254,257, ,11:34:44,11:37:14,0397013,,,"LINESTRING (122605.26000000164 570241.1499999985, 125514.05999999866 578495.8299999982, 122605.26000000164 570241.1499999985)"
vlieglijnen_kust_2005.255,258, ,11:39:46,11:42:11,0397014,,,"LINESTRING (122963.0399999991 570378.9899999984, 125788.85000000149 578398.4499999993, 122963.0399999991 570378.9899999984)"
vlieglijnen_kust_2005.256,259, ,11:44:39,11:47:05,0397015,,,"LINESTRING (123321.48000000045 570516.8500000015, 126064.98999999836 578301.0700000003, 123321.48000000045 570516.8500000015)"
vlieglijnen_kust_2005.257,260, ,11:49:43,11:52:02,0397016,,,"LINESTRING (123596.69000000134 570420.4499999993, 126258.19000000134 577969.379999999, 123596.69000000134 570420.4499999993)"
vlieglijnen_kust_2005.258,261, ,11:54:28,11:56:48,0397017,,,"LINESTRING (123955.76999999955 570559.4699999988, 126533.01999999955 577872.0399999991, 123955.76999999955 570559.4699999988)"
vlieglijnen_kust_2005.259,262, ,11:59:22,12:01:38,0397018,,,"LINESTRING (124314.83999999985 570698.5100000016, 126809.19999999925 577774.6999999993, 124314.83999999985 570698.5100000016)"
vlieglijnen_kust_2005.260,263, ,12:04:15,12:06:24,0397019,,,"LINESTRING (124589.3900000006 570602.1700000018, 127001.12000000104 577440.8200000003, 124589.3900000006 570602.1700000018)"
vlieglijnen_kust_2005.261,264, ,12:08:59,12:11:03,0397020,,,"LINESTRING (125031.55999999866 570975.5700000003, 127276.01000000164 577344.629999999, 125031.55999999866 570975.5700000003)"
vlieglijnen_kust_2005.262,265, ,12:13:38,12:15:37,0397021,,,"LINESTRING (125389.89999999851 571114.6900000013, 127467.98000000045 577010.7699999996, 125389.89999999851 571114.6900000013)"
vlieglijnen_kust_2005.263,266, ,21:08:15,21:09:38,0368015,,,"LINESTRING (27720.460000000894 378925.87000000104, 24703.800000000745 382445.30000000075, 27720.460000000894 378925.87000000104)"
vlieglijnen_kust_2005.264,267, ,20:04:35,20:06:55,0368003,,,"LINESTRING (22290.019999999553 377590.58999999985, 13900.620000001043 378587.58999999985, 22290.019999999553 377590.58999999985)"
vlieglijnen_kust_2005.265,268, ,12:07:20,12:08:45,0326014,,,"LINESTRING (30256.199999999255 387888.3999999985, 27042.800000000745 384915.4699999988, 30256.199999999255 387888.3999999985)"
vlieglijnen_kust_2005.266,269, ,12:02:45,12:04:05,0326013,,,"LINESTRING (23851.269999999553 393528.23999999836, 20790.890000000596 390533.44000000134, 23851.269999999553 393528.23999999836)"
vlieglijnen_kust_2005.267,270, ,21:55:55,21:57:17,0368023,,,"LINESTRING (25447.030000001192 396741.6400000006, 22605.26000000164 400348.51000000164, 25447.030000001192 396741.6400000006)"
vlieglijnen_kust_2005.268,271, ,11:17:00,11:19:00,0371006,,,"LINESTRING (31611.51000000164 398993.19999999925, 33644.46999999881 403802.37000000104, 31611.51000000164 398993.19999999925)"
vlieglijnen_kust_2005.269,272, ,13:12:37,13:14:24,0326026,,,"LINESTRING (42191.67000000179 413486.26999999955, 36595.550000000745 409857.5399999991, 42191.67000000179 413486.26999999955)"
vlieglijnen_kust_2005.270,273, ,14:40:26,14:42:30,0337009,,,"LINESTRING (36355.08999999985 417377.3200000003, 42038.64999999851 411671.91000000015, 36355.08999999985 417377.3200000003)"
vlieglijnen_kust_2005.271,274, ,14:45:59,14:46:51,0337010,,,"LINESTRING (44049.76000000164 419169.8299999982, 43721.859999999404 415628.5399999991, 44049.76000000164 419169.8299999982)"
vlieglijnen_kust_2005.272,275, ,14:36:36,14:38:06,0337008,,,"LINESTRING (47044.550000000745 421006.05999999866, 48224.98999999836 416153.1700000018, 47044.550000000745 421006.05999999866)"
vlieglijnen_kust_2005.273,276, ,14:48:07,14:50:47,0337011,,,"LINESTRING (56225.69000000134 426361.7199999988, 48421.71999999881 424197.58999999985, 56225.69000000134 426361.7199999988)"
vlieglijnen_kust_2005.274,277, ,14:56:46,14:59:04,0337013,,,"LINESTRING (62302.71999999881 424197.58999999985, 59067.460000000894 431061.5799999982, 62302.71999999881 424197.58999999985)"
vlieglijnen_kust_2005.275,278, ,17:08:56,17:10:14,0396004,,,"LINESTRING (65078.92000000179 433553.6000000015, 61450.19000000134 431542.5, 65078.92000000179 433553.6000000015)"
vlieglijnen_kust_2005.276,279, ,17:12:56,17:14:52,0396005,,,"LINESTRING (67352.33999999985 437794.41000000015, 59745.12000000104 435236.80999999866, 67352.33999999985 437794.41000000015)"
vlieglijnen_kust_2005.277,280, ,17:17:14,17:19:33,0396006,,,"LINESTRING (59329.78000000119 441904.05999999866, 66915.14999999851 437116.76000000164, 59329.78000000119 441904.05999999866)"
vlieglijnen_kust_2005.278,281, ,22:23:19,22:24:32,0400009,,,"LINESTRING (66040.75 446516.48999999836, 69691.35000000149 443827.73000000045, 66040.75 446516.48999999836)"
vlieglijnen_kust_2005.279,282, ,22:28:13,22:29:42,0400010,,,"LINESTRING (72642.42000000179 454429.75, 75680.94000000134 452374.9200000018, 72642.42000000179 454429.75)"
vlieglijnen_kust_2005.280,283, ,22:33:07,22:35:04,0400011,,,"LINESTRING (77976.21999999881 461381.1799999997, 83506.76000000164 457511.98000000045, 77976.21999999881 461381.1799999997)"
vlieglijnen_kust_2005.281,284, ,22:39:02,22:40:32,0400012,,,"LINESTRING (84643.46999999881 469010.26000000164, 88141.05000000075 467392.62999999896, 84643.46999999881 469010.26000000164)"
vlieglijnen_kust_2005.282,285, ,00:03:40,00:05:49,0400025,,,"LINESTRING (90261.44999999925 477950.9299999997, 95420.37000000104 475262.1700000018, 90261.44999999925 477950.9299999997)"
vlieglijnen_kust_2005.283,286, ,23:23:32,23:25:31,0400019,,,"LINESTRING (93693.44999999925 487612.98000000045, 98939.80999999866 486716.73000000045, 93693.44999999925 487612.98000000045)"
vlieglijnen_kust_2005.284,287, ,23:49:40,23:52:03,0400023,,,"LINESTRING (96557.08999999985 497296.8900000006, 103180.62000000104 495788.55999999866, 96557.08999999985 497296.8900000006)"
vlieglijnen_kust_2005.285,288, ,22:47:03,22:48:44,0399026,,,"LINESTRING (97693.80000000075 501603.2800000012, 103158.76000000164 500772.6000000015, 97693.80000000075 501603.2800000012)"
