FID,omschr,aant_msk,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,gdb_geomattr_data,shape
mengstroken_kenmerk.1080,Weefstrook,1 -> 1,R,16.79599953,R,17.33200073,H,044,KLK0008125388,R,I,3,,"LINESTRING (91192.54349999875 465118.2184999995, 91200.3814000003 465149.876699999, 91207.46889999881 465181.0011, 91311.62249999866 465637.59870000184)"
mengstroken_kenmerk.1081,Uitrijstrook,1 -> 1,R,21.73500061,R,21.77000046,T,044,KLK0008125500,L,I,4,,"LINESTRING (88355.67000000179 461874.7437000014, 88381.1559999995 461893.52800000086)"
mengstroken_kenmerk.1082,Uitrijstrook,1 -> 1,R,5.40899992,R,5.63999987,H,044,KLK0008125053,R,I,3,,"LINESTRING (100130.41739999875 471427.70219999924, 99896.7089000009 471413.5137999989)"
mengstroken_kenmerk.1083,Invoegstrook,1 -> 1,R,6.40700006,R,6.67700005,H,044,KLK0008125102,R,I,3,,"LINESTRING (99138.44570000097 471367.72309999913, 98877.46609999985 471352.01029999927, 98863.9365000017 471351.30849999934)"
mengstroken_kenmerk.1084,Uitrijstrook,1 -> 1,R,7.9000001,R,8.08699989,H,044,KLK0008125125,R,I,3,,"LINESTRING (97741.73250000179 470888.2597000003, 97727.56120000035 470880.46070000157, 97704.90260000154 470868.2921000011, 97684.44819999859 470857.82620000094, 97666.47949999943 470849.05799999833, 97648.54270000011 470840.68499999866, 97630.30959999934 470832.46510000154, 97603.6035999991 470820.9070999995, 97576.2985999994 470809.6517999992)"
mengstroken_kenmerk.1085,Uitrijstrook,1 -> 1,R,8.3210001,R,8.59200001,T,044,KLK0008125158,L,I,3,,"LINESTRING (97097.51689999923 470646.5676999986, 97111.51680000126 470650.8350000009, 97208.57999999821 470680.8709000014, 97357.36230000108 470726.40370000154)"
mengstroken_kenmerk.1086,Invoegstrook,1 -> 1,R,11.31400013,R,11.59500027,H,044,KLK0008125241,R,I,3,,"LINESTRING (94599.16120000184 469604.2335000001, 94364.04960000142 469459.6702999994)"
mengstroken_kenmerk.1180,Invoegstrook,1 -> 1,R,123.3010025,R,123.63600159,H,059,KLK0008140134,R,I,3,,"LINESTRING (140238.2899999991 412091.9404999986, 140541.54140000045 412026.8095000014, 140561.04710000008 412022.3819999993, 140562.84369999915 412022.02739999816)"
mengstroken_kenmerk.1087,Invoegstrook,1 -> 1,R,19.91200066,R,20.13400078,T,038,KLK0008124351,L,I,2,,"LINESTRING (98601.22590000182 432630.28130000085, 98602.80990000069 432619.3958999999, 98610.81579999998 432566.2377000004, 98615.45650000125 432537.7884000018, 98618.3610999994 432523.13899999857, 98623.1939000003 432502.4362999983, 98626.37759999931 432490.1724999994, 98630.49799999967 432475.5524000004, 98636.31819999963 432457.3284999989, 98639.55600000173 432447.8524999991, 98644.6939000003 432433.7514999993, 98653.90879999846 432410.8504000008)"
mengstroken_kenmerk.1088,Splitsing,2 -> 2,R,19.58099937,R,19.64999962,H,038,KLK0008124433,R,I,1,,"LINESTRING (99468.44189999998 433283.4695000015, 99482 433343, 99488 433363)"
mengstroken_kenmerk.1089,Uitrijstrook,2 -> 1,R,19.67000008,R,19.72500038,T,038,KLK0008124437,L,I,3,,"LINESTRING (99453.99659999833 433224.32990000024, 99456.80059999973 433242.6405000016, 99463.3451000005 433263.25090000033, 99463.55420000106 433264.0762999989)"
mengstroken_kenmerk.1090,Uitrijstrook,1 -> 1,R,20.03100014,R,20.20299911,H,038,KLK0008124457,R,I,3,,"LINESTRING (99419.62939999998 432937.7393000014, 99378.24560000002 432772.18890000135)"
mengstroken_kenmerk.1091,Weefstrook,1 -> 1,R,20.9090004,R,21.11599922,H,038,KLK0008124512,R,I,3,,"LINESTRING (98964.86050000042 432220.54830000177, 98906.11930000037 432184.7001999989, 98798.74489999935 432118.6908)"
mengstroken_kenmerk.1092,Weefstrook,1 -> 1,R,86.83300018,R,87.26799774,H,058,KLK0008134263,R,I,3,,"LINESTRING (95130.56920000166 395713.5493000001, 94724.55009999871 395587.4824000001)"
mengstroken_kenmerk.1093,Uitrijstrook,1 -> 1,R,89.24500275,R,89.49500275,H,058,KLK0008134327,R,I,3,,"LINESTRING (92830.15689999983 394997.9461000003, 92807.19790000096 394990.1799999997, 92788.38100000098 394983.40199999884, 92756.7675999999 394970.7292999998, 92738.39079999924 394962.819600001, 92725.88639999926 394957.0522999987, 92707.97269999981 394948.37409999967, 92686.92009999976 394937.3167000003, 92669.63039999828 394927.3643000014, 92652.52800000086 394916.98900000006, 92644.38309999928 394911.8082999997, 92627.83069999889 394900.7487999983, 92606.87920000032 394885.63430000097)"
mengstroken_kenmerk.1094,Uitrijstrook,1 -> 1,R,170.80000305,R,171.03700256,T,058,KLK0008135698,L,I,3,,"LINESTRING (30881.169399999082 386949.3696000017, 30895.45089999959 386957.7201000005, 30916.72800000012 386969.8264000006, 30951.643300000578 386989.34420000017, 30987.19240000099 387008.76260000095, 31054.981400001794 387045.0346999988, 31087.154800001532 387062.0700000003)"
mengstroken_kenmerk.1095,Samenvoeging,1.6 -> 1,R,12.54199982,R,12.5909996,H,058,KLK0008132955,R,I,3,,"LINESTRING (156128.08700000122 387705.6810999997, 156127.35539999977 387718.44849999994, 156125.91789999977 387748.2591999993, 156125.71429999918 387754.62220000103)"
mengstroken_kenmerk.1096,Uitrijstrook,1 -> 1,R,3.47300005,R,3.67600012,T,037,KLK0008123224,L,I,2,,"LINESTRING (231146.99130000174 526140.4046999998, 231180.46799999848 526146.6801000014, 231209.82730000094 526150.4483000003, 231214.76370000094 526151.2456, 231325.34899999946 526171.322900001, 231359.56799999997 526179.0089999996)"
mengstroken_kenmerk.1097,Uitrijstrook,1 -> 1,R,0.454,R,0.73100001,T,037,KLK0008123625,L,I,3,,"LINESTRING (228149.2212000005 525132.8372000009, 227877.79569999874 525099.7522)"
mengstroken_kenmerk.1098,Uitrijstrook,1 -> 1,R,104.05999756,R,104.2440033,T,048,KLK0008125818,L,I,2,,"LINESTRING (224106.11180000007 513879.7694000006, 224106.16279999912 513882.0304000005, 224106.38170000166 513887.31909999996, 224109.2287000008 513966.3251999989, 224113.0375000015 514063.19299999997)"
mengstroken_kenmerk.1099,Uitrijstrook,1 -> 1,R,90.41799927,R,90.73799896,T,058,KLK0008134395,L,I,3,,"LINESTRING (91857.92289999872 393860.56060000136, 91860.24280000106 393863.9492000006, 91871.11569999903 393880.73699999973, 92035.49709999934 394128.63329999894)"
mengstroken_kenmerk.1100,Weefstrook,1 -> 1,R,166.95799255,R,167.69599915,T,058,KLK0008135603,L,I,3,,"LINESTRING (33343.72560000047 388966.69959999993, 33397.45939999819 388987.440200001, 34025.159899998456 389229.67880000174)"
mengstroken_kenmerk.1101,Uitrijstrook,1 -> 1,R,168.07000732,R,168.31700134,T,058,KLK0008135634,L,I,3,,"LINESTRING (32771.211399998516 388745.5822999999, 32992.85390000045 388831.15210000053)"
mengstroken_kenmerk.1102,Uitrijstrook,1 -> 1,R,169.77799988,R,170.04800415,H,058,KLK0008135665,R,I,3,,"LINESTRING (31785.708999998868 387769.04030000046, 31773.41869999841 387736.35119999945, 31766.18279999867 387717.70490000024, 31758.645599998534 387699.17909999937, 31745.612100001425 387668.7276000008, 31737.228300001472 387650.5342999995, 31728.573800001293 387632.50279999897, 31719.608199998736 387614.62420000136, 31715.902800001204 387607.5186999999, 31706.313200000674 387589.92339999974, 31697.379399999976 387574.2250000015, 31687.19049999863 387557.0214000009, 31676.49529999867 387539.6215999983)"
mengstroken_kenmerk.1103,Uitrijstrook,1 -> 1,R,133.81500244,R,134.05700684,H,058,KLK0008134957,R,I,3,,"LINESTRING (63588.84769999981 383544.4697000012, 63548.59930000082 383584.42350000143, 63506.24720000103 383626.9241000004, 63464.07389999926 383669.6030000001, 63421.987900000066 383712.49920000136)"
mengstroken_kenmerk.1104,Invoegstrook,1 -> 1,R,133.80499268,R,134.16200256,T,058,KLK0008134960,L,I,3,,"LINESTRING (63331.51069999859 383777.52490000054, 63433.346999999136 383673.8999999985, 63514.91620000079 383591.50470000133, 63582.013099998236 383526.00090000033)"
mengstroken_kenmerk.1105,Invoegstrook,1 -> 1,R,46.45000076,R,46.84199905,T,058,KLK0008133551,L,I,3,,"LINESTRING (125341.5150000006 395830.5265999995, 125459.79809999838 395810.5106999986, 125538.61639999971 395796.80380000174, 125597.65320000052 395786.0958000012, 125636.9637000002 395778.69319999963, 125676.17960000038 395770.76359999925, 125713.16420000046 395762.7868000008, 125729.91869999841 395758.95109999925)"
mengstroken_kenmerk.1106,Invoegstrook,1 -> 1,R,47.7840004,R,48.07899857,H,058,KLK0008133584,R,I,3,,"LINESTRING (124406.12029999867 395989.1094000004, 124326.75409999862 395999.20639999956, 124247.3396999985 396008.9466000013, 124188.02589999884 396016.08949999884, 124122.23090000078 396023.7745000012)"
mengstroken_kenmerk.1107,Uitrijstrook,2 -> 2,R,36.40599823,R,36.82899857,T,058,KLK0008133385,L,I,3,,"LINESTRING (134886.16640000045 394072.11620000005, 134893.72630000114 394073.3187999986, 134906.10550000146 394075.49969999865, 134925.75329999998 394079.36609999835, 134945.3099000007 394083.5705999993, 134964.78700000048 394088.11400000006, 135000.50539999828 394097.28869999945, 135019.74909999967 394102.66220000014, 135038.92060000077 394108.3652999997, 135072.43670000136 394118.9492000006, 135091.375 394125.3792999983, 135110.21159999818 394132.11129999906, 135128.92529999837 394139.2082999982, 135153.62680000067 394148.9704999998, 135172.06019999832 394156.62260000035, 135190.38940000162 394164.62519999966, 135206.5320999995 394171.9547000006, 135224.64350000024 394180.4213999994, 135242.66640000045 394189.15190000087, 135287.1598000005 394212.11459999904)"
mengstroken_kenmerk.1108,Splitsing,1 -> 1,R,36.93799973,R,37.13999939,T,058,KLK0008133400,L,I,3,,"LINESTRING (134574.1843000017 394056.46489999816, 134582.00649999827 394055.9844999984, 134601.9833999984 394055.0139000006, 134621.97320000082 394054.2778000012, 134636.37370000035 394053.9367999993, 134656.3889000006 394053.7745000012, 134676.3887999989 394053.89350000024, 134696.3852000013 394054.33509999886, 134719.23380000144 394055.1840999983, 134739.20699999854 394056.2795000002, 134759.16070000082 394057.64180000126, 134777.9695999995 394059.15480000153)"
mengstroken_kenmerk.1109,Invoegstrook,1 -> 1,R,120.16400146,R,120.5,H,058,KLK0008134823,R,I,3,,"LINESTRING (76614.28350000083 382911.85500000045, 76284.32620000094 382875.0833999999)"
mengstroken_kenmerk.1110,Uitrijstrook,1 -> 1,R,120.59300232,R,120.81199646,T,058,KLK0008134825,L,I,3,,"LINESTRING (75976.75659999996 382821.7061999999, 76186.09629999846 382845.0001000017)"
mengstroken_kenmerk.1111,Uitrijstrook,1 -> 1,R,124.41200256,R,124.64299774,H,058,KLK0008134875,R,I,3,,"LINESTRING (72403.64790000021 382377.9406999983, 72348.58350000158 382370.8493999988, 72269.19700000063 382360.9609999992, 72178.15689999983 382350.1922999993)"
mengstroken_kenmerk.1112,Invoegstrook,1 -> 1,R,40.59999847,R,40.98199844,H,058,KLK0008133444,R,I,4,,"LINESTRING (131137.4012000002 394602.7906999998, 131112.78720000014 394605.061900001, 131072.92870000005 394608.43360000104, 131017.7835999988 394612.5480999984, 130977.9171999991 394615.1876000017, 130937.98259999976 394617.5183000006, 130898.03200000152 394619.5078999996, 130858.06720000133 394621.1961000003, 130827.06329999864 394622.245099999, 130776.07880000025 394623.6457999982)"
mengstroken_kenmerk.1113,Invoegstrook,1 -> 1,R,43.33499908,R,43.67399979,H,058,KLK0008133500,R,I,3,,"LINESTRING (128428.49799999967 394456.97630000114, 128348.66840000078 394451.7520999983, 128308.73900000006 394449.3531000018, 128227.93930000067 394445.12790000066, 128207.97170000151 394444.32880000025, 128176.97320000082 394443.3707999997, 128157 394442.9213999994, 128117 394442.55249999836, 128097 394442.9012000002, 128090.89180000126 394442.92980000004)"
mengstroken_kenmerk.1114,Uitrijstrook,1 -> 1,R,43.7480011,R,43.94499969,T,058,KLK0008133502,L,I,3,,"LINESTRING (127819.61400000006 394447.805399999, 127831.28770000115 394445.57840000093, 127850.98169999942 394442.10979999974, 127870.73369999975 394438.9455000013, 127892.46869999915 394435.7718999982, 127912.2703000009 394433.14290000126, 127930.55559999868 394430.92880000174, 127962.49120000005 394427.6534000002, 127982.3302000016 394425.9695999995, 128011.07079999894 394423.93299999833)"
mengstroken_kenmerk.1115,Weefstrook,1 -> 1,R,100.7519989,R,101.25299835,H,058,KLK0008134650,R,I,3,,"LINESTRING (83146.88699999824 391250.1163999997, 83242.41220000014 391287.2932999991, 83279.69810000062 391301.50499999896, 83317.28660000116 391315.2195000015, 83336.13670000061 391321.9059999995, 83355.05009999871 391328.40839999914, 83374.03310000151 391334.59650000185, 83401.55270000175 391343.1981000006, 83420.73550000042 391348.8575000018, 83451.84549999982 391357.44680000097, 83471.23959999904 391362.33579999954, 83510.14550000057 391371.504900001, 83529.34569999948 391375.7111000009, 83548.94700000063 391379.6854000017, 83582.01260000095 391385.67060000077, 83621.55669999868 391391.80750000104)"
mengstroken_kenmerk.1116,Weefstrook,1 -> 1,R,100.74299622,R,101.14600372,T,058,KLK0008134652,L,I,3,,"LINESTRING (83249.7501000017 391274.37370000035, 83285.07250000164 391287.8792999983, 83304.04259999841 391294.95760000125, 83341.66580000147 391308.5967000015, 83360.59219999984 391315.06529999897, 83383.31469999999 391322.4538999982, 83402.45729999989 391328.4114000015, 83421.64240000024 391334.08370000124, 83440.88670000061 391339.53599999845, 83460.21799999848 391344.66490000114, 83484.8134999983 391350.73099999875, 83504.31179999933 391355.3509999998, 83523.83049999923 391359.7120999992, 83543.4140000008 391363.7857999988, 83558.75140000135 391366.8229999989, 83578.44269999862 391370.4530999996, 83598.16490000114 391373.79190000147, 83628.78959999979 391378.3238000013)"
mengstroken_kenmerk.1117,Uitrijstrook,1 -> 1,R,101.66300201,R,101.89600372,T,058,KLK0008134684,L,I,3,,"LINESTRING (82546.10099999979 391019.0540000014, 82563.26689999923 391024.58900000155, 82620.53379999846 391042.49170000106, 82670.2052000016 391058.47619999945, 82689.19539999962 391064.75279999897, 82765.3900000006 391090.51150000095)"
mengstroken_kenmerk.1118,Uitrijstrook,1 -> 1,R,33.2519989,R,33.48899841,H,058,KLK0008133268,R,I,3,,"LINESTRING (137587.91099999845 395802.9833999984, 137582.97300000116 395805.49599999934, 137510.47690000013 395839.3262999989, 137456.9737999998 395863.47459999844, 137420.28409999982 395879.4215000011, 137362.8115000017 395903.60649999976)"
mengstroken_kenmerk.1119,Invoegstrook,1 -> 1,R,35.29999924,R,35.61999893,H,058,KLK0008133317,R,I,3,,"LINESTRING (136036.66010000184 395015.6273000017, 135834.38910000026 394771.5465000011)"
mengstroken_kenmerk.1120,Uitrijstrook,1 -> 1,R,103.04199982,R,103.35900116,H,058,KLK0008134715,R,I,3,,"LINESTRING (81432.16180000082 390737.75620000064, 81379.8814000003 390727.7624000013, 81281.58130000159 390709.3942999989, 81222.65689999983 390698.0839000009, 81203.03409999982 390694.2168999985, 81163.84569999948 390686.1860000007, 81124.45039999858 390677.72569999844)"
mengstroken_kenmerk.1121,Invoegstrook,1 -> 1,R,118.30000305,R,118.53199768,T,058,KLK0008134781,L,I,3,,"LINESTRING (78221.2666000016 383165.3423999995, 78301.41930000111 383189.92069999874, 78358.68050000072 383207.8412999995, 78396.77980000153 383220.02749999985, 78444.27279999852 383235.50989999995)"
mengstroken_kenmerk.1122,Weefstrook,1 -> 1,R,20.9659996,R,21.11599922,T,038,KLK0008124513,L,I,3,,"LINESTRING (98795.18939999864 432099.13369999826, 98819.32079999894 432113.80849999934, 98836.57779999822 432124.00140000135, 98850.98809999973 432131.2446000017, 98869.5978000015 432139.46279999986, 98892.21049999818 432147.3431000002, 98918.00059999898 432154.0874999985)"
mengstroken_kenmerk.1123,Invoegstrook,1.6 -> 1,R,95.37799835,R,95.54799652,H,058,KLK0008134545,R,I,3,,"LINESTRING (88178.86960000172 393090.7917000018, 88165.7041000016 393068.372299999, 88093.7322999984 392944.8033999987)"
mengstroken_kenmerk.1124,Invoegstrook,1 -> 1,R,95.54799652,R,95.76699829,H,058,KLK0008134546,R,I,3,,"LINESTRING (88093.7322999984 392944.8033999987, 88024.78069999814 392826.4199000001, 88004.79470000044 392791.7707000002, 87983.96719999984 392755.2985999994)"
mengstroken_kenmerk.1125,Uitrijstrook,1.6 -> 1,R,95.15499878,R,95.47499847,T,058,KLK0008134548,L,I,3,,"LINESTRING (88138.60229999945 392998.44889999926, 88299.58449999988 393275.00759999827)"
mengstroken_kenmerk.1126,Uitrijstrook,1 -> 1,R,96.61000061,R,96.83899689,H,058,KLK0008134597,R,I,3,,"LINESTRING (87560.93719999865 392028.4470999986, 87542.92170000076 391997.90740000084, 87524.47410000116 391967.34800000116, 87513.691300001 391950.4470000006, 87502.55000000075 391933.8363999985, 87491.08060000092 391917.4506999999, 87479.35040000081 391901.24390000105, 87464.07429999858 391881.3280000016, 87451.53990000114 391865.7430999987, 87434.98919999972 391846.061999999)"
mengstroken_kenmerk.1127,Weefstrook,1 -> 1,R,97.18699646,R,98.1230011,H,058,KLK0008134598,R,I,3,,"LINESTRING (86259.47540000081 391487.49010000005, 86700.15439999849 391501.52050000057, 86740.19319999963 391503.1022000015, 86755.4737999998 391503.9743000008, 86775.40689999983 391505.6163999997, 86795.37570000067 391507.78350000083, 86810.6959999986 391509.70639999956, 86830.53040000051 391512.5346000008, 86859.82140000165 391517.3471000008, 86879.55669999868 391521.1601999998, 86908.19000000134 391527.5447999984, 86927.64999999851 391532.3313000016, 86939.31089999899 391535.38120000064, 86966.61789999902 391543.05799999833, 86988.71169999987 391549.9114000015, 87014.1651000008 391558.52259999886, 87040.42130000144 391568.2104999982, 87059.00019999966 391575.6235000007, 87077.42799999937 391583.39620000124, 87095.68120000139 391591.58509999886, 87113.87889999896 391600.15989999846, 87128.07349999994 391607.14550000057, 87145.86050000042 391616.29780000076, 87163.45569999889 391625.805399999)"
mengstroken_kenmerk.1128,Uitrijstrook,1 -> 1,R,30.05699921,R,30.29199982,T,058,KLK0008133207,L,I,3,,"LINESTRING (140117.62070000172 394294.12750000134, 140129.44409999996 394287.9583999999, 140147.3115000017 394278.97129999846, 140165.2685999982 394270.1598000005, 140191.8423999995 394257.5410999991, 140324.28379999846 394195.8845000006)"
mengstroken_kenmerk.1129,Weefstrook,1 -> 1,R,32.20000076,R,33.02399826,T,058,KLK0008133236,L,I,3,,"LINESTRING (137775.53880000114 395690.9070999995, 137793.2382999994 395681.063000001, 137817.31789999828 395667.32449999824, 137851.8451000005 395647.16910000145, 137903.5111999996 395616.60770000145, 138190.56069999933 395444.5104999989, 138366.02320000157 395339.84230000153, 138479.24769999832 395271.9268999994)"
mengstroken_kenmerk.1130,Uitrijstrook,1 -> 1,R,98.59899902,R,98.88999939,T,058,KLK0008134630,L,I,3,,"LINESTRING (85491.34849999845 391450.0962000005, 85606.38149999827 391453.1821999997, 85678.24799999967 391454.74379999936, 85776.8834999986 391456.46400000155)"
mengstroken_kenmerk.1131,Invoegstrook,1 -> 1,R,73.88800049,R,74.22799683,T,058,KLK0008134017,L,I,3,,"LINESTRING (106368.22520000115 398553.8772, 106466.07470000163 398560.6398999989, 106663.04509999976 398574.60170000046, 106702.95939999819 398577.2456, 106705.40619999915 398577.38390000165)"
mengstroken_kenmerk.1132,Uitrijstrook,1 -> 1,R,156.72000122,R,156.94099426,H,058,KLK0008135428,R,I,3,,"LINESTRING (43249.164999999106 391007.2846999988, 43241.42850000039 391010.8251999989, 43223.14930000156 391018.94299999997, 43195.66299999878 391030.66230000183, 43170.319499999285 391041.05739999935, 43151.73959999904 391048.4662999995, 43133.09530000016 391055.70490000024, 43114.36910000071 391062.73000000045, 43084.75710000098 391073.43360000104, 43065.842099998146 391079.9624999985, 43043.76300000027 391087.3530000001)"
mengstroken_kenmerk.1133,Invoegstrook,1 -> 1,R,157.50300598,R,157.78199768,H,058,KLK0008135429,R,I,3,,"LINESTRING (42501.88329999894 391223.7159000002, 42447.62460000068 391234.86520000175, 42389.09039999917 391246.2690999992, 42330.08989999816 391257.1843999997, 42290.71680000052 391264.23889999837, 42213.89149999991 391277.55700000003)"
mengstroken_kenmerk.1134,Uitrijstrook,1 -> 1,R,75.29799652,R,75.5019989,H,058,KLK0008134081,R,I,3,,"LINESTRING (105316.5091000013 398410.7168999985, 105304.52919999883 398405.7168999985, 105286.2917000018 398397.6075000018, 105266.68129999936 398388.5091000013, 105248.66180000082 398379.85920000076, 105236.96979999915 398374.03009999916, 105219.24120000005 398364.872299999, 105192.54780000076 398350.4664000012, 105171.6026000008 398338.4866999984, 105154.38529999927 398328.29250000045, 105131.76000000164 398314.2784000002)"
mengstroken_kenmerk.1135,Invoegstrook,1 -> 1,R,163.42399597,R,163.75,T,058,KLK0008135523,L,I,3,,"LINESTRING (36466.13170000166 391299.69999999925, 36714.47470000014 391515.49329999834)"
mengstroken_kenmerk.1136,Invoegstrook,1 -> 1,R,164.15800476,R,164.53500366,H,058,KLK0008135559,R,I,3,,"LINESTRING (36146.26880000159 391041.749400001, 35862.965500000864 390796.0581)"
mengstroken_kenmerk.1137,Invoegstrook,1 -> 1,R,20.31399918,R,20.50499916,T,038,KLK0008124459,L,I,3,,"LINESTRING (99310.51889999956 432456.0802000016, 99358.74159999937 432648.1180999987)"
mengstroken_kenmerk.1138,Uitrijstrook,1 -> 1,R,19.72500038,R,19.85199928,T,038,KLK0008124458,L,I,3,,"LINESTRING (99456.29179999977 433104.51110000163, 99455.99210000038 433113.01579999924, 99452.29610000178 433178.9783000015, 99452.22030000016 433198.9851000011, 99452.6297999993 433208.9880999997, 99453.77849999815 433222.9059000015, 99453.99659999833 433224.32990000024)"
mengstroken_kenmerk.1139,Splitsing,1 -> 1,R,19.68400002,R,19.86400032,H,038,KLK0008124435,R,I,1,,"LINESTRING (99456.69079999998 433092.5183000006, 99456.69649999961 433093.0276999995, 99455.99210000038 433113.01579999924, 99452.29610000178 433178.9783000015, 99452.22030000016 433198.9851000011, 99452.6297999993 433208.9880999997, 99453.77849999815 433222.9059000015, 99456.80059999973 433242.6405000016, 99459.36580000073 433250.7190000005)"
mengstroken_kenmerk.1140,Splitsing,2 -> 1,R,19.64999962,R,19.68400002,H,038,KLK0008124434,R,I,1,,"LINESTRING (99459.36580000073 433250.7190000005, 99463.3451000005 433263.25090000033, 99468.21499999985 433282.4732999988, 99468.44189999998 433283.4695000015)"
mengstroken_kenmerk.1141,Uitrijstrook,2 -> 2,R,19.58099937,R,19.67000008,T,038,KLK0008124436,L,I,4,,"LINESTRING (99463.55420000106 433264.0762999989, 99468.21499999985 433282.4732999988, 99482 433343, 99488 433363)"
mengstroken_kenmerk.1142,Invoegstrook,1 -> 1,R,152.41000366,R,152.66400146,T,058,KLK0008135281,L,I,3,,"LINESTRING (46774.085999999195 389568.71269999817, 46840.46920000017 389582.18499999866, 46939.83359999955 389600.2045000009, 47022.223700001836 389612.33570000157)"
mengstroken_kenmerk.1143,Invoegstrook,1 -> 1,R,71.30000305,R,71.62999725,T,058,KLK0008133955,L,I,3,,"LINESTRING (108727.02199999988 399318.26419999823, 108752.64449999854 399348.00470000133, 108774.72590000182 399374.1308999993, 108787.47069999948 399389.5445000008, 108812.71169999987 399420.5753000006, 108832.41340000182 399445.37680000067, 108856.8636999987 399476.94900000095, 108880.95479999855 399508.88049999997, 108900.05600000173 399534.8920000009, 108932.46460000053 399580.1405000016)"
mengstroken_kenmerk.1144,Invoegstrook,1 -> 1,R,72.60600281,R,72.94499969,H,058,KLK0008134011,R,I,3,,"LINESTRING (107965.26999999955 398735.76889999956, 107928.43420000002 398720.02959999815, 107909.86659999937 398712.5931000002, 107885.09420000017 398702.9851000011, 107866.3189000003 398695.98409999907, 107847.46770000085 398689.30270000175, 107828.52769999951 398682.86769999936, 107808.41519999877 398676.38610000163, 107789.29369999841 398670.4316000007, 107750.86080000177 398659.3440000005, 107712.11320000142 398649.36349999905, 107684.93620000035 398643.0399999991, 107665.39909999818 398638.72260000184, 107645.75290000066 398634.97729999945, 107641.59409999847 398634.11769999936)"
mengstroken_kenmerk.1145,Uitrijstrook,1 -> 1,R,139.16299438,R,139.43600464,T,050,KLK0008127085,L,I,3,,"LINESTRING (173700.5742000006 422472.4343000017, 173692.2287000008 422464.20969999954, 173677.68679999933 422450.47410000116, 173655.63940000162 422430.1832000017, 173625.81060000136 422403.42770000175, 173610.79100000113 422390.1821999997, 173595.63819999993 422377.1041000001, 173578.08040000126 422362.39279999956, 173554.91809999943 422343.43930000067, 173539.2606999986 422330.99760000035, 173523.48180000111 422318.69790000096, 173493.90989999846 422296.1394000016)"
mengstroken_kenmerk.1146,Uitrijstrook,1 -> 1,R,225.70399475,R,225.94500732,T,050,KLK0008128567,L,I,3,,"LINESTRING (198031.28500000015 488112.5395000018, 198033.36960000172 488106.4673999995, 198108.40509999916 487888.92159999907)"
mengstroken_kenmerk.1147,Invoegstrook,1 -> 1,R,227.20300293,R,227.50799561,T,050,KLK0008128568,L,I,3,,"LINESTRING (197706.4123999998 489627.4186999984, 197707.3764999993 489611.2804999985, 197710.05260000005 489571.3698000014, 197713.03400000185 489531.4783000015, 197718.07229999825 489471.6766999997, 197721.8286000006 489431.8339000009, 197727.6865000017 489375.8088000007, 197732.95230000094 489330.64829999954)"
mengstroken_kenmerk.1148,Uitrijstrook,1 -> 1,R,229.70500183,R,229.96000671,T,050,KLK0008128639,L,I,3,,"LINESTRING (197769.98889999837 492088.2996000014, 197766.95820000023 492038.5927999988, 197759.90060000122 491918.79949999973, 197755.31049999967 491837.0507999994)"
mengstroken_kenmerk.1149,Uitrijstrook,1 -> 1,R,183.227005,R,183.25500488,H,050,KLK0008130352,R,I,1,,"LINESTRING (191888.69739999995 448507.8493000008, 191907.6570999995 448499.51000000164, 191914.91000000015 448496.8220000006)"
mengstroken_kenmerk.1150,Weefstrook,2 -> 1,R,131.7539978,R,131.81700134,T,050,KLK0008127002,L,I,3,,"LINESTRING (168951.78610000014 417172.26949999854, 168948.41059999913 417170.08509999886, 168900.87480000034 417136.8894000016)"
mengstroken_kenmerk.1151,Uitrijstrook,2 -> 2,R,131.42900085,R,131.7539978,T,050,KLK0008127001,L,I,3,,"LINESTRING (168900.87480000034 417136.8894000016, 168899.67819999903 417136.05380000174, 168867.2314000018 417112.62469999865, 168834.58559999987 417089.4990000017, 168801.72140000015 417066.7012999989, 168774.567400001 417048.25360000134, 168741.25690000132 417026.05799999833, 168707.7586000003 417004.19779999927, 168678.34800000116 416985.310800001, 168647.26570000127 416966.07609999925)"
mengstroken_kenmerk.1181,Uitrijstrook,1 -> 1,R,27.75399971,R,27.83699989,H,059,KLK0008138720,R,I,1,,"LINESTRING (65438.664200000465 409417.8575000018, 65455.05189999938 409436.05000000075, 65482.27549999952 409465.3566999994, 65495 409480)"
mengstroken_kenmerk.1152,Weefstrook,1 -> 1,R,131.81700134,R,132.23300171,T,050,KLK0008127011,L,I,3,,"LINESTRING (169296.5898000002 417372.07140000165, 169273.44839999825 417361.2263999991, 169237.5236000009 417343.62900000066, 169201.89090000093 417325.4156999998, 169178.11199999973 417312.754900001, 169160.6000000015 417303.08879999816, 169125.88830000162 417283.21180000156, 169096.72340000048 417265.84230000153, 169062.64840000123 417244.80220000073, 169045.7842000015 417234.0502999984, 169029.0406000018 417223.11080000177, 169012.38419999927 417212.03599999845, 168995.84409999847 417200.78020000085, 168951.78610000014 417172.26949999854)"
