GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Loenen aan de Vecht,WK190403,Polder Holland,WK19040301,0329010000001654,Rijksstraatweg,178,,,3632AJ,Loenen aan de Vecht,5.014926,52.216551,129558.64,469894.23,"POLYGON Z ((129547.044 469912.189 0,129541.912 469905.399 0,129544.475 469903.31 0,129542.074 469900 0,129541.69 469899.471 0,129547.431 469894.694 0,129545.365 469892.046 0,129545.717 469891.771 0,129563.898 469877.59 0,129566.422 469880.826 0,129572.26 469876.272 0,129575.173 469880.007 0,129577.951 469877.84 0,129583.168 469884.528 0,129571.411 469893.698 0,129571.218 469893.452 0,129568.416 469895.637 0,129571.236 469899.252 0,129570.277 469900 0,129564.381 469904.599 0,129560.793 469900 0,129558.585 469897.169 0,129556.042 469899.152 0,129556.608 469900 0,129558.866 469903.384 0,129547.044 469912.189 0))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Nigtevecht,WK190408,Nigtevecht Dorp,WK19040804,0329010000002772,Jhr. Huydecoperstraat,1,,,1393NV,Nigtevecht,5.026339,52.273693,130370.26,476248.03,"POLYGON ((130347.409 476241.804,130348.066 476241.316,130349.834 476240.061,130351.639 476238.859,130353.479 476237.713,130355.353 476236.622,130357.259 476235.588,130358.514 476234.941,130360.246 476234.111,130362.002 476233.334,130363.782 476232.612,130365.583 476231.945,130367.404 476231.334,130369.242 476230.779,130369.65 476230.664,130369.82 476230.569,130369.997 476230.489,130370.181 476230.422,130370.368 476230.371,130370.56 476230.335,130370.927 476230.308,130371.294 476230.337,130371.652 476230.421,130371.993 476230.559,130372.31 476230.745,130372.595 476230.978,130372.842 476231.251,130373.051 476231.567,130373.207 476231.912,130373.308 476232.277,130373.352 476232.653,130373.337 476233.031,130373.263 476233.403,130373.133 476233.758,130372.949 476234.089,130372.643 476234.464,130374.922 476236.13,130377.144 476237.737,130386.878 476244.772,130386.33 476245.563,130389.619 476248.019,130383.619 476256.007,130383.226 476255.709,130380.819 476258.913,130381.702 476259.562,130381.515 476259.82,130377.424 476265.396,130371.418 476261.029,130372.457 476259.6,130370.137 476257.914,130369.535 476258.742,130369.133 476258.45,130366.172 476256.297,130363.996 476259.291,130352.447 476250.904,130353.287 476249.751,130349.891 476247.284,130349.639 476247.378,130349.451 476246.864,130347.676 476241.999,130347.593 476242.061,130347.409 476241.804))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Vreeland,WK190406,Vreeland Dorp,WK19040603,0329010000003981,Fetha,14,,,3633CT,Vreeland,5.031538,52.22997,130701.26,471381.59,"POLYGON ((130689.455 471367.876,130691.594 471367.65,130693.389 471367.46,130696.406 471367.141,130698.166 471366.955,130706.311 471366.094,130707.601 471378.297,130709.388 471395.192,130702.742 471395.895,130704.349 471411.093,130706.756 471410.839,130706.617 471409.526,130707.771 471409.404,130714.27 471408.576,130715.543 471408.442,130717.7 471428.838,130710.708 471429.577,130711.05 471432.809,130706.704 471433.269,130707.131 471437.306,130698.331 471438.237,130696.972 471425.389,130699.697 471425.1,130699.471 471422.962,130699.339 471421.719,130697.788 471421.883,130697.143 471415.787,130699.321 471415.557,130698.926 471411.818,130693.754 471412.365,130692.911 471404.389,130695.188 471404.148,130700.658 471403.57,130700.147 471398.743,130698.579 471398.909,130698.305 471396.313,130692.527 471396.924,130692.32 471394.964,130692.27 471394.496,130692.151 471393.364,130692.078 471392.679,130691.422 471386.473,130690.96 471382.107,130690.807 471380.66,130690.738 471380.01,130690.318 471376.034,130689.455 471367.876))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssenbroek,WK190412,Bisonspoor,WK19041214,0333010000000720,Bisonspoor,2023,,,3605LC,Maarssen,5.03013,52.135075,130553,460824,"POLYGON ((130458.563 460780.333,130466.439 460772.636,130461.88 460767.958,130463.032 460766.85,130463.111 460765.198,130461.965 460764.013,130461.988 460762.594,130465.138 460759.519,130463.138 460757.445,130463.418 460757.186,130460.994 460754.479,130459.879 460755.726,130459.803 460755.66,130461.011 460754.314,130462.255 460753.001,130463.536 460751.724,130464.852 460750.483,130466.201 460749.279,130467.584 460748.113,130466.451 460749.195,130467.706 460750.499,130467.857 460750.353,130469.148 460751.693,130468.96 460751.873,130469.224 460752.147,130478.703 460743.019,130478.585 460742.896,130483.606 460738.062,130483.724 460738.184,130488.377 460733.703,130488.259 460733.581,130493.129 460728.892,130493.247 460729.014,130497.907 460724.527,130497.789 460724.404,130518.319 460704.635,130523.877 460704.721,130524.294 460704.727,130540.935 460721.935,130540.758 460722.106,130525.805 460736.585,130526.799 460737.568,130527.179 460737.682,130524.851 460740.124,130522.407 460742.451,130521.143 460743.569,130520.716 460743.465,130519.765 460742.441,130512.817 460749.176,130515.001 460751.426,130516.124 460750.347,130537.374 460772.31,130548.129 460784.036,130548.673 460784.629,130556.865 460776.138,130551.582 460768.161,130554.392 460765.564,130566.707 460755.626,130574.333 460759.896,130574.166 460758.775,130582.367 460758.31,130582.826 460757.582,130591.533 460766.651,130593.481 460768.679,130615.149 460791.247,130615.572 460791.687,130634.698 460811.606,130634.826 460811.484,130635.245 460811.925,130634.82 460812.336,130634.707 460812.219,130632.567 460814.331,130633.646 460815.345,130633.852 460815.125,130637.532 460818.911,130639.707 460816.809,130665.167 460842.343,130643.832 460861.501,130629.264 460837.737,130624.23 460832.519,130621.958 460834.715,130617.891 460830.508,130618.153 460830.255,130617.116 460829.18,130611.165 460834.915,130609.208 460836.801,130629.323 460857.859,130633.831 460862.578,130633.94 460862.476,130634.333 460862.862,130634.415 460862.796,130636.773 460865.252,130636.668 460865.941,130636.778 460866.056,130626.144 460876.3,130625.989 460876.139,130626.213 460875.922,130623.591 460873.282,130617.191 460879.266,130617.548 460879.635,130615.036 460882.057,130614.639 460881.646,130613.535 460882.711,130616.197 460885.62,130616.447 460885.378,130616.617 460885.555,130615.276 460886.849,130600.106 460901.483,130599.846 460901.214,130600.08 460900.989,130588.385 460888.861,130588.609 460888.645,130567.616 460866.915,130557.364 460876.817,130552.044 460881.955,130526.458 460906.666,130552.834 460933.982,130548.945 460937.741,130534.501 460951.7,130535.093 460952.312,130518.146 460968.695,130517.408 460967.976,130514.332 460970.962,130511.658 460970.921,130506.319 460970.838,130462.299 460924.918,130462.174 460919.862,130465.378 460916.721,130465.464 460914.663,130466.756 460913.306,130461.701 460908.085,130461.823 460903.396,130468.46 460897.009,130465.664 460894.104,130469.022 460890.917,130470.866 460889.244,130471.928 460888.3,130496.198 460864.869,130496.722 460865.409,130501.959 460865.506,130504.121 460863.385,130501.08 460860.194,130506.329 460855.072,130496.438 460845.177,130502.804 460839.071,130502.886 460835.832,130505.343 460833.403,130505.527 460826.215,130503.572 460824.186,130500.996 460824.058,130458.563 460780.333))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssenbroek,WK190412,Fazantenkamp,WK19041203,0333010000004869,Fazantenkamp,163,,,3607CH,Maarssen,5.01746,52.131639,129683.64,460446.14,"POLYGON Z ((129674.037 460428.025 0,129674.396 460427.485 0,129674.967 460426.627 0,129678.742 460429.142 0,129698.381 460442.227 0,129699.344 460440.782 0,129703.207 460443.357 0,129704.48 460441.447 0,129707.566 460443.504 0,129706.305 460445.396 0,129708.902 460447.127 0,129706.343 460450.967 0,129704.927 460450.024 0,129703.436 460452.263 0,129698.234 460460.074 0,129694.953 460465.001 0,129693.621 460464.114 0,129692.892 460465.209 0,129685.342 460460.182 0,129684.897 460460.851 0,129675.273 460454.449 0,129670.361 460451.182 0,129668.279 460449.797 0,129670.47 460446.503 0,129664.422 460442.48 0,129673.378 460429.016 0,129674.037 460428.025 0))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssen,WK190401,Op Buuren,WK19040104,0333010000006133,Oostwaard,32,,,3602AA,Maarssen,5.052854,52.130638,132106.55,460322.99,"POLYGON ((132089.305 460324.588,132089.755 460324.563,132089.554 460321.068,132092.849 460320.879,132092.62 460316.885,132091.123 460316.97,132090.753 460310.53,132111.424 460309.345,132112.636 460330.494,132105.636 460330.896,132105.579 460329.897,132102.504 460330.073,132103.083 460340.179,132091.999 460340.814,132091.569 460333.325,132090.261 460333.4,132090.061 460329.905,132089.611 460329.931,132089.305 460324.588))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssenbroek,WK190412,Zwanenkamp,WK19041206,0333010000007751,Zwanenkamp,1333,,,3607NZ,Maarssen,5.007533,52.141158,129009.51,461508.63,"POLYGON ((129001.5 461520.781,129009.374 461501.882,129016.928 461505.067,129018.445 461501.468,129027.841 461505.408,129020.798 461522.31,129013.292 461519.166,129012.95 461519.979,129011.974 461520.381,129011.032 461519.989,129009.305 461524.067,129001.5 461520.781))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssen,WK190401,Schilderskwartier,WK19040112,0333010000007977,Huis ten Boschstraat,7,,,3601AA,Maarssen,5.048083,52.1411,131785.32,461488.47,"POLYGON ((131772.265 461499.774,131775.993 461487.847,131779.469 461488.934,131782.532 461479.139,131784.224 461479.668,131791.43 461481.921,131796.345 461483.457,131801.499 461485.068,131802.288 461485.315,131798.326 461497.986,131795.9 461497.228,131795.033 461500,131793.07 461506.279,131772.987 461499.999,131772.265 461499.774))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssen,WK190401,Op Buuren,WK19040104,0333010000008515,Amsterdamsestraatweg,2,,,3604AA,Maarssen,5.058941,52.124796,132520.37,459671.12,"POLYGON Z ((132512.516 459669.772 0,132521.26 459661.478 0,132527.117 459667.653 0,132526.651 459668.095 0,132538.645 459680.741 0,132530.803 459688.179 0,132518.809 459675.534 0,132518.373 459675.947 0,132512.516 459669.772 0))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssenbroek,WK190412,Boomstede,WK19041204,0333010000011612,Boomstede,566,,,3608BM,Maarssen,5.028469,52.121413,130431.8,459304.61,"POLYGON ((130422.042 459298.573,130428.085 459294.19,130438.25 459308.2,130440.53 459306.545,130445.415 459313.28,130437.015 459319.37,130433.464 459314.472,130432.088 459315.469,130431.804 459315.675,130428.242 459310.76,130429.902 459309.557,130426.165 459304.335,130422.042 459298.573))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Tienhoven,WK190407,Bethunepolder-Noord,WK19040702,0333010000013593,Nieuweweg,19,a,,3612NB,Tienhoven,5.029277,52.161089,130508.9,463718.61,"POLYGON Z ((130503.523 463714.27 0,130504.651 463714.57 0,130506.064 463709.888 0,130515.289 463712.672 0,130512.354 463722.397 0,130511.059 463722.007 0,130509.62 463726.777 0,130500.619 463724.06 0,130503.523 463714.27 0))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssen,WK190401,Op Buuren,WK19040104,0333010000013885,Sportparkweg,9,,,3604AW,Maarssen,5.060945,52.124606,132657.53,459649.31,"POLYGON ((132630.091 459662.002,132661.344 459630.267,132662.07 459630.982,132667.473 459625.496,132687.125 459644.851,132681.723 459650.337,132682.434 459651.037,132681.331 459652.158,132651.181 459682.772,132635.869 459667.692,132630.091 459662.002))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,WK19040703,0333010000018215,Ds. Ulferslaan,25,,,3612BH,Tienhoven,5.082458,52.165755,134149.99,464221.18,"POLYGON ((134136.016 464229.282,134143.281 464210.027,134140.699 464209.054,134141.091 464208.016,134140.858 464207.929,134144.035 464199.509,134146.707 464200.517,134152.447 464202.683,134151.48 464205.247,134155.396 464206.738,134158.049 464207.748,134166.608 464211.007,134162.123 464223.333,134165.866 464224.745,134162.149 464234.598,134160.064 464233.811,134158.564 464237.788,134150.194 464234.631,134148.263 464233.902,134145.316 464232.79,134144.241 464232.385,134136.016 464229.282))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Tienhoven,WK190407,Molenpolder,WK19040701,1904010000030487,Westbroekse Binnenweg,2,a,,3612AH,Tienhoven,5.082918,52.146296,134172.37,462055.99,"POLYGON ((134140.975 462016.151,134151.155 462008.831,134154.629 462013.662,134148.661 462017.953,134149.898 462019.674,134149.168 462020.2,134155.005 462028.319,134162.313 462023.065,134178.209 462045.174,134190.534 462036.312,134188.782 462033.876,134215.933 462014.355,134217.684 462016.791,134239.298 462001.251,134238.685 462000.399,134243.556 461996.896,134244.269 461997.887,134253.581 461991.191,134256.267 461994.926,134259.336 461992.795,134258.09 461990.849,134257.623 461988.28,134257.779 461985.555,134258.246 461982.208,134263.073 461982.986,134261.983 461988.046,134268.6 461997.466,134262.224 462001.842,134263.787 462004.015,134213.935 462039.858,134216.325 462042.943,134197.732 462056.312,134195.59 462053.039,134176.845 462066.678,134171.009 462058.559,134168.978 462060.018,134169.598 462061.085,134162.129 462066.456,134151.454 462051.89,134161.839 462044.348,134140.975 462016.151))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssenbroek,WK190412,Bisonspoor,WK19041214,1904010000030584,Bisonspoor,237,,03,3605JM,Maarssen,5.026156,52.135757,130281.36,460901.26,"POLYGON Z ((130306.428 460933.203 0,130294.045 460927.697 0,130245.833 460877.553 0,130286.868 460838.211 0,130316.15 460850.068 0,130353.09 460888.256 0,130306.428 460933.203 0))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssenbroek,WK190412,Bisonspoor,WK19041214,1904010000030585,Bisonspoor,237,,02,3605JM,Maarssen,5.026252,52.135893,130288,460916.4,"POLYGON Z ((130306.428 460933.203 0,130294.045 460927.697 0,130245.833 460877.553 0,130286.868 460838.211 0,130316.15 460850.068 0,130353.09 460888.256 0,130306.428 460933.203 0))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Breukelen,WK190402,Landgoed Nijenrode,WK19040209,1904010000030973,Broekdijk Oost,24,,,3621LN,Breukelen,4.99913,52.164244,128447.99,464080.2,"POLYGON ((128438.228 464081.222,128446.818 464068.945,128446.114 464068.452,128447.28 464066.785,128457.969 464051.658,128469.223 464059.285,128471.511 464060.882,128471.411 464061.023,128459.637 464077.851,128459.568 464077.95,128457.011 464081.605,128452.103 464088.621,128451.019 464090.171,128438.228 464081.222))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssen,WK190401,Op Buuren,WK19040104,1904010000031230,Sportparkweg,1,,,3604AW,Maarssen,5.061218,52.126326,132677.08,459840.6,"POLYGON ((132658.6 459850.637,132663.515 459845.99,132672.727 459837.282,132672.562 459837.108,132682.113 459828.069,132689.976 459836.378,132692.739 459839.297,132679.303 459852.012,132679.989 459852.696,132669.735 459862.402,132666.161 459858.626,132658.6 459850.637))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssen,WK190401,Op Buuren,WK19040104,1904010000031232,Sportparkweg,11,,,3604AW,Maarssen,5.061716,52.124833,132710.42,459674.37,"POLYGON ((132695.228 459665.202,132699.986 459660.316,132697.607 459657.999,132698.755 459656.825,132700.352 459655.194,132705.88 459660.556,132704.415 459662.06,132704.834 459662.468,132710.218 459667.712,132713.085 459664.767,132713.16 459664.84,132719.117 459670.642,132717.715 459672.081,132726.749 459680.879,132719.278 459688.623,132706.024 459675.716,132695.228 459665.202))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssen,WK190401,Maarsseveen,WK19040101,1904010000031404,Herenweg,59,,,3602AN,Maarssen,5.080296,52.141927,133990.88,461570.7,"POLYGON Z ((133989.535 461578.415 0,133985.969 461573.412 0,133990.102 461570.466 0,133986.536 461565.463 0,133990.703 461562.493 0,133997.835 461572.499 0,133989.535 461578.415 0))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssen,WK190401,Centrum ten zuiden van de Vecht,WK19040110,1904010000031470,Emmaweg,56,a,,3603AN,Maarssen,5.041989,52.140531,131367.85,461427.11,"POLYGON ((131345.514 461427.164,131346.072 461421.331,131360.641 461422.725,131360.734 461421.757,131373.264 461422.957,131372.613 461429.758,131372.474 461431.388,131371.633 461441.255,131365.135 461440.789,131366.187 461429.143,131361.235 461428.669,131345.514 461427.164))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssen,WK190401,Hogebrug,WK19040116,1904010000031554,Daniël Stoopendaallaan,32,,,3603EL,Maarssen,5.037069,52.13577,131028.5,460899.09,"POLYGON Z ((131023.244 460899.53 0,131029.267 460893.738 0,131033.279 460897.909 0,131027.256 460903.701 0,131023.244 460899.53 0))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,WK19041202,1904010000031991,Westkanaaldijk,18,a,,3606AL,Maarssen,5.04413,52.130488,131509.14,460309.05,"POLYGON ((131425.298 460314.009,131456.379 460285.427,131453.447 460282.232,131497.728 460241.597,131492.719 460236.138,131492.38 460235.769,131515.668 460214.043,131575.137 460278.547,131580.356 460284.075,131556.991 460299.121,131555.628 460297.652,131552.277 460300.321,131558.258 460306.694,131543.696 460320.36,131534.458 460310.516,131527.391 460317.981,131463.692 460359.673,131427.11 460319.895,131425.298 460314.009))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssenbroek,WK190412,Verbindingswegen,WK19041201,1904010000033931,Safariweg,38,,,3605MA,Maarssen,5.033586,52.135255,130789.73,460842.86,"POLYGON ((130732.639 460887.353,130734.239 460884.832,130734.03 460884.688,130734.223 460884.409,130734.421 460884.546,130738.204 460878.583,130738.048 460878.39,130738.318 460878.172,130738.476 460878.368,130743.405 460873.601,130743.225 460873.422,130743.479 460873.166,130743.665 460873.35,130748.579 460868.596,130748.4 460868.42,130748.635 460868.18,130748.821 460868.362,130753.755 460863.589,130753.572 460863.416,130753.793 460863.182,130753.987 460863.365,130755.592 460861.813,130755.46 460861.597,130755.376 460861.357,130755.343 460861.106,130755.362 460860.854,130755.433 460860.61,130755.552 460860.387,130755.715 460860.193,130755.915 460860.036,130756.142 460859.925,130756.388 460859.862,130756.641 460859.851,130756.891 460859.893,130757.127 460859.986,130757.339 460860.125,130758.922 460858.595,130758.742 460858.412,130758.988 460858.172,130759.169 460858.357,130764.092 460853.599,130763.914 460853.418,130764.16 460853.176,130764.34 460853.359,130769.267 460848.597,130769.09 460848.417,130769.335 460848.174,130769.516 460848.357,130774.441 460843.596,130774.264 460843.414,130774.506 460843.179,130774.684 460843.362,130779.613 460838.6,130779.437 460838.418,130779.683 460838.181,130779.858 460838.363,130784.795 460833.6,130784.62 460833.429,130784.86 460833.184,130785.042 460833.362,130786.662 460831.799,130786.417 460831.392,130786.357 460830.921,130786.491 460830.465,130786.797 460830.102,130787.223 460829.892,130787.698 460829.872,130788.14 460830.044,130788.326 460830.194,130789.762 460828.808,130787.955 460826.973,130787.831 460827.092,130767.179 460805.651,130785.635 460773.276,130787.34 460774.248,130802.162 460782.697,130806.212 460785.005,130824.186 460795.25,130824.741 460795.566,130841.473 460805.103,130841.998 460805.402,130744.503 460899.628,130732.639 460887.353))"
Stichtse Vecht,G1904,StichtseVecht-sportfunctie,Maarssenbroek,WK190412,Fazantenkamp,WK19041203,0333010000004700,Fazantenkamp,619,,,3607DK,Maarssen,5.02207,52.126997,129996.71,459928.06,"POLYGON ((129963.88 459933.358,129964.198 459932.886,129969.125 459925.59,129983.839 459935.525,129979.93 459941.313,129982.342 459942.942,129982.91 459942.075,130001.202 459915.076,130002.965 459916.262,130003.887 459914.934,130002.083 459913.709,130008.265 459904.606,130024.858 459915.873,130018.612 459925.072,130017.252 459924.149,130013.793 459929.321,130009.896 459926.62,130005.615 459932.77,130001.921 459929.911,129988.246 459949.882,129980.961 459944.96,129980.992 459944.913,129964.603 459933.847,129963.88 459933.358))"
