OBJECTID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,LENGTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,MATERIAAL,HOOGTE,Shape__Length
490,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.789,283,,,,0.788684981472324
491,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,6.528,283,,,,6.52792501488796
492,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.393,283,,,,3.39305835493585
493,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,66.718,283,,,,66.7180669159412
494,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.439,283,,,,1.43897637228691
495,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,0.214,283,,,,0.213824694551401
496,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.31,283,,,,0.310319190511963
497,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.32,283,,,,0.3203388830598
498,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,112.738,283,,,,112.738471805325
499,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.452,283,,,,1.45241454137584
500,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,1.606,283,,,,1.60609464229229
501,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.209,283,,,,0.20930838492521
502,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,0.348,283,,,,0.348459466796355
503,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,95.71,283,,,,95.7100151760515
504,2015/02/20 10:37:42+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,2.259,283,,,,2.25920627654935
505,2015/02/19 14:19:16+00,G0995,Lelystad,bestaand,0,damwand,306.73,283,,,,306.729757151496
506,2015/08/13 18:13:40+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,15.026,283,,,,15.0255024426644
507,2015/08/18 12:10:10+00,W0646,Waterschap Hunze en Aa's,bestaand,0,walbescherming,2.75,283,,,,2.74991727148291
508,2015/08/13 18:13:39+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,7.732,283,,,,7.73192479270201
509,2015/08/13 18:13:39+00,W0647,Waterschap Noorderzijlvest,bestaand,0,kademuur,3.746,283,,,,3.74599159102099
510,2021/04/14 14:56:05+00,W0647,Waterschap Noorderzijlvest,bestaand,0,kademuur,2.062,283,,,,2.06158385713509
511,2015/08/13 18:13:38+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,13.254,283,,,,13.2543909456377
512,2015/08/13 18:13:39+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,76.188,283,,,,76.1882487302914
513,2015/08/18 12:10:10+00,W0646,Waterschap Hunze en Aa's,bestaand,0,walbescherming,138.862,283,,,,138.861673412531
514,2021/01/12 18:20:06+00,G1979,Eemsdelta,bestaand,0,muur,3.918,283,,,,3.91799733868253
515,2015/08/18 11:55:26+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,318.536,283,,,,318.535505753411
516,2015/01/08 13:50:41+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,63.635,283,,,,63.6348167744755
517,2014/10/24 15:52:06+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,0.2,283,,,,0.199564525905783
518,2015/02/19 14:19:16+00,G0995,Lelystad,bestaand,0,damwand,310.67,283,,,,310.670145287463
519,2015/02/20 10:37:43+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,410.686,283,,,,410.686311659472
520,2022/08/05 14:25:49+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,35.609,283,,,,35.6093878380208
521,2014/07/14 09:44:31+00,L0004,Prorail,bestaand,0,muur,2.469,283,,,,2.46918159598926
522,2015/05/20 14:48:04+00,L0004,Prorail,bestaand,0,muur,4.417,283,,,,4.41723646638936
523,2021/05/14 11:28:26+00,G1525,Teylingen,bestaand,0,walbescherming,120.794,283,,,,120.79397714147
524,2014/07/14 09:47:13+00,L0004,Prorail,bestaand,0,muur,5.546,283,,,,5.5462707062212
525,2018/07/09 10:04:31+00,P0028,Zuid-Holland,bestaand,0,walbescherming,5.618,283,,,,5.61785694094019
526,2016/02/23 07:26:47+00,L0004,Prorail,bestaand,0,muur,2.892,283,,,,2.89230098710352
527,2015/05/20 14:48:04+00,L0004,Prorail,bestaand,0,muur,0.341,283,,,,0.341177492978767
528,2015/05/20 14:47:55+00,L0004,Prorail,bestaand,0,muur,4.611,283,,,,4.6114989899026
529,2014/07/11 16:48:39+00,L0004,Prorail,bestaand,0,muur,0.94,283,,,,0.939766460350655
530,2015/05/20 14:48:04+00,L0004,Prorail,bestaand,0,muur,4.875,283,,,,4.87485768007012
531,2014/07/11 16:50:09+00,L0004,Prorail,bestaand,0,muur,0.742,283,,,,0.741852411197807
532,2022/01/21 09:14:50+00,L0004,Prorail,bestaand,0,muur,68.032,283,,,,68.0322001611134
533,2021/06/30 17:45:04+00,G0080,Leeuwarden,bestaand,0,muur,3.04,283,,,,3.03964340013759
534,2014/07/11 16:55:40+00,L0004,Prorail,bestaand,0,muur,4.717,283,,,,4.7165267941569
535,2015/06/02 08:21:48+00,L0004,Prorail,bestaand,0,muur,15.53,283,,,,15.5296068936098
536,2015/05/20 14:48:03+00,L0004,Prorail,bestaand,0,muur,3.596,283,,,,3.59626486788724
537,2014/07/11 16:50:13+00,L0004,Prorail,bestaand,0,muur,4.442,283,,,,4.44230807126206
538,2020/09/18 17:32:22+00,L0004,Prorail,bestaand,1,muur,4.574,283,,,,4.57403785705468
539,2020/09/18 17:33:30+00,L0004,Prorail,bestaand,1,muur,45.546,283,,,,45.5462599944041
540,2015/05/20 14:47:56+00,L0004,Prorail,bestaand,0,muur,0.189,283,,,,0.188679622641132
541,2015/05/20 14:48:01+00,L0004,Prorail,bestaand,0,muur,4.525,283,,,,4.52453588780109
542,2015/04/02 15:31:03+00,G0363,Amsterdam,bestaand,0,muur,1.822,283,,,,1.822
543,2005/12/23 19:07:30+00,G0363,Amsterdam,bestaand,0,muur,12.305,283,,,,12.3045268092682
544,2020/09/18 17:33:31+00,L0004,Prorail,bestaand,0,muur,2.296,283,,,,2.29642874916684
545,2020/09/18 17:33:36+00,L0004,Prorail,bestaand,1,muur,172.959,283,,,,172.959250935773
546,2015/05/20 14:48:05+00,L0004,Prorail,bestaand,0,muur,4.014,283,,,,4.01368708296997
547,2015/05/20 14:47:57+00,L0004,Prorail,bestaand,0,muur,4.523,283,,,,4.52338229025354
548,2014/07/11 16:50:13+00,L0004,Prorail,bestaand,0,muur,0.798,283,,,,0.797796966652544
549,2015/05/20 14:47:56+00,L0004,Prorail,bestaand,0,muur,0.403,283,,,,0.403372036710529
550,2015/05/20 14:48:04+00,L0004,Prorail,bestaand,0,muur,4.643,283,,,,4.64321849560731
551,2015/05/20 14:47:58+00,L0004,Prorail,bestaand,0,muur,5.659,283,,,,5.65866651984977
552,2021/03/05 16:41:21+00,G0983,Venlo,bestaand,0,walbescherming,5.824,283,,,,5.82427411786224
553,2021/03/05 16:41:21+00,G0983,Venlo,bestaand,0,walbescherming,5.125,283,,,,5.12507404824555
554,2005/12/23 19:07:36+00,G0363,Amsterdam,bestaand,0,muur,0.985,283,,,,0.985
555,2015/08/18 11:55:25+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,39.356,283,,,,39.3557752142837
556,2007/10/31 10:40:46+00,G0363,Amsterdam,bestaand,0,muur,0.29,283,,,,0.28963770472782
557,2015/05/20 14:47:57+00,L0004,Prorail,bestaand,0,muur,3.893,283,,,,3.89281090065494
558,2016/04/18 11:26:17+00,G0363,Amsterdam,bestaand,0,walbescherming,2.59,283,,,,2.59008060787608
559,2015/05/20 14:48:04+00,L0004,Prorail,bestaand,0,muur,8.556,283,,,,8.55613212847955
560,2015/05/20 14:47:55+00,L0004,Prorail,bestaand,0,muur,5.946,283,,,,5.9463950141793
561,2020/01/09 08:25:25+00,L0004,Prorail,bestaand,0,muur,25.676,283,,,,25.6764537530526
562,2016/04/18 15:24:11+00,W0654,Waterschap Aa en Maas,bestaand,0,damwand,9.487,283,,,,9.48717713548134
563,2016/04/19 10:39:30+00,W0654,Waterschap Aa en Maas,bestaand,0,walbescherming,58.045,283,,,,58.0449672730938
564,2014/07/14 09:44:34+00,L0004,Prorail,bestaand,0,muur,3.058,283,,,,3.05754838105201
565,2005/12/23 17:00:40+00,G0363,Amsterdam,bestaand,0,muur,0.916,283,,,,0.916368921341181
566,2016/04/19 08:35:26+00,W0654,Waterschap Aa en Maas,bestaand,0,damwand,9.738,283,,,,9.73759421007058
567,2015/05/20 14:48:03+00,L0004,Prorail,bestaand,0,muur,0.581,283,,,,0.581204965656562
568,2018/07/11 09:20:25+00,G1945,Groesbeek,bestaand,0,muur,9.004,283,,,,9.00422845112228
569,2018/10/04 12:25:17+00,G1945,Groesbeek,bestaand,0,muur,6.703,283,,,,6.7025774892947
570,2018/07/11 09:20:25+00,G1945,Groesbeek,bestaand,0,muur,23.552,283,,,,23.5515122656699
571,2018/07/11 09:20:25+00,G1945,Groesbeek,bestaand,0,muur,2.749,283,,,,2.74851129609842
572,2022/05/02 18:03:44+00,L0004,Prorail,bestaand,0,muur,7.61,283,,,,7.60976175711172
573,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,20.468,283,,,,20.4682537211212
574,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,0.865,283,,,,0.864570413558086
575,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,5.238,283,,,,5.23824560325306
576,2015/03/30 13:24:08+00,G0753,Best,bestaand,0,muur,2.51,283,,,,2.50992768820139
577,2019/08/26 11:39:44+00,G0637,Zoetermeer,bestaand,0,damwand,7.844,283,,,,7.84446365279361
578,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,113.797,283,,,,113.796686475013
579,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,8.111,283,,,,8.11051491550773
580,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,17.801,283,,,,17.8006004954889
581,2017/10/24 14:14:48+00,G0344,Utrecht,bestaand,0,muur,4.486,283,,,,4.48604436018268
582,2023/01/10 08:27:04+00,G0405,,bestaand,0,muur,50.364,283,,,,50.3635596159916
583,2017/10/24 14:14:48+00,G0344,Utrecht,bestaand,0,muur,3.358,283,,,,3.35787507212523
584,2017/10/24 14:16:23+00,G0344,Utrecht,bestaand,0,muur,6.763,283,,,,6.76316649211004
585,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,3.38,283,,,,3.3799911242487
586,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,12.345,283,,,,12.3454142097528
587,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,kademuur,1.198,283,,,,1.19760093520338
588,2017/10/24 14:14:49+00,G0344,Utrecht,bestaand,0,muur,11.658,283,,,,11.6584995604066
589,2015/09/23 07:52:22+00,G1700,Twenterand,bestaand,0,walbescherming,1.96,283,,,,1.9596999770373
590,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,muur,4.528,283,,,,4.52833402036555
591,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,1.494,283,,,,1.49445809576582
592,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,10.214,283,,,,10.2144347371746
593,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,5.637,283,,,,5.63718458097657
594,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,0.882,283,,,,0.882252231507521
595,2021/05/10 08:33:44+00,G0855,Tilburg,bestaand,0,muur,2.134,283,,,,2.13393863352295
596,2021/05/10 08:33:44+00,G0855,Tilburg,bestaand,0,muur,2.38,283,,,,2.38034640336233
597,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,1.837,283,,,,1.83672806914905
598,2021/05/10 08:33:44+00,G0855,Tilburg,bestaand,0,muur,3.104,283,,,,3.10395658271681
599,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,2.436,283,,,,2.43535429710144
600,2022/04/26 11:12:47+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,28.81,283,,,,28.8102011730134
601,2021/12/14 10:43:17+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,27.858,283,,,,27.8578001076023
602,2015/09/22 09:33:46+00,G1700,Twenterand,bestaand,0,walbescherming,0.05,283,,,,0.0500899191454728
603,2015/09/22 09:33:46+00,G1700,Twenterand,bestaand,0,muur,22.409,283,,,,22.40883689776
604,2015/09/22 09:33:46+00,G1700,Twenterand,bestaand,0,walbescherming,33.835,283,,,,33.8345987989172
605,2017/05/12 08:51:34+00,G0153,Enschede,bestaand,0,muur,1.806,283,,,,1.80621205842503
606,2017/05/11 13:22:17+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,184.729,283,,,,184.728749321883
607,2017/05/12 08:51:34+00,G0153,Enschede,bestaand,0,muur,1.559,283,,,,1.55930144616107
608,2015/09/22 09:33:46+00,G1700,Twenterand,bestaand,0,muur,2.021,283,,,,2.02147871459183
609,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,1.907,283,,,,1.90734003261086
610,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,muur,16.636,283,,,,16.6363944411041
611,2020/05/26 07:28:26+00,G0484,Alphen aan den Rijn,bestaand,0,muur,3.645,283,,,,3.64479087596843
612,2020/05/26 07:28:26+00,G0484,Alphen aan den Rijn,bestaand,0,muur,10.383,283,,,,10.3828647299288
613,2022/09/15 09:43:40+00,G0344,Utrecht,bestaand,0,muur,3.066,283,,,,3.06552605599757
614,2022/01/17 10:58:48+00,G1982,Land van Cuijk,bestaand,0,muur,0.503,283,,,,0.503135170704653
615,2015/05/07 12:59:00+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,12.755,283,,,,12.7547117960384
616,2022/01/17 10:58:49+00,G1982,Land van Cuijk,bestaand,0,muur,53.227,283,,,,53.2274387117388
617,2016/05/30 11:06:33+00,W0654,Waterschap Aa en Maas,bestaand,0,walbescherming,0.719,283,,,,0.718668908468983
618,2018/03/29 08:54:31+00,G0796,'s-Hertogenbosch,bestaand,0,muur,2.898,283,,,,2.89716951421987
619,2022/07/22 10:45:49+00,G0855,Tilburg,bestaand,0,muur,3.406,283,,,,3.40614929208924
620,2022/07/22 10:45:49+00,G0855,Tilburg,bestaand,0,muur,2.674,283,,,,2.67408919073392
621,2018/03/29 08:54:31+00,G0796,'s-Hertogenbosch,bestaand,0,muur,12.855,283,,,,12.8550351613677
622,2017/05/04 14:51:49+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,80.729,283,,,,80.7287463312189
623,2017/05/04 14:51:49+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,92.087,283,,,,92.0867576784231
624,2018/03/29 08:54:31+00,G0796,'s-Hertogenbosch,bestaand,0,muur,20.622,283,,,,20.6224006846924
625,2016/05/30 11:06:33+00,W0654,Waterschap Aa en Maas,bestaand,0,damwand,4.054,283,,,,4.05375097903164
626,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,2.209,283,,,,2.20948229230288
627,2018/12/14 09:42:50+00,G0363,Amsterdam,bestaand,0,muur,108.975,283,,,,108.974990317871
628,2018/12/14 09:42:50+00,G0363,Amsterdam,bestaand,0,muur,5.251,283,,,,5.25105894082327
629,2018/12/14 09:42:50+00,G0363,Amsterdam,bestaand,0,muur,6.89,283,,,,6.88952603594761
630,2014/12/05 11:57:08+00,G0935,Maastricht,bestaand,0,muur,71.476,283,,,,71.4760176912508
631,2015/11/13 09:19:08+00,G0160,Hardenberg,bestaand,0,muur,8.951,283,,,,8.95075170027635
632,2015/11/13 09:19:08+00,G0160,Hardenberg,bestaand,0,muur,4.077,283,,,,4.07693475542594
633,2020/06/24 16:04:04+00,G0160,Hardenberg,bestaand,0,muur,5.752,283,,,,5.75201469262027
634,2015/11/13 09:19:08+00,G0160,Hardenberg,bestaand,0,muur,3.187,283,,,,3.18670268459422
635,2020/06/24 16:04:04+00,G0160,Hardenberg,bestaand,0,muur,3.97,283,,,,3.97036154966178
636,2015/11/13 09:19:08+00,G0160,Hardenberg,bestaand,0,muur,12.669,283,,,,12.6685237462733
637,2016/07/22 09:46:48+00,G0479,Zaanstad,bestaand,0,muur,8.935,283,,,,8.93520370855417
638,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,0.75,283,,,,0.75
639,2016/07/22 09:46:48+00,G0479,Zaanstad,bestaand,0,muur,5.639,283,,,,5.63904016450428
640,2016/07/22 09:46:48+00,G0479,Zaanstad,bestaand,0,muur,3.98,283,,,,3.97964091115271
641,2015/08/13 18:13:40+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,44.215,283,,,,44.2147095087308
642,2015/08/18 11:55:26+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,362.137,283,,,,362.137377783653
643,2015/08/13 18:13:39+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,20.219,283,,,,20.2191433943909
644,2015/08/18 12:10:10+00,W0646,Waterschap Hunze en Aa's,bestaand,0,walbescherming,3.292,283,,,,3.29225530601744
645,2015/08/18 12:10:10+00,W0646,Waterschap Hunze en Aa's,bestaand,0,walbescherming,15.625,283,,,,15.6254845096782
646,2017/05/22 12:17:33+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,3.853,283,,,,3.85268375475503
647,2020/04/07 10:18:52+00,W0646,Waterschap Hunze en Aa's,bestaand,0,walbescherming,198.801,283,,,,198.801354058345
648,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,0.75,283,,,,0.75
649,2022/03/09 17:07:28+00,G0080,Leeuwarden,bestaand,0,walbescherming,10.5,283,,,,10.4995646100207
650,2022/03/09 17:07:28+00,G0080,Leeuwarden,bestaand,0,walbescherming,32.248,283,,,,32.2475448522829
651,2022/03/09 17:07:28+00,G0080,Leeuwarden,bestaand,0,walbescherming,0.614,283,,,,0.614208433677038
652,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,2.3,283,,,,2.2996714982797
653,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,0.242,283,,,,0.242157023043874
654,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,0.64,283,,,,0.639701054647903
655,2015/07/01 16:20:08+00,G0753,Best,bestaand,0,muur,0.53,283,,,,0.529773536522918
656,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,0.21,283,,,,0.210002380938884
657,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,1.07,283,,,,1.06999548802652
658,2018/11/08 05:59:23+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,walbescherming,7.786,283,,,,7.78565071140492
659,2018/11/08 05:59:23+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,walbescherming,15.527,283,,,,15.5265833442769
660,2018/11/13 15:40:31+00,G0796,'s-Hertogenbosch,bestaand,0,muur,4.149,283,,,,4.14845559499258
661,2015/08/18 12:10:09+00,W0646,Waterschap Hunze en Aa's,bestaand,0,walbescherming,48.853,283,,,,48.8533713402462
662,2015/08/13 18:13:37+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,11.468,283,,,,11.467814364411
663,2020/12/22 14:27:13+00,W0647,Waterschap Noorderzijlvest,bestaand,0,kademuur,8.281,283,,,,8.28123357732967
664,2015/08/16 18:05:31+00,W0647,Waterschap Noorderzijlvest,bestaand,0,kademuur,72.903,283,,,,72.9025093560501
665,2015/08/18 12:10:10+00,W0646,Waterschap Hunze en Aa's,bestaand,0,walbescherming,62.682,283,,,,62.6824992157943
666,2014/07/14 09:47:19+00,L0004,Prorail,bestaand,0,muur,10.828,283,,,,10.8284569577839
667,2022/11/07 15:07:40+00,G0632,Woerden,bestaand,0,walbescherming,9.091,283,,,,9.09142767735145
668,2014/07/11 17:03:06+00,L0004,Prorail,bestaand,0,muur,4.572,283,,,,4.57155925259643
669,2015/05/20 14:47:53+00,L0004,Prorail,bestaand,0,muur,4.382,283,,,,4.38241987947298
670,2015/05/20 14:48:03+00,L0004,Prorail,bestaand,0,muur,0.681,283,,,,0.681061547218337
671,2014/07/14 09:47:13+00,L0004,Prorail,bestaand,0,muur,5.484,283,,,,5.48420201089437
672,2015/05/20 14:48:01+00,L0004,Prorail,bestaand,0,muur,10.404,283,,,,10.4037359342963
673,2015/05/20 14:47:58+00,L0004,Prorail,bestaand,0,muur,4.684,283,,,,4.68393958116456
674,2020/09/18 17:26:54+00,L0004,Prorail,bestaand,0,muur,4.351,283,,,,4.35070654078829
675,2015/05/20 14:47:56+00,L0004,Prorail,bestaand,0,muur,0.344,283,,,,0.344305815175972
676,2014/07/11 16:49:55+00,L0004,Prorail,bestaand,0,muur,5.077,283,,,,5.07726353462177
677,2020/09/18 17:32:19+00,L0004,Prorail,bestaand,1,muur,35.907,283,,,,35.9073609031746
678,2015/05/20 14:47:58+00,L0004,Prorail,bestaand,0,muur,4.682,283,,,,4.68164717948378
679,2020/09/18 17:32:21+00,L0004,Prorail,bestaand,0,muur,11.91,283,,,,11.9099661246392
680,2015/11/02 10:47:39+00,L0004,Prorail,bestaand,0,muur,1.279,283,,,,1.2790848290868
681,2016/08/01 13:25:11+00,L0004,Prorail,bestaand,0,muur,5.493,283,,,,5.49276560577638
682,2014/07/14 09:47:14+00,L0004,Prorail,bestaand,0,muur,5.509,283,,,,5.50911673225529
683,2015/05/20 14:47:58+00,L0004,Prorail,bestaand,0,muur,3.93,283,,,,3.92997608135215
684,2005/12/23 17:47:34+00,G0363,Amsterdam,bestaand,0,walbescherming,3.733,283,,,,3.73271429391535
685,2015/05/19 14:16:28+00,L0004,Prorail,bestaand,0,damwand,16.202,283,,,,16.2022818203044
686,2020/01/08 18:17:55+00,L0004,Prorail,bestaand,0,muur,10.028,283,,,,10.0284438645487
687,2022/10/24 07:58:07+00,L0004,Prorail,bestaand,0,muur,2.59,283,,,,2.58974689883008
688,2015/06/02 08:21:48+00,L0004,Prorail,bestaand,0,muur,12.653,283,,,,12.653475439605
689,2020/09/18 17:44:39+00,L0004,Prorail,bestaand,1,muur,87.288,283,,,,87.2881270563185
690,2022/11/01 07:30:44+00,L0004,Prorail,bestaand,0,muur,2.516,283,,,,2.51569791509235
691,2015/05/20 14:47:53+00,L0004,Prorail,bestaand,0,muur,51.02,283,,,,51.0198556112405
692,2020/09/18 17:44:40+00,L0004,Prorail,bestaand,0,muur,1.554,283,,,,1.55434053255116
693,2015/05/20 14:48:05+00,L0004,Prorail,bestaand,0,muur,4.844,283,,,,4.84439324274797
694,2014/07/11 17:03:07+00,L0004,Prorail,bestaand,0,muur,2.736,283,,,,2.7358453903684
695,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,1.547,283,,,,1.54662874696073
696,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,6.234,283,,,,6.23375606852953
697,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,11.687,283,,,,11.6866317645419
698,2021/10/20 10:18:46+00,L0004,Prorail,bestaand,0,muur,2.49,283,gerealiseerd,,,2.48998428077161
699,2015/10/16 13:38:01+00,P0030,Noord-Brabant,bestaand,0,muur,3.31,283,,,,3.30969746421456
700,2022/04/25 07:44:58+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,141.151,283,,,,141.150519197562
701,2022/04/25 07:44:58+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,3.271,283,,,,3.27097844688711
702,2019/03/18 20:10:43+00,G0363,Amsterdam,bestaand,0,walbescherming,3.311,283,,,,3.31103103194793
703,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,0.74,283,,,,0.740141878290912
704,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,12.312,283,,,,12.311871818226
705,2022/04/25 07:44:58+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,17.594,283,,,,17.5936927991881
706,2019/03/18 20:10:43+00,G0363,Amsterdam,bestaand,0,walbescherming,5.613,283,,,,5.61308524908479
707,2022/04/25 07:44:58+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,77.089,283,,,,77.088760647346
708,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,3.215,283,,,,3.2142422466119
709,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,7.837,283,,,,7.83732103463932
710,2015/09/23 07:52:22+00,G1700,Twenterand,bestaand,0,muur,24.169,283,,,,24.1689627880488
711,2015/09/23 07:52:22+00,G1700,Twenterand,bestaand,0,walbescherming,12.861,283,,,,12.8611945797986
712,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,0.735,283,,,,0.735392412253485
713,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,0.305,283,,,,0.304611227632863
714,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.022,283,,,,1.02169455207579
715,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,kademuur,0.874,283,,,,0.87398028724722
716,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.021,283,,,,1.02096934698041
717,2017/05/10 12:50:20+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.34,283,,,,1.34031845205315
718,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.022,283,,,,1.02205985453388
719,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.217,283,,,,1.21737389776532
720,2021/05/10 08:04:55+00,G0405,,bestaand,0,muur,2.753,283,,,,2.75314456576475
721,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,0.304,283,,,,0.303586890362545
722,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,kademuur,0.85,283,,,,0.850275741245182
723,2017/05/10 12:50:20+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,0.95,283,,,,0.949636246149019
724,2021/05/10 08:33:44+00,G0855,Tilburg,bestaand,0,muur,20.685,283,,,,20.6848309879486
725,2015/09/22 09:33:46+00,G1700,Twenterand,bestaand,0,walbescherming,0.816,283,,,,0.816201568241571
726,2015/09/22 09:33:46+00,G1700,Twenterand,bestaand,0,walbescherming,4.776,283,,,,4.77608474294489
727,2020/07/02 13:38:37+00,L0004,Prorail,bestaand,1,muur,41.746,283,gerealiseerd,,,41.7463483552753
728,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,1.4,283,,,,1.40006464136482
729,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,5.025,283,,,,5.024863182217
730,2020/05/26 07:28:26+00,G0484,Alphen aan den Rijn,bestaand,0,muur,4.843,283,,,,4.84271174033723
731,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,21.075,283,,,,21.0752536785547
732,2020/05/26 07:28:26+00,G0484,Alphen aan den Rijn,bestaand,0,muur,0.727,283,,,,0.727274363634523
