FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_overdag.436,415348187,2012-01-01T00:00:00,2022-12-01T00:00:00,OV,150,Deventer,Deventer,Op de Keizer, ,G,150,Deventer,47,Onbekend,2022-09-26T00:00:00,0,0,0,0,47,0,0,B,041534818720120101,100%,,"LINESTRING (207766.3200000003 474369.0320000015, 207777.4530000016 474370.6020000018, 207793.85799999908 474368.3530000001, 207812 474363)"
max_snelheden_overdag.437,57195010,2011-12-01T00:00:00,2022-12-01T00:00:00,ZL,717,Veere,Grijpskerke,Zwanenburgseweg, ,W,WS15,Waterschap Scheldestromen,13,60,2022-09-26T00:00:00,0,0,0,0,13,0,0,B,005719501020111201,100%,,"LINESTRING (28831.26099999994 397801.063000001, 28842 397809)"
max_snelheden_overdag.438,47186007,2011-12-01T00:00:00,2022-12-01T00:00:00,ZL,717,Veere,Zoutelande,Boomweg, ,W,WS15,Waterschap Scheldestromen,20,60,2022-09-26T00:00:00,0,0,0,0,20,0,0,B,004718600720111201,100%,,"LINESTRING (23787.21499999985 393004.4149999991, 23795.47599999979 393002.7320000008, 23798.99199999869 393002.02899999917, 23802.743000000715 393001.44299999997, 23807 393001)"
max_snelheden_overdag.439,47189003,2011-12-01T00:00:00,2022-12-01T00:00:00,ZL,717,Veere,Aagtekerke,Hollandseweg, ,W,WS15,Waterschap Scheldestromen,782,60,2022-05-30T00:00:00,0,0,0,0,782,0,0,B,004718900320111201,100%,,"LINESTRING (23560 394668, 23598 394698, 23605 394704, 23680 394759, 23714 394777, 23739 394788, 23984 394886, 24001 394892, 24030 394898, 24123 394911, 24174 394919, 24281 394935)"
max_snelheden_overdag.440,95196003,2011-12-01T00:00:00,2022-12-01T00:00:00,ZL,1695,Noord-Beveland,Kortgene,Oostweg, ,W,WS15,Waterschap Scheldestromen,53,60,2022-05-30T00:00:00,0,0,0,0,53,0,0,B,009519600320111201,100%,,"LINESTRING (47534 398236, 47553 398240, 47560 398242, 47580 398244, 47586 398243)"
max_snelheden_overdag.441,43192003,2011-12-01T00:00:00,2022-12-01T00:00:00,ZL,717,Veere,Westkapelle,Noordweg, ,W,WS15,Waterschap Scheldestromen,27,60,2022-09-26T00:00:00,0,0,0,0,27,0,0,B,004319200320111201,100%,,"LINESTRING (21704 396200, 21729 396211)"
max_snelheden_overdag.442,43194003,2011-12-01T00:00:00,2022-12-01T00:00:00,ZL,717,Veere,Westkapelle,Baaiweg, ,W,WS15,Waterschap Scheldestromen,349,60,2022-05-30T00:00:00,0,0,0,0,349,0,0,B,004319400320111201,100%,,"LINESTRING (21586 397070, 21752 396988, 21865 396898, 21879 396885)"
max_snelheden_overdag.443,90171013,2011-12-01T00:00:00,2022-12-01T00:00:00,ZL,654,Borsele,Heinkenszand,Oude Zanddijk, ,W,WS15,Waterschap Scheldestromen,26,60,2022-05-30T00:00:00,0,0,0,0,26,0,0,B,009017101320111201,100%,,"LINESTRING (45157 385539, 45182 385546)"
max_snelheden_overdag.444,93168013,2011-12-01T00:00:00,2022-12-01T00:00:00,ZL,654,Borsele,Nisse,Brilletjesdijk, ,W,WS15,Waterschap Scheldestromen,510,60,2022-09-26T00:00:00,0,0,0,0,510,0,0,B,009316801320111201,100%,,"LINESTRING (46954 384357, 46959 384356, 46968 384359, 46977 384369, 46982 384385, 46999 384448, 47005 384461, 47016 384474, 47045 384505, 47056 384515, 47074 384521, 47167 384524, 47197 384527, 47211 384533, 47276 384562, 47297 384569, 47319 384569, 47357 384561)"
max_snelheden_overdag.445,369190007,2011-12-01T00:00:00,2022-12-01T00:00:00,NB,1652,Gemert-Bakel,De Rips,Paterslaan, ,G,1652,Gemert-Bakel,9,50,2022-05-30T00:00:00,0,0,0,0,9,0,0,B,036919000720111201,100%,,"LINESTRING (184530 395464, 184533.90100000054 395471.5780000016)"
max_snelheden_overdag.446,340369017,2012-04-01T00:00:00,2022-12-01T00:00:00,GL,243,Harderwijk,Harderwijk,IJsbaan, ,G,243,Harderwijk,92,Onbekend,2022-09-26T00:00:00,0,0,0,0,92,0,0,B,034036901720120401,100%,,"LINESTRING (170392.98699999973 484523.1499999985, 170413.52800000086 484523.5, 170412.36400000006 484452.37999999896)"
max_snelheden_overdag.447,227349020,2012-04-01T00:00:00,2022-12-01T00:00:00,NH,358,Aalsmeer,Aalsmeer,Legmeerdijk, ,T,MI,Meer instanties,13,50,2022-05-30T00:00:00,0,0,0,0,13,0,0,B,022734902020120401,100%,,"LINESTRING (113894 474674, 113897.22500000149 474669.7509999983, 113903.04100000113 474665.47100000083)"
max_snelheden_overdag.448,311229030,2012-04-01T00:00:00,2022-12-01T00:00:00,NB,796,'s-Hertogenbosch,Rosmalen,Waterleidingstraat, ,G,796,'s-Hertogenbosch,98,15,2022-10-24T00:00:00,0,0,0,0,98,0,0,B,031122903020120401,100%,,"LINESTRING (155931.06500000134 414629.59699999914, 156024.90700000152 414656.8669999987)"
max_snelheden_overdag.449,210248096,2012-03-01T00:00:00,2022-12-01T00:00:00,ZH,505,Dordrecht,Dordrecht,Charlotte van Praagpad, ,G,505,Dordrecht,32,Onbekend,2022-09-26T00:00:00,0,0,0,0,32,0,0,B,021024809620120301,100%,,"LINESTRING (105441.38899999857 424243.0549999997, 105438.12700000033 424251.6770000011, 105431.08700000122 424266.19099999964, 105427.21799999848 424272.08999999985)"
max_snelheden_overdag.450,162308157,2012-05-01T00:00:00,2022-12-01T00:00:00,ZH,518,'s-Gravenhage,'s-Gravenhage,Oranjeplein, ,G,518,'s-Gravenhage,69,Onbekend,2022-09-26T00:00:00,0,0,0,0,69,0,0,B,016230815720120501,100%,,"LINESTRING (81427.72100000083 454190.9690000005, 81435.86100000143 454191.1950000003, 81471.3599999994 454142.35599999875)"
max_snelheden_overdag.451,348175005,2012-04-01T00:00:00,2022-12-01T00:00:00,NB,794,Helmond,Helmond,Welpenstraat, ,G,794,Helmond,39,Onbekend,2022-09-26T00:00:00,0,0,0,0,39,0,0,B,034817500520120401,100%,,"LINESTRING (174157.57299999893 387856.28500000015, 174192 387839)"
max_snelheden_overdag.452,323183046,2012-04-01T00:00:00,2022-12-01T00:00:00,NB,848,Son en Breugel,Son en Breugel,Hoogenberg, ,G,848,Son en Breugel,23,30,2022-05-30T00:00:00,0,0,0,0,23,0,0,B,032318304620120401,100%,,"LINESTRING (161607 391791, 161618 391771)"
max_snelheden_overdag.453,158300089,2012-05-01T00:00:00,2022-12-01T00:00:00,ZH,518,'s-Gravenhage,'s-Gravenhage,Hans Lodeizenstraat, ,G,518,'s-Gravenhage,18,30,2022-09-26T00:00:00,0,0,0,0,18,0,0,B,015830008920120501,100%,,"LINESTRING (79064.72800000012 450275.7509999983, 79058.18200000003 450292.77699999884)"
max_snelheden_overdag.454,423351031,2012-04-01T00:00:00,2022-12-01T00:00:00,OV,150,Deventer,Deventer,B.C. Koekkoekpad, ,G,150,Deventer,71,Onbekend,2022-09-26T00:00:00,0,0,0,0,71,0,0,B,042335103120120401,100%,,"LINESTRING (211789.68200000003 475786.23999999836, 211859.57699999958 475796.2960000001)"
max_snelheden_overdag.455,372264120,2012-09-01T00:00:00,2022-12-01T00:00:00,GL,268,Nijmegen,Nijmegen,Fruitlaan, ,G,268,Nijmegen,134,Onbekend,2022-09-26T00:00:00,0,0,0,0,134,0,0,B,037226412020120901,100%,,"LINESTRING (186167.08900000155 432256.6640000008, 186283.625 432189.8060000017)"
max_snelheden_overdag.456,231345040,2012-09-01T00:00:00,2022-12-01T00:00:00,NH,451,Uithoorn,Uithoorn,Poterne, ,G,451,Uithoorn,39,30,2022-09-26T00:00:00,0,0,0,0,39,0,0,B,023134504020120901,100%,,"LINESTRING (115647.6099999994 472864.7890000008, 115670.32699999958 472832.9849999994)"
max_snelheden_overdag.457,150287054,2012-09-01T00:00:00,2022-12-01T00:00:00,ZH,1783,Westland,De Lier,Jogchem van der Houtweg, ,G,1783,Westland,158,50,2022-09-26T00:00:00,0,0,0,0,158,0,0,B,015028705420120901,100%,,"LINESTRING (75402.06899999827 443697.2280000001, 75401.68100000173 443702.6550000012, 75332.49199999869 443839.0799999982)"
max_snelheden_overdag.458,232346052,2012-09-01T00:00:00,2022-12-01T00:00:00,NH,451,Uithoorn,Uithoorn,Legmeerplein, ,G,451,Uithoorn,131,30,2022-09-26T00:00:00,0,0,0,0,131,0,0,B,023234605220120901,100%,,"LINESTRING (116077.64799999818 473476.1559999995, 116076.34299999848 473528.0639999993, 116094.1240000017 473528.26099999994, 116094.96299999952 473508.80999999866, 116106 473508, 116109 473504, 116109 473478)"
max_snelheden_overdag.459,373264148,2012-09-01T00:00:00,2022-12-01T00:00:00,GL,268,Nijmegen,Nijmegen,Terralaan, ,G,268,Nijmegen,54,Onbekend,2022-09-26T00:00:00,0,0,0,0,54,0,0,B,037326414820120901,100%,,"LINESTRING (186590.17700000107 432012.4219999984, 186543.11400000006 432039.7190000005)"
max_snelheden_overdag.460,483370026,2012-09-01T00:00:00,2022-12-01T00:00:00,OV,141,Almelo,Almelo,Nieuwstraat, ,G,141,Almelo,33,50,2022-09-26T00:00:00,0,0,0,0,33,0,0,B,048337002620120901,100%,,"LINESTRING (241670.56899999827 485494, 241704 485494)"
max_snelheden_overdag.461,353173162,2012-09-01T00:00:00,2022-12-01T00:00:00,NB,794,Helmond,Helmond,de Middenloop, ,G,794,Helmond,223,Onbekend,2022-09-26T00:00:00,0,0,0,0,223,0,0,B,035317316220120901,100%,,"LINESTRING (176933.46299999952 386654.3189999983, 176905.47100000083 386433.41800000146)"
max_snelheden_overdag.462,238354055,2012-09-01T00:00:00,2022-12-01T00:00:00,NH,362,Amstelveen,Amstelveen,Punter, ,G,362,Amstelveen,22,30,2022-05-30T00:00:00,0,0,0,0,22,0,0,B,023835405520120901,100%,,"LINESTRING (119206.02899999917 477194.96499999985, 119208.84699999914 477216.436999999)"
max_snelheden_overdag.463,173309111,2012-09-01T00:00:00,2022-12-01T00:00:00,ZH,1916,Leidschendam-Voorburg,Leidschendam,Overgoo, ,G,1916,Leidschendam-Voorburg,6,50,2022-05-30T00:00:00,0,0,0,0,6,0,0,B,017330911120120901,100%,,"LINESTRING (86753.09099999815 454904.99599999934, 86755.84699999914 454899.6160000004)"
max_snelheden_overdag.464,338349062,2012-09-01T00:00:00,2022-12-01T00:00:00,GL,273,Putten,Putten,Engweg, ,G,273,Putten,17,30,2022-05-30T00:00:00,0,0,0,0,17,0,0,B,033834906220120901,100%,,"LINESTRING (169482 474631, 169480.89200000092 474625.618999999, 169477.55900000036 474622.6420000009, 169470.77199999988 474621.4519999996)"
max_snelheden_overdag.465,376256089,2012-08-01T00:00:00,2022-12-01T00:00:00,GL,268,Nijmegen,Nijmegen,Daalsehof, ,G,268,Nijmegen,42,30,2022-09-26T00:00:00,0,0,0,0,42,0,0,B,037625608920120801,100%,,"LINESTRING (188399 428172, 188404 428184, 188431 428173)"
max_snelheden_overdag.466,238209051,2012-08-01T00:00:00,2022-12-01T00:00:00,NB,826,Oosterhout,Oosterhout,Wilhelminakanaal Noord, ,G,826,Oosterhout,105,30,2022-05-30T00:00:00,0,0,0,0,105,0,0,B,023820905120120801,100%,,"LINESTRING (119005 404845, 119006 404843, 119009 404834, 119013 404828, 119019 404823, 119076 404805, 119092.33799999952 404797.45899999887)"
max_snelheden_overdag.467,400164002,2012-07-01T00:00:00,2022-12-01T00:00:00,LB,1507,Horst aan de Maas,Hegelsom,Stationsstraat,N556,P,LB,Limburg,68,80,2022-11-26T00:00:00,0,0,0,0,68,0,0,B,040016400220120701,100%,,"LINESTRING (200330.26900000125 382271.8979999982, 200342.14400000125 382285.2019999996, 200373.65700000152 382324.45899999887)"
max_snelheden_overdag.468,191324092,2012-07-01T00:00:00,2022-12-01T00:00:00,ZH,638,Zoeterwoude,Zoeterwoude,Eikenlaan, ,G,638,Zoeterwoude,128,30,2022-05-30T00:00:00,0,0,0,0,128,0,0,B,019132409220120701,100%,,"LINESTRING (95895.01199999824 462161.0920000002, 95952.03000000119 462076.6889999993, 95972.93200000003 462091.7710000016)"
max_snelheden_overdag.469,385443086,2012-07-01T00:00:00,2022-12-01T00:00:00,OV,1708,Steenwijkerland,Vollenhove,Kerkplein, ,G,1708,Steenwijkerland,8,30,2022-09-26T00:00:00,0,0,0,0,8,0,0,B,038544308620120701,100%,,"LINESTRING (192948.21200000122 521719.9609999992, 192953.8209999986 521714.1400000006)"
max_snelheden_overdag.470,262313084,2012-11-01T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,Utrecht,Hof ter Weydeweg, ,G,344,Utrecht,11,30,2022-05-30T00:00:00,0,0,0,0,11,0,0,B,026231308420121101,100%,,"LINESTRING (131398.438000001 456990.69900000095, 131409.063000001 456989.1420000009)"
max_snelheden_overdag.471,157180056,2012-11-01T00:00:00,2022-12-01T00:00:00,NB,748,Bergen op Zoom,Bergen op Zoom,Kremerstraat, ,G,748,Bergen op Zoom,25,30,2022-05-30T00:00:00,0,0,0,0,25,0,0,B,015718005620121101,100%,,"LINESTRING (78609.89499999955 390156.19999999925, 78615.69000000134 390144.2659999989, 78620.79199999943 390134.1479999982)"
max_snelheden_overdag.472,458508008,2012-11-01T00:00:00,2022-12-01T00:00:00,DR,106,Assen,Assen,Witterweg, ,G,106,Assen,83,60,2022-05-30T00:00:00,0,0,0,0,83,0,0,B,045850800820121101,100%,,"LINESTRING (229013.36100000143 554418.6290000007, 229083.4219999984 554374.7120000012)"
max_snelheden_overdag.473,202267038,2012-11-01T00:00:00,2022-12-01T00:00:00,ZH,597,Ridderkerk,Ridderkerk,Reijerweg, ,G,597,Ridderkerk,53,30,2022-09-26T00:00:00,0,0,0,0,53,0,0,B,020226703820121101,100%,,"LINESTRING (101392 433644, 101394 433687, 101394.9149999991 433697.3660000004)"
max_snelheden_overdag.474,363172047,2012-11-01T00:00:00,2022-12-01T00:00:00,NB,762,Deurne,Deurne,Rijtvensedreef, ,G,762,Deurne,6,Onbekend,2022-09-26T00:00:00,0,0,0,0,6,0,0,B,036317204720121101,100%,,"LINESTRING (181799.31599999964 386228.4360000007, 181799.43400000036 386234.1700000018)"
max_snelheden_overdag.475,371079026,2012-10-01T00:00:00,2022-12-01T00:00:00,LB,1883,Sittard-Geleen,Holtum,Holtummer Hei, ,G,1883,Sittard-Geleen,211,Onbekend,2022-09-26T00:00:00,0,0,0,0,211,0,0,B,037107902620121001,100%,,"LINESTRING (185635.3669999987 339711.3720000014, 185641.92799999937 339703.88500000164, 185685.28200000152 339643.6860000007, 185729.40399999917 339581.08100000024, 185758.98200000077 339540.1339999996)"
max_snelheden_overdag.476,285281143,2012-11-01T00:00:00,2022-12-01T00:00:00,GL,216,Culemborg,Culemborg,Beerzepad, ,G,216,Culemborg,32,Onbekend,2022-09-26T00:00:00,0,0,0,0,32,0,0,B,028528114320121101,100%,,"LINESTRING (142973.02800000086 440643.6700000018, 143004.57699999958 440643.2729999982)"
max_snelheden_overdag.477,347175154,2012-11-01T00:00:00,2022-12-01T00:00:00,NB,794,Helmond,Helmond,Markt, ,G,794,Helmond,46,Onbekend,2022-09-26T00:00:00,0,0,0,0,46,0,0,B,034717515420121101,100%,,"LINESTRING (173670.6559999995 387841.65900000185, 173682.5390000008 387885.6719999984)"
max_snelheden_overdag.478,401191015,2012-10-01T00:00:00,2022-12-01T00:00:00,LB,984,Venray,Geijsteren,Op den Akker, ,G,984,Venray,35,30,2022-05-30T00:00:00,0,0,0,0,35,0,0,B,040119101520121001,100%,,"LINESTRING (200677.69999999925 395902.2470000014, 200657.94200000167 395930.6429999992)"
max_snelheden_overdag.479,168178001,2012-11-01T00:00:00,2022-12-01T00:00:00,NB,1674,Roosendaal,Wouwse Plantage,Zoomweg, ,G,1674,Roosendaal,32,60,2022-09-26T00:00:00,0,0,0,0,32,0,0,B,016817800120121101,100%,,"LINESTRING (84321.80700000003 389355.1460000016, 84326.89200000092 389364.6039999984, 84338.63899999857 389382.80700000003)"
max_snelheden_overdag.480,310262026,2012-11-01T00:00:00,2022-12-01T00:00:00,GL,281,Tiel,Tiel,Kattedoorn, ,G,281,Tiel,51,Onbekend,2022-09-26T00:00:00,0,0,0,0,51,0,0,B,031026202620121101,100%,,"LINESTRING (155297.77600000054 431094.53500000015, 155330.63800000027 431132.9919999987)"
max_snelheden_overdag.481,206329042,2012-10-01T00:00:00,2022-12-01T00:00:00,ZH,1884,Kaag en Braassem,Woubrugge,Asmanstraat, ,G,1884,Kaag en Braassem,51,30,2022-09-26T00:00:00,0,0,0,0,51,0,0,B,020632904220121001,100%,,"LINESTRING (103446.31899999827 464604.69299999997, 103458.20600000024 464555.0210000016)"
max_snelheden_overdag.482,155192033,2012-10-01T00:00:00,2022-12-01T00:00:00,NB,748,Bergen op Zoom,Lepelstraat,Geuzenhof, ,G,748,Bergen op Zoom,12,30,2022-09-26T00:00:00,0,0,0,0,12,0,0,B,015519203320121001,100%,,"LINESTRING (77938 396011, 77944 396007, 77948 396004)"
max_snelheden_overdag.483,399048106,2012-10-01T00:00:00,2022-12-01T00:00:00,LB,882,Landgraaf,Landgraaf,Raadhuisplein, ,G,882,Landgraaf,29,Onbekend,2022-09-26T00:00:00,0,0,0,0,29,0,0,B,039904810620121001,100%,,"LINESTRING (199799.81599999964 324167.3909999989, 199797.19299999997 324162.9219999984, 199796.02699999884 324157.3839999996, 199795.05600000173 324150.97100000083, 199795.25 324146.98800000176, 199795.9299999997 324143.1009999998, 199796.9990000017 324139.9919999987)"
max_snelheden_overdag.484,148189164,2012-10-01T00:00:00,2022-12-01T00:00:00,ZL,716,Tholen,Tholen,Parksingel, ,G,716,Tholen,32,30,2022-09-26T00:00:00,0,0,0,0,32,0,0,B,014818916420121001,100%,,"LINESTRING (74060.64999999851 394731.2879999988, 74072.87299999967 394743.33300000057, 74076.92100000009 394744.5229999982, 74079.77899999917 394742.9759999998, 74081.68400000036 394739.9990000017, 74081.08799999952 394736.0700000003)"
max_snelheden_overdag.485,349177124,2012-10-01T00:00:00,2022-12-01T00:00:00,NB,794,Helmond,Helmond,Dijksestraat, ,G,794,Helmond,9,50,2022-05-30T00:00:00,0,0,0,0,9,0,0,B,034917712420121001,100%,,"LINESTRING (174530.4549999982 388881.79199999943, 174535.83900000155 388888.9210000001)"
max_snelheden_overdag.486,168313052,2012-10-01T00:00:00,2022-12-01T00:00:00,ZH,518,'s-Gravenhage,'s-Gravenhage,Vlaskamp, ,G,518,'s-Gravenhage,9,50,2022-05-30T00:00:00,0,0,0,0,9,0,0,B,016831305220121001,100%,,"LINESTRING (84011.27699999884 456520.6339999996, 84012.22100000083 456517.3720000014, 84013.74599999934 456514.686999999, 84015.54100000113 456512.9479999989)"
max_snelheden_overdag.487,373071068,2012-10-01T00:00:00,2022-12-01T00:00:00,LB,1883,Sittard-Geleen,Limbricht,Pastoor Janssenstraat, ,G,1883,Sittard-Geleen,14,30,2022-05-30T00:00:00,0,0,0,0,14,0,0,B,037307106820121001,100%,,"LINESTRING (186656.34699999914 335985.2419999987, 186663.78599999845 335997.1229999997)"
max_snelheden_overdag.488,373072043,2012-10-01T00:00:00,2022-12-01T00:00:00,LB,1883,Sittard-Geleen,Limbricht,Burg. Coonenplein, ,G,1883,Sittard-Geleen,30,30,2022-09-26T00:00:00,0,0,0,0,30,0,0,B,037307204320121001,100%,,"LINESTRING (186639.063000001 336002.81799999997, 186659.53500000015 336024.98600000143)"
max_snelheden_overdag.489,211359003,2012-10-01T00:00:00,2022-12-01T00:00:00,NH,394,Haarlemmermeer,Hoofddorp,Toolenburgpad, ,G,394,Haarlemmermeer,152,Onbekend,2022-09-26T00:00:00,0,0,0,0,152,0,0,B,021135900320121001,100%,,"LINESTRING (105882.77899999917 479585.3909999989, 105961.01900000125 479674.2109999992, 105960.2809999995 479685.5150000006, 105951.79199999943 479705.7270000018)"
max_snelheden_overdag.490,465510018,2013-02-01T00:00:00,2022-12-01T00:00:00,DR,106,Assen,Assen,Oude-Haarweg, ,G,106,Assen,17,Onbekend,2022-09-26T00:00:00,0,0,0,0,17,0,0,B,046551001820130201,100%,,"LINESTRING (232988.9759999998 555151.7529999986, 233004.21599999815 555143.4979999997)"
max_snelheden_overdag.491,490285041,2013-01-01T00:00:00,2022-12-01T00:00:00,GL,294,Winterswijk,Winterswijk,Sibbinkweg, ,G,294,Winterswijk,296,60,2022-05-30T00:00:00,0,0,0,0,296,0,0,B,049028504120130101,100%,,"LINESTRING (245031 442920, 245031 442930, 245028 443013, 245028 443024, 245032 443032, 245068 443089, 245130 443186)"
max_snelheden_overdag.492,185274130,2013-01-01T00:00:00,2022-12-01T00:00:00,ZH,599,Rotterdam,Rotterdam,Grotekerkplein, ,G,599,Rotterdam,41,Onbekend,2022-09-26T00:00:00,0,0,0,0,41,0,0,B,018527413020130101,100%,,"LINESTRING (92864 437403, 92903.10500000045 437415.1229999997)"
max_snelheden_overdag.493,340166037,2013-02-01T00:00:00,2022-12-01T00:00:00,NB,1771,Geldrop-Mierlo,Mierlo,Santheuvel-west, ,G,1771,Geldrop-Mierlo,18,50,2022-05-30T00:00:00,0,0,0,0,18,0,0,B,034016603720130201,100%,,"LINESTRING (170420.8289999999 383265.0639999993, 170428 383249)"
max_snelheden_overdag.494,277235002,2013-05-01T00:00:00,2022-12-01T00:00:00,GL,297,Zaltbommel,Nederhemert,Kasteellaan, ,G,297,Zaltbommel,137,30,2022-05-30T00:00:00,0,0,0,0,137,0,0,B,027723500220130501,100%,,"LINESTRING (138545 417964, 138550 417963, 138581 417961, 138596 417993, 138614 418038, 138619 418051, 138620.76700000092 418053.561999999)"
max_snelheden_overdag.495,421372009,2013-04-01T00:00:00,2022-12-01T00:00:00,OV,177,Raalte,Broekland,Pereland, ,G,177,Raalte,13,30,2022-09-26T00:00:00,0,0,0,0,13,0,0,B,042137200920130401,100%,,"LINESTRING (210500.60799999908 486473.375, 210512.2109999992 486467.15300000086)"
max_snelheden_overdag.496,322339055,2013-04-01T00:00:00,2022-12-01T00:00:00,GL,267,Nijkerk,Nijkerk,Frieswijkstraat, ,G,267,Nijkerk,14,30,2022-09-26T00:00:00,0,0,0,0,14,0,0,B,032233905520130401,100%,,"LINESTRING (161458 469896, 161461 469882)"
max_snelheden_overdag.497,313527011,2013-04-01T00:00:00,2022-12-01T00:00:00,FR,1900,Súdwest-Fryslân,Makkum,Menziessingel, ,G,1900,Sudwest-Fryslan,14,30,2022-05-30T00:00:00,0,0,0,0,14,0,0,B,031352701120130401,100%,,"LINESTRING (156628.46700000018 563918.9039999992, 156631.79100000113 563917.7039999999, 156632.74799999967 563916.1279999986, 156633.19399999827 563914.3999999985, 156633.02699999884 563912.9770000018, 156632.3740000017 563911.4279999994, 156631.52299999818 563910.4869999997, 156629.7199999988 563909.0520000011)"
max_snelheden_overdag.498,323339017,2013-04-01T00:00:00,2022-12-01T00:00:00,GL,267,Nijkerk,Nijkerk,Wittenburg, ,G,267,Nijkerk,64,30,2022-05-30T00:00:00,0,0,0,0,64,0,0,B,032333901720130401,100%,,"LINESTRING (161708 469756, 161729 469729, 161750.53599999845 469709.08399999887)"
max_snelheden_overdag.499,343301007,2013-04-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Ede,Kanneveld, ,G,228,Ede,46,30,2022-05-30T00:00:00,0,0,0,0,46,0,0,B,034330100720130401,100%,,"LINESTRING (171666 450939, 171682 450896)"
max_snelheden_overdag.500,346297111,2013-04-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Ede,Van der Hagenstraat, ,G,228,Ede,12,30,2022-05-30T00:00:00,0,0,0,0,12,0,0,B,034629711120130401,100%,,"LINESTRING (173258.65399999917 448574.96599999815, 173270.22800000012 448576.6339999996)"
max_snelheden_overdag.501,263298097,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,353,IJsselstein,IJsselstein,Parelpad, ,G,353,IJsselstein,438,Onbekend,2022-09-26T00:00:00,0,0,0,0,438,0,0,B,026329809720130401,100%,,"LINESTRING (131623 449475, 131608.46700000018 449497.7670000009, 131631.68400000036 449513.686999999, 131566.67700000107 449600.58300000057, 131556.0639999993 449605.2270000018, 131543.4600000009 449608.54300000146, 131528.2039999999 449605.2270000018, 131334 449475)"
max_snelheden_overdag.502,263298098,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,353,IJsselstein,IJsselstein,Omloop West, ,G,353,IJsselstein,505,Onbekend,2022-09-26T00:00:00,0,0,0,0,505,0,0,B,026329809820130401,100%,,"LINESTRING (131623 449475, 131647 449493, 131690 449432, 131675 449420, 131690 449400, 131697 449405, 131736 449353, 131741 449350, 131753 449335, 131755 449328, 131781 449293, 131768 449284, 131786 449260, 131793 449265, 131825 449223, 131808 449204, 131780 449184, 131784 449178, 131777 449171, 131759 449158)"
max_snelheden_overdag.503,277195006,2013-04-01T00:00:00,2022-12-01T00:00:00,NB,824,Oisterwijk,Heukelom,Laag Heukelomseweg, ,G,824,Oisterwijk,16,60,2022-09-26T00:00:00,0,0,0,0,16,0,0,B,027719500620130401,100%,,"LINESTRING (138845 397685, 138849 397669)"
max_snelheden_overdag.504,256329045,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,1904,Stichtse Vecht,Breukelen,Nassauplein, ,G,1904,Stichtse Vecht,34,30,2022-09-26T00:00:00,0,0,0,0,34,0,0,B,025632904520130401,100%,,"LINESTRING (128404 464997, 128438 465000)"
max_snelheden_overdag.505,257325004,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,1904,Stichtse Vecht,Breukelen,Kanaaldijk West, ,G,1904,Stichtse Vecht,890,30,2022-05-30T00:00:00,0,0,0,0,890,0,0,B,025732500420130401,100%,,"LINESTRING (128855 462744, 128870 462731, 128887 462718, 128939 462670, 129010 462604, 129034 462580, 129104 462514, 129120 462500, 129320 462312, 129505.3350000009 462137.0229999982)"
max_snelheden_overdag.506,257325005,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,1904,Stichtse Vecht,Breukelen,Kanaaldijk West, ,G,1904,Stichtse Vecht,51,30,2022-05-30T00:00:00,0,0,0,0,51,0,0,B,025732500520130401,100%,,"LINESTRING (128818 462779, 128840 462759, 128855 462744)"
max_snelheden_overdag.507,199295094,2013-04-01T00:00:00,2022-12-01T00:00:00,ZH,1892,Zuidplas,Zevenhuizen,Dorpsstraat, ,G,1892,Zuidplas,15,30,2022-09-26T00:00:00,0,0,0,0,15,0,0,B,019929509420130401,100%,,"LINESTRING (99584.14299999923 447698.61199999973, 99584 447714)"
max_snelheden_overdag.508,261481093,2013-04-01T00:00:00,2022-12-01T00:00:00,NH,1911,Hollands Kroon,Wieringerwerf,Ir. Ovingestraat, ,G,1911,Hollands Kroon,9,50,2022-09-26T00:00:00,0,0,0,0,9,0,0,B,026148109320130401,100%,,"LINESTRING (130976 540607, 130981 540599)"
max_snelheden_overdag.509,157180173,2013-04-01T00:00:00,2022-12-01T00:00:00,NB,748,Bergen op Zoom,Bergen op Zoom,Zuivelstraat, ,G,748,Bergen op Zoom,118,30,2022-09-26T00:00:00,0,0,0,0,118,0,0,B,015718017320130401,100%,,"LINESTRING (78676.52499999851 390112.8839999996, 78714.62999999896 390121.90399999917, 78753.7899999991 390132.1959999986, 78781.96499999985 390141.58999999985, 78790.8440000005 390142.8779999986)"
