FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2017.569,2017_04_09_10_25_01_263500387_RGB_hrl,263500387,2017-04-09,10:25:01,UC-E-1-30912269,6.7,250,320989.469,5762505.5,1865.008,-0.0607,-0.2222,0.6164,,POINT (224075.85990000144 444366.7976000011)
beeldmiddenoverzicht_hrl_2017.570,2017_04_09_10_25_07_263500388_RGB_hrl,263500388,2017-04-09,10:25:07,UC-E-1-30912269,6.7,250,321481.844,5762484,1865.477,-0.108,-0.1711,0.56,,POINT (224568.80860000104 444369.8354000002)
beeldmiddenoverzicht_hrl_2017.571,2017_04_09_10_25_12_263500389_RGB_hrl,263500389,2017-04-09,10:25:12,UC-E-1-30912269,6.7,250,321964.938,5762462,1866.437,-0.0987,-0.1502,0.2633,,POINT (225052.15720000118 444371.4103000015)
beeldmiddenoverzicht_hrl_2017.572,2017_04_09_10_25_17_263500390_RGB_hrl,263500390,2017-04-09,10:25:17,UC-E-1-30912269,6.7,250,322457.813,5762435.5,1867.487,0.1038,-0.1624,-0.2627,,POINT (225545.56579999998 444369.36719999835)
beeldmiddenoverzicht_hrl_2017.573,2017_04_09_10_25_23_263500391_RGB_hrl,263500391,2017-04-09,10:25:23,UC-E-1-30912269,6.7,250,322940.219,5762407,1868.432,0.0633,-0.1574,-0.454,,POINT (226028.77540000156 444364.4781000018)
beeldmiddenoverzicht_hrl_2017.574,2017_04_09_10_25_28_263500392_RGB_hrl,263500392,2017-04-09,10:25:28,UC-E-1-30912269,6.7,250,323433.125,5762382.5,1869.314,-0.2025,-0.1169,0.4956,,POINT (226522.14299999923 444364.22300000116)
beeldmiddenoverzicht_hrl_2017.575,2017_04_09_10_25_33_263500393_RGB_hrl,263500393,2017-04-09,10:25:33,UC-E-1-30912269,6.7,250,323916.75,5762369,1869.82,-0.1666,-0.1415,1.5591,,POINT (227005.7848000005 444374.4829000011)
beeldmiddenoverzicht_hrl_2017.576,2017_04_09_10_25_39_263500394_RGB_hrl,263500394,2017-04-09,10:25:39,UC-E-1-30912269,6.7,250,324401.938,5762356,1870.358,0.0255,-0.1645,1.1267,,POINT (227490.96049999818 444385.5357999988)
beeldmiddenoverzicht_hrl_2017.577,2017_04_09_10_25_44_263500395_RGB_hrl,263500395,2017-04-09,10:25:44,UC-E-1-30912269,6.7,250,324893.781,5762331.5,1871.31,0.1648,-0.1778,-0.449,,POINT (227983.34809999913 444384.9715999998)
beeldmiddenoverzicht_hrl_2017.578,2017_04_09_10_25_49_263500396_RGB_hrl,263500396,2017-04-09,10:25:49,UC-E-1-30912269,6.7,250,325378.125,5762301.5,1872.59,-0.0834,-0.1088,-0.5637,,POINT (228468.46570000052 444379.0995000005)
beeldmiddenoverzicht_hrl_2017.579,2017_04_09_10_25_55_263500397_RGB_hrl,263500397,2017-04-09,10:25:55,UC-E-1-30912269,6.7,250,325869.813,5762273,1873.538,-0.1437,-0.0873,-0.1652,,POINT (228960.87730000168 444374.8423999995)
beeldmiddenoverzicht_hrl_2017.580,2017_04_09_10_26_00_263500398_RGB_hrl,263500398,2017-04-09,10:26:00,UC-E-1-30912269,6.7,250,326354.656,5762249.5,1873.771,-0.0827,-0.093,0.404,,POINT (229446.21489999816 444374.9723000005)
beeldmiddenoverzicht_hrl_2017.581,2017_04_09_10_26_05_263500399_RGB_hrl,263500399,2017-04-09,10:26:05,UC-E-1-30912269,6.7,250,326838.969,5762231.5,1873.78,-0.1607,-0.1044,0.8303,,POINT (229930.74560000002 444381.0661999993)
beeldmiddenoverzicht_hrl_2017.582,2017_04_09_10_26_11_263500400_RGB_hrl,263500400,2017-04-09,10:26:11,UC-E-1-30912269,6.7,250,327332.969,5762207.5,1874.652,-0.0392,-0.0474,-0.3074,,POINT (230425.20820000023 444381.4270000011)
beeldmiddenoverzicht_hrl_2017.583,2017_04_09_10_26_16_263500401_RGB_hrl,263500401,2017-04-09,10:26:16,UC-E-1-30912269,6.7,250,327816,5762171.5,1875.71,0.1198,-0.1269,-1.5374,,POINT (230909.40769999847 444368.97399999946)
beeldmiddenoverzicht_hrl_2017.584,2017_04_09_10_26_21_263500402_RGB_hrl,263500402,2017-04-09,10:26:21,UC-E-1-30912269,6.7,250,328299.094,5762136.5,1876.519,-0.0914,-0.1074,-0.7434,,POINT (231393.50329999998 444357.7159000002)
beeldmiddenoverzicht_hrl_2017.585,2017_04_09_10_26_27_263500403_RGB_hrl,263500403,2017-04-09,10:26:27,UC-E-1-30912269,6.7,250,328793.031,5762111,1876.606,-0.1229,-0.1656,0.1615,,POINT (231888.004900001 444356.32180000097)
beeldmiddenoverzicht_hrl_2017.586,2017_04_09_10_26_32_263500404_RGB_hrl,263500404,2017-04-09,10:26:32,UC-E-1-30912269,6.7,250,329277.75,5762090.5,1876.528,-0.0582,-0.1561,0.5148,,POINT (232373.0155000016 444359.9327000007)
beeldmiddenoverzicht_hrl_2017.587,2017_04_09_10_26_37_263500405_RGB_hrl,263500405,2017-04-09,10:26:37,UC-E-1-30912269,6.7,250,329763.813,5762067.5,1876.849,0.053,-0.1488,0.0892,,POINT (232859.6521999985 444360.9624999985)
beeldmiddenoverzicht_hrl_2017.588,2017_04_09_10_26_43_263500406_RGB_hrl,263500406,2017-04-09,10:26:43,UC-E-1-30912269,6.7,250,330248.969,5762046,1877.318,-0.1921,-0.1746,0.5707,,POINT (233345.23479999974 444363.0364000015)
beeldmiddenoverzicht_hrl_2017.589,2017_04_09_10_26_48_263500407_RGB_hrl,263500407,2017-04-09,10:26:48,UC-E-1-30912269,6.7,250,330744.125,5762028,1877.635,-0.2329,-0.2094,1.0397,,POINT (233840.55849999934 444369.2082000002)
beeldmiddenoverzicht_hrl_2017.590,2017_04_09_10_26_53_263500408_RGB_hrl,263500408,2017-04-09,10:26:53,UC-E-1-30912269,6.7,250,331229.531,5762011,1877.214,-0.1852,-0.2617,0.7908,,POINT (234326.08520000055 444376.4301000014)
beeldmiddenoverzicht_hrl_2017.591,2017_04_09_10_26_59_263500409_RGB_hrl,263500409,2017-04-09,10:26:59,UC-E-1-30912269,6.7,250,331714.375,5761982.5,1877.032,0.0884,-0.2535,-1.1388,,POINT (234811.60179999843 444371.5229999982)
beeldmiddenoverzicht_hrl_2017.592,2017_04_09_10_27_04_263500410_RGB_hrl,263500410,2017-04-09,10:27:04,UC-E-1-30912269,6.7,250,332199.344,5761945,1878.393,0.1355,-0.2706,-1.1523,,POINT (235297.8572999984 444357.9609999992)
beeldmiddenoverzicht_hrl_2017.593,2017_04_09_10_27_09_263500411_RGB_hrl,263500411,2017-04-09,10:27:09,UC-E-1-30912269,6.7,250,332683.438,5761918.5,1878.235,-0.2255,-0.1613,0.2332,,POINT (235782.58889999986 444355.2028999999)
beeldmiddenoverzicht_hrl_2017.594,2017_04_09_10_27_15_263500412_RGB_hrl,263500412,2017-04-09,10:27:15,UC-E-1-30912269,6.7,250,333178.25,5761897,1877.155,-0.3638,-0.1068,0.5124,,POINT (236277.73050000146 444358.40670000017)
beeldmiddenoverzicht_hrl_2017.595,2017_04_09_10_27_20_263500413_RGB_hrl,263500413,2017-04-09,10:27:20,UC-E-1-30912269,6.7,250,333662.938,5761875.5,1877.298,-0.1487,-0.0888,0.4299,,POINT (236762.85720000044 444360.4096000008)
beeldmiddenoverzicht_hrl_2017.596,2017_04_09_10_27_25_263500414_RGB_hrl,263500414,2017-04-09,10:27:25,UC-E-1-30912269,6.7,250,334147.906,5761855,1877.864,-0.0656,-0.097,0.7377,,POINT (237248.02980000153 444364.09050000086)
beeldmiddenoverzicht_hrl_2017.597,2017_04_09_10_27_30_263500415_RGB_hrl,263500415,2017-04-09,10:27:30,UC-E-1-30912269,6.7,250,334633.656,5761837.5,1878.775,-0.0077,-0.1282,0.8638,,POINT (237734.10449999943 444370.25930000097)
beeldmiddenoverzicht_hrl_2017.598,2017_04_09_10_27_36_263500416_RGB_hrl,263500416,2017-04-09,10:27:36,UC-E-1-30912269,6.7,250,335118.969,5761817.5,1879.445,-0.073,-0.1349,0.2814,,POINT (238219.71220000088 444374.1061999984)
beeldmiddenoverzicht_hrl_2017.599,2017_04_09_10_27_41_263500417_RGB_hrl,263500417,2017-04-09,10:27:41,UC-E-1-30912269,6.7,250,335601.125,5761791,1879.421,0.1257,-0.1301,-0.4234,,POINT (238702.4178000018 444371.3632000014)
beeldmiddenoverzicht_hrl_2017.600,2017_04_09_10_27_46_263500418_RGB_hrl,263500418,2017-04-09,10:27:46,UC-E-1-30912269,6.7,250,336085.719,5761760,1878.663,0.1818,-0.1549,-0.6366,,POINT (239187.94440000132 444364.5100999996)
beeldmiddenoverzicht_hrl_2017.601,2017_04_09_10_27_52_263500419_RGB_hrl,263500419,2017-04-09,10:27:52,UC-E-1-30912269,6.7,250,336561.563,5761732,1877.27,0.1174,-0.1322,-0.3762,,POINT (239664.43299999833 444359.7980999984)
beeldmiddenoverzicht_hrl_2017.602,2017_04_09_10_27_57_263500420_RGB_hrl,263500420,2017-04-09,10:27:57,UC-E-1-30912269,6.7,250,337046.531,5761707.5,1875.908,-0.2193,-0.1553,0.0645,,POINT (240150.0476000011 444359.1028999984)
beeldmiddenoverzicht_hrl_2017.603,2017_04_09_10_28_02_263500421_RGB_hrl,263500421,2017-04-09,10:28:02,UC-E-1-30912269,6.7,250,337531.688,5761682.5,1875.495,-0.2463,-0.0908,-0.028,,POINT (240635.81219999865 444357.90680000186)
beeldmiddenoverzicht_hrl_2017.604,2017_04_09_10_28_07_263500422_RGB_hrl,263500422,2017-04-09,10:28:07,UC-E-1-30912269,6.7,250,338008.063,5761658,1875.883,-0.0258,-0.081,0.2045,,POINT (241112.65689999983 444356.8328000009)
beeldmiddenoverzicht_hrl_2017.605,2017_04_09_10_28_13_263500423_RGB_hrl,263500423,2017-04-09,10:28:13,UC-E-1-30912269,6.7,250,338494.094,5761637,1875.63,-0.0369,-0.1173,0.6285,,POINT (241599.00649999827 444359.7767000012)
beeldmiddenoverzicht_hrl_2017.606,2017_04_09_10_28_18_263500424_RGB_hrl,263500424,2017-04-09,10:28:18,UC-E-1-30912269,6.7,250,338978.406,5761617.5,1875.466,-0.0739,-0.1878,0.6523,,POINT (242083.63919999823 444364.50459999964)
beeldmiddenoverzicht_hrl_2017.607,2017_04_09_10_28_23_263500425_RGB_hrl,263500425,2017-04-09,10:28:23,UC-E-1-30912269,6.7,250,339462.375,5761597,1875.364,-0.0556,-0.1947,0.4795,,POINT (242567.98090000078 444367.62950000167)
beeldmiddenoverzicht_hrl_2017.608,2017_04_09_10_28_29_263500426_RGB_hrl,263500426,2017-04-09,10:28:29,UC-E-1-30912269,6.7,250,339947.406,5761573.5,1874.596,0.0231,-0.1462,0.0465,,POINT (243053.44949999824 444367.90940000117)
beeldmiddenoverzicht_hrl_2017.609,2017_04_09_10_28_34_263500427_RGB_hrl,263500427,2017-04-09,10:28:34,UC-E-1-30912269,6.7,250,340430.688,5761547,1873.989,-0.0419,-0.1158,-0.1995,,POINT (243537.37810000032 444365.0423000008)
beeldmiddenoverzicht_hrl_2017.610,2017_04_09_10_28_39_263500428_RGB_hrl,263500428,2017-04-09,10:28:39,UC-E-1-30912269,6.7,250,340905.531,5761520.5,1872.838,-0.1286,-0.0584,-0.1526,,POINT (244012.85779999942 444362.0661999993)
beeldmiddenoverzicht_hrl_2017.611,2017_04_09_10_28_44_263500429_RGB_hrl,263500429,2017-04-09,10:28:44,UC-E-1-30912269,6.7,250,341388.938,5761495.5,1871.946,-0.2085,-0.0911,0.129,,POINT (244496.81540000066 444360.8271000013)
beeldmiddenoverzicht_hrl_2017.612,2017_04_09_10_28_50_263500430_RGB_hrl,263500430,2017-04-09,10:28:50,UC-E-1-30912269,6.7,250,341872.813,5761474.5,1871.173,-0.1531,-0.1098,0.6775,,POINT (244981.08199999854 444363.78599999845)
beeldmiddenoverzicht_hrl_2017.613,2017_04_09_10_28_55_263500431_RGB_hrl,263500431,2017-04-09,10:28:55,UC-E-1-30912269,6.7,250,342357.281,5761456.5,1870.198,-0.0786,-0.1103,0.8342,,POINT (245465.84470000118 444369.5918999985)
beeldmiddenoverzicht_hrl_2017.614,2017_04_09_10_29_00_263500432_RGB_hrl,263500432,2017-04-09,10:29:00,UC-E-1-30912269,6.7,250,342840.594,5761438.5,1869.549,-0.0639,-0.1161,0.704,,POINT (245949.2804000005 444375.2087999992)
beeldmiddenoverzicht_hrl_2017.615,2017_04_09_10_29_06_263500433_RGB_hrl,263500433,2017-04-09,10:29:06,UC-E-1-30912269,6.7,250,343323.156,5761414,1869.029,0.0614,-0.1621,-0.2033,,POINT (246432.33900000155 444374.7476999983)
beeldmiddenoverzicht_hrl_2017.616,2017_04_09_10_29_11_263500434_RGB_hrl,263500434,2017-04-09,10:29:11,UC-E-1-30912269,6.7,250,343806.063,5761381.5,1868.331,0.2386,-0.1932,-1.1353,,POINT (246916.26159999892 444365.6645999998)
beeldmiddenoverzicht_hrl_2017.617,2017_04_09_10_29_16_263500435_RGB_hrl,263500435,2017-04-09,10:29:16,UC-E-1-30912269,6.7,250,344287.375,5761348,1867.07,0.1286,-0.1047,-0.5884,,POINT (247398.56219999865 444355.89660000056)
beeldmiddenoverzicht_hrl_2017.618,2017_04_09_10_29_21_263500436_RGB_hrl,263500436,2017-04-09,10:29:21,UC-E-1-30912269,6.7,250,344769.75,5761329,1865.199,-0.0697,-0.0607,1.2948,,POINT (247881.2487999983 444360.61250000075)
beeldmiddenoverzicht_hrl_2017.619,2017_04_09_10_29_27_263500437_RGB_hrl,263500437,2017-04-09,10:29:27,UC-E-1-30912269,6.7,250,345257.938,5761315.5,1864.447,-0.1613,-0.1132,1.0856,,POINT (248369.39550000057 444371.11129999906)
beeldmiddenoverzicht_hrl_2017.620,2017_04_09_10_29_32_263500438_RGB_hrl,263500438,2017-04-09,10:29:32,UC-E-1-30912269,6.7,250,345735.375,5761294,1863.791,0.0077,-0.1553,0.2087,,POINT (248847.30420000106 444373.2551999986)
beeldmiddenoverzicht_hrl_2017.621,2017_04_09_10_29_37_263500439_RGB_hrl,263500439,2017-04-09,10:29:37,UC-E-1-30912269,6.7,250,346216.625,5761269.5,1862.829,0.0147,-0.2237,0.1358,,POINT (249329.05590000004 444372.19420000166)
beeldmiddenoverzicht_hrl_2017.622,2017_04_09_10_29_43_263500440_RGB_hrl,263500440,2017-04-09,10:29:43,UC-E-1-30912269,6.7,250,346699.313,5761247,1861.507,-0.0289,-0.2292,0.5039,,POINT (249812.14550000057 444373.84910000116)
beeldmiddenoverzicht_hrl_2017.623,2017_04_09_10_29_48_263500441_RGB_hrl,263500441,2017-04-09,10:29:48,UC-E-1-30912269,6.7,250,347172.406,5761227,1859.742,-0.0617,-0.2112,0.3898,,POINT (250285.5201999992 444376.9970000014)
beeldmiddenoverzicht_hrl_2017.624,2017_04_09_10_29_53_263500442_RGB_hrl,263500442,2017-04-09,10:29:53,UC-E-1-30912269,6.7,250,347653.5,5761203.5,1858.521,0.0425,-0.2005,0.1669,,POINT (250767.04679999873 444377.2978999987)
beeldmiddenoverzicht_hrl_2017.625,2017_04_09_10_29_58_263500443_RGB_hrl,263500443,2017-04-09,10:29:58,UC-E-1-30912269,6.7,250,348134.125,5761179.5,1857.959,-0.0131,-0.2369,0.1569,,POINT (251248.25349999964 444376.9538999982)
beeldmiddenoverzicht_hrl_2017.626,2017_04_09_10_30_04_263500444_RGB_hrl,263500444,2017-04-09,10:30:04,UC-E-1-30912269,6.7,250,348619.938,5761156,1856.639,-0.1845,-0.2525,0.2466,,POINT (251734.6510999985 444377.40370000154)
beeldmiddenoverzicht_hrl_2017.627,2017_04_09_10_30_09_263500445_RGB_hrl,263500445,2017-04-09,10:30:09,UC-E-1-30912269,6.7,250,349096.031,5761133,1854.914,-0.3143,-0.1916,0.1211,,POINT (252211.23779999837 444377.48970000073)
beeldmiddenoverzicht_hrl_2017.628,2017_04_09_10_30_14_263500446_RGB_hrl,263500446,2017-04-09,10:30:14,UC-E-1-30912269,6.7,250,349575.875,5761107,1853.332,-0.189,-0.1174,-0.2593,,POINT (252691.84840000048 444375.2346000001)
beeldmiddenoverzicht_hrl_2017.629,2017_04_09_10_30_20_263500447_RGB_hrl,263500447,2017-04-09,10:30:20,UC-E-1-30912269,6.7,250,350057.156,5761077.5,1851.822,0.1123,-0.1483,-0.5776,,POINT (253173.94700000063 444369.556499999)
beeldmiddenoverzicht_hrl_2017.630,2017_04_09_10_30_25_263500448_RGB_hrl,263500448,2017-04-09,10:30:25,UC-E-1-30912269,6.7,250,350526.75,5761047,1851.002,0.1274,-0.1555,-0.7816,,POINT (253644.5795999989 444362.04459999874)
beeldmiddenoverzicht_hrl_2017.631,2017_04_09_10_30_30_263500449_RGB_hrl,263500449,2017-04-09,10:30:30,UC-E-1-30912269,6.7,250,351006.781,5761019.5,1849.809,-0.0591,-0.0963,-0.0041,,POINT (254125.16519999877 444358.1114999987)
beeldmiddenoverzicht_hrl_2017.632,2017_04_09_10_30_35_263500450_RGB_hrl,263500450,2017-04-09,10:30:35,UC-E-1-30912269,6.7,250,351487.281,5761002,1847.544,-0.2855,-0.1491,0.9897,,POINT (254605.91490000114 444364.50840000063)
beeldmiddenoverzicht_hrl_2017.633,2017_04_09_10_30_41_263500451_RGB_hrl,263500451,2017-04-09,10:30:41,UC-E-1-30912269,6.7,250,351958.094,5760988,1844.898,-0.1045,-0.1543,1.3249,,POINT (255076.71059999987 444373.5454000011)
beeldmiddenoverzicht_hrl_2017.634,2017_04_09_10_30_46_263500452_RGB_hrl,263500452,2017-04-09,10:30:46,UC-E-1-30912269,6.7,250,352438.719,5760970.5,1842.081,-0.0243,-0.1798,0.5875,,POINT (255557.6143000014 444379.6042999998)
beeldmiddenoverzicht_hrl_2017.635,2017_04_09_10_30_51_263500453_RGB_hrl,263500453,2017-04-09,10:30:51,UC-E-1-30912269,6.7,250,352920.188,5760944.5,1841.559,0.0959,-0.1911,-0.3367,,POINT (256039.7490000017 444377.5031999983)
beeldmiddenoverzicht_hrl_2017.636,2017_04_09_10_30_57_263500454_RGB_hrl,263500454,2017-04-09,10:30:57,UC-E-1-30912269,6.7,250,353399.656,5760916,1841.227,0.0741,-0.1802,-0.3332,,POINT (256519.85960000008 444372.5260999985)
beeldmiddenoverzicht_hrl_2017.637,2017_04_09_10_34_30_263600455_RGB_hrl,263600455,2017-04-09,10:34:30,UC-E-1-30912269,6.7,250,353469.344,5759643.5,1848.761,0.185,0.1643,179.5483,,POINT (256652.15139999986 443104.5626000017)
beeldmiddenoverzicht_hrl_2017.638,2017_04_09_10_34_35_263600456_RGB_hrl,263600456,2017-04-09,10:34:35,UC-E-1-30912269,6.7,250,352994.656,5759673,1849.451,0.0595,0.1617,179.4808,,POINT (256176.58080000058 443110.69959999993)
beeldmiddenoverzicht_hrl_2017.639,2017_04_09_10_34_41_263600457_RGB_hrl,263600457,2017-04-09,10:34:41,UC-E-1-30912269,6.7,250,352509.531,5759702,1851.825,-0.0517,0.087,179.8937,,POINT (255690.66120000184 443116.0256999992)
beeldmiddenoverzicht_hrl_2017.640,2017_04_09_10_34_46_263600458_RGB_hrl,263600458,2017-04-09,10:34:46,UC-E-1-30912269,6.7,250,352036.969,5759724.5,1854.511,0.0929,0.1033,-179.6745,,POINT (255217.7126000002 443115.35170000046)
beeldmiddenoverzicht_hrl_2017.641,2017_04_09_10_34_52_263600459_RGB_hrl,263600459,2017-04-09,10:34:52,UC-E-1-30912269,6.7,250,351562,5759749.5,1856.365,0.0646,0.1226,-179.952,,POINT (254742.02290000021 443116.80380000174)
beeldmiddenoverzicht_hrl_2017.642,2017_04_09_10_34_57_263600460_RGB_hrl,263600460,2017-04-09,10:34:57,UC-E-1-30912269,6.7,250,351086.406,5759772.5,1857.859,0.0895,0.1671,-179.4029,,POINT (254266.0973000005 443116.4178000018)
beeldmiddenoverzicht_hrl_2017.643,2017_04_09_10_35_02_263600461_RGB_hrl,263600461,2017-04-09,10:35:02,UC-E-1-30912269,6.7,250,350600.969,5759783.5,1857.094,0.3399,0.0168,-177.8168,,POINT (253780.64449999854 443103.6279999986)
beeldmiddenoverzicht_hrl_2017.644,2017_04_09_10_35_08_263600462_RGB_hrl,263600462,2017-04-09,10:35:08,UC-E-1-30912269,6.7,250,350121.875,5759790,1856.617,0.1598,-0.0009,-178.0531,,POINT (253301.85869999975 443086.5571000017)
beeldmiddenoverzicht_hrl_2017.645,2017_04_09_10_35_13_263600463_RGB_hrl,263600463,2017-04-09,10:35:13,UC-E-1-30912269,6.7,250,349644.813,5759806.5,1859.719,-0.0948,0.0563,-179.2573,,POINT (252824.52299999818 443079.6451999992)
beeldmiddenoverzicht_hrl_2017.646,2017_04_09_10_35_19_263600464_RGB_hrl,263600464,2017-04-09,10:35:19,UC-E-1-30912269,6.7,250,349167.563,5759830,1863.88,-0.1149,0.1322,179.9523,,POINT (252346.75539999828 443079.6572000012)
beeldmiddenoverzicht_hrl_2017.647,2017_04_09_10_35_24_263600465_RGB_hrl,263600465,2017-04-09,10:35:24,UC-E-1-30912269,6.7,250,348683.313,5759857.5,1866.57,-0.074,0.163,179.7926,,POINT (251861.75979999825 443083.20529999956)
beeldmiddenoverzicht_hrl_2017.648,2017_04_09_10_35_30_263600466_RGB_hrl,263600466,2017-04-09,10:35:30,UC-E-1-30912269,6.7,250,348207.031,5759884.5,1867.629,0.0037,0.0973,179.6004,,POINT (251384.79509999976 443086.73640000075)
beeldmiddenoverzicht_hrl_2017.649,2017_04_09_10_35_35_263600467_RGB_hrl,263600467,2017-04-09,10:35:35,UC-E-1-30912269,6.7,250,347730.375,5759917,1867.902,-0.0382,0.1156,178.7725,,POINT (250907.19860000163 443095.8443999998)
beeldmiddenoverzicht_hrl_2017.650,2017_04_09_10_35_40_263600468_RGB_hrl,263600468,2017-04-09,10:35:40,UC-E-1-30912269,6.7,250,347244.719,5759954.5,1868.676,-0.1154,0.1474,178.6024,,POINT (250420.4001000002 443109.3344999999)
beeldmiddenoverzicht_hrl_2017.651,2017_04_09_10_35_46_263600469_RGB_hrl,263600469,2017-04-09,10:35:46,UC-E-1-30912269,6.7,250,346764.813,5759980,1868.478,0.0739,0.0855,-179.61,,POINT (249939.90239999816 443111.5956000015)
beeldmiddenoverzicht_hrl_2017.652,2017_04_09_10_35_51_263600470_RGB_hrl,263600470,2017-04-09,10:35:51,UC-E-1-30912269,6.7,250,346287.406,5759999.5,1869.232,0.1683,0.131,-179.3718,,POINT (249462.1046999991 443107.42760000005)
beeldmiddenoverzicht_hrl_2017.653,2017_04_09_10_35_57_263600471_RGB_hrl,263600471,2017-04-09,10:35:57,UC-E-1-30912269,6.7,250,345807.625,5760022,1870.412,0.0295,0.1598,-179.6125,,POINT (248981.9701000005 443106.14770000055)
beeldmiddenoverzicht_hrl_2017.654,2017_04_09_10_36_02_263600472_RGB_hrl,263600472,2017-04-09,10:36:02,UC-E-1-30912269,6.7,250,345320,5760045.5,1871.667,-0.075,0.1576,-179.7447,,POINT (248493.85449999943 443105.86879999936)
beeldmiddenoverzicht_hrl_2017.655,2017_04_09_10_36_08_263600473_RGB_hrl,263600473,2017-04-09,10:36:08,UC-E-1-30912269,6.7,250,344841.063,5760068.5,1872.658,-0.0036,0.1426,-179.6987,,POINT (248014.4437999986 443105.2489)
beeldmiddenoverzicht_hrl_2017.656,2017_04_09_10_36_13_263600474_RGB_hrl,263600474,2017-04-09,10:36:13,UC-E-1-30912269,6.7,250,344361.969,5760089,1873.768,0.1707,0.1009,-179.3751,,POINT (247534.98809999973 443102.38899999857)
beeldmiddenoverzicht_hrl_2017.657,2017_04_09_10_36_18_263600475_RGB_hrl,263600475,2017-04-09,10:36:18,UC-E-1-30912269,6.7,250,343874.313,5760106.5,1874.714,0.1892,0.1244,-178.871,,POINT (247047.16550000012 443095.62310000136)
beeldmiddenoverzicht_hrl_2017.658,2017_04_09_10_36_24_263600476_RGB_hrl,263600476,2017-04-09,10:36:24,UC-E-1-30912269,6.7,250,343395.156,5760124,1875.908,0.1617,0.1031,-179.3279,,POINT (246567.75580000132 443089.6262000017)
beeldmiddenoverzicht_hrl_2017.659,2017_04_09_10_36_29_263600477_RGB_hrl,263600477,2017-04-09,10:36:29,UC-E-1-30912269,6.7,250,342908.406,5760152,1877.442,-0.0555,0.152,179.3134,,POINT (246080.39919999987 443093.6743000001)
beeldmiddenoverzicht_hrl_2017.660,2017_04_09_10_36_35_263600478_RGB_hrl,263600478,2017-04-09,10:36:35,UC-E-1-30912269,6.7,250,342427.219,5760180,1877.466,0.1899,0.0957,-179.8598,,POINT (245598.5406000018 443097.7804000005)
beeldmiddenoverzicht_hrl_2017.661,2017_04_09_10_36_40_263600479_RGB_hrl,263600479,2017-04-09,10:36:40,UC-E-1-30912269,6.7,250,341952.531,5760199,1877.341,0.2907,0.112,-179.0457,,POINT (245123.45190000162 443093.6383999996)
beeldmiddenoverzicht_hrl_2017.662,2017_04_09_10_36_46_263600480_RGB_hrl,263600480,2017-04-09,10:36:46,UC-E-1-30912269,6.7,250,341464.906,5760215.5,1878.044,0.1044,0.193,-179.1384,,POINT (244635.74419999868 443086.1636000015)
beeldmiddenoverzicht_hrl_2017.663,2017_04_09_10_36_51_263600481_RGB_hrl,263600481,2017-04-09,10:36:51,UC-E-1-30912269,6.7,250,340986.875,5760241,1879.408,-0.0926,0.2048,179.4301,,POINT (244157.0956000015 443088.29360000044)
beeldmiddenoverzicht_hrl_2017.664,2017_04_09_10_36_56_263600482_RGB_hrl,263600482,2017-04-09,10:36:56,UC-E-1-30912269,6.7,250,340501.094,5760272.5,1879.745,-0.0328,0.1601,179.6731,,POINT (243670.3740000017 443095.4726999998)
beeldmiddenoverzicht_hrl_2017.665,2017_04_09_10_37_02_263600483_RGB_hrl,263600483,2017-04-09,10:37:02,UC-E-1-30912269,6.7,250,340022.844,5760294.5,1879.864,0.1715,0.1578,-179.4432,,POINT (243191.75030000135 443094.33480000123)
beeldmiddenoverzicht_hrl_2017.666,2017_04_09_10_37_07_263600484_RGB_hrl,263600484,2017-04-09,10:37:07,UC-E-1-30912269,6.7,250,339536.188,5760319.5,1879.878,0.0597,0.1348,179.7032,,POINT (242704.48970000073 443094.93890000135)
beeldmiddenoverzicht_hrl_2017.667,2017_04_09_10_37_13_263600485_RGB_hrl,263600485,2017-04-09,10:37:13,UC-E-1-30912269,6.7,250,339049.875,5760351.5,1880.994,-0.0594,0.1779,179.2868,,POINT (242217.30519999936 443103.08999999985)
beeldmiddenoverzicht_hrl_2017.668,2017_04_09_10_37_18_263600486_RGB_hrl,263600486,2017-04-09,10:37:18,UC-E-1-30912269,6.7,250,338571.781,5760375.5,1881.411,0.1367,0.1549,-179.5811,,POINT (241738.52849999815 443103.4871000014)
beeldmiddenoverzicht_hrl_2017.669,2017_04_09_10_37_24_263600487_RGB_hrl,263600487,2017-04-09,10:37:24,UC-E-1-30912269,6.7,250,338085.156,5760394.5,1882.092,0.2061,0.1693,-179.3117,,POINT (241251.80480000004 443098.7512000017)
beeldmiddenoverzicht_hrl_2017.670,2017_04_09_10_37_29_263600488_RGB_hrl,263600488,2017-04-09,10:37:29,UC-E-1-30912269,6.7,250,337599.25,5760418.5,1883.027,0.1654,0.1895,-179.9193,,POINT (240765.33520000055 443098.74130000174)
beeldmiddenoverzicht_hrl_2017.671,2017_04_09_10_37_35_263600489_RGB_hrl,263600489,2017-04-09,10:37:35,UC-E-1-30912269,6.7,250,337116,5760444.5,1883.112,-0.0426,0.1593,-179.9601,,POINT (240281.5795999989 443101.12040000036)
