FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
tankstation_66.1534,10061,2891,P3.12,Tankstation,A67, ,Zwartewater, ,0, ,724,729,-1,-1, ,1,1,1,0,0, ,2692,3398,0,10062,10060,0,1,0,0, , ,0,0,67,550,,POINT (210394.5346999988 378631.2122000009)
tankstation_66.1547,10074,2904,P3.12,Tankstation,A67, ,Helenaveen, ,0, ,-1,-1,533,529, ,1,0,0,1,1, ,2602,3392,0,10049,10046,0,0,1,0, , ,0,0,67,578,,POINT (191289.13230000064 376798.7503999993)
tankstation_66.1555,10261,3044,P3.12,Tankstation,A7, ,Zaandam-Noord, ,0, ,-1,-1,41,40, ,1,0,0,1,1, ,993,3400,0,10263,10257,0,0,1,0, , ,0,0,7,409,,POINT (117248.40230000019 496526.6187000014)
tankstation_66.1557,10263,3046,P3.12,Tankstation,A7, ,Zaandam-Zuid, ,0, ,40,42,-1,-1, ,1,1,1,0,0, ,993,3400,0,10259,10261,0,1,0,0, , ,0,0,7,409,,POINT (117350.73000000045 496517.35810000077)
tankstation_66.1563,10269,3052,P3.12,Tankstation,A7, ,Den Oever, ,0, ,-1,-1,616,613, ,1,0,0,1,1, ,2468,3401,0,10128,10125,0,0,1,0, , ,0,0,7,409,,POINT (131036.69480000064 546739.3335999995)
tankstation_66.2102,10574,3198,P3.12,Tankstation,A9, ,Hammerstein, ,0, ,293,296,-1,-1, ,1,1,1,0,0, ,2414,3461,0,22421,10573,0,1,0,0, , ,0,0,9,409,,POINT (117423.72159999982 479886.72989999875)
tankstation_66.2151,10629,3247,P3.12,Tankstation,N9, ,Bergermeer, ,0, ,-1,-1,797,794, ,1,0,0,1,1, ,2413,3464,0,10612,10611,0,0,1,0, , ,0,0,9,409,,POINT (110493.87700000033 517660.873300001)
tankstation_66.2152,10630,3248,P3.12,Tankstation,N9, ,Hoefplan, ,0, ,782,784,-1,-1, ,1,1,1,0,0, ,2413,3464,0,10611,10610,0,1,0,0, , ,0,0,9,409,,POINT (109821.80959999934 516637.0811999999)
tankstation_66.2538,9668,2717,P3.12,Tankstation,A58, ,Arnemuiden, ,0, ,1641,1639,-1,-1, ,-1,1,1,0,0, ,2577,3351,0,9552,9549,0,1,0,0, , ,0,0,58,508,,POINT (36286.1409999989 391155.6319000013)
tankstation_66.2540,9670,2719,P3.12,Tankstation,A58, ,Kerkeind, ,0, ,316,313,-1,-1, ,-1,1,1,0,0, ,2624,3355,0,9643,9642,0,1,0,0, , ,0,0,58,577,,POINT (139128.1286999993 394881.86129999906)
tankstation_66.3501,12666,4087,P3.12,Tankstation,N281, ,Ten Esschen, ,0, ,301,303,-1,-1, ,1,1,1,0,0, ,2665,4270,0,12668,12659,0,1,0,0, , ,0,0,0,0,,POINT (194266.97210000083 323160.2133000009)
tankstation_66.3503,12668,4089,P3.12,Tankstation,N281, ,Terworm, ,0, ,-1,-1,304,301, ,1,0,0,1,1, ,2665,4270,0,12661,12666,0,0,1,0, , ,0,0,0,0,,POINT (194236.06430000067 323175.32459999993)
tankstation_66.3777,13347,4367,P3.12,Tankstation,N316, ,Europaweg, ,0, ,100,101,101,100, ,1,1,1,1,1, ,2317,4610,0,13342,13330,0,1,1,0, , ,0,0,0,0,,POINT (215990.91739999875 440591.6783000007)
tankstation_66.4044,14012,4637,P3.12,Tankstation,N342, ,Roeleveld-Rolink, ,0, ,674,676,676,674, ,1,1,1,1,1, ,2260,4870,0,14009,14008,0,1,1,0, , ,0,0,0,0,,POINT (265953.89130000025 489917.90459999815)
tankstation_66.5131,16778,5739,P3.12,Tankstation,N57, ,Schelphoek, ,0, ,494,496,-1,-1, ,1,1,1,0,0, ,2714,5415,0,16779,16749,0,1,0,0, , ,0,0,57,509,,POINT (44561.25450000167 413800.94200000167)
tankstation_66.5132,16779,5740,P3.12,Tankstation,N57, ,Schelphoek, ,0, ,-1,-1,496,494, ,1,0,0,1,1, ,2714,5415,0,16750,16778,0,0,1,0, , ,0,0,57,509,,POINT (44569.898699998856 413802.3020000011)
tankstation_66.5160,17014,5769,P3.12,Tankstation,N689, ,Aers, ,0, ,-1,-1,49,46, ,1,0,0,1,1, ,2574,6326,0,17009,17008,0,0,1,0, , ,0,0,0,0,,POINT (60134.966699998826 375278.4840000011)
tankstation_66.6065,21063,6552,P3.12,Tankstation,N261, ,Kaatsheuvel, ,0, ,-1,-1,122,119, ,1,0,0,1,1, ,2619,6408,0,21065,21058,0,0,1,0, , ,0,0,0,0,,POINT (132310.2162999995 405991.36389999837)
tankstation_66.6067,21066,6554,P3.12,Tankstation,N261, ,De Bel, ,0, ,162,165,-1,-1, ,1,1,1,0,0, ,2643,6408,0,21061,21060,0,1,0,0, , ,0,0,0,0,,POINT (131561.97410000116 410056.2853000015)
tankstation_66.6496,21672,6985,P3.12,Tankstation,A58, ,Liesbos, ,0, ,745,742,-1,-1, ,-1,1,1,0,0, ,2607,3352,0,21673,9603,0,1,0,0, , ,0,0,58,577,,POINT (106271.11470000073 398552.36080000177)
tankstation_66.6497,21673,6986,P3.12,Tankstation,A58, ,Bremberg, ,0, ,-1,-1,739,743, ,-1,0,0,1,1, ,2607,3352,0,21704,21672,0,0,1,0, , ,0,0,58,577,,POINT (106478.02459999919 398566.7179999985)
tankstation_66.6913,22522,7667,P3.12,Tankstation,N11, ,Bodegraven, ,0, ,189,194,-1,-1, ,1,1,1,0,0, ,2483,3480,0,10660,10659,0,1,0,0, , ,0,0,11,425,,POINT (110552.78009999916 454621.88439999893)
