FID,oid_,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
trend_2007_25.11,0,1701412,17,1412,136,150.97582,14.97582,-3.178,2011,- - 3 - - -,3,558.9,,,"POLYGON ((14384.140000000596 379052.56599999964, 14433.0540000014 378989.95899999887, 14275.451999999583 378866.8260000013, 14226.537999998778 378929.43400000036, 14384.140000000596 379052.56599999964))"
trend_2007_25.12,0,1701427,17,1427,133,145.58658,12.58658,-1.782,2014,- - 3 - - -,3,489.1,,,"POLYGON ((14269.140000000596 378964.56599999964, 14296.56799999997 378929.4600000009, 14138.965999998152 378806.3280000016, 14111.537999998778 378841.43400000036, 14269.140000000596 378964.56599999964))"
trend_2007_25.13,0,1701450,17,1450,126,129.08,3.08,-0.436,2014,- - - - - -,3,421.8,,,"POLYGON ((14086.140000000596 378824.56599999964, 14092.850999999791 378815.9770000018, 13935.249000001699 378692.8449999988, 13928.537999998778 378701.43400000036, 14086.140000000596 378824.56599999964))"
trend_2007_25.14,0,1701467,17,1467,95,118.83,23.83,-1.518,>2017,- - - - - -,3,475.9,,,"POLYGON ((13951.140000000596 378721.56599999964, 13974.504000000656 378691.66099999845, 13816.901999998838 378568.52899999917, 13793.537999998778 378598.43400000036, 13951.140000000596 378721.56599999964))"
trend_2007_25.15,0,402380,4,2380,170,453,283,-10.453,>2017,- - - - - -,3,922.65,,,"POLYGON ((160670.4840000011 606822.870000001, 160729.26900000125 606568.2430000007, 160534.39499999955 606523.2529999986, 160475.6099999994 606777.879999999, 160670.4840000011 606822.870000001))"
trend_2007_25.16,0,402400,4,2400,170,476.2,306.2,-10.601,>2017,- - - - - -,3,930.05,,,"POLYGON ((160865.4840000011 606865.870000001, 160925.10200000182 606607.6380000003, 160730.22800000012 606562.6479999982, 160670.6099999994 606820.879999999, 160865.4840000011 606865.870000001))"
trend_2007_25.17,0,402420,4,2420,174,486.7,312.7,-11.669,>2017,- - - - - -,3,983.45,,,"POLYGON ((161060.4840000011 606909.870000001, 161126.10799999908 606625.6220000014, 160931.2340000011 606580.6319999993, 160865.6099999994 606864.879999999, 161060.4840000011 606909.870000001))"
trend_2007_25.18,0,402440,4,2440,160,516.8,356.8,-12.797,>2017,- - - - - -,3,1039.85,,,"POLYGON ((161255.4840000011 606952.870000001, 161327.45100000128 606641.1449999996, 161132.57699999958 606596.1539999992, 161060.6099999994 606907.879999999, 161255.4840000011 606952.870000001))"
trend_2007_25.19,0,402460,4,2460,130,539.1,409.1,-12.911,>2017,- - - - - -,3,1045.55,,,"POLYGON ((161450.4840000011 606996.870000001, 161523.09299999848 606682.3680000007, 161328.2190000005 606637.3779999986, 161255.6099999994 606951.879999999, 161450.4840000011 606996.870000001))"
trend_2007_25.20,0,402480,4,2480,115,548.4,433.4,-13.494,>2017,- - - - - -,3,1074.7,,,"POLYGON ((161645.4840000011 607040.870000001, 161721.37099999934 606712.1660000011, 161526.49700000137 606667.175999999, 161450.6099999994 606995.879999999, 161645.4840000011 607040.870000001))"
trend_2007_25.21,0,402500,4,2500,100,527.6,427.6,-15.798,>2017,- - - - - -,3,1189.9,,,"POLYGON ((161840.4840000011 607083.870000001, 161929.3280000016 606699.0430000015, 161734.4539999999 606654.0529999994, 161645.6099999994 607038.879999999, 161840.4840000011 607083.870000001))"
trend_2007_25.22,0,402520,4,2520,90,537.2,447.2,-16.41,>2017,- - - - - -,3,1220.5,,,"POLYGON ((162035.4840000011 607127.870000001, 162127.76999999955 606728.1350000016, 161932.89600000158 606683.1440000013, 161840.6099999994 607082.879999999, 162035.4840000011 607127.870000001))"
trend_2007_25.23,0,402540,4,2540,80,553.4,473.4,-14.385,>2017,- - - - - -,3,1119.25,,,"POLYGON ((162230.4840000011 607170.870000001, 162311.38199999928 606820.4620000012, 162116.5080000013 606775.4719999991, 162035.6099999994 607125.879999999, 162230.4840000011 607170.870000001))"
trend_2007_25.24,0,402560,4,2560,70,539.1,469.1,-17.477,>2017,- - - - - -,3,1273.85,,,"POLYGON ((162425.4840000011 607214.870000001, 162523.77100000158 606789.1429999992, 162328.89699999988 606744.1530000009, 162230.6099999994 607169.879999999, 162425.4840000011 607214.870000001))"
trend_2007_25.25,0,402580,4,2580,60,544,484,-19.889,>2017,- - - - - -,3,1394.45,,,"POLYGON ((162621.4840000011 607258.870000001, 162733.3350000009 606774.3889999986, 162538.4609999992 606729.3990000002, 162426.6099999994 607213.879999999, 162621.4840000011 607258.870000001))"
trend_2007_25.26,0,504000,5,4000,60,326.9,266.9,1.845,-,- - - - - -,1,492.25,,,"POLYGON ((123448.1799999997 585487.4140000008, 123415.56399999931 585520.0300000012, 123556.98600000143 585661.4510000013, 123589.60099999979 585628.8359999992, 123448.1799999997 585487.4140000008))"
trend_2007_25.27,0,504020,5,4020,60,321.8,261.8,3.32,-,- - - - - -,1,566,,,"POLYGON ((123589.1799999997 585628.4140000008, 123530.48999999836 585687.1039999984, 123671.91099999845 585828.5249999985, 123730.60099999979 585769.8350000009, 123589.1799999997 585628.4140000008))"
trend_2007_25.28,0,504040,5,4040,70,333.1,263.1,5.572,-,- - - - - -,1,678.6,,,"POLYGON ((123731.1799999997 585769.4140000008, 123632.6799999997 585867.9140000008, 123774.10099999979 586009.3359999992, 123872.60099999979 585910.8359999992, 123731.1799999997 585769.4140000008))"
trend_2007_25.29,0,504060,5,4060,100,336.2,236.2,5.774,-,- - - - - -,1,688.7,,,"POLYGON ((123873.1799999997 585910.4149999991, 123771.1090000011 586012.4849999994, 123912.53000000119 586153.9070000015, 124014.60099999979 586051.8359999992, 123873.1799999997 585910.4149999991))"
trend_2007_25.30,0,504098,5,4098,105,310.9,205.9,3.481,-,- - - - - -,1,574.05,,,"POLYGON ((124083.92000000179 586097.5980000012, 124016.2890000008 586152.3640000001, 124142.15300000086 586307.7939999998, 124209.78400000185 586253.0269999988, 124083.92000000179 586097.5980000012))"
trend_2007_25.31,0,1700230,17,230,78,97.38,19.38,-0.661,>2017,- - - - - -,3,433.05,,,"POLYGON ((26318.201999999583 382309.04399999976, 26315.61699999869 382292.72199999914, 26118.07899999991 382324.0089999996, 26120.664999999106 382340.33100000024, 26318.201999999583 382309.04399999976))"
trend_2007_25.32,0,1700251,17,251,70,101.45,31.45,-0.657,>2017,- - - - - -,3,432.85,,,"POLYGON ((26105.20300000161 382341.04399999976, 26102.63300000131 382324.8209999986, 25905.094999998808 382356.1079999991, 25907.664999999106 382372.33100000024, 26105.20300000161 382341.04399999976))"
trend_2007_25.33,0,1700271,17,271,75,111.66258,36.66258,-2.182,>2017,- - 3 - - -,3,509.1,,,"POLYGON ((25908.201999999583 382371.04399999976, 25899.66899999976 382317.16600000113, 25702.131000000983 382348.4519999996, 25710.664999999106 382402.33100000024, 25908.201999999583 382371.04399999976))"
trend_2007_25.34,0,1700290,17,290,66,95.01395,29.01395,-2.205,>2017,- - 3 - - -,3,510.25,,,"POLYGON ((25725.201999999583 382399.04399999976, 25716.57899999991 382344.59800000116, 25519.041000001132 382375.88500000164, 25527.664999999106 382430.33100000024, 25725.201999999583 382399.04399999976))"
trend_2007_25.35,0,1700308,17,308,76,102.23669,26.23669,-4.251,2013,- - 3 - - -,3,612.55,,,"POLYGON ((25542.201999999583 382427.04399999976, 25525.576999999583 382322.0769999996, 25328.039000000805 382353.36400000006, 25344.664999999106 382458.33100000024, 25542.201999999583 382427.04399999976))"
trend_2007_25.36,0,1700324,17,324,77,87.99119,10.99119,-3.801,2009,- - 3 - - -,3,590.05,,,"POLYGON ((25384.20300000161 382451.04399999976, 25369.337000001222 382357.1889999993, 25171.800000000745 382388.4759999998, 25186.664999999106 382482.33100000024, 25384.20300000161 382451.04399999976))"
trend_2007_25.37,0,1700336,17,336,78,80.61798,2.61798,-3.842,2007,- - 3 - - -,3,592.1,,,"POLYGON ((25253.20100000128 382472.36400000006, 25239.833000000566 382377.2490000017, 25041.778999999166 382405.08300000057, 25055.14699999988 382500.1979999989, 25253.20100000128 382472.36400000006))"
trend_2007_25.38,0,1700352,17,352,75,77.1773,2.1773,-0.67,2010,- - 3 - - -,3,433.5,,,"POLYGON ((24886 382507.5379999988, 24887.16899999976 382490.8289999999, 24687.655999999493 382476.8770000003, 24686.48800000176 382493.5870000012, 24886 382507.5379999988))"
trend_2007_25.39,0,1700373,17,373,67,77.54,10.54,-1.786,2012,- - - - - -,3,489.3,,,"POLYGON ((24672.0009999983 382493.5379999988, 24675.11499999836 382448.9970000014, 24475.60300000012 382435.0460000001, 24472.48800000176 382479.5870000012, 24672.0009999983 382493.5379999988))"
trend_2007_25.40,0,1700396,17,396,59,61.69,2.69,-1.922,2008,- - - - - -,3,496.1,,,"POLYGON ((24442.0009999983 382479.5379999988, 24445.352000001818 382431.60500000045, 24245.83999999985 382417.65399999917, 24242.48800000176 382465.5870000012, 24442.0009999983 382479.5379999988))"
trend_2007_25.41,0,1700413,17,413,49,51.26,2.26,-0.688,2010,- - - - - -,3,434.4,,,"POLYGON ((24269 382469.5379999988, 24270.199999999255 382452.37999999896, 24070.686999998987 382438.4290000014, 24069.48800000176 382455.5870000012, 24269 382469.5379999988))"
trend_2007_25.42,0,1700421,17,421,87,87.71,0.71,-0.95,2007,- - - - - -,3,447.5,,,"POLYGON ((23746.6790000014 382336.66000000015, 23758.912000000477 382316.3020000011, 23587.47800000012 382213.2950000018, 23575.245999999344 382233.65199999884, 23746.6790000014 382336.66000000015))"
trend_2007_25.43,0,1700441,17,441,157,162.68,5.68,-0.737,2014,- - - - - -,3,436.85,,,"POLYGON ((23574.679999999702 382234.66000000015, 23584.16899999976 382218.8669999987, 23412.73600000143 382115.8590000011, 23403.245999999344 382131.65199999884, 23574.679999999702 382234.66000000015))"
trend_2007_25.44,0,1700461,17,461,95,99.78,4.78,-1.378,2010,- - - - - -,3,468.9,,,"POLYGON ((23402.6790000014 382133.66000000015, 23420.42199999839 382104.131000001, 23248.98900000006 382001.1229999997, 23231.245999999344 382030.65300000086, 23402.6790000014 382133.66000000015))"
trend_2007_25.45,0,1700483,17,483,47,58.5,11.5,-3.52,2010,- - - - - -,3,576,,,"POLYGON ((23212.679999999702 382020.66000000015, 23258.00299999863 381945.23000000045, 23086.570000000298 381842.22199999914, 23041.245999999344 381917.65300000086, 23212.679999999702 382020.66000000015))"
trend_2007_25.46,0,1700496,17,496,37,44.27,7.27,-4.305,2008,- - - - - -,3,615.25,,,"POLYGON ((23100.679999999702 381955.66000000015, 23156.11100000143 381863.4070000015, 22984.677000001073 381760.3999999985, 22929.245999999344 381852.65199999884, 23100.679999999702 381955.66000000015))"
trend_2007_25.47,0,1700512,17,512,48,49.68,1.68,-2.988,2007,- - - - - -,3,549.4,,,"POLYGON ((22962.6790000014 381873.66000000015, 23001.153000000864 381809.62999999896, 22829.719000000507 381706.6220000014, 22791.245999999344 381770.65199999884, 22962.6790000014 381873.66000000015))"
trend_2007_25.48,0,1700530,17,530,66,63.16,-2.84,-2.919,-,1 - - - - -,4,545.95,,,"POLYGON ((22807.679999999702 381782.66000000015, 22845.265000000596 381720.1079999991, 22673.83100000024 381617.1009999998, 22636.245999999344 381679.65300000086, 22807.679999999702 381782.66000000015))"
trend_2007_25.49,0,1700558,17,558,33,46.79,13.79,-3.259,2011,- - - - - -,3,562.95,,,"POLYGON ((22783.258999999613 381756.5489999987, 22807.079999998212 381678.63500000164, 22615.81899999827 381620.16000000015, 22591.997999999672 381698.07499999925, 22783.258999999613 381756.5489999987))"
trend_2007_25.50,0,1700584,17,584,13,30.68,17.68,-2.232,2014,- - - - - -,3,511.6,,,"POLYGON ((22529.26000000164 381677.55000000075, 22545.574000000954 381624.188000001, 22354.313000001013 381565.71400000155, 22337.9990000017 381619.0760000013, 22529.26000000164 381677.55000000075))"
trend_2007_25.51,0,1700602,17,602,-5,34.29,39.29,-1.317,>2017,- - - - - -,3,465.85,,,"POLYGON ((22365.258999999613 381626.55000000075, 22374.88599999994 381595.063000001, 22183.625 381536.58900000155, 22173.997999999672 381568.07499999925, 22365.258999999613 381626.55000000075))"
trend_2007_25.52,0,1700619,17,619,-8,25.11,33.11,-1,>2017,- - - - - -,3,450,,,"POLYGON ((22195.258999999613 381574.55000000075, 22202.56899999827 381550.6420000009, 22011.30799999833 381492.16800000146, 22003.997999999672 381516.07499999925, 22195.258999999613 381574.55000000075))"
trend_2007_25.53,0,1700638,17,638,5,24.2,19.2,-3.317,2012,- - - - - -,3,565.85,,,"POLYGON ((22019.258999999613 381519.55000000075, 22043.504000000656 381440.2479999997, 21852.243000000715 381381.7740000002, 21827.997999999672 381461.07499999925, 22019.258999999613 381519.55000000075))"
trend_2007_25.54,0,1700663,17,663,43,48.68,5.68,-3.545,2008,- - - - - -,3,577.25,,,"POLYGON ((21780.258999999613 381445.55000000075, 21806.17100000009 381360.7969999984, 21614.91000000015 381302.3229999989, 21588.997999999672 381387.0760000013, 21780.258999999613 381445.55000000075))"
trend_2007_25.55,0,1700684,17,684,44,52.43,8.43,-2.513,2010,- - - - - -,3,525.65,,,"POLYGON ((21574.258999999613 381382.55000000075, 21592.627000000328 381322.4699999988, 21401.36699999869 381263.99599999934, 21382.997999999672 381324.07499999925, 21574.258999999613 381382.55000000075))"
trend_2007_25.56,0,1700705,17,705,33,52.21,19.21,-1.632,>2017,- - - - - -,3,481.6,,,"POLYGON ((21374.258999999613 381320.55000000075, 21386.188000001013 381281.5320000015, 21194.927000001073 381223.05799999833, 21182.997999999672 381262.07499999925, 21374.258999999613 381320.55000000075))"
trend_2007_25.57,0,1700730,17,730,37,45.92,8.92,-2.386,2010,- - - - - -,3,519.3,,,"POLYGON ((21140.258999999613 381247.55000000075, 21157.699000000954 381190.506000001, 20966.438000001013 381132.0320000015, 20948.997999999672 381189.07499999925, 21140.258999999613 381247.55000000075))"
trend_2007_25.58,0,1700751,17,751,37,50.49,13.49,-2.421,2012,- - - - - -,3,521.05,,,"POLYGON ((20942.258999999613 381186.55000000075, 20959.954999998212 381128.66899999976, 20768.69399999827 381070.1950000003, 20750.997999999672 381128.07499999925, 20942.258999999613 381186.55000000075))"
trend_2007_25.59,0,1700768,17,768,82,83.66,1.66,-1.098,2008,- - - - - -,3,454.9,,,"POLYGON ((20776.26000000164 381135.55000000075, 20784.28500000015 381109.2989999987, 20593.02400000021 381050.82499999925, 20584.9990000017 381077.07499999925, 20776.26000000164 381135.55000000075))"
trend_2007_25.60,0,1700778,17,778,109,103.98,-5.02,-3.116,-,1 - - - - -,4,555.8,,,"POLYGON ((20676.258999999613 381104.55000000075, 20699.03500000015 381030.0540000014, 20507.77400000021 380971.5789999999, 20484.997999999672 381046.07499999925, 20676.258999999613 381104.55000000075))"
trend_2007_25.61,0,1700791,17,791,126,133.43242,7.43242,-1.318,2012,- - 3 - - -,3,465.9,,,"POLYGON ((20557.258999999613 381067.55000000075, 20566.892999999225 381036.0390000008, 20375.631999999285 380977.56500000134, 20365.997999999672 381009.07499999925, 20557.258999999613 381067.55000000075))"
trend_2007_25.62,0,1700802,17,802,133,136.94761,3.94761,-0.719,2012,- - 3 - - -,3,435.95,,,"POLYGON ((20448.26000000164 381033.55000000075, 20453.515000000596 381016.3599999994, 20262.254000000656 380957.88599999994, 20256.9990000017 380975.07499999925, 20448.26000000164 381033.55000000075))"
trend_2007_25.63,0,1700822,17,822,73,90.92016,17.92016,-1.864,2016,- - 3 - - -,3,493.2,,,"POLYGON ((20436.923000000417 381022.9840000011, 20441.79399999976 380976.63899999857, 20242.890000000596 380955.7340000011, 20238.01900000125 381002.0780000016, 20436.923000000417 381022.9840000011))"
trend_2007_25.64,0,401700,4,1700,-108,-25.3,82.7,1.31,-,- - - - - -,1,465.5,,,"POLYGON ((153775.87900000066 605168.1609999985, 153765.7580000013 605199.3079999983, 153955.9699999988 605261.1110000014, 153966.08999999985 605229.9640000015, 153775.87900000066 605168.1609999985))"
trend_2007_25.65,0,401720,4,1720,-112,-24.7,87.3,1.42,-,- - - - - -,1,471,,,"POLYGON ((153966.87900000066 605231.1609999985, 153955.90900000185 605264.9239999987, 154146.12000000104 605326.7270000018, 154157.08999999985 605292.9640000015, 153966.87900000066 605231.1609999985))"
trend_2007_25.66,0,401740,4,1740,-109,-33.5,75.5,1.051,-,- - - - - -,1,452.55,,,"POLYGON ((154156.87900000066 605293.1609999985, 154148.7589999996 605318.1499999985, 154338.97100000083 605379.9530000016, 154347.08999999985 605354.9640000015, 154156.87900000066 605293.1609999985))"
trend_2007_25.67,0,401760,4,1760,-118,-30.5,87.5,3.011,-,- - - - - -,1,550.55,,,"POLYGON ((154346.87900000066 605355.1609999985, 154323.61800000072 605426.7520000003, 154513.8289999999 605488.5549999997, 154537.08999999985 605416.9640000015, 154346.87900000066 605355.1609999985))"
trend_2007_25.68,0,401780,4,1780,-122,-37.8,84.2,2.958,-,- - - - - -,1,547.9,,,"POLYGON ((154536.87799999863 605417.1609999985, 154514.02699999884 605487.4910000004, 154704.23800000176 605549.2950000018, 154727.08999999985 605478.9640000015, 154536.87799999863 605417.1609999985))"
trend_2007_25.69,0,401800,4,1800,-127,-69.3,57.7,0.044,-,- - - - - -,1,402.2,,,"POLYGON ((154732.87900000066 605481.1609999985, 154732.5390000008 605482.2069999985, 154922.75 605544.0100000016, 154923.08999999985 605542.9640000015, 154732.87900000066 605481.1609999985))"
trend_2007_25.70,0,401820,4,1820,-109,-33.4,75.6,1.59,-,- - - - - -,1,479.5,,,"POLYGON ((155010.6099999994 605556.879999999, 155001.66800000146 605595.6110000014, 155196.54199999943 605640.6020000018, 155205.4840000011 605601.870000001, 155010.6099999994 605556.879999999))"
trend_2007_25.71,0,401840,4,1840,-91,-18.1,72.9,1.914,-,- - - - - -,1,495.7,,,"POLYGON ((155205.6099999994 605599.879999999, 155194.84600000083 605646.5040000007, 155389.7199999988 605691.493999999, 155400.4840000011 605644.870000001, 155205.6099999994 605599.879999999))"
trend_2007_25.72,0,401860,4,1860,-79,-13.5,65.5,0.381,-,- - - - - -,1,419.05,,,"POLYGON ((155400.6099999994 605643.879999999, 155398.46700000018 605653.1609999985, 155593.34099999815 605698.1510000005, 155595.4840000011 605688.870000001, 155400.6099999994 605643.879999999))"
trend_2007_25.73,0,401880,4,1880,-52,20.7,72.7,2.68,-,- - - - - -,1,534,,,"POLYGON ((155595.6099999994 605687.879999999, 155580.53799999878 605753.1629999988, 155775.41200000048 605798.1530000009, 155790.4840000011 605732.870000001, 155595.6099999994 605687.879999999))"
trend_2007_25.74,0,401900,4,1900,-31,47.2,78.2,4.06,-,- - - - - -,1,603,,,"POLYGON ((155790.6099999994 605730.879999999, 155767.77800000086 605829.7780000009, 155962.65199999884 605874.7679999992, 155985.4840000011 605775.870000001, 155790.6099999994 605730.879999999))"
trend_2007_25.75,0,401920,4,1920,-13,57.1,70.1,3.491,-,- - - - - -,1,574.55,,,"POLYGON ((155985.6099999994 605774.879999999, 155965.97700000182 605859.9180000015, 156160.8509999998 605904.9079999998, 156180.4840000011 605819.870000001, 155985.6099999994 605774.879999999))"
trend_2007_25.76,0,401940,4,1940,11,73.8,62.8,3.383,-,- - - - - -,1,569.15,,,"POLYGON ((156180.6099999994 605817.879999999, 156161.58399999887 605900.2870000005, 156356.45800000057 605945.2769999988, 156375.4840000011 605862.870000001, 156180.6099999994 605817.879999999))"
trend_2007_25.77,0,401960,4,1960,31,83.6,52.6,2.38,-,- - - - - -,1,519,,,"POLYGON ((156376.6099999994 605861.879999999, 156363.2250000015 605919.8550000004, 156558.09899999946 605964.8449999988, 156571.4840000011 605906.870000001, 156376.6099999994 605861.879999999))"
trend_2007_25.78,0,401980,4,1980,55,94.3,39.3,1.861,-,- - - - - -,1,493.05,,,"POLYGON ((156571.6099999994 605905.879999999, 156561.14400000125 605951.2120000012, 156756.01799999923 605996.2030000016, 156766.4840000011 605950.870000001, 156571.6099999994 605905.879999999))"
trend_2007_25.79,0,402000,4,2000,65,112.7,47.7,1.04,-,- - - - - -,1,452,,,"POLYGON ((156766.6099999994 605948.879999999, 156760.76099999994 605974.2140000015, 156955.63500000164 606019.2039999999, 156961.4840000011 605993.870000001, 156766.6099999994 605948.879999999))"
trend_2007_25.80,0,402020,4,2020,104,139.2,35.2,1.19,-,- - - - - -,1,459.5,,,"POLYGON ((156961.6099999994 605992.879999999, 156954.91800000146 606021.8669999987, 157149.79199999943 606066.8579999991, 157156.4840000011 606037.870000001, 156961.6099999994 605992.879999999))"
trend_2007_25.81,0,402040,4,2040,121,159.4,38.4,1.329,-,- - - - - -,1,466.45,,,"POLYGON ((157156.6099999994 606035.879999999, 157149.13599999994 606068.2529999986, 157344.01000000164 606113.2430000007, 157351.4840000011 606080.870000001, 157156.6099999994 606035.879999999))"
trend_2007_25.82,0,402060,4,2060,144,176.4,32.4,0.981,-,- - - - - -,1,449.05,,,"POLYGON ((157352.6099999994 606079.879999999, 157347.09299999848 606103.7760000005, 157541.96700000018 606148.7670000009, 157547.4840000011 606124.870000001, 157352.6099999994 606079.879999999))"
trend_2007_25.83,0,402080,4,2080,161,196.5,35.5,0.936,-,- - - - - -,1,446.8,,,"POLYGON ((157547.6099999994 606123.879999999, 157542.34600000083 606146.6799999997, 157737.2199999988 606191.6700000018, 157742.4840000011 606168.870000001, 157547.6099999994 606123.879999999))"
trend_2007_25.84,0,402100,4,2100,193,207.8,14.8,-0.26,>2017,- - - - - -,3,413,,,"POLYGON ((157937.4840000011 606211.870000001, 157938.9459999986 606205.5370000005, 157744.07200000063 606160.5469999984, 157742.6099999994 606166.879999999, 157937.4840000011 606211.870000001))"
trend_2007_25.85,0,402120,4,2120,219,221.4,2.4,-1.362,2008,- - - - - -,3,468.1,,,"POLYGON ((158132.4840000011 606255.870000001, 158140.14400000125 606222.693, 157945.26900000125 606177.7019999996, 157937.6099999994 606210.879999999, 158132.4840000011 606255.870000001))"
trend_2007_25.86,0,402140,4,2140,210,234.7,24.7,-2.412,>2017,- - - - - -,3,520.6,,,"POLYGON ((158328.4840000011 606299.870000001, 158342.04800000042 606241.1160000004, 158147.17399999872 606196.125, 158133.6099999994 606254.879999999, 158328.4840000011 606299.870000001))"
trend_2007_25.87,0,402160,4,2160,205,245.4,40.4,-4.409,2016,- - - - - -,3,620.45,,,"POLYGON ((158523.4840000011 606342.870000001, 158548.27899999917 606235.4699999988, 158353.4050000012 606190.4800000004, 158328.6099999994 606297.879999999, 158523.4840000011 606342.870000001))"
trend_2007_25.88,0,402180,4,2180,202,257.7,55.7,-5.346,>2017,- - - - - -,3,667.3,,,"POLYGON ((158718.4840000011 606386.870000001, 158748.54899999872 606256.6460000016, 158553.67399999872 606211.6550000012, 158523.6099999994 606341.879999999, 158718.4840000011 606386.870000001))"
trend_2007_25.89,0,402200,4,2200,190,267.5,77.5,-7.186,>2017,- - - - - -,3,759.3,,,"POLYGON ((158913.4840000011 606429.870000001, 158953.89699999988 606254.824000001, 158759.02299999818 606209.8339999989, 158718.6099999994 606384.879999999, 158913.4840000011 606429.870000001))"
trend_2007_25.90,0,402220,4,2220,176,302.5,126.5,-5.303,>2017,- - - - - -,3,665.15,,,"POLYGON ((159108.4840000011 606473.870000001, 159138.30700000003 606344.693, 158943.43299999833 606299.7030000016, 158913.6099999994 606428.879999999, 159108.4840000011 606473.870000001))"
trend_2007_25.91,0,402240,4,2240,170,328.7,158.7,-5.888,>2017,- - - - - -,3,694.4,,,"POLYGON ((159303.4840000011 606516.870000001, 159336.59699999914 606373.443, 159141.72300000116 606328.4530000016, 159108.6099999994 606471.879999999, 159303.4840000011 606516.870000001))"
trend_2007_25.92,0,402260,4,2260,160,344.2,184.2,-6.989,>2017,- - - - - -,3,749.45,,,"POLYGON ((159499.4840000011 606560.870000001, 159538.7890000008 606390.6229999997, 159343.9149999991 606345.6330000013, 159304.6099999994 606515.879999999, 159499.4840000011 606560.870000001))"
trend_2007_25.93,0,402280,4,2280,165,362.2,197.2,-6.644,>2017,- - - - - -,3,732.2,,,"POLYGON ((159694.4840000011 606604.870000001, 159731.84800000116 606443.0269999988, 159536.97399999946 606398.0370000005, 159499.6099999994 606559.879999999, 159694.4840000011 606604.870000001))"
trend_2007_25.94,0,402300,4,2300,170,375.8,205.8,-7.873,>2017,- - - - - -,3,793.65,,,"POLYGON ((159889.4840000011 606647.870000001, 159933.76000000164 606456.0899999999, 159738.88599999994 606411.0989999995, 159694.6099999994 606602.879999999, 159889.4840000011 606647.870000001))"
