FID,GML_ID,ID,CODE,NAAM,LAT,LON,ACTIEF,PLAATSNAAM,RDX,RDY,GEMEENTE,WIJK,PLAATS,HUISNUMMERS,POSTCODE,STRAAT,AANDUIDING,BOUWJAAR,LEVENSDUUR,VERVANGJAAR,FOTO,DD_BIJGEWERKT,GEOMETRIE
SPL_SPEELPLEKKEN.75703,Speelplekken.fid--26bbd5c6_18613012ba5_52dc,75703,24.17,Klaroenstraat  deels sportplaats (EV),51.83140312,5.80848927,true,Nijmegen Nieuw-West,184039.07,427062.67,Nijmegen,24 Neerbosch-oost,Nijmegen Nieuw-West,90,6544RC,Rapsodistraat,Rapsodiestraat / Klaroenstraat 96,2008,12,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75703/JPEG_20220705_083147_6487539188033046763.jpg,2023-02-03,POINT (184039.07 427062.67)
SPL_SPEELPLEKKEN.75704,Speelplekken.fid--26bbd5c6_18613012ba5_52dd,75704,24.15,O. C. Huismanstraat deels sportplaats (EV),51.8276958,5.81038608,true,Nijmegen Nieuw-West,184172.22,426650.97,Nijmegen,24 Neerbosch-oost,Nijmegen Nieuw-West,98,6544ZW,Triangelstraat,O.C. Huismanstraat / Triangelstraat,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75704/JPEG_20220705_085919_1257196518843071755.jpg,2023-02-03,POINT (184172.22 426650.97)
SPL_SPEELPLEKKEN.75705,Speelplekken.fid--26bbd5c6_18613012ba5_52de,75705,24.19,Sonatestraat,51.8335006,5.8173823,true,Nijmegen Nieuw-West,184650.68,427299.61,Nijmegen,24 Neerbosch-oost,Nijmegen Nieuw-West,41,6544PP,Sonatestraat,Sonatestraat,2001,20,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75705/JPEG_20220705_104333_2119696326796795479.jpg,2023-02-03,POINT (184650.68 427299.61)
SPL_SPEELPLEKKEN.448499,Speelplekken.fid--26bbd5c6_18613012ba5_52df,448499,24.18,Symfoniestraat ,51.83138486,5.81286879,true,Nijmegen Nieuw-West,184340.96,427062.39,Nijmegen,24 Neerbosch-oost,Nijmegen Nieuw-West,202,,Symfoniestraat,Symfoniestraat bij wijkcentrum,2021,20,2041,https://www.absweb.nu/Fotos/gemeentenijmegen/448499/JPEG_20220705_094457_919374459557526685.jpg,2023-02-03,POINT (184340.96 427062.39)
SPL_SPEELPLEKKEN.329237,Speelplekken.fid--26bbd5c6_18613012ba5_52e0,329237,24.20,Kindcentrum Het Octaaf,51.831817,5.812362,true,Nijmegen Nieuw-West,184305.74,427110.27,Nijmegen,24 Neerbosch-oost,Nijmegen Nieuw-West,210,,Symfoniestraat,Symfoniestraat,2020,0,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/329237/JPEG_20220705_095033_5261911383620942370.jpg,2023-02-03,POINT (184305.74 427110.27)
SPL_SPEELPLEKKEN.75706,Speelplekken.fid--26bbd5c6_18613012ba5_52e1,75706,31.13,De Dukendonck Tolhuis 43e straat sportplaats,51.81846995,5.79050035,true,Nijmegen Dukenburg,182807.09,425616.77,Nijmegen,31 Tolhuis,Nijmegen Dukenburg,43-55,6537PR,Tolhuis 43e straat,Bij School de Dukendonck,2002,20,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75706/JPEG_20220104_140837_1831645089652819805.jpg,2023-02-03,POINT (182807.09 425616.77)
SPL_SPEELPLEKKEN.75707,Speelplekken.fid--26bbd5c6_18613012ba5_52e2,75707,31.05,Tolhuis 43e straat bij garageboxen,51.81724592,5.7919485,true,Nijmegen Dukenburg,182907.7,425481.15,Nijmegen,31 Tolhuis,Nijmegen Dukenburg,43 58,6537PS,Tolhuis 43e straat,Achter garageboxen,2005,15,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75707/JPEG_20220629_112325_4020460030903648065.jpg,2023-02-03,POINT (182907.7 425481.15)
SPL_SPEELPLEKKEN.75708,Speelplekken.fid--26bbd5c6_18613012ba5_52e3,75708,31.16,Tolhuis 75e straat bij NUON huisje,51.81949925,5.78614065,true,Nijmegen Dukenburg,182505.86,425729.62,Nijmegen,31 Tolhuis,Nijmegen Dukenburg,78 27,6537SB,Tolhuis 75,Tolhuis 75e straat,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75708/JPEG_20220629_102751_3043487158693731603.jpg,2023-02-03,POINT (182505.86 425729.62)
SPL_SPEELPLEKKEN.75709,Speelplekken.fid--26bbd5c6_18613012ba5_52e4,75709,31.19,Tolhuis 31e straat,51.81641253,5.79290773,true,Nijmegen Dukenburg,182974.35,425388.8,Nijmegen,31 Tolhuis,Nijmegen Dukenburg,31-08,6537NB,Tolhuis 31e straat,In Groenvoorziening,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75709/JPEG_20220629_112930_3762511492562561035.jpg,2023-02-03,POINT (182974.35 425388.8)
SPL_SPEELPLEKKEN.75710,Speelplekken.fid--26bbd5c6_18613012ba5_52e5,75710,31.18,Tolhuis 35e straat,51.81554997,5.78755162,true,Nijmegen Dukenburg,182605.56,425290.79,Nijmegen,31 Tolhuis,Nijmegen Dukenburg,35 18,6537NR,Tolhuis 34e straat,Tolhuis 35e straat,2010,10,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75710/JPEG_20220629_113648_3242729912717266007.jpg,2023-02-03,POINT (182605.56 425290.79)
SPL_SPEELPLEKKEN.75711,Speelplekken.fid--26bbd5c6_18613012ba5_52e6,75711,31.17,Tolhuis 43e straat,51.81835803,5.78991304,true,Nijmegen Dukenburg,182766.66,425604.09,Nijmegen,31 Tolhuis,Nijmegen Dukenburg,44 44,6537PN,Tolhuis 44e straat,44e str.75/27,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75711/JPEG_20220629_103738_6588264764765521210.jpg,2023-02-03,POINT (182766.66 425604.09)
SPL_SPEELPLEKKEN.75712,Speelplekken.fid--26bbd5c6_18613012ba5_52e7,75712,31.15,Tolhuis 61e straat,51.81994063,5.79437722,true,Nijmegen Dukenburg,183073.48,425781.88,Nijmegen,31 Tolhuis,Nijmegen Dukenburg,61-46,6537TK,Tolhuis 61e straat,61e straat,2010,10,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75712/JPEG_20220629_101415_633177375929784384.jpg,2023-02-03,POINT (183073.48 425781.88)
SPL_SPEELPLEKKEN.75842,Speelplekken.fid--26bbd5c6_18613012ba5_52e8,75842,31.04,Tolhuis Steve Bikoplein sportplaats (EV),51.8162233,5.80180148,true,Nijmegen Dukenburg,183587.72,425371.2,Nijmegen,31 Tolhuis,Nijmegen Dukenburg,,6537KT,Steve Bikoplein Tolhuis,Steve Bikoplein / Tolhuis,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75842/JPEG_20220629_100041_5870164208532925364.jpg,2023-02-03,POINT (183587.72 425371.2)
SPL_SPEELPLEKKEN.75834,Speelplekken.fid--26bbd5c6_18613012ba5_52e9,75834,31.03,Tolhuis 44e straat sportplaats,51.81844118,5.78888265,true,Nijmegen Dukenburg,182695.57,425612.95,Nijmegen,31 Tolhuis,Nijmegen Dukenburg,44 46,6537PN,Tolhuis 44e straat,Tussen school en gymzaal,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75834/JPEG_20220629_103551_6101172647385805337.jpg,2023-02-03,POINT (182695.57 425612.95)
SPL_SPEELPLEKKEN.75869,Speelplekken.fid--26bbd5c6_18613012ba5_52ea,75869,31.06,Tolhuis 63e straat sportplaats (JB),51.82069947,5.79268502,true,Nijmegen Dukenburg,182956.34,425865.65,Nijmegen,31 Tolhuis,Nijmegen Dukenburg,63-62,6537SW,Tolhuis 63e straat,In Tolhuis 62 straat,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75869/JPEG_20220629_102105_3227146422209647281.jpg,2023-02-03,POINT (182956.34 425865.65)
SPL_SPEELPLEKKEN.75870,Speelplekken.fid--26bbd5c6_18613012ba5_52eb,75870,31.02,Tolhuis 33e straat sportplaats (JB),51.81526262,5.7896793,true,Nijmegen Dukenburg,182752.45,425259.63,Nijmegen,31 Tolhuis,Nijmegen Dukenburg,33-27,6537NL,Tolhuis,Tegen over 33-27,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75870/JPEG_20220629_114737_4609324953975330522.jpg,2023-02-03,POINT (182752.45 425259.63)
SPL_SPEELPLEKKEN.75919,Speelplekken.fid--26bbd5c6_18613012ba5_52ec,75919,38.04,Speeldijk,51.8078674,5.79345942,true,Nijmegen Dukenburg,183017.71,424438.33,Nijmegen,38 Teersdijk / staddijk,Nijmegen Dukenburg,47,6537TW,Staddijk,Staddijk wijkspeeltuin,2010,10,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75919/JPEG_20220622_125244_3332207763841773582.jpg,2023-02-03,POINT (183017.71 424438.33)
SPL_SPEELPLEKKEN.75845,Speelplekken.fid--26bbd5c6_18613012ba5_52ed,75845,38.02,Staddijk (eigendom acomodaties),51.80911765,5.78994247,true,Nijmegen Dukenburg,182774.39,424576.08,Nijmegen,38 Teersdijk / staddijk,Nijmegen Dukenburg,109,6537TW,Staddijk,Stadspark bij scouting de Bevers,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75845/JPEG_20220622_125958_219837811745199373.jpg,2023-02-03,POINT (182774.39 424576.08)
SPL_SPEELPLEKKEN.75713,Speelplekken.fid--26bbd5c6_18613012ba5_52ee,75713,38.01,Woonwagencentrum Teersdijk deels sportplaats (EV),51.81732832,5.78214272,true,Nijmegen Dukenburg,182231.53,425486.59,Nijmegen,38 Teersdijk / staddijk,Nijmegen Dukenburg,6,6537TR,Tolhekstraat,In groenvoorziening bij nieuwbouw,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75713/JPEG_20220629_130644_3960976971103903946.jpg,2023-02-03,POINT (182231.53 425486.59)
SPL_SPEELPLEKKEN.75714,Speelplekken.fid--26bbd5c6_18613012ba5_52ef,75714,32.18,Zwanenveld 34e straat,51.8203974,5.80747062,true,Nijmegen Dukenburg,183975.93,425837.83,Nijmegen,32 Zwanenveld,Nijmegen Dukenburg,34-17,6538ZD,Zwanenveld 34e straat,Zwanenveld 34e straat,2003,20,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75714/JPEG_20220701_073224_1602521939876565882.jpg,2023-02-03,POINT (183975.93 425837.83)
SPL_SPEELPLEKKEN.75715,Speelplekken.fid--26bbd5c6_18613012ba5_52f0,75715,32.08,Zwanenveld 51e straat,51.82460857,5.8030954,true,Nijmegen Dukenburg,183671.6,426304.61,Nijmegen,32 Zwanenveld,Nijmegen Dukenburg,51-44,6538VH,Zwanenveld 51e straat,Bij huisnummer 51-26,2001,20,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75715/JPEG_20220701_082349_2480581125744808458.jpg,2023-02-03,POINT (183671.6 426304.61)
SPL_SPEELPLEKKEN.75716,Speelplekken.fid--26bbd5c6_18613012ba5_52f1,75716,32.06,Zwanenveld 63e straat,51.82085417,5.79636332,true,Nijmegen Dukenburg,183209.84,425884.28,Nijmegen,32 Zwanenveld,Nijmegen Dukenburg,63-59,6538RP,Zwanenveld 63e straat,Bij huisnummer 63-57,2001,18,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75716/JPEG_20220629_142152_4986729426597915952.jpg,2023-02-03,POINT (183209.84 425884.28)
SPL_SPEELPLEKKEN.75717,Speelplekken.fid--26bbd5c6_18613012ba5_52f2,75717,32.14,Zwanenveld 38e straat,51.82133417,5.80298312,true,Nijmegen Dukenburg,183665.94,425940.27,Nijmegen,32 Zwanenveld,Nijmegen Dukenburg,38.52,6538XX,Zwanenveld 38e straat,Achter huisnummer 38.15,2008,15,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75717/JPEG_20220701_081144_4336800787696510382.jpg,2023-02-03,POINT (183665.94 425940.27)
SPL_SPEELPLEKKEN.75827,Speelplekken.fid--26bbd5c6_18613012ba5_52f3,75827,32.03,Schuilenburgweg sportplaats (EV),51.82057265,5.79518683,true,Nijmegen Dukenburg,183128.9,425852.51,Nijmegen,32 Zwanenveld,Nijmegen Dukenburg,63 79,6538RP,Zwanenveld,Bij politiebureau,2004,15,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75827/JPEG_20220629_140103_1726816237282392245.jpg,2023-02-03,POINT (183128.9 425852.51)
SPL_SPEELPLEKKEN.75817,Speelplekken.fid--26bbd5c6_18613012ba5_52f4,75817,32.01,Zwanenveld 44e straat deels sportplaats,51.82278738,5.80510207,true,Nijmegen Dukenburg,183811.1,426102.79,Nijmegen,32 Zwanenveld,Nijmegen Dukenburg,44 28,6538XB,Zwanenveld 44e straat,In groenvoorziening,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75817/JPEG_20220701_065942_5060028039125042736.jpg,2023-02-03,POINT (183811.1 426102.79)
SPL_SPEELPLEKKEN.75819,Speelplekken.fid--26bbd5c6_18613012ba5_52f5,75819,32.02,Zwanenveld 16e straat,51.81827112,5.80409267,true,Nijmegen Dukenburg,183744.39,425599.94,Nijmegen,32 Zwanenveld,Nijmegen Dukenburg,1607,6538LR,Zwanenveld,Zwanenveld 16e straat in groenvoorzienin,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75819/JPEG_20220701_075731_8199597012962464784.jpg,2023-02-03,POINT (183744.39 425599.94)
SPL_SPEELPLEKKEN.91201,Speelplekken.fid--26bbd5c6_18613012ba5_52f6,91201,32.04,Zwanenveld 70e straten,51.8207121,5.798881,true,Nijmegen Dukenburg,183383.51,425869.46,Nijmegen,32 Zwanenveld,Nijmegen Dukenburg,,6538TN,Zwanenveld,In groenvoorziening langs 60e straat ,2016,12,2028,https://www.absweb.nu/Fotos/gemeentenijmegen/91201/JPEG_20220629_140919_5215191181234302193.jpg,2023-02-03,POINT (183383.51 425869.46)
SPL_SPEELPLEKKEN.75944,Speelplekken.fid--26bbd5c6_18613012ba5_52f7,75944,32.07,Zwanenved Playground,51.82418672,5.80749892,true,Nijmegen Dukenburg,183975.45,426259.42,Nijmegen,32 Zwanenveld,Nijmegen Dukenburg,4364,6538WR,Zwanenveld,Langs Maas-Waal kanaal,2015,10,2025,https://www.absweb.nu/Fotos/gemeentenijmegen/75944/JPEG_20220701_083357_5888635014437280598.jpg,2023-02-03,POINT (183975.45 426259.42)
SPL_SPEELPLEKKEN.75888,Speelplekken.fid--26bbd5c6_18613012ba5_52f8,75888,32.05,Zwanenveld 25e straat sportplaats (EV),51.81952807,5.80333305,true,Nijmegen Dukenburg,183691.22,425739.48,Nijmegen,32 Zwanenveld,Nijmegen Dukenburg,26 15,6538NK,Zwanenveld,Zwanenveld 25 en 26e straat groenvoorzie,2008,15,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75888/JPEG_20220701_080409_4307294717690719778.jpg,2023-02-03,POINT (183691.22 425739.48)
SPL_SPEELPLEKKEN.75910,Speelplekken.fid--26bbd5c6_18613012ba5_52f9,75910,32.09,Zwanenveld 61e straat sportplaats (JB),51.82020597,5.79855532,true,Nijmegen Dukenburg,183361.38,425813.02,Nijmegen,32 Zwanenveld,Nijmegen Dukenburg,70 06,6538PW,Zwanenveld,Voor flat naast archiologenstrook,2010,10,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75910/JPEG_20220629_141851_4018549345454745915.jpg,2023-02-03,POINT (183361.38 425813.02)
SPL_SPEELPLEKKEN.75841,Speelplekken.fid--26bbd5c6_18613012ba5_536f,75841,70.07,Dr. Huijgenhof,51.86477182,5.87252188,true,Nijmegen Waalsprong,188428,430802.58,Nijmegen,70 Lent,Nijmegen Waalsprong,1,6663DV,Dr. Huijgenhof,Dr. Huijgenhof in groenvoorziening,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75841/JPEG_20220628_082425_7956448724938904321.jpg,2023-02-03,POINT (188428 430802.58)
SPL_SPEELPLEKKEN.75785,Speelplekken.fid--26bbd5c6_18613012ba5_5370,75785,70.04,Petuniastraat,51.86364826,5.87270292,true,Nijmegen Waalsprong,188441.3,430677.66,Nijmegen,70 Lent,Nijmegen Waalsprong,32,6663DS,Petuniastraat,Pleintje Petuniastraat,2003,15,2018,https://www.absweb.nu/Fotos/gemeentenijmegen/75785/JPEG_20220628_081142_1325834636959730886.jpg,2023-02-03,POINT (188441.3 430677.66)
SPL_SPEELPLEKKEN.75786,Speelplekken.fid--26bbd5c6_18613012ba5_5371,75786,70.05,Begoniastraat Lent deels sportplaats,51.86341633,5.86809415,true,Nijmegen Waalsprong,188124.02,430649.75,Nijmegen,70 Lent,Nijmegen Waalsprong,1,6663DA,Begoniastraat,To huisnummer 18,2008,10,2018,https://www.absweb.nu/Fotos/gemeentenijmegen/75786/JPEG_20220628_075249_3569265844186869166.jpg,2023-02-03,POINT (188124.02 430649.75)
SPL_SPEELPLEKKEN.75787,Speelplekken.fid--26bbd5c6_18613012ba5_5372,75787,70.06,Boterbloem,51.86903824,5.86814289,true,Nijmegen Waalsprong,188123.24,431275.23,Nijmegen,70 Lent,Nijmegen Waalsprong,12,6663GJ,Boterbloem,Boterbloem,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75787/JPEG_20220713_133318_5839206915050803183.jpg,2023-02-03,POINT (188123.24 431275.23)
SPL_SPEELPLEKKEN.75788,Speelplekken.fid--26bbd5c6_18613012ba5_5373,75788,70.02,Goudenregenstraat Lent,51.86749817,5.86797268,true,Nijmegen Waalsprong,188112.65,431103.81,Nijmegen,70 Lent,Nijmegen Waalsprong,12,6663EB,Goudenregenstraat Lent,In groenvoorziening,2006,20,2026,https://www.absweb.nu/Fotos/gemeentenijmegen/75788/JPEG_20220713_132559_7259359422234918435.jpg,2023-02-03,POINT (188112.65 431103.81)
SPL_SPEELPLEKKEN.75789,Speelplekken.fid--26bbd5c6_18613012ba5_5374,75789,70.01,Radmakerstraat ,51.86088824,5.86266293,true,Nijmegen Waalsprong,187751.76,430366.03,Nijmegen,70 Lent,Nijmegen Waalsprong,9,6663AJ,Radmakerstraat,Achter huis nummer 9,2006,20,2026,https://www.absweb.nu/Fotos/gemeentenijmegen/75789/JPEG_20220628_065032_8394650925031843561.jpg,2023-02-03,POINT (187751.76 430366.03)
SPL_SPEELPLEKKEN.241533,Speelplekken.fid--26bbd5c6_18613012ba5_5375,241533,70.31,Edith Steinstraat.,51.86522388,5.87501257,true,Nijmegen Waalsprong,188599.21,430854.02,Nijmegen,70 Lent,Nijmegen Waalsprong,,6663LC,Edith Steinstraat.,Edith Steinstraat.,,0,,https://www.absweb.nu/Fotos/gemeentenijmegen/241533/JPEG_20220713_125052_7181797171853800745.jpg,2023-02-03,POINT (188599.21 430854.02)
SPL_SPEELPLEKKEN.237910,Speelplekken.fid--26bbd5c6_18613012ba5_5376,237910,70.30,Rosa Luxemburgstraat.,51.86505423,5.87704017,true,Nijmegen Waalsprong,188738.99,430836.09,Nijmegen,70 Lent,Nijmegen Waalsprong,17,6663LE,Rosa Luxemburgstraat.,Rosa Luxemburgstraat.,2019,20,2039,https://www.absweb.nu/Fotos/gemeentenijmegen/237910/JPEG_20220713_124432_104651849447278668.jpg,2023-02-03,POINT (188738.99 430836.09)
SPL_SPEELPLEKKEN.181399,Speelplekken.fid--26bbd5c6_18613012ba5_5377,181399,70.23,Serge Gainsbourgstraat,51.86980813,5.86238312,true,Nijmegen Waalsprong,187725.99,431358.28,Nijmegen,70 Lent,Nijmegen Waalsprong,,6663MA,Serge Gainsbourgstraat,Serge Gainsbourgstraat.,,0,,https://www.absweb.nu/Fotos/gemeentenijmegen/181399/JPEG_20220718_082312_2630773425605628117.jpg,2023-02-03,POINT (187725.99 431358.28)
SPL_SPEELPLEKKEN.181565,Speelplekken.fid--26bbd5c6_18613012ba5_5378,181565,70.24,Baumgartenstraat,51.86779275,5.87606633,true,Nijmegen Waalsprong,188669.87,431140.31,Nijmegen,70 Lent,Nijmegen Waalsprong,,6663LK,Baumgartenstraat.,Baumgartenstraat,2018,20,2038,https://www.absweb.nu/Fotos/gemeentenijmegen/181565/JPEG_20220713_122521_6333132855593548031.jpg,2023-02-03,POINT (188669.87 431140.31)
SPL_SPEELPLEKKEN.186024,Speelplekken.fid--26bbd5c6_18613012ba5_5379,186024,70.25,Jan van Moockstraat,51.859117,5.86962,true,Nijmegen Waalsprong,188232.3,430172.13,Nijmegen,70 Lent,Nijmegen Waalsprong,,6663GV,Jan van Moockstraat,Jan van Moockstraat,2018,20,2038,https://www.absweb.nu/Fotos/gemeentenijmegen/186024/JPEG_20220713_121242_140536338239525688.jpg,2023-02-03,POINT (188232.3 430172.13)
SPL_SPEELPLEKKEN.186026,Speelplekken.fid--26bbd5c6_18613012ba5_537a,186026,70.29,Schouwmoldestraat.,51.86260803,5.87361957,true,Nijmegen Waalsprong,188505.21,430562.36,Nijmegen,70 Lent,Nijmegen Waalsprong,,6663BZ,Schouwmoldestraat.,Schouwmoldestraat.,2018,20,2038,https://www.absweb.nu/Fotos/gemeentenijmegen/186026/JPEG_20220713_115303_1735379736714901767.jpg,2023-02-03,POINT (188505.21 430562.36)
SPL_SPEELPLEKKEN.186029,Speelplekken.fid--26bbd5c6_18613012ba5_537b,186029,70.26,Jan van Ruitenbeekstraat.,51.8601306,5.86861068,true,Nijmegen Waalsprong,188162.02,430284.44,Nijmegen,70 Lent,Nijmegen Waalsprong,,6663BT,Jan van Ruitenbeekstraat.,Jan van Ruitenbeekstraat.,2018,20,2038,https://www.absweb.nu/Fotos/gemeentenijmegen/186029/JPEG_20220713_120819_6431150600903809037.jpg,2023-02-03,POINT (188162.02 430284.44)
SPL_SPEELPLEKKEN.186033,Speelplekken.fid--26bbd5c6_18613012ba5_537c,186033,70.27,Jan Anne Beijerinckstraat.,51.86076755,5.86789733,true,Nijmegen Waalsprong,188112.41,430354.97,Nijmegen,70 Lent,Nijmegen Waalsprong,1,6663BT,Jan Anne Beijerinckstraat.,Jan Anne Beijerinckstraat.,2018,20,2038,https://www.absweb.nu/Fotos/gemeentenijmegen/186033/JPEG_20220713_120253_5915142062919890729.jpg,2023-02-03,POINT (188112.41 430354.97)
SPL_SPEELPLEKKEN.186037,Speelplekken.fid--26bbd5c6_18613012ba5_537d,186037,70.28,Reijershofstraat,51.86209875,5.87236173,true,Nijmegen Waalsprong,188418.95,430505.12,Nijmegen,70 Lent,Nijmegen Waalsprong,,6663GV,Reijershofstraat,Reijershofstraat,2018,20,2038,https://www.absweb.nu/Fotos/gemeentenijmegen/186037/JPEG_20220713_115644_3086147411637020264.jpg,2023-02-03,POINT (188418.95 430505.12)
SPL_SPEELPLEKKEN.444120,Speelplekken.fid--26bbd5c6_18613012ba5_537e,444120,70.32,Georges Brassenstraat.,51.87146209,5.86383864,true,Nijmegen Waalsprong,187825.03,431542.94,Nijmegen,70 Lent,Nijmegen Waalsprong,1,,Georges Brassenstraat.,Georges Brassenstraat.,2019,0,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/444120/JPEG_20220718_101152_7573682939453111110.jpg,2023-02-03,POINT (187825.03 431542.94)
SPL_SPEELPLEKKEN.490281,Speelplekken.fid--26bbd5c6_18613012ba5_537f,490281,70.22,Basisschool De Boomgaard,51.8673166,5.8513316,true,Nijmegen Waalsprong,186966.64,431076.16,Nijmegen,70 Lent,Nijmegen Waalsprong,100,,Titiaanstraat,Titiaanstraat,2020,0,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/490281/JPEG_20220718_084901_5866681920466354945.jpg,2023-02-03,POINT (186966.64 431076.16)
SPL_SPEELPLEKKEN.481307,Speelplekken.fid--26bbd5c6_18613012ba5_5380,481307,50.21,Leonardo da Vincistraat,51.86883172,5.85031587,true,Nijmegen Waalsprong,186895.61,431244.28,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,20,,Leonardo da Vincistraat,Leonarda da Vincistraat,2022,20,2042,https://www.absweb.nu/Fotos/gemeentenijmegen/481307/JPEG_20220718_093723_9116229619435696851.jpg,2023-02-03,POINT (186895.61 431244.28)
SPL_SPEELPLEKKEN.430912,Speelplekken.fid--26bbd5c6_18613012ba5_5381,430912,50.20,Dick Brunastraat,51.88179241,5.85069892,true,Nijmegen Waalsprong,186912.79,432686.38,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,,,Dick Brunastraat,Bij school,2021,20,2041,https://www.absweb.nu/Fotos/gemeentenijmegen/430912/JPEG_20220718_110159_8255866855557357520.jpg,2023-02-03,POINT (186912.79 432686.38)
SPL_SPEELPLEKKEN.141305,Speelplekken.fid--26bbd5c6_18613012ba5_5382,141305,50.14,Kleine Boel ,51.87730003,5.85310615,true,Nijmegen Waalsprong,187081.74,432187.64,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,,6515XL,Kleine Boel,Speelplaats bij wadi ,2017,15,2032,https://www.absweb.nu/Fotos/gemeentenijmegen/141305/JPEG_20220718_130601_50973242977550414.jpg,2023-02-03,POINT (187081.74 432187.64)
SPL_SPEELPLEKKEN.141306,Speelplekken.fid--26bbd5c6_18613012ba5_5383,141306,50.15,Annie M.G. Schmidthof ,51.87551023,5.8519031,true,Nijmegen Waalsprong,187000.17,431987.99,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,3,6515XB,Annie M.G. Schidthof,Speelplaats bij Wadi,2017,15,2032,https://www.absweb.nu/Fotos/gemeentenijmegen/141306/JPEG_20220718_125902_3270613590509898614.jpg,2023-02-03,POINT (187000.17 431987.99)
SPL_SPEELPLEKKEN.207248,Speelplekken.fid--26bbd5c6_18613012ba5_5384,207248,50.16,Heinrich Bollstraat,51.87936535,5.8537661,true,Nijmegen Waalsprong,187125.71,432417.71,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,39,6515ZL,Heinrich Bollstraat,Heinrich Bollstraat,,0,,https://www.absweb.nu/Fotos/gemeentenijmegen/207248/JPEG_20220112_134516_3176427097550146523.jpg,2023-02-03,POINT (187125.71 432417.71)
SPL_SPEELPLEKKEN.244849,Speelplekken.fid--26bbd5c6_18613012ba5_5385,244849,50.17,De Brink.,51.87895105,5.85201237,true,Nijmegen Waalsprong,187005.25,432370.84,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,9,6515XM,De Brink.,De Brink.,2019,20,2039,https://www.absweb.nu/Fotos/gemeentenijmegen/244849/JPEG_20220718_103409_7845859547779322255.jpg,2023-02-03,POINT (187005.25 432370.84)
SPL_SPEELPLEKKEN.340917,Speelplekken.fid--26bbd5c6_18613012ba5_5386,340917,50.18,Dick Brunastraat.,51.88209198,5.85289649,true,Nijmegen Waalsprong,187063.89,432720.67,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,,,Dick Brunastraat.,t.o Simon Carmiggeltstraat,2020,20,2040,https://www.absweb.nu/Fotos/gemeentenijmegen/340917/JPEG_20220718_104600_2822268694301924236.jpg,2023-02-03,POINT (187063.89 432720.67)
SPL_SPEELPLEKKEN.75863,Speelplekken.fid--26bbd5c6_18613012ba5_5387,75863,50.07,Denariusstraat,51.87778142,5.8480492,true,Nijmegen Waalsprong,186733.19,432238.98,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,6,6515DC,Denariusstraat,Denariusstraat,2008,15,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75863/JPEG_20220718_123825_5372166519313274297.jpg,2023-02-03,POINT (186733.19 432238.98)
