TABLE_NAME;DOSSIERNUMMER;AANVRAGER;REGELINGNAAM;BELEIDSTERREIN;ORGANISATIEONDERDEEL;PROJECT_NAAM;TYPE_PERIODICITEIT;BEDRAG_AANGEVRAAGD;BEDRAG_VERLEEND;BEDRAG_VASTGESTELD;SUBSIDIEJAAR;DATUM_OVERZICHT
SB_MI_SUBSIDIEREGISTER;2016/00358 | SBA-000604;Stichting Mantelzorg & Dementie;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Project GPS toepassingen bij mensen met dementie;Eenmalig;14404.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00359 | SBA-000605;Stichting Nisa For Nisa (Vrouw Voor Vrouw);Subsidieregeling Emancipatiecentra;Welzijn en Zorg;stadsdeel Nieuw-West;reguliere activiteiten stichting Nisa for Nisa;Periodiek;60140.00;60140.00;60140.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00360 | SBA-000606;Stichting Impuls;"Subsidieregeling Kinderwerk ""Het Landje""";Jeugd;stadsdeel Nieuw-West;Exploitatie van Het Landje;Periodiek;184000.00;178480.00;178480.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00362 | SBA-000608;Stichting Impuls;"Subsidieregeling Kinderwerk ""Het Landje""";Jeugd;stadsdeel Nieuw-West;Incidentele aanvraag zondagopenstelling;Periodiek;20400.00;10200.00;10200.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00363 | SBA-000609;Stichting MEE Amstel en Zaan;Begrotingspost Subsidie OJZ (Organisatiespecifiek);Algemeen;Onderwijs, Jeugd en Zorg;cliëntondersteuning;Periodiek;5209769.00;5209769.00;5209769.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00364 | SBA-000610;Stichting 4/5 mei Comité Amsterdam Zuidoost;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Het bewerkstelligen van een blijvende verbinding 4 en 5 mei met 14 en 15 augustus;Periodiek;37525.00;14175.00;14175.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00365 | SBA-000611;Stichting Impuls;Nadere regels subsidie Brede talentontwikkeling;Onderwijs;stadsdeel West;BTO en NSA Elisabeth Paulusschool;Periodiek;17447.00;15226.00;15226.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00366 | SBA-000612;Stichting De Regenboog Groep;Begrotingspost Subsidie SD Zuid (Organisatiespecifiek);Algemeen;stadsdeel Zuid;Diverse projecten;Periodiek;140267.00;140267.00;140267.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00367 | SBA-000613;Stichting TEAM ED;Eenmalige Initiatieven SD Nieuw-West;Algemeen;stadsdeel Nieuw-West;Vliegende Brigade Nieuw West;Eenmalig;9630.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00368 | SBA-000614;Stichting Impuls;Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie;Onderwijs;Onderwijs, Jeugd en Zorg;VVE aanbod;Eenmalig;6485514.00;6442266.00;6442266.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00236 | SBA-000615;Positive Society;Begrotingspost Subsidie SD Nieuw-West (Organisatiespecifiek);Algemeen;stadsdeel Nieuw-West;Het opzetten, coördineren en leiden van Studiezalen.;Eenmalig;74200.00;74200.00;74200.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00369 | SBA-000616;Stichting TEAM ED;Eenmalige Initiatieven SD Noord;Algemeen;stadsdeel Noord;Vliegende Brigade Noord;Eenmalig;9630.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00371 | SBA-000618;Stichting Cordaan;Subsidieregeling Wijkmaaltijden;Welzijn en Zorg;stadsdeel Oost;Wijkmaaltijden Kastanjehof;Periodiek;11789.50;7325.00;7325.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00372 | SBA-000619;Stichting Prisma;Subsidie Sportstimulering (eenmalig) ;Sport;stadsdeel Zuid;Naschoolse sportverenigingen;Eenmalig;20000.00;20000.00;20000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00373 | SBA-000620;Stichting Cordaan;Subsidieregeling Zelfstandige huishouding: woonservicewijken;Welzijn en Zorg;stadsdeel Oost;Wijkservicepunt Kastanjehof in woonservicewijk Oosterparkbuurt;Periodiek;34734.96;24173.00;24173.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00374 | SBA-000621;Stichting Cordaan;Subsidieregeling Zelfstandige huishouding: woonservicewijken;Welzijn en Zorg;stadsdeel Oost;Wijkservicepunt De Gooijer;Periodiek;34734.96;21561.00;21561.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00375 | SBA-000622;Stichting De Regenboog Groep;Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers ;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Reguliere aanvraag De Regenboog Groep;Periodiek;4677263.00;4677263.00;4677263.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00376 | SBA-000623;Kidtopia;Subsidieregeling individuele voorschoolplaatsen kindercentra 2014-2015;Onderwijs;Onderwijs, Jeugd en Zorg;individuele voorschoolplaatsen kindercentra;Eenmalig;84240.00;42120.00;42120.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00377 | SBA-000624;Stichting Meer Bewegen voor Ouderen Amsterdam;Subsidieregeling Sportactiviteiten;Sport;stadsdeel Nieuw-West;Meer Bewegen voor Ouderen Nieuw-West;Periodiek;83295.03;73463.00;73463.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00378 | SBA-000625;Stichting De Regenboog Groep;Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers ;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Aanvullende aanvraag De Regenboog Groep;Periodiek;1739955.00;103000.00;103000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00379 | SBA-000626;Stichting Scouting Holendrecht;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Periodieke subsidie scouting 2016;Periodiek;9731.00;9731.00;9731.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00380 | SBA-000627;Stichting Rechtswinkel Bijlmermeer;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Verlenen van kosteloze rechtshulp;Periodiek;3000.00;3000.00;3000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00237 | SBA-000628;(Particulier);Eenmalige Initiatieven SD Noord;Algemeen;stadsdeel Noord;sinterklaasintocht;Eenmalig;9000.00;5460.00;5460.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00381 | SBA-000629;Stichting Amsterdams Buurvrouwen Contact;Eenmalige Initiatieven SD Centrum;Algemeen;stadsdeel Centrum;Toeleiden van geïsoleerde anderstalige vrouwen naar participatie door taalles;Eenmalig;10930.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00382 | SBA-000630;Kinderopvang Nietje Pietje;Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie;Onderwijs;Onderwijs, Jeugd en Zorg;Voorbereiden en aanbieden voorschoolse educatie in kindercentrum;Eenmalig;5750.00;5750.00;5750.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00383 | SBA-000631;R.o.v. Kindervreugd;Subsidieregeling Activiteiten door vrijwilligersorganisaties;Welzijn en Zorg;stadsdeel Oost;Ontspanningsvereniging met tal van aktiviteiten;Periodiek;15350.00;2160.00;2160.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00384 | SBA-000632;Stichting VanHarte;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Resto VanHarte Amsterdam Zuidoost;Periodiek;30000.00;20000.00;20000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00385 | SBA-000633;Stichting Track the Talent;Subsidie Brede talentontwikkeling en Jongerenwerk Nieuwe Stijl Zuid;Jeugd;stadsdeel Zuid;Track the Talent Amsterdam;Periodiek;35418.00;35418.00;29515.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00386 | SBA-000634;Stichting Instituut voor Multiculturele Dienstverlening (SIMUD);Eenmalige Initiatieven SD Zuidoost;Algemeen;stadsdeel Zuidoost;7 projecten in het kader van diversiteitsbeleid;Eenmalig;212000.00;74150.00;74150.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00387 | SBA-000635;HUMANITAS, Nederlandse vereniging voor maatschappelijke dienstverlening en samenlevingsopbouw;Begrotingspost Subsidie SD Centrum (Organisatiespecifiek);Algemeen;stadsdeel Centrum;Breed Maatjes stadsdeel Centrum;Periodiek;39122.00;39122.00;39122.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00388 | SBA-000636;Stichting VanHarte;Begrotingspost Subsidies SD Noord (Organisatiespecifiek);Algemeen;stadsdeel Noord;Resto VanHarte Amsterdam Noord;Periodiek;45000.00;45000.00;45000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00389 | SBA-000637;Stichting Cordaan;Begrotingspost Subsidie SD West (Organisatiespecifiek);Algemeen;stadsdeel West;Wijkmaaltijden De Boeg;Periodiek;12775.00;12775.00;12775.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00390 | SBA-000638;Stichting Cordaan;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Week van de jonge mantelzorger;Periodiek;58680.00;58680.00;40706.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00391 | SBA-000639;Stichting Cordaan;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;De zorg de Baas online cursus;Eenmalig;42900.00;30000.00;30000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00392 | SBA-000640;Stichting Ghana agoro Mma;Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013 ;Participatie;stadsdeel Zuidoost;Kente Fugu Festival 2016;Eenmalig;10000.00;5000.00;5000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00393 | SBA-000641;Stichting Amsterdams Buurvrouwen Contact;Subsidieregeling Inburgering;Welzijn en Zorg;stadsdeel Zuid;taalmaatjes voor inburgeringsvoortrajecten;Periodiek;22953.00;22953.00;22953.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00394 | SBA-000642;Streetcornerwork;Begrotingspost Subsidies SD Noord (Organisatiespecifiek);Algemeen;stadsdeel Noord;Veldwerk en Meidenveldwerk;Periodiek;326858.00;150858.00;150858.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00395 | SBA-000643;Stichting Cordaan Groep;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Ondersteuningsaanbod voor mantelzorgers van mensen met GGZ problematiek;Periodiek;13500.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00397 | SBA-000645;HUMANITAS, Nederlandse vereniging voor maatschappelijke dienstverlening en samenlevingsopbouw;Subsidieregeling Maatjescontact Oost;Welzijn en Zorg;stadsdeel Oost;Breed Maatjes stadsdeel Oost;Periodiek;57531.00;57531.00;57531.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00398 | SBA-000646;Stichting Cordaan Groep;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Exotisch koken;Periodiek;14350.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00399 | SBA-000647;Stichting Amsterdams Buurvrouwen Contact;Welzijnssubsidies West 2013;Welzijn en Zorg;stadsdeel West;Taal- en participatietrajecten voor anderstalige geïsoleerde vrouwen;Periodiek;21860.00;21860.00;21860.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00400 | SBA-000648;Stichting Cordaan;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Ondersteuningsaanbod Jonge Mantelzorgers 2016 (pilot);Eenmalig;39650.00;39650.00;39650.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00401 | SBA-000649;Stichting Theatraal IJburg;Subsidieregeling culturele voorzieningen;Cultuur;stadsdeel Oost;Buitenschoolse kunst- en cultuureducatie Jeugdtheaterschool TIJ;Periodiek;40000.00;15000.00;15000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00402 | SBA-000650;Stichting Cordaan Groep;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Mantelzorgen en weer aan het werk;Eenmalig;12000.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00403 | SBA-000651;Stichting Cordaan Groep;Subsidieregeling Zelfstandige huishouding: woonservicewijken;Welzijn en Zorg;stadsdeel Oost;Eerste lijnsnetwerken;Periodiek;2200.00;2200.00;2200.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00404 | SBA-000652;Stichting Cordaan;Begrotingspost Subsidies SD Noord (Organisatiespecifiek);Algemeen;stadsdeel Noord;Buurtactiviteiten De Die 2016;Periodiek;27063.71;27063.71;26899.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00405 | SBA-000653;Samenwonen-Samenleven;Subsidieregeling Huis van de Wijk;Welzijn en Zorg;stadsdeel Nieuw-West;Huis van de wijk Slotervaart Noord;Periodiek;410330.00;410330.00;410330.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00406 | SBA-000654;Stichting voor Kennis en Sociale Cohesie;Nadere regels subsidie Mentoraten en huiswerkbegeleiding ;Onderwijs;stadsdeel West;Mentoraten;Periodiek;124950.00;124950.00;117967.50;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00238 | SBA-000655;(Particulier);Meedoen Noord;Participatie;stadsdeel Noord;Eat & Meet, activiteit om buurtbewoners met elkaar te verbinden om zo eenzaamheid tegen te gaan.;Eenmalig;500.00;500.00;500.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00408 | SBA-000657;Stichting Kunsteducatie De Rode Loper op School;Subsidieregeling Brede Talentontwikkeling Jeugd 4 t/m 10 jaar;Jeugd;stadsdeel Oost;Kunst- en Cultuureducatie primair onderwijs stadsdeel Oost;Periodiek;150000.00;150000.00;150000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00410 | SBA-000659;Stichting Amsterdams Buurvrouwen Contact;Eenmalige Initiatieven SD Zuidoost;Algemeen;stadsdeel Zuidoost;Toeleiden van geïsoleerde anderstalige vrouwen naar participatie door taalles;Eenmalig;21860.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00411 | SBA-000660;Chinese Ouderen Vereniging Tung Lok Amsterdam;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Chinese ouderenvereniging Tung Lok;Periodiek;15730.00;15730.00;15730.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00412 | SBA-000661;Stichting Jam Organisatie voor Culturele Participatie;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Ouderen Songfestival 2016 zangfestival voor ouderen van 55 jaar en ouder, kan meedoen;Periodiek;18960.00;18960.00;18960.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00413 | SBA-000662;HUMANITAS, Nederlandse vereniging voor maatschappelijke dienstverlening en samenlevingsopbouw;Welzijnssubsidies West 2013;Welzijn en Zorg;stadsdeel West;Breed Maatjes stadsdeel West;Periodiek;45641.00;36620.00;36620.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00415 | SBA-000664;Stichting voor Kennis en Sociale Cohesie;Subsidieregeling Mentoraten;Onderwijs;stadsdeel Nieuw-West;Mentoraten;Periodiek;35280.00;34222.00;34222.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00418 | SBA-000667;HUMANITAS, Nederlandse vereniging voor maatschappelijke dienstverlening en samenlevingsopbouw;Subsidie Zorg voor Zuid;Welzijn en Zorg;stadsdeel Zuid;Breed Maatjes stadsdeel Zuid;Periodiek;39122.00;39122.00;39122.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00419 | SBA-000668;Stichting Ujala;Eenmalige Initiatieven OJZ;Algemeen;Onderwijs, Jeugd en Zorg;SEKSUELE DIVERSITEIT 2016 - Centrale stad Amsterdam;Eenmalig;35000.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00420 | SBA-000669;Stichting Amsterdams Buurvrouwen Contact;Begrotingspost Subsidie Participatie (Organisatiespecifiek);Algemeen;Participatie;Toeleiden van geïsoleerde anderstalige vrouwen naar participatie door taalles;Periodiek;139935.00;139935.00;139935.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00421 | SBA-000670;Stichting Timon;Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers ;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Begeleid Wonen en 24-uursopvang;Periodiek;941923.00;941923.00;941923.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00239 | SBA-000671;Stichting Ujala;Eenmalige Initiatieven OJZ;Algemeen;Onderwijs, Jeugd en Zorg;Golden Oldies Eenzaam - Ouderen in de spotlight;Eenmalig;25825.00;0.00;0.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00423 | SBA-000673;Huurdervereniging Oud-West;Begrotingspost Subsidie SD West (Organisatiespecifiek);Algemeen;stadsdeel West;activiteiten Huurdersvereniging Oud-West;Periodiek;5800.00;638.20;638.20;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00425 | SBA-000675;Stichting Ujala;Bijzondere subsidieverordening evenementen;Openbare orde en veiligheid;Bestuur en Organisatie;Amsterdam CrossCulturA Evenement;Periodiek;62500.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00426 | SBA-000676;Stichting Cordaan;Begrotingspost Subsidie SD West (Organisatiespecifiek);Algemeen;stadsdeel West;Wijkmaaltijden Nieuw Vredenburgh;Periodiek;5475.00;5475.00;5475.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00427 | SBA-000677;Stichting voor Kennis en Sociale Cohesie;Subsidieregeling Brede Talentontwikkeling Jeugd 4 t/m 10 jaar;Jeugd;stadsdeel Oost;Mentoraten Oost;Periodiek;200288.00;196060.00;178817.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00428 | SBA-000678;Stichting The Mall Amsterdam;"Nadere regels subsidie ""Jongerenwerk""";Jeugd;stadsdeel West;Jeugd en jongerenwerk de Baarsjes;Periodiek;601884.00;601884.00;601884.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00429 | SBA-000679;Funtrax;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Coaching Traject Funtrax;Periodiek;120000.00;82800.00;82800.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00430 | SBA-000680;Stichting voor Kennis en Sociale Cohesie;Subsidieregeling Brede Talentontwikkeling Jeugd 4 t/m 10 jaar;Jeugd;stadsdeel Oost;Weekendstudentproject 2016;Periodiek;75000.00;73417.50;73417.50;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00431 | SBA-000681;HUMANITAS, Nederlandse vereniging voor maatschappelijke dienstverlening en samenlevingsopbouw;Subsidieregeling Preventieve Huisbezoeken;Welzijn en Zorg;stadsdeel Oost;Preventieve Huisbezoeken bij stadsdeel Oost;Periodiek;20620.00;20185.00;20185.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00432 | SBA-000682;Stichting Wijkontmoetingscentrum Buitenveldert/Zuidas;Subsidieregeling Vernieuwd welzijn;Welzijn en Zorg;stadsdeel Zuid;Facaliteren van activiteiten voor en door buurtbewoners .;Periodiek;186093.00;186093.00;186093.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00433 | SBA-000683;Samenwonen-Samenleven;Bijzondere subsidieverondering Kunst en Cultuur;Cultuur;stadsdeel Nieuw-West;Revue de Pare, variete en podium voor jong talent;Eenmalig;13084.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00434 | SBA-000684;Stichting voor Kennis en Sociale Cohesie;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Mentoraten Zuidoost;Periodiek;49980.00;49980.00;49980.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00435 | SBA-000685;Stichting Dynamo Voorscholen;Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie;Onderwijs;Onderwijs, Jeugd en Zorg;Peuterspeelzaalwerk en VVE;Eenmalig;1464093.00;1388628.00;1388628.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00436 | SBA-000686;Stichting Wijkontmoetingscentrum Buitenveldert/Zuidas;Subsidieregeling Vernieuwd welzijn;Welzijn en Zorg;stadsdeel Zuid;Programmacoördinatie Huis van de Wijk Buitenveldert;Periodiek;94000.00;94000.00;94000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00437 | SBA-000687;Stichting De Regenboog Groep;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Deskundigheidsbevordering richting vrijwilligerswerk;Eenmalig;29720.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00438 | SBA-000688;Stichting in It;Subsidie Brede talentontwikkeling en Jongerenwerk Nieuwe Stijl Zuid;Jeugd;stadsdeel Zuid;Wekelijks kinderprogramma van stichting Init genaamd OCCII Kinderpret;Periodiek;22560.00;22560.00;22560.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00439 | SBA-000689;Stichting Wijkcentrum de Pijp;Begrotingspost Subsidie SD Zuid (Organisatiespecifiek);Algemeen;stadsdeel Zuid;Natuur&Milieuteam Zuid;Periodiek;186200.00;186200.00;186200.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00440 | SBA-000690;Stichting De Regenboog Groep;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Werving vrijwilligers met een niet westerse achtergrond;Eenmalig;30000.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00443 | SBA-000693;Circus Elleboog;Begrotingspost Subsidie SD West (Organisatiespecifiek);Algemeen;stadsdeel West;Beschikbaar stellen van ruimten in het Circustheatergebouw van Circus Elleboog/Laan van Spartaan;Periodiek;20000.00;20000.00;20000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00444 | SBA-000694;Stichting Woon;Begrotingspost Subsidie SD Nieuw-West (Organisatiespecifiek);Algemeen;stadsdeel Nieuw-West;WSWONEN INZET BIJ SAMEN DOEN – NIEUW-WEST 2016;Periodiek;78000.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00445 | SBA-000695;Stichting De Regenboog Groep;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Doorbraak project;Eenmalig;421418.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00446 | SBA-000696;Belangenvereniging Druggebruikers 'Mdhg';Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers ;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;maatschappelijke opvang en clientondersteuning;Periodiek;271718.00;271718.00;271718.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00447 | SBA-000697;Stichting Openbare Bibliotheek Amsterdam;Begrotingspost Subsidie Participatie (Organisatiespecifiek);Algemeen;Participatie;Stichting Openbare Bibliotheek Amsterdam;Periodiek;250000.00;250000.00;250000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00448 | SBA-000698;Stichting Dynamo Welzijn;Begrotingspost Subsidie Wonen (Organisatiespecifiek);Algemeen;Wonen;Wijksteunpunt Wonen Oost;Periodiek;517655.00;517655.00;517655.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00449 | SBA-000699;Stichting de Theaterdagen;Nadere regels subsidie evenementen EU-voorzitterschap 2016;Openbare orde en veiligheid;Bestuur en Organisatie;IETM Amsterdam 2016;Eenmalig;25000.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00451 | SBA-000701;Stichting De Regenboog Groep;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Back on Track: werving ervaringsdeskundige vrijwilligers;Eenmalig;30000.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00452 | SBA-000702;Stichting Dynamo Het Pedagogium;Begrotingspost Subsidie SD West (Organisatiespecifiek);Algemeen;stadsdeel West;Uitvoering van taal/speel-o-theek en spelinlopen;Periodiek;63405.00;60445.00;60445.00;2016;2023-01-30 08:46:24.760
