Datum zaak start;Stap;Zaakstatus;Datum zaak uiterste;Hoofdcategorie (zaaktype mor);Subcategorie (zaaktype mor);straat (zaaktype mor);Ter hoogte van (zaaktype mor);Wijk (zaaktype mor)
12-11-2016 15:58;Definitief afgesloten;Afgesloten;21-11-2016 15:58;Wegen en fietspaden;Gebreken fiets-/voetpaden;Dolderseweg;;Den Dolder e.o.
12-11-2016 15:19;Definitief afgesloten;Afgesloten;21-11-2016 15:19;Wegen en fietspaden;Gebreken fiets-/voetpaden;Ruysdaellaan;;Den Dolder e.o.
12-11-2016 14:46;Definitief afgesloten;Afgesloten;21-11-2016 14:46;Wegen en fietspaden;;Acacialaan;;Zeist Centrum
12-11-2016 13:58;Definitief afgesloten;Afgesloten;23-11-2016 13:58;;;Weeshuislaan;In de Allegro-tuin, naast eetcafé Pandarve, hoek Weeshuislaan / Antonlaan;Zeist Centrum
11-11-2016 18:54;Definitief afgesloten;Afgesloten;18-11-2016 18:54;Openbare verlichting;Lamp defect;Koelaan;;Zeist Centrum
11-11-2016 14:55;Definitief afgesloten;Afgesloten;18-11-2016 14:55;Openbare verlichting;Lamp defect;Krakelingweg;1711-0212;Zeist Oost
11-11-2016 14:50;Definitief afgesloten;Afgesloten;18-11-2016 14:50;Openbare verlichting;Lamp defect;Schermerslaan;zie boven;Zeist Noord
11-11-2016 13:01;Definitief afgesloten;Afgesloten;18-11-2016 13:01;Wegen en fietspaden;Gebreken fiets-/voetpaden;Heideweg;kruispunt heideweg-driebergseweg;Zeist Oost
11-11-2016 12:46;Definitief afgesloten;Afgesloten;18-11-2016 12:46;Openbare verlichting;Lamp defect;Taveernelaan;3232-0005;Den Dolder e.o.
11-11-2016 11:53;Definitief afgesloten;Afgesloten;18-11-2016 11:53;Handhaving;;Dokter J.C. Boswijklaan;;Den Dolder e.o.
11-11-2016 11:33;Definitief afgesloten;Afgesloten;18-11-2016 11:33;Riolering;Verstopping straatkolk;Oude Arnhemseweg;;Zeist Noord
11-11-2016 11:17;Definitief afgesloten;Afgesloten;18-11-2016 11:17;Openbare verlichting;Overig (verlichting);Breesteegh;;Zeist West
11-11-2016 11:13;Definitief afgesloten;Afgesloten;18-11-2016 11:13;;Overig (Straatmeubilair);Breesteegh;;Zeist West
11-11-2016 11:07;Definitief afgesloten;Afgesloten;18-11-2016 11:07;;Paaltjes;Minckelerslaan;;Zeist Centrum
11-11-2016 11:00;Definitief afgesloten;Afgesloten;18-11-2016 11:00;Riolering;Verstopping straatkolk;Oude Arnhemseweg;kruising oude arnhemseweg/bilderdijklaan;Zeist Noord
11-11-2016 10:58;Definitief afgesloten;Afgesloten;18-11-2016 10:58;Groen;Overig (Groen);Brugakker;;Zeist West
11-11-2016 10:24;Definitief afgesloten;Afgesloten;18-11-2016 10:24;Riolering;Verstopping straatkolk;Paduaweg;;Den Dolder e.o.
11-11-2016 10:16;Definitief afgesloten;Afgesloten;18-11-2016 10:16;Riolering;Verstopping straatkolk;Brugakker;;Zeist West
11-11-2016 10:03;Definitief afgesloten;Afgesloten;18-11-2016 10:03;Openbare verlichting;Lamp defect;Hertenlaan;;Den Dolder e.o.
11-11-2016 9:14;Definitief afgesloten;Afgesloten;18-11-2016 9:14;Groen;Overig (Groen);Tolhuislaan;;Den Dolder e.o.
11-11-2016 8:48;Definitief afgesloten;Afgesloten;14-11-2016 8:48;Riolering;;Jacob Catslaan;hoek genestetlaan voor nnumer 53;Zeist Noord
11-11-2016 8:26;Definitief afgesloten;Afgesloten;18-11-2016 8:26;Openbare verlichting;Lamp defect;Petron. van Seijstplaats;3001-0008;Zeist West
11-11-2016 8:09;Definitief afgesloten;Afgesloten;18-11-2016 8:09;Groen;Overig (Groen);Waterhoenlaan;;Zeist West
10-11-2016 17:37;Definitief afgesloten;Afgesloten;17-11-2016 17:37;Openbare verlichting;Lamp defect;Vossenlaan;hoek van de Baarnseweg en de Vossenlaan te Bosch en Duin.;Den Dolder e.o.
10-11-2016 16:48;Definitief afgesloten;Afgesloten;17-11-2016 16:48;Openbare verlichting;Lamp defect;Hertenlaan;Tegen over;Den Dolder e.o.
10-11-2016 16:39;Definitief afgesloten;Afgesloten;17-11-2016 16:39;Groen;Overig (Groen);Oranje Nassaulaan;nummer 5;Zeist Oost
10-11-2016 16:08;Definitief afgesloten;Afgesloten;17-11-2016 16:08;Wegen en fietspaden;;Oranje Nassaulaan;;Zeist Oost
10-11-2016 15:57;Definitief afgesloten;Afgesloten;17-11-2016 15:57;Wegen en fietspaden;Gebreken fiets-/voetpaden;Couwenhoven;;Zeist West
10-11-2016 15:54;Definitief afgesloten;Afgesloten;17-11-2016 15:54;Handhaving;;Odijkerweg;;Zeist Oost
10-11-2016 15:52;Definitief afgesloten;Afgesloten;17-11-2016 15:52;Wegen en fietspaden;Gebreken fiets-/voetpaden;Mesdaglaan;Het fietspad Mesdaglaan,. Duinnweg te Bosch en Duin;Den Dolder e.o.
10-11-2016 15:39;Definitief afgesloten;Afgesloten;17-11-2016 15:39;Wegen en fietspaden;Gebreken fiets-/voetpaden;Amersfoortseweg;Het gehele fietspad van af de Amersfoortse tot aan Baarnseweg;
10-11-2016 15:11;Definitief afgesloten;Afgesloten;17-11-2016 15:11;Openbare verlichting;Lamp defect;Hertenlaan;nr. 33a;Den Dolder e.o.
10-11-2016 14:36;Definitief afgesloten;Afgesloten;17-11-2016 14:36;;;Jozef Israëlslaan;;Den Dolder e.o.
10-11-2016 13:34;Definitief afgesloten;Afgesloten;11-11-2016 13:34;Wegen en fietspaden;Olie op de wegdek;De Warande;;
10-11-2016 13:24;Definitief afgesloten;Afgesloten;17-11-2016 13:24;Groen;;Couwenhoven;;Zeist West
10-11-2016 13:06;Definitief afgesloten;Afgesloten;11-11-2016 13:06;Afvaldumping;;Brugakker;ongeveer voor 3506;Zeist West
10-11-2016 12:34;Definitief afgesloten;Afgesloten;11-11-2016 12:34;Afvaldumping;;Verlengde Slotlaan;nr. 77;Zeist Centrum
10-11-2016 11:47;Definitief afgesloten;Afgesloten;17-11-2016 11:47;Wegen en fietspaden;Gebreken fiets-/voetpaden;Cort van der Lindenlaan;;Zeist Noord
10-11-2016 10:54;Definitief afgesloten;Afgesloten;17-11-2016 10:54;Handhaving;;Nooitgedacht;;Zeist Centrum
10-11-2016 10:03;Definitief afgesloten;Afgesloten;17-11-2016 10:03;Groen;Gras;Rembrandtlaan;;Den Dolder e.o.
10-11-2016 9:40;Definitief afgesloten;Afgesloten;17-11-2016 9:40;Wegen en fietspaden;;Paduaweg;;Den Dolder e.o.
10-11-2016 9:12;Definitief afgesloten;Afgesloten;11-11-2016 9:12;Riolering;;Dr. Ramaerlaan;;Den Dolder e.o.
10-11-2016 8:29;Definitief afgesloten;Afgesloten;17-11-2016 8:29;Handhaving;;Nicolaas Beetslaan;;Zeist Noord
9-11-2016 16:44;Definitief afgesloten;Afgesloten;10-11-2016 16:44;Afvaldumping;;Socrateslaan;;Zeist Centrum
9-11-2016 14:10;Definitief afgesloten;Afgesloten;16-11-2016 14:10;Afvaldumping;;Schaerweijdelaan;;Zeist Centrum
9-11-2016 14:04;Definitief afgesloten;Afgesloten;16-11-2016 14:04;Openbare verlichting;Lamp defect;Steynlaan;;Zeist Centrum
9-11-2016 12:50;Definitief afgesloten;Afgesloten;16-11-2016 12:50;Groen;;Prof. Sproncklaan;;Zeist Noord
9-11-2016 11:32;Definitief afgesloten;Afgesloten;16-11-2016 11:32;;Paaltjes;Oranje Nassaulaan;;Zeist Oost
9-11-2016 11:29;Definitief afgesloten;Afgesloten;10-11-2016 11:29;Afvaldumping;;Jagerlaan;;Zeist Centrum
9-11-2016 11:21;Definitief afgesloten;Afgesloten;16-11-2016 11:21;Groen;;Laan van Vollenhove;;Zeist Noord
9-11-2016 10:04;Definitief afgesloten;Afgesloten;16-11-2016 10:04;Wegen en fietspaden;;Ter Braaklaan;;Zeist Noord
9-11-2016 10:02;Definitief afgesloten;Afgesloten;16-11-2016 10:02;Openbare verlichting;Lamp defect;Couwenhoven;;Zeist West
8-11-2016 15:28;Definitief afgesloten;Afgesloten;15-11-2016 15:28;Openbare verlichting;Lamp defect;Nijenheim;2311-1123;Zeist West
8-11-2016 15:09;Definitief afgesloten;Afgesloten;17-11-2016 15:09;;;Jagerlaan;voor de deur van nummer 44;Zeist Centrum
8-11-2016 14:47;Definitief afgesloten;Afgesloten;15-11-2016 14:47;Wegen en fietspaden;;Het Rond;;Zeist Centrum
8-11-2016 14:29;Definitief afgesloten;Afgesloten;15-11-2016 14:29;;;Dwarsweg;;Zeist Centrum
8-11-2016 14:22;Definitief afgesloten;Afgesloten;15-11-2016 14:22;Wegen en fietspaden;Gebreken fiets-/voetpaden;Dwarsweg;;Zeist Centrum
8-11-2016 13:42;Definitief afgesloten;Afgesloten;15-11-2016 13:42;;Overig (Straatmeubilair);Woudenbergseweg;;Zeist Oost
8-11-2016 13:12;Definitief afgesloten;Afgesloten;15-11-2016 13:12;Groen;;Karel J.C. Beckmanlaan;;Zeist Noord
8-11-2016 13:01;Definitief afgesloten;Afgesloten;9-11-2016 13:01;Afvaldumping;;Filips v Bourgondiëlaan;hofje er naast;Zeist West
8-11-2016 12:59;Definitief afgesloten;Afgesloten;15-11-2016 12:59;Groen;Bladoverlast;Karel J.C. Beckmanlaan;;Zeist Noord
8-11-2016 12:46;Definitief afgesloten;Afgesloten;15-11-2016 12:46;;Overig (Straatmeubilair);Kroostweg;;Zeist Noord
8-11-2016 12:29;In behandeling;In behandeling;15-11-2016 12:29;;Overig (Straatmeubilair);Steynlaan;;Zeist Centrum
8-11-2016 11:27;Definitief afgesloten;Afgesloten;15-11-2016 11:27;Handhaving;;Krugerlaan;;Zeist Centrum
8-11-2016 11:22;Definitief afgesloten;Afgesloten;15-11-2016 11:22;Groen;;Crosestein;Voor huisnummer 4607;Zeist West
8-11-2016 10:59;Definitief afgesloten;Afgesloten;15-11-2016 10:59;Openbare verlichting;Lamp defect;Taveernelaan;3232- 0005;Den Dolder e.o.
8-11-2016 9:42;Definitief afgesloten;Afgesloten;15-11-2016 9:42;Wegen en fietspaden;Gebreken fiets-/voetpaden;Kersbergenlaan;;Zeist West
8-11-2016 9:40;Definitief afgesloten;Afgesloten;15-11-2016 9:40;Wegen en fietspaden;;Zinzendorflaan;;Zeist West
8-11-2016 8:53;Definitief afgesloten;Afgesloten;9-11-2016 8:53;Riolering;Gemalen;Bunsinglaan;;Zeist West
7-11-2016 22:01;Definitief afgesloten;Afgesloten;14-11-2016 22:01;Wegen en fietspaden;;Amersfoortseweg;;Zeist Noord
7-11-2016 15:25;Definitief afgesloten;Afgesloten;14-11-2016 15:25;Groen;Bladoverlast;Driebergseweg;hoek Molenweg;Zeist Oost
7-11-2016 13:54;Definitief afgesloten;Afgesloten;14-11-2016 13:54;Wegen en fietspaden;;Verlengde Slotlaan;21;Zeist Centrum
7-11-2016 12:45;Definitief afgesloten;Afgesloten;8-11-2016 12:45;Afvaldumping;;Bergweg;;Zeist Centrum
7-11-2016 11:20;Definitief afgesloten;Afgesloten;14-11-2016 11:20;Openbare verlichting;Armatuur kapot;Nijenheim;;Zeist West
7-11-2016 11:04;Definitief afgesloten;Afgesloten;14-11-2016 11:04;Groen;;Jan Scheplaan;;Zeist Noord
7-11-2016 10:34;Definitief afgesloten;Afgesloten;14-11-2016 10:34;Afvaldumping;;Johan v Oldenbarneveltln;bij ondergrondse containers;Zeist Noord
7-11-2016 10:11;Definitief afgesloten;Afgesloten;14-11-2016 10:11;Groen;;Nijenheim;;Zeist West
7-11-2016 10:00;Definitief afgesloten;Afgesloten;14-11-2016 10:00;Openbare verlichting;Lamp defect;Schoolweg;;Zeist Oost
7-11-2016 9:40;Definitief afgesloten;Afgesloten;14-11-2016 9:40;Riolering;Verstopping straatkolk;Paduaweg;;Den Dolder e.o.
7-11-2016 9:37;Definitief afgesloten;Afgesloten;14-11-2016 9:37;Handhaving;;Meester de Klerkstraat;;Zeist Centrum
7-11-2016 9:07;Definitief afgesloten;Afgesloten;14-11-2016 9:07;Groen;;Arnoldus Stramroodlaan;;Zeist Noord
7-11-2016 9:07;Definitief afgesloten;Afgesloten;14-11-2016 9:07;Afvaldumping;;Dreef;Noorderpunt;
6-11-2016 17:09;Definitief afgesloten;Afgesloten;14-11-2016 17:09;Groen;;Griftlaan;aan de achterkant van Griftstaete op de Griftlaan;Zeist Noord
6-11-2016 16:22;Definitief afgesloten;Afgesloten;8-11-2016 16:22;Afvaldumping;;Fazantenplein;speeltuin op Fazantenplein;Zeist West
5-11-2016 20:49;Definitief afgesloten;Afgesloten;14-11-2016 20:49;Handhaving;;Anna Paulownalaan;Op het trottoir van de rechter hoofdingang;Zeist Oost
5-11-2016 15:18;Definitief afgesloten;Afgesloten;14-11-2016 15:18;;;Griffensteijnselaan;;Zeist West
5-11-2016 12:21;Definitief afgesloten;Afgesloten;14-11-2016 12:21;Handhaving;;Dolderseweg;;Den Dolder e.o.
4-11-2016 22:01;Definitief afgesloten;Afgesloten;11-11-2016 22:01;Wegen en fietspaden;Gebreken wegdek;Titus Brandsmalaan;;Zeist Noord
4-11-2016 21:15;Definitief afgesloten;Afgesloten;11-11-2016 21:15;Wegen en fietspaden;;;;
4-11-2016 18:37;Definitief afgesloten;Afgesloten;11-11-2016 18:37;Openbare verlichting;Lamp defect;Guido Gezellelaan;;Zeist Noord
4-11-2016 17:55;Definitief afgesloten;Afgesloten;11-11-2016 17:55;Groen;;Schooldwarsweg;;Zeist Oost
4-11-2016 17:09;Definitief afgesloten;Afgesloten;11-11-2016 17:09;Openbare verlichting;Lamp defect;Sanatoriumlaan;2851-0001;Zeist Noord
4-11-2016 16:24;Definitief afgesloten;Afgesloten;11-11-2016 16:24;Handhaving;;Gandhilaan;;Zeist Centrum
4-11-2016 15:09;Nieuw via KCC;Ontvangen;4-11-2016 15:09;;;;;
4-11-2016 14:47;Definitief afgesloten;Afgesloten;7-11-2016 14:47;Afvaldumping;;Antonlaan;145;Zeist Centrum
4-11-2016 14:00;Definitief afgesloten;Afgesloten;11-11-2016 14:00;;;Prins Bernhardlaan;;
4-11-2016 13:09;Definitief afgesloten;Afgesloten;11-11-2016 13:09;Wegen en fietspaden;Gebreken fiets-/voetpaden;Burg. Patijnlaan;;Zeist Noord
4-11-2016 12:46;Definitief afgesloten;Afgesloten;11-11-2016 12:46;Groen;Bladoverlast;Couwenhoven;;Zeist West
4-11-2016 12:46;Definitief afgesloten;Afgesloten;11-11-2016 12:46;;;Brugakker;Het water bij Brugakker;Zeist West
4-11-2016 11:24;Definitief afgesloten;Afgesloten;11-11-2016 11:24;Wegen en fietspaden;;Anna Paulownalaan;;Zeist Oost
4-11-2016 10:09;Definitief afgesloten;Afgesloten;11-11-2016 10:09;Groen;Overig (Groen);Nijenheim;Bij Flat 70;Zeist West
4-11-2016 9:20;Definitief afgesloten;Afgesloten;11-11-2016 9:20;Openbare verlichting;Overig (verlichting);Het Rond;;Zeist Centrum
4-11-2016 8:56;Definitief afgesloten;Afgesloten;11-11-2016 8:56;Openbare verlichting;Lamp defect;Prof. Sproncklaan;3101-0011;Zeist Noord
4-11-2016 8:41;Definitief afgesloten;Afgesloten;11-11-2016 8:41;Handhaving;;Daltonlaan;;Zeist Noord
4-11-2016 8:40;Nieuw via KCC;Ontvangen;4-11-2016 8:40;;;;;
4-11-2016 8:10;Definitief afgesloten;Afgesloten;11-11-2016 8:10;Wegen en fietspaden;;De Snep;wijk Platanenhof;Zeist West
3-11-2016 16:55;Definitief afgesloten;Afgesloten;4-11-2016 16:55;Openbare verlichting;Netwerkstoring;Taveernelaan;;Den Dolder e.o.
3-11-2016 15:59;Definitief afgesloten;Afgesloten;10-11-2016 15:59;Handhaving;;Anne de Vrieslaan;gehele straat;Zeist Centrum
3-11-2016 15:25;Definitief afgesloten;Afgesloten;10-11-2016 15:25;Wegen en fietspaden;Gebreken fiets-/voetpaden;Laan van Vollenhove;;Zeist Noord
3-11-2016 14:52;Definitief afgesloten;Afgesloten;10-11-2016 14:52;Groen;Gras;Schaerweijdelaan;;Zeist Centrum
3-11-2016 12:40;Definitief afgesloten;Afgesloten;4-11-2016 12:40;Afvaldumping;;Karsseboomsplaats;;Zeist Centrum
3-11-2016 12:30;Definitief afgesloten;Afgesloten;10-11-2016 12:30;;;Bergweg;;Zeist Centrum
3-11-2016 11:38;Definitief afgesloten;Afgesloten;4-11-2016 11:38;Afvaldumping;;De Clomp;;Zeist West
3-11-2016 11:04;Definitief afgesloten;Afgesloten;10-11-2016 11:04;Groen;;Koppelweg;;Zeist West
3-11-2016 11:02;Definitief afgesloten;Afgesloten;10-11-2016 11:02;Openbare verlichting;Lamp defect;Blikkenburgerlaan;;Zeist Centrum
3-11-2016 10:57;Definitief afgesloten;Afgesloten;10-11-2016 10:57;Wegen en fietspaden;;Verlengde Slotlaan;21;Zeist Centrum
3-11-2016 10:16;Definitief afgesloten;Afgesloten;10-11-2016 10:16;Groen;;Couwenhoven;;Zeist West
3-11-2016 8:54;Definitief afgesloten;Afgesloten;4-11-2016 8:54;Afvaldumping;;De Clomp;bij de container en de glasbak;Zeist West
3-11-2016 8:53;Definitief afgesloten;Afgesloten;4-11-2016 8:53;Afvaldumping;;Mw Kuipers-Rietberglaan;nr. 37;Zeist Noord
3-11-2016 8:48;Definitief afgesloten;Afgesloten;10-11-2016 8:48;Openbare verlichting;Lamp defect;De Heuvel;1207-0006;Zeist Centrum
2-11-2016 20:18;Definitief afgesloten;Afgesloten;9-11-2016 20:18;;Paaltjes;Ridderschapslaan;;Zeist West
2-11-2016 20:08;Definitief afgesloten;Afgesloten;3-11-2016 20:08;Afvaldumping;;Godfried van Seijstlaan;bij de school Griffensteyn;Zeist West
2-11-2016 19:28;Definitief afgesloten;Afgesloten;9-11-2016 19:28;Openbare verlichting;Lamp defect;Willem de Zwijgerlaan;Willem de Zwijgerlaan en Oranje Nassaupleinchier;
2-11-2016 18:11;Definitief afgesloten;Afgesloten;9-11-2016 18:11;Handhaving;;Van Reenenweg;;Zeist Centrum
2-11-2016 17:52;Definitief afgesloten;Afgesloten;9-11-2016 17:52;Openbare verlichting;Lamp defect;Prof. Lorentzlaan;;Zeist Centrum
2-11-2016 17:23;Definitief afgesloten;Afgesloten;9-11-2016 17:23;Openbare verlichting;Lamp defect;Zamenhoflaan;3801-0003;Zeist Noord
2-11-2016 17:00;Definitief afgesloten;Afgesloten;9-11-2016 17:00;Openbare verlichting;Lamp defect;De Heuvel;1207-0006;Zeist Centrum
2-11-2016 14:53;Definitief afgesloten;Afgesloten;9-11-2016 14:53;Groen;;Griffensteijnselaan;ter hoogte van nummer 59 en nummer 85;Zeist West
2-11-2016 14:48;Definitief afgesloten;Afgesloten;2-11-2016 14:48;Afvaldumping;;Oude Postweg;aan het eind rechts;Zeist Oost
2-11-2016 14:35;Definitief afgesloten;Afgesloten;3-11-2016 14:35;Afvaldumping;;Nijenheim;;Zeist West
2-11-2016 12:44;Definitief afgesloten;Afgesloten;3-11-2016 12:44;Afvaldumping;;Weteringlaan;;Zeist West
2-11-2016 9:43;Definitief afgesloten;Afgesloten;9-11-2016 9:43;Groen;;Brugakker;op het voetpad naast nummer 4002 en de bamboe;Zeist West
2-11-2016 9:29;Definitief afgesloten;Afgesloten;9-11-2016 9:29;Wegen en fietspaden;;Duivenhorst;;Den Dolder e.o.
2-11-2016 9:22;Definitief afgesloten;Afgesloten;9-11-2016 9:22;Riolering;Verstopping straatkolk;Laan van Cattenbroeck;Bij de Montessoirischool Griffensteyn;Zeist West
2-11-2016 9:04;Definitief afgesloten;Afgesloten;9-11-2016 9:04;Openbare verlichting;Lamp defect;Prinses Mariannelaan;2641-0028;Zeist Oost
2-11-2016 8:55;Definitief afgesloten;Afgesloten;3-11-2016 8:55;Afvaldumping;;Brugakker;bij de loopbrig in Brugakker.;Zeist West
2-11-2016 2:48;Definitief afgesloten;Afgesloten;11-11-2016 2:48;;;Nijenheim;;Zeist West
1-11-2016 22:24;Definitief afgesloten;Afgesloten;8-11-2016 22:24;Afvaldumping;;Waterigeweg;Voor van Tellingen;Zeist Centrum
1-11-2016 16:45;Definitief afgesloten;Afgesloten;8-11-2016 16:45;Handhaving;;Nijenheim;;Zeist West
1-11-2016 15:01;Definitief afgesloten;Afgesloten;8-11-2016 15:01;Handhaving;;Nicolaas Beetslaan;nummer 2;Zeist Noord
1-11-2016 14:53;Definitief afgesloten;Afgesloten;8-11-2016 14:53;Wegen en fietspaden;;Weteringlaan;;Zeist West
1-11-2016 14:51;Definitief afgesloten;Afgesloten;8-11-2016 14:51;Openbare verlichting;Lamp defect;Couwenhoven;0591-0012;Zeist West
1-11-2016 13:59;Definitief afgesloten;Afgesloten;8-11-2016 13:59;Wegen en fietspaden;Gebreken fiets-/voetpaden;Arnhemse Bovenweg;;Zeist Oost
1-11-2016 13:57;Definitief afgesloten;Afgesloten;8-11-2016 13:57;Wegen en fietspaden;Gebreken fiets-/voetpaden;Jan Ligthartplein;Voor nummer 48;Zeist Noord
1-11-2016 13:50;Definitief afgesloten;Afgesloten;8-11-2016 13:50;Afvaldumping;;Laan van Vollenhove;;Zeist Noord
1-11-2016 11:58;Definitief afgesloten;Afgesloten;8-11-2016 11:58;;Paaltjes;Pleineslaan;hoek Boswijklaan;Den Dolder e.o.
1-11-2016 11:03;Definitief afgesloten;Afgesloten;8-11-2016 11:03;;Paaltjes;Pleineslaan;;Den Dolder e.o.
1-11-2016 10:02;Definitief afgesloten;Afgesloten;8-11-2016 10:02;Openbare verlichting;Overig (verlichting);Utrechtseweg;;Zeist Noord
1-11-2016 9:10;Definitief afgesloten;Afgesloten;8-11-2016 9:10;Openbare verlichting;Lamp defect;De Clomp;2505-2101 en 2505-2203;Zeist West
31-10-2016 16:01;Definitief afgesloten;Afgesloten;7-11-2016 16:01;Groen;;Wilhelmina van Essenlaan;;Den Dolder e.o.
31-10-2016 15:25;Definitief afgesloten;Afgesloten;7-11-2016 15:25;Wegen en fietspaden;;Boulevard;;Zeist Centrum
31-10-2016 14:28;Definitief afgesloten;Afgesloten;7-11-2016 14:28;Wegen en fietspaden;Gebreken fiets-/voetpaden;Godfried van Seijstlaan;tussen 9 en 11;Zeist West
31-10-2016 12:54;Definitief afgesloten;Afgesloten;7-11-2016 12:54;Openbare verlichting;Lamp defect;Blikkenburgerlaan;;Zeist Oost
31-10-2016 11:34;Definitief afgesloten;Afgesloten;7-11-2016 11:34;Openbare verlichting;Overig (verlichting);Brugakker;erfgrens met nummer 37;Zeist West
31-10-2016 10:21;Definitief afgesloten;Afgesloten;1-11-2016 10:21;Afvaldumping;;Fazantenplein;;Zeist West
31-10-2016 10:19;Definitief afgesloten;Afgesloten;7-11-2016 10:19;Groen;Overig (Groen);Sophialaan;;Zeist Oost
31-10-2016 9:41;Definitief afgesloten;Afgesloten;1-11-2016 9:41;Afvaldumping;;Burg. Patijnlaan;achter de huizen in de bosjes bij de parkeerplaats;Zeist Noord
31-10-2016 8:23;Definitief afgesloten;Afgesloten;7-11-2016 8:23;;Overig (Straatmeubilair);Prins Alexanderweg;Op de T-splitsing Prins Alexanderweg/Korte Bergweg;Den Dolder e.o.
30-10-2016 20:42;Definitief afgesloten;Afgesloten;7-11-2016 20:42;Openbare verlichting;Lamp defect;Burg. Patijnlaan;2501-0016;Zeist Noord
30-10-2016 11:36;Definitief afgesloten;Afgesloten;7-11-2016 11:36;;;Steynlaan;;Zeist Centrum
29-10-2016 20:21;Definitief afgesloten;Afgesloten;7-11-2016 19:21;Openbare verlichting;Lamp defect;Prinses Marijkelaan;;Zeist Oost
28-10-2016 20:53;Definitief afgesloten;Afgesloten;4-11-2016 19:53;Groen;Bladoverlast;Churchill-laan;ac kerkhoflaan hoek churchillaanslecht;Zeist Noord
28-10-2016 20:46;Definitief afgesloten;Afgesloten;4-11-2016 19:46;Groen;Gras;Karel J.C. Beckmanlaan;;Zeist Noord
28-10-2016 18:50;Nieuw via KCC;Ontvangen;28-10-2016 18:50;;;;;
28-10-2016 17:32;Definitief afgesloten;Afgesloten;4-11-2016 16:32;Groen;;Amalia van Solmslaan;;
28-10-2016 15:53;Definitief afgesloten;Afgesloten;4-11-2016 14:53;Openbare verlichting;Lamp defect;Couwenhoven;0591-0014;Zeist West
28-10-2016 15:27;Definitief afgesloten;Afgesloten;4-11-2016 14:27;Groen;Bladoverlast;Brugakker;parkeerplaats Brugakker;Zeist West
28-10-2016 15:25;Definitief afgesloten;Afgesloten;4-11-2016 14:25;Wegen en fietspaden;;Lindenlaan;tussen de afslag lyceumlaan en Verengde Slotlaan;Zeist Centrum
28-10-2016 15:13;Definitief afgesloten;Afgesloten;4-11-2016 14:13;Groen;;Anna Paulownalaan;;Zeist Oost
28-10-2016 14:58;Definitief afgesloten;Afgesloten;4-11-2016 13:58;;;Brugakker;;Zeist West
28-10-2016 14:00;Definitief afgesloten;Afgesloten;4-11-2016 13:00;Openbare verlichting;Lamp defect;Huydecoperweg;;Zeist Centrum
28-10-2016 12:49;Definitief afgesloten;Afgesloten;4-11-2016 11:49;Openbare verlichting;Lamp defect;Lindenlaan;;Zeist Centrum
28-10-2016 11:25;Definitief afgesloten;Afgesloten;4-11-2016 10:25;Wegen en fietspaden;;Baarnseweg;;Den Dolder e.o.
28-10-2016 11:19;Definitief afgesloten;Afgesloten;4-11-2016 10:19;Openbare verlichting;Lamp defect;Oranje Nassaulaan;;Zeist Oost
