FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
knooppunt_66.710,8012,1936,P1.1,Knooppunt,A2, ,Amstel,A10,8012, ,318,308,309,319, ,-1,1,1,1,1, ,2455,3105,7194,8013,8011,0,1,1,0, , ,0,0,2,421,,POINT (122698.29690000042 482374.4589000009)
knooppunt_66.731,8088,1957,P1.1,Knooppunt,A20,Ring Rotterdam,Kethelplein,A4,8088, ,229,241,244,236, ,1,1,1,1,1, ,2541,3123,9158,22290,8087,0,1,1,0, , ,0,0,20,425,,POINT (84741.05640000105 437953.72190000117)
knooppunt_66.739,8096,1965,P1.1,Knooppunt,A20,Ring Rotterdam,Kleinpolderplein,A13,8096, ,285,295,299,285, ,1,1,1,1,1, ,2536,3123,7400,8097,8095,0,1,1,0, , ,0,0,20,425,,POINT (89780.32009999827 438521.16010000184)
knooppunt_66.763,8158,1989,P1.1,Knooppunt,A200, ,Rottepolderplein,A9,8158, ,98,85,85,98, ,-1,1,1,1,1, ,2433,3333,10586,8160,8157,0,1,1,0, , ,0,0,200,421,,POINT (108738.12269999832 488715.4279999994)
knooppunt_66.842,8307,2068,P1.1,Knooppunt,A27, ,Hooipolder,A59,8307, ,177,186,186,177, ,1,1,1,1,1, ,2608,3170,9792,8309,8306,0,1,1,0, , ,0,0,27,577,,POINT (120174.15949999914 411060.64829999954)
knooppunt_66.856,8321,2082,P1.1,Knooppunt,A27, ,Gorinchem,A15,8321, ,361,378,377,360, ,1,1,1,1,1, ,2492,3170,7471,8323,8320,0,1,1,0, , ,0,0,27,427,,POINT (124906.36710000038 428702.14930000156)
knooppunt_66.864,8334,2090,P1.1,Knooppunt,A27, ,Everdingen,A2,8334, ,556,573,575,556, ,1,1,1,1,1, ,1961,3173,7982,8335,8333,0,1,1,0, , ,0,0,27,434,,POINT (135415.498399999 443167.54239999875)
knooppunt_66.875,8347,2101,P1.1,Knooppunt,A27, ,Lunetten,A12,8347, ,701,720,720,696, ,1,1,1,1,1, ,2402,3173,7295,8349,8346,0,1,1,0, , ,0,0,27,434,,POINT (138358.00620000064 451944.90410000086)
knooppunt_66.880,8353,2106,P1.1,Knooppunt,A27, ,Rijnsweerd,A28,8353, ,785,813,814,790, ,1,1,1,1,1, ,2402,3173,8460,8354,8377,0,1,1,0, , ,0,0,27,434,,POINT (139512.73440000042 455949.1667000018)
knooppunt_66.890,8364,2116,P1.1,Knooppunt,A27, ,Eemnes,A1,8364, ,973,986,987,972, ,1,1,1,1,1, ,2387,3171,7026,8366,8363,0,1,1,0, , ,0,0,27,434,,POINT (144865.9299999997 471558.33359999955)
knooppunt_66.905,8460,2131,P1.1,Knooppunt,A28, ,Rijnsweerd,A27,8460, ,2,22,22,5, ,1,1,1,1,1, ,2402,3190,8353,8462,8582,0,1,1,0, , ,0,0,28,434,,POINT (139520.1457999982 455969.61609999835)
knooppunt_66.918,8479,2144,P1.1,Knooppunt,A28, ,Hoevelaken,A1,8479, ,267,287,282,268, ,1,1,1,1,1, ,2379,3191,7041,8481,8478,0,1,1,0, , ,0,0,28,434,,POINT (157812.58320000023 465296.6728999987)
knooppunt_66.945,8514,2171,P1.1,Knooppunt,A28, ,Hattemerbroek,A50,8514, ,841,863,863,842, ,1,1,1,1,1, ,2334,3191,9443,8516,8513,0,1,1,0, , ,0,0,28,610,,POINT (198240.82059999928 500042.4626000002)
knooppunt_66.968,8547,2194,P1.1,Knooppunt,A28, ,Hoogeveen,A37/N48,8547, ,1336,1343,1343,1334, ,1,1,1,1,1, ,2250,3192,16145,8587,8546,0,1,1,0, , ,0,0,28,712,,POINT (227445.61939999834 525058.5423999988)
knooppunt_66.998,8587,2224,P1.1,Knooppunt,A28, ,Hoogeveen,A37/N48,8587, ,1400,1405,1405,1395, ,1,1,1,1,1, ,2250,3197,8547,8588,8547,0,1,1,0, , ,0,0,28,712,,POINT (227446.33729999885 525062.3267999999)
knooppunt_66.1032,8688,2258,P1.1,Knooppunt,A29, ,Vaanplein,A15,8688, ,110,93,93,108, ,-1,1,1,1,1, ,2478,3210,7446,21950,8687,0,1,1,0, , ,0,0,29,427,,POINT (94967.86160000041 431142.9829999991)
knooppunt_66.1063,8780,2289,P1.1,Knooppunt,N31, ,Drachten,A7/N381,8780, ,752,761,761,753, ,1,1,1,1,1, ,957,3232,15299,0,22265,0,1,1,0, , ,0,0,31,705,,POINT (205047.24480000138 568957.8581999987)
knooppunt_66.1086,8820,2312,P1.1,Knooppunt,A32, ,Heerenveen,A7,8820, ,477,490,489,477, ,1,1,1,1,1, ,2232,3241,10167,8822,8819,0,1,1,0, , ,0,0,32,705,,POINT (190532.64290000126 554361.3669000007)
knooppunt_66.1110,8862,2336,P1.1,Knooppunt,A325, ,Ressen,A15,8862, ,119,143,141,119, ,1,1,1,1,1, ,2306,3251,7515,8864,8861,0,1,1,0, , ,0,0,0,0,,POINT (188035.93169999868 434383.54740000144)
knooppunt_66.1217,9058,2443,P1.1,Knooppunt,N35, ,Gronau-Ochtrup,A31,9058, ,-1,-1,-1,-1, ,0,1,1,1,1, ,51,3286,0,9059,0,0,1,1,0, , ,0,0,0,0,,POINT (273217.4186999984 468516.43129999936)
knooppunt_66.1242,9158,2468,P1.1,Knooppunt,A4,Ring Rotterdam,Kethelplein,A20,9158, ,707,699,702,703, ,-1,1,1,1,1, ,2541,3301,8088,22285,9157,0,1,1,0, , ,0,0,4,427,,POINT (84707.67529999837 438128.9629999995)
knooppunt_66.1255,9202,2481,P1.1,Knooppunt,A4, ,Prins Clausplein,A12/A13,9202, ,476,450,452,468, ,-1,1,1,1,1, ,2495,3300,7257,9204,9201,0,1,1,0, , ,0,0,4,425,,POINT (85610.09490000084 453115.0769000016)
knooppunt_66.1277,9231,2503,P1.1,Knooppunt,A4, ,Badhoevedorp,A9,9231, ,52,32,33,61, ,-1,1,1,1,1, ,2433,3300,10579,9233,9230,0,1,1,0, , ,0,0,4,421,,POINT (114655.9534999989 482464.15300000086)
knooppunt_66.1331,9380,2557,P1.1,Knooppunt,A50, ,Ewijk,A73/N322,9380, ,1471,1490,1488,1465, ,1,1,1,1,1, ,2308,3340,21283,9500,9379,0,1,1,0, , ,0,0,50,645,,POINT (177335.61670000106 430000.73110000044)
knooppunt_66.1336,9385,2562,P1.1,Knooppunt,A50, ,Valburg,A15,9385, ,1539,1560,1559,1536, ,1,1,1,1,1, ,2324,3340,7509,9387,9384,0,1,1,0, , ,0,0,50,645,,POINT (181192.52809999883 435579.3764999993)
knooppunt_66.1357,9420,2583,P1.1,Knooppunt,A50, ,Beekbergen,A1,9420, ,2030,2050,2050,2030, ,1,1,1,1,1, ,2303,3341,7068,9422,9419,0,1,1,0, , ,0,0,50,610,,POINT (198444.560899999 466842.37959999964)
knooppunt_66.1371,9443,2597,P1.1,Knooppunt,A50, ,Hattemerbroek,A28,9443, ,2375,2391,2393,2378, ,1,1,1,1,1, ,2334,3342,8514,9445,9442,0,1,1,0, , ,0,0,50,610,,POINT (198207.127700001 500027.5478999987)
knooppunt_66.1529,10056,2886,P1.1,Knooppunt,A67, ,Zaarderheiken,A73,10056, ,678,699,695,677, ,1,1,1,1,1, ,2692,3392,10330,10057,21700,0,1,1,0, , ,0,0,67,550,,POINT (206556.5208999999 378551.88599999994)
knooppunt_66.1544,10071,2901,P1.1,Knooppunt,A67, ,Moers,A57,10071, ,288,288,288,288, ,1,1,1,1,1, ,51,3393,10496,10078,10070,0,1,1,0, , ,0,0,0,0,,POINT (239631.49049999937 383706.83260000125)
knooppunt_66.1545,10072,2902,P1.1,Knooppunt,A67, ,Duisburg,A59,10072, ,411,411,411,411, ,1,1,1,1,1, ,51,3393,0,10073,10082,0,1,1,0, , ,0,0,0,0,,POINT (251729.81500000134 385067.14449999854)
knooppunt_66.1546,10073,2903,P1.1,Knooppunt,A67, ,Kaiserberg,A3,10073, ,426,426,426,426, ,1,1,1,1,1, ,51,3393,0,0,10072,0,1,1,0, , ,0,0,0,0,,POINT (253663.66820000112 384700.4690000005)
knooppunt_66.1564,10330,3053,P1.1,Knooppunt,A73, ,Zaarderheiken,A67,10330, ,455,468,472,454, ,1,1,1,1,1, ,2692,3410,10056,10332,21706,0,1,1,0, , ,0,0,73,550,,POINT (206552.58049999923 378553.5331000015)
knooppunt_66.1591,10376,3080,P1.1,Knooppunt,A73, ,Ewijk,A50,10376, ,1139,1160,1151,1135, ,1,1,1,1,1, ,2308,3410,9380,10375,22019,0,1,1,0, , ,0,0,73,645,,POINT (177330.68840000033 429998.7617000006)
knooppunt_66.1598,10401,3087,P1.1,Knooppunt,A76, ,Lummen,E313/A13-B,10401, ,394,380,380,398, ,-1,1,1,1,1, ,52,3427,0,10402,10466,0,1,1,0, , ,0,0,0,0,,POINT (143509.48889999837 334437.3746000007)
knooppunt_66.1611,10416,3100,P1.1,Knooppunt,A76, ,Kerensheide,A2,10416, ,18,40,35,14, ,1,1,1,1,1, ,999,3420,7863,10418,10415,0,1,1,0, , ,0,0,76,550,,POINT (182981.79030000046 330934.4748999998)
knooppunt_66.1619,10430,3108,P1.1,Knooppunt,A76, ,Kunderberg,A79,10430, ,183,195,193,187, ,1,1,0,0,1, ,2665,3421,10523,10431,22129,0,1,1,0, , ,0,0,76,550,,POINT (194941.62970000133 320912.6145000011)
knooppunt_66.1628,10446,3117,P1.1,Knooppunt,A76, ,Aachen,A44/A544,10446, ,110,117,117,110, ,1,1,1,1,1, ,51,3422,0,21768,10445,0,1,1,0, , ,0,0,0,0,,POINT (210232.2701999992 313030.5218000002)
knooppunt_66.1629,10447,3118,P1.1,Knooppunt,A76, ,Kerpen,A61,10447, ,509,509,509,509, ,1,1,1,1,1, ,51,3422,0,22633,22632,0,1,1,0, , ,0,0,0,0,,POINT (247047.11609999835 323573.1171000004)
knooppunt_66.1630,10448,3119,P1.1,Knooppunt,A76, ,Köln-West,A1,10448, ,629,629,629,629, ,1,1,1,1,1, ,51,3422,0,0,22633,0,1,1,0, , ,0,0,0,0,,POINT (257521.16959999874 327256.4521000013)
knooppunt_66.1633,10455,3122,P1.1,Knooppunt,A76, ,Heverlee,E40,10455, ,865,865,865,865, ,-1,1,0,0,1, ,52,3427,0,10456,0,0,1,1,0, , ,0,0,0,0,,POINT (102477.30009999871 318834.49650000036)
knooppunt_66.1664,10496,3153,P1.1,Knooppunt,A77, ,Moers,A40,10496, ,536,536,536,536, ,1,1,1,1,1, ,51,3434,10071,0,10502,0,1,1,0, , ,0,0,0,0,,POINT (239633.46159999818 383705.5368999988)
knooppunt_66.1677,10523,3166,P1.1,Knooppunt,A79, ,Kunderberg,A76,10523, ,166,177,174,170, ,1,0,1,1,0, ,2665,3440,10430,10526,22130,0,1,1,0, , ,0,0,79,550,,POINT (195086.58630000055 320877.6213000007)
knooppunt_66.1949,10100,2914,P1.1,Knooppunt,A7, ,Zaandam,A8,10100, ,43,55,54,38, ,1,1,1,1,1, ,993,3400,10545,10102,10258,0,1,1,0, , ,0,0,7,409,,POINT (117901.32860000059 496573.49020000175)
knooppunt_66.2004,10167,2969,P1.1,Knooppunt,A7, ,Heerenveen,A32,10167, ,1432,1443,1443,1432, ,1,1,1,1,1, ,2232,3402,8820,10169,10166,0,1,1,0, , ,0,0,7,705,,POINT (190511.35720000044 554352.2947000004)
knooppunt_66.2012,10176,2977,P1.1,Knooppunt,A7, ,Drachten,N31/N381,10176, ,1648,1657,1657,1649, ,1,1,1,1,1, ,2241,3403,8780,22272,22269,0,1,1,0, , ,0,0,7,705,,POINT (205051.5925000012 568944.2866000012)
knooppunt_66.2033,10208,2998,P1.1,Knooppunt,A7, ,Zuidbroek,N33,10208, ,2228,2256,2248,2233, ,1,1,1,1,1, ,2215,3404,13706,22189,22186,0,1,1,0, , ,0,0,7,712,,POINT (255747.3867000006 577044.0639000013)
knooppunt_66.2065,10247,3030,P1.1,Knooppunt,A7,A28,Oldenburg-Ost,A29,10247, ,870,870,870,870, ,1,1,1,1,1, ,51,3414,0,10248,10246,0,1,1,0, , ,0,0,0,0,,POINT (348176.65680000186 573476.6911999993)
knooppunt_66.2078,10545,3174,P1.1,Knooppunt,A8, ,Zaandam,A7,10545, ,53,48,48,57, ,-1,1,1,1,1, ,993,3452,10100,10546,10553,0,1,1,0, , ,0,0,8,409,,POINT (117907.9888000004 496559.09540000185)
knooppunt_66.2096,10568,3192,P1.1,Knooppunt,A9, ,Holendrecht,A2,10568, ,110,123,220,106, ,1,1,1,1,1, ,2455,3460,8006,10571,10567,0,1,1,0, , ,0,0,9,421,,POINT (124686.17870000005 478324.00180000067)
knooppunt_66.2107,10579,3203,P1.1,Knooppunt,A9, ,Badhoevedorp,A4,10579, ,325,356,353,326, ,1,1,1,1,1, ,2433,3461,9231,10581,10578,0,1,1,0, , ,0,0,9,409,,POINT (114571.41930000111 482318.86349999905)
knooppunt_66.2114,10586,3210,P1.1,Knooppunt,A9, ,Rottepolderplein,A200,10586, ,424,435,435,424, ,1,1,1,1,1, ,2433,3461,8158,10588,10585,0,1,1,0, , ,0,0,9,409,,POINT (108715.78379999846 488720.49529999867)
knooppunt_66.2146,10624,3242,P1.1,Knooppunt,A9, ,Raasdorp,A5,10624, ,380,400,401,376, ,1,1,1,1,1, ,2433,3461,19645,21976,10625,0,1,1,0, , ,0,0,9,409,,POINT (110909.49799999967 485638.6490000002)
knooppunt_66.2575,9792,2754,P1.1,Knooppunt,A59, ,Hooipolder,A27,9792, ,1022,1029,1029,1027, ,1,1,1,1,1, ,2608,3374,8307,9794,9791,0,1,1,0, , ,0,0,59,577,,POINT (120190.88670000061 411061.1079999991)
knooppunt_66.3874,13706,4464,P1.1,Knooppunt,N33, ,Zuidbroek,A7,13706, ,432,444,444,429, ,1,1,1,1,1, ,2215,4721,10208,22192,22191,0,1,1,0, , ,0,0,33,712,,POINT (255753.33359999955 577042.6402999982)
knooppunt_66.4003,13929,4595,P1.1,Knooppunt,N34, ,Holsloot,A37,13929, ,539,552,552,539, ,1,1,1,1,1, ,2248,4831,14969,13952,13951,0,1,1,0, , ,0,0,0,0,,POINT (249709.6004000008 527664.3458000012)
knooppunt_66.4496,14940,5094,P1.1,Knooppunt,A37, ,Hoogeveen,A28/N48,14940, ,0,0,5,0, ,1,1,1,1,1, ,2250,5151,8587,14982,0,0,1,1,0, , ,0,0,37,712,,POINT (227345.26909999922 525026.5868000016)
knooppunt_66.4509,14969,5107,P1.1,Knooppunt,A37, ,Holsloot,N34,14969, ,222,237,237,222, ,1,1,1,1,1, ,2248,5151,13929,21667,21664,0,1,1,0, , ,0,0,37,712,,POINT (249697.83260000125 527655.6856000014)
knooppunt_66.4676,15299,5274,P1.1,Knooppunt,N381, ,Drachten,A7/N31,15299, ,260,260,260,260, ,1,1,1,1,1, ,2239,5260,10176,15300,0,0,1,1,0, , ,0,0,0,0,,POINT (205070.82970000058 568937.6361000016)
knooppunt_66.4961,16145,5565,P1.1,Knooppunt,N48, ,Hoogeveen,A28/A37,16145, ,1154,1160,1160,1154, ,1,1,1,1,1, ,2250,5390,14940,0,22149,0,1,1,0, , ,0,0,48,712,,POINT (227359.04129999876 525001.8489000015)
knooppunt_66.6004,19645,6490,P1.1,Knooppunt,A5, ,Raasdorp,A9,19645, ,76,96,95,76, ,1,1,1,1,1, ,2433,6338,10624,21971,19649,0,1,1,0, , ,0,0,5,421,,POINT (110925.1801000014 485646.47459999844)
knooppunt_66.6576,21795,7065,P1.1,Knooppunt,A38, ,Ridderkerk-Noord,A16/A15,21795, ,212,205,202,212, ,-1,1,0,0,1, ,2535,6490,7622,21951,0,0,1,1,0, , ,0,0,38,427,,POINT (98687.01819999889 432040.9679000005)
knooppunt_66.6591,21813,7080,P1.1,Knooppunt,A1, ,Schüttorf,A31,21813, ,155,155,155,155, ,1,1,1,1,1, ,51,3009,0,7132,7131,0,1,1,0, , ,0,0,0,0,,POINT (282508.3192999996 485358.65940000117)
knooppunt_66.6655,21894,7143,P1.1,Knooppunt,A2 hrb,A2 Hoofdrijbaan Utrecht,Oudenrijn,A12,21894, ,651,620,620,647, ,-1,1,1,1,1, ,2402,3112,7990,21895,0,0,1,1,0, , ,0,0,2,434,,POINT (133259.99489999935 453093.75279999897)
knooppunt_66.6695,21945,7183,P1.1,Knooppunt,A74, ,Mönchengladbach,A52,21945, ,220,220,220,220, ,1,1,1,1,1, ,51,6502,22619,0,21944,0,1,1,0, , ,0,0,0,0,,POINT (224291.63269999996 358401.8000999987)
knooppunt_66.6964,22619,7724,P1.1,Knooppunt,N280, ,Mönchengladbach,A61,22619, ,222,222,222,222, ,1,1,1,1,1, ,51,3206,21945,0,22618,0,1,1,0, , ,0,0,0,0,,POINT (224276.50930000097 358379.90670000017)
