SOORTNAAM;WETENSCHAPPELIJKE_NAAM;AANTAL;STRAATNAAM;GROEIPLAATS;DATUM;JAAR;X_COORDINAAT;Y_COORDINAAT;LOCATIE_ID;COUNTER;X;Y;LONG;LAT
Muurvaren;Asplenium ruta-muraria;135;Starterstraat 5;lage tuinmuur;20140818000000;2014;80484;452228;183788;1509;80484;452228;4.300781883253728;52.05334404496156
Muurvaren;Asplenium ruta-muraria;15;Starterstraat 9;lage tuinmuur;20140818000000;2014;80489;452220;183789;1510;80489;452220;4.300856514004475;52.05327282313621
Muurvaren;Asplenium ruta-muraria;69;Stastokstraat, naast 54;hoge tuinmuur;20140819000000;2014;81389;452388;183961;1511;81389;452388;4.313939813801154;52.0549028828203
Muurleeuwenbek;Cymbalaria muralis;5;Sweelinckplein 68-69;gevelvoet;20140811000000;2014;79415;455561;181774;1512;79415;455561;4.28446096336123;52.08315196056283
Muurvaren;Asplenium ruta-muraria;50;Talinglaan / Sijzenlaan 15;lage tuinmuur;20140827000000;2014;77607;455278;188681;1513;77607;455278;4.2581523118328395;52.08035898505718
Klein Glaskruid;Parietaria judaica;15;Tasmanstraat 14-28;terrestrisch;20140828000000;2014;80050;455206;188567;1514;80050;455206;4.293801626353734;52.08004799946399
Gele Helmbloem;Pseudofumaria lutea;1;Tasmanstraat, naast 180;hoge tuinmuur;20140811000000;2014;79880;455436;181781;1515;79880;455436;4.291271385262133;52.08209190521221
Gele Helmbloem;Pseudofumaria lutea;2;Tasmanstraat, speeltuin Klein Tasmanie;lage tuinmuur;20140811000000;2014;79785;455587;181782;1516;79785;455587;4.2898523714667505;52.083435999933634
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;25;Therese Schwartzestraat 15-19;kademuur;20140821000000;2014;82984;457136;185005;1517;82984;457136;4.336189433066167;52.097781870070186
Muurvaren;Asplenium ruta-muraria;15;Therese Schwartzestraat 15-19;brug;20140821000000;2014;82974;457143;185007;1518;82974;457143;4.336042035710963;52.097843476281795
Tongvaren;Asplenium scolopendrium;2;Therese Schwartzestraat 15-19;brug;20140821000000;2014;82978;457140;185006;1519;82978;457140;4.3361010369601996;52.097817036462416
Groot Glaskruid;Parietaria officinalis;10;Tortellaan 76;bestrating;20140806000000;2014;76377;454582;181252;1520;76377;454582;4.24037218599745;52.07393104821809
Groot Glaskruid;Parietaria officinalis;25;Tortellaan 76;voet lage tuinmuur en bestrating;20140806000000;2014;76382;454585;181359;1521;76382;454585;4.240444413229426;52.07395871775201
Muurvaren;Asplenium ruta-muraria;10;Troelstrakade / Moerkade, brug;brug;20140818000000;2014;80002;452857;183859;1522;80002;452857;4.2936175872463345;52.058931685808304
Muurvaren;Asplenium ruta-muraria;20;Troelstrakade / Moerkade, noordoostelijke zijde brug, waterzijde;brug;20140818000000;2014;80017;452853;183858;1523;80017;452853;4.293837150269366;52.05889776897287
Muurvaren;Asplenium ruta-muraria;9;Troelstrakade / Moerkade, zuidzijde brug;brug;20140818000000;2014;79989;452825;183813;1524;79989;452825;4.29343508822894;52.05864235037906
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;6;Troelstrakade 12;kademuur;20140818000000;2014;80072;452830;183857;1525;80072;452830;4.2946440400024875;52.05869851421186
Mannetjesvaren;Dryopteris filix-mas;3;Troelstrakade 12;kademuur;20140818000000;2014;80074;452816;183732;1526;80074;452816;4.294676269013935;52.0585729702681
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Troelstrakade 16, thv 85;kademuur;20140818000000;2014;80117;452812;183856;1527;80117;452812;4.295304037812266;52.05854283624864
Gele Helmbloem;Pseudofumaria lutea;5;Troelstrakade 175;terrestrisch;20140818000000;2014;80203;452733;183714;1528;80203;452733;4.296575120993272;52.05784449906789
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Troelstrakade 18;kademuur;20140818000000;2014;80138;452802;183852;1529;80138;452802;4.295612385915181;52.05845580646894
Gele Helmbloem;Pseudofumaria lutea;7;Troelstrakade 18;kademuur;20140818000000;2014;80138;452803;183855;1530;80138;452803;4.295612166734938;52.058464793214014
Mannetjesvaren;Dryopteris filix-mas;15;Troelstrakade 18;kademuur;20140818000000;2014;80134;452804;183854;1531;80134;452804;4.295553632159858;52.0584732395129
Muurvaren;Asplenium ruta-muraria;2;Troelstrakade 18;kademuur;20140818000000;2014;80137;452803;183853;1532;80137;452803;4.29559758788903;52.05846465810523
Tongvaren;Asplenium scolopendrium;3;Troelstrakade 18;kademuur;20140818000000;2014;80141;452801;183727;1533;80141;452801;4.295656341616101;52.05844722503924
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;2;Troelstrakade 20;kademuur;20140818000000;2014;80164;452791;183851;1534;80164;452791;4.295993846007331;52.058360464456854
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;5;Troelstrakade 22, thv Hadeeychstraat;kademuur;20140818000000;2014;80176;452786;183720;1535;80176;452786;4.296169887114452;52.05831715132074
Muurvaren;Asplenium ruta-muraria;4;Troelstrakade 22, thv Hadeeychstraat;kademuur;20140818000000;2014;80175;452786;183848;1536;80175;452786;4.29615530831444;52.0583170162811
Tongvaren;Asplenium scolopendrium;3;Troelstrakade 22, thv Hadeeychstraat;kademuur;20140818000000;2014;80174;452787;183849;1537;80174;452787;4.296140510441262;52.0583258679862
Mannetjesvaren;Dryopteris filix-mas;2;Troelstrakade 22, thv Hadewychstraat;kademuur;20140818000000;2014;80171;452788;183850;1538;80171;452788;4.296096554951213;52.058334449597375
Steenbreekvaren;Asplenium trichomanes;12;Troelstrakade 24, thv 141-155;kademuur;20140818000000;2014;80191;452780;183847;1539;80191;452780;4.29638988326575;52.058265256215655
Tongvaren;Asplenium scolopendrium;1;Troelstrakade 24, thv 141-155;kademuur;20140818000000;2014;80191;452780;183846;1540;80191;452780;4.29638988326575;52.058265256215655
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Troelstrakade 26;kademuur;20140818000000;2014;80211;452772;183845;1541;80211;452772;4.296683210677854;52.05819606210007
Gele Helmbloem;Pseudofumaria lutea;4;Troelstrakade 26;kademuur;20140818000000;2014;80216;452769;183716;1542;80216;452769;4.296756761338508;52.058169776708255
Mannetjesvaren;Dryopteris filix-mas;3;Troelstrakade 26;kademuur;20140818000000;2014;80210;452772;183837;1543;80210;452772;4.296668631915268;52.05819592712409
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Troelstrakade 28;kademuur;20140818000000;2014;80231;452764;183843;1544;80231;452764;4.296976537187522;52.058126867250714
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Troelstrakade 32, thv 221-235;kademuur;20140818000000;2014;80273;452746;183841;1545;80273;452746;4.297592782455764;52.05797077157765
Tongvaren;Asplenium scolopendrium;1;Troelstrakade 32, thv 221-235;kademuur;20140818000000;2014;80268;452748;183842;1546;80268;452748;4.29751945140454;52.05798807074431
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;15;Troelstrakade 34;kademuur;20140818000000;2014;80295;452737;183840;1547;80295;452737;4.297915482153911;52.057892857349245
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;15;Troelstrakade 36;kademuur;20140818000000;2014;80291;452738;183839;1548;80291;452738;4.297856948753952;52.05790130479689
Gewone eikvaren;Polypodium vulgare;50;Troelstrakade 38, thv 301-315;kademuur;20140818000000;2014;80334;452721;183835;1549;80334;452721;4.298487547898124;52.05775432599978
Mannetjesvaren;Dryopteris filix-mas;1;Troelstrakade 38, thv 301-315;kademuur;20140818000000;2014;80327;452724;183838;1550;80327;452724;4.298384841662623;52.05778034295432
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Troelstrakade 40, thv 317-331;kademuur;20140818000000;2014;80357;452711;183834;1551;80357;452711;4.298825041625025;52.05766755726488
Muurvaren;Asplenium ruta-muraria;1;Troelstrakade 40, thv 317-331;kademuur;20140818000000;2014;80347;452715;183833;1552;80347;452715;4.298678381402891;52.057702157093885
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Troelstrakade 46, thv 365-379;kademuur;20140818000000;2014;80403;452691;183832;1553;80403;452691;4.299500025170483;52.05749401687925
Muurvaren;Asplenium ruta-muraria;1;Troelstrakade 753;lage tuinmuur;20140819000000;2014;80830;452471;184051;1554;80830;452471;4.305772842309201;52.05557424772166
Gele Helmbloem;Pseudofumaria lutea;16;Troelstrakade tussen 26 en 28;kademuur en bestrating;20140818000000;2014;80221;452765;183844;1555;80221;452765;4.296830530846585;52.05813450452165
Mannetjesvaren;Dryopteris filix-mas;2;Troelstrakade, van brug tot eerste woonboot Willem Dreespark;kademuur;20140819000000;2014;80710;452574;183883;1556;80710;452574;4.30400108947766;52.056483810195516
Muurvaren;Asplenium ruta-muraria;160;Troelstrakade, van brug tot eerste woonboot Willem Dreespark;kademuur;20140819000000;2014;80710;452574;183883;1557;80710;452574;4.30400108947766;52.056483810195516
Steenbreekvaren;Asplenium trichomanes;150;Troelstrakade, van brug tot eerste woonboot Willem Dreespark;kademuur;20140819000000;2014;80710;452574;183883;1558;80710;452574;4.30400108947766;52.056483810195516
Tongvaren;Asplenium scolopendrium;4;Troelstrakade, van brug tot eerste woonboot Willem Dreespark;kademuur;20140819000000;2014;80710;452574;183883;1559;80710;452574;4.30400108947766;52.056483810195516
Muurvaren;Asplenium ruta-muraria;29;Troelstrakade, van Veluwebrug tot Moerkade;kademuur;20140818000000;2014;79940;452885;183860;1560;79940;452885;4.292707536583409;52.0591749189594
Tongvaren;Asplenium scolopendrium;1;Troelstrakade, van Veluwebrug tot Moerkade;kademuur;20140818000000;2014;79942;452884;183737;1561;79942;452884;4.292736914477457;52.05916620315482
Muurvaren;Asplenium ruta-muraria;13;Uilebomen / Pletterijkade;brug;20140820000000;2014;81897;454640;184627;1562;81897;454640;4.32086316764685;52.07520839734004
Klein Glaskruid;Parietaria judaica;20;Utebroekestraat 25;gevelvoet;20140821000000;2014;81421;457342;184968;1563;81421;457342;4.313338064995469;52.099427553471614
Muurfijnstraal;Erigeron karvinskianus;25;Utebroekestraat 27;terrestrisch;20140821000000;2014;81417;457347;184979;1564;81417;457347;4.313278616452825;52.09947195530158
Gele Helmbloem;Pseudofumaria lutea;20;Utebroekestraat, naast 1a;hoge tuinmuur;20140821000000;2014;81468;457279;184970;1565;81468;457279;4.314037493389168;52.09886763606659
Muurleeuwenbek;Cymbalaria muralis;10;Utebroekestraat, naast 1a;hoge tuinmuur;20140821000000;2014;81469;457278;184969;1566;81469;457278;4.314052301213286;52.09885878219701
Muurfijnstraal;Erigeron karvinskianus;15;Valeriusstraat , achterzijde;bestrating;20140811000000;2014;79010;455886;181742;1567;79010;455886;4.278480893877237;52.086017192224354
Klein Glaskruid;Parietaria judaica;40;Valkboskade, naast 468;voet hoge tuinmuur;20140820000000;2014;78276;454761;184700;1568;78276;454761;4.268026509275546;52.07580598598825
Muurvaren;Asplenium ruta-muraria;75;Valkboskade, naast 675;hoge tuinmuur;20140828000000;2014;78167;455174;188603;1569;78167;455174;4.266343814944017;52.07950235940167
Muurleeuwenbek;Cymbalaria muralis;9;Valkenboskade 635;gevelvoet en bestrating;20140811000000;2014;78209;455059;181673;1570;78209;455059;4.266982292247728;52.07847472107026
Muurvaren;Asplenium ruta-muraria;23;Van Alkemadelaan 287;lage tuinmuur;20140821000000;2014;81762;457785;184957;1571;81762;457785;4.318218834856878;52.10345390920842
Muurvaren;Asplenium ruta-muraria;41;Van Alkemadelaan 289;lage tuinmuur en trap;20140821000000;2014;81755;457795;184958;1572;81755;457795;4.318114530180976;52.103542850064116
Muurvaren;Asplenium ruta-muraria;250;Van Alkemadelaan 293, achter bushokje;lage tuinmuur;20140821000000;2014;81750;457803;184959;1573;81750;457803;4.318039842335494;52.103614082103725
Muurvaren;Asplenium ruta-muraria;22;Van Alkemadelaan 418-452, links van ingang;keermuur;20140821000000;2014;81852;457596;184955;1574;81852;457596;4.319572828497357;52.101767319621175
Tongvaren;Asplenium scolopendrium;1;Van Alkemadelaan 418-452, links van ingang;keermuur;20140821000000;2014;81851;457596;184954;1575;81851;457596;4.319558235436784;52.101767187440196
Muurvaren;Asplenium ruta-muraria;5;Van Alkemadelaan 418-452, rechts van ingang;keermuur;20140821000000;2014;81849;457601;184956;1576;81849;457601;4.319527976071826;52.1018118567743
Mannetjesvaren;Dryopteris filix-mas;4;Van Alkemadelaan 418-452, trap links van ingang;keermuur;20140821000000;2014;81851;457618;184906;1577;81851;457618;4.319553513273164;52.101964895725665
Muurvaren;Asplenium ruta-muraria;16;Van Alkemadelaan 418-452, trap links van ingang;keermuur;20140821000000;2014;81853;457594;184953;1578;81853;457594;4.3195878508315095;52.1017494783194
Gele Helmbloem;Pseudofumaria lutea;5;Van Blankenburgstraat 4-4c;gevelvoet en terrestrisch;20140828000000;2014;79757;455686;188559;1579;79757;455686;4.2894220987054235;52.08432187830762
Gele Helmbloem;Pseudofumaria lutea;25;Amalia van Solmsstraat, brandgang, naast 154;voet hoge tuinmuur en bestrating;20140731000000;2014;83184;455164;192046;1838;83184;455164;4.339523086619793;52.08008587735605
Muurvaren;Asplenium ruta-muraria;3;Amalia van Solmsstraat, to 42-52;lage tuinmuur;20140721000000;2014;82991;455403;192034;1839;82991;455403;4.336657532018037;52.082208661036674
Tongvaren;Asplenium scolopendrium;1;Amalia van Solmsstraat, to 42-52;lage tuinmuur;20140721000000;2014;82988;455406;192035;1840;82988;455406;4.336613138507063;52.082235231311465
Tongvaren;Asplenium scolopendrium;1;Amalia van Solmsstraat, to 42-52, schoolmuur;lage tuinmuur;20140731000000;2014;82981;455413;192073;1841;82981;455413;4.336509553443007;52.08229722855327
Gele Helmbloem;Pseudofumaria lutea;30;Amaliastraat, binnenplaats ambassade van KroatiÙ;hoge tuinmuur;20140729000000;2014;80861;455586;178202;1842;80861;455586;4.305548219433753;52.08357213531186
Tongvaren;Asplenium scolopendrium;1;Amaliastraat, binnenplaats ambassade van KroatiÙ;hoge tuinmuur;20140729000000;2014;80863;455585;178203;1843;80863;455585;4.305577610909683;52.08356341637549
Klein Glaskruid;Parietaria judaica;5;Amaliastraat, binnenplaats, naast 15;voet lage tuinmuur en bestrating;20140729000000;2014;80909;455625;178204;1844;80909;455625;4.306239927838731;52.0839290431045
Klein Glaskruid;Parietaria judaica;100;Amaliastraat, binnenplaats, naast 15, achter Oxfam, verspreid over de parkeer;gevelvoet en bestrating;20140729000000;2014;80924;455631;178206;1845;80924;455631;4.306457432685765;52.08398497053684
Klein Glaskruid;Parietaria judaica;100;Amaliastraat, binnenplaats, naast 15, uitgeverij Boom;gevelvoet en bestrating;20140729000000;2014;80946;455592;178205;1846;80946;455592;4.306786818069748;52.08363743073629
Klein Glaskruid;Parietaria judaica;200;Ametisthorst / De Horst;bestrating en terrestrisch;20140731000000;2014;84660;456649;192067;1847;84660;456649;4.360745950651122;52.09362081938282
Zachte Naaldvaren;Polystichum setiferum;1;Ametisthorst / De Horst;terrestrisch;20140731000000;2014;84680;456651;192068;1848;84680;456651;4.361037349304354;52.09364133422871
Klein Glaskruid;Parietaria judaica;25;Anjelierstraat 15;lage tuinmuur en bestrating;20140708000000;2014;77657;454713;193181;1849;77657;454713;4.259009672427042;52.07528852669811
Muurleeuwenbek;Cymbalaria muralis;25;Anjelierstraat 45-47;trap en bestrating;20140708000000;2014;77641;454752;193180;1850;77641;454752;4.258767484624226;52.075636770578065
Mannetjesvaren;Dryopteris filix-mas;25;Ary Schefferstraat 101-103;lage tuinmuur;20140730000000;2014;82828;456788;178632;1851;82828;456788;4.333986786617194;52.09463414918018
Muurvaren;Asplenium ruta-muraria;50;Ary Schefferstraat 101-103;lage tuinmuur;20140730000000;2014;82817;456781;178631;1852;82817;456781;4.333827770069546;52.09456980729713
Tongvaren;Asplenium scolopendrium;2;Ary Schefferstraat 101-103;lage tuinmuur;20140730000000;2014;82830;456789;178630;1853;82830;456789;4.33401575650023;52.09464339674007
Muurvaren;Asplenium ruta-muraria;1;Ary Schefferstraat 115-117;lage tuinmuur;20140730000000;2014;82842;456797;178547;1854;82842;456797;4.334189152735855;52.0947168555205
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Ary Schefferstraat 135-137;lage tuinmuur;20140730000000;2014;82920;456848;178649;1855;82920;456848;4.335316453614776;52.09518534460387
Muurleeuwenbek;Cymbalaria muralis;10;Ary Schefferstraat 161-163;lage tuinmuur en bestrating;20140730000000;2014;82963;456876;178556;1856;82963;456876;4.335937948858639;52.09544257269081
Mannetjesvaren;Dryopteris filix-mas;4;Ary Schefferstraat 219-221;lage tuinmuur;20140731000000;2014;83058;456938;192148;1857;83058;456938;4.337311015700123;52.09601210968305
Muurvaren;Asplenium ruta-muraria;6;Ary Schefferstraat 49-51;lage tuinmuur;20140730000000;2014;82730;456724;178640;1858;82730;456724;4.3325704567698216;52.0940462083115
Muurvaren;Asplenium ruta-muraria;33;Ary Schefferstraat 53-55;lage tuinmuur;20140730000000;2014;82738;456730;178536;1859;82738;456730;4.332685909759959;52.09410117346236
Tongvaren;Asplenium scolopendrium;1;Ary Schefferstraat 53-55;lage tuinmuur;20140730000000;2014;82738;456730;178536;1860;82738;456730;4.332685909759959;52.09410117346236
Klein Glaskruid;Parietaria judaica;10;Ary Schefferstraat 57-59;gevelvoet;20140730000000;2014;82746;456732;178638;1861;82746;456732;4.332802210766044;52.09412019136935
Muurvaren;Asplenium ruta-muraria;20;Ary Schefferstraat 57-59;lage tuinmuur;20140730000000;2014;82745;456733;178639;1862;82745;456733;4.3327874082152;52.09412904761569
Muurvaren;Asplenium ruta-muraria;40;Ary Schefferstraat 89-91;lage tuinmuur;20140730000000;2014;82793;456765;178637;1863;82793;456765;4.33348098050157;52.094422888421114
Mannetjesvaren;Dryopteris filix-mas;10;Ary Schefferstraat 93-95;lage tuinmuur;20140730000000;2014;82803;456771;178636;1864;82803;456771;4.333625617057066;52.09447811355368
Muurvaren;Asplenium ruta-muraria;1;Ary Schefferstraat 93-95;lage tuinmuur;20140730000000;2014;82803;456771;178635;1865;82803;456771;4.333625617057066;52.09447811355368
Muurvaren;Asplenium ruta-muraria;14;Ary Schefferstraat 97-99;lage tuinmuur;20140730000000;2014;82812;456777;178634;1866;82812;456777;4.333755663217047;52.09453320809226
Steenbreekvaren;Asplenium trichomanes;1;Ary Schefferstraat 97-99;lage tuinmuur;20140730000000;2014;82809;456775;178633;1867;82809;456775;4.333712314461378;52.094514843261955
Klein Glaskruid;Parietaria judaica;10;Ary Schefferstraat, to 111-113;voet lage tuinmuur en bestrating;20140730000000;2014;82827;456814;178642;1868;82827;456814;4.333966691577688;52.09486767518992
Klein Glaskruid;Parietaria judaica;34;Aucubastraat 1;gevelvoet;20140709000000;2014;78175;454696;192831;1869;78175;454696;4.2665681198405885;52.07520785219976
Muurleeuwenbek;Cymbalaria muralis;1;Bakkerstraat 16-24;gevelvoet en bestrating;20140729000000;2014;80587;455028;178303;1870;80587;455028;4.301673076695893;52.07852078486877
Muurvaren;Asplenium ruta-muraria;50;Bakkerstraat 57a;middelhoge tuinmuur;20140729000000;2014;80525;455003;178304;1871;80525;455003;4.300774238479237;52.07828778188069
Muurleeuwenbek;Cymbalaria muralis;20;Bavoylaan 3;voet lage tuinmuur en bestrating;20140731000000;2014;84494;457801;192103;1872;84494;457801;4.358085622869281;52.103952533688734
Muurleeuwenbek;Cymbalaria muralis;200;Bavoylaan 6;voet lage tuinmuur, bestrating en terrestrisch;20140731000000;2014;84492;457821;192102;1873;84492;457821;4.3580522966957265;52.10413201539369
Muurleeuwenbek;Cymbalaria muralis;4;Begoniastraat 107b;gevelvoet en bestrating;20140708000000;2014;77637;454796;193179;1874;77637;454796;4.258699172386548;52.07603162352027
Muurvaren;Asplenium ruta-muraria;21;Begoniastraat 250;hoge tuinmuur;20140708000000;2014;77558;454722;193175;1875;77558;454722;4.257563796539118;52.07535557175734
Muurvaren;Asplenium ruta-muraria;6;Begoniastraat 250;lage tuinmuur;20140708000000;2014;77543;454713;193174;1876;77543;454713;4.25734707635886;52.07527259441889
Muurvaren;Asplenium ruta-muraria;6;Begoniastraat 321;hoge tuinmuur;20140708000000;2014;77550;454732;193177;1877;77550;454732;4.257444853400562;52.07544431930435
Muurvaren;Asplenium ruta-muraria;1;Benoordenhoutseweg 233 / Hart Nibbrigkade;lage tuinmuur;20140730000000;2014;82677;456619;178641;1878;82677;456619;4.331819429185434;52.09309567384175
Muurvaren;Asplenium ruta-muraria;35;Benoordenhoutseweg 46;lage tuinmuur;20140730000000;2014;82181;456292;178511;1879;82181;456292;4.324652498618316;52.09009197324249
Muurvaren;Asplenium ruta-muraria;110;Benoordenhoutseweg 46, zijkant;vrijstaande muur en trap;20140730000000;2014;82127;456274;178619;1880;82127;456274;4.323868524862633;52.08992310557668
Mannetjesvaren;Dryopteris filix-mas;1;Bentelosestraat, achterzijde HEMA, bij kapotte regenpijp;gevel;20140728000000;2014;78854;451573;189604;1881;78854;451573;4.277167148172621;52.04723617689409
Muurvaren;Asplenium ruta-muraria;3;Bentelosestraat, thv Hoogeveenlaan, noordoostelijke muur, waterzijde;brug;20140728000000;2014;78707;451377;189602;1882;78707;451377;4.275068360463515;52.04545456694944
Muurvaren;Asplenium ruta-muraria;11;Bentelosestraat, thv Hoogeveenlaan, noordoostelijke muur, wegzijde;brug;20140728000000;2014;78704;451380;189603;1883;78704;451380;4.275023967191414;52.045481114163366
Muurvaren;Asplenium ruta-muraria;650;Bentelosestraat, thv Hoogeveenlaan, noordzijde, waterzijde;brug;20140728000000;2014;78705;451380;189600;1884;78705;451380;4.275038541727736;52.04548125180682
Tongvaren;Asplenium scolopendrium;1;Bentelosestraat, thv Hoogeveenlaan, noordzijde, waterzijde;brug;20140728000000;2014;78705;451379;189601;1885;78705;451379;4.275038764954631;52.045472265093935
Muurvaren;Asplenium ruta-muraria;135;Bentelosestraat, thv Hoogeveenlaan, noordzijde, wegzijde;brug;20140728000000;2014;78704;451380;189599;1886;78704;451380;4.275023967191414;52.045481114163366
Muurleeuwenbek;Cymbalaria muralis;10;Daitheenstraat 107;gevelvoet;20140724000000;2014;78235;456803;191617;1985;78235;456803;4.266968978305401;52.09415101813399
Mannetjesvaren;Dryopteris filix-mas;2;De Carpentierstraat 77, onder haag;lage tuinmuur;20140721000000;2014;82986;455762;191931;1986;82986;455762;4.336508807412941;52.08543427429303
Muurvaren;Asplenium ruta-muraria;5;De Carpentierstraat 77, onder haag;lage tuinmuur;20140721000000;2014;82984;455765;191932;1987;82984;455765;4.336478998401928;52.08546097456304
Steenbreekvaren;Asplenium trichomanes;3;De Carpentierstraat 77, onder haag;lage tuinmuur;20140721000000;2014;82984;455765;191932;1988;82984;455765;4.336478998401928;52.08546097456304
Muurvaren;Asplenium ruta-muraria;5;De Carpentierstraat 85;lage tuinmuur;20140721000000;2014;83002;455739;191930;1989;83002;455739;4.336747067132353;52.08522965865895
Muurvaren;Asplenium ruta-muraria;3;De Carpentierstraat 87;lage tuinmuur;20140721000000;2014;83005;455735;191928;1990;83005;455735;4.336791674625426;52.085194101549064
Steenbreekvaren;Asplenium trichomanes;2;De Carpentierstraat 87;lage tuinmuur;20140721000000;2014;83004;455736;191929;1991;83004;455736;4.3367768758286065;52.08520295831927
Muurvaren;Asplenium ruta-muraria;5;De Carpentierstraat 91;lage tuinmuur;20140721000000;2014;83013;455724;191927;1992;83013;455724;4.336910697943544;52.08509628690319
Muurvaren;Asplenium ruta-muraria;3;De Carpentierstraat 93;lage tuinmuur;20140721000000;2014;83018;455717;191925;1993;83018;455717;4.336985113632118;52.08503402933619
Steenbreekvaren;Asplenium trichomanes;4;De Carpentierstraat 93;lage tuinmuur;20140721000000;2014;83018;455717;191926;1994;83018;455717;4.336985113632118;52.08503402933619
Muurvaren;Asplenium ruta-muraria;5;De Carpentierstraat 97;lage tuinmuur;20140721000000;2014;83017;455704;175511;1995;83017;455704;4.336973269464047;52.08491707085025
Muurvaren;Asplenium ruta-muraria;1;De Carpentierstraat 99;lage tuinmuur;20140721000000;2014;83030;455699;192017;1996;83030;455699;4.33716396363715;52.08487382681133
Gele Helmbloem;Pseudofumaria lutea;5;De Carpentierstraat, naast 75;lage tuinmuur;20140721000000;2014;82979;455770;191933;1997;82979;455770;4.336405003607495;52.08550525819494
Muurvaren;Asplenium ruta-muraria;500;De Carpentierstraat, parkeerplaats;lage tuinmuur;20140721000000;2014;83009;455754;192019;1998;83009;455754;4.336846015261181;52.0853653709664
Steenbreekvaren;Asplenium trichomanes;150;De Carpentierstraat, parkeerplaats;lage tuinmuur;20140721000000;2014;83016;455743;192018;1999;83016;455743;4.3369504511768;52.08526742625577
Geschubde Mannetjesvaren;Dryopteris affinis;1;De Carpentierstraat, parkeerplaats, bij paaltje;lage tuinmuur;20140721000000;2014;83004;455760;192016;2000;83004;455760;4.336771809906214;52.085418641635556
Muurvaren;Asplenium ruta-muraria;70;De Carprntierstrast, to 79;lage tuinmuur;20140721000000;2014;82999;455767;191934;2001;82999;455767;4.336697393277766;52.08548089906144
Muurvaren;Asplenium ruta-muraria;33;De Mildestraat / van Alkemadelaan 306;lage tuinmuur;20140731000000;2014;82108;457203;192059;2002;82108;457203;4.323392705956844;52.098269305016835
Klein Glaskruid;Parietaria judaica;30;De Mildestraat 1;voet lage tuinmuur en bestrating;20140707000000;2014;81926;457075;193318;2003;81926;457075;4.320764416019804;52.09709500105442
Klein Glaskruid;Parietaria judaica;3;de Mildestraat 12;voet lage tuinmuur;20140707000000;2014;81978;457119;193319;2004;81978;457119;4.321513750523284;52.09749728116165
Klein Glaskruid;Parietaria judaica;15;De Mildestraat 15;voet lage tuinmuur en bestrating;20140731000000;2014;81980;457109;192058;2005;81980;457109;4.32154507603704;52.09740767751596
Klein Glaskruid;Parietaria judaica;2;de Mildestraat 19;voet lage tuinmuur;20140707000000;2014;81985;457112;193320;2006;81985;457112;4.321617391659059;52.097435297408694
Klein Glaskruid;Parietaria judaica;10;de Mildestraat 3;lage tuinmuur en bestrating;20140707000000;2014;81946;457087;193323;2007;81946;457087;4.321053675084275;52.09720548227072
Mannetjesvaren;Dryopteris filix-mas;2;de Mildestraat 9;lage tuinmuur;20140707000000;2014;81964;457099;193322;2008;81964;457099;4.321313752353222;52.09731569886137
Tongvaren;Asplenium scolopendrium;8;de Mildestraat 9;lage tuinmuur;20140707000000;2014;81965;457100;193321;2009;81965;457100;4.321328129708354;52.09732481757218
Gele Helmbloem;Pseudofumaria lutea;2;De Moucheronstraat 121;hoge tuinmuur;20140731000000;2014;83411;456159;192143;2010;83411;456159;4.342625295751727;52.08905715642892
Muurvaren;Asplenium ruta-muraria;2;De Moucheronstraat 121;hoge tuinmuur;20140731000000;2014;83411;456158;192142;2011;83411;456158;4.342625505678916;52.08904816961583
Muurvaren;Asplenium ruta-muraria;172;De Sillestraat 192;lage tuinmuur;20140731000000;2014;83578;455898;192087;2012;83578;455898;4.345116320094822;52.086733166719505
Tongvaren;Asplenium scolopendrium;5;De Sillestraat 192;lage tuinmuur;20140731000000;2014;83579;455898;192086;2013;83579;455898;4.345130908346346;52.08673329572326
Muurleeuwenbek;Cymbalaria muralis;10;De Sillestraat 204;lage tuinmuur, gevelvoet en bestrating;20140731000000;2014;83593;455906;192099;2014;83593;455906;4.345333468927165;52.086806996167084
Tongvaren;Asplenium scolopendrium;6;De Sillestraat 204;lage tuinmuur;20140731000000;2014;83597;455908;192083;2015;83597;455908;4.345391403318252;52.08682548570932
