Version;Date_of_report;Date_of_statistics_week_start;Variant_code;Variant_name;ECDC_category;WHO_category;Is_subvariant_of;Sample_size;Variant_cases
4;2023-01-05 13:06:30;2021-02-22;B.1.617.2;Delta;DEV;;;1037;0
4;2023-01-05 13:06:30;2021-02-22;B.1.351;Beta;DEV;;;1037;19
4;2023-01-05 13:06:30;2021-02-22;P.1;Gamma;DEV;;;1037;3
4;2023-01-05 13:06:30;2021-02-22;B.1.1.7;Alpha;DEV;;;1037;794
4;2023-01-05 13:06:30;2021-02-22;B.1.621;Mu;DEV;;;1037;0
4;2023-01-05 13:06:30;2021-02-22;C.37;Lambda;DEV;;;1037;0
4;2023-01-05 13:06:30;2021-02-22;BA.2+S:L452X;Omicron;DEV;;BA.2;1037;0
4;2023-01-05 13:06:30;2021-02-22;XAK;Omicron;DEV;;;1037;0
4;2023-01-05 13:06:30;2021-03-01;B.1.1.529;Omicron;;VOC;;1515;0
4;2023-01-05 13:06:30;2021-03-01;BA.2;Omicron;VOC;;B.1.1.529;1515;0
4;2023-01-05 13:06:30;2021-03-01;BA.4;Omicron;VOC;VUM;B.1.1.529;1515;0
4;2023-01-05 13:06:30;2021-03-01;BA.5;Omicron;VOC;VUM;B.1.1.529;1515;0
4;2023-01-05 13:06:30;2021-03-01;BA.2.75;Omicron;VOI;VUM;BA.2;1515;0
4;2023-01-05 13:06:30;2021-03-01;BQ.1;Omicron;VOI;VUM;BA.5;1515;0
4;2023-01-05 13:06:30;2021-03-01;XBB;Omicron;VOI;VUM;;1515;0
4;2023-01-05 13:06:30;2021-03-01;BA.2.3.20;Omicron;VUM;VUM;BA.2;1515;0
4;2023-01-05 13:06:30;2021-03-01;BF.7;Omicron;VUM;VUM;BA.5;1515;0
4;2023-01-05 13:06:30;2021-03-01;XBC;Omicron;VUM;;;1515;0
4;2023-01-05 13:06:30;2021-03-01;BQ.1.1;Omicron;;VUM;BQ.1;1515;0
4;2023-01-05 13:06:30;2021-03-01;BA.4.6;Omicron;;VUM;BA.4;1515;0
4;2023-01-05 13:06:30;2021-03-01;BA.3;Omicron;DEV;;B.1.1.529;1515;0
4;2023-01-05 13:06:30;2021-03-01;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1515;0
4;2023-01-05 13:06:30;2021-03-01;BA.1;Omicron;DEV;;B.1.1.529;1515;0
4;2023-01-05 13:06:30;2021-03-01;B.1.617.2;Delta;DEV;;;1515;0
4;2023-01-05 13:06:30;2021-03-01;B.1.351;Beta;DEV;;;1515;24
4;2023-01-05 13:06:30;2021-03-01;P.1;Gamma;DEV;;;1515;10
4;2023-01-05 13:06:30;2021-03-01;B.1.1.7;Alpha;DEV;;;1515;1271
4;2023-01-05 13:06:30;2021-03-01;B.1.621;Mu;DEV;;;1515;0
4;2023-01-05 13:06:30;2021-03-01;C.37;Lambda;DEV;;;1515;0
4;2023-01-05 13:06:30;2021-03-01;BA.2+S:L452X;Omicron;DEV;;BA.2;1515;0
4;2023-01-05 13:06:30;2021-03-01;XAK;Omicron;DEV;;;1515;0
4;2023-01-05 13:06:30;2021-03-08;B.1.1.529;Omicron;;VOC;;1974;0
4;2023-01-05 13:06:30;2021-03-08;BA.2;Omicron;VOC;;B.1.1.529;1974;0
4;2023-01-05 13:06:30;2021-03-08;BA.4;Omicron;VOC;VUM;B.1.1.529;1974;0
4;2023-01-05 13:06:30;2021-03-08;BA.5;Omicron;VOC;VUM;B.1.1.529;1974;0
4;2023-01-05 13:06:30;2021-03-08;BA.2.75;Omicron;VOI;VUM;BA.2;1974;0
4;2023-01-05 13:06:30;2021-03-08;BQ.1;Omicron;VOI;VUM;BA.5;1974;0
4;2023-01-05 13:06:30;2021-03-08;XBB;Omicron;VOI;VUM;;1974;0
4;2023-01-05 13:06:30;2021-03-08;BA.2.3.20;Omicron;VUM;VUM;BA.2;1974;0
4;2023-01-05 13:06:30;2021-03-08;BF.7;Omicron;VUM;VUM;BA.5;1974;0
4;2023-01-05 13:06:30;2021-03-08;XBC;Omicron;VUM;;;1974;0
4;2023-01-05 13:06:30;2021-03-08;BQ.1.1;Omicron;;VUM;BQ.1;1974;0
4;2023-01-05 13:06:30;2021-03-08;BA.4.6;Omicron;;VUM;BA.4;1974;0
4;2023-01-05 13:06:30;2021-03-08;BA.3;Omicron;DEV;;B.1.1.529;1974;0
4;2023-01-05 13:06:30;2021-03-08;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1974;0
4;2023-01-05 13:06:30;2021-03-08;BA.1;Omicron;DEV;;B.1.1.529;1974;0
4;2023-01-05 13:06:30;2021-03-08;B.1.617.2;Delta;DEV;;;1974;0
4;2023-01-05 13:06:30;2021-03-08;B.1.351;Beta;DEV;;;1974;56
4;2023-01-05 13:06:30;2021-03-08;P.1;Gamma;DEV;;;1974;13
4;2023-01-05 13:06:30;2021-03-08;B.1.1.7;Alpha;DEV;;;1974;1729
4;2023-01-05 13:06:30;2021-03-08;B.1.621;Mu;DEV;;;1974;0
4;2023-01-05 13:06:30;2021-03-08;C.37;Lambda;DEV;;;1974;0
4;2023-01-05 13:06:30;2021-03-08;BA.2+S:L452X;Omicron;DEV;;BA.2;1974;0
4;2023-01-05 13:06:30;2021-03-08;XAK;Omicron;DEV;;;1974;0
4;2023-01-05 13:06:30;2021-03-15;B.1.1.529;Omicron;;VOC;;1563;0
4;2023-01-05 13:06:30;2021-03-15;BA.2;Omicron;VOC;;B.1.1.529;1563;0
4;2023-01-05 13:06:30;2021-03-15;BA.4;Omicron;VOC;VUM;B.1.1.529;1563;0
4;2023-01-05 13:06:30;2021-03-15;BA.5;Omicron;VOC;VUM;B.1.1.529;1563;0
4;2023-01-05 13:06:30;2021-03-15;BA.2.75;Omicron;VOI;VUM;BA.2;1563;0
4;2023-01-05 13:06:30;2021-03-15;BQ.1;Omicron;VOI;VUM;BA.5;1563;0
4;2023-01-05 13:06:30;2021-03-15;XBB;Omicron;VOI;VUM;;1563;0
4;2023-01-05 13:06:30;2021-03-15;BA.2.3.20;Omicron;VUM;VUM;BA.2;1563;0
4;2023-01-05 13:06:30;2021-03-15;BF.7;Omicron;VUM;VUM;BA.5;1563;0
4;2023-01-05 13:06:30;2021-03-15;XBC;Omicron;VUM;;;1563;0
4;2023-01-05 13:06:30;2021-03-15;BQ.1.1;Omicron;;VUM;BQ.1;1563;0
4;2023-01-05 13:06:30;2021-03-15;BA.4.6;Omicron;;VUM;BA.4;1563;0
4;2023-01-05 13:06:30;2021-03-15;BA.3;Omicron;DEV;;B.1.1.529;1563;0
4;2023-01-05 13:06:30;2021-03-15;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1563;0
4;2023-01-05 13:06:30;2021-03-15;BA.1;Omicron;DEV;;B.1.1.529;1563;0
4;2023-01-05 13:06:30;2021-03-15;B.1.617.2;Delta;DEV;;;1563;0
4;2023-01-05 13:06:30;2021-03-15;B.1.351;Beta;DEV;;;1563;56
4;2023-01-05 13:06:30;2021-03-15;P.1;Gamma;DEV;;;1563;23
4;2023-01-05 13:06:30;2021-03-15;B.1.1.7;Alpha;DEV;;;1563;1400
4;2023-01-05 13:06:30;2021-03-15;B.1.621;Mu;DEV;;;1563;0
4;2023-01-05 13:06:30;2021-03-15;C.37;Lambda;DEV;;;1563;0
4;2023-01-05 13:06:30;2021-03-15;BA.2+S:L452X;Omicron;DEV;;BA.2;1563;0
4;2023-01-05 13:06:30;2021-03-15;XAK;Omicron;DEV;;;1563;0
4;2023-01-05 13:06:30;2021-03-22;B.1.1.529;Omicron;;VOC;;1601;0
4;2023-01-05 13:06:30;2021-03-22;BA.2;Omicron;VOC;;B.1.1.529;1601;0
4;2023-01-05 13:06:30;2021-03-22;BA.4;Omicron;VOC;VUM;B.1.1.529;1601;0
4;2023-01-05 13:06:30;2021-03-22;BA.5;Omicron;VOC;VUM;B.1.1.529;1601;0
4;2023-01-05 13:06:30;2021-03-22;BA.2.75;Omicron;VOI;VUM;BA.2;1601;0
4;2023-01-05 13:06:30;2021-03-22;BQ.1;Omicron;VOI;VUM;BA.5;1601;0
4;2023-01-05 13:06:30;2021-03-22;XBB;Omicron;VOI;VUM;;1601;0
4;2023-01-05 13:06:30;2021-03-22;BA.2.3.20;Omicron;VUM;VUM;BA.2;1601;0
4;2023-01-05 13:06:30;2021-03-22;BF.7;Omicron;VUM;VUM;BA.5;1601;0
4;2023-01-05 13:06:30;2021-03-22;XBC;Omicron;VUM;;;1601;0
4;2023-01-05 13:06:30;2021-03-22;BQ.1.1;Omicron;;VUM;BQ.1;1601;0
4;2023-01-05 13:06:30;2021-03-22;BA.4.6;Omicron;;VUM;BA.4;1601;0
4;2023-01-05 13:06:30;2021-03-22;BA.3;Omicron;DEV;;B.1.1.529;1601;0
4;2023-01-05 13:06:30;2021-03-22;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1601;0
4;2023-01-05 13:06:30;2021-03-22;BA.1;Omicron;DEV;;B.1.1.529;1601;0
4;2023-01-05 13:06:30;2021-03-22;B.1.617.2;Delta;DEV;;;1601;0
4;2023-01-05 13:06:30;2021-03-22;B.1.351;Beta;DEV;;;1601;39
4;2023-01-05 13:06:30;2021-03-22;P.1;Gamma;DEV;;;1601;23
4;2023-01-05 13:06:30;2021-03-22;B.1.1.7;Alpha;DEV;;;1601;1495
4;2023-01-05 13:06:30;2021-03-22;B.1.621;Mu;DEV;;;1601;0
4;2023-01-05 13:06:30;2021-03-22;C.37;Lambda;DEV;;;1601;0
4;2023-01-05 13:06:30;2021-03-22;BA.2+S:L452X;Omicron;DEV;;BA.2;1601;0
4;2023-01-05 13:06:30;2021-03-22;XAK;Omicron;DEV;;;1601;0
4;2023-01-05 13:06:30;2021-03-29;B.1.1.529;Omicron;;VOC;;1727;0
4;2023-01-05 13:06:30;2021-03-29;BA.2;Omicron;VOC;;B.1.1.529;1727;0
4;2023-01-05 13:06:30;2021-03-29;BA.4;Omicron;VOC;VUM;B.1.1.529;1727;0
4;2023-01-05 13:06:30;2021-03-29;BA.5;Omicron;VOC;VUM;B.1.1.529;1727;0
4;2023-01-05 13:06:30;2021-03-29;BA.2.75;Omicron;VOI;VUM;BA.2;1727;0
4;2023-01-05 13:06:30;2021-03-29;BQ.1;Omicron;VOI;VUM;BA.5;1727;0
4;2023-01-05 13:06:30;2021-03-29;XBB;Omicron;VOI;VUM;;1727;0
4;2023-01-05 13:06:30;2021-03-29;BA.2.3.20;Omicron;VUM;VUM;BA.2;1727;0
4;2023-01-05 13:06:30;2021-03-29;BF.7;Omicron;VUM;VUM;BA.5;1727;0
4;2023-01-05 13:06:30;2021-03-29;XBC;Omicron;VUM;;;1727;0
4;2023-01-05 13:06:30;2021-03-29;BQ.1.1;Omicron;;VUM;BQ.1;1727;0
4;2023-01-05 13:06:30;2021-03-29;BA.4.6;Omicron;;VUM;BA.4;1727;0
4;2023-01-05 13:06:30;2021-03-29;BA.3;Omicron;DEV;;B.1.1.529;1727;0
4;2023-01-05 13:06:30;2021-03-29;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1727;0
4;2023-01-05 13:06:30;2021-03-29;BA.1;Omicron;DEV;;B.1.1.529;1727;0
4;2023-01-05 13:06:30;2021-03-29;B.1.617.2;Delta;DEV;;;1727;0
4;2023-01-05 13:06:30;2021-03-29;B.1.351;Beta;DEV;;;1727;41
4;2023-01-05 13:06:30;2021-03-29;P.1;Gamma;DEV;;;1727;15
4;2023-01-05 13:06:30;2021-03-29;B.1.1.7;Alpha;DEV;;;1727;1635
4;2023-01-05 13:06:30;2021-03-29;B.1.621;Mu;DEV;;;1727;0
4;2023-01-05 13:06:30;2021-03-29;C.37;Lambda;DEV;;;1727;0
4;2023-01-05 13:06:30;2021-03-29;BA.2+S:L452X;Omicron;DEV;;BA.2;1727;0
4;2023-01-05 13:06:30;2021-03-29;XAK;Omicron;DEV;;;1727;0
4;2023-01-05 13:06:30;2021-04-05;B.1.1.529;Omicron;;VOC;;1532;0
4;2023-01-05 13:06:30;2021-04-05;BA.2;Omicron;VOC;;B.1.1.529;1532;0
4;2023-01-05 13:06:30;2021-04-05;BA.4;Omicron;VOC;VUM;B.1.1.529;1532;0
4;2023-01-05 13:06:30;2021-04-05;BA.5;Omicron;VOC;VUM;B.1.1.529;1532;0
4;2023-01-05 13:06:30;2021-04-05;BA.2.75;Omicron;VOI;VUM;BA.2;1532;0
4;2023-01-05 13:06:30;2021-04-05;BQ.1;Omicron;VOI;VUM;BA.5;1532;0
4;2023-01-05 13:06:30;2021-04-05;XBB;Omicron;VOI;VUM;;1532;0
4;2023-01-05 13:06:30;2021-04-05;BA.2.3.20;Omicron;VUM;VUM;BA.2;1532;0
4;2023-01-05 13:06:30;2021-04-05;BF.7;Omicron;VUM;VUM;BA.5;1532;0
4;2023-01-05 13:06:30;2021-04-05;XBC;Omicron;VUM;;;1532;0
4;2023-01-05 13:06:30;2021-04-05;BQ.1.1;Omicron;;VUM;BQ.1;1532;0
4;2023-01-05 13:06:30;2021-04-05;BA.4.6;Omicron;;VUM;BA.4;1532;0
4;2023-01-05 13:06:30;2021-04-05;BA.3;Omicron;DEV;;B.1.1.529;1532;0
4;2023-01-05 13:06:30;2021-04-05;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1532;0
4;2023-01-05 13:06:30;2021-04-05;BA.1;Omicron;DEV;;B.1.1.529;1532;0
4;2023-01-05 13:06:30;2021-04-05;B.1.617.2;Delta;DEV;;;1532;0
4;2023-01-05 13:06:30;2021-04-05;B.1.351;Beta;DEV;;;1532;28
4;2023-01-05 13:06:30;2021-04-05;P.1;Gamma;DEV;;;1532;23
4;2023-01-05 13:06:30;2021-04-05;B.1.1.7;Alpha;DEV;;;1532;1461
4;2023-01-05 13:06:30;2021-04-05;B.1.621;Mu;DEV;;;1532;1
4;2023-01-05 13:06:30;2021-04-05;C.37;Lambda;DEV;;;1532;0
4;2023-01-05 13:06:30;2021-04-05;BA.2+S:L452X;Omicron;DEV;;BA.2;1532;0
4;2023-01-05 13:06:30;2021-04-05;XAK;Omicron;DEV;;;1532;0
4;2023-01-05 13:06:30;2021-04-12;B.1.1.529;Omicron;;VOC;;1677;0
4;2023-01-05 13:06:30;2021-04-12;BA.2;Omicron;VOC;;B.1.1.529;1677;0
4;2023-01-05 13:06:30;2021-04-12;BA.4;Omicron;VOC;VUM;B.1.1.529;1677;0
4;2023-01-05 13:06:30;2021-04-12;BA.5;Omicron;VOC;VUM;B.1.1.529;1677;0
4;2023-01-05 13:06:30;2021-04-12;BA.2.75;Omicron;VOI;VUM;BA.2;1677;0
4;2023-01-05 13:06:30;2021-04-12;BQ.1;Omicron;VOI;VUM;BA.5;1677;0
4;2023-01-05 13:06:30;2021-04-12;XBB;Omicron;VOI;VUM;;1677;0
4;2023-01-05 13:06:30;2021-04-12;BA.2.3.20;Omicron;VUM;VUM;BA.2;1677;0
4;2023-01-05 13:06:30;2021-04-12;BF.7;Omicron;VUM;VUM;BA.5;1677;0
4;2023-01-05 13:06:30;2021-04-12;XBC;Omicron;VUM;;;1677;0
4;2023-01-05 13:06:30;2021-04-12;BQ.1.1;Omicron;;VUM;BQ.1;1677;0
4;2023-01-05 13:06:30;2021-04-12;BA.4.6;Omicron;;VUM;BA.4;1677;0
4;2023-01-05 13:06:30;2021-04-12;BA.3;Omicron;DEV;;B.1.1.529;1677;0
4;2023-01-05 13:06:30;2021-04-12;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1677;0
4;2023-01-05 13:06:30;2021-04-12;BA.1;Omicron;DEV;;B.1.1.529;1677;0
4;2023-01-05 13:06:30;2021-04-12;B.1.617.2;Delta;DEV;;;1677;1
4;2023-01-05 13:06:30;2021-04-12;B.1.351;Beta;DEV;;;1677;20
4;2023-01-05 13:06:30;2021-04-12;P.1;Gamma;DEV;;;1677;21
4;2023-01-05 13:06:30;2021-04-12;B.1.1.7;Alpha;DEV;;;1677;1621
4;2023-01-05 13:06:30;2021-04-12;B.1.621;Mu;DEV;;;1677;1
4;2023-01-05 13:06:30;2021-04-12;C.37;Lambda;DEV;;;1677;0
4;2023-01-05 13:06:30;2021-04-12;BA.2+S:L452X;Omicron;DEV;;BA.2;1677;0
4;2023-01-05 13:06:30;2021-04-12;XAK;Omicron;DEV;;;1677;0
4;2023-01-05 13:06:30;2021-04-19;B.1.1.529;Omicron;;VOC;;1593;0
4;2023-01-05 13:06:30;2021-04-19;BA.2;Omicron;VOC;;B.1.1.529;1593;0
4;2023-01-05 13:06:30;2021-04-19;BA.4;Omicron;VOC;VUM;B.1.1.529;1593;0
4;2023-01-05 13:06:30;2021-04-19;BA.5;Omicron;VOC;VUM;B.1.1.529;1593;0
4;2023-01-05 13:06:30;2021-04-19;BA.2.75;Omicron;VOI;VUM;BA.2;1593;0
4;2023-01-05 13:06:30;2021-04-19;BQ.1;Omicron;VOI;VUM;BA.5;1593;0
4;2023-01-05 13:06:30;2021-04-19;XBB;Omicron;VOI;VUM;;1593;0
4;2023-01-05 13:06:30;2021-04-19;BA.2.3.20;Omicron;VUM;VUM;BA.2;1593;0
4;2023-01-05 13:06:30;2021-04-19;BF.7;Omicron;VUM;VUM;BA.5;1593;0
4;2023-01-05 13:06:30;2021-04-19;XBC;Omicron;VUM;;;1593;0
4;2023-01-05 13:06:30;2021-04-19;BQ.1.1;Omicron;;VUM;BQ.1;1593;0
4;2023-01-05 13:06:30;2021-04-19;BA.4.6;Omicron;;VUM;BA.4;1593;0
4;2023-01-05 13:06:30;2021-04-19;BA.3;Omicron;DEV;;B.1.1.529;1593;0
4;2023-01-05 13:06:30;2021-04-19;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1593;0
4;2023-01-05 13:06:30;2021-04-19;BA.1;Omicron;DEV;;B.1.1.529;1593;0
4;2023-01-05 13:06:30;2021-04-19;B.1.617.2;Delta;DEV;;;1593;2
4;2023-01-05 13:06:30;2021-04-19;B.1.351;Beta;DEV;;;1593;18
4;2023-01-05 13:06:30;2021-04-19;P.1;Gamma;DEV;;;1593;28
4;2023-01-05 13:06:30;2021-04-19;B.1.1.7;Alpha;DEV;;;1593;1532
4;2023-01-05 13:06:30;2021-04-19;B.1.621;Mu;DEV;;;1593;2
4;2023-01-05 13:06:30;2021-04-19;C.37;Lambda;DEV;;;1593;0
4;2023-01-05 13:06:30;2021-04-19;BA.2+S:L452X;Omicron;DEV;;BA.2;1593;0
4;2023-01-05 13:06:30;2021-04-19;XAK;Omicron;DEV;;;1593;0
4;2023-01-05 13:06:30;2021-04-26;B.1.1.529;Omicron;;VOC;;1691;0
4;2023-01-05 13:06:30;2021-04-26;BA.2;Omicron;VOC;;B.1.1.529;1691;0
4;2023-01-05 13:06:30;2021-04-26;BA.4;Omicron;VOC;VUM;B.1.1.529;1691;0
4;2023-01-05 13:06:30;2021-04-26;BA.5;Omicron;VOC;VUM;B.1.1.529;1691;0
4;2023-01-05 13:06:30;2021-04-26;BA.2.75;Omicron;VOI;VUM;BA.2;1691;0
4;2023-01-05 13:06:30;2021-04-26;BQ.1;Omicron;VOI;VUM;BA.5;1691;0
4;2023-01-05 13:06:30;2021-04-26;XBB;Omicron;VOI;VUM;;1691;0
4;2023-01-05 13:06:30;2021-04-26;BA.2.3.20;Omicron;VUM;VUM;BA.2;1691;0
4;2023-01-05 13:06:30;2021-04-26;BF.7;Omicron;VUM;VUM;BA.5;1691;0
4;2023-01-05 13:06:30;2021-04-26;XBC;Omicron;VUM;;;1691;0
4;2023-01-05 13:06:30;2021-04-26;BQ.1.1;Omicron;;VUM;BQ.1;1691;0
4;2023-01-05 13:06:30;2021-04-26;BA.4.6;Omicron;;VUM;BA.4;1691;0
4;2023-01-05 13:06:30;2021-04-26;BA.3;Omicron;DEV;;B.1.1.529;1691;0
4;2023-01-05 13:06:30;2021-04-26;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1691;0
4;2023-01-05 13:06:30;2021-04-26;BA.1;Omicron;DEV;;B.1.1.529;1691;0
4;2023-01-05 13:06:30;2021-04-26;B.1.617.2;Delta;DEV;;;1691;4
4;2023-01-05 13:06:30;2021-04-26;B.1.351;Beta;DEV;;;1691;7
4;2023-01-05 13:06:30;2021-04-26;P.1;Gamma;DEV;;;1691;28
4;2023-01-05 13:06:30;2021-04-26;B.1.1.7;Alpha;DEV;;;1691;1643
4;2023-01-05 13:06:30;2021-04-26;B.1.621;Mu;DEV;;;1691;1
4;2023-01-05 13:06:30;2021-04-26;C.37;Lambda;DEV;;;1691;0
4;2023-01-05 13:06:30;2021-04-26;BA.2+S:L452X;Omicron;DEV;;BA.2;1691;0
4;2023-01-05 13:06:30;2021-04-26;XAK;Omicron;DEV;;;1691;0
4;2023-01-05 13:06:30;2021-05-03;B.1.1.529;Omicron;;VOC;;1687;0
4;2023-01-05 13:06:30;2021-05-03;BA.2;Omicron;VOC;;B.1.1.529;1687;0
4;2023-01-05 13:06:30;2021-05-03;BA.4;Omicron;VOC;VUM;B.1.1.529;1687;0
4;2023-01-05 13:06:30;2021-05-03;BA.5;Omicron;VOC;VUM;B.1.1.529;1687;0
4;2023-01-05 13:06:30;2021-05-03;BA.2.75;Omicron;VOI;VUM;BA.2;1687;0
4;2023-01-05 13:06:30;2021-05-03;BQ.1;Omicron;VOI;VUM;BA.5;1687;0
4;2023-01-05 13:06:30;2021-05-03;XBB;Omicron;VOI;VUM;;1687;0
4;2023-01-05 13:06:30;2021-05-03;BA.2.3.20;Omicron;VUM;VUM;BA.2;1687;0
4;2023-01-05 13:06:30;2021-05-03;BF.7;Omicron;VUM;VUM;BA.5;1687;0
4;2023-01-05 13:06:30;2021-05-03;XBC;Omicron;VUM;;;1687;0
4;2023-01-05 13:06:30;2021-05-03;BQ.1.1;Omicron;;VUM;BQ.1;1687;0
4;2023-01-05 13:06:30;2021-05-03;BA.4.6;Omicron;;VUM;BA.4;1687;0
4;2023-01-05 13:06:30;2021-05-03;BA.3;Omicron;DEV;;B.1.1.529;1687;0
4;2023-01-05 13:06:30;2021-05-03;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1687;0
4;2023-01-05 13:06:30;2021-05-03;BA.1;Omicron;DEV;;B.1.1.529;1687;0
4;2023-01-05 13:06:30;2021-05-03;B.1.617.2;Delta;DEV;;;1687;1
4;2023-01-05 13:06:30;2021-05-03;B.1.351;Beta;DEV;;;1687;12
4;2023-01-05 13:06:30;2021-05-03;P.1;Gamma;DEV;;;1687;36
4;2023-01-05 13:06:30;2021-05-03;B.1.1.7;Alpha;DEV;;;1687;1633
4;2023-01-05 13:06:30;2021-05-03;B.1.621;Mu;DEV;;;1687;3
4;2023-01-05 13:06:30;2021-05-03;C.37;Lambda;DEV;;;1687;0
4;2023-01-05 13:06:30;2021-05-03;BA.2+S:L452X;Omicron;DEV;;BA.2;1687;0
4;2023-01-05 13:06:30;2021-05-03;XAK;Omicron;DEV;;;1687;0
4;2023-01-05 13:06:30;2021-05-10;B.1.1.529;Omicron;;VOC;;1650;0
4;2023-01-05 13:06:30;2021-05-10;BA.2;Omicron;VOC;;B.1.1.529;1650;0
4;2023-01-05 13:06:30;2021-05-10;BA.4;Omicron;VOC;VUM;B.1.1.529;1650;0
4;2023-01-05 13:06:30;2021-05-10;BA.5;Omicron;VOC;VUM;B.1.1.529;1650;0
4;2023-01-05 13:06:30;2021-05-10;BA.2.75;Omicron;VOI;VUM;BA.2;1650;0
4;2023-01-05 13:06:30;2021-05-10;BQ.1;Omicron;VOI;VUM;BA.5;1650;0
4;2023-01-05 13:06:30;2021-05-10;XBB;Omicron;VOI;VUM;;1650;0
4;2023-01-05 13:06:30;2021-05-10;BA.2.3.20;Omicron;VUM;VUM;BA.2;1650;0
4;2023-01-05 13:06:30;2021-05-10;BF.7;Omicron;VUM;VUM;BA.5;1650;0
4;2023-01-05 13:06:30;2021-05-10;XBC;Omicron;VUM;;;1650;0
4;2023-01-05 13:06:30;2021-05-10;BQ.1.1;Omicron;;VUM;BQ.1;1650;0
4;2023-01-05 13:06:30;2021-05-10;BA.4.6;Omicron;;VUM;BA.4;1650;0
4;2023-01-05 13:06:30;2021-05-10;BA.3;Omicron;DEV;;B.1.1.529;1650;0
4;2023-01-05 13:06:30;2021-05-10;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1650;0
4;2023-01-05 13:06:30;2021-05-10;BA.1;Omicron;DEV;;B.1.1.529;1650;0
4;2023-01-05 13:06:30;2021-05-10;B.1.617.2;Delta;DEV;;;1650;11
4;2023-01-05 13:06:30;2021-05-10;B.1.351;Beta;DEV;;;1650;8
4;2023-01-05 13:06:30;2021-05-10;P.1;Gamma;DEV;;;1650;31
4;2023-01-05 13:06:30;2021-05-10;B.1.1.7;Alpha;DEV;;;1650;1589
4;2023-01-05 13:06:30;2021-05-10;B.1.621;Mu;DEV;;;1650;3
4;2023-01-05 13:06:30;2021-05-10;C.37;Lambda;DEV;;;1650;0
4;2023-01-05 13:06:30;2021-05-10;BA.2+S:L452X;Omicron;DEV;;BA.2;1650;0
4;2023-01-05 13:06:30;2021-05-10;XAK;Omicron;DEV;;;1650;0
4;2023-01-05 13:06:30;2021-05-17;B.1.1.529;Omicron;;VOC;;1370;0
4;2023-01-05 13:06:30;2021-05-17;BA.2;Omicron;VOC;;B.1.1.529;1370;0
4;2023-01-05 13:06:30;2021-05-17;BA.4;Omicron;VOC;VUM;B.1.1.529;1370;0
4;2023-01-05 13:06:30;2021-05-17;BA.5;Omicron;VOC;VUM;B.1.1.529;1370;0
4;2023-01-05 13:06:30;2021-05-17;BA.2.75;Omicron;VOI;VUM;BA.2;1370;0
4;2023-01-05 13:06:30;2021-05-17;BQ.1;Omicron;VOI;VUM;BA.5;1370;0
4;2023-01-05 13:06:30;2021-05-17;XBB;Omicron;VOI;VUM;;1370;0
4;2023-01-05 13:06:30;2021-05-17;BA.2.3.20;Omicron;VUM;VUM;BA.2;1370;0
4;2023-01-05 13:06:30;2021-05-17;BF.7;Omicron;VUM;VUM;BA.5;1370;0
4;2023-01-05 13:06:30;2021-05-17;XBC;Omicron;VUM;;;1370;0
4;2023-01-05 13:06:30;2021-05-17;BQ.1.1;Omicron;;VUM;BQ.1;1370;0
4;2023-01-05 13:06:30;2021-05-17;BA.4.6;Omicron;;VUM;BA.4;1370;0
4;2023-01-05 13:06:30;2021-05-17;BA.3;Omicron;DEV;;B.1.1.529;1370;0
4;2023-01-05 13:06:30;2021-05-17;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1370;0
4;2023-01-05 13:06:30;2021-05-17;BA.1;Omicron;DEV;;B.1.1.529;1370;0
4;2023-01-05 13:06:30;2021-05-17;B.1.617.2;Delta;DEV;;;1370;10
4;2023-01-05 13:06:30;2021-05-17;B.1.351;Beta;DEV;;;1370;3
4;2023-01-05 13:06:30;2021-05-17;P.1;Gamma;DEV;;;1370;32
4;2023-01-05 13:06:30;2021-05-17;B.1.1.7;Alpha;DEV;;;1370;1316
4;2023-01-05 13:06:30;2021-05-17;B.1.621;Mu;DEV;;;1370;5
4;2023-01-05 13:06:30;2021-05-17;C.37;Lambda;DEV;;;1370;0
4;2023-01-05 13:06:30;2021-05-17;BA.2+S:L452X;Omicron;DEV;;BA.2;1370;0
4;2023-01-05 13:06:30;2021-05-17;XAK;Omicron;DEV;;;1370;0
4;2023-01-05 13:06:30;2021-05-24;B.1.1.529;Omicron;;VOC;;1323;0
4;2023-01-05 13:06:30;2021-05-24;BA.2;Omicron;VOC;;B.1.1.529;1323;0
4;2023-01-05 13:06:30;2021-05-24;BA.4;Omicron;VOC;VUM;B.1.1.529;1323;0
4;2023-01-05 13:06:30;2021-05-24;BA.5;Omicron;VOC;VUM;B.1.1.529;1323;0
