objectid;id;stadsdeel;buurt;straat;locatie;element;omschrijving_element;lengte;breedte;hoogte;valhoogte;bodemmateriaal;mat_aluminium;mat_beton_steen;mat_hout;mat_kunststof;mat_metaal;vrije_ruimte;geo_shape;geo_point_2d
3974;1792.0;Strijp 2;Waterrijk;Waterstad;Waterstad 3;Schommel;Vogelnestschommel P1;395.0;175.0;267.0;218.0;Zand;False;False;True;True;True;928x395;"{""coordinates"": [5.397862146707192, 51.43897846192216], ""type"": ""Point""}";51.43897846192216, 5.397862146707192
3975;858.0;Woensel noord 1;Jagershoef;Ritsaertstraat;Ritsaertstraat;Draaitoestel;Spica 3 Oranje knop;;;200.0;60.0;Grindzand;False;False;False;True;True;344;"{""coordinates"": [5.469577897437048, 51.47350237047263], ""type"": ""Point""}";51.47350237047263, 5.469577897437048
3979;1722.0;Park Meerland;Meerrijk;Grasbaan;Grasbaan 3;Evenwichtstoestel;3x Stelten;44.0;20.0;250.0;45.0;Grindzand;False;False;True;False;False;344x320;"{""coordinates"": [5.408961291154164, 51.437599739146776], ""type"": ""Point""}";51.437599739146776, 5.408961291154164
3987;1755.0;Strijp 2;Zandrijk;Zandkrab;Zandkrab;Volleybalinstallatie;;950.0;12.0;250.0;;Zand;False;False;False;True;True;;"{""coordinates"": [5.4092916907263175, 51.44933692147168], ""type"": ""Point""}";51.44933692147168, 5.4092916907263175
3988;1759.0;Strijp 2;Zandrijk;Zandbaars;Zandbaars;Doel;Mini spijlen doel;150.0;60.0;80.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.410846268837839, 51.447884377225385], ""type"": ""Point""}";51.447884377225385, 5.410846268837839
3994;2044.0;Gestel;Hanevoet;Ulenpas;B.P. Hanevoet;Volleybalinstallatie;Zonder net;1000.0;35.0;240.0;;Gras;False;False;True;False;False;;"{""coordinates"": [5.437846408485487, 51.41274169810286], ""type"": ""Point""}";51.41274169810286, 5.437846408485487
3997;1863.0;Gestel;Hagenkamp;Maria van Bourgondielaan;Genderpark 2;Sportcombinatie;Kooidoel met Basketopbouw;302.0;100.0;275.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.461222819616112, 51.43346907656252], ""type"": ""Point""}";51.43346907656252, 5.461222819616112
3999;1723.0;Strijp 2;Grasrijk;Grasplantsoen;Grasplantsoen;Schommel;Schommelnest 120;386.0;188.0;251.0;220.0;Grindzand;False;False;True;True;True;904x386;"{""coordinates"": [5.414063962416736, 51.43377819878498], ""type"": ""Point""}";51.43377819878498, 5.414063962416736
4013;1462.0;Strijp 1;Eliasterrein, Vonderkwartier;Hagenkampweg Noord;Hagenkampweg Noord;Schommel;Vogelnestschommel;390.0;175.0;270.0;170.0;Grindzand;False;False;True;True;True;810x260;"{""coordinates"": [5.467720238887594, 51.43523407491466], ""type"": ""Point""}";51.43523407491466, 5.467720238887594
4020;470.0;Tongelre;'t Hofke;Keizersmantelstraat;Keizersmantelstraat;Skatetoestel;Beton en metaal;770.0;360.0;60.0;60.0;Asfalt;False;False;True;True;True;1770x760;"{""coordinates"": [5.5210139524014155, 51.450830837131676], ""type"": ""Point""}";51.450830837131676, 5.5210139524014155
4025;1878.0;Gestel;Genderdal;Vivaldistraat;B.P. Genderdal (Vivaldistraat 76);Hobbelelement op twee torsieveren;Rock-It;122.0;96.0;135.0;55.0;Grindzand;False;False;False;True;True;372x346;"{""coordinates"": [5.450050297874962, 51.42759672965109], ""type"": ""Point""}";51.42759672965109, 5.450050297874962
4032;3364.0;Woensel noord 2;Vlokhoven;Hulstbosakker;Hulstbosakker;Combinatietoestel;;530.0;390.0;320.0;135.0;Zand;False;False;True;True;True;830 x 740;"{""coordinates"": [5.485216117342024, 51.46908793120134], ""type"": ""Point""}";51.46908793120134, 5.485216117342024
4036;3377.0;Woensel zuid;Woensel-West;Edisonstraat;Edisonstraat;Draaitoestel;;;;115.0;55.0;;False;False;False;False;True;;"{""coordinates"": [5.458481220807608, 51.453415969689274], ""type"": ""Point""}";51.453415969689274, 5.458481220807608
4040;765.0;Woensel zuid;Oude Gracht-Oost;Dolonstraat;Dolonstraat;Combinatietoestel;Multi Functioneletoren R1 P1 W1;683.0;542.0;378.0;220.0;Grindzand;False;False;True;True;True;969x885;"{""coordinates"": [5.4973123456921025, 51.46444565604917], ""type"": ""Point""}";51.46444565604917, 5.4973123456921025
4041;3441.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;Klimnet;;;;;230.0;Zand;;;;True;True;;"{""coordinates"": [5.453657507105476, 51.43947598391236], ""type"": ""Point""}";51.43947598391236, 5.453657507105476
4046;39.0;Stratum;Rochusbuurt;Hoefkestraat;Hoefkestraat  naast huisnr. 40;Combinatietoestel;Combonatie;380.0;150.0;274.0;102.0;Grindzand;False;False;True;False;True;730x450;"{""coordinates"": [5.4880230907998575, 51.432453756862714], ""type"": ""Point""}";51.432453756862714, 5.4880230907998575
4050;3122.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Klimtoestel;Apentouw Robinia met losse boventouwen;310.0;54.0;352.0;58.0;Water;False;False;True;False;False;610x354;"{""coordinates"": [5.473036804320503, 51.47663119315868], ""type"": ""Point""}";51.47663119315868, 5.473036804320503
4052;151.0;Stratum;Burghplan;Bolomeystraat;Bolomeystraat;Kabelbaan;;2500.0;265.0;390.0;98.0;Gras;False;False;True;True;True;2800x400;"{""coordinates"": [5.5119170193692275, 51.42711185134806], ""type"": ""Point""}";51.42711185134806, 5.5119170193692275
4057;1805.0;Park Centrum;Schrijversbuurt;Jacob van Maerlantlaan;Jacob van Maerlantlaan;Basketbalpaal;BB 01 Superstrong;190.0;120.0;250.0;;Betontegels;False;False;False;True;True;;"{""coordinates"": [5.473969779671702, 51.42703014673841], ""type"": ""Point""}";51.42703014673841, 5.473969779671702
4065;3440.0;Strijp 1;Schoot;Plataanplein;Plataanplein;Duikelrek;;;;;135.0;;;;;True;;;"{""coordinates"": [5.456625217548452, 51.44359972672753], ""type"": ""Point""}";51.44359972672753, 5.456625217548452
4066;3157.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;Draaitoestel;Kleutercarrousel;;;95.0;95.0;Zand;False;False;True;False;True;Ø 495;"{""coordinates"": [5.4535451599169535, 51.43926470637484], ""type"": ""Point""}";51.43926470637484, 5.4535451599169535
4068;2099.0;Gestel;Ooievaarsnest;Twickel;Rooswijck-Twickel;Doel;Portaaldoel;320.0;6.0;220.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.431436094277328, 51.41494800248275], ""type"": ""Point""}";51.41494800248275, 5.431436094277328
4069;11.0;Centrum;Bergen;Smitsstraat;Smitsstraat;Doel;Portaaldoel;320.0;6.0;220.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.473046906005766, 51.43623219917635], ""type"": ""Point""}";51.43623219917635, 5.473046906005766
4071;171.0;Stratum;Burghplan;Geert Grootestraat;Geert Grootestraat;Draaitoestel;Fietsmolen;;;68.0;44.0;Gras;False;False;False;True;True;Ø 578;"{""coordinates"": [5.50387040804491, 51.42690929083974], ""type"": ""Point""}";51.42690929083974, 5.50387040804491
4072;176.0;Stratum;Sintenbuurt;Rector Baptistlaan;Rector Baptistlaan;Tafeltennistafel;Pingpongtafel;274.0;152.0;90.0;;Betontegels;False;True;False;False;False;;"{""coordinates"": [5.503757092153969, 51.42293422063959], ""type"": ""Point""}";51.42293422063959, 5.503757092153969
4073;180.0;Stratum;Tivoli;Arnaudinaplein;Arnaudinaplein 1;Combinatietoestel;Klimklautertoestel;550.0;500.0;280.0;190.0;Grindzand;False;False;True;True;True;900x850;"{""coordinates"": [5.507869744599487, 51.420638229199305], ""type"": ""Point""}";51.420638229199305, 5.507869744599487
4075;483.0;Tongelre;'t Hofke;Zwaluwstaartweg;Zwaluwstaartweg;Wip;Wip;260.0;55.0;105.0;85.0;Grindzand;True;False;False;True;False;460x255;"{""coordinates"": [5.523358395325455, 51.448770820667626], ""type"": ""Point""}";51.448770820667626, 5.523358395325455
4084;3054.0;Woensel zuid;Barrier;Cornelis Dankertstraat;V.O.J. (Cornelis Dankertstraat);Draaitoestel;3 Persoons Slinger-Zweef;;;350.0;100.0;Zand;False;False;False;True;True;Ø 775;"{""coordinates"": [5.458485137321947, 51.46091338051991], ""type"": ""Point""}";51.46091338051991, 5.458485137321947
4085;45.0;Stratum;Tuindorp;Burghplein;Burghplein;Hobbelelement op veer;Hobbelhaan;80.0;36.0;85.0;54.0;Grindzand;False;False;False;True;True;322x236;"{""coordinates"": [5.493822942502675, 51.4294033069239], ""type"": ""Point""}";51.4294033069239, 5.493822942502675
4089;1051.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bordeauxlaan;Bordeauxlaan 2;Hobbelelement op veer;Eend Rood;93.0;44.0;78.0;44.0;Grindzand;False;False;True;True;True;350x244;"{""coordinates"": [5.447752632793766, 51.479475824766475], ""type"": ""Point""}";51.479475824766475, 5.447752632793766
4093;496.0;Tongelre;Karpen;Sumatralaan;B.P. Karpendonk;Zandspeeltoestel;K&K Graafmachine;117.0;29.0;72.0;36.0;Grindzand;False;False;False;True;True;329x317;"{""coordinates"": [5.496828340311216, 51.45233246125152], ""type"": ""Point""}";51.45233246125152, 5.496828340311216
4098;2089.0;Gestel;Hanevoet;Schatzenburg;Schatzenburg;Hobbelelement op veer;Zwaan;85.0;53.0;60.0;40.0;Grindzand;False;False;False;True;True;350x253;"{""coordinates"": [5.439962914903921, 51.41454696305213], ""type"": ""Point""}";51.41454696305213, 5.439962914903921
4100;3335.0;Gestel;Hagenkamp;Maria van Bourgondielaan;Maria van Bourgondielaan;Combinatietoestel;Antares;531.0;390.0;300.0;240.0;Grindzand;False;False;False;True;True;901x813 cm;"{""coordinates"": [5.458735018977716, 51.43212679846061], ""type"": ""Point""}";51.43212679846061, 5.458735018977716
4101;127.0;Stratum;Burghplan;St. Bonifaciuslaan;B.P. Bonifaciuspark / St. Bonifaciuslaan;Schommel;Vogelnestschommel P1;391.0;175.0;270.0;205.0;Grindzand;False;False;True;True;True;910x260;"{""coordinates"": [5.5039686827682495, 51.42545968599048], ""type"": ""Point""}";51.42545968599048, 5.5039686827682495
4102;1781.0;Strijp 2;Waterrijk;Waterwereld;Waterwereld 62 t/m 72;Combinatietoestel;Glijtoren;412.0;109.0;204.0;125.0;Grindzand;False;False;True;True;True;750x407;"{""coordinates"": [5.402488433302967, 51.43693276105737], ""type"": ""Point""}";51.43693276105737, 5.402488433302967
4104;1958.0;Gestel;Bennekel-Oost;Locatellistraat;Locatellistraat 2;Doel;Kooidoel staalmat 50x200;320.0;135.0;205.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.459183181081694, 51.4161115360757], ""type"": ""Point""}";51.4161115360757, 5.459183181081694
4107;1881.0;Gestel;Genderdal;Mendelssohnlaan;Mendelssohnlaan;Duikelrek;ME 02 Enkel Geel;150.0;4.0;95.0;95.0;Gras;False;False;False;False;True;304x250;"{""coordinates"": [5.450760129684422, 51.42520772751249], ""type"": ""Point""}";51.42520772751249, 5.450760129684422
4110;3021.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;Hobbelelement op veer;;60.0;44.0;89.0;42.0;Gras;;;True;;True;365350;"{""coordinates"": [5.463180748593088, 51.4466606848041], ""type"": ""Point""}";51.4466606848041, 5.463180748593088
4115;2009.0;Gestel;Genderbeemd;Groeneveld;Groeneveld achter huis nr. 43;Hobbelelement op veer;Jumbo;66.0;45.0;70.0;40.0;Grindzand;False;False;False;True;True;350x245;"{""coordinates"": [5.4425454662006, 51.42390190859181], ""type"": ""Point""}";51.42390190859181, 5.4425454662006
4118;2013.0;Gestel;Genderbeemd;Groeneveld;Groeneveld achter huis nr. 43;Klimtoestel;Catria FSC;249.0;189.0;205.0;205.0;Grindzand;False;False;True;True;True;615x554;"{""coordinates"": [5.4425690711150985, 51.423982202268576], ""type"": ""Point""}";51.423982202268576, 5.4425690711150985
4121;3248.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Dauphinelaan;Dauphinelaan;Draaitoestel;;54.0;52.0;57.0;44.0;Grindzand;False;False;False;True;True;354;"{""coordinates"": [5.441960930772333, 51.48591404736757], ""type"": ""Point""}";51.48591404736757, 5.441960930772333
4123;1848.0;Gestel;Oude Spoorbaan;Ireneplein;Ireneplein;Skatetoestel;Jump Off;127.0;120.0;40.0;40.0;Asfalt;False;True;False;False;True;1127x520;"{""coordinates"": [5.463633629644099, 51.429928936101064], ""type"": ""Point""}";51.429928936101064, 5.463633629644099
4127;845.0;Woensel noord 1;Jagershoef;Reinaertlaan;Reinaertlaan;Doel;Portaaldoel;320.0;6.0;220.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.463206671853879, 51.47367490061263], ""type"": ""Point""}";51.47367490061263, 5.463206671853879
4131;1575.0;Strijp 1;Het Ven;Hugo de Grootplein;Hugo de Grootplein;Doelwand;Strafschop Doelwand met 4 gaten;231.0;79.0;165.0;;Gras;False;False;True;True;True;;"{""coordinates"": [5.440350336108349, 51.440378081918084], ""type"": ""Point""}";51.440378081918084, 5.440350336108349
4135;1626.0;Park Philips van Lennep;Lievendaal;Professor Meyerslaan;STD.P. Philips van Lennep / Meyerslaan 2;Tennisbaan;;3600.0;1800.0;;;Asfalt;False;True;False;False;True;;"{""coordinates"": [5.4324341760102035, 51.44746472791014], ""type"": ""Point""}";51.44746472791014, 5.4324341760102035
4139;3000.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;Basketkorf;;;;300.0;0.0;Gras;;;;;True;;"{""coordinates"": [5.4641454989651415, 51.44613487540886], ""type"": ""Point""}";51.44613487540886, 5.4641454989651415
4140;3023.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;Speelelement;;;;670.0;170.0;Kunstgras;;;;;True;1800;"{""coordinates"": [5.463360438527606, 51.446712716874586], ""type"": ""Point""}";51.446712716874586, 5.463360438527606
4146;3030.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;Speelaanleiding;4 in a row;120.0;13.0;128.0;;Gras;;;;True;;;"{""coordinates"": [5.463387505791876, 51.446697663812785], ""type"": ""Point""}";51.446697663812785, 5.463387505791876
4147;3034.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;Speeltoestel;Duikplank;190.0;88.0;145.0;67.0;Zand;;;;;True;587384;"{""coordinates"": [5.463942075908294, 51.446478937706274], ""type"": ""Point""}";51.446478937706274, 5.463942075908294
4152;633.0;Woensel zuid;Kronehoef;Van Vorststraat;Van Vorststraat;Doel;Portaaldoel;320.0;6.0;220.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.465179854363461, 51.4571596743351], ""type"": ""Point""}";51.4571596743351, 5.465179854363461
4158;2025.0;Gestel;Genderbeemd;Martin Luther Kingstraat;Martin Luther Kingstraat;Glijbaan;Taludglijbaan;300.0;100.0;240.0;60.0;Grindzand;False;False;True;True;True;700x400;"{""coordinates"": [5.444818684714612, 51.426578981925736], ""type"": ""Point""}";51.426578981925736, 5.444818684714612
4159;2030.0;Gestel;Genderbeemd;Ruwenberg;Ruwenberg;Jeu de Boulesbaan;Gravelbanen;1200.0;400.0;;;Gravel;False;True;False;False;False;;"{""coordinates"": [5.438817343631312, 51.42529817252385], ""type"": ""Point""}";51.42529817252385, 5.438817343631312
4160;2032.0;Gestel;Hanevoet;Ulenpas;B.P. Hanevoet;Draaitoestel;Spica  3 Oranje knop;;;168.0;50.0;Zand;False;False;False;True;True;346;"{""coordinates"": [5.43874276442681, 51.41275576677702], ""type"": ""Point""}";51.41275576677702, 5.43874276442681
4162;3163.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;Hobbelelement op veer;Spacehopper 1;65.0;55.0;64.0;36.0;Zand;False;False;False;True;True;265x255;"{""coordinates"": [5.453612649326659, 51.439239751267806], ""type"": ""Point""}";51.439239751267806, 5.453612649326659
4163;3006.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;Combinatietoestel;“Philipsdorp Eindhoven Special”;2100.0;885.0;503.0;164.0;Zand;;;True;True;True;;"{""coordinates"": [5.463880054863305, 51.44624285531189], ""type"": ""Point""}";51.44624285531189, 5.463880054863305
4167;3100.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Doel;Met net;316.0;125.0;210.0;;Asfalt;True;False;False;True;False;;"{""coordinates"": [5.470989717672559, 51.477317063051295], ""type"": ""Point""}";51.477317063051295, 5.470989717672559
4174;644.0;Woensel zuid;Barrier;Pastoor van Arsplein;Pastoor van Arsplein;Doel;Minidoel;140.0;55.0;75.0;;Gravel;False;False;False;False;True;;"{""coordinates"": [5.459835679927474, 51.458539908171005], ""type"": ""Point""}";51.458539908171005, 5.459835679927474
4179;2034.0;Gestel;Hanevoet;Ulenpas;B.P. Hanevoet;Wip;Marionet;156.0;35.0;150.0;90.0;Grindzand;False;False;False;True;True;456x435;"{""coordinates"": [5.4387911897982635, 51.41276759239004], ""type"": ""Point""}";51.41276759239004, 5.4387911897982635
4182;2041.0;Gestel;Hanevoet;Ulenpas;B.P. Hanevoet;Doel;Kooidoel;316.0;130.0;206.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.438272974855975, 51.41278072009077], ""type"": ""Point""}";51.41278072009077, 5.438272974855975
4184;2046.0;Gestel;Hanevoet;Jongemastate;Jongemastate;Schommel;Zonnebloem;122.0;46.0;148.0;80.0;Grindzand;False;False;True;True;True;346x135;"{""coordinates"": [5.441399774559491, 51.413299668524154], ""type"": ""Point""}";51.413299668524154, 5.441399774559491
4185;2015.0;Gestel;Genderbeemd;Groeneveld;Groeneveld achter huis nr. 43;Duikelrek;Duikeltrio FSC;304.0;40.0;180.0;172.0;Grindzand;False;False;True;True;True;546x382;"{""coordinates"": [5.442510824290509, 51.423951308023426], ""type"": ""Point""}";51.423951308023426, 5.442510824290509
4189;3566.0;Strijp 1;Schouwbroek;Kerkakkerstraat;Kerkakkerstraat;Speelelement;;;;;60.0;Betontegels;;;;True;False;;"{""coordinates"": [5.456992908884834, 51.43905049363016], ""type"": ""Point""}";51.43905049363016, 5.456992908884834
4191;3725.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bordeauxlaan;Bordeauxlaan 1;Hobbelelement op veer;;;;;42.0;;;;;True;True;;"{""coordinates"": [5.447569916650437, 51.480356321831394], ""type"": ""Point""}";51.480356321831394, 5.447569916650437
4195;3582.0;Woensel zuid;Barrier;Cornelis Dankertstraat;V.O.J. (Cornelis Dankertstraat);Speelwand;;;;;;Gras;;;;;;;"{""coordinates"": [5.458107433706841, 51.46108104304643], ""type"": ""Point""}";51.46108104304643, 5.458107433706841
4196;3726.0;Woensel noord 2;'t Hool;Echternachlaan;Echternachlaan/Garnichweg;Combinatietoestel;;;;;120.0;Zand;;;;True;True;;"{""coordinates"": [5.4786702146636115, 51.47500301611648], ""type"": ""Point""}";51.47500301611648, 5.4786702146636115
4203;3797.0;Strijp 2;Grasrijk;Het Schaapsdijk;Het Schaapsdijk / Meerhovendreef;Schommel;;;;;153.0;Zand;;False;True;;;;"{""coordinates"": [5.413347823242566, 51.435924472519076], ""type"": ""Point""}";51.435924472519076, 5.413347823242566
4212;3636.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Kabelbaan;Kabelbaan;;;;60.0;Gras;;;True;;;;"{""coordinates"": [5.472314135702069, 51.476913006397886], ""type"": ""Point""}";51.476913006397886, 5.472314135702069
4215;3990.0;Strijp 1;Eliasterrein, Vonderkwartier;Lodewijk Napoleonplein;Lodewijk Napoleonplein;Doel;Minigoal;;;;0.0;;;;;;True;;"{""coordinates"": [5.467539936624026, 51.436938344192804], ""type"": ""Point""}";51.436938344192804, 5.467539936624026
4219;3782.0;Woensel noord 2;Eckart;Weegschaalstraat;B.P. Eckart // Weegschaalstraat;Basketbalbord;;;;;;Betontegels;;;False;True;True;;"{""coordinates"": [5.500618586670075, 51.47378860206195], ""type"": ""Point""}";51.47378860206195, 5.500618586670075
4220;3787.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;Hobbelelement op veer;;;;;500.0;Gras;;;;True;True;1000;"{""coordinates"": [5.453604852745794, 51.439159801478176], ""type"": ""Point""}";51.439159801478176, 5.453604852745794
4224;3933.0;Woensel noord 1;Prinsejagt;Boostenweg;Boostenweg;Draaitoestel;;;;;75.0;Zand;;;;True;;;"{""coordinates"": [5.465393521372118, 51.46690354028037], ""type"": ""Point""}";51.46690354028037, 5.465393521372118
4225;3934.0;Woensel noord 1;Prinsejagt;Boostenweg;Boostenweg;Combinatietoestel;;;;;240.0;Zand;;;;True;True;;"{""coordinates"": [5.4653228129562175, 51.466859013028305], ""type"": ""Point""}";51.466859013028305, 5.4653228129562175
4228;3660.0;Stratum;Irisbuurt;Adolf van Cortenbachstraat;Adolf van Cortenbachstraat;Draaitoestel;Draaitoestel.;;;;65.0;Zand;;;;True;True;200;"{""coordinates"": [5.490455651400568, 51.43430058695131], ""type"": ""Point""}";51.43430058695131, 5.490455651400568
4230;275.0;Tongelre;Lakerlopen;Picushof;Picushof;Glijbaan;Glijbaan;330.0;55.0;210.0;140.0;Grindzand;False;False;False;True;True;680x355;"{""coordinates"": [5.49283986041652, 51.437329534913545], ""type"": ""Point""}";51.437329534913545, 5.49283986041652
4233;290.0;Tongelre;Lakerlopen;Mesdagstraat;Mesdagstraat / Albert Cuypstraat;Klimtoestel;Naos Galaxy;900.0;600.0;290.0;220.0;Zand;False;False;False;True;True;1160x859;"{""coordinates"": [5.502068608026029, 51.43969166610412], ""type"": ""Point""}";51.43969166610412, 5.502068608026029
4237;307.0;Tongelre;Doornakkers-West;Tafelbergplein;Tafelbergplein;Speelaanleiding;Heuvel met zwerfkeien;1200.0;40.0;70.0;;;False;True;False;False;False;;"{""coordinates"": [5.5088049762124935, 51.44112514957969], ""type"": ""Point""}";51.44112514957969, 5.5088049762124935
4240;22.0;Stratum;Irisbuurt;Adolf van Cortenbachstraat;Adolf van Cortenbachstraat;Doel;Kooidoel van staalmat 50x200;300.0;70.0;215.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.490109454132289, 51.43422179307878], ""type"": ""Point""}";51.43422179307878, 5.490109454132289
4249;3385.0;Gestel;Genderdal;Schubertlaan;Schubertlaan (achter nr. 305);Evenwichtsbalk;;300.0;25.0;42.0;42.0;Gras;False;False;True;False;False;600 x 325;"{""coordinates"": [5.452650618983987, 51.423869252881566], ""type"": ""Point""}";51.423869252881566, 5.452650618983987
4250;855.0;Woensel noord 1;Jagershoef;Koning Arthurlaan;Koning Arthurlaan  / Cruijf Court;Tafeltennistafel;Pingpongtafel;274.0;152.0;92.0;;Straatklinkers;False;True;False;False;False;;"{""coordinates"": [5.468326536019787, 51.47109763437677], ""type"": ""Point""}";51.47109763437677, 5.468326536019787
4254;1085.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Heraultlaan;Heraultlaan;Combinatietoestel;Klim- Glijtoren;492.0;446.0;239.0;199.0;Grindzand;False;False;True;True;True;868x687;"{""coordinates"": [5.439036438032763, 51.48631372988812], ""type"": ""Point""}";51.48631372988812, 5.439036438032763
4258;885.0;Woensel noord 2;'t Hool;Asselhornweg;Asselhornweg;Doel;Portaaldoel;300.0;12.0;400.0;;Gras;False;False;False;True;True;;"{""coordinates"": [5.472998856850604, 51.47430523791736], ""type"": ""Point""}";51.47430523791736, 5.472998856850604
4266;1688.0;Strijp 2;Grasrijk;Graskarper;Graskarper;Draaitoestel;Draaiknop;;;80.0;50.0;Gras;False;False;False;False;True;466;"{""coordinates"": [5.4157731026241684, 51.4390782854255], ""type"": ""Point""}";51.4390782854255, 5.4157731026241684
4269;3389.0;Park Meerland;Meerrijk;Meerbos;Meerbos 16;Doel;;300.0;70.0;210.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.410966247318327, 51.441835822748416], ""type"": ""Point""}";51.441835822748416, 5.410966247318327
4279;3415.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;Speelelement;;;;;;Betontegels;;;;True;True;;"{""coordinates"": [5.463289422980757, 51.446740887973185], ""type"": ""Point""}";51.446740887973185, 5.463289422980757
4281;3448.0;Woensel zuid;Kronehoef;Deken van Liempdstraat;Deken van Liempdstraat;Doel;Minigoal;;;;0.0;;;;;;True;;"{""coordinates"": [5.473927353885765, 51.45561574184697], ""type"": ""Point""}";51.45561574184697, 5.473927353885765
4282;1156.0;Woensel noord 1;Woenselse Heide;Zuiderzeelaan;Zuiderzeelaan;Combinatietoestel;Combonatie;405.0;215.0;260.0;90.0;Grindzand;False;False;True;True;True;755x515;"{""coordinates"": [5.465822848729995, 51.4784997532162], ""type"": ""Point""}";51.4784997532162, 5.465822848729995
4283;1158.0;Woensel noord 1;Woenselse Heide;Zuiderzeelaan;Zuiderzeelaan;Duikelrek;Duikelsolo FSC;110.0;10.0;100.0;95.0;Grindzand;False;False;True;False;True;310x210;"{""coordinates"": [5.465899318903123, 51.478502389145284], ""type"": ""Point""}";51.478502389145284, 5.465899318903123
4286;362.0;Tongelre;Doornakkers-Oost;Jozef Israëlslaan;Jozef Israëlslaan;Combinatietoestel;Trapeze;600.0;108.0;292.0;80.0;Grindzand;False;False;False;True;True;912544;"{""coordinates"": [5.520035096609218, 51.439031482656695], ""type"": ""Point""}";51.439031482656695, 5.520035096609218
4287;364.0;Tongelre;Doornakkers-Oost;Jozef Israëlslaan;Jozef Israëlslaan;Hobbelelement op 4 veren;P Eiland;291.0;98.0;92.0;90.0;Grindzand;False;False;False;True;True;491x298;"{""coordinates"": [5.5197459642583455, 51.438723949863686], ""type"": ""Point""}";51.438723949863686, 5.5197459642583455
4289;368.0;Tongelre;Doornakkers-Oost;Jozef Israëlslaan;Jozef Israëlslaan;Hobbelelement op 2 veren;Inktvis;310.0;31.0;98.0;70.0;Grindzand;False;False;False;True;True;510x231;"{""coordinates"": [5.519649913764805, 51.438672616932294], ""type"": ""Point""}";51.438672616932294, 5.519649913764805
4290;371.0;Tongelre;Doornakkers-Oost;Jozef Israëlslaan;Jozef Israëlslaan;Doel;Combidoel;300.0;130.0;310.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.519603275819048, 51.438872011853206], ""type"": ""Point""}";51.438872011853206, 5.519603275819048
4292;312.0;Tongelre;Doornakkers-West;Tafelbergplein;Tafelbergplein;Wip;Horse Ride;302.0;36.0;95.0;95.0;Grindzand;False;False;False;True;True;520x236;"{""coordinates"": [5.508911784741678, 51.44107117787753], ""type"": ""Point""}";51.44107117787753, 5.508911784741678
4298;3416.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;Schommel;;;;;140.0;Zand;;;;True;True;;"{""coordinates"": [5.453365927727809, 51.439355522129794], ""type"": ""Point""}";51.439355522129794, 5.453365927727809
4305;3439.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Combinatietoestel;;;;;210.0;Zand;;;True;True;;;"{""coordinates"": [5.512531763619059, 51.43721246397417], ""type"": ""Point""}";51.43721246397417, 5.512531763619059
4308;3452.0;Woensel noord 1;Achtse Barrier-Hoeven;Lisieuxhof;Lisieuxhof;Combinatietoestel;;;;;190.0;;;False;True;;True;;"{""coordinates"": [5.450274760577217, 51.488676556742874], ""type"": ""Point""}";51.488676556742874, 5.450274760577217
