OBJECTID;SBN;DBL;Type;Naam_locatie;Adres;Postcode;Stadsdeel;Wijk;Buurt;X;Y;LONG;LAT
280;359;;Stembureau;Milieu Educatief Centrum Kornoelje;Kornoeljestraat 117;2564 LP;Segbroek;Vruchtenbuurt;Eykenduinen;77706.0549999997;453736.5009999983;4.259946223986709;52.066519930997345
281;356;374;Stembureau;RKBS De Drie Linden;2e Braamstraat 5;2563 HJ;Segbroek;Valkenboskwartier;Heesterbuurt;78372.46299999952;454416.05799999833;4.26951081418198;52.072719465441644
282;355;373;Stembureau;OBS De Vlierboom;Vlierboomstraat 366;2564 JJ;Segbroek;Vruchtenbuurt;Vruchtenbuurt;77651.27699999884;454011.438000001;4.259085195775215;52.068983045500055
283;354;;Stembureau;Hagukumi Aikido Dojo;Mient 277;2564 KM;Segbroek;Vruchtenbuurt;Vruchtenbuurt;77852.25299999863;453993.70600000024;4.262019862772086;52.0688517218534
284;353;381;Stembureau;Theater De Nieuwe Regentes;Weimarstraat 63;2562 GR;Segbroek;Regentessekwartier;Koningsplein e.o.;79368.6790000014;454924.55700000003;4.283926373892779;52.07742612230483
285;352;;Stembureau;Verpleeghuis Nolenshaghe;Mgr. Nolenslaan 22;2555 XZ;Loosduinen;Waldeck;Rosenburg;76740.72700000182;453407.813000001;4.245945845535258;52.063430606253455
286;349;;Stembureau;Hvv RAS;Albardastraat 15;2555 XP;Loosduinen;Waldeck;Rosenburg;77009.60500000045;453340.6420000009;4.249881503092863;52.06286488212124
287;347;;Stembureau;Bibliotheek Bomenbuurt;Fahrenheitstraat 707;2561 DE;Segbroek;Bomen- en Bloemenbuurt;Bomenbuurt;78305.40700000152;455205.34899999946;4.268355516120128;52.0798032685002
288;345;;Stembureau;Verpleeghuis Quintus;Nectarinestraat 11;2552 LZ;Loosduinen;Waldeck;Rosenburg;76912.84699999914;452998.68299999833;4.248548954061375;52.05977819575567
289;333;;Stembureau;Dienstencentrum Copernicus;Daguerrestraat 16;2561 TT;Segbroek;Regentessekwartier;Koningsplein e.o.;79338.01799999923;455008.83100000024;4.283460496697166;52.078179278184486
290;328;;Stembureau;De Goede Herder Kapel;Meidoornstraat 9;2563 GD;Segbroek;Valkenboskwartier;Heesterbuurt;78647.58700000122;453989.45899999887;4.273618482420398;52.06892375503285
291;327;;Stembureau;Bibliotheek Segbroek;Weimarstraat 353;2562 HL;Segbroek;Valkenboskwartier;Valkenboskwartier;78726.64600000158;454367.2710000016;4.274686911121563;52.07232992117222
292;326;;Stembureau;Stichting Federatie Eekta;Boylestraat 20;2563 EK;Segbroek;Valkenboskwartier;Valkenboskwartier;78731.34800000116;454294.22300000116;4.2747718046274095;52.07167411004193
293;317;;Stembureau;Sporthal Loosduinen;Groen van Prinstererlaan 500;2555 LZ;Loosduinen;Waldeck;Rosenburg;76754.5309999995;453319.77800000086;4.246167283941531;52.06264141929921
294;311;;Stembureau;OBS Houtrust;Nachtegaalplein 19;2566 JP;Segbroek;Vogelwijk;Vogelwijk;77950.65199999884;455625.938000001;4.263086183692734;52.08353369953652
295;308;;Stembureau;Wijkcentrum De Hyacint;Anemoonstraat 25;2565 DD;Segbroek;Bomen- en Bloemenbuurt;Bloemenbuurt-Oost;77687.81799999997;454774.4629999995;4.259445203116205;52.07584517503735
296;305;;Stembureau;Wijkgebouw Eltheto;Azaleaplein 2;2565 CE;Segbroek;Bomen- en Bloemenbuurt;Bloemenbuurt-Oost;77867.32999999821;454551.55099999905;4.2621136558788715;52.07386697619304
297;304;;Stembureau;SBO De Bonte Vlinder;Aucubastraat 3;2565 XD;Segbroek;Bomen- en Bloemenbuurt;Bloemenbuurt-Oost;78153.81300000101;454759.65100000054;4.266244791307425;52.075776921951835
298;303;;Stembureau;OBS De Klimop;Cartesiusstraat 2;2562 SK;Segbroek;Regentessekwartier;Rond de Energiecentrale;79466.95300000161;454557.3040000014;4.285440987326803;52.07413914408148
299;299;;Stembureau;Wijkberaad Leyenburg;Hoogkarspelstraat 85;2547 LK;Escamp;Leyenburg;Leyenburg;78192.83399999887;453454.03500000015;4.2671076626737285;52.06404921000257
300;296;;Stembureau;Hart van Moerwijk;Guntersteinweg 377;2531 KA;Escamp;Moerwijk;Moerwijk-Zuid;80156.68299999833;451201.57499999925;4.296235326646771;52.04407570099754
301;295;;Stembureau;Voetbalvereniging SVH;Noordweg 74;2548 AC;Escamp;Wateringse Veld;Erasmus Veld;79292.18200000003;450303.5020000003;4.283834860337407;52.03588755359753
302;293;;Stembureau;S.V. Wateringse Veld Kranenburg;Guido de Moorstraat 35;2548 ZS;Escamp;Wateringse Veld;Zonne Veld;80053.99399999902;448097.98800000176;4.295418736894028;52.0161705635087
303;290;;Stembureau;HKV Ons eibernest;Steenwijklaan 16;2541 RL;Escamp;Morgenstond;Morgenstond-Zuid;79381.67599999905;451312.0729999989;4.2849158327430725;52.04496353616454
304;289;;Stembureau;De Post Reakt & Parnassia;Joan Blasiusstraat 103;2533 KP;Escamp;Moerwijk;Moerwijk-West;80272.85599999875;451863.1939999983;4.297783783876425;52.05003718970707
305;286;;Stembureau;Stadsboerderij Op den Dijk;Bovendijk 141;2548 AX;Escamp;Wateringse Veld;Parkbuurt Oosteinde;80349.30700000003;449268.04100000113;4.29946475738342;52.02672541903809
306;283;;Stembureau;The Student Hotel;Hoefkade 9;2526 BN;Centrum;Stationsbuurt;Huygenspark;81813.01099999994;454224.55999999866;4.319727325658142;52.07146383604007
307;281;;Stembureau;ISV Kameleon;Veldzicht 20;2543 RT;Escamp;Bouwlust;Zijden, Steden en Zichten;78190.77299999818;451060.3020000011;4.2676157759628;52.04253720493348
308;278;;Stembureau;Haga Ziekenhuis;Els Borst-Eilersplein 275;2545 AA;Escamp;Leyenburg;Leyenburg;77955.88899999857;452631.55799999833;4.263838420294511;52.05662498453165
309;277;;Stembureau;OBS De Drentse Hoek;Oosterhesselenstraat 586;2545 SL;Escamp;Morgenstond;Morgenstond-West;78465.11199999973;451519.0940000005;4.271511140208063;52.0466981776261
310;275;;Stembureau;Roemer Visscher College;Roemer Visscherstraat 106;2533 VG;Escamp;Moerwijk;Moerwijk-West;79850.94399999827;452020.48600000143;4.291599363571144;52.051393685379814
311;266;265;Stembureau;RKBS De Fontein;Laan van Wateringse Veld 462;2548 CK;Escamp;Wateringse Veld;Hoge Veld;79505.48099999875;449837.20899999887;4.28704587343946;52.03172617502263
312;265;266;Stembureau;RKBS De Fontein;Laan van Wateringse Veld 462;2548 CK;Escamp;Wateringse Veld;Hoge Veld;79505.48099999875;449837.20899999887;4.28704587343946;52.03172617502263
313;262;;Stembureau;Maria Montessorischool;Zevenwoudenlaan 197;2548 NT;Escamp;Wateringse Veld;Hoge Veld;79921.5540000014;450081.88699999824;4.293054397987042;52.033981530833124
314;254;;Stembureau;Woonzorgcentrum Moerwijk;Twickelstraat 120;2531 RB;Escamp;Moerwijk;Moerwijk-Oost;80899.7890000008;451799.8520000018;4.3069357839101485;52.04955212465796
315;246;;Stembureau;ROC Mondriaan;Zuidlarenstraat 10;2545 VX;Escamp;Morgenstond;Morgenstond-West;78287.98699999973;451945.5089999996;4.268833836476308;52.05050575268135
316;242;;Stembureau;Ontmoetingscentrum Morgenstond;1e Eeldepad 3;2541 JG;Escamp;Morgenstond;Morgenstond-Zuid;78740.56599999964;451129.4360000007;4.275612803089632;52.04323439861298
317;239;;Stembureau;Stadsdeelkantoor Escamp;Leyweg 813;2545 HA;Escamp;Morgenstond;Morgenstond-Zuid;79085.09699999914;451308.5850000009;4.280594148830024;52.044891651936034
318;236;;Stembureau;Parkoers Stichting VTV;Marie Heinenweg 3;2533 SX;Escamp;Zuiderpark;Zuiderpark;79098.71299999952;452366.43299999833;4.280557621544824;52.054400101324326
319;235;;Stembureau;Verpleeghuis Vrederust-West;Schuttersdreef 125;2542 XA;Escamp;Bouwlust;Dreven en Gaarden;77727.7890000008;450251.743999999;4.261051208911306;52.035206603567445
320;234;;Stembureau;Blokpoelschool;Haardstede 1;2543 VS;Escamp;Bouwlust;Zijden, Steden en Zichten;77600.00499999896;450724.16600000113;4.259082311860596;52.03943428783323
321;233;;Stembureau;PartyCentrum Ons Huis;Beatrijsstraat 120;2531 XE;Escamp;Moerwijk;Moerwijk-Noord;80399.33399999887;452537.5639999993;4.299480090099786;52.05611463131988
322;232;;Stembureau;SBO De Springplank;Pachtersdreef 3;2542 XH;Escamp;Bouwlust;Dreven en Gaarden;77946.7190000005;450164.36199999973;4.264260959386414;52.034451795468996
323;227;;Stembureau;RKBS De Zuidwester;Marterrade 312;2544 ME;Escamp;Bouwlust;Venen, Oorden en Raden;77516.07699999958;451375.41000000015;4.257711654124771;52.04527508181619
324;225;;Stembureau;Wijkcentrum Bouwlust;Eekhoornrade 215;2544 VS;Escamp;Bouwlust;Venen, Oorden en Raden;77559.9140000008;451258.01000000164;4.258377151373011;52.044226172583905
325;220;;Stembureau;Allekanten Bouwlust;Speelzijde 8;2543 XZ;Escamp;Bouwlust;Zijden, Steden en Zichten;77332.1409999989;450533.243999999;4.255222236835569;52.037681072592086
326;218;119;Stembureau;CBS Leyenburg;Edamstraat 2;2547 VR;Escamp;Leyenburg;Leyenburg;78048.0709999986;453037.9609999992;4.265090698526992;52.060290003457624
327;217;;Stembureau;Tamarschool;Fluitenbergstraat 6;2545 NL;Escamp;Morgenstond;Morgenstond-Oost;78994.73299999908;451942.27699999884;4.279136214996537;52.05057408140111
328;213;;Stembureau;Sportzaal Andre Castens;Renswoudelaan 47;2546 XE;Escamp;Leyenburg;Leyenburg;78894.03000000119;453033.18299999833;4.277425306332585;52.06036391236886
329;212;;Stembureau;OBS De la Reyschool Voorthuizenstraat;Voorthuizenstraat 245;2573 AH;Escamp;Rustenburg en Oostbroek;Oostbroek-Zuid;79185.34699999914;453560.34099999815;4.281555496520202;52.06514126466379
330;211;;Stembureau;Musicon;Soestdijksekade 345;2574 AL;Escamp;Leyenburg;Leyenburg;78600.39600000158;453262.5029999986;4.273093002977528;52.06238432760943
331;209;;Stembureau;OBS Het Galjoen;Anna Blamanplein 15;2525 ZV;Centrum;Groente- en Fruitmarkt;Groente- en Fruitmarkt;80457.70100000128;452956.4479999989;4.3002395531425;52.05988689476471
332;202;;Stembureau;OBS De la Reyschool;De la Reyweg 212;2571 GH;Centrum;Transvaalkwartier;Transvaalkwartier-Midden;79613.12900000066;453714.3029999994;4.287758985423644;52.06658325583757
333;199;;Stembureau;Hockey Club Wateringse Veld;Leyweg 1630;2548 AE;Escamp;Wateringse Veld;Erasmus Veld;79562.88800000027;450696.3740000017;4.2876927641763105;52.03945509547989
334;195;;Stembureau;Hotel NH Atlantic Den Haag;Deltaplein 200;2554 EJ;Loosduinen;Kijkduin en Ockenburgh;Kijkduin;75127.09800000116;454146.96599999815;4.2222459237066365;52.0698427510786
335;194;;Mobiel stembureau;Besloten stembureau route 3;Scheveningseweg 303;2584 AA;Scheveningen;Scheveningen;Visserijbuurt;79076.93899999931;457737.01999999955;4.279045165306561;52.1026608516165
336;193;;Mobiel stembureau;Besloten stembureau route 2;Scheveningseweg 303;2584 AA;Scheveningen;Scheveningen;Visserijbuurt;79076.93899999931;457737.01999999955;4.279045165306561;52.1026608516165
337;192;;Mobiel stembureau;Besloten stembureau route 1;Scheveningseweg 303;2584 AA;Scheveningen;Scheveningen;Visserijbuurt;79076.93899999931;457737.01999999955;4.279045165306561;52.1026608516165
338;185;;Stembureau;YMCA Escamp;Heelsumstraat 159;2573 NK;Escamp;Rustenburg en Oostbroek;Oostbroek-Noord;79168.81500000134;453837.22100000083;4.281252946580425;52.067627239147434
339;181;;Stembureau;Leger Des Heils;Pisuissestraat 9;2553 VH;Loosduinen;Loosduinen;Kom Loosduinen;75794.64600000158;452420.7589999996;4.232380682838536;52.05442590923019
340;179;;Stembureau;Theater en Filmhuis Dakota;Zuidlarenstraat 57;2545 VP;Escamp;Morgenstond;Morgenstond-West;78344.77400000021;452091.2879999988;4.269628867287477;52.05182368086097
341;178;;Stembureau;De Goede Worp;Hengelolaan 1061;2544 GH;Escamp;Bouwlust;Venen, Oorden en Raden;77228.15100000054;450814.5610000007;4.253642912058842;52.04019459776311
342;173;;Stembureau;sv Houtwijk;L. van Vuurdestraat 16;2552 JG;Loosduinen;Loosduinen;Houtwijk;76577.47599999979;452033.4699999988;4.243881141098858;52.05105682591534
343;159;;Stembureau;Bibliotheek Nieuw Waldeck;Rossinilaan 141;2551 MR;Loosduinen;Waldeck;Nieuw Waldeck;76543.42300000042;453427.6739999987;4.243064539874206;52.06358118298178
344;158;;Stembureau;Bibliotheek Loosduinen;Loosduinse Hoofdstraat 555;2552 AE;Loosduinen;Loosduinen;Kom Loosduinen;75995.75800000131;452308.52699999884;4.235338304041073;52.05344603356503
345;155;383;Stembureau;Wijkvereniging Zuiderpark;Escamplaan 55;2547 GA;Escamp;Rustenburg en Oostbroek;Rustenburg;78895.45199999958;453555.6889999993;4.27732958876492;52.06505970950233
346;153;;Stembureau;Maris College Kijkduin;Landréstraat 150;2551 CA;Loosduinen;Waldeck;Waldeck-Noord;75479.5399999991;453017.93400000036;4.227648277081581;52.059747340662426
347;152;;Stembureau;De Uithof;Jaap Edenweg 10;2544 NL;Escamp;Bouwlust;De Uithof;76374.22800000012;450674.77600000054;4.241231109113139;52.03881795018241
348;151;;Stembureau;Boulderhal de Campus;Kerketuinenweg 55;2544 CV;Loosduinen;Loosduinen;Kerketuinen en Zichtenburg;77312.22700000182;451879.69099999964;4.25462602881096;52.04977835032053
349;148;;Stembureau;Stichting de Madelief;Boomaweg 100;2553 ED;Loosduinen;Kraayenstein en Vroondaal;Kraayenstein en Vroondaal;75247.89699999988;450436.51399999857;4.224873596426078;52.03651590507975
350;144;;Stembureau;SV Wings;Mozartlaan 195;2555 JK;Loosduinen;Waldeck;Waldeck-Noord;75829.77499999851;453266.32400000095;4.232696772739286;52.06202967394238
351;143;;Stembureau;Sporthal Ockenburgh;Wijndaelerduin 27;2554 BX;Loosduinen;Kijkduin en Ockenburgh;Ockenburgh;75042.32800000161;453176.1710000001;4.221237131882961;52.061106424616945
352;142;;Stembureau;SV Loosduinen;Madesteinweg 17;2553 EC;Loosduinen;Kraayenstein en Vroondaal;Kraayenstein en Vroondaal;75175.27600000054;451665.15399999917;4.223528501998066;52.047546735512526
353;140;;Stembureau;Hofstad Lyceum;Colijnplein 9;2555 HA;Loosduinen;Waldeck;Rosenburg;76764.38399999961;453673.7250000015;4.246229842184316;52.06582359602639
354;139;;Stembureau;Scouting Ferguson;Muurbloemweg 41;2555 NB;Loosduinen;Bohemen en Meer en Bos;Bohemen en Meer en Bos;75917.68499999866;453748.86400000006;4.233866720072796;52.06637861498949
355;138;;Stembureau;HV & CV Quick;De Savornin Lohmanlaan 215;2566 BZ;Loosduinen;Bohemen en Meer en Bos;Bosjes van Pex;76541.47899999842;454394.56799999997;4.242813981410281;52.07226999808011
356;134;;Stembureau;Middin AC Waldeck;Billie Holidaystraat 100;2551 WK;Loosduinen;Waldeck;Nieuw Waldeck;76174.79600000009;452898.1559999995;4.237812075993336;52.058770291631426
357;132;;Stembureau;Centrum Bokkefort;Dr. H.E. van Gelderlaan 260;2552 KW;Loosduinen;Loosduinen;Houtwijk;77056.84699999914;452327.0760000013;4.250801592093591;52.05376298373577
358;131;;Stembureau;Serviceflat Dekkershaghe;Aaltje Noordewierstraat 12;2551 GA;Loosduinen;Waldeck;Waldeck-Noord;75816.5859999992;453127.0639999993;4.232536770401302;52.06077631748248
359;125;;Stembureau;Wijkcentrum DE GEEST;Georges Bizetstraat 25;2551 ZC;Loosduinen;Waldeck;Nieuw Waldeck;76389.73099999875;452941.375;4.2409356065610195;52.05918921934051
360;124;382;Stembureau;Sporthal Hogeveld;Panamaplein 30;2548 HJ;Escamp;Wateringse Veld;Hoge Veld;79551.76000000164;449934.6099999994;4.28769867710765;52.03260779334364
361;119;218;Stembureau;CBS Leyenburg;Edamstraat 2;2547 VR;Escamp;Leyenburg;Leyenburg;78048.0709999986;453037.9609999992;4.265090698526992;52.060290003457624
362;113;112;Stembureau;Koos Meindertsschool;A. Kortekaasplantsoen 125;2552 JC;Loosduinen;Loosduinen;Houtwijk;76577.25499999896;451949.6710000001;4.243897152817128;52.05030372424139
363;112;113;Stembureau;Koos Meindertsschool;A. Kortekaasplantsoen 125;2552 JC;Loosduinen;Loosduinen;Houtwijk;76577.25499999896;451949.6710000001;4.243897152817128;52.05030372424139
364;110;;Stembureau;HFCC Racing;De Werf 64;2544 EK;Loosduinen;Loosduinen;Kerketuinen en Zichtenburg;76432.04100000113;451096.24500000104;4.24197671101994;52.042613734993246
365;107;;Stembureau;Parnassia;Monsterseweg 75;2553 RH;Loosduinen;Kraayenstein en Vroondaal;Kraayenstein en Vroondaal;74216.63100000098;451345.19999999925;4.209631929616702;52.04453256185927
366;103;;Stembureau;Inspecteur S. de Vriesschool;Heliotrooplaan 35;2555 MA;Loosduinen;Bohemen en Meer en Bos;Bohemen en Meer en Bos;75439.35500000045;453786.62900000066;4.226883318662346;52.066649500661754
367;101;;Stembureau;Duinhage Florence;De Savornin Lohmanlaan 202;2566 AW;Loosduinen;Bohemen en Meer en Bos;Bohemen en Meer en Bos;76503.00299999863;454125.5859999992;4.2423147394202445;52.06984731416631
