LMLABEL,STRAAT,WIJK,NIEUWECOMPOSITIE,AANSLUITING,VOEDING,GROEP,BLAD,AN,LON,LAT
GP-78,ONT,GOLFPARK,103010,X,,,F,N,5.455006800985898,52.5307163118727
GP-79,ONT,GOLFPARK,103010,X,,,F,N,5.454977664482164,52.53101183865126
GP-80,ONT,GOLFPARK,103010,X,,,F,N,5.454948481193411,52.53130594544251
GP-81,ONT,GOLFPARK,103010,X,,,F,N,5.454918021019789,52.53160371075141
GP-82,ONT,GOLFPARK,103010,X,,,F,N,5.45489187073608,52.53189647665265
GP-83,ONT,GOLFPARK,103010,X,,,F,N,5.454858243118984,52.532195448009425
GP-84,ONT,GOLFPARK,103010,X,,,F,N,5.45485897191418,52.53249708689676
GP-60,ONT,GOLFPARK,103010,PRIMAIR,,,F,N,5.45448441888413,52.5266701840255
GP-59,ONT,GOLFPARK,103010,X,,,F,N,5.454509277225646,52.52644826524318
NK-07,NIKKELSTRAAT,OOSTERVAART,226111,PRIMAIR,,,D,N,5.525462852118075,52.543878867292634
NK-14,NIKKELSTRAAT,OOSTERVAART,226111,PRIMAIR,,,D,A,5.527480239559796,52.5445455256876
NK-27,NIKKELSTRAAT,OOSTERVAART,226111,PRIMAIR,,,D,N,5.524055310223219,52.54582620192229
NK-31,NIKKELSTRAAT,OOSTERVAART,226111,PRIMAIR,,,D,A,5.524145571979563,52.545540824783046
NK-32,NIKKELSTRAAT,OOSTERVAART,226111,DOORTIKKER,NK-31,,D,N,5.524067216207751,52.545126783299516
NK-30,NIKKELSTRAAT,OOSTERVAART,226111,DOORTIKKER,NK-31,,D,N,5.522748253023398,52.54579704429439
B-211,BINNENHAVENWEG,DREVEN,266410,PRIMAIR,,,D,A,5.522164722717096,52.544562549139805
B-228,BINNENHAVENWEG,DREVEN,266410,PRIMAIR,,,D,N,5.521860550496096,52.544852553763015
B-215,BINNENHAVENWEG,DREVEN,266410,PRIMAIR,,,D,A,5.522132526318513,52.545106490072044
GP-36,ONT,GOLFPARK,103310,X,,,F,N,5.450145258858015,52.52816805214568
GP-37,ONT,GOLFPARK,103310,X,,,F,N,5.449965285762464,52.5284343684761
GP-38,ONT,GOLFPARK,103310,X,,,F,N,5.4487734909329175,52.52795564971846
GP-39,ONT,GOLFPARK,103310,X,,,F,N,5.4487493528231115,52.52819749160394
GP-40,ONT,GOLFPARK,103310,X,,,F,N,5.448723949110579,52.52845127820343
GP-41,ONT,GOLFPARK,103310,X,,,F,N,5.44883760463641,52.52854368004343
GP-42,ONT,GOLFPARK,103310,X,,,F,N,5.449293521843086,52.528563941685455
GP-43,ONT,GOLFPARK,103310,X,,,F,N,5.449683029098814,52.52857733443357
GP-44,ONT,GOLFPARK,103310,X,,,F,N,5.450025579264902,52.528677864387745
GP-45,ONT,GOLFPARK,103310,X,,,F,N,5.450358051849187,52.52885054848249
GP-46,ONT,GOLFPARK,103310,X,,,F,N,5.450626664108584,52.52899513574232
H-44,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,3,F,L1,5.453887996385993,52.52027291535462
H-45,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,4,F,L2,5.454414912268411,52.52002836996025
H-46,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,3,F,L2,5.4548959121534635,52.520309879641964
H-47,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,4,F,L2,5.455410947597887,52.520065115367125
H-48,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,3,F,L1,5.455884674496423,52.52034566702688
H-54,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,3,F,L2,5.456828726562208,52.52038141260859
H-53,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,4,F,L1,5.456525739919573,52.520105570627706
H-56,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,3,F,L2,5.457248545051631,52.520397317630405
H-55,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,4,F,L2,5.456939974668496,52.52012082020061
H-57,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,4,F,L2,5.457542531205955,52.520142534664224
H-62,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,3,F,L2,5.458120411974489,52.52043043443253
H-66,HOUTRIBDREEF,DREVEN,000900,STRVP,3044,3,F,L2,5.459118014788911,52.52048994744873
H-65,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,4,F,L2,5.458646330930841,52.520184046424774
H-67,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,4,F,L1,5.459656701470879,52.52020738345209
H-70,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,3,F,L2,5.460121704952863,52.52050553305235
H-66,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,3,F,L1,5.45912068698809,52.520466583394786
H-74,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,2,F,L1,5.461118293892659,52.520555612272645
H-71,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,4,F,L2,5.4605537250946865,52.52025424239825
H-75,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,1,F,L2,5.461438250043009,52.52028641051403
H-77,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,1,F,L2,5.462015738106792,52.5203071579229
H-80,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,2,F,L2,5.462264558009766,52.520583313040106
H-81,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,1,F,L1,5.462853199125081,52.52033661076791
H-84,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,2,F,L1,5.463298060782724,52.52062072821164
H-85,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,1,F,L2,5.4637839420672805,52.52036850697736
H-88,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,2,F,L2,5.46424198050785,52.5206435172292
BO 03-10,03,BOEIER,103310,X,,,F,N,5.450342994961731,52.522009850538815
BO 03-14,03,BOEIER,103310,X,,,F,N,5.450676117877821,52.52122645799344
BO 03-12,03,BOEIER,103310,PRIMAIR,,,F,N,5.450901529130294,52.52154362720982
BO 03-13,03,BOEIER,103310,X,,,F,N,5.4513066862630675,52.5216213191681
BO 04-01,04,BOEIER,103310,X,,,F,N,5.451284646855623,52.52184559964291
BO 04-02,04,BOEIER,103310,X,,,F,N,5.451259519162012,52.52205378212767
BO 02-35,02,BOEIER,103310,DOORTIKKER,BO 02-30,,F,N,5.446770361274659,52.52061675134787
BO 02-31,02,BOEIER,103310,X,,,F,N,5.446684350260261,52.5212838339302
BO 02-30,02,BOEIER,103310,PRIMAIR,,,F,N,5.446451130864573,52.52103120169043
BO 02-32,02,BOEIER,103310,X,,,F,N,5.447252453693878,52.52106060854594
BO 02-33,02,BOEIER,103310,PRIMAIR,,,F,N,5.44752966611851,52.52107207567314
GP-58,ONT,GOLFPARK,103010,X,,,F,N,5.454536003162227,52.52622403565389
GP-57,ONT,GOLFPARK,103010,X,,,F,N,5.454560251724414,52.5259987649335
GP-56,ONT,GOLFPARK,103010,X,,,F,N,5.454559439257941,52.52577587211164
GP-55,ONT,GOLFPARK,103010,X,,,F,N,5.454372315737808,52.52558111644368
GP-54,ONT,GOLFPARK,103010,X,,,F,N,5.454177119613583,52.52539638584765
GP-53,ONT,GOLFPARK,103010,X,,,F,N,5.454209066263113,52.525164774775206
GP-52,ONT,GOLFPARK,103010,PRIMAIR,,,F,N,5.454313905600387,52.52494272078348
GP-51,ONT,GOLFPARK,103010,X,,,F,N,5.454410590165786,52.52471713033261
GP-50,ONT,GOLFPARK,103010,X,,,F,N,5.454445143341993,52.52448565248953
HW-67,HOUTRIBWEG,DREVEN,266113,X,,,F,N,5.443224811525815,52.52056678844628
HW-64,HOUTRIBWEG,DREVEN,266113,PRIMAIR,,,F,N,5.443778927994505,52.52056681417032
HW-69,HOUTRIBWEG,DREVEN,266113,X,,,F,N,5.443247228958629,52.52030163276562
HW-66,HOUTRIBWEG,DREVEN,266113,PRIMAIR,,,F,N,5.443751752493555,52.52030456751565
HW-71,HOUTRIBWEG,DREVEN,168405,DOORTIKKER,HW-73,,F,A,5.443464392888548,52.52015330419607
HW-70,HOUTRIBWEG,DREVEN,168404,X,,,F,N,5.443813049989957,52.5201152750555
HW-73,HOUTRIBWEG,DREVEN,168405,PRIMAIR,,,F,N,5.443185264065107,52.520074703560574
HW-75,HOUTRIBWEG,DREVEN,168405,DOORTIKKER,HW-77,,F,A,5.443087758896925,52.51995158813919
HW-77,HOUTRIBWEG,DREVEN,168404,PRIMAIR,,,F,N,5.443203169421404,52.519785668712146
HW-79,HOUTRIBWEG,DREVEN,168405,DOORTIKKER,HW-77,,F,A,5.443427957497817,52.51971923247659
HW-74,HOUTRIBWEG,DREVEN,168405,X,,,F,N,5.443641951771514,52.51976599291281
HW-72,HOUTRIBWEG,DREVEN,168405,PRIMAIR,,,F,A,5.44374302273414,52.519926471701496
H-01,HOUTRIBDREEF,DREVEN,266114,X,,,F,N,5.444020240910981,52.51978242164394
H-03,HOUTRIBDREEF,DREVEN,266114,X,,,F,A,5.444663704467791,52.5197579505705
H-06,HOUTRIBDREEF,DREVEN,266114,PRIMAIR,,,F,N,5.44524700727326,52.52000327258474
H-07,HOUTRIBDREEF,DREVEN,266114,X,,,F,N,5.445510225743105,52.51971281819552
H-10,HOUTRIBDREEF,DREVEN,266114,PRIMAIR,,,F,N,5.446043901788481,52.52002114129602
H-11,HOUTRIBDREEF,DREVEN,266114,X,,,F,A,5.4465650074476555,52.51974263476542
H-2042,HOUTRIBDREEF,DREVEN,000901,X,,,I,N,5.446257144726078,52.51967674128533
H-14,HOUTRIBDREEF,DREVEN,266114,PRIMAIR,,,F,A,5.447123315372733,52.52002213641446
H-13,HOUTRIBDREEF,DREVEN,266114,DOORTIKKER,H-15,,F,N,5.447421707865181,52.51976831910723
H-15,HOUTRIBDREEF,DREVEN,266114,PRIMAIR,,,F,N,5.447959117388401,52.51978941595036
H-18,HOUTRIBDREEF,DREVEN,266114,PRIMAIR,,,F,N,5.4482317263059965,52.52006843073028
H-21,HOUTRIBDREEF,DREVEN,266114,X,PRIMAIR,,F,N,5.448406722714879,52.51980452502706
H-22,HOUTRIBDREEF,DREVEN,266114,PRIMAIR,,,F,N,5.448668068454161,52.52008050736675
H-24,HOUTRIBDREEF,DREVEN,266114,X,,,F,N,5.449223866182253,52.520103000130504
H-28,HOUTRIBDREEF,DREVEN,266114,X,,,F,A,5.450279243398324,52.52013913737847
H-30,HOUTRIBDREEF,DREVEN,266113,STRVP,3044,3,F,L1,5.451359154334745,52.52017925540824
H-25,HOUTRIBDREEF,DREVEN,266114,X,,,F,A,5.449778177696497,52.51985682528004
H-27,HOUTRIBDREEF,DREVEN,266114,X,,,F,A,5.450786652734988,52.51989494546646
H-43,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,4,F,L1,5.45336197607054,52.519986675683796
H-89,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,1,F,L1,5.464706406653231,52.52037551339871
H-92,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,2,F,L1,5.465190291017941,52.52063258798564
H-93,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,1,F,L1,5.465493642522505,52.52036222641919
H-95,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,1,F,L2,5.4659975242458465,52.52034767241419
H-96,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,2,F,L1,5.466326366467499,52.520598182064006
H-99,HOUTRIBDREEF,DREVEN,266410,DOORTIKKER,K-01,,F,A,5.466468620850388,52.520336289797314
H-100,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,2,F,L2,5.466762292775637,52.5205878190193
H-102,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,2,F,L2,5.467424951070486,52.52056741549561
H-107,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,1,F,L2,5.4677910083419015,52.520266469536814
H-106,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,2,F,L2,5.468039627356917,52.52056892539305
H-109,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,1,F,L1,5.468508302255562,52.520276925693715
H-110,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,2,F,L3,5.468968245482453,52.52053883092915
H-111,HOUTRIBDREEF,DREVEN,266410,STRVP,3044,1,F,L2,5.469513785541599,52.520274864964684
H-114,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,2,F,L2,5.469995438996397,52.52055353593945
H-115,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,3,F,L3,5.4702695234706455,52.52030331412479
KF-98,KARVEEL FIETSPAD,KOFSCHIP,103301,X,,,F,N,5.471324667439429,52.52450045747398
SS-61,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,DOORTIKKER,SS-60,,F,N,5.472068452078969,52.52463018080087
SS-60,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,PRIMAIR,,,F,N,5.472648285170074,52.524709646207135
SS-59,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,X,,,F,N,5.473242550448794,52.52473117743472
SS-58,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,X,,,F,N,5.4737982981394255,52.52460201171188
SS-57,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,X,,,F,N,5.474359756775747,52.52455333819738
SS-56,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,X,,,F,N,5.474949152553343,52.5245793615322
SS-113,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.473925321263354,52.524434827358625
SS-107,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.473946602015228,52.5242047914571
SS-106,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.473968185960735,52.5239791860445
SS-104,SCHOLENGEMEENSCHAP,KOFSCHIP,119302,X,,,F,N,5.4743152461179285,52.52410017861293
SS-105,SCHOLENGEMEENSCHAP,KOFSCHIP,119302,X,,,F,N,5.47433371281397,52.523960781370604
SS-99,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,DOORTIKKER,SS-98,,F,N,5.476106747517169,52.5265689185326
SS-100,SCHOLENGEMEENSCHAP,KOFSCHIP,103310,DOORTIKKER,SS-98,,F,N,5.476051869606062,52.52638456787494
SS-98,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,PRIMAIR,,,F,N,5.4761420668584195,52.526203253880745
SS-101,SCHOLENGEMEENSCHAP,KOFSCHIP,10331,PRIMAIR,,,F,N,5.476054834927795,52.52607942082582
SF-39,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,PRIMAIR,,,F,N,5.476189852792141,52.52590387337444
SF-40,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,X,,,F,A,5.4764816186989895,52.52590872818486
SF-38,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,PRIMAIR,,,F,A,5.476220605379327,52.52566334742609
SF-37,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,PRIMAIR,,,F,A,5.476312301925056,52.5253574236042
SF36,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,PRIMAIR,,,F,N,5.476411485658945,52.52506760823252
SF-35,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,PRIMAIR,,,F,A,5.476511640549094,52.52477777405144
SF-33,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,X,,,F,N,5.476611993592964,52.52461528930104
SS-91,KOFSCHIP,KOFSCHIP,103310,PRIMAIR,,,F,A,5.476330247454488,52.52467450722241
SS-52,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,PRIMAIR,,,F,A,5.476164782089255,52.52461926506359
SS-51,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,PRIMAIR,,,F,N,5.476291125137875,52.52438779655681
SS-54,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.4756178988187205,52.524775928161425
SS-45,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,PRIMAIR,,,F,N,5.475622568352281,52.52437138391256
SS-44,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.475644862342843,52.52414405211276
SS-43,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,PRIMAIR,,,F,N,5.475664553287898,52.523926644192706
SS-42,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,PRIMAIR,,,F,N,5.47567561348419,52.523769843911715
SS-41,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,DOORTIKKER,SS-42,,F,N,5.475694563095989,52.5235943172299
SS-50,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,DOORTIKKER,SS-51,,F,A,5.47638152250398,52.524125853951105
SS-49,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,X,,,F,N,5.476475183572144,52.523888951024716
SS-48,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,X,,,F,N,5.476611741177818,52.52359770519592
SS-47,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,PRIMAIR,,,F,N,5.4766296135300045,52.52343775412253
SS-80,SCHOLENGEMEENSCHAP,KOFSCHIP,226111,X,,,F,N,5.476948062627956,52.52351536104543
SF-31,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,PRIMAIR,,,F,N,5.476604391330037,52.52410735221859
SF-29,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,SF-31,,F,N,5.476644761955676,52.523667548708104
SS-46,SCHOLENGEMEENSCHAP,KOFSCHIP,119302,DOORTIKKER,SS-43,,F,N,5.476028998055246,52.524402621700645
SS-102,SCHOLENGEMEENSCHAP,KOFSCHIP,103301,DOORTIKKER,SS-91,,F,N,5.476411709094703,52.52457709794081
SS-40,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,DOORTIKKER,SS-42,,F,N,5.475712677551584,52.52339919890217
SS-31,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,DOORTIKKER,SS-42,,F,N,5.475728261297377,52.52319860919956
SS-30,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,PRIMAIR,,,F,N,5.476025769877653,52.52324707952202
SF-27,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,SF-25,,F,A,5.476706935606318,52.52302867005374
SS-24,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.475986339428359,52.5225808462151
SF-26,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,SF-25,,F,N,5.476551107214021,52.52285553663879
SS-29,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,DOORTIKKER,SS-30,,F,N,5.476419017167122,52.52319103587077
SF-25,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,PRIMAIR,,,F,A,5.476563773183728,52.52261311321954
SS-22,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.476336868145006,52.52246715104797
SF-24,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,SF-21,,F,N,5.47656677863282,52.52245696424107
SF-23,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,SF-21,,F,A,5.476728775625396,52.52220321712987
SS-14,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.476106441720424,52.52217208430646
SS-13,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.47605112425883,52.521937403852036
SS-11,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.475247313365016,52.52187782208754
SS-10,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.474850537932147,52.521863569557546
SS-09,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.474455061529483,52.52184520363857
SS-07,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.474065649451257,52.521829764405915
SS-06,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.473661749471717,52.521815133269904
SS-05,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.473584552664457,52.52170660528387
SS-04,SCHOLENGEMEENSCHAP,KOFSCHIP,103004,X,,,F,N,5.473600683883623,52.52150257326155
SF-06,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,X,,,F,N,5.473558699761015,52.5212955784353
SF-08,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,X,,,F,N,5.473616806793128,52.52094877976907
SF-09,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,SF-15,,F,A,5.473991101162913,52.520938315756645
SF-11,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,SF-15,,F,A,5.474692235253674,52.520949167506636
SF-12,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,SF-15,,F,N,5.475100566625753,52.52095534624683
SF-14,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,SF-15,,F,N,5.475873735679427,52.52099619999393
SF-15,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,PRIMAIR,,,F,A,5.476305830969685,52.520977029364914
SF-16,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,X,,,F,N,5.476948751738884,52.52098882953832
SF-20,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,X,,,F,N,5.476633196963022,52.52140641961983
SF-17,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,X,,,F,A,5.476959294534583,52.5212605699893
SF-18,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,X,,,F,N,5.4768772597084485,52.521536631538495
SF-21,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,PRIMAIR,,,F,A,5.476785931889376,52.52170216625855
SF-22,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,SF-21,,F,N,5.4767604347903225,52.52199266265017
SF-05,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,KF-115,,F,A,5.473028362001486,52.52096909125058
SF-03,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,KF-115,,F,A,5.472293732701086,52.52095615561503
KF-120,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KF-115,,F,N,5.471252469355997,52.52079920102752
SF-02,SCHOLENGEMEENSCHAP,KOFSCHIP,103301,DOORTIKKER,KF-115,,F,N,5.47191196971557,52.520913445697346
SF-01,"SCHOLENGEMEENSCHAP FIETSPAD",KOFSCHIP,103301,DOORTIKKER,KF-115,,F,A,5.471596055550779,52.52082181224728
H-142,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,1,F,L1,5.476495554336428,52.52078739441785
H-136,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,2,F,L3,5.474995339212757,52.52073790384204
H-134,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,2,F,L2,5.473999122889213,52.52070015461663
H-140,HOUTRIBDREEF,DREVEN,000900,STRVP,3043,2,F,L2,5.475760798221415,52.520773740908105
H-137,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,3,F,L1,5.475517034764504,52.520495051492404
H-139,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,4,F,L1,5.476521271700501,52.520529959918356
H-140,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,2,F,L2,5.475760370802342,52.520762771933256
H-135,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,3,F,L1,5.474525546311199,52.52045399240927
BF-01,BOEIER FIETSPAD,BOEIER,405301,DOORTIKKER,BO 02-30,,F,A,5.446594261542517,52.52010966409408
BO 02-43,02,BOEIER,103310,DOORTIKKER,H-10,,F,N,5.446424575643233,52.52020568493813
BO 02-42,02,BOEIER,103310,DOORTIKKER,H-10,,F,N,5.446333828052326,52.52035516184105
BF-02,BOEIER FIETSPAD,BOEIER,103301,DOORTIKKER,BO 02-30,,F,N,5.44658046611935,52.52033527529844
BO 02-39,02,BOEIER,103310,DOORTIKKER,H-10,,F,N,5.446813138230228,52.52025114520915
BF-03,BOEIER FIETSPAD,BOEIER,103301,DOORTIKKER,BO-03,,F,A,5.446748197662167,52.52051530509693
BO 02-34,02,BOEIER,103310,DOORTIKKER,BO 02-30,,F,N,5.446745707923385,52.520842281570815
BF-04,BOEIER FIETSPAD,BOEIER,103301,DOORTIKKER,BO-03,,F,N,5.4472104853999515,52.52054051978736
BF-05,BOEIER FIETSPAD,BOEIER,103301,DOORTIKKER,BO-03,,F,A,5.447648676042651,52.5205836012214
BO 02-38,02,BOEIER,103310,DOORTIKKER,H-10,,F,N,5.447660915001007,52.520473042432926
BO-01,ONT,BOEIER,226111,PRIMAIR,,,F,N,5.447847171079417,52.52016621155827
BO-02,ONT,BOEIER,226111,X,,,F,N,5.447820612921435,52.520528924526516
BO-03,ONT,BOEIER,226111,PRIMAIR,,,F,N,5.44780553408071,52.52074890835181
BO 01-07,01,BOEIER,103310,X,,,F,N,5.450804736331627,52.52091642665828
BO 01-12,01,BOEIER,103310,X,,,F,N,5.448218833501068,52.52085323256927
BO 01-11,01,BOEIER,103310,X,,,F,N,5.448763157821267,52.520871770015766
BO 01-10,01,BOEIER,103310,X,,,F,N,5.449302000290292,52.52088927430481
BO 01-09,01,BOEIER,103310,X,,,F,N,5.449792889004179,52.520909102262564
BO 01-08,01,BOEIER,103310,PRIMAIR,,,F,N,5.45026329998455,52.52092784437544
BO 01-06,01,BOEIER,103310,X,,,F,N,5.450911448336903,52.52102662520852
BO 01-05,01,BOEIER,103310,X,,,F,N,5.451359048567848,52.52104396253104
BO 01-04,01,BOEIER,103310,X,,,F,N,5.451795035653176,52.521058931861916
BO 01-03,01,BOEIER,103310,X,,,F,N,5.452233145597259,52.52110446416226
BO 01-02,01,BOEIER,103310,PRIMAIR,,,F,N,5.4521357427062105,52.52136467241443
BO 01-01,01,BOEIER,103310,X,,,F,N,5.452118043416364,52.52157172206541
BO 03-01,03,BOEIER,103310,X,,,F,N,5.44774797667914,52.52127836046939
BO 03-03,03,BOEIER,103310,PRIMAIR,,,F,N,5.448278570708218,52.52144300093429
BO 03-04,03,BOEIER,103310,X,,,F,N,5.448539750975599,52.52167327269988
BO 03-05,03,BOEIER,103310,X,,,F,N,5.449029034556963,52.521477880739894
BO 03-06,03,BOEIER,103310,X,,,F,N,5.449396717648586,52.52149133076412
BO 03-07,03,BOEIER,103310,PRIMAIR,,,F,N,5.4497644009633746,52.52150477964661
BO 03-08,03,BOEIER,103310,X,,,F,N,5.4501514564078875,52.52151620393719
BO 03-11,03,BOEIER,103310,X,,,F,N,5.450367359250272,52.52175950590089
BO 03-09,03,BOEIER,103310,X,,,F,N,5.449938903038874,52.52184346827517
BO 02-29,02,BOEIER,103310,X,,,F,N,5.446117606416551,52.521040972195344
BO 02-28,02,BOEIER,103310,X,,,F,N,5.445858683112111,52.521231751418114
BO 02-27,02,BOEIER,103310,PRIMAIR,,,F,N,5.445648378952184,52.52142277224557
BO 02-26,02,BOEIER,103310,DOORTIKKER,BO 02-47,,F,N,5.445464241188121,52.52159238110114
BO 02-25,02,BOEIER,103310,X,,,F,N,5.445290057198163,52.52202631858083
BO 02-24,02,BOEIER,103310,X,,,F,N,5.445640144577459,52.522167767706925
BO 02-20,02,BOEIER,103310,PRIMAIR,,,F,N,5.445983203313963,52.522307125251544
BO 02-23,02,BOEIER,103310,X,,,F,N,5.4461274534084785,52.5219804074896
BO 02-22,02,BOEIER,103310,X,,,F,N,5.446455667435643,52.52167609613729
