AreaManagerId,AreaId,StartDateSpecifications,Capacity,EndDateSpecifications,ChargingPointCapacity,DisabledAccess,MaximumVehicleHeight,LimitedAccess
2062,861_GEER,20160714153458,296,,2,0,210,N
2062,518_STAD,20160310102718,350,,0,0,190,N
2062,344_KOP,20160307113610,320,,0,0,200,N
2062,363_OLYMPR,20160324144948,350,,0,0,200,N
2062,34_FLEV,20160314161846,353,,0,0,190,N
2062,14_CIRC,20160302151057,300,,0,0,190,N
2062,34_MUNT,20160314162046,300,,0,0,190,N
2062,772_WIT,20160324101804,249,,0,0,210,N
2463,772_KLP5,20160504140922,300,,0,0,0,N
2062,394_PRHD,20160811112731,408,,5,0,210,N
2062,14_ZAANSTR,20160302155652,307,,0,0,0,N
2062,400_SLUI,20160309094839,181,,0,0,195,N
2062,268_DUK,20160303143659,740,,0,0,190,N
2062,34_TEG,20160314162805,108,,0,0,0,N
200,200_BRIN,20160809123431,234,,0,0,220,N
2463,794_DOOR,20160506142302,470,,0,0,0,N
2062,984_RAAD,20160325101324,165,,2,0,0,N
2463,861_GEER,20160506113518,292,,0,0,210,N
2062,772_PRMEER,20160811135812,231,,2,0,0,N
2463,794_CITY,20160506142807,172,,0,0,0,N
2062,772_STAD,20160324115948,265,,2,0,190,N
2505,74_GEER,20160317153539,325,,0,0,200,N
2062,200_BEEK,20160308165034,106,,2,0,0,N
2062,405_JEUD,20160309150038,0,,0,0,0,N
2062,785_HOVE,20160323095803,200,,0,0,200,N
2062,772_MATHIL,20160324101454,1187,,2,0,190,N
2062,546_BREE,20160316152057,340,,0,0,210,N
2062,584_VEIL,20160316163522,126,,1,0,195,N
2062,772_KENN,20160324101604,799,,3,0,200,N
2505,405_PARK,20160317110750,120,,0,0,180,N
2463,394_P2TP,20160509164844,0,,0,0,200,N
2062,34_BRIN,20160314163917,158,,0,0,210,N
2062,637_ENGLN,20160321150233,261,,0,0,190,N
2062,34_SCHO,20160314162337,350,,0,0,190,N
2062,363_CENT,20160308153409,434,,6,0,190,N
2505,405_JEU,20160317110655,220,,0,0,200,N
2062,34_HOSP,20160314161515,950,,0,0,210,N
2461,518_KUR,20160422101056,250,,0,0,190,N
2461,518_BAD,20160422100923,2030,,4,0,190,N
2453,14_CASINO,20160405115854,225,,0,0,190,N
2453,473_CASI,20160405134843,0,,0,0,185,N
716,716_OEST,20220207103921,100,,0,,0,N
716,716_ZOEKWG,20220207103937,100,,0,,0,N
2451,14_MARTINI,20160405101149,1200,,0,0,225,N
2461,622_STAD,20160422103459,148,,4,0,200,N
2453,268_CASI,20160405122112,0,,0,0,190,N
302,302_GEMEEN,20211006143322,49,,0,,190,N
269,269_DOR,20220608130754,40,,0,,0,N
2450,14_UMCG_N,20160404135520,0,,0,0,190,N
2453,983_CASI,20160405142136,375,,0,0,0,N
269,269_WIN,20220608135440,121,,0,,0,N
355,355_GEMEE,20201123144516,200,,1,0,220,N
355,355_BELCOU,20201123145103,220,,1,0,200,N
2461,622_LIES,20160422103240,398,,0,0,200,N
2461,518_ZWPA,20160422101731,450,,4,0,200,N
638,638_CARP,20160114113619,0,,4,0,0,N
296,296_ZUN,20220530170143,77,,0,,0,N
222,222_PRWEH,20191121114627,42,,0,0,0,N
2062,363_AHST,20160816163147,118,,2,0,210,N
938,938_MEERS,20160817155206,90,,0,0,0,N
296,296_STN,20220530165134,104,,0,,0,N
2460,363_GEUZ,20160413165209,90,,0,0,200,N
2449,597_KOPL,20160804114018,228,,5,0,205,N
2449,14_ZAAN,20160406113856,300,,0,0,0,N
269,269_STA,20220608132203,98,,0,,0,N
2449,363_P2VU,20160729105545,450,,20,0,190,N
2449,344_P3,20160728103102,451,,3,0,195,N
2459,505_MAAS,20160411131840,400,,0,0,260,N
2449,14_CIRC,20160406141036,300,,0,0,190,N
233,233_SCH,20220608111754,100,,0,,0,N
2460,307_EEM,20160413113754,625,,0,0,190,N
2459,361_GROTE,20160408111615,86,,0,0,190,N
2449,637_NED,20160322122758,656,,7,0,200,N
296,296_MOZ,20220530170719,180,,0,,0,N
2449,363_ZPP2,20160729160651,245,,0,0,0,N
2459,363_HEIN,20160408125119,259,,0,0,200,N
2449,398_MIDW,20160802163724,551,,0,0,210,N
2449,637_DUIT,20160322113501,581,,0,0,200,N
203,203_PRTRA,20200511145307,250,,0,0,210,N
2449,344_P4,20160728103215,391,,3,0,200,N
2462,758_AMBL,20160429093421,0,,0,0,0,N
296,296_DAM,20220531101412,403,,0,,0,N
2459,363_ANTA,20160408124629,688,,0,0,200,N
2460,1926_KEI,20160413091514,115,,0,0,210,N
2460,394_PRIM,20160418165414,200,,0,0,205,N
2449,321_CAST,20160727085141,388,,0,0,210,N
2460,772_VEEM,20160421084855,50,,0,0,0,N
222,222_CPDOE,20191121114451,23,,0,0,0,N
2460,363_BANK,20160413164018,110,,0,0,210,N
2460,363_WLPL,20160413165059,180,,2,0,190,N
2460,402_KOORN,20160420124141,40,,0,0,0,N
2462,376_TERG,20160428150652,0,,0,0,0,N
2460,363_PARNA,20160421100708,100,,0,0,400,N
2449,14_CENTRUM,20160405164551,340,,2,0,190,N
344,WESTRAVEN,20200612154929,1385,,0,,200,N
289,289_ARC,20191121121329,167,,0,,0,N
355,355_REMISE,20201123150313,140,,1,0,200,N
2449,599_ARPA,20160805091410,399,,20,0,200,N
2462,826_AMOO,20160429093512,0,,0,0,0,N
355,355_MARKT,20201203113418,191,,0,0,200,N
2449,599_RED,20160804162831,337,,0,0,200,N
2459,363_LOODS,20160408125354,446,,0,0,200,N
2449,14_BIOSP,20160405164430,90,,0,0,190,N
2449,363_P1VU,20160729105227,417,,0,0,200,N
2449,398_STAD,20160802163819,200,,0,0,210,N
2449,52_ROND,20160803121723,185,,0,0,190,N
2449,14_DDIEP,20160405164758,508,,2,0,205,N
2462,439_WATE,20160428152911,0,,4,0,0,N
2449,503_HOVE,20160803120630,600,,18,0,190,N
2462,471_ZMCZ,20160425102326,500,,8,0,210,N
2449,14_BOTER,20160406122823,1200,,4,0,190,N
2459,361_KLER,20160408115522,200,,0,0,0,N
2460,307_SOEV,20160413113855,575,,0,0,195,N
2449,606_ABC,20160809132839,325,,0,0,205,N
2459,363_PRINS,20160408125551,140,,0,0,170,N
2449,637_LUX,20160322113807,456,,0,0,190,N
2449,307_OPPI,20160812134638,600,,0,0,205,N
2449,321_SPOO,20160727100520,220,,0,0,200,N
2459,14_PADDE,20160407123557,300,,0,0,0,N
2449,606_VLIEZ,20160808153842,356,,0,0,0,N
2462,439_WLZV,20160428155303,0,,0,0,0,N
2449,637_OND,20160322121300,307,,2,0,200,N
2449,344_P5,20160810105550,1184,,9,0,200,N
2449,344_P1,20160728102830,359,,3,0,200,N
344,LEIDSCHERC,20200612160028,70,,0,,0,N
2459,599_WEST,20160412110855,780,,0,0,190,N
203,203_PRSTA,20200511145616,50,,0,0,0,N
2449,398_ZUID,20160802164030,794,,4,0,195,N
2460,363_GELD,20160413164910,820,,12,0,195,N
2449,637_BOV,20160322113349,448,,2,0,190,N
2462,758_AMBM,20160429093448,0,,0,0,0,N
2449,321_KRUI,20160727100119,640,,0,0,200,N
2449,576_VICT,20160804110233,200,,0,0,200,N
2449,394_VIER,20160802120018,1154,,4,0,210,N
2449,363_OOST,20160729163338,500,,0,0,0,N
2449,518_LVGA,20160804091310,170,,0,0,210,N
2449,344_SPRI,20160728103434,409,,0,0,200,N
518,518_PRPBS,20200612120719,960,,1,0,190,N
289,289_LAWALL,20191121121212,40,,0,,0,N
2460,267_OOST,20160421134143,327,,0,0,210,N
2449,14_PROV,20160405164906,125,,4,0,190,N
2459,599_HART,20160412123943,1200,,0,0,200,N
289,289_GETORE,20191121120906,118,,0,,0,N
1586,1586_CPGRO,20200723151904,45,,0,0,0,N
2449,14_OOSTP,20160406141417,286,,0,0,190,N
2449,599_LIJN,20160804162026,540,,2,0,200,N
2460,599_EUKO,20160419133044,220,,0,0,190,N
2462,294_BEA,20160428140413,0,,0,0,0,N
2460,363_SPAK,20160414122603,470,,0,0,0,N
2449,363_IJDO,20160729094220,350,,6,0,205,N
2449,363_OOTP,20160802101808,15,,0,0,0,N
2462,796_JBZT,20160426132656,350,,0,0,0,N
2460,546_LEVE,20191119163623,331,,2,0,190,N
244,244_CPHAT,20191122121643,59,,0,,0,N
2460,381_LAND,20160420153055,70,,0,0,195,N
2462,796_JBZG,20160426132621,650,,0,0,210,N
2460,363_MUSQ,20160418134803,72,,4,0,190,N
2449,363_ORAN,20160802085304,472,,0,0,205,N
2459,518_NOOR,20160411164801,87,,0,0,190,N
2460,363_MID,20160413165407,90,,0,0,190,N
2462,758_VEST,20160429112219,55,,0,0,0,N
2449,363_EDGE,20160801155604,370,,20,0,200,N
2449,202_ZHP2,20160722094444,0,,0,0,0,N
2459,363_GEEL,20160408124921,60,,0,0,195,N
2449,637_AMST,20160322124814,495,,0,0,190,N
2460,363_OSDO,20160413165730,450,,0,0,195,N
363,GAR062PDM,20220217152952,550,,0,,210,N
2449,398_COOL,20160802164416,164,,0,0,0,N
2460,363_MOLU,20160413165619,80,,0,0,0,N
2462,375_RODE,20160428142917,420,,0,0,0,N
363,GAR028P04,20220217160241,1354,,0,,200,N
321,321_CPHOU,20191122102231,115,,0,0,0,N
2462,439_WOON,20160428162050,0,,0,0,0,N
2462,599_JUM,20160425153110,0,,0,0,0,N
2449,599_KRUI,20160804161832,275,,0,0,190,N
2449,518_LVHA,20160804091354,169,,0,0,0,N
2459,518_MALI,20160411155444,600,,0,0,200,N
2459,173_DRIE,20160408101314,430,,0,0,200,N
2460,268_FIFT,20160413101746,603,,0,0,200,N
2449,637_BELG,20160322123907,297,,2,0,200,N
363,GRV008PH,20220217150245,400,,0,,210,N
2460,363_KALV,20160418100937,130,,0,0,190,N
2449,363_IJBU,20160801165803,281,,2,0,210,N
2449,599_BIG,20160805125004,750,,0,0,210,N
203,203_CPA30,20200511150044,52,,0,0,310,N
2462,222_MEDI,20160907094849,182,,0,0,210,N
363,GRV006MT,20220217151336,400,,0,,180,N
2462,228_ZGV,20160906153011,1350,,0,0,210,N
2462,664_ADRZ,20160906142535,0,,4,0,0,N
2462,289_TORC,20160907162746,40,,1,0,210,N
599,599_MUPL,20161018143721,1162,,4,0,210,N
2449,344_P2,20191122112051,318,,3,0,195,N
599,599_KRAL,20161018142402,1700,,12,0,210,N
599,599_COLW,20161018141109,203,,0,0,190,N
363,GAR058P06,20220217155942,399,,0,,200,N
202,202_CENT,20160927132327,1050,,0,0,200,N
599,599_BOOM,20161018135503,623,,22,0,190,N
599,599_KIPH,20161018142132,339,,2,0,190,N
599,599_VERA,20161018151044,589,,0,0,210,N
222,222_CATH,20161006144244,190,,0,0,200,N
599,599_BHST,20161018154327,135,,0,0,190,N
599,599_PRAL,20161018145854,437,,2,0,0,N
599,599_OUHA,20161018150430,229,,0,0,190,N
599,599_MPLEIN,20161018143407,500,,0,0,0,N
202,202_VPLE,20160929121447,129,,0,0,210,N
202,202_ROZE,20160928154240,450,,0,0,200,N
303,303_CPHAN,20191122125549,17,,0,,0,N
599,599_NWBW,20161018150109,115,,2,0,190,N
599,599_KRPL,20161018142638,760,,10,0,210,N
599,599_SCHBP,20161018150808,730,,2,0,210,N
599,599_ZMST,20161018154023,94,,0,0,190,N
599,599_LUST,20161018142903,217,,0,0,210,N
599,599_ERMB,20161018141605,327,,1,0,190,N
327,327_PRLEU,20191122102816,250,,0,0,0,N
2557,2557_VEREE,20171114164418,150,,0,0,0,N
356,356_CPNZU,20200519133918,63,,0,0,0,N
193,193_CPA28Z,20171114131919,45,,0,0,0,N
193,193_CPA28O,20170904155911,35,,0,0,0,N
327,327_CPLEU,20191122102626,75,,0,0,0,N
355,355_KERK,20201127102359,62,,0,0,0,N
2459,344_WALL,20191122112250,1200,,0,0,200,N
312,312_PRBUN,20191122100548,30,,0,0,0,N
2001,484_HAZRIJ,20171122083457,30,,0,0,0,N
2001,611_NUMANS,20171122095837,51,,0,0,0,N
363,GAR029P10,20220217151633,814,,0,,200,N
168,BZONE,20171212094301,0,,0,,0,N
2459,518_HAVE,20191119162501,93,,0,0,250,N
363,GRV007MH,20220217145859,352,,0,,200,N
355,355_HEUVEL,20201130113659,149,,0,0,200,N
355,355_UTRECH,20201203111244,20,,0,0,0,N
175,175_CPOMM,20191015160013,18,,0,,0,N
335,335_CPWZU,20191122103059,27,,0,0,0,N
203,203_CPHAR,20200511150245,27,,0,0,0,N
2001,638_ZOETER,20191015155751,186,,1,0,0,N
965,965_CPSIMP,20191015153044,24,,0,,0,N
1895,1895_CPWIN,20191015160430,40,,0,,0,N
2001,484_ALPHEN,20191015153910,16,,0,0,0,N
86,86_CPTER,20191015151903,41,,0,,0,N
2001,530_HELLEV,20191015160610,38,,0,0,0,N
546,546_HAAR,20201216110145,275,,4,0,190,N
363,GRV009WP,20220217161052,109,,0,,210,N
2001,537_KATWIJ,20191015144455,12,,0,0,0,N
119,119_CPMEPZ,20200518145507,40,,0,0,0,N
85,85_CPDON,20191015153536,9,,0,,0,N
363,363_P2BO,20220217160922,2200,,0,,0,N
935,BOSCHPRTTE,20220511132126,0,,0,,0,N
995,995_CPLEL,20200626150623,118,,0,,0,N
995,995_CPLNO,20200626150504,27,,0,,0,N
9,9_CPTEB,20200723141110,20,,0,0,0,N
2199,345_PRVEDA,20200519124739,94,,0,0,0,N
2452,14_MPGAR,20200723093202,600,,0,0,190,N
193,193_NOORDK,20180626092101,340,,0,0,190,N
1916,1916_P4+3,20210301123306,309,,10,,210,N
1916,1916_P5,20210407153245,1111,,12,,210,N
713,KANAALWEG,20210120094056,80,,2,1,0,J
193,193_EMMKEL,20180626091338,100,,0,0,190,N
193,193_NOORD,20180626092201,330,,2,0,190,N
22,22_PRLEEK,20191009144042,200,,0,0,0,N
2579,GARFLINT,20200813115532,347,,0,,190,N
2579,GARSTAD,20200813115717,177,,2,,180,N
2579,GARKOE,20200813115627,406,,4,,195,N
867,867_TAX,20210226101208,358,,2,1,0,N
344,12100,20180831150449,1244,,0,,0,N
344,18100,20180831150421,89,,0,,0,N
796,796_PRPET,20180815153220,450,,2,1,0,N
796,796_PAL,20180815153501,1059,,22,1,190,N
796,796_STJAN,20180815150545,1040,,6,1,210,N
796,796_JOSE,20180815153655,175,,0,1,190,N
796,796_PRVLI,20180815151308,700,,0,1,0,N
796,796_STAT,20180815151020,175,,0,0,190,N
796,796_WOLV,20180815150718,471,,0,1,190,N
377,377_PRBLO,20150601000000,0,20991231235959,0,0,0,
377,377_PROVE,20150601000000,0,20991231235959,0,0,0,
2062,855_KONI,20200110091537,450,,0,0,190,N
518,518_PRHOO,20180606170501,444,,6,0,190,N
518,518_PRYPE,20180607095029,225,,4,0,0,N
928,928_PREYGM,20161229111429,13,,0,0,0,N
928,928_PREYG,20161229120436,10,,0,0,0,N
2062,855_STAP,20200110091400,860,,0,0,190,N
1883,1883_ODA,20200713160534,640,,0,0,220,N
1883,1883_MARK,20200713083658,415,,0,0,210,N
1699,1699_TRAM,20220218153431,93,,0,,0,N
513,513_STAT,20211026092340,320,,8,0,210,N
1699,1699_CPNV2,20191017094539,37,,0,0,0,N
513,513_PRGOV,20191119130839,102,,0,,230,N
1699,1699_CPNVE,20191001135653,20,,0,0,0,N
439,439_PRWIL,20150601000000,64,,0,1,0,
1960,1960_KOSTV,20211217112811,130,,0,1,0,N
855,GAR_EMMA,20201207160614,297,,0,1,190,N
855,GAR_HEUVEL,20201204142421,375,,0,1,200,N
1960,1960_CPMET,20200606220456,10,,0,0,0,N
2449,344_P6,20191122111754,368,,3,0,195,N
546,G_HOVEN,20171121092358,0,,0,0,0,N
546,546_MORS,20180503134727,397,,4,0,210,N
546,546_RING,20180503134835,210,,2,0,210,N
546,546_SOES,20180503135312,140,,2,0,200,N
546,546_LAM,20180503134609,525,,8,0,210,N
439,439_PRBEA,20150601000000,94,,0,1,0,
1711,1711_SUST1,20190313105459,27,,0,0,0,N
938,938_BUNDE1,20190313131656,37,,0,0,0,N
938,938_BUNDE2,20190313132316,90,,0,0,0,N
986,986_KLIMME,20190313134709,10,,0,0,0,N
938,938_MEERSS,20190313133554,88,,0,0,0,N
1711,1711_ECHT2,20190313092634,98,,0,0,0,N
994,994_PRSOG,20190314140615,48,,0,0,0,N
888,888_PRBEE,20190313111855,121,,0,0,0,N
1711,1711_SUST2,20190313105931,62,,0,0,0,N
986,986_VOEREN,20190313135010,40,,0,0,0,N
1711,1711_ECHT1,20190313091730,54,,0,0,0,N
855,855_KNEGT,20201204083919,560,,0,1,200,N
935,935_PRSP1,20190314154454,410,,0,0,0,N
363,GAR063MIK,20220221130536,366,,0,,210,N
855,GAR_PIEVRE,20201207161700,640,,0,1,190,N
1948,1948_CPSIO,20190402161606,70,,0,0,0,N
1948,1948_CPVEG,20190402160405,20,,0,0,0,N
222,222_CPETT,20191121114355,66,,0,0,0,N
1948,1948_CPMAR,20190402161005,42,,0,0,0,N
861,2012011,20190408103537,296,,2,0,210,N
826,826_BASI,20161101165943,275,,0,0,210,N
855,GAR_SCHOUW,20201204155140,520,,0,1,0,N
855,GAR_KONING,20201207155132,429,,0,1,185,N
632,DEFENSIE,20220221161608,80,,6,,210,N
1960,1960_ACHTE,20211223124014,138,,0,1,0,N
148,148_DEMARK,20211228133321,60,,0,,0,N
654,654_KLIMOP,20220221162026,50,,0,,0,N
148,148_GROTEM,20211228155509,103,,0,,0,N
363,GAR030P18,20220221134913,291,,0,,190,N
1960,1960_HEERL,20211223124610,180,,0,1,0,N
2460,762_WOLF,20191111144913,361,,0,0,195,N
355,355_PR2ZEI,20191017094910,73,,0,0,0,N
772,772_CPVEL,20190523090014,36,,0,0,0,N
772,772_BBA,20190523084843,246,,0,0,0,N
772,772_CPNUE,20190523085712,23,,0,0,0,N
310,310_CPMAA,20191121123046,63,,0,0,0,N
173,5020,20170920094328,0,,2,0,0,N
173,5022,20170920093928,80,,0,0,0,N
173,5010,20170920093631,130,,3,0,0,N
173,5012,20170920094157,140,,0,0,0,N
14,CIR,20190701140035,300,,2,1,190,J
173,5028,20170920094034,79,,0,0,0,N
173,5013,20170920094120,66,,0,0,0,N
2459,518_WIJN,20191119162043,560,,0,0,195,N
345,345_CPVEE,20191003144305,141,,0,0,0,N
222,222_PRHUE,20191121114557,25,,0,0,0,N
1960,1960_SCHIL,20211224123210,145,,0,1,0,N
308,308_CPBAA,20191122125659,52,,0,,0,N
340,340_PRRHE,20191122103239,127,,0,0,0,N
855,GAR_JUMBO,20201204151952,200,,0,1,210,N
2460,518_MAUR,20191114130953,188,,1,0,195,N
1680,1680_CPNIE,20191219115711,20,,0,,0,N
1960,1960_CPLDV,20200606220433,39,,0,0,0,N
361,361_KANAAL,20201203104021,351,,6,1,200,J
1621,1621_PRROD,20191219114557,127,,0,,0,N
1695,1695_CPNBE,20191018154730,32,,0,0,0,N
1680,1680_CPGSS,20191219113120,10,,0,,0,N
222,222_AMPH,20200706120826,396,,0,0,210,N
141,141_SERF1,20201217085254,88,,0,0,210,N
713,BLTORPAD,20210120084745,80,,2,1,0,J
1708,1708_CPVOL,20191008160116,44,,0,0,0,N
363,GAR064ZB3,20220221153122,265,,0,,250,N
1708,1708_CPST2,20191009144449,19,,0,0,0,N
1960,1960_CPEST,20201223144125,10,,0,,0,N
25,25_CPMAR,20200724090729,40,,0,0,0,N
1708,1708_CPWA1,20190926132118,44,,0,0,0,N
703,703_CPKR2,20191015151146,42,,0,0,0,N
25,25_CPMARN,20200724090607,41,,0,0,0,N
294,294_PR2WIN,20191018134844,40,,0,0,0,N
1708,1708_CPONN,20191008110831,18,,0,0,0,N
851,851_CPSTE3,20200727122311,45,,0,0,0,N
297,297_CPZALT,20220221105948,50,,0,0,0,N
384,384_PRDIE,20200612142134,110,,0,0,0,N
1695,1695_WZEED,20220221160640,80,,0,,0,N
851,851_CPSTE1,20190926122609,15,,0,0,0,N
25,25_CPNIE,20200727115747,22,,0,0,0,N
384,384_PRDZU,20191018153757,77,,0,0,0,N
1960,1960_LING,20220221104816,470,,0,,0,N
823,823_CPOIR,20191003150133,26,,0,0,0,N
823,823_CPBES,20200727121709,50,,0,0,0,N
163,163_NIJV,20161124152519,256,,1,0,0,N
2085,398_HEERHU,20200728084300,186,,0,0,0,N
1695,1695_OUDEH,20220221160618,77,,0,,0,N
119,119_CPPIJL,20200518150421,33,,0,0,0,N
530,530_STRUPG,20200729083053,1700,,0,0,190,N
1948,1948_GPSCH,20200729094507,150,,0,0,210,N
2533,353_OVER,20200730131300,225,,0,0,180,N
148,148_CPNIE,20191219110529,16,,0,,0,N
363,GAR055P01,20220221131658,2400,,0,,225,N
2533,356_THEA,20200730135926,592,,0,0,210,N
268,268_CANIJO,20200730092625,80,,0,0,0,N
2533,353_EIT,20200730141648,20,,0,0,200,N
268,RB_P2,20200730100501,260,,0,1,210,N
2533,632_CAST,20200730142027,520,,0,0,210,N
268,268_CANSPO,20200730100625,25,,0,0,0,N
141,141_OBORGH,20201217085536,102,,0,0,210,N
642,642_WAL,20200731115505,232,,0,,190,N
1916,1916_P2-1,20210301121038,646,,12,,210,N
148,148_GEMEEN,20211227161315,88,,0,,0,N
2485,202_VELP,20200731104959,125,,6,0,180,N
713,BOULWIEL2,20210120085731,32,,0,1,0,J
1916,1916_P4,20210407153006,526,,28,,210,N
1900,1900_BOSP,20200731103802,470,,0,,250,N
281,281_PRSTAT,20200612144051,174,,0,0,0,N
344,KVL,20200804094530,230,,0,,200,N
1960,1960_PRGWE,20200606214447,493,,0,0,0,N
148,148_PRDAL,20220104112930,180,,0,,0,N
344,VAARTSCHER,20200804101127,224,,0,,210,N
344,KRUISSTR,20200804102303,105,,0,,200,N
344,GRIFTHOEK,20200804092959,320,,0,,200,N
344,CROESELAAN,20200804093323,778,,0,,210,N
2449,363_P3VU,20191126170940,600,,2,0,190,N
396,396_PRHEE,20191127114913,134,,0,,0,N
420,420_CPABB,20191127114717,26,,0,,0,N
383,383_PRKRA,20191127113118,183,,0,,0,N
502,502_PRSLO,20191127145405,109,,0,,0,N
502,502_PRSCH,20191127145435,203,,0,,0,N
400,400_PRWAT,20191127114258,147,,0,,0,N
398,398_PRHAN,20191127113358,170,,0,,0,N
398,398_PRWES,20191127113412,120,,0,,0,N
416,416_CPWAR,20191127114608,10,,0,,0,N
399,399_PRHEI,20191127114024,234,,0,,0,N
489,489_CPBAR,20191127144639,45,,0,,0,N
148,148_CPLEM,20191219123410,7,,0,,0,N
420,420_CPWOG,20191127114731,16,,0,,0,N
398,398_PRSTA,20191127113324,106,,0,,0,N
441,441_PRSTA,20191127115451,114,,0,,0,N
363,363_PRBO,20191127114455,250,,0,,195,N
398,398_CPOOS,20191127113339,260,,0,,0,N
1960,1960_FORTV,20211224123200,50,,0,,0,N
148,148_RAAD,20220221172534,80,,0,,210,N
388,388_PRSTA,20191127112923,375,,0,,0,N
148,148_SMIDS,20211228144752,83,,0,,0,N
400,400_PRBUR,20191127114318,64,,0,,0,N
148,148_KROON,20211227161947,140,,0,,0,N
424,424_PRMUI,20191127115157,145,,0,,0,N
502,502_PRTER,20191127145420,230,,0,,0,N
489,489_PRBAR,20191127144549,380,,0,,280,N
1960,1960_STRH,20220221104731,45,,0,,0,N
1695,1695_KAAID,20220221160819,79,,0,,0,N
441,441_CPSTO,20191127115518,13,,0,,0,N
441,441_PRSCH,20191127115505,106,,0,,0,N
425,425_CPMUI,20191127115329,60,,0,,60,N
243,243_P19,20191121111909,50,,0,0,0,N
243,243_CPHAR,20191121135407,150,,0,0,250,N
243,243_P11,20191121135324,85,,0,0,200,N
243,243_PRHAR,20191121111627,200,,0,0,0,N
243,243_P9,20191120080520,100,,0,0,0,N
243,243_CPHZU,20191121135228,20,,0,0,0,N
664,664_CPWOL,20191112113329,26,,0,0,0,N
664,664_PRZEE,20191112113858,1500,,0,0,0,N
363,363_BOME,20191205145659,448,,0,,210,N
363,363_VIL4,20191205150823,1248,,0,,190,N
2460,361_NOOR,20191205152155,540,,0,0,200,N
363,363_MARK,20191205143421,352,,0,,200,N
363,363_HES,20191205150116,291,,0,,190,N
363,363_PRVU,20191205151059,450,,0,,190,N
363,363_PRRAI,20191205142111,678,,0,,190,N
363,363_PRSL,20191205144015,200,,0,,0,N
2460,484_BARO,20191205145024,450,,4,0,200,N
2459,505_VISS,20191205141705,172,,0,0,205,N
363,363_PRZ2,20191205143641,400,,0,,190,N
622,622_CARP,20191003145917,95,,0,0,0,N
363,363_WILL,20191210132435,109,,0,,210,N
363,363_AREN,20191210132352,2400,,0,,225,N
758,758_CPBRW,20191112115224,103,,0,0,0,N
1949,1949_PRFRA,20191111141929,38,,0,0,0,N
2459,363_FLOW,20191210093617,170,,0,0,200,N
758,758_PRIN,20191112114928,470,,0,0,195,N
363,363_VIL5,20191210133021,1354,,0,,200,N
794,794_PRBRA,20201223142708,38,,0,0,0,N
363,363_DOME,20191210132539,550,,0,,210,N
1695,1695_HVNW,20220221160841,70,,0,,0,N
1960,1960_PRBEE,20200606213950,17,,0,0,0,N
1949,1949_CPDRO,20191111143145,25,,0,0,0,N
2449,363_ZPP1,20191210095523,490,,44,0,0,N
794,794_PRHOU,20201223142014,42,,0,0,0,N
148,148_FRANSE,20211228144119,40,,0,,0,N
34,34_FLORIDA,20220516110511,415,,0,1,190,N
794,794_PRBRO,20201223142533,49,,0,0,0,N
363,363_PROL,20191210132759,250,,0,,210,N
363,363_PLAZ,20191210132256,814,,0,,200,N
1949,1949_CPFRA,20191111141904,20,,0,0,0,N
758,758_CHAS,20191112111822,620,,0,0,200,N
363,363_PATH,20191210132614,399,,0,,200,N
296,296_SHE,20220531101832,57,,0,,0,N
363,363_MIKA,20191210132732,366,,0,,210,N
758,758_TURF,20191112112509,600,,0,0,205,N
363,363_STAD,20191210132654,400,,0,,180,N
713,MHPOLDER,20210120114428,353,,0,1,220,J
758,758_PRBRP,20191112114153,60,,0,0,0,N
269,269_MFC,20220608133134,70,,0,,0,N
758,758_CONC,20191111155522,455,,0,0,180,N
758,758_CPULV,20191111154221,23,,0,0,0,N
363,363_PRAR,20191210132508,500,,0,,225,N
363,363_PRZE,20191210132851,200,,0,,430,N
296,296_SUI,20220531085758,210,,0,,0,N
269,269_GEM,20220608134835,69,,0,,0,N
748,748_PAST,20191112131447,123,,0,0,0,N
794,794_DOOR,20200701123000,470,,0,0,200,N
233,233_STA,20220608110509,126,,2,,0,N
2482,995_P1,20200701150442,490,,0,0,0,N
503,503_CPDNO,20191127150008,95,,0,0,0,N
2092,363_P1,20191210114322,192,,2,0,0,N
392,392_DRE,20191127112207,219,,0,0,200,N
269,269_VAE,20220608134256,51,,0,,0,N
794,794_CPBAK,20191018162720,24,,0,0,0,N
503,503_PRDZU,20191127150149,150,,0,0,0,N
274,274_WIL,20220608101846,120,,0,,0,N
268,268_KELFKB,20200703105918,600,,4,0,190,N
988,988_STAD,20191018142855,290,,0,0,190,N
273,273_DAK,20220608153820,100,,2,,0,N
988,988_CENT,20191018151622,276,,0,0,0,N
34,34_P8,20200709151415,353,,2,0,190,N
957,957_CPROE,20191018161825,44,,0,0,0,N
392,392_KAMP,20191127112133,430,,0,0,200,N
988,988_KROM,20191018152950,128,,0,0,190,N
232,232_EPE,20210330110515,180,,0,,200,N
2522,1771_ANNA,20200706085225,345,,0,0,0,N
392,392_PRSPA,20191127112150,152,,0,0,0,N
2453,80_B2,20200626120510,84,,0,0,0,N
503,503_MARK,20180627123536,339,,2,0,220,N
296,296_VAW,20220531100615,384,,0,,0,N
392,392_APP,20191127112330,290,,0,0,200,N
1674,1674_CPHEE,20191219104717,14,,0,0,200,N
233,233_GRW,20220608111026,160,,1,,0,N
794,794_CPHEL,20191029081400,22,,0,0,0,N
268,268_PRWES,20191121114124,131,,0,0,0,N
