FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,gdb_geomattr_data,shape
hectopunten.108,1240,91,363195006,2011-12-01T00:00:00, , ,,POINT (181937.05649999902 397607.35020000115)
hectopunten.109,1243,391,363195006,2011-12-01T00:00:00, , ,,POINT (182047.6950000003 397328.5480000004)
hectopunten.110,1241,191,363195006,2011-12-01T00:00:00, , ,,POINT (181973.96299999952 397514.34800000116)
hectopunten.111,1253,88,364192005,2011-12-01T00:00:00, , ,,POINT (182474.68100000173 396434.1099999994)
hectopunten.112,201,12,249191027,2011-12-01T00:00:00, , ,,POINT (124918.1024999991 395942.0001000017)
hectopunten.113,41,159,282175001,2011-12-01T00:00:00, , ,,POINT (141185.5850000009 387598.43400000036)
hectopunten.114,43,359,282175001,2011-12-01T00:00:00, , ,,POINT (141365.33799999952 387511.12900000066)
hectopunten.115,42,259,282175001,2011-12-01T00:00:00, , ,,POINT (141275.57699999958 387554.83999999985)
hectopunten.116,40,59,282175001,2011-12-01T00:00:00, , ,,POINT (141095.70800000057 387642.2670000009)
hectopunten.117,202,29,372149008,2011-12-01T00:00:00, , ,,POINT (186462.38899999857 374714.1640000008)
hectopunten.118,201,129,372149008,2011-12-01T00:00:00, , ,,POINT (186539.5150000006 374650.2670000009)
hectopunten.119,60,138,210191003,2012-04-01T00:00:00, , ,,POINT (105235.20600000024 395774.6629999988)
hectopunten.120,61,38,210191003,2012-04-01T00:00:00, , ,,POINT (105162.02899999917 395842.7729999982)
hectopunten.121,28,53,253204024,2012-05-01T00:00:00, , ,,POINT (126736.19799999893 402324.6000000015)
hectopunten.122,21,564,251205032,2012-05-01T00:00:00, , ,,POINT (126095.34360000119 402584.04140000045)
hectopunten.123,19,364,251205032,2012-05-01T00:00:00, , ,,POINT (125924.06100000069 402686.42500000075)
hectopunten.124,17,164,251205032,2012-05-01T00:00:00, , ,,POINT (125743.4149999991 402772.1030000001)
hectopunten.125,22,663,251205032,2012-05-01T00:00:00, , ,,POINT (126182.07039999962 402534.90680000186)
hectopunten.126,20,464,251205032,2012-05-01T00:00:00, , ,,POINT (126012.22700000182 402639.20800000057)
hectopunten.127,18,264,251205032,2012-05-01T00:00:00, , ,,POINT (125834.8590000011 402731.9919999987)
hectopunten.128,16,64,251205032,2012-05-01T00:00:00, , ,,POINT (125646.02100000158 402793.9310000017)
hectopunten.129,206,81,372150003,2012-11-01T00:00:00, , ,,POINT (186151.36199999973 374965.63899999857)
hectopunten.130,205,181,372150003,2012-11-01T00:00:00, , ,,POINT (186229.08199999854 374902.5850000009)
hectopunten.131,91,17,182199046,2012-10-01T00:00:00, ,a,,POINT (91142.125 399779.7199999988)
hectopunten.132,137,569,293149005,2012-10-01T00:00:00, , ,,POINT (146958.77699999884 374172.0150000006)
hectopunten.133,135,370,293149005,2012-10-01T00:00:00, , ,,POINT (146937.33300000057 374370.19900000095)
hectopunten.134,133,170,293149005,2012-10-01T00:00:00, , ,,POINT (146925.32499999925 374569.9979999997)
hectopunten.135,136,470,293149005,2012-10-01T00:00:00, , ,,POINT (146946.52800000086 374270.98000000045)
hectopunten.136,134,270,293149005,2012-10-01T00:00:00, , ,,POINT (146930.2650000006 374470.0870000012)
hectopunten.137,132,70,293149005,2012-10-01T00:00:00, , ,,POINT (146922.84800000116 374669.98699999973)
hectopunten.138,106,81,293174053,2012-10-01T00:00:00, , ,,POINT (146858.0249999985 387371.26999999955)
hectopunten.139,760,57,356158008,2013-05-01T00:00:00, , ,,POINT (178071.80299999937 379093.76000000164)
hectopunten.140,117,687,249196029,2013-05-01T00:00:00, , ,,POINT (125566.3350000009 398013.4239999987)
hectopunten.141,115,487,249196029,2013-05-01T00:00:00, , ,,POINT (125374.66099999845 398070.8969999999)
hectopunten.142,112,187,249196029,2013-05-01T00:00:00, , ,,POINT (125087.56899999827 398157.75)
hectopunten.143,118,787,249196029,2013-05-01T00:00:00, , ,,POINT (125662.15799999982 397985.1240000017)
hectopunten.144,116,587,249196029,2013-05-01T00:00:00, , ,,POINT (125470.43800000101 398041.91600000113)
hectopunten.145,114,387,249196029,2013-05-01T00:00:00, , ,,POINT (125279.04300000146 398099.83300000057)
hectopunten.146,113,287,249196029,2013-05-01T00:00:00, , ,,POINT (125183.22700000182 398128.81500000134)
hectopunten.147,111,87,249196029,2013-05-01T00:00:00, , ,,POINT (124991.81500000134 398186.67500000075)
hectopunten.148,122,31,314248002,2013-04-01T00:00:00, , ,,POINT (157356.30600000173 424403.5089999996)
hectopunten.149,59,14,194341041,2013-07-01T00:00:00, , ,,POINT (97168.39600000158 470747.2710000016)
hectopunten.150,97,17,195347013,2013-07-01T00:00:00, ,a,,POINT (97523.35000000149 473907.9439999983)
hectopunten.151,17,45,243199001,2013-09-01T00:00:00, , ,,POINT (121556.66299999878 399787.631000001)
hectopunten.152,16,145,243199001,2013-09-01T00:00:00, , ,,POINT (121599.43800000101 399697.20600000024)
hectopunten.153,15,245,243199001,2013-09-01T00:00:00, , ,,POINT (121642.26900000125 399606.8420000002)
hectopunten.154,14,345,243199001,2013-09-01T00:00:00, , ,,POINT (121684.9990000017 399516.43200000003)
hectopunten.155,13,445,243199001,2013-09-01T00:00:00, , ,,POINT (121727.80200000107 399426.0549999997)
hectopunten.156,58,976,207306033,2014-04-01T00:00:00, , ,,POINT (103862.46200000122 452055.4299999997)
hectopunten.157,57,877,207306033,2014-04-01T00:00:00, , ,,POINT (103844.27499999851 452153.34899999946)
hectopunten.158,56,766,207306033,2014-04-01T00:00:00, , ,,POINT (103823.08799999952 452261.9219999984)
hectopunten.159,55,677,207306033,2014-04-01T00:00:00, , ,,POINT (103805.9690000005 452349.4149999991)
hectopunten.160,54,575,207306033,2014-04-01T00:00:00, , ,,POINT (103786.00800000131 452449.11100000143)
hectopunten.161,53,475,207306033,2014-04-01T00:00:00, , ,,POINT (103766.8900000006 452547.618999999)
hectopunten.162,52,362,207306033,2014-04-01T00:00:00, , ,,POINT (103744.89900000021 452658.50400000066)
hectopunten.163,51,275,207306033,2014-04-01T00:00:00, , ,,POINT (103728.59800000116 452743.9849999994)
hectopunten.164,50,179,207306033,2014-04-01T00:00:00, , ,,POINT (103709.79300000146 452838.1739999987)
hectopunten.165,49,73,207306033,2014-04-01T00:00:00, , ,,POINT (103690.3740000017 452942.15900000185)
hectopunten.166,36,4,158201022,2014-06-01T00:00:00, ,a,,POINT (79187.8200000003 400728.8379999995)
hectopunten.167,48,173,156203001,2014-06-01T00:00:00, , ,,POINT (78343.12900000066 401570.34099999815)
hectopunten.168,42,773,156203001,2014-06-01T00:00:00, , ,,POINT (78726.42399999872 401108.9459999986)
hectopunten.169,49,73,156203001,2014-06-01T00:00:00, , ,,POINT (78279.23699999973 401647.52600000054)
hectopunten.170,45,473,156203001,2014-06-01T00:00:00, , ,,POINT (78534.63850000128 401339.9345000014)
hectopunten.171,46,373,156203001,2014-06-01T00:00:00, , ,,POINT (78470.93899999931 401416.5859999992)
hectopunten.172,47,273,156203001,2014-06-01T00:00:00, , ,,POINT (78406.98000000045 401493.55099999905)
hectopunten.173,43,673,156203001,2014-06-01T00:00:00, , ,,POINT (78662.4990000017 401185.8920000009)
hectopunten.174,44,573,156203001,2014-06-01T00:00:00, , ,,POINT (78598.63800000027 401262.91600000113)
hectopunten.175,113,69,313247004,2014-05-01T00:00:00, , ,,POINT (156642.83700000122 423865.4050000012)
hectopunten.176,160,175,417459013,2014-11-01T00:00:00, ,q,,POINT (208988.93200000003 529769.2639999986)
hectopunten.177,161,66,417459013,2014-11-01T00:00:00, ,q,,POINT (208955.7890000008 529873.368999999)
hectopunten.178,264,12,128217019,2014-11-01T00:00:00,Re, ,,POINT (64348.48800000176 408648.2809999995)
hectopunten.179,143,7,131259023,2014-11-01T00:00:00,Li, ,,POINT (65525.01749999821 429669.5384999998)
hectopunten.180,141,91,184336026,2014-11-01T00:00:00, ,q,,POINT (92282.37700000033 468095.4609999992)
hectopunten.181,140,191,184336026,2014-11-01T00:00:00, ,q,,POINT (92359.80600000173 468154.4070000015)
hectopunten.182,127,212,173289005,2014-11-01T00:00:00, ,p,,POINT (86723.32400000095 444311.0610000007)
hectopunten.183,128,332,173289005,2014-11-01T00:00:00, ,p,,POINT (86768.22899999842 444206.22100000083)
hectopunten.184,126,93,173289005,2014-11-01T00:00:00, ,p,,POINT (86717.09099999815 444413.37999999896)
hectopunten.185,1579,19,362276030,2014-11-01T00:00:00, ,y,,POINT (181097.50950000063 438463.8990000002)
hectopunten.186,379,473,528457013,2014-11-01T00:00:00, ,p,,POINT (264244.4290000014 528594.4360000007)
hectopunten.187,375,72,528457013,2014-11-01T00:00:00, ,p,,POINT (263843.39400000125 528619.9730000012)
hectopunten.188,378,373,528457013,2014-11-01T00:00:00, ,p,,POINT (264143.6860000007 528600.8509999998)
hectopunten.189,377,272,528457013,2014-11-01T00:00:00, ,p,,POINT (264043.58900000155 528607.2250000015)
hectopunten.190,376,172,528457013,2014-11-01T00:00:00, ,p,,POINT (263943.4919999987 528613.5989999995)
hectopunten.191,10,7,286140004,2014-11-01T00:00:00, ,p,,POINT (143396.79300000146 370344.1719999984)
hectopunten.192,569,102,371522030,2014-11-01T00:00:00, ,n,,POINT (185967.47199999914 561327.9409999996)
hectopunten.193,303,95,203255004,2014-11-01T00:00:00, ,m,,POINT (101986.54399999976 427673.561999999)
hectopunten.194,304,196,203255004,2014-11-01T00:00:00, ,m,,POINT (102040.93100000173 427589.1319999993)
hectopunten.195,710,55,220179028,2014-11-01T00:00:00, ,q,,POINT (110229.23299999908 389964.33399999887)
hectopunten.196,2893,71,360465005,2014-11-01T00:00:00, ,m,,POINT (180078.05700000003 533007.5139999986)
hectopunten.197,93,32,236205003,2014-11-01T00:00:00, ,p,,POINT (118294.52899999917 402756.4759999998)
hectopunten.198,2267,11,516556004,2014-11-01T00:00:00, ,m,,POINT (258221.07600000128 578210.9990000017)
hectopunten.199,2268,116,516556004,2014-11-01T00:00:00, ,m,,POINT (258305.7899999991 578274.1009999998)
hectopunten.200,36,7,237390032,2014-11-01T00:00:00, ,n,,POINT (118855.57299999893 495079.4670000002)
hectopunten.201,262,145,331158002,2014-11-01T00:00:00, ,p,,POINT (165738.0780000016 379465.0529999994)
hectopunten.202,261,47,331158002,2014-11-01T00:00:00, ,p,,POINT (165641.186999999 379451.44999999925)
hectopunten.203,216,0,120250025,2014-11-01T00:00:00,Li, ,,POINT (60067.64900000021 425070.9050000012)
hectopunten.204,908,97,240254010,2014-11-01T00:00:00, ,m,,POINT (120263.15569999814 427177.34650000185)
hectopunten.205,167,32,164165014,2014-12-01T00:00:00, ,a,,POINT (82265.09099999815 382690.2969999984)
hectopunten.206,127,23,250177032,2014-12-01T00:00:00, ,a,,POINT (125476.28940000013 388926.39079999924)
hectopunten.207,69,174,466508035,2014-11-01T00:00:00, ,b,,POINT (233602.18100000173 554245.6920000017)
hectopunten.208,68,71,466508035,2014-11-01T00:00:00, ,b,,POINT (233501.23900000006 554261.6770000011)
hectopunten.209,909,322,331420010,2014-11-01T00:00:00, ,p,,POINT (165950.16899999976 510553.81700000167)
hectopunten.210,906,16,331420010,2014-11-01T00:00:00, ,p,,POINT (165761.24760000035 510319.35440000147)
hectopunten.211,908,220,331420010,2014-11-01T00:00:00, ,p,,POINT (165907.47399999946 510461.4219999984)
hectopunten.212,907,117,331420010,2014-11-01T00:00:00, ,p,,POINT (165833.93299999833 510389.0870000012)
hectopunten.213,851,60,319302026,2014-11-01T00:00:00, ,m,,POINT (160028.4389999993 451352.0210000016)
hectopunten.214,852,164,319302026,2014-11-01T00:00:00, ,m,,POINT (160128.313000001 451351.7419999987)
hectopunten.215,817,176,385331006,2014-11-01T00:00:00, ,x,,POINT (193107.62000000104 465520.90399999917)
hectopunten.216,816,71,385331006,2014-11-01T00:00:00, ,x,,POINT (193008.85300000012 465550.6479999982)
hectopunten.217,854,93,320302036,2014-11-01T00:00:00, ,x,,POINT (160325.2969999984 451283.5020000003)
hectopunten.218,855,192,320302036,2014-11-01T00:00:00, ,x,,POINT (160424.14600000158 451276.6810000017)
hectopunten.219,408,167,388496020,2014-11-01T00:00:00, ,y,,POINT (194364.1889999993 548003.6070000008)
hectopunten.220,409,66,388496020,2014-11-01T00:00:00, ,y,,POINT (194281.54100000113 548062.7740000002)
hectopunten.221,560,90,260482028,2014-11-01T00:00:00, ,p,,POINT (130386.02600000054 541318.8420000002)
hectopunten.222,2684,113,358021001,2014-11-01T00:00:00, ,m,,POINT (179078.27299999818 310683.0009999983)
hectopunten.223,2683,13,358021001,2014-11-01T00:00:00, ,m,,POINT (179047.41800000146 310774.6099999994)
hectopunten.224,2685,212,358021001,2014-11-01T00:00:00, ,m,,POINT (179094.82600000128 310585.6799999997)
hectopunten.225,2686,312,358021001,2014-11-01T00:00:00, ,m,,POINT (179111.08999999985 310486.3449999988)
hectopunten.226,908,104,240254035,2014-11-01T00:00:00, ,x,,POINT (120282.38699999824 427151.2039999999)
hectopunten.227,82,35,398315019,2014-12-01T00:00:00, ,a,,POINT (199398.43299999833 457949.18499999866)
hectopunten.228,158,16,354534020,2015-05-01T00:00:00, ,a,,POINT (177222.3299999982 567193.6229999997)
hectopunten.229,63,49,60142015,2015-07-01T00:00:00, ,z,,POINT (30386.95100000128 371353.1030000001)
hectopunten.230,775,21,484474002,2017-07-01T00:00:00, , ,,POINT (242116.57699999958 537060.4750000015)
hectopunten.231,952,34,492521003,2017-08-01T00:00:00, , ,,POINT (246047.186999999 560651.068)
hectopunten.232,951,134,492521003,2017-08-01T00:00:00, , ,,POINT (246105.8669999987 560571.25)
hectopunten.233,23,19,233348011,2016-04-01T00:00:00, ,c,,POINT (116689.30200000107 474120.74500000104)
hectopunten.234,341,85,145273011,2016-04-01T00:00:00, ,x,,POINT (72772.48200000077 436672.78599999845)
hectopunten.235,342,182,145273011,2016-04-01T00:00:00, ,x,,POINT (72847.30000000075 436611.51000000164)
hectopunten.236,47,238,182182008,2016-04-01T00:00:00, , ,,POINT (91109.68100000173 391584.43200000003)
hectopunten.237,46,137,182182008,2016-04-01T00:00:00, , ,,POINT (91100.01000000164 391484.2740000002)
hectopunten.238,45,36,182182008,2016-04-01T00:00:00, , ,,POINT (91080.11899999902 391384.97300000116)
hectopunten.239,35,40,203297023,2016-10-01T00:00:00, ,d,,POINT (101788.78000000119 448560.9690000005)
hectopunten.240,146,239,202193035,2016-11-01T00:00:00, , ,,POINT (101216.31899999827 396654.65199999884)
hectopunten.241,145,139,202193035,2016-11-01T00:00:00, , ,,POINT (101253.0850000009 396746.9789999984)
hectopunten.242,144,41,202193035,2016-11-01T00:00:00, , ,,POINT (101275.52800000086 396842.15300000086)
hectopunten.243,52,147,306213069,2015-11-01T00:00:00, , ,,POINT (153370.41299999878 406731.85500000045)
hectopunten.244,56,547,306213069,2015-11-01T00:00:00, , ,,POINT (153580.98000000045 406391.7989999987)
hectopunten.245,59,847,306213069,2015-11-01T00:00:00, , ,,POINT (153747.79100000113 406142.4679999985)
hectopunten.246,61,1047,306213069,2015-11-01T00:00:00, , ,,POINT (153863.05999999866 405979.0300000012)
hectopunten.247,63,1247,306213069,2015-11-01T00:00:00, , ,,POINT (153983.81899999827 405819.69099999964)
hectopunten.248,65,1447,306213069,2015-11-01T00:00:00, , ,,POINT (154134.89600000158 405689.8570000008)
hectopunten.249,55,447,306213069,2015-11-01T00:00:00, , ,,POINT (153527.13500000164 406476.063000001)
hectopunten.250,67,1647,306213069,2015-11-01T00:00:00, , ,,POINT (154321.94099999964 405619.33900000155)
hectopunten.251,54,347,306213069,2015-11-01T00:00:00, , ,,POINT (153473.93499999866 406560.73600000143)
hectopunten.252,58,747,306213069,2015-11-01T00:00:00, , ,,POINT (153691.36300000176 406225.02600000054)
hectopunten.253,60,947,306213069,2015-11-01T00:00:00, , ,,POINT (153805.01300000027 406060.45800000057)
hectopunten.254,62,1147,306213069,2015-11-01T00:00:00, , ,,POINT (153921.9910000004 405898.23999999836)
hectopunten.255,64,1347,306213069,2015-11-01T00:00:00, , ,,POINT (154054.51300000027 405749.063000001)
hectopunten.256,66,1547,306213069,2015-11-01T00:00:00, , ,,POINT (154225.5700000003 405648.1180000007)
