DOSSIERNR;REGISTR_OMS;TYPE_OMS;LOKATIEAAND;STATUS_OMS;DDINDIENING;DD_AFGEHANDELD;DD_BESCHIKKING_VERLEEND;DD_GEWEIGERD;DD_TIJDELIJKE_VERGUNNING;DD_BUITEN_BEHANDELING;DD_INGETROKKEN;DD_RECHTSWEGE;DD_NIET_VERGUNNINGPLICHTIG;DD_OVERIG_ONBEPAALD;BUURT;WIJK;STADSDEEL;COUNTER;X;Y;LONG;LAT
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;445;80425.292;452015.257;4.299972557969584;52.05142460700933
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;446;80439.373;452006.621;4.300179695148048;52.05134889190369
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;447;80447.215;452013.21;4.300292566524844;52.051409161005715
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;448;80439.373;452006.621;4.300179695148048;52.05134889190369
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;449;80433.195;452001.43;4.300090774276686;52.05130141014953
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;450;80431.56;452007.799;4.300065551593485;52.05135842701849
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;451;80425.292;452015.257;4.299972557969584;52.05142460700933
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;452;80425.292;452015.257;4.299972557969584;52.05142460700933
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;453;80431.56;452007.799;4.300065551593485;52.05135842701849
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;454;80433.195;452001.43;4.300090774276686;52.05130141014953
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;455;80431.56;452007.799;4.300065551593485;52.05135842701849
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;456;80433.195;452001.43;4.300090774276686;52.05130141014953
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;457;80439.373;452006.621;4.300179695148048;52.05134889190369
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;458;80447.215;452013.21;4.300292566524844;52.051409161005715
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;459;80447.215;452013.21;4.300292566524844;52.051409161005715
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;460;80447.215;452013.21;4.300292566524844;52.051409161005715
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;461;76497.924;452624.995;4.2425856542989;52.056361570257515
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;462;80431.56;452007.799;4.300065551593485;52.05135842701849
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;463;76572.155;452656.513;4.243660554546237;52.05665532603668
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;464;76638.024;452648.041;4.244622740933102;52.05658851298122
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;465;76557.09;452639.487;4.243444846151598;52.05650018623408
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;466;76521.47;452645.7;4.242924149904932;52.05655097508403
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;467;76438.456;452579.265;4.241729249954309;52.055942180371915
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;468;76602.773;452670.442;4.244103708719443;52.0567848351613
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;469;80439.373;452006.621;4.300179695148048;52.05134889190369
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;470;76591.126;452665.143;4.243935133933547;52.05673556642841
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;471;76563.144;452626.134;4.24353616778697;52.05638104476124
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;472;76557.09;452639.487;4.243444846151598;52.05650018623408
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;473;80447.215;452013.21;4.300292566524844;52.051409161005715
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;474;76563.144;452626.134;4.24353616778697;52.05638104476124
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;475;80420.034;452021.515;4.299894548365112;52.051480138710915
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;476;76453.925;452586.264;4.241953144897249;52.056007271489214
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;477;76526.848;452638.078;4.243004301647143;52.05648324073769
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;478;76438.456;452579.265;4.241729249954309;52.055942180371915
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;479;76483.206;452604.213;4.242375872972755;52.056172723833384
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;480;80425.292;452015.257;4.299972557969584;52.05142460700933
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;481;76585.348;452662.515;4.243851505047208;52.05671113162557
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;482;80420.034;452021.515;4.299894548365112;52.051480138710915
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;483;76483.206;452604.213;4.242375872972755;52.056172723833384
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;484;76585.348;452662.515;4.243851505047208;52.05671113162557
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;485;76572.155;452656.513;4.243660554546237;52.05665532603668
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;486;76511.646;452631.202;4.2427842668426825;52.05641929480017
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;487;76486.799;452596.396;4.2424300481663595;52.05610298447114
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;488;76438.456;452579.265;4.241729249954309;52.055942180371915
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;489;76453.925;452586.264;4.241953144897249;52.056007271489214
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;490;80420.034;452021.515;4.299894548365112;52.051480138710915
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;491;76490.853;452621.797;4.242483308570037;52.056331828860394
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;492;76566.078;452619.664;4.243580425253821;52.05632331657216
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;493;76638.024;452648.041;4.244622740933102;52.05658851298122
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Nieuw Waldeck;Waldeck;Meerdere;494;76631.406;452662.807;4.244522875516386;52.05672027364837
201713771;het plaatsen van vier collectieve stallingen voor scootmobielen, twee achter en naast het wooncomplex aan de Oude Haagweg 105-155, één achter het gezondheidscentrum aan de Erasmusweg 471 en één achter het wooncomplex aan de Voltastraat 57 t/m 247;Aanvraag Wabo;Voltastraat 57 tot en met 247, Oude Haagweg 17 tot en met 263 en Erasmusplein 1 tot en met 84;Afgehandeld;2017-07-24;2017-11-03;;2017-11-03;;;;;;;Moerwijk-Noord;Moerwijk;Meerdere;495;80431.56;452007.799;4.300065551593485;52.05135842701849
