UNIEKNUMMER;REGISTRATIENR;DOSSIERNR;TYPEKODE;TYPE_OMSCHRIJVING;AARDAANVRKODE;AARDAANVRAAG_OMSCHRIJVING;OMSCHRIJVING;STADSDEELKANTOOR;STATUS;DATUM_INDIENING;DATUM_INGETROKKEN;DATUM_BESCHIKKING;DATUM_EINDE;ADRESNR;ID;STRAATNAAM;STRAATCODE;HUISNUMMER;HUISLETTER;TOEVOEGING;POSTCODE;GELDIG_VANAF;GELDIG_TM;X;Y;LONG;LAT
59938111;4028453;01274GGB10;GGB;Grondgebruik;GGI;Inrit;van Boetzelaerlaan 31 /Hoek 2e Antonius Heinsiusstraat, uitweg;Handhavingsorganisatie;Verleend;2010-09-24;;2010-11-25;;81446;609978;Van Boetzelaerlaan;02030;31;;;2581 AB;2010-10-26;;78637.286;456017.138;4.273014414976804;52.08714476040387
880977473;4173971;01167GGB14;GGB;Grondgebruik;GGK;Kadegebruik;een berging 2,40mx2,50m;Riolen en Water;Verleend;2014-11-10;;2015-02-10;2030-02-10;310450;590338;Troelstrakade;18140;42;;;2531 AV;2010-10-26;;80371.694;452705.32;4.2990405267365785;52.057618839378215
979906392;271029;00076GGB06;GGB;Grondgebruik;GGI;Inrit;uitweg;Stadsdeel Escamp;Verleend;2006-01-12;;2010-02-03;;310682;576748;Hans Lodeizenstraat;21222;5;;;2548 EN;2010-10-26;;79120.285;450204.469;4.281352094277913;52.03497428776561
518278116;4013664;00333GGB10;GGB;Grondgebruik;GGI;Inrit;Theo Mann Bouwmeesterlaan 75, plaatsen van een in/uitrit;Handhavingsorganisatie;Verleend;2010-03-10;;2010-04-12;;324190;593727;Theo Mann-Bouwmeesterlaan;17810;75;;;2597 GV;2009-07-06;;82337.506;458039.492;4.326563149775041;52.10581729642302
44799897;687869;00023GGB09;GGB;Grondgebruik;GGI;Inrit;Marcus Aureliuslaan 6;Handhavingsorganisatie;Verleend;2009-01-15;;2009-02-20;;317240;598203;Marcus Aureliuslaan;21680;6;;;2493 ZW;2010-10-26;;86898.69;452670.701;4.394203641933399;52.05814828452547
649707621;4164971;00796GGB14;GGB;Grondgebruik;GGO;Overig op/in straat;Vuursteen 5, verzoek tot het plaatsen van een vetput;Handhavingsorganisatie;Verleend;2014-07-28;;2014-10-01;2035-10-02;339740;596597;Vuursteen;21644;5;;;2497 CZ;2010-10-26;;85106.558;450721.068;4.368474993615696;52.04040390495851
31688201;4005277;02085GGB09;GGB;Grondgebruik;GGI;Inrit;Trompstraat 8, uitwegvergunning;Handhavingsorganisatie;Verleend;2009-09-21;;2010-01-07;;232981;592272;Trompstraat;18150;8;;;2518 BN;2010-10-26;;80474.482;455497.409;4.299929373009787;52.082724507489
484410431;4174898;01214GGB14;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Zomerterras locatie Abdis Aleydishof 3;Handhavingsorganisatie;Verleend;2014-11-18;;2014-11-18;;318218;597020;Abdis Aleydishof;21713;3;;;2544 NR;2010-10-26;;76839.947;449953.906;4.248182466625098;52.03240570245998
445587458;689409;00080GGB09;GGB;Grondgebruik;GSN;Standplaats;standplaatsvergunning;Handhavingsorganisatie;Verleend;2009-02-06;;2009-03-16;;233025;593454;Theo Mann-Bouwmeesterlaan;17810;1;;;2597 GT;2010-10-26;;82085.384;457975.285;4.3228973246555435;52.105207116955256
401082194;289238;01882GGB07;GGB;Grondgebruik;GGI;Inrit;inrit Ketelstraat 1;Stadsdeel Laak;Verleend;2007-10-26;;2007-12-14;;111748;653815;Ketelstraat;09050;1;;;2516 VT;2010-10-26;;82883.863;453155.564;4.335569576380266;52.061997795368875
452295764;293560;00755GGB08;GGB;Grondgebruik;GGI;Inrit;[<Vul de omschrijving in];Stadsdeel Laak;Verleend;2008-04-08;;2008-05-30;;2460;655802;Linnaeusstraat;10660;311;;;2522 GP;2010-10-26;;81990.209;452570.685;4.322665068635384;52.05662454355543
78957043;267933;V1022832;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Leidschenveen-Ypenburg;Verleend;2005-08-04;;2005-09-05;;295043;738784;Weidevogellaan;21329;76;;;2496 LL;2010-10-26;;85866.785;451741.087;4.379347615138996;52.049666111643646
123730949;272270;00543GGB06;GGB;Grondgebruik;GSN;Standplaats;verkoop van bloemen en planten;Stadsdeel Escamp;Verleend;2006-02-20;;2006-02-28;;305691;656017;Leyweg;10580;539;W;;2545 GG;2010-10-26;;78645.75;451882.69;4.274062726423793;52.04999088622646
540890523;283262;00716GGB07;GGB;Grondgebruik;GSN;Standplaats;het verkopen van patat, (vis ) snacks, donee , shoarma en alcoholvrije dranken;Stadsdeel Centrum;Verleend;2007-02-16;;2007-03-26;;36329;716589;Paul Krugerplein;13850;25;;;2571 HV;2010-10-26;;79776.887;453910.519;4.290103585835855;52.06836921226166
902602905;287250;01598GGB07;GGB;Grondgebruik;GGI;Inrit;inrit 8,50 m bij 4.00 m;Stadsdeel Segbroek;Verleend;2007-07-30;;2007-08-28;;166388;739122;Vliegenvangerlaan;18920;10;;;2566 RN;2010-10-26;;76936.85;454847.908;4.248475997575689;52.07640012218654
315453701;4089541;00692GGB12;GGB;Grondgebruik;GGO;Overig op/in straat;Noordwijkselaan 9, het plaatsen van 2 monumentjes;Handhavingsorganisatie;Verleend;2012-05-23;;2012-07-16;2099-12-31;28123;713274;Noordwijkselaan;12940;9;;;2554 GB;2010-10-26;;75566.079;454079.565;4.228662898153208;52.06930036647759
630290663;693254;00318GGB09;GGB;Grondgebruik;GSN;Standplaats;bloemen en planten;Handhavingsorganisatie;Verleend;2008-05-28;;2009-04-20;;305694;655989;Leyweg;10580;657;W;;2545 GK;2010-10-26;;78923.378;451577.619;4.278177356564875;52.04728747871956
33633721;4067473;01267GGB11;GGB;Grondgebruik;GSN;Standplaats;Melis Stokelaan t.o. 582, standplaatsvergunning;Handhavingsorganisatie;Verleend;2011-11-01;;2011-11-28;;14657;664240;Melis Stokelaan;11710;582;;;2533 EP;2010-10-26;;79737.532;452023.715;4.2899455387321845;52.05140762182341
592122563;691469;00207GGB09;GGB;Grondgebruik;GGI;Inrit;uitwegvergunning;Handhavingsorganisatie;Verleend;2009-03-06;;2009-03-09;;57827;899749;Elandstraat;04720;1;A;;2513 GL;2010-10-26;;80523.759;455453.531;4.300657745658933;52.08233681834999
523797799;689699;00105GGB09;GGB;Grondgebruik;GGI;Inrit;uitwegvergunning;Handhavingsorganisatie;Verleend;2009-02-11;;2009-03-05;;235042;715229;Piet Heinstraat;14100;52;;;2518 CJ;2010-10-26;;80451.926;455438.077;4.299613321691681;52.082188269592855
744076529;4135011;01032GGB13;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Van Hogenhoucklaan 168;Handhavingsorganisatie;Verleend;2013-09-04;;2013-10-17;2100-10-17;127803;620227;Van Hogenhoucklaan;07370;168;;;2596 TJ;2010-10-26;;81483.285;457579.281;4.314195641732175;52.10156865922891
628749852;4022537;00884GGB10;GGB;Grondgebruik;GGI;Inrit;Kraaienlaan 45, uitritvergunning;Handhavingsorganisatie;Verleend;2010-07-09;;2010-08-23;;107650;625902;Kraaienlaan;09710;45;;;2566 RC;2010-10-26;;76651.512;454672.449;4.24435477459073;52.07478303346988
456477347;4005744;02125GGB09;GGB;Grondgebruik;GGI;Inrit;van Hoytemastraat 6, uitwegvergunning;Handhavingsorganisatie;Verleend;2009-09-25;;2009-12-16;;125078;625414;Van Hoytemastraat;07770;6;;;2596 ER;2010-10-26;;82260.5;456418.565;4.325785256037859;52.091240275583424
685968286;283400;00774GGB07;GGB;Grondgebruik;GGI;Inrit;uitrit;Stadsdeel Loosduinen;Verleend;2007-03-27;;2007-04-23;;65589;632164;Dekkershoek;03735;41;;;2552 DB;2010-10-26;;76434.074;451529.385;4.241906789269828;52.046506650544764
236327315;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;74911;631439;Carnegielaan;02860;1;;;2517 KH;2010-10-26;;80045.27;456075.359;4.2935415404603665;52.08786043312252
482884286;700549;01149GGB09;GGB;Grondgebruik;GGI;Inrit;inritvergunning;Handhavingsorganisatie;Verleend;2009-07-01;;2009-08-25;;32529;814233;Oude Haagweg;13425;329;;;2552 ER;2010-10-26;;76914.488;452756.907;4.248628161422819;52.057605894923974
620138634;696028;00703GGB09;GGB;Grondgebruik;GGI;Inrit;inrit Jan ten Brinkstraat;Handhavingsorganisatie;Verleend;2009-05-01;;2009-06-08;;33079;815036;Oudemansstraat;13430;309;;;2522 SV;2010-10-26;;82330.161;452949.411;4.327540419482445;52.06007278270092
753735493;671826;00959GGB08;GGB;Grondgebruik;GGI;Inrit;inrit Leeghwaterplein 72;Stadsdeel Laak;Verleend;2008-05-19;;2008-09-25;;312584;804840;Leeghwaterplein;10420;72;;;2521 DB;2010-10-26;;81845.666;453704.929;4.320314878825635;52.06679872945036
388268941;4131241;00844GGB13;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Tarwekamp 69;Handhavingsorganisatie;Verleend;2013-07-24;;2013-09-04;2100-09-04;178904;729936;Tarwekamp;17630;69;;;2592 XH;2010-10-26;;84177.703;456095.476;4.35382383074998;52.08858531915193
434487385;4042426;00209GGB11;GGB;Grondgebruik;GGC;Container op straat;Stuyvesantstraat 243, plaatsen container vanaf 19 april tot 30 mei 2011;Handhavingsorganisatie;In behandeling;2011-02-23;;2011-04-06;;180934;728890;Stuyvesantstraat;17410;243;;;2593 GH;2010-10-26;;83489.076;455929.827;4.343812300942593;52.087008142125725
801627318;691224;00191GGB09;GGB;Grondgebruik;GGI;Inrit;in-en uitrit, Elandstraat 73;Handhavingsorganisatie;Verleend;2009-02-16;;2009-03-03;;57763;899130;Elandstraat;04720;73;;;2513 GM;2010-10-26;;80334.999;455326.677;4.297932140819889;52.08117138961042
859863141;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;74914;631442;Carnegielaan;02860;7;;;2517 KH;2010-10-26;;79947.185;455947.069;4.29213887264725;52.08669423724778
949753653;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;74915;631443;Carnegielaan;02860;9;;;2517 KH;2010-10-26;;79941.448;455915.405;4.292062150605804;52.086408904141
904811725;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;74916;631444;Carnegielaan;02860;11;;;2517 KH;2010-10-26;;79956.698;455842.701;4.292300615566331;52.085757601769274
869603967;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;211983;631451;Carnegielaan;02860;8;;;2517 KH;2010-10-26;;80055.398;455796.753;4.293750522356475;52.0853580519348
430069009;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;211984;631452;Carnegielaan;02860;10;;;2517 KH;2010-10-26;;80055.398;455796.753;4.293750522356475;52.0853580519348
57824916;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;211985;631453;Carnegielaan;02860;14;;;2517 KH;2010-10-26;;80055.398;455796.753;4.293750522356475;52.0853580519348
806330424;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;211982;631458;Carnegielaan;02860;6;;;2517 KH;2010-10-26;;80055.398;455796.753;4.293750522356475;52.0853580519348
297176047;288934;01834GGB07;GGB;Grondgebruik;GGC;Container op straat;vetvangput;Stadsdeel Loosduinen;Verleend;2007-10-15;;2007-10-15;2035-10-15;65847;631577;De Werf;03725;13;;;2544 EH;2010-10-26;;76645.632;451102.059;4.245088158454318;52.042696365698156
285867591;277592;01993GGB06;GGB;Grondgebruik;GGI;Inrit;inrit;Stadsdeel Loosduinen;Verleend;2006-08-03;;2006-08-30;;65847;631577;De Werf;03725;13;;;2544 EH;2010-10-26;;76645.632;451102.059;4.245088158454318;52.042696365698156
798084041;4002232;01712GGB09;GGB;Grondgebruik;GGI;Inrit;inrit;Handhavingsorganisatie;Verleend;2009-08-10;;2009-09-17;;118056;629260;Jan van Rodestraat;08380;23;;;2531 XP;2010-10-26;;80199.63;452664.006;4.296541127290768;52.05722435353445
942541831;678118;01578GGB08;GGB;Grondgebruik;GGI;Inrit;in-en uitrit;Stadsdeel Haagse Hout;Verleend;2008-08-01;;2008-11-07;;83728;480351;Bezuidenhoutseweg;01670;157;;;2594 AG;2010-10-26;;82740.458;455874.708;4.332902930381711;52.0864155981557
476503108;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317082;631490;Carnegielaan;02860;20;;;2517 KH;2010-10-26;;80057.028;455776.617;4.29377872506071;52.08517731604918
769392059;682248;01804GGB08;GGB;Grondgebruik;GGI;Inrit;inrit 3.50x2.60 1-11-08 tegels en stenen;Stadsdeel Scheveningen;Verleend;2008-10-03;;2008-11-17;;316237;738151;Violenweg;18760;12;;;2597 KL;2010-10-26;;80663.273;457759.276;4.302189993460733;52.10307666543635
981989883;263427;V1018927;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Leidschenveen-Ypenburg;Verleend;2005-03-01;;2005-04-28;;290146;736547;Boswinde;21316;143;;;2496 WH;2010-10-26;;84848.42;451317.631;4.364590660006955;52.04573259874529
303801598;288820;01823GGB07;GGB;Grondgebruik;GGI;Inrit;inrit 2 meter lengte 1 meter breedte/diepte;Stadsdeel Leidschenveen-Ypenburg;Verleend;2007-10-09;;2007-10-09;;307372;746684;Oude Middenweg;21563;88;;;2491 AD;2010-10-26;;87663.784;454589.109;4.404979683932265;52.07548253291593
655714059;271989;00455GGB06;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Leidschenveen-Ypenburg;Verleend;2006-02-09;;2006-03-07;;305222;747727;Melkeppe;21575;32;;;2498 CW;2010-10-26;;86158.1;450192.124;4.383905876157212;52.03578182153099
681337002;275918;01770GGB06;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Leidschenveen-Ypenburg;Verleend;2006-06-01;;2006-06-29;;305244;747744;Melkeppe;21575;76;;;2498 CW;2010-10-26;;86029.463;450103.592;4.382049271510299;52.03497019973568
211909248;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317110;631499;Carnegielaan;02860;50;;;2517 KH;2010-10-26;;80056.865;455770.816;4.293777622062695;52.08512516202504
857191051;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317111;631500;Carnegielaan;02860;84;;;2517 KH;2010-10-26;;80070.497;455756.778;4.293979563531451;52.08500085186955
321944889;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317112;631501;Carnegielaan;02860;52;;;2517 KH;2010-10-26;;80062.974;455762.753;4.2938685089689725;52.085053529146954
954649428;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317113;631502;Carnegielaan;02860;54;;;2517 KH;2010-10-26;;80056.865;455770.816;4.293777622062695;52.08512516202504
54445182;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317114;631503;Carnegielaan;02860;56;;;2517 KH;2010-10-26;;80056.865;455770.816;4.293777622062695;52.08512516202504
304976445;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317085;631504;Carnegielaan;02860;24;;;2517 KH;2010-10-26;;80062.974;455762.753;4.2938685089689725;52.085053529146954
716501703;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317086;631505;Carnegielaan;02860;26;;;2517 KH;2010-10-26;;80056.865;455770.816;4.293777622062695;52.08512516202504
851500214;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317087;631506;Carnegielaan;02860;60;;;2517 KH;2010-10-26;;80070.497;455756.778;4.293979563531451;52.08500085186955
848023567;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317088;631507;Carnegielaan;02860;62;;;2517 KH;2010-10-26;;80078.773;455752.571;4.294101213797277;52.084964164922944
342631346;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317089;631508;Carnegielaan;02860;28;;;2517 KH;2010-10-26;;80062.974;455762.753;4.2938685089689725;52.085053529146954
62543213;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317090;631509;Carnegielaan;02860;30;;;2517 KH;2010-10-26;;80056.865;455770.816;4.293777622062695;52.08512516202504
531099176;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317091;631510;Carnegielaan;02860;64;;;2517 KH;2010-10-26;;80070.497;455756.778;4.293979563531451;52.08500085186955
184761747;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317092;631511;Carnegielaan;02860;66;;;2517 KH;2010-10-26;;80078.773;455752.571;4.294101213797277;52.084964164922944
17993632;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317093;631512;Carnegielaan;02860;32;;;2517 KH;2010-10-26;;80062.974;455762.753;4.2938685089689725;52.085053529146954
888819728;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317094;631513;Carnegielaan;02860;34;;;2517 KH;2010-10-26;;80056.865;455770.816;4.293777622062695;52.08512516202504
416181783;271494;00296GGB06;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Segbroek;Verleend;2006-01-25;;2006-02-22;;142642;635769;Govert Bidloostraat;06030;143;;;2563 XE;2010-10-26;;78580.209;454630.147;4.2724925019424065;52.07467244869846
435388515;4158942;00561GGB14;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Nunspeetlaan 110;DECO;Verleend;2014-05-23;;2014-06-24;2050-12-31;28756;822766;Nunspeetlaan;13010;110;;;2573 HK;2010-10-26;;79377.904;453841.342;4.284300930219451;52.0676932009826
798893078;4132397;00890GGB13;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Prins Hendrikstraat 113;Handhavingsorganisatie;Verleend;2013-08-05;;2013-08-06;2039-08-06;41519;823124;Prins Hendrikstraat;14560;113;;;2518 HM;2010-10-26;;79905.912;455343.591;4.291669654643002;52.08126535457218
773268891;271515;00310GGB06;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Leidschenveen-Ypenburg;Verleend;2006-01-25;;2006-03-07;;293282;735278;Boswinde;21316;96;;;2496 WJ;2010-10-26;;84994.911;451455.198;4.366697573090171;52.04698742468474
248627337;4020200;00771GGB10;GGB;Grondgebruik;GGI;Inrit;Escamplaan 61 E, inritvergunning;Handhavingsorganisatie;Verleend;2010-06-09;;2010-07-08;;336881;758313;Escamplaan;05010;61;E;;2547 GA;2010-04-15;;78856.654;453531.455;4.2767692957697845;52.06483691491265
291867194;4021116;00812GGB10;GGB;Grondgebruik;GGI;Inrit;Tasmanstraat tussen 143-145, uitwegvergunning.;Handhavingsorganisatie;Verleend;2010-06-21;;2010-07-29;;178649;771808;Tasmanstraat;17640;143;;;2518 VM;2010-10-26;;79793.659;455575.777;4.289981109156268;52.083336705950394
824016513;280823;00028GGB07;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Segbroek;Verleend;2007-01-10;;2007-02-12;;139609;784867;Hanenburglaan;06460;204;;;2565 HA;2010-10-26;;78109.885;455158.882;4.265514129183529;52.07935889668488
772670074;4163604;00731GGB14;GGB;Grondgebruik;GSN;Standplaats;Thomsonplein ter hoogte van nummer 15, standplaats vergunning;Handhavingsorganisatie;Verleend;2014-07-14;;2014-12-02;;339094;718715;Thomsonplein;17880;15;;;2565 KT;2010-08-10;;78473.789;455174.171;4.2708184434823995;52.07954671691251
743794795;672851;01019GGB08;GGB;Grondgebruik;GGI;Inrit;inrit van 4.00 m x 2.00 m;Stadsdeel Segbroek;Verleend;2008-06-03;;2008-06-26;;201521;736061;Zwanenlaan;20850;16;;;2566 EM;2010-10-26;;77422.61;455527.836;4.255405961876677;52.082578666221075
196601776;4042074;00198GGB11;GGB;Grondgebruik;GGK;Kadegebruik;27,50 x 3,00 meter;Riolen en Water;Verleend;2011-02-21;;2011-03-14;2060-03-14;317707;717386;Soestdijksekade;16710;863;;;2574 AX;2010-10-26;;78461.434;453613.174;4.270988338363885;52.06551682115783
140055475;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317095;631758;Carnegielaan;02860;68;;;2517 KH;2010-10-26;;80070.497;455756.778;4.293979563531451;52.08500085186955
160079042;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317096;631759;Carnegielaan;02860;70;;;2517 KH;2010-10-26;;80078.773;455752.571;4.294101213797277;52.084964164922944
145555173;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317097;631760;Carnegielaan;02860;36;;;2517 KH;2010-10-26;;80062.974;455762.753;4.2938685089689725;52.085053529146954
790425732;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317098;631761;Carnegielaan;02860;38;;;2517 KH;2010-10-26;;80056.865;455770.816;4.293777622062695;52.08512516202504
960079349;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317099;631762;Carnegielaan;02860;72;;;2517 KH;2010-10-26;;80070.497;455756.778;4.293979563531451;52.08500085186955
895487108;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317100;631763;Carnegielaan;02860;74;;;2517 KH;2010-10-26;;80078.773;455752.571;4.294101213797277;52.084964164922944
222944479;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317101;631764;Carnegielaan;02860;40;;;2517 KH;2010-10-26;;80062.974;455762.753;4.2938685089689725;52.085053529146954
366910635;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317102;631765;Carnegielaan;02860;42;;;2517 KH;2010-10-26;;80056.865;455770.816;4.293777622062695;52.08512516202504
967113223;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317103;631766;Carnegielaan;02860;76;;;2517 KH;2010-10-26;;80070.497;455756.778;4.293979563531451;52.08500085186955
347202104;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317104;631767;Carnegielaan;02860;78;;;2517 KH;2010-10-26;;80078.773;455752.571;4.294101213797277;52.084964164922944
25750035;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317105;631768;Carnegielaan;02860;44;;;2517 KH;2010-10-26;;80062.974;455762.753;4.2938685089689725;52.085053529146954
503096163;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317106;631769;Carnegielaan;02860;46;;;2517 KH;2010-10-26;;80056.865;455770.816;4.293777622062695;52.08512516202504
889797466;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317107;631770;Carnegielaan;02860;80;;;2517 KH;2010-10-26;;80070.497;455756.778;4.293979563531451;52.08500085186955
697410511;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317108;631771;Carnegielaan;02860;82;;;2517 KH;2010-10-26;;80078.773;455752.571;4.294101213797277;52.084964164922944
725238489;676306;01280GGB08;GGB;Grondgebruik;GGI;Inrit;uitritvergunning Metropole;Stadsdeel Scheveningen;Verleend;2008-07-15;;2008-11-10;;317109;631772;Carnegielaan;02860;48;;;2517 KH;2010-10-26;;80062.974;455762.753;4.2938685089689725;52.085053529146954
494104696;4126403;00626GGB13;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Galileïstraat 160;Handhavingsorganisatie;Verleend;2013-06-06;;2013-07-29;2029-07-29;148755;766663;Galileistraat;05520;160;;;2561 TL;2010-10-26;;78825.424;454651.979;4.27606385699632;52.07490243686521
173553725;4049548;00534GGB11;GGB;Grondgebruik;GGO;Overig op/in straat;Kapelweg 35, plaatsen van een electrakastje;Handhavingsorganisatie;Verleend;2011-05-03;;2011-05-04;2030-01-01;289505;769492;Kapelweg;08850;55;;;2587 BK;2010-10-26;;79846.886;457801.041;4.290266934143748;52.103341702662725
379701124;280741;00016GGB07;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Leidschenveen-Ypenburg;Verleend;2007-01-08;;2007-10-23;;289639;834515;Jan Thijssenweg;21525;13;;;2495 AH;2010-10-26;;83647.23;452356.504;4.346866527696314;52.05491555849255
816262096;694356;00382GGB09;GGB;Grondgebruik;GGI;Inrit;uitritvergunning;Handhavingsorganisatie;Verleend;2009-04-09;;2009-04-16;;57636;899727;Elandstraat;04720;115;;;2513 GN;2010-10-26;;80185.342;455221.601;4.29577225252389;52.080206895776136
140403299;4089581;00696GGB12;GGB;Grondgebruik;GSN;Standplaats;Bankastraat t.o. nr. 40,  standplaats;Handhavingsorganisatie;Verleend;2012-05-23;;2012-06-21;;204366;485907;Bankastraat;01190;40;;;2585 EN;2010-10-26;;80787.587;456464.425;4.304286112765037;52.09145688747759
