FID,locatie,shape_leng,jaar,type_ws,hoofdgeb,gebied,gdb_geomattr_data,shape
talud_maas_2014.19,Zandmeren (bij Kerkdriel),75.66952088,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152706.07699999958 418845.24500000104, 152713.06599999964 418837.5929999985, 152717.13599999994 418832.08199999854, 152721.5850000009 418825.688000001, 152723.71599999815 418820.38500000164, 152723.27899999917 418816.5949999988, 152725.66800000146 418813.8539999984, 152732.74500000104 418808.75, 152734.92500000075 418802.14400000125, 152737.44000000134 418796.8359999992, 152743.2340000011 418788.24599999934, 152746.20199999958 418783.5179999992)"
talud_maas_2014.20,Zandmeren (bij Kerkdriel),224.74163588,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152879.4290000014 418932.34899999946, 152871.9549999982 418918.37099999934, 152864.51999999955 418904.1479999982, 152862.85599999875 418901.0780000016, 152853.4990000017 418890.7960000001, 152836.62000000104 418873.5309999995, 152802.76799999923 418837.69999999925, 152792.32499999925 418826.9140000008, 152781.6640000008 418825.6499999985, 152774.2259999998 418823.95899999887, 152764.19200000167 418822.1479999982, 152747.7809999995 418826.16600000113, 152733.26700000092 418836.0879999995, 152716.46299999952 418853.16699999943)"
talud_maas_2014.21,Zandmeren (bij Kerkdriel),66.38461922,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152829.1330000013 418845.28400000185, 152832.01000000164 418851.3909999989, 152839.13599999994 418857.2679999992, 152844.4840000011 418861.48000000045, 152847.94099999964 418864.01999999955, 152855.90100000054 418868.50400000066, 152862.86800000072 418870.631000001, 152869.10300000012 418872.3520000018, 152876.0859999992 418872.4840000011, 152881.2800000012 418869.1400000006, 152883.2410000004 418866.5489999987)"
talud_maas_2014.22,De Paaldere 't Wildt,226.88003969,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153487.53599999845 421372.4140000008, 153485.00200000033 421365.05999999866, 153483.1409999989 421354.3660000004, 153481.14699999988 421348.3590000011, 153479.47300000116 421343.12900000066, 153479.17500000075 421340.83300000057, 153476.5460000001 421333.6490000002, 153474.76999999955 421329.2039999999, 153472.65799999982 421320.23600000143, 153468.30799999833 421300.0689999983, 153464.5549999997 421287.756000001, 153462.86100000143 421284.2479999997, 153461.43400000036 421278.92599999905, 153460.60700000077 421273.83100000024, 153458.55900000036 421265.85599999875, 153457.18200000003 421257.04100000113, 153455.32299999893 421250.13500000164, 153453.53200000152 421242.4149999991, 153451.4919999987 421237.6790000014, 153449.6009999998 421230.87000000104, 153447.08199999854 421220.1460000016, 153445.66899999976 421215.95899999887, 153443.81599999964 421208.1490000002, 153442.51199999824 421201.91800000146, 153440.59299999848 421197.2270000018, 153438.4609999992 421190.91800000146, 153436.4200000018 421187.125, 153433.32200000063 421182.4670000002, 153429.3289999999 421179.34800000116, 153424.8759999983 421177.61100000143, 153420.32499999925 421176.50400000066, 153414.29399999976 421175.0370000005, 153412.09299999848 421174.64499999955, 153406.64699999988 421173.83999999985)"
talud_maas_2014.23,De Paaldere 't Wildt,27.1955778,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153434.31799999997 421413.2749999985, 153429.80000000075 421398.3590000011, 153429.15900000185 421392.20899999887, 153429.47199999914 421386.79100000113)"
talud_maas_2014.24,De Paaldere 't Wildt,82.03498463,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153257.90700000152 419736.6479999982, 153260.08900000155 419731.2520000003, 153261.2419999987 419724.936999999, 153261.47300000116 419721.2280000001, 153262.01700000092 419716.33100000024, 153263.86899999902 419706.96599999815, 153266.22700000182 419696.06500000134, 153266.65300000086 419680.4459999986, 153265.82600000128 419669.7589999996, 153264.6000000015 419661.2049999982, 153263.6160000004 419658.81700000167, 153261.47700000182 419656.8819999993)"
talud_maas_2014.25,De Paaldere 't Wildt,10.46218559,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153244.49399999902 419754.42599999905, 153248.7969999984 419753.23800000176, 153252.06799999997 419751.7650000006, 153254.44000000134 419751.33399999887)"
talud_maas_2014.26,De Paaldere 't Wildt,85.82255867,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152891.75299999863 418588.2179999985, 152887.561999999 418585.11100000143, 152878.5159999989 418579.4149999991, 152859.6710000001 418566.3660000004, 152839.78799999878 418551.1330000013, 152822.9840000011 418537.0170000009)"
talud_maas_2014.27,Den Bosch Oude Schans,9.37917518,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147556.26199999824 416723.90900000185, 147555.13899999857 416722.4389999993, 147553.02100000158 416722.6240000017, 147551.6160000004 416723.3960000016, 147550.11100000143 416724.0540000014, 147550.0949999988 416726.0399999991, 147549.98200000077 416726.16899999976)"
talud_maas_2014.28,Den Bosch Oude Schans,32.97004424,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147736.70800000057 416705.01900000125, 147733.09299999848 416703.811999999, 147732.98600000143 416703.79100000113, 147728.41200000048 416702.6160000004, 147722.7509999983 416702.3999999985, 147715.07299999893 416702.81700000167, 147712.12000000104 416702.66800000146, 147706.7969999984 416702.9829999991, 147704.11400000006 416703.0489999987)"
talud_maas_2014.58,De Paaldere 't Wildt,32.76333075,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153243.4919999987 420360.66899999976, 153244.1559999995 420349.95899999887, 153244.6889999993 420342.3200000003, 153245.26099999994 420334.91800000146, 153245.2190000005 420327.9670000002)"
talud_maas_2014.29,Den Bosch Oude Schans,20.32077263,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147765.09099999815 416705.9699999988, 147762.63500000164 416704.90300000086, 147760.33300000057 416704.0029999986, 147757.77100000158 416703.47300000116, 147755.37799999863 416703.4239999987, 147752.40700000152 416703.25400000066, 147749.23299999908 416703.02600000054, 147748.11800000072 416703.1620000005, 147746.35799999908 416705.44200000167)"
talud_maas_2014.30,Zandmeren (bij Kerkdriel),48.76762451,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152913.83900000155 418929.4210000001, 152919.8599999994 418936.0249999985, 152926.85399999842 418943.21599999815, 152932.93299999833 418951.6629999988, 152936.6649999991 418957.63899999857, 152939.16299999878 418962.47199999914, 152942.1169999987 418968.71499999985)"
talud_maas_2014.31,Zandmeren (bij Kerkdriel),104.20756371,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152985.21400000155 419038.1950000003, 152988.98000000045 419048.58900000155, 152989.938000001 419055.73600000143, 152991.94799999893 419064.53599999845, 152993.69399999827 419070.96599999815, 152995.43100000173 419079.7190000005, 152998.2800000012 419086.34800000116, 153002.46700000018 419096.41899999976, 153007.44000000134 419107.38800000027, 153012.19700000063 419115.93299999833, 153018.1169999987 419126.51399999857, 153021.70899999887 419135.0469999984)"
talud_maas_2014.32,Zandmeren (bij Kerkdriel),10.94016932,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152995.30799999833 419045.26999999955, 152996.3999999985 419045.3139999993, 152995.71299999952 419046.8909999989, 152995.65700000152 419047.99500000104, 152996.69700000063 419048.5949999988, 152997.7650000006 419049.063000001, 152997.71799999848 419049.8350000009, 152997.08799999952 419050.7989999987, 152997.41099999845 419051.7989999987, 152997.2899999991 419052.563000001, 152997.811999999 419053.3029999994)"
talud_maas_2014.33,Zandmeren (bij Kerkdriel),78.87355831,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153006.69900000095 419135.08399999887, 152995.2650000006 419110.7800000012, 152986.6000000015 419096.0769999996, 152979.31599999964 419082.2509999983, 152973.57400000095 419070.5520000011, 152970.72700000182 419064.9450000003)"
talud_maas_2014.34,Zandmeren (bij Kerkdriel),37.47814618,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153038.95800000057 419176.45600000024, 153042.83300000057 419194.11499999836, 153046.4699999988 419213.1700000018)"
talud_maas_2014.35,Zandmeren (bij Kerkdriel),13.23075184,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153054.17599999905 419203.55700000003, 153054.36499999836 419205.37999999896, 153053.62299999967 419206.3979999982, 153053.87099999934 419208.3370000012, 153052.563000001 419209.48900000006, 153052.76799999923 419213.1319999993, 153054.75600000098 419215.0920000002)"
talud_maas_2014.36,Zandmeren (bij Kerkdriel),243.18697788,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152320.6799999997 418519.0210000016, 152299.29800000042 418511.64499999955, 152280.10399999842 418503.60500000045, 152261.01199999824 418495.64400000125, 152254.62900000066 418494.09800000116, 152248.44799999893 418490.8590000011, 152245.24599999934 418488.1559999995, 152235.8040000014 418483.79399999976, 152216.30200000107 418475.2740000002, 152209.5610000007 418472.9750000015, 152201.90399999917 418469.3049999997, 152195.186999999 418465.25, 152183.45899999887 418458.11400000006, 152172.00499999896 418449.9479999989, 152157.9609999992 418440.01399999857, 152134.83399999887 418422.73999999836, 152122.18200000003 418412.48600000143, 152110.64499999955 418401.33399999887)"
talud_maas_2014.37,Zandmeren (bij Kerkdriel),95.62181423,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152306.0300000012 418450.53400000185, 152310.68200000003 418455.8590000011, 152317.54199999943 418459.3779999986, 152323.79899999872 418461.83999999985, 152331.34200000018 418464.7129999995, 152336.2960000001 418464.6779999994, 152339.24599999934 418465.6479999982, 152343.18299999833 418469.2679999992, 152358.27199999988 418482.1860000007, 152382.88899999857 418503.8229999989)"
talud_maas_2014.38,Zandmeren (bij Kerkdriel),114.23061619,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152539.75200000033 418590.7800000012, 152566.61300000176 418599.64499999955, 152590.00499999896 418606.3979999982, 152598.98099999875 418610.1490000002, 152604.34800000116 418612.7120000012, 152632.7039999999 418629.91600000113, 152643.66800000146 418636.43299999833)"
talud_maas_2014.39,Zandmeren (bij Kerkdriel),99.05627273,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152649.8299999982 418644.31500000134, 152649.34899999946 418649.4849999994, 152650.45699999854 418653.79199999943, 152653.4919999987 418660.0920000002, 152656.19299999997 418663.29300000146, 152659.67500000075 418666.1259999983, 152667.3200000003 418673.41600000113, 152672.94000000134 418678.313000001, 152678.93499999866 418684.8570000008, 152685.63800000027 418689.94999999925, 152689.94399999827 418694.4770000018, 152695.54399999976 418699.41600000113, 152701.95699999854 418705.85599999875, 152707.16099999845 418710.98699999973, 152710.20100000128 418714.38899999857, 152712.9849999994 418716.91899999976)"
talud_maas_2014.40,Zandmeren (bij Kerkdriel),21.50564194,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152618.54300000146 418668.91800000146, 152616.59099999815 418667.936999999, 152615.12799999863 418667.5769999996, 152614.10599999875 418667.6220000014, 152612.2419999987 418667.8979999982, 152610.5009999983 418667.6270000003, 152609.11199999973 418666.811999999, 152608.15700000152 418666.48699999973, 152601.90799999982 418666.1700000018, 152597.64600000158 418666.41099999845)"
talud_maas_2014.41,Zandmeren (bij Kerkdriel),64.68581692,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152689.64799999818 418707.30999999866, 152679.75 418699.6550000012, 152666.02600000054 418690.55799999833, 152655.6790000014 418684.8260000013, 152634.21799999848 418674.35500000045)"
talud_maas_2014.42,Zandmeren (bij Kerkdriel),20.64224634,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152723.36499999836 418726.8220000006, 152725.96599999815 418728.91800000146, 152728.4389999993 418732.58399999887, 152730.49700000137 418734.99599999934, 152732.48299999908 418737.0219999999, 152734.94200000167 418740.4470000006, 152736.94299999997 418742.19299999997)"
talud_maas_2014.43,Zandmeren (bij Kerkdriel),65.78041285,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152765.29100000113 418774.9620000012, 152760.83700000122 418786.6570000015, 152758.68100000173 418795.0489999987, 152758.14299999923 418799.9690000005, 152759.0150000006 418802.8960000016, 152761.86300000176 418805.7120000012, 152767.22199999914 418809.55799999833, 152773.87900000066 418814.44000000134, 152779.38699999824 418818.43299999833, 152785.69000000134 418821.19000000134, 152789.52800000086 418822.51000000164)"
talud_maas_2014.44,De Paaldere 't Wildt,2.95853437,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153336.27050000057 421035.7188999988, 153335.3728 421034.47879999876, 153334.11389999837 421033.805399999)"
talud_maas_2014.45,De Paaldere 't Wildt,12.50870112,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153429.37409999967 421378.9510000013, 153429.30150000006 421375.6198000014, 153428.52849999815 421373.11030000076, 153426.79549999908 421369.7408999987, 153425.92159999907 421368.5353000015, 153424.6532999985 421368.4279999994)"
talud_maas_2014.46,Beugen,18.99711149,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194703.5300000012 410776.7659999989, 194699.27299999818 410795.2800000012)"
talud_maas_2014.47,Beugen,192.670387,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194393.09200000018 412033.84699999914, 194389.44299999997 412048.6570000015, 194384.94200000167 412064.3599999994, 194379.9910000004 412080.6099999994, 194376.94299999997 412086.8599999994, 194373.73699999973 412090.6229999997, 194370.6330000013 412096.81599999964, 194369.34200000018 412102.8299999982, 194366.12700000033 412115.0929999985, 194365.33700000122 412123.1950000003, 194365.2250000015 412127.9539999999, 194365.18200000003 412131.1409999989, 194363.3139999993 412136.38899999857, 194360.3500000015 412144.64499999955, 194356.6700000018 412149.51099999994, 194355.83700000122 412150.5489999987, 194354.15100000054 412153.1099999994, 194353.20100000128 412154.21499999985, 194352.67599999905 412155.1860000007, 194352.46400000155 412156.09699999914, 194352.85700000077 412157.1180000007, 194352.80200000107 412157.79199999943, 194351.9990000017 412159.08300000057, 194351.86100000143 412160.1409999989, 194352.3839999996 412162.19999999925, 194351.0700000003 412164.2199999988, 194348.811999999 412169.15199999884, 194348.2039999999 412175.36199999973, 194347.03200000152 412183.0769999996, 194345.46599999815 412196.1979999989, 194342.14600000158 412212.67500000075, 194341.0399999991 412216.13800000027)"
talud_maas_2014.48,Beugen,56.73966511,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194439.97100000083 411817.62099999934, 194438.35799999908 411824.743999999, 194436.02100000158 411834.11199999973, 194433.88199999928 411842.6079999991, 194433.32499999925 411848.55999999866, 194431.92599999905 411861.0799999982, 194430.71400000155 411873.46499999985)"
talud_maas_2014.49,Beugen,44.06099859,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194449.47199999914 411763.3999999985, 194448.4530000016 411772.3520000018, 194446.08199999854 411785.80099999905, 194444.87000000104 411794.8260000013, 194443.08199999854 411806.9840000011)"
talud_maas_2014.50,Beugen,85.68804381,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194475.69299999997 411647.25, 194475.08300000057 411649.19299999997, 194469.84699999914 411669.686999999, 194465.76799999923 411686.4290000014, 194461.5700000003 411699.55099999905, 194460.18299999833 411707.30099999905, 194458.04300000146 411716.41699999943, 194455.69700000063 411730.4759999998)"
talud_maas_2014.51,Beugen,48.85443637,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194521.90100000054 411493.6259999983, 194517.36100000143 411493.1039999984, 194513.24500000104 411493.61499999836, 194506.4450000003 411497.01399999857, 194503.5450000018 411500.16099999845, 194502.29199999943 411502.67599999905, 194501.7659999989 411506.80099999905, 194502.4219999984 411511.7490000017, 194504.9759999998 411516.15199999884, 194509.35200000182 411520.2710000016, 194513.31799999997 411523.6279999986)"
talud_maas_2014.52,Beugen,51.49315965,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194578.09200000018 411261.9690000005, 194575.80200000107 411271.43499999866, 194572.7659999989 411284.1009999998, 194569.12999999896 411295.9519999996, 194566.71799999848 411304.2800000012, 194565.73099999875 411311.87900000066)"
talud_maas_2014.53,Beugen,84.01513799,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194603.01700000092 411162.55799999833, 194601.95699999854 411170.13599999994, 194597.70600000024 411192.87000000104, 194592.45899999887 411213.27600000054, 194586.82400000095 411236.02699999884, 194584.65399999917 411244.48000000045)"
talud_maas_2014.54,Hedel - Mussenwaard,5.49009674,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (145173.52299999818 416327.13800000027, 145175.2419999987 416326.42500000075, 145177.49300000072 416325.98000000045, 145178.811999999 416326.18299999833)"
talud_maas_2014.55,Hedel - Mussenwaard,34.43484793,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (145374.4759999998 416219.3060000017, 145379.69200000167 416220.9079999998, 145385.93299999833 416222.69299999997, 145390.87200000137 416223.6259999983, 145397.9210000001 416224.2580000013, 145403.93299999833 416224.64400000125, 145408.29100000113 416224.5450000018)"
talud_maas_2014.56,Hedel - Mussenwaard,39.56860867,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (145421.08399999887 416212.2259999998, 145424.45800000057 416214.1240000017, 145429.813000001 416214.7729999982, 145435.18400000036 416212.2479999997, 145438.9360000007 416209.58399999887, 145445.48600000143 416207.4290000014, 145448.6799999997 416205.8060000017, 145451.54399999976 416203.49599999934, 145453.63100000098 416202.3359999992, 145456.42700000107 416200.73600000143)"
talud_maas_2014.57,De Paaldere 't Wildt,13.97943838,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153248.92700000107 420310.5170000009, 153253.375 420311.65900000185, 153262.20100000128 420314.85599999875)"
talud_maas_2014.59,De Paaldere 't Wildt,64.47977392,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153250.11899999902 420436.54100000113, 153248.9050000012 420430.94200000167, 153245.6339999996 420414.73900000006, 153245.01099999994 420411.4239999987, 153245.1160000004 420408.05099999905, 153245.2800000012 420401.47399999946, 153244.87000000104 420400.4200000018, 153244.6400000006 420399.00499999896, 153244.68499999866 420397.2670000009, 153245.2190000005 420395.66800000146, 153245.65300000086 420393.84899999946, 153245.57400000095 420388.6950000003, 153244.84299999848 420386.4070000015, 153244.8669999987 420382.68400000036, 153244.68100000173 420378.79399999976, 153243.3289999999 420373.09099999815)"
talud_maas_2014.60,De Paaldere 't Wildt,27.85948068,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153316.22700000182 420496.1090000011, 153315.9530000016 420489.7100000009, 153315.72100000083 420486.0549999997, 153315.05900000036 420477.1810000017, 153314.07499999925 420468.3420000002)"
talud_maas_2014.61,De Paaldere 't Wildt,42.83794376,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153252.79300000146 420524.38699999824, 153253.22700000182 420517.47399999946, 153252.3599999994 420512.98900000006, 153251.0080000013 420509.2659999989, 153249.84099999815 420503.5300000012, 153249.438000001 420496.69999999925, 153248.58100000024 420482.0379999988)"
talud_maas_2014.62,De Paaldere 't Wildt,60.37433463,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153324.0780000016 420565.5949999988, 153323.99599999934 420559.8729999997, 153323.21499999985 420554.44099999964, 153322.3500000015 420545.97300000116, 153321.33999999985 420537.3969999999, 153319.7969999984 420524.30999999866, 153318.62299999967 420515.1229999997, 153317.26199999824 420505.6429999992)"
talud_maas_2014.63,De Paaldere 't Wildt,38.15803512,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153317.8509999998 420694.4389999993, 153320.16600000113 420693.31500000134, 153322.80000000075 420691.9470000006, 153326.59600000083 420689.9279999994, 153329.88599999994 420687.8029999994, 153333.09800000116 420684.7829999998, 153334.36400000006 420682.6090000011, 153336.38199999928 420678.4360000007, 153336.45699999854 420673.6860000007, 153335.74599999934 420669.625, 153335.46200000122 420665.66800000146)"
talud_maas_2014.64,De Paaldere 't Wildt,35.4942317,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153282.96799999848 420737.8830000013, 153281.6400000006 420728.42599999905, 153280.3740000017 420721.4120000005, 153279.76999999955 420717.4979999997, 153279.5780000016 420711.23000000045, 153278.01300000027 420702.7879999988)"
