FID,fnode_,tnode_,lpoly_,rpoly_,length_met,stroken_,stroken_id,filenaam,br_links,br_rechts,sourcethm,datum,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_kust_2006.119,0,0,0,0,3855.667,0,0,wad1_05,186.8999939,-191.6000061,Stroken_wadplate,2006-03-23T00:00:00,,,"LINESTRING (198016.311999999 606319.625, 197779.2969999984 610168)"
vlieglijnen_kust_2006.120,0,0,0,0,4785.903,0,0,wad1_06,192.30000305,-191.6000061,Stroken_wadplate,2006-03-23T00:00:00,,,"LINESTRING (198360.9840000011 605505.188000001, 198058.1559999995 610281.5)"
vlieglijnen_kust_2006.121,0,0,0,0,4858.997,0,0,wad1_07,188.30000305,-333.20001221,Stroken_wadplate,2006-03-23T00:00:00,,,"LINESTRING (198628.125 605510.125, 198330.5309999995 610360)"
vlieglijnen_kust_2006.122,0,0,0,0,4883.325,0,0,wad1_08,181.69999695,-178.3999939,Stroken_wadplate,2006-03-23T00:00:00,,,"LINESTRING (198907.3280000016 605526.625, 198623.375 610401.688000001)"
vlieglijnen_kust_2006.123,0,0,0,0,4778.733,0,0,wad1_09,184,-187.3999939,Stroken_wadplate,2006-03-23T00:00:00,,,"LINESTRING (199183.2340000011 605650.375, 198888.3280000016 610420)"
vlieglijnen_kust_2006.124,0,0,0,0,4746.933,0,0,wad1_10,186.5,-187.5,Stroken_wadplate,2006-03-23T00:00:00,,,"LINESTRING (199468.5469999984 605681.188000001, 199181.561999999 610419.438000001)"
vlieglijnen_kust_2006.125,0,0,0,0,4740.781,0,0,wad1_11,180.6000061,-188.19999695,Stroken_wadplate,2006-03-23T00:00:00,,,"LINESTRING (199749.188000001 605690.25, 199468.0469999984 610422.688000001)"
vlieglijnen_kust_2006.126,0,0,0,0,4422.471,0,0,wad1_12,173.1000061,-194.80000305,Stroken_wadplate,2006-03-23T00:00:00,,,"LINESTRING (200005.6090000011 605996.875, 199720.1719999984 610410.125)"
vlieglijnen_kust_2006.127,0,0,0,0,4746.933,0,0,wad1_13,186.5,-187.5,Stroken_wadplate,2006-03-23T00:00:00,,,"LINESTRING (199468.5469999984 605681.188000001, 199181.561999999 610419.438000001)"
vlieglijnen_kust_2006.128,0,0,0,0,2726.516,0,0,wad2_01,192.69999695,-274,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (216879.561999999 610904.563000001, 214197.311999999 610415.25)"
vlieglijnen_kust_2006.129,0,0,0,0,3424.013,0,0,wad2_02,283.5,-202.69999695,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (216574.0309999995 610573.375, 213206.9530000016 609951.563000001)"
vlieglijnen_kust_2006.130,0,0,0,0,3767.688,0,0,wad2_03,178.19999695,-213.6000061,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (217809.8280000016 610511.438000001, 214114.4530000016 609776.813000001)"
vlieglijnen_kust_2006.131,0,0,0,0,4116.962,0,0,wad2_04,189.30000305,-182.19999695,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (216740.1719999984 610020.875, 212692.0780000016 609271)"
vlieglijnen_kust_2006.132,0,0,0,0,3987.951,0,0,wad2_05,194,-188.8999939,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (217822.2030000016 609928.625, 213899.8440000005 609208.313000001)"
vlieglijnen_kust_2006.133,0,0,0,0,4655.204,0,0,wad2_06,194.1000061,-187.69999695,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (217030.0159999989 609475.5, 212447.5 608656.061999999)"
vlieglijnen_kust_2006.134,0,0,0,0,4697.149,0,0,wad2_07,194.30000305,-206.8999939,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (218605.4530000016 609517.5, 213997.2340000011 608607.813000001)"
vlieglijnen_kust_2006.135,0,0,0,0,5128.886,0,0,wad2_08,190.5,-186.19999695,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (217363.063000001 608985.75, 212320.6090000011 608048.125)"
vlieglijnen_kust_2006.136,0,0,0,0,12423.171,0,0,wad2_09,186.6000061,-205.3999939,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (218975.811999999 609009.313000001, 206777.7030000016 606655.313000001)"
vlieglijnen_kust_2006.137,0,0,0,0,11062.901,0,0,wad2_10,201.69999695,-200.30000305,Stroken_wadplate,2006-05-04T00:00:00,,,"LINESTRING (206587.2190000005 606340.625, 217449.7969999984 608436.375)"
vlieglijnen_kust_2006.138,0,0,0,0,11497.033,0,0,wad2_11,186.5,-188.8999939,Stroken_wadplate,2006-05-04T00:00:00,,,"LINESTRING (217802.5940000005 608207.938000001, 206508.5469999984 606057.063000001)"
vlieglijnen_kust_2006.139,0,0,0,0,11858.953,0,0,wad2_12,210.30000305,-185.8999939,Stroken_wadplate,2006-05-04T00:00:00,,,"LINESTRING (218250.25 608008.75, 206598.0469999984 605804)"
vlieglijnen_kust_2006.140,0,0,0,0,11383.939,0,0,wad2_13,194.69999695,-175.30000305,Stroken_wadplate,2006-05-04T00:00:00,,,"LINESTRING (217932.2030000016 607663.375, 206746.5309999995 605548)"
vlieglijnen_kust_2006.141,0,0,0,0,11646.93,0,0,wad2_14,215.1000061,-257.6000061,Stroken_wadplate,2006-05-04T00:00:00,,,"LINESTRING (218384.1719999984 607439.438000001, 206931.9840000011 605318.5)"
vlieglijnen_kust_2006.142,0,0,0,0,10504.842,0,0,wad2_15,185.3999939,-192.30000305,Stroken_wadplate,2006-05-04T00:00:00,,,"LINESTRING (217496.625 607004.5, 207177.9530000016 605035.561999999)"
vlieglijnen_kust_2006.143,0,0,0,0,8902.46,0,0,wad2_16,186.19999695,-199.6000061,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (217349.7030000016 606668, 208598.4840000011 605034)"
vlieglijnen_kust_2006.144,0,0,0,0,9638.939,0,0,wad2_17,209,-203.5,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (218727.1409999989 606664.313000001, 209256.4690000005 604871.125)"
vlieglijnen_kust_2006.145,0,0,0,0,8269.664,0,0,wad2_18,187.8999939,-186.19999695,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (217239.3440000005 606083.625, 209111.2969999984 604559.75)"
vlieglijnen_kust_2006.146,0,0,0,0,5262.811,0,0,wad2_19,218.30000305,-162.69999695,Stroken_wadplate,2006-04-15T00:00:00,,,"LINESTRING (218307.4059999995 606046.938000001, 213138.4059999995 605057.688000001)"
vlieglijnen_kust_2006.147,0,0,0,0,1702.409,0,0,ameland_01,97.09999847,-122.80000305,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (173048.625 609456.375, 171372.5780000016 609157.936999999)"
vlieglijnen_kust_2006.148,0,0,0,0,3109.487,0,0,ameland_02,170,-212.69999695,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (174029.1090000011 609433.875, 170974.561999999 608851.938000001)"
vlieglijnen_kust_2006.149,0,0,0,0,4510.159,0,0,ameland_03,200.6000061,-194.3999939,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (170676 608510.313000001, 175108.7190000005 609342.5)"
vlieglijnen_kust_2006.150,0,0,0,0,5381.271,0,0,ameland_04,200.6000061,-187.19999695,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (175670.8440000005 609190.563000001, 170386.3909999989 608174.375)"
vlieglijnen_kust_2006.151,0,0,0,0,6297.936,0,0,ameland_05,199.8999939,-176.69999695,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (170005.0940000005 607759.25, 176180.8280000016 608993.875)"
vlieglijnen_kust_2006.152,0,0,0,0,7125.624,0,0,ameland_06,183,-188.5,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (176805.186999999 608830.438000001, 169815.5469999984 607445)"
vlieglijnen_kust_2006.153,0,0,0,0,8004.814,0,0,ameland_07,190.5,-199.1000061,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (177625.1719999984 608685.375, 169769.7190000005 607146.25)"
vlieglijnen_kust_2006.154,0,0,0,0,8529.195,0,0,ameland_08,192,-191.1000061,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (178168.2190000005 608487.563000001, 169798.5469999984 606845.688000001)"
vlieglijnen_kust_2006.155,0,0,0,0,10174.074,0,0,ameland_09,205.69999695,-207.80000305,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (179839.436999999 608510.75, 169850.811999999 606577.063000001)"
vlieglijnen_kust_2006.156,0,0,0,0,12602.843,0,0,ameland_10,202,-213.5,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (182305.7340000011 608693.688000001, 169935.0159999989 606286)"
vlieglijnen_kust_2006.157,0,0,0,0,16237.827,0,0,ameland_11,208.3999939,-212.19999695,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (185986.875 609131.875, 170050.0469999984 606019.875)"
vlieglijnen_kust_2006.158,0,0,0,0,18681.356,0,0,ameland_12,196.3999939,-202.69999695,Stroken_wadden,2006-05-04T00:00:00,,,"LINESTRING (188566.3280000016 609352, 170235.5780000016 605749.688000001)"
vlieglijnen_kust_2006.159,0,0,0,0,20928.274,0,0,ameland_13,195,-196.6000061,Stroken_wadden,2006-05-04T00:00:00,,,"LINESTRING (190919.2190000005 609532.5, 170386.0159999989 605485.25)"
vlieglijnen_kust_2006.160,0,0,0,0,22121.686,0,0,ameland_14,189.19999695,-192.3999939,Stroken_wadden,2006-05-04T00:00:00,,,"LINESTRING (192307.875 609520.375, 170607.8440000005 605221.813000001)"
vlieglijnen_kust_2006.161,0,0,0,0,22746.091,0,0,ameland_15,194.3999939,-190.6000061,Stroken_wadden,2006-05-04T00:00:00,,,"LINESTRING (193167.0469999984 609398.875, 170854.7809999995 604977.625)"
vlieglijnen_kust_2006.162,0,0,0,0,22944.643,0,0,ameland_16,196.6000061,-191.3999939,Stroken_wadden,2006-05-04T00:00:00,,,"LINESTRING (193600.5159999989 609188.313000001, 171094.6559999995 604722.563000001)"
vlieglijnen_kust_2006.163,0,0,0,0,22820.251,0,0,ameland_17,185,-182.8999939,Stroken_wadden,2006-05-06T00:00:00,,,"LINESTRING (193831.3909999989 608945.125, 171449.125 604495.625)"
vlieglijnen_kust_2006.164,0,0,0,0,22527.963,0,0,ameland_18,186.80000305,-178.8999939,Stroken_wadden,2006-05-06T00:00:00,,,"LINESTRING (193884.0159999989 608658.688000001, 171788.686999999 604264.875)"
vlieglijnen_kust_2006.165,0,0,0,0,22179.858,0,0,ameland_19,189.30000305,-181.5,Stroken_wadden,2006-05-06T00:00:00,,,"LINESTRING (193886.9690000005 608373.563000001, 172135.5780000016 604035)"
vlieglijnen_kust_2006.166,0,0,0,0,21761.744,0,0,ameland_20,189.80000305,-169.5,Stroken_wadden,2006-05-06T00:00:00,,,"LINESTRING (193763.0309999995 608042.938000001, 172418.9840000011 603799.688000001)"
vlieglijnen_kust_2006.167,0,0,0,0,21157.652,0,0,ameland_21,189.1000061,-180.69999695,Stroken_wadden,2006-05-06T00:00:00,,,"LINESTRING (193446.061999999 607691.438000001, 172698.8440000005 603544.25)"
vlieglijnen_kust_2006.168,0,0,0,0,113.776,0,0,schier_01,24.70000076,-16.5,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (203262.2030000016 608949.688000001, 203169.75 609016)"
vlieglijnen_kust_2006.169,0,0,0,0,2846.78,0,0,schier_02,118.90000153,-87.40000153,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (203189.2659999989 608891.563000001, 203589.0940000005 611710.125)"
vlieglijnen_kust_2006.170,0,0,0,0,3693.994,0,0,schier_03,172.69999695,-204.6000061,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (203864.7030000016 612119.813000001, 203312.1719999984 608467.375)"
vlieglijnen_kust_2006.171,0,0,0,0,4057.937,0,0,schier_04,191,-186.80000305,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (203598.0159999989 608363.813000001, 204177.311999999 612380.188000001)"
vlieglijnen_kust_2006.172,0,0,0,0,4817.433,0,0,schier_05,189.6000061,-180.80000305,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (203839.3909999989 607999.125, 204529.9059999995 612766.813000001)"
vlieglijnen_kust_2006.173,0,0,0,0,5585.451,0,0,schier_06,190.30000305,-180.30000305,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (204070.8590000011 607568.063000001, 204875.938000001 613095.188000001)"
vlieglijnen_kust_2006.174,0,0,0,0,6018.655,0,0,schier_07,189.8999939,-184.30000305,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (204315.4059999995 607273.313000001, 205185.875 613228.688000001)"
vlieglijnen_kust_2006.175,0,0,0,0,6300.758,0,0,schier_08,187.69999695,-185.1000061,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (204576.1090000011 607013.25, 205484.0309999995 613248.25)"
vlieglijnen_kust_2006.176,0,0,0,0,6366.775,0,0,schier_09,187,-188,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (205782.2030000016 613257.938000001, 204855.2659999989 606959)"
vlieglijnen_kust_2006.177,0,0,0,0,6402.475,0,0,schier_10,187.30000305,-184.8999939,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (206080.5940000005 613271.625, 205153.0940000005 606936.688000001)"
vlieglijnen_kust_2006.178,0,0,0,0,6303.814,0,0,schier_11,185,-186.6000061,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (205460.6090000011 607079.625, 206385.2969999984 613315.25)"
vlieglijnen_kust_2006.179,0,0,0,0,6267.572,0,0,schier_12,184.3999939,-185.8999939,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (205768.5940000005 607122.5, 206682.6409999989 613323.063000001)"
vlieglijnen_kust_2006.180,0,0,0,0,6226.805,0,0,schier_13,184.3999939,-185.6000061,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (206067.4059999995 607194.125, 206973.688000001 613354.625)"
vlieglijnen_kust_2006.181,0,0,0,0,6190.582,0,0,schier_14,196.69999695,-202.69999695,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (206376.9530000016 607334.5, 207409.061999999 613438.438000001)"
vlieglijnen_kust_2006.182,0,0,0,0,16190.869,0,0,schier_15,203.6000061,-150.8999939,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (205021.2659999989 613052.313000001, 221084.7659999989 615079.188000001)"
vlieglijnen_kust_2006.183,0,0,0,0,15834.738,0,0,schier_16,169.19999695,-207.80000305,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (221713.0469999984 614871.875, 205987.5159999989 613015.375)"
vlieglijnen_kust_2006.184,0,0,0,0,16706.707,0,0,schier_17,202.30000305,-222.1000061,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (221462.5469999984 614547.438000001, 204870.5469999984 612593.063000001)"
vlieglijnen_kust_2006.185,0,0,0,0,15829.156,0,0,schier_18,193.80000305,-191,Stroken_wadden,2006-03-23T00:00:00,,,"LINESTRING (221857.1409999989 614290.936999999, 206134.9690000005 612453.688000001)"
vlieglijnen_kust_2006.186,0,0,0,0,17078.647,0,0,schier_19,184.3999939,-190.69999695,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (204930.2030000016 611999.688000001, 221892.4219999984 613990.5)"
vlieglijnen_kust_2006.187,0,0,0,0,15678.981,0,0,schier_20,197.8999939,-185.6000061,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (222217.5780000016 613741.125, 206648.2190000005 611890.313000001)"
vlieglijnen_kust_2006.188,0,0,0,0,18997.474,0,0,schier_21,194,-185.80000305,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (222239.0780000016 613432.938000001, 203373.1409999989 611201.25)"
vlieglijnen_kust_2006.189,0,0,0,0,10693.478,0,0,schier_22,198.19999695,-201.1000061,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (221837.3440000005 613129.813000001, 211225.625 611810)"
vlieglijnen_kust_2006.190,0,0,0,0,4365.666,0,0,schier_23,209,-191.1000061,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (217638.311999999 612309.813000001, 213307.4059999995 611760)"
vlieglijnen_kust_2006.191,0,0,0,0,20404.492,0,0,terschelling_01,50.29999924,-84.09999847,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (162174.2659999989 606718.625, 142548.875 601134.063000001)"
vlieglijnen_kust_2006.192,0,0,0,0,22724.154,0,0,terschelling_02,169,-230.30000305,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (163836.9530000016 606980.125, 141975.7659999989 600777.25)"
vlieglijnen_kust_2006.193,0,0,0,0,23952.02,0,0,terschelling_03,183.30000305,-187.3999939,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (164599.5780000016 606944.25, 141570.9059999995 600357.938000001)"
vlieglijnen_kust_2006.194,0,0,0,0,24714.112,0,0,terschelling_04,184.30000305,-184.19999695,Stroken_wadden,2006-05-06T00:00:00,,,"LINESTRING (165141.875 606784.125, 141381.313000001 599985.375)"
vlieglijnen_kust_2006.195,0,0,0,0,25446.311,0,0,terschelling_05,182.1000061,-180.8999939,Stroken_wadden,2006-05-06T00:00:00,,,"LINESTRING (165569.5469999984 606594.438000001, 141105.3440000005 599593.186999999)"
vlieglijnen_kust_2006.196,0,0,0,0,26612.073,0,0,terschelling_06,212.6000061,-214,Stroken_wadden,2006-04-18T00:00:00,,,"LINESTRING (140438.8280000016 599009.813000001, 166026.7659999989 606321.438000001)"
vlieglijnen_kust_2006.197,0,0,0,0,27131.881,0,0,terschelling_07,202.19999695,-198.80000305,Stroken_wadden,2006-04-18T00:00:00,,,"LINESTRING (166242.2969999984 606119.875, 140163.7190000005 598633.438000001)"
vlieglijnen_kust_2006.198,0,0,0,0,27524.759,0,0,terschelling_08,180.8999939,-184.30000305,Stroken_wadden,2006-05-06T00:00:00,,,"LINESTRING (166432.311999999 605893.375, 139971.0469999984 598316.188000001)"
vlieglijnen_kust_2006.199,0,0,0,0,27987.331,0,0,terschelling_09,192.3999939,-185.80000305,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (166541.1719999984 605619.625, 139639.2659999989 597900.938000001)"
vlieglijnen_kust_2006.200,0,0,0,0,5215.543,0,0,terschelling_10,182,-189.19999695,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (144406.7809999995 598949.438000001, 139393 597512.813000001)"
vlieglijnen_kust_2006.201,0,0,0,0,9396.214,0,0,terschelling_11,207.8999939,-203.5,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (165536.2659999989 605069.5, 156526.9219999984 602401.063000001)"
vlieglijnen_kust_2006.202,0,0,0,0,5491.078,0,0,terschelling_12,194.30000305,-184.6000061,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (144479.5940000005 598667.25, 139204.5469999984 597142.188000001)"
vlieglijnen_kust_2006.203,0,0,0,0,7237.902,0,0,terschelling_13,186.8999939,-187.1000061,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (146057.7340000011 598807.688000001, 139103.875 596799.938000001)"
vlieglijnen_kust_2006.204,0,0,0,0,6276.53,0,0,terschelling_14,183,-204.8999939,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (145184.9690000005 598219.438000001, 139148.5309999995 596500.063000001)"
vlieglijnen_kust_2006.205,0,0,0,0,4668.216,0,0,terschelling_15,183.69999695,-177.8999939,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (143724.9530000016 597487.813000001, 139233.625 596214.936999999)"
vlieglijnen_kust_2006.206,0,0,0,0,6341.493,0,0,terschelling_16,194,-181.19999695,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (145566.7340000011 597715.063000001, 139475.3440000005 595951.688000001)"
vlieglijnen_kust_2006.207,0,0,0,0,4642.316,0,0,terschelling_17,184.69999695,-183.19999695,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (144192.875 596993, 139728.186999999 595721.125)"
vlieglijnen_kust_2006.208,0,0,0,0,4804.153,0,0,terschelling_18,199.69999695,-191,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (144571.0159999989 596829.625, 139964.9530000016 595464.313000001)"
vlieglijnen_kust_2006.209,0,0,0,0,3730.833,0,0,terschelling_19,185.3999939,-115.69999695,Stroken_wadden,2006-04-15T00:00:00,,,"LINESTRING (143890.6559999995 596345.25, 140305.5940000005 595312.563000001)"
vlieglijnen_kust_2006.210,0,0,0,0,26352.219,0,0,terschelling_6a,182.6000061,-183.19999695,Stroken_wadden,2006-05-06T00:00:00,,,"LINESTRING (165939.6719999984 606384.375, 140605.686999999 599129.813000001)"
vlieglijnen_kust_2006.211,0,0,0,0,6392.007,0,0,vlieland_02,63.40000153,-154.80000305,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (130832.86699999869 590371.688000001, 125570.9609999992 586742.625)"
vlieglijnen_kust_2006.212,0,0,0,0,16662.651,0,0,vlieland_03,180.80000305,-219.30000305,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (132266.063000001 591160.625, 118608.2109999992 581615.625)"
vlieglijnen_kust_2006.213,0,0,0,0,18021.554,0,0,vlieland_04,178.3999939,-225.80000305,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (133344.938000001 591558.438000001, 118552.4059999995 581264.875)"
vlieglijnen_kust_2006.214,0,0,0,0,18617.562,0,0,vlieland_05,184.69999695,-183.8999939,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (133938.2969999984 591600.375, 118626.93800000101 581009.063000001)"
vlieglijnen_kust_2006.215,0,0,0,0,18952.48,0,0,vlieland_06,189.1000061,-186.3999939,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (134324.25 591525.75, 118740.67199999839 580739.25)"
vlieglijnen_kust_2006.216,0,0,0,0,19256.267,0,0,vlieland_07,189.30000305,-191.30000305,Stroken_wadden,2006-04-24T00:00:00,,,"LINESTRING (134713.686999999 591435.811999999, 118881.56300000101 580474.625)"
vlieglijnen_kust_2006.217,0,0,0,0,19578.686,0,0,vlieland_08,201.6000061,-194.5,Stroken_wadden,2006-04-18T00:00:00,,,"LINESTRING (135128.8590000011 591309, 119034.0940000005 580160.75)"
vlieglijnen_kust_2006.218,0,0,0,0,19876.816,0,0,vlieland_09,216.80000305,-188.1000061,Stroken_wadden,2006-04-18T00:00:00,,,"LINESTRING (135545.5309999995 591230.75, 119212.74199999869 579902.563000001)"
vlieglijnen_kust_2006.219,0,0,0,0,19985.462,0,0,vlieland_10,213.8999939,-189.1000061,Stroken_wadden,2006-04-18T00:00:00,,,"LINESTRING (135822.9840000011 591102.436999999, 119404.75 579706.813000001)"
vlieglijnen_kust_2006.220,0,0,0,0,19696.945,0,0,vlieland_11,185.8999939,-226.30000305,Stroken_wadden,2006-04-18T00:00:00,,,"LINESTRING (119805.56300000101 579615.25, 135993.3590000011 590836.875)"
vlieglijnen_kust_2006.221,0,0,0,0,17007.565,0,0,vlieland_12,210.8999939,-183.80000305,Stroken_wadden,2006-04-18T00:00:00,,,"LINESTRING (136047.7969999984 590549.75, 122077.35200000182 580850.063000001)"
vlieglijnen_kust_2006.222,0,0,0,0,16002.052,0,0,vlieland_13,190.80000305,-179.3999939,Stroken_wadden,2006-04-18T00:00:00,,,"LINESTRING (135619.875 589883.813000001, 122458.25 580782.313000001)"
vlieglijnen_kust_2006.223,0,0,0,0,2033.142,0,0,razende_01,151.80000305,-212.5,Stroken_razende,2006-04-17T00:00:00,,,"LINESTRING (107624.99199999869 555701.125, 105758.97700000182 554893.875)"
vlieglijnen_kust_2006.224,0,0,0,0,1630.8,0,0,razende_02,282.8999939,-295.70001221,Stroken_razende,2006-04-17T00:00:00,,,"LINESTRING (105766.81300000101 554521, 107071.43800000101 555499.5)"
vlieglijnen_kust_2006.225,0,0,0,0,4591.325,0,0,razende_03,184.80000305,-191.8999939,Stroken_razende,2006-04-17T00:00:00,,,"LINESTRING (109946.43800000101 556029.875, 105680.0390000008 554333.375)"
vlieglijnen_kust_2006.226,0,0,0,0,4644.775,0,0,razende_04,176.1000061,-199.1000061,Stroken_razende,2006-04-17T00:00:00,,,"LINESTRING (110001.3909999989 555744.811999999, 105683.68800000101 554032.688000001)"
vlieglijnen_kust_2006.227,0,0,0,0,7163.605,0,0,razende_05,188.69999695,-234.80000305,Stroken_razende,2006-04-17T00:00:00,,,"LINESTRING (112390.6559999995 556313.313000001, 105701.64799999818 553749.25)"
vlieglijnen_kust_2006.228,0,0,0,0,3977.426,0,0,razende_06,213.19999695,-205.3999939,Stroken_razende,2006-04-17T00:00:00,,,"LINESTRING (105757.0309999995 553458.563000001, 109459.11699999869 554912.688000001)"
vlieglijnen_kust_2006.229,0,0,0,0,4081.162,0,0,razende_07,189,-183.6000061,Stroken_razende,2006-04-17T00:00:00,,,"LINESTRING (109627.6090000011 554720.313000001, 105847.2890000008 553182.438000001)"
vlieglijnen_kust_2006.230,0,0,0,0,3742.065,0,0,razende_08,184.69999695,-212.69999695,Stroken_razende,2006-04-17T00:00:00,,,"LINESTRING (109414.8909999989 554361, 105962.5 552917.375)"
vlieglijnen_kust_2006.231,0,0,0,0,1567.301,0,0,razende_09,165.80000305,-202.69999695,Stroken_razende,2006-04-17T00:00:00,,,"LINESTRING (107531.7809999995 553353, 106119.8590000011 552672.625)"
vlieglijnen_kust_2006.232,0,0,0,0,4833.081,0,0,texel_01,185.3999939,-184.6000061,Stroken_texel,2006-04-17T00:00:00,,,"LINESTRING (121474.60200000182 573960.063000001, 118424.6409999989 577709.25)"
vlieglijnen_kust_2006.233,0,0,0,0,4371.903,0,0,texel_02,179.8999939,-188.8999939,Stroken_texel,2006-04-17T00:00:00,,,"LINESTRING (121439.8909999989 574465.25, 118670.85200000182 577848.438000001)"
vlieglijnen_kust_2006.234,0,0,0,0,4162.938,0,0,texel_03,181,-194.6000061,Stroken_texel,2006-04-17T00:00:00,,,"LINESTRING (121705.88300000131 574580, 119094.31300000101 577821.875)"
vlieglijnen_kust_2006.235,0,0,0,0,70.929,0,0,texel_04,1.29999995,-1.79999995,Stroken_texel,2006-04-24T00:00:00,,,"LINESTRING (119849.92199999839 577516.75, 119802.29699999839 577569.313000001)"
vlieglijnen_kust_2006.236,0,0,0,0,5678.687,0,0,texel_05,66.09999847,-25.20000076,Stroken_texel,2006-04-17T00:00:00,,,"LINESTRING (111101.9059999995 566227.813000001, 114113.9299999997 571041.875)"
vlieglijnen_kust_2006.237,0,0,0,0,16176.163,0,0,texel_06,171.30000305,-216.8999939,Stroken_texel,2006-04-24T00:00:00,,,"LINESTRING (118607.60200000182 577808.125, 109973.2809999995 564129.063000001)"
vlieglijnen_kust_2006.238,0,0,0,0,17070.645,0,0,texel_07,193.6000061,-206.30000305,Stroken_texel,2006-04-18T00:00:00,,,"LINESTRING (118835.2109999992 577807.625, 109822.27299999818 563310.25)"
vlieglijnen_kust_2006.239,0,0,0,0,16936.539,0,0,texel_08,201.3999939,-195.30000305,Stroken_texel,2006-04-18T00:00:00,,,"LINESTRING (110232.47700000182 563478.438000001, 119183.72700000182 577856.25)"
vlieglijnen_kust_2006.240,0,0,0,0,19257.437,0,0,texel_09,187.3999939,-199,Stroken_texel,2006-04-18T00:00:00,,,"LINESTRING (119474.11699999869 577770.188000001, 109304.14799999818 561417.188000001)"
vlieglijnen_kust_2006.241,0,0,0,0,350.111,0,0,texel_10,0.5,-0.5,Stroken_texel,2006-04-17T00:00:00,,,"LINESTRING (109051.95300000161 556221.313000001, 109386.7809999995 556323.625)"
