FID,DATUM,VAN_KNPNR,NAAR_KNPNR,STRENGNR,STRENGTYPE,AFVOERTYPE,JAAR,JAAR_RECON,MATERIAAL,VORM,VANBOBPEIL,NARBOBPEIL,BREEDTE,HOOGTE,BODEMBRDT,LENGTE,INSPECTIE,JAARVERV_INDICATIE,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_LEIDINGEN.169,2022-11-09,10122,10123,1,vuil,gescheiden,1972,1972,beton,rond,5.49,5.37,300,300,130,53.06,2015-04-03,2040,2023-02-01,"LINESTRING (183631.938 425674.688, 183640.223 425622.272)"
BOR_RIO_LEIDINGEN.170,2022-11-09,10123,10124,1,vuil,gescheiden,1972,1972,beton,rond,5.37,5.3,300,300,130,21.51,2015-04-03,2060,2023-02-01,"LINESTRING (183640.223 425622.272, 183661.447 425625.709)"
BOR_RIO_LEIDINGEN.171,2022-11-09,10124,10125,1,vuil,gescheiden,1972,1972,beton,rond,5.3,5.25,300,300,130,30.86,2015-04-07,2025,2023-02-01,"LINESTRING (183661.447 425625.709, 183686.616 425607.836)"
BOR_RIO_LEIDINGEN.172,2022-11-09,10125,10126,1,vuil,gescheiden,1972,1972,beton,rond,5.25,5.19,300,300,130,31.99,2016-08-02,2041,2023-02-01,"LINESTRING (183686.616 425607.836, 183691.979 425576.314)"
BOR_RIO_LEIDINGEN.173,2022-11-09,10126,10127,1,vuil,gescheiden,1972,1972,beton,rond,5.19,5.12,300,300,130,31.97,2016-08-02,2041,2023-02-01,"LINESTRING (183691.979 425576.314, 183697.284 425544.791)"
BOR_RIO_LEIDINGEN.174,2022-11-09,10127,10128,1,vuil,gescheiden,1972,1972,beton,rond,4.65,4.63,300,300,130,13.13,2016-08-03,2041,2023-02-01,"LINESTRING (183697.284 425544.791, 183684.938 425540.344)"
BOR_RIO_LEIDINGEN.175,2022-11-09,10127,10147,1,vuil,gescheiden,1972,1972,beton,rond,4.65,4.74,300,300,130,47.03,2016-08-03,2041,2023-02-01,"LINESTRING (183697.284 425544.791, 183743.69 425552.49)"
BOR_RIO_LEIDINGEN.176,2022-11-09,10128,10129,1,vuil,gescheiden,1971,1971,beton,rond,4.63,4.59,300,300,130,36.71,2016-04-20,2041,2023-02-01,"LINESTRING (183684.938 425540.344, 183675.36 425504.903)"
BOR_RIO_LEIDINGEN.177,2022-11-09,10129,10130,1,vuil,gescheiden,1971,1971,beton,rond,4.59,4.53,400,400,130,62.73,2015-04-21,2085,2023-02-01,"LINESTRING (183675.36 425504.903, 183614.344 425519.469)"
BOR_RIO_LEIDINGEN.178,2022-09-05,1013,1011,1,vuil,gescheiden v,2006,2006,beton,rond,6.72,6.63,500,500,140,111.41,2019-10-22,2089,2023-02-01,"LINESTRING (185129.893 429405.496, 185233.96 429445.265)"
BOR_RIO_LEIDINGEN.179,2022-09-05,1013,1046,1,vuil,gescheiden v,2006,2006,pvc,rond,7.74,7.82,315,315,130,59.2,2019-10-23,2089,2023-02-01,"LINESTRING (185129.893 429405.496, 185182.115 429432.761)"
BOR_RIO_LEIDINGEN.180,2022-11-09,10130,10753,1,vuil,gescheiden,1967,1967,beton,rond,4.45,4.45,500,500,140,88.53,2015-04-21,2085,2023-02-01,"LINESTRING (183614.344 425519.469, 183624.313 425431.5)"
BOR_RIO_LEIDINGEN.181,2022-11-09,10130,Z10131,1,vuil,gescheiden,1971,1971,beton,rond,4.53,4.53,300,300,130,4.89,2015-04-21,2040,2023-02-01,"LINESTRING (183614.344 425519.469, 183609.547 425520.219)"
BOR_RIO_LEIDINGEN.182,2022-09-05,10131,10132,1,regen,gescheiden,2010,2010,pvc,rond,8.37,8.41,315,315,10,34.85,2016-02-24,2086,2023-02-01,"LINESTRING (185187.555 423587.612, 185210.279 423561.102)"
BOR_RIO_LEIDINGEN.183,2022-09-05,10132,10133,1,regen,gescheiden,2010,2010,pvc,rond,8.4,8.64,315,315,10,23.11,2016-02-24,2086,2023-02-01,"LINESTRING (185210.279 423561.102, 185227.711 423575.606)"
BOR_RIO_LEIDINGEN.184,2022-09-05,10132,10138,1,regen,gescheiden,2010,2010,pvc,rond,8.41,8.48,315,315,10,33.44,2016-02-24,2086,2023-02-01,"LINESTRING (185210.279 423561.102, 185231.874 423535.761)"
BOR_RIO_LEIDINGEN.185,2022-11-09,10134,10135,1,regen,gescheiden,1972,1972,beton,rond,6.53,6.56,300,300,130,52.12,2013-12-05,2083,2023-02-01,"LINESTRING (183693.835 425555.589, 183685.071 425606.965)"
BOR_RIO_LEIDINGEN.186,2022-11-09,10134,13276,1,regen,gescheiden,1972,1972,beton,rond,6.53,6.48,300,300,130,18.21,2013-12-05,2083,2023-02-01,"LINESTRING (183693.835 425555.589, 183708.751 425545.144)"
BOR_RIO_LEIDINGEN.187,2022-11-09,10135,10136,1,regen,gescheiden,1972,1972,beton,rond,6.56,6.63,300,300,130,29.13,2013-12-05,2083,2023-02-01,"LINESTRING (183685.071 425606.965, 183661.692 425624.37)"
BOR_RIO_LEIDINGEN.188,2022-11-09,10136,10137,1,regen,gescheiden,1972,1972,beton,rond,6.63,6.7,300,300,130,21.51,2013-12-05,2083,2023-02-01,"LINESTRING (183661.692 425624.37, 183640.427 425621.176)"
BOR_RIO_LEIDINGEN.189,2022-09-05,10138,10144,1,regen,gescheiden,2010,2010,pvc,rond,8.48,8.55,315,315,10,16.42,2016-02-24,2086,2023-02-01,"LINESTRING (185231.874 423535.761, 185244.985 423545.834)"
BOR_RIO_LEIDINGEN.190,2022-09-05,10138,10145,1,regen,gescheiden,2010,2010,pvc,rond,8.48,8.52,315,315,10,48.16,2016-02-24,2086,2023-02-01,"LINESTRING (185231.874 423535.761, 185263.295 423499.145)"
BOR_RIO_LEIDINGEN.191,2022-11-09,10139,10140,1,regen,gescheiden,1972,1972,beton,rond,6.34,6.43,300,300,130,34.02,2013-12-05,2083,2023-02-01,"LINESTRING (183774.353 425566.253, 183744.085 425550.883)"
BOR_RIO_LEIDINGEN.192,2022-11-09,10139,10141,1,regen,gescheiden,1972,1972,beton,rond,6.34,6.25,400,400,130,46.98,2015-03-30,2085,2023-02-01,"LINESTRING (183774.353 425566.253, 183820.775 425573.859)"
BOR_RIO_LEIDINGEN.193,2022-09-05,1014,1012,1,regen,gescheiden v,2006,2006,beton,rond,7.04,6.93,500,500,140,112.19,2006-06-13,2076,2023-02-01,"LINESTRING (185128.634 429406.722, 185233.359 429446.953)"
BOR_RIO_LEIDINGEN.194,2022-09-05,1014,1045,1,regen,gescheiden v,2006,2006,pvc,rond,7.81,7.91,315,315,130,60.1,2014-06-03,2084,2023-02-01,"LINESTRING (185128.618 429406.729, 185128.627 429406.846, 185181.372 429434.144)"
BOR_RIO_LEIDINGEN.195,2022-11-09,10140,13276,1,regen,gescheiden,1972,1972,beton,rond,6.43,6.48,300,300,130,35.79,2013-12-05,2058,2023-02-01,"LINESTRING (183744.085 425550.883, 183708.751 425545.144)"
BOR_RIO_LEIDINGEN.196,2022-11-09,10141,10142,1,regen,gescheiden,1972,1972,beton,rond,6.25,6.22,400,400,130,20.75,2013-12-06,2083,2023-02-01,"LINESTRING (183820.775 425573.859, 183824.204 425553.382)"
BOR_RIO_LEIDINGEN.197,2022-11-09,10142,10143,1,regen,gescheiden,1972,1972,beton,rond,6.22,6.05,500,500,140,48.12,2013-12-06,2083,2023-02-01,"LINESTRING (183824.204 425553.382, 183827.188 425505.344)"
BOR_RIO_LEIDINGEN.198,2022-11-09,10142,10196,1,regen,gescheiden,1972,1972,beton,rond,6.22,6.29,400,400,130,25.27,2013-12-06,2083,2023-02-01,"LINESTRING (183824.204 425553.382, 183849.125 425557.563)"
BOR_RIO_LEIDINGEN.199,2022-11-09,10143,Z10144,1,duiker,water opperv,1972,1972,beton,rond,5.55,5.55,800,800,150,13.73,,0,2023-02-01,"LINESTRING (183827.188 425505.344, 183813.469 425504.719)"
BOR_RIO_LEIDINGEN.200,2022-11-09,10143,Z10145,1,duiker,water opperv,1972,1972,beton,rond,5.55,5.55,800,800,150,28.16,,0,2023-02-01,"LINESTRING (183827.188 425505.344, 183855.297 425507.031)"
BOR_RIO_LEIDINGEN.201,2022-09-05,10145,10155,1,regen,gescheiden,2010,2010,pvc,rond,8.52,8.55,250,250,8,7.2,2016-02-24,2086,2023-02-01,"LINESTRING (185263.295 423499.145, 185257.736 423494.533)"
BOR_RIO_LEIDINGEN.202,2022-11-09,10146,10148,1,vuil,gescheiden,1972,1972,beton,rond,5.62,5.52,300,300,130,35.09,2015-03-30,2025,2023-02-01,"LINESTRING (183808.86 425573.445, 183774.124 425567.74)"
BOR_RIO_LEIDINGEN.203,2022-11-09,10146,10189,1,vuil,gescheiden,1972,1972,beton,rond,5.62,5.73,300,300,130,35.53,2015-03-30,2040,2023-02-01,"LINESTRING (183808.86 425573.445, 183843.895 425579.332)"
BOR_RIO_LEIDINGEN.204,2022-11-09,10147,10148,1,vuil,gescheiden,1972,1972,beton,rond,4.74,4.82,300,300,130,34.2,2016-08-02,2026,2023-02-01,"LINESTRING (183743.69 425552.49, 183774.124 425567.74)"
BOR_RIO_LEIDINGEN.205,2022-11-09,10148,10149,1,vuil,gescheiden,1972,1972,beton,rond,4.82,4.92,300,300,130,50.83,2016-08-02,2041,2023-02-01,"LINESTRING (183774.124 425567.74, 183765.631 425617.924)"
BOR_RIO_LEIDINGEN.206,2022-11-09,10149,10150,1,vuil,gescheiden,1972,1972,beton,rond,4.92,5.02,300,300,130,49.29,2016-08-03,2041,2023-02-01,"LINESTRING (183765.631 425617.924, 183757.385 425666.533)"
BOR_RIO_LEIDINGEN.207,2022-09-05,1015,1013,1,vuil,gescheiden v,2006,2006,beton,rond,6.78,6.72,500,500,140,74.5,2019-10-22,2089,2023-02-01,"LINESTRING (185078.279 429351.361, 185129.893 429405.496)"
BOR_RIO_LEIDINGEN.208,2022-09-05,1015,1044,1,vuil,gescheiden v,2006,2006,pvc,rond,7.81,7.89,315,315,130,41.8,2019-10-23,2089,2023-02-01,"LINESTRING (185078.279 429351.361, 185104.824 429383.768)"
BOR_RIO_LEIDINGEN.209,2022-11-09,10150,10184,1,vuil,gescheiden,1972,1972,beton,rond,5.02,5.06,300,300,130,20.18,2015-03-30,2085,2023-02-01,"LINESTRING (183757.385 425666.533, 183754.104 425686.447)"
BOR_RIO_LEIDINGEN.210,2022-11-09,10151,10152,1,vuil,gescheiden,1972,1972,beton,rond,6.4,6.55,300,300,130,41.6,2017-06-27,2042,2023-02-01,"LINESTRING (183848.183 425828.431, 183889.182 425835.475)"
BOR_RIO_LEIDINGEN.211,2022-11-09,10152,10153,1,vuil,gescheiden,1972,1972,beton,rond,6.55,6.67,300,300,130,31.32,2015-03-31,2015,2023-02-01,"LINESTRING (183889.182 425835.475, 183894.457 425804.584)"
BOR_RIO_LEIDINGEN.212,2022-11-09,10153,10154,1,vuil,gescheiden,1972,1972,beton,rond,6.67,6.78,300,300,130,49.44,2015-03-31,2025,2023-02-01,"LINESTRING (183894.457 425804.584, 183943.237 425812.664)"
BOR_RIO_LEIDINGEN.213,2022-11-09,10154,10156,1,vuil,gescheiden,1972,1972,beton,rond,6.97,7.09,300,300,130,34.97,2015-03-31,2060,2023-02-01,"LINESTRING (183943.237 425812.664, 183949.15 425778.176)"
BOR_RIO_LEIDINGEN.214,2022-11-09,10154,10157,1,vuil,gescheiden,1972,1972,beton,rond,6.78,6.9,300,300,130,3.75,2015-03-31,2015,2023-02-01,"LINESTRING (183943.237 425812.664, 183942.778 425816.36)"
BOR_RIO_LEIDINGEN.215,2022-11-09,10156,10944,1,vuil,gescheiden,1972,1972,beton,rond,7.09,7.09,300,300,130,34.82,2015-03-31,2060,2023-02-01,"LINESTRING (183949.15 425778.176, 183954.875 425743.843)"
BOR_RIO_LEIDINGEN.216,2022-11-09,10157,10935,1,vuil,gescheiden,1972,1972,beton,rond,6.9,7.05,300,300,130,49.4,2015-03-31,2015,2023-02-01,"LINESTRING (183942.778 425816.36, 183991.477 425824.643)"
BOR_RIO_LEIDINGEN.217,2022-11-09,10158,10934,1,regen,gescheiden,1972,1972,beton,rond,7,6.75,300,300,130,52.54,2019-05-27,2089,2023-02-01,"LINESTRING (183940.878 425817.74, 183992.724 425826.284)"
BOR_RIO_LEIDINGEN.218,2022-11-09,10159,10160,1,regen,gescheiden,1972,1972,beton,rond,6.5,6.76,300,300,130,49.56,2013-12-02,2083,2023-02-01,"LINESTRING (183941.948 425810.912, 183893.049 425802.893)"
BOR_RIO_LEIDINGEN.219,2022-11-09,10159,10163,1,regen,gescheiden,1972,1972,beton,rond,6.5,6.48,300,300,130,26.45,2013-12-02,2083,2023-02-01,"LINESTRING (183941.948 425810.912, 183946.437 425784.837)"
BOR_RIO_LEIDINGEN.220,2022-09-05,1016,1014,1,regen,gescheiden v,2006,2006,beton,rond,7.12,7.04,500,500,140,76,2006-06-13,2076,2023-02-01,"LINESTRING (185076.686 429351.945, 185128.634 429406.722)"
BOR_RIO_LEIDINGEN.221,2022-09-05,1016,1043,1,regen,gescheiden v,2006,2006,pvc,rond,7.81,7.92,315,315,130,43.2,2014-05-28,2084,2023-02-01,"LINESTRING (185076.668 429351.933, 185076.648 429352.023, 185103.761 429384.632)"
BOR_RIO_LEIDINGEN.222,2022-11-09,10160,10161,1,regen,gescheiden,1972,1972,beton,rond,6.76,6.95,300,300,130,31.26,2013-12-02,2083,2023-02-01,"LINESTRING (183893.049 425802.893, 183887.803 425833.724)"
BOR_RIO_LEIDINGEN.223,2022-11-09,10161,10162,1,regen,gescheiden,1972,1972,beton,rond,6.95,7.13,300,300,130,38.51,2013-12-02,2083,2023-02-01,"LINESTRING (183887.803 425833.724, 183849.846 425827.201)"
BOR_RIO_LEIDINGEN.224,2022-11-09,10163,10945,1,regen,gescheiden,1972,1972,beton,rond,6.48,6.48,300,300,130,40.28,2013-12-02,2083,2023-02-01,"LINESTRING (183946.437 425784.837, 183952.916 425745.1)"
BOR_RIO_LEIDINGEN.225,2022-11-09,10164,10928,1,vuil,gescheiden,1972,1972,beton,rond,7.25,7.3,300,300,130,14.01,2016-08-02,2041,2023-02-01,"LINESTRING (183948.441 425888.821, 183949.563 425874.875)"
BOR_RIO_LEIDINGEN.226,2022-11-09,10164,10931,1,vuil,gescheiden,1972,1972,beton,rond,7.25,7.2,300,300,130,12.65,2015-03-31,2015,2023-02-01,"LINESTRING (183948.441 425888.821, 183960.775 425891.559)"
BOR_RIO_LEIDINGEN.227,2022-11-09,10165,10166,1,vuil,gescheiden,1972,1972,beton,rond,5.27,5.34,300,300,130,34.98,2014-01-16,2059,2023-02-01,"LINESTRING (183771.061 425766.365, 183805.591 425771.982)"
BOR_RIO_LEIDINGEN.228,2022-11-09,10165,10169,1,vuil,gescheiden,1972,1972,beton,rond,5.88,6.1,300,300,130,56.33,2016-04-19,2041,2023-02-01,"LINESTRING (183771.061 425766.365, 183715.485 425757.193)"
BOR_RIO_LEIDINGEN.229,2022-11-09,10165,10170,1,vuil,gescheiden,1972,1972,beton,rond,5.27,5.2,300,300,130,38.24,2015-10-06,2025,2023-02-01,"LINESTRING (183771.061 425766.365, 183777.354 425728.607)"
BOR_RIO_LEIDINGEN.230,2022-11-09,10167,10168,1,regen,gescheiden,1972,1972,beton,rond,6.36,6.4,300,300,130,34.05,2013-12-09,2083,2023-02-01,"LINESTRING (183806.342 425770.525, 183772.765 425765.033)"
BOR_RIO_LEIDINGEN.231,2022-11-09,10167,10172,1,regen,gescheiden,1972,1972,beton,rond,6.36,6.45,300,300,130,35.77,2013-12-09,2083,2023-02-01,"LINESTRING (183806.342 425770.525, 183812.438 425735.283)"
BOR_RIO_LEIDINGEN.232,2022-11-09,10168,10171,1,regen,gescheiden,1972,1972,beton,rond,6.4,6.5,300,300,130,38.32,2013-12-07,2083,2023-02-01,"LINESTRING (183772.765 425765.033, 183779.049 425727.327)"
BOR_RIO_LEIDINGEN.233,2022-09-05,1017,1015,1,vuil,gescheiden v,2006,2006,beton,rond,6.89,6.78,500,500,140,89.29,2019-10-22,2089,2023-02-01,"LINESTRING (185034.258 429274.285, 185078.279 429351.361)"
BOR_RIO_LEIDINGEN.234,2022-09-05,1017,1040,1,vuil,gescheiden v,2006,2006,pvc,rond,7.76,7.82,315,315,130,30.17,2019-10-23,2089,2023-02-01,"LINESTRING (185034.258 429274.285, 185049.005 429300.718)"
BOR_RIO_LEIDINGEN.235,2022-11-09,10170,10183,1,vuil,gescheiden,1972,1972,beton,rond,5.2,5.12,300,300,130,37.76,2015-03-30,2015,2023-02-01,"LINESTRING (183777.354 425728.607, 183783.513 425691.413)"
BOR_RIO_LEIDINGEN.236,2022-11-09,10171,10174,1,regen,gescheiden,1972,1972,beton,rond,6.5,6.6,300,300,130,34.58,2013-12-07,2083,2023-02-01,"LINESTRING (183779.049 425727.327, 183784.726 425693.176)"
BOR_RIO_LEIDINGEN.237,2022-11-09,10172,10175,1,regen,gescheiden,1972,1972,beton,rond,6.45,6.54,300,300,130,37.69,2013-12-09,2083,2023-02-01,"LINESTRING (183812.438 425735.283, 183818.395 425698.073)"
BOR_RIO_LEIDINGEN.238,2022-11-09,10173,10174,1,regen,gescheiden,1972,1972,beton,rond,6.7,6.6,300,300,130,51.04,2013-12-05,2083,2023-02-01,"LINESTRING (183734.36 425684.863, 183784.726 425693.176)"
BOR_RIO_LEIDINGEN.239,2022-11-09,10174,10175,1,regen,gescheiden,1972,1972,beton,rond,6.6,6.54,300,300,130,34.02,2013-12-05,2083,2023-02-01,"LINESTRING (183784.726 425693.176, 183818.395 425698.073)"
BOR_RIO_LEIDINGEN.240,2022-11-09,10175,10176,1,regen,gescheiden,1972,1972,beton,rond,6.54,6.61,300,300,130,32.47,2013-12-05,2083,2023-02-01,"LINESTRING (183818.395 425698.073, 183850.332 425703.916)"
BOR_RIO_LEIDINGEN.241,2022-11-09,10176,10177,1,regen,gescheiden,1972,1972,beton,rond,6.61,6.65,300,300,130,18.74,2013-12-05,2083,2023-02-01,"LINESTRING (183850.332 425703.916, 183847.324 425722.401)"
BOR_RIO_LEIDINGEN.242,2022-11-09,10177,10178,1,regen,gescheiden,1972,1972,beton,rond,6.65,6.7,300,300,130,23.54,2013-12-05,2083,2023-02-01,"LINESTRING (183847.324 425722.401, 183824.168 425718.18)"
BOR_RIO_LEIDINGEN.243,2022-11-09,10179,10180,1,vuil,gescheiden,1972,1972,beton,rond,6.7,6.62,300,300,130,27.72,2006-09-25,2031,2023-02-01,"LINESTRING (183822.343 425719.6, 183849.52 425724.169)"
BOR_RIO_LEIDINGEN.244,2022-09-05,1018,1016,1,regen,gescheiden v,2006,2006,beton,rond,7.2,7.12,500,500,140,85.97,2006-04-04,2076,2023-02-01,"LINESTRING (185034.014 429277.312, 185076.686 429351.945)"
BOR_RIO_LEIDINGEN.245,2022-09-05,1018,1039,1,regen,gescheiden v,2006,2006,pvc,rond,7.89,7.92,315,315,130,25.68,2014-05-28,2084,2023-02-01,"LINESTRING (185034.014 429277.312, 185033.854 429278.155, 185046.502 429300.042)"
BOR_RIO_LEIDINGEN.246,2022-11-09,10180,10181,1,vuil,gescheiden,1972,1972,beton,rond,6.62,6.55,300,300,130,20.6,2015-03-30,2025,2023-02-01,"LINESTRING (183849.52 425724.169, 183852.746 425703.807)"
BOR_RIO_LEIDINGEN.247,2022-11-09,10181,10182,1,vuil,gescheiden,1972,1972,beton,rond,6.55,6.49,300,300,130,20.09,2017-06-27,2087,2023-02-01,"LINESTRING (183852.746 425703.807, 183833.104 425699.603)"
BOR_RIO_LEIDINGEN.248,2022-11-09,10181,10206,1,vuil,gescheiden,1972,1972,beton,rond,6.55,6.64,300,300,130,21.31,2015-10-28,2015,2023-02-01,"LINESTRING (183852.746 425703.807, 183855.299 425682.662)"
BOR_RIO_LEIDINGEN.249,2022-11-09,10182,10183,1,vuil,gescheiden,1972,1972,beton,rond,6.49,6.34,300,300,130,50.27,2015-03-30,2060,2023-02-01,"LINESTRING (183833.104 425699.603, 183783.513 425691.413)"
BOR_RIO_LEIDINGEN.250,2022-11-09,10183,10184,1,vuil,gescheiden,1972,1972,beton,rond,5.12,5.06,300,300,130,29.82,2015-03-30,2085,2023-02-01,"LINESTRING (183783.513 425691.413, 183754.104 425686.447)"
BOR_RIO_LEIDINGEN.251,2022-11-09,10185,10186,1,vuil,gescheiden,1972,1972,beton,rond,6.7,6.58,300,300,130,43.48,2015-03-30,2015,2023-02-01,"LINESTRING (183792.014 425689.13, 183799.266 425646.252)"
BOR_RIO_LEIDINGEN.252,2022-11-09,10186,10187,1,vuil,gescheiden,1972,1972,beton,rond,6.58,6.45,300,300,130,38.68,2015-03-30,2015,2023-02-01,"LINESTRING (183799.266 425646.252, 183805.594 425608.125)"
BOR_RIO_LEIDINGEN.253,2022-11-09,10187,10188,1,vuil,gescheiden,1972,1972,beton,rond,6.45,6.34,300,300,130,32.97,2015-03-30,2060,2023-02-01,"LINESTRING (183805.594 425608.125, 183838.133 425613.355)"
BOR_RIO_LEIDINGEN.254,2022-11-09,10188,10189,1,vuil,gescheiden,1972,1972,beton,rond,6.34,6.23,300,300,130,34.48,2015-10-06,2085,2023-02-01,"LINESTRING (183838.133 425613.355, 183843.895 425579.332)"
BOR_RIO_LEIDINGEN.255,2022-11-09,10189,10191,1,vuil,gescheiden,1972,1972,beton,rond,5.73,5.79,300,300,130,20.89,2015-03-30,2025,2023-02-01,"LINESTRING (183843.895 425579.332, 183847.391 425558.75)"
BOR_RIO_LEIDINGEN.256,2022-09-05,1019,1009,1,vuil,gescheiden v,2006,2006,beton,rond,7.1,7.01,500,500,140,69.33,2019-10-21,2089,2023-02-01,"LINESTRING (184956.626 429132.058, 184989.604 429193.044)"
BOR_RIO_LEIDINGEN.257,2022-09-05,10190,9907,1,regen,gescheiden,2010,2010,pvc,rond,8.55,8.46,250,250,10,52.19,2016-02-24,2086,2023-02-01,"LINESTRING (184974.553 423813.598, 185008.458 423773.819)"
BOR_RIO_LEIDINGEN.258,2022-11-09,10191,10192,1,vuil,gescheiden,1972,1972,beton,rond,5.79,5.9,300,300,130,34.62,2015-03-30,2040,2023-02-01,"LINESTRING (183847.391 425558.75, 183881.532 425564.467)"
BOR_RIO_LEIDINGEN.259,2022-11-09,10192,10193,1,vuil,gescheiden,1972,1972,beton,rond,5.9,6.08,300,300,130,61.01,2015-03-30,2040,2023-02-01,"LINESTRING (183881.532 425564.467, 183941.69 425574.644)"
BOR_RIO_LEIDINGEN.260,2022-11-09,10192,10215,1,vuil,gescheiden,1972,1972,beton,rond,6.65,6.78,300,300,130,35.44,2015-03-30,2025,2023-02-01,"LINESTRING (183881.532 425564.467, 183875.779 425599.445)"
BOR_RIO_LEIDINGEN.261,2022-11-09,10193,10210,1,vuil,gescheiden,1972,1972,beton,rond,6.08,6.55,300,300,130,46.87,2015-10-07,2015,2023-02-01,"LINESTRING (183941.69 425574.644, 183934.471 425620.963)"
BOR_RIO_LEIDINGEN.262,2022-11-09,10193,10962,1,vuil,gescheiden,1972,1972,beton,rond,6.08,6.22,300,300,130,47.53,2015-03-30,2025,2023-02-01,"LINESTRING (183941.69 425574.644, 183988.522 425582.803)"
BOR_RIO_LEIDINGEN.263,2022-11-09,10194,10195,1,regen,gescheiden,1972,1972,beton,rond,6.6,6.4,300,300,130,60.94,2013-12-06,2083,2023-02-01,"LINESTRING (183943.422 425573.669, 183883.538 425562.421)"
BOR_RIO_LEIDINGEN.264,2022-11-09,10194,10209,1,regen,gescheiden,1972,1972,beton,rond,6.6,6.7,300,300,130,49.52,2013-12-06,2083,2023-02-01,"LINESTRING (183943.422 425573.669, 183935.627 425622.572)"
BOR_RIO_LEIDINGEN.265,2022-11-09,10194,10963,1,regen,gescheiden,1972,1972,beton,rond,6.6,6.5,300,300,130,47.41,2002-09-10,2072,2023-02-01,"LINESTRING (183943.422 425573.669, 183990.183 425581.428)"
BOR_RIO_LEIDINGEN.266,2022-11-09,10195,10196,1,regen,gescheiden,1972,1972,beton,rond,6.4,6.29,300,300,130,34.75,2013-12-06,2083,2023-02-01,"LINESTRING (183883.538 425562.421, 183849.125 425557.563)"
BOR_RIO_LEIDINGEN.267,2022-11-09,10195,10214,1,regen,gescheiden,1972,1972,beton,rond,6.65,6.78,300,300,130,36.16,2013-12-06,2083,2023-02-01,"LINESTRING (183883.538 425562.421, 183877.529 425598.048)"
BOR_RIO_LEIDINGEN.268,2022-11-09,10196,10197,1,regen,gescheiden,1972,1972,beton,rond,6.29,6.32,300,300,130,58.49,2002-09-10,2072,2023-02-01,"LINESTRING (183849.125 425557.563, 183839.286 425615.207)"
BOR_RIO_LEIDINGEN.269,2022-11-09,10197,10198,1,regen,gescheiden,1972,1972,beton,rond,6.38,6.45,300,300,130,32.82,2013-12-06,2083,2023-02-01,"LINESTRING (183839.286 425615.207, 183806.9 425609.839)"
BOR_RIO_LEIDINGEN.270,2022-11-09,10197,10203,1,regen,gescheiden,1972,1972,beton,rond,6.52,6.64,300,300,130,19.17,2013-12-06,2083,2023-02-01,"LINESTRING (183839.286 425615.207, 183836.098 425634.138)"
BOR_RIO_LEIDINGEN.392,2022-11-09,10307,10328,1,duiker,water opperv,1983,1983,beton,rond,5.2,5.2,1250,1250,180,51.32,2014-04-04,2084,2023-02-01,"LINESTRING (182518.594 425350.969, 182495.789 425396.923)"
BOR_RIO_LEIDINGEN.393,2022-11-09,10308,10362,1,vuil,gescheiden,1971,1971,beton,rond,4.7,4.66,300,300,130,22.29,2013-12-07,2058,2023-02-01,"LINESTRING (182539.3 425347.481, 182552.133 425365.676)"
BOR_RIO_LEIDINGEN.394,2019-05-22,10309,10314,1,regen,derde,2013,2013,beton,rond,10.46,10.49,400,400,55,32.71,2021-09-15,2091,2023-02-01,"LINESTRING (184761.308 425704.919, 184777.915 425732.96)"
BOR_RIO_LEIDINGEN.395,2019-05-22,10309,15747,1,regen,derde,2013,2013,beton,rond,10.35,10.35,400,400,55,4.3,2013-01-28,2083,2023-02-01,"LINESTRING (184761.308 425704.919, 184764.981 425702.403)"
BOR_RIO_LEIDINGEN.396,2019-05-22,10309,7868,1,regen,derde,1986,1986,pvc,rond,10.46,10.54,250,250,6,66.35,2021-10-06,2091,2023-02-01,"LINESTRING (184761.308 425704.919, 184725.8 425648.74)"
BOR_RIO_LEIDINGEN.397,2022-09-05,1031,1029,1,vuil,gescheiden v,2006,2006,reline beton,rond,7.85,7.67,400,400,130,76.3,2019-10-21,2089,2023-02-01,"LINESTRING (184816.539 428878.759, 184853.087 428945.496)"
BOR_RIO_LEIDINGEN.398,2022-11-09,10310,10311,1,regen,gescheiden,1983,1983,beton,rond,5.3,5.4,600,600,140,72.66,2016-10-11,2086,2023-02-01,"LINESTRING (182494.49 425300.307, 182433.968 425340.546)"
BOR_RIO_LEIDINGEN.399,2022-11-09,10310,Z10309,1,duiker,water opperv,1983,1983,beton,rond,5.2,5.2,1250,1250,180,7.37,2014-04-04,2084,2023-02-01,"LINESTRING (182494.49 425300.307, 182497.641 425293.656)"
BOR_RIO_LEIDINGEN.400,2022-11-09,10311,10312,1,regen,gescheiden,1983,1983,beton,rond,5.4,5.6,600,600,140,57.36,2016-10-11,2086,2023-02-01,"LINESTRING (182433.968 425340.546, 182381.272 425317.844)"
BOR_RIO_LEIDINGEN.401,2022-11-09,10312,10313,1,regen,gescheiden,1983,1983,beton,rond,5.6,5.9,500,500,140,60.58,2016-10-11,2086,2023-02-01,"LINESTRING (182381.272 425317.844, 182325.527 425294.525)"
BOR_RIO_LEIDINGEN.402,2022-11-09,10313,10315,1,regen,gescheiden,1983,1983,beton,rond,5.9,5.94,500,500,140,49.53,2016-10-11,2086,2023-02-01,"LINESTRING (182325.527 425294.525, 182344.263 425248.79)"
