OBJECTID;NAME;ITEM_NUMBER;TYPE_LICHTMAST;YEAR_OF_CONSTRUCTION;EIGENAAR;HOOGTE_LICHTPUNT;STATUS_LICHTMAST;DATE_MODIFIED;BEHEERDER_OMS;STRAATNAAM_LICHTMASTNR;ID;MASTNUMMER_LICHTMAST;STRAATNAAM_ARMATUUR;STRAATNAAM_LICHTMAST;STRAATNAAM_OVIN_LICHTMAST;LOCATIE_LICHTMAST;HOOGTE;BEREIKBAARHEID;PLAATSINGSDATUM;DATUM_GESCHILDERD;STADSDEEL;DRAGERTYPE;ARMATUUR;ARMATUURCODE;ARMATUUR_ID;PLAATSINGSDATUM_ARMATUUR;LICHMASTTYPE;VSA;VSA_CODE;TOTAAL_VERMOGEN;BRANDREGIMECODE;BRANDREGIME;GROEP;DEBITEURCODE;DEBITEUR;MASTNUMMER_ARMATUUR;LAMP;LAMPCODE;PLAATSINGSDATUM_LAMP;REMPLACEDATUM_LAMP;KASTCODE;EIGENAAR_KAST;PERCEELAANNEMER;SLIMME_METER;LICHTMAST_ID;LAMP_ID;KAST_ID;X;Y;LONG;LAT
57704;0504;0504;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0504;811356;0504;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;190;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931619;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-13;001;OVL;0504;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;811356;1089007;859141;83155.9090999998;455542.204100002;4.3390337026188455;52.08348108388369
57706;0505;0505;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0505;802039;0505;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;141C;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931620;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-14;001;OVL;0505;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;802039;1082846;859141;83156.2259999998;455526.870999999;4.339041554644956;52.08334332930258
57705;0506;0506;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2013-06-04;Gemeente Den Haag;2e De Carpentierstraat 0506;851353;0506;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;200/206;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931621;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-15;001;OVL;0506;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;851353;1076831;859141;83169.370099999;455522.735100001;4.339234160166138;52.083307866081604
88215;0507;0507;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0507;832114;0507;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;143;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931622;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-13;001;OVL;0507;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;832114;1087184;859141;83170.3508000001;455506.490800001;4.339251886306363;52.08316200881057
54945;0508;0508;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0508;854217;0508;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;216;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931623;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-14;001;OVL;0508;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;854217;1033234;859141;83185.2410999984;455499.766100001;4.3394705078012334;52.08310350666319
54942;0509;0509;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0509;820026;0509;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;149;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931624;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-15;001;OVL;0509;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;820026;1097935;859141;83182.3621000014;455489.0601;4.339430765658285;52.08300692041431
54944;0510;0510;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2013-06-04;Gemeente Den Haag;2e De Carpentierstraat 0510;842592;0510;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;220/222;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931625;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-13;001;OVL;0510;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;842592;1068078;859141;83195.2960000001;455485.162999999;4.33962025297046;52.082973575342734
54941;0511;0511;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0511;848852;0511;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;165;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931626;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-14;001;OVL;0511;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;848852;1083088;859141;83194.9721000008;455470.8211;4.339618547125214;52.08284464533763
54943;0512;0512;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0512;808354;0512;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;232;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931627;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-15;001;OVL;0512;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;808354;1055360;859141;83208.7780999988;455465.676100001;4.339821017515804;52.08280019838832
54940;0513;0513;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2013-06-04;Gemeente Den Haag;2e De Carpentierstraat 0513;809994;0513;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;179;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931628;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-13;001;OVL;0513;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;809994;1094209;859141;83208.9811000004;455450.5891;4.339827153742501;52.08266464062058
54958;0514;0514;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0514;831577;0514;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;246/252;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931629;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-14;001;OVL;0514;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;831577;1089219;859141;83220.5161000006;455448.805100001;4.339995789074578;52.08265010360171
17346;0515;0515;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0515;798015;0515;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;191;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931630;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-15;001;OVL;0515;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;798015;1052080;859141;83221.7961000018;455432.122099999;4.340017970607995;52.08250034247604
17348;0516;0516;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-07-13;Gemeente Den Haag;2e De Carpentierstraat 0516;833028;0516;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;JvHoornstr;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931631;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-16;001;OVL;0516;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;833028;1031833;859141;83236.8544999994;455425.1239;4.340239097451894;52.08243940278178
54953;0517;0517;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-13;Gemeente Den Haag;2e De Carpentierstraat 0517;843413;0517;2e De Carpentierstraat;2e De Carpentierstraat;Carpentierstraat de 2e;JvHoornstr;32;EXTRA LAAG (tot lph. 4,5mtr.);2009-08-17;2009-09-01;Haagse Hout;Lichtmast;PHILIPS MONTMARTRE IJS CPO 45;149A;931632;2009-08-17;0241 - HAAGS MODEL PARK NIEUW;CPO 45, CPO 60, LED 96;07;52;59;NACHT;B135-17;001;OVL;0517;CPO;184;2019-10-01;2024-09-01;B135;OV;Unsal;Ja;843413;1102467;859141;83236.8121000007;455410.425099999;4.340241571092689;52.08230730185855
22457;0006;0006;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0006;802314;0006;2e De Riemerstraat;2e De Riemerstraat;Riemerstraat De 2e;;32;EXTRA LAAG (tot lph. 4,5mtr.);1999-01-01;1999-01-01;Centrum;Lichtmast;HOGRO OGR QL55;491;883771;1999-01-01;0241 - HAAGS MODEL PARK NIEUW;ONBEKEND MET CODE: Z1;Z1;55;59;NACHT;Z313-1;001;OVL;0006;QL;90;1999-01-01;2018-08-06;Z313;OV;Dynniq;Ja;802314;1038344;860026;80430.4670999982;455257.8851;4.299339738104067;52.08056564255425
18589;0007;0007;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0007;817306;0007;2e De Riemerstraat;2e De Riemerstraat;Riemerstraat De 2e;;32;EXTRA LAAG (tot lph. 4,5mtr.);1999-01-01;1999-01-01;Centrum;Lichtmast;HOGRO OGR QL55;491;883770;2000-08-01;0241 - HAAGS MODEL PARK NIEUW;ONBEKEND MET CODE: Z1;Z1;55;59;NACHT;Z313-2;001;OVL;0007;QL;90;1900-08-01;1920-03-06;Z313;OV;Dynniq;Ja;817306;1031554;860026;80436.3491000012;455276.984099999;4.299421359128057;52.08073807204847
31357;0008;0008;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0008;801102;0008;2e De Riemerstraat;2e De Riemerstraat;Riemerstraat De 2e;;32;EXTRA LAAG (tot lph. 4,5mtr.);1999-01-01;1999-01-01;Centrum;Lichtmast;HOGRO OGR QL55;491;883769;2000-08-01;0241 - HAAGS MODEL PARK NIEUW;ONBEKEND MET CODE: Z1;Z1;55;59;NACHT;Z313-3;001;OVL;0008;QL;90;1900-08-01;1920-03-06;Z313;OV;Dynniq;Ja;801102;1043066;860026;80420.7320999987;455290.116099998;4.299190696993949;52.080853982534414
63303;0009;0009;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0009;809788;0009;2e De Riemerstraat;2e De Riemerstraat;Riemerstraat De 2e;;32;EXTRA LAAG (tot lph. 4,5mtr.);1999-01-01;1999-01-01;Centrum;Lichtmast;HOGRO OGR QL55;491;883768;1999-01-01;0241 - HAAGS MODEL PARK NIEUW;ONBEKEND MET CODE: Z1;Z1;55;59;NACHT;Z313-1;001;OVL;0009;QL;90;1999-01-01;2018-08-06;Z313;OV;Dynniq;Ja;809788;1103232;860026;80416.379999999;455307.559;4.299123403248668;52.08101015084225
23778;0010;0010;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0010;796344;0010;2e De Riemerstraat;2e De Riemerstraat;Riemerstraat De 2e;;32;EXTRA LAAG (tot lph. 4,5mtr.);1999-01-01;1999-01-01;Centrum;Lichtmast;HOGRO OGR QL55;491;883767;2003-07-01;0241 - HAAGS MODEL PARK NIEUW;ONBEKEND MET CODE: Z1;Z1;55;59;NACHT;Z313-2;001;OVL;0010;QL;90;2003-07-01;2023-02-03;Z313;OV;Dynniq;Ja;796344;1106209;860026;80405.7840999998;455323.1461;4.298965441123084;52.0811488004628
63716;0011;0011;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0011;854453;0011;2e De Riemerstraat;2e De Riemerstraat;Riemerstraat De 2e;;32;EXTRA LAAG (tot lph. 4,5mtr.);1999-01-01;1999-01-01;Centrum;Lichtmast;HOGRO OGR QL55;491;883766;1999-01-01;0241 - HAAGS MODEL PARK NIEUW;ONBEKEND MET CODE: Z1;Z1;55;59;NACHT;Z313-3;001;OVL;0011;QL;90;2017-10-03;2037-04-03;Z313;OV;Dynniq;Ja;854453;1102831;860026;80393.1380000003;455338.945999999;4.298777526652838;52.08128908600688
31387;0013;0013;Lichtmast;;Gemeente Den Haag;86;In bedrijf;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0013;816930;0013;2e De Riemerstraat;2e De Riemerstraat;Riemerstraat De 2e;121;86;HOOG (lph. 6,5mtr. en hoger);1989-10-01;1991-01-01;Centrum;Lichtmast;PHIL.H/SGS 203 SON 100;116;905495;1989-10-01;0086 - K8.15-5         ;ONBEKEND MET CODE: 41;41;114;59;NACHT;Z313-4;001;OVL;0013;SON;100;2017-10-30;2021-10-31;Z313;OV;Dynniq;Ja;816930;1047462;860026;80372.4690999985;455374.813099999;4.298468197930484;52.081608628327444
