OBJECTID,GUID,REF_FYSIEKE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,PRORAIL_GEBIED,REF_FUNC_SPOORTAK_NAAM_LANG,SPOORSTAAF_LINKS_RECHTS
1100,3eb34c6b-25d7-db34-fd5a-c4909605f01e,ac02bc72-e0d1-419a-84f6-e7ac2142b313,513L,146.764857,104492.279,424751.486,3.514,104356.979,424808.092,3.57,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,100.076658,"100,076658",100.218368,"100,218368",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,805_513L_100.0,Links
1101,91989686-536b-459d-b8f0-1c4d309dd391,37616996-ee7b-40fc-bdd1-70220311c075,X0196R,57.453919,131054.288,521818.392,0.047,131058.709,521761.121,-0.17,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,6.359208,"6,359208",6.301903,"6,301903",Derden - Overig - SHM,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,Noord-West,435_X0196R_6.4,Links
1103,82205ead-abe9-e01e-2982-9a607547ab2b,a61878f0-ecf1-4976-b46f-386b78faab49,965R,62.510498,83714.273,454133.196,0.324,83661.293,454166.28,0.176,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,23.337399,"23,337399",23.400688,"23,400688",ProRail,Randstad Zuid,RZ,Baan,Den Haag,110,Den Haag,2,VolkerRail,Zuid-Holland Noord,107_965R_23.3,Links
1105,f96a7ab6-3113-047d-5564-1b0ddc2cb1cb,6306eb93-2eb0-4c4c-99d7-0d519bab3c2d,2119L,7.957918,148628.05,411770.941,6.802,148626.01,411763.249,6.61,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,47.445028,"47,445028",47.452846,"47,452846",ProRail,Zuid,Z,Baan,Betuwe,320,Den Bosch,21,Strukton Rail,Zuid-West,614_2119L_47.4,Links
1108,1b1aefb0-9216-d6b7-952a-baa89a1d6501,278892cb-4adf-4945-b401-67ebe172a513,924L,314.328836,97540.777,409753.931,3.979,97352.326,410005.502,4.082,801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,11.999172,"11,999172",12.31346,"12,313460",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_924L_12.0,Links
1109,d0f4c8b3-d144-a9fb-1e4a-9063f18850bc,fc59f459-f645-4ac1-9967-5840b4680799,2047V,103.263171,189591.519,444323.148,28.342,189693.866,444309.664,28.147,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,91.1784,"91,178400",91.278174,"91,278174",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,508_2047V_91.2,Links
1111,3b34f87b-fba9-d106-b286-1ff8c7fc90ec,96a00669-d1f9-4242-9f62-1747fd252822,980V,27.307386,116799.367,491752.006,1.276,116785.698,491775.646,1.286,081,,81,081__,Zaandam - Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,74.423052,"74,423052",74.395582,"74,395582",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,081_980V_74.4,Links
1112,01b4c97f-cbfa-42e8-af85-fd85169f853c,3b3a53f9-1cc3-4d08-b788-cf3b6d0dfe3b,405R,245.85147,146988.751,431257.277,3.681,146866.436,431044.285,5.15,666,d,666,666_d,Meteren Aansl.,Mbtwan-Brmet,Meteren Betuweroute Aansl. Noord - Betuweroute Meteren ,245.704912,"245,704912",245.94577,"245,945770",ProRail,Zuid,Z,Baan,Betuwe,320,Geldermalsen,22,Strukton Rail,Zuid-West,666_405R_27.2,Links
1115,ae37250d-0c9f-77bc-3ba0-64745cdea4d0,3ce4d8b8-8300-4434-b2cd-79276943174c,1129BV,29.846668,107856.109,478433.506,-0.655,107831.092,478417.228,-0.715,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,19.221118,"19,221118",19.250799,"19,250799",ProRail,Randstad Noord,RN,Baan,Kennemerland,240,Haarlem,8,Strukton Rail,Noord-West,133_1129BV_19.2,Links
1117,a984c808-8cc2-d5e9-6c7c-a17bf201d96b,44dbc2df-0f6d-407d-a5bf-110b8534c949,275L,663.021554,208321.296,376359.405,20.21,207789.365,376750.187,20.399,516,a,516,516_a,Blerick,Vl-Ehv,Venlo - Eindhoven ,1.581784,"1,581784",2.243155,"2,243155",ProRail,Zuid,Z,Baan,De Peel,300,Venlo,27,ASSET Rail,Zuid-Oost,516_275L_1.5,Links
1118,98e7da75-3195-2e07-4bef-52717364d50c,ac8373ff-9c74-4a03-85c3-8255d7d1b587,903V,86.117996,40654.904,384832.67,2.963,40697.219,384907.675,2.984,817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,115.80284,"115,802840",115.717859,"115,717859",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,817_903V_600.0,Links
1119,c0906ad2-0f2f-9b79-97fd-9ece3287a9c1,f492f165-631d-4f21-b0bb-c40b88926c3a,5053BL,2.27057,116593.847,489226.58,6.064,116591.579,489226.688,6.071,523,b,523,523_b,Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,177.618448,"177,618448",177.616143,"177,616143",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,523_5053BL_177.7,Links
1123,5db929b6-a214-7465-34e6-68d19327d7bf,e31fe4e5-3cc6-4ea8-bda2-e9c18a585de7,51S,138.10099,121371.738,488266.831,5.478,121254.334,488339.499,5.448,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,80.249226,"80,249226",80.110417,"80,110417",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,586_51S_80.3,Links
1125,ddd345ca-ca66-3d63-b22b-cf70bbfca493,7050e9b6-842f-4987-9aee-62db6fb77e73,1245L,89.751318,129360.126,482196.816,8.404,129281.741,482240.532,7.999,128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,10.309725,"10,309725",10.219815,"10,219815",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,128_1245L_10.4,Links
1128,b032449c-8aa9-a913-d0cf-fb446d7826a1,be94295f-3330-4f5e-946c-bc8dfa6d5663,57T,134.777299,111034.155,516902.904,2.292,111160.942,516944.453,2.292,620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,42.125921,"42,125921",41.993988,"41,993988",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,620_57T_42.1,Links
1129,f3662fc9-5a6b-987c-4378-31ddf82729f4,e171fb69-9c86-45b2-85d2-0d90332e93ca,921R,1.751967,103226.064,489247.488,4.341,103224.349,489247.846,4.34,527,f,527,527_f,Haarlem,Hlm-Hlmjl,Haarlem - Haarlem Julianalaan ,500.81512,"500,815120",500.816722,"500,816722",ProRail,Randstad Noord,RN,Baan,Kennemerland,240,Haarlem,8,Strukton Rail,Noord-West,527_921R_500.8,Links
1131,9246217c-3a65-4adc-c42b-d528ac19744e,4dbaae0c-d3ba-4b85-9c61-42039ed55762,445BV,906.828419,119575.857,489374.086,2.039,120373.108,488970.091,5.062,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,78.145668,"78,145668",79.02287,"79,022870",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,525_445BV_78.1,Links
1133,a4877046-62b9-f2e7-fc7d-0c2f36bd19aa,d6fabc33-1dac-41d6-91a6-acf38d0cc665,307R,756.515679,96859.84,476651.934,1.704,96456.69,476012.336,0.855,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,31.83981,"31,839810",32.594148,"32,594148",ProRail,Randstad Noord,RN,Baan,Kennemerland,240,Haarlem,8,Strukton Rail,Noord-West,085_307R_31.8,Links
1134,aadcf2e8-6fd0-744a-370a-e560ba68f6bc,a1c9b5ff-9f93-4d8d-84ba-723d2259e658,261R,111.836589,115652.384,495615.603,0.601,115685.969,495508.952,0.496,524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,70.188485,"70,188485",70.3,"70,300000",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,524_261R_70.1,Links
1135,f484fcbb-d766-a1dd-8714-c9f82281d9ee,1ed18b35-01c2-4fbf-82b3-2d2c8ba8a7af,540V,88.600069,92080.929,439572.685,-1.289,92167.344,439592.229,-1.505,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,51.684685,"51,684685",51.597198,"51,597198",ProRail,Randstad Zuid,RZ,Baan,Rotterdam,120,Rotterdam,3,VolkerRail,Zuid-Holland Zuid,132_540V_51.7,Links
1136,b6300542-62ce-f957-a4ec-bd9b4fb292b5,c3f55c60-29c7-476f-80e1-050892dbdae5,307L,694.409762,185856.495,320339.753,81.815,186439.894,319979.2,82.055,070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,25.884258,"25,884258",25.195366,"25,195366",ProRail,Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,070_307L_25.9,Links
1140,f8d4ef70-abff-4ed6-8468-8d3682df00d1,45a5975c-2924-44b5-a4eb-7d7d6080370a,7V,147.669539,99483.383,411441.304,2.867,99427.135,411310.5,2.758,801,f,801,801_f,Moerdijk Industrieterrein,Mdw-Cih,Middenweg - Centrale Insteekhaven ,500.208413,"500,208413",500.05852,"500,058520",Derden - Overig - Coatex en Omya,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_7V_500.2,Links
1143,a8c989a2-ee1d-f70a-3294-93d85cc2fabd,fa11d81c-bbbd-472d-93ed-becd6252df08,2713T,76.01083,136224.528,455364.586,3.662,136262.064,455298.49,3.609,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,35.519632,"35,519632",35.595892,"35,595892",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Utrecht,13,ASSET Rail,Midden,531_2713T_35.5,Links
1144,974143be-b69b-0f00-d054-a519c85386ff,080c30a1-39ca-4662-866d-c7f84ca1af53,381V,47.984219,92294.983,437909.303,2.737,92342.665,437914.68,2.5,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,84.376781,"84,376781",84.424821,"84,424821",ProRail,Randstad Zuid,RZ,Baan,Rotterdam,120,Rotterdam,3,VolkerRail,Zuid-Holland Zuid,555_381V_84.4,Links
1146,39f595cc-6d6a-414f-9fba-bb0c91e0d3ef,e96900e4-5d14-456b-9674-d42763642221,X0041V,154.420031,99393.721,410149.738,3.519,99244.676,410109.351,3.399,801,e,801,801_e,Moerdijk Industrieterrein,Mdw-Wstlih,Middenweg - Westelijke Insteekhaven ,400.378331,"400,378331",400.533411,"400,533411",Derden - Overig - Gentenaar,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_X0041V_400.4,Links
1147,e108b488-5065-4560-ac81-2a5a3cf1e80c,de5c788f-479f-42b2-8509-8990b1d0141a,832L,189.276053,177249.513,318554.175,46.846,177308.589,318733.523,47.148,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,0.984473,"0,984473",1.155044,"1,155044",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,520_832L_1.0,Links
1148,6edaee13-a651-4948-80e9-5110ef3e8008,baf34c44-c5fe-45d1-89ca-61e05bb1f9b3,33V,2.194797,275143.409,481552.902,53.226,275141.342,481552.164,53.224,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,14.301712,"14,301712",14.303893,"14,303893",Derden - Overig - DB Netz,,,Baan,,,,,,,777_33V_14.3,Links
1150,80a8d693-fb72-07ac-14ee-ee45914f7e5c,47ed6bd9-3474-453b-8bb8-1b19e253d2b1,171BR,47.924382,87847.153,452042.078,-2.075,87894.281,452033.386,-2.283,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,18.67541,"18,675410",18.627752,"18,627752",ProRail,Randstad Zuid,RZ,Baan,Den Haag,110,Den Haag,2,VolkerRail,Zuid-Holland Noord,107_171BR_18.7,Links
1153,41f91e31-4dff-ba7f-2806-223d4a6b699c,97bd9b02-ec4e-45c9-b646-36c1aed6429b,5AL,223.795403,130928.281,481097.591,2.477,131102.715,480957.387,1.737,128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,12.219932,"12,219932",12.442442,"12,442442",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,128_5AL_12.2,Links
1155,2f6cade6-dd42-9b12-f576-f704433122cc,2c374855-4a98-42c2-86fb-b273bbcbe592,201AL,847.181541,231888.9,480899.753,10.8,232580.218,481366.342,10.583,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,25.784065,"25,784065",26.633769,"26,633769",ProRail,Noord-Oost,NO,Baan,Veluwe,430,IJsselstreek,31,Strukton Rail,Oost,024_201AL_25.7,Links
1158,bf9946ba-ed7e-a288-5256-91fd43981bb3,5bb6b4e3-84c4-483b-b257-2e7ee9989a8b,137BV,326.45029,103601.47,493470.075,4.311,103619.551,493795.99,4.354,556,,556,556__,Santpoort Noord,Hlm-Utg,Haarlem - Uitgeest ,5.100003,"5,100003",5.425625,"5,425625",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,082_137BV_1.5,Links
1160,65171f21-4ef4-8e09-e001-8f8f54c6abed,cc197cc0-127a-4746-9a93-9bc2c942cb32,127AP,3.439818,147920.729,523507.892,2.672,147924.164,523508.074,2.683,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,49.577889,"49,577889",49.581329,"49,581329",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,Noord-West,217_127AP_49.6,Links
1161,56ea0dc6-02dc-fd8c-e3b0-91ea6cf9e241,60783fe2-37e1-4ac0-b03a-2b3439970b62,305L,10.747154,80936.874,431788.237,4.43,80947.11,431791.512,4.451,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",16.220131,"16,220131",16.209456,"16,209456",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_305L_16.3,Links
1164,14b75b77-2840-f47b-5971-70edc2dde1b4,4e9b5d67-90c9-4aaa-be5d-7f8337ef79b4,1211R,69.600306,40904.161,385265.819,2.756,40927.688,385330.967,2.93,817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,115.312972,"115,312972",115.235264,"115,235264",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,817_1211R_115.3,Links
1165,67f848dd-1f13-feb6-6a7e-816db27f3df3,d6e1b120-4779-40e7-89e9-359d5b05152c,955L,104.450056,61891.559,439500.126,5.156,61866.673,439601.54,5.177,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",40.800973,"40,800973",40.905029,"40,905029",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_955L_40.8,Links
1166,a0023b2a-e4d0-6ef7-bae1-a3424f6b27a1,bfbbb051-c306-480b-83fa-e6a5a4b4ec30,519R,109.005645,136355.233,455054.088,3.632,136407.586,454958.543,3.632,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,35.854648,"35,854648",35.963659,"35,963659",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Utrecht,13,ASSET Rail,Midden,531_519R_35.8,Links
1168,6441ef89-f17c-90a4-765d-5a408184d607,e25e311e-c3ca-41b8-a4bf-003a0efdb79a,87V,625.646345,175330.705,362379.034,39.73,175952.316,362311.287,38.488,518,,518,518__,Weert,Bdl-Rm,Budel - Roermond ,62.578242,"62,578242",63.199759,"63,199759",ProRail,Zuid,Z,Baan,Limburg,340,Roermond,25,Strukton Rail,Zuid-Oost,057_87V_20.0,Links
1169,223b392b-dfb5-0460-3844-1f999185e511,a1f58201-c2e1-4085-bf49-c021ad3391cb,965V,180.304647,95040.31,434721.782,1.006,94956.119,434881.219,1.708,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,44.443152,"44,443152",44.622887,"44,622887",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,163_965V_44.4,Links
1170,a22826e5-f4c7-6112-8723-14fc6bae61b0,5ce6e49b-8e5b-418f-b3eb-932e3baa37a5,622L,119.143327,153376.065,462835.11,5.369,153257.133,462842.044,6,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,43.901107,"43,901107",43.834997,"43,834997",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,506_622L_43.9,Links
1171,5c06d635-c7f5-47cf-b6b6-ddab1fed30a2,ef15ee64-f5d2-45f2-a067-18999b7f0d49,875L,446.24262,96248.47,432390.384,0.002,96451.53706038,431993.02773485,-0.48338593,664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,41.829321,"41,829321",41.38255,"41,382550",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,664_875L_41.9,Links
1172,a8049eb8-5096-8860-5934-6966ee12ff71,5d0b372b-360c-4e5f-97e0-a614def37633,339V,5478.718084,235454.95122203,502894.51581337,9.24904916,235350.771,497540.715,9.66,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,0.200012,"0,200012",5.679496,"5,679496",ProRail,Noord-Oost,NO,Baan,Twente,410,Twente,32,VolkerRail,Noord,751_339V_34.1,Links
1173,30dbfa9e-6fce-4616-afe6-5d2fa6b0a48d,dea134e1-cf7f-4062-9cc0-61274080b711,75BQ,17686.736773,93394.70987943,396059.9898358,3.4658738,110358.309,400725.929,5.453,122,,122,122__,Roosendaal - Breda,Rsd-Bd,Roosendaal - Breda ,3.799517,"3,799517",21.421813,"21,421813",ProRail,Zuid,Z,Baan,Brabant,330,Breda,20,ASSET Rail,Zuid-West,545_75BQ_22.3,Links
1176,bee22559-773a-93c1-c349-36a9ba882c7f,958a74da-c99d-4ce0-9f8e-93c3e7994c73,2021R,54.674831,160781.412,502617.428,1.492,160777.494,502671.962,1.559,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,40.334914,"40,334914",40.389738,"40,389738",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,135_2021R_40.3,Links
1178,383f0f56-a412-8436-4f9d-78eaf10ad88e,87b1bfff-ab50-4618-8025-51daa0f6f687,315BV,12.276214,115236.709,490879.446,1.73,115236.098,490867.185,1.799,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,175.161201,"175,161201",175.173514,"175,173514",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,139_315BV_175.2,Links
1179,3d3efbe8-1593-4c9e-94d7-f436024cf634,5cedd335-c5f4-4aca-81fe-9f79de3de5fa,241BV,153.670189,122040.841,487866.725,5.779,122178.694,487801.345,5.663,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.027481,"81,027481",81.173856,"81,173856",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,586_235V_81.0,Links
1180,bfc08213-b818-f052-8954-87c9509c8e10,c80ed38b-8904-4cc3-ac54-aa4489565eb7,221BV,114.431849,188312.564,444410.735,31.565,188426.899,444406.028,31.264,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,89.89991,"89,899910",90.01469,"90,014690",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,036_221BV_84.6,Links
1181,33a1dfaa-13c9-e56b-efc0-3791a2ad903a,101ef1e7-7dc3-4805-92fa-f434ef16b131,361BL,418.626012,152670.441,463193.529,5.17,152419.071,463526.094,5,940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,43.161801,"43,161801",42.736896,"42,736896",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,940_361BL_43.2,Links
1182,92c1a0af-0e15-4329-ade3-11bc994e3a66,3c1c3df5-009e-4e7b-a8b1-633beabe9a62,1004R,75.522279,89678.691,431746.937,3.93,89603.304,431750.433,4.147,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",7.234318,"7,234318",7.310035,"7,310035",Derden - Overig - Shunter,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_1004R_7.2,Links
1186,7467ed44-291e-694f-4a86-5b7ee2be1f5f,2d84ec2e-623e-461b-9c9a-4e2d3200a39d,1351BV,203.569172,157582.036,387303.611,18.837,157711.743,387146.715,18.788,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,53.408183,"53,408183",53.611172,"53,611172",ProRail,Zuid,Z,Baan,Brabant,330,Boxtel,23,ASSET Rail,Zuid-West,054_1351BV_53.4,Links
1191,0ae5d699-d025-2b09-fbcf-002475c2e475,08454f09-35be-49ee-94b9-1ea3044d33cd,991L,20.128917,90586.012,395271.268,3.247,90595.624,395288.952,3.294,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.812325,"22,812325",22.793537,"22,793537",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_991L_22.8,Links
1192,3cc4c3f7-e873-48e1-891a-c03c938c6f67,2df0f08a-c6bf-4618-aa2d-dee51f0c5ec2,1L,521.200708,201790.501,456998.963,19.528,201486.03,457421.843,19.411,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,6.902051,"6,902051",7.423938,"7,423938",Derden - Overig - VSM Apeldoorn- Dieren,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,209_1L_6.9,Links
1193,556829d9-e00a-5497-f16c-34936503bc7e,13b7a331-4343-40c4-b9e3-8b2598aa768c,105BV,233.918441,168983.715,461137.092,9.602,169078.593,460923.389,10.003,211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,14.973264,"14,973264",15.207515,"15,207515",ProRail,Noord-Oost,NO,Baan,Veluwe,430,Gelderse Vallei,29,Strukton Rail,Oost,211_105BV_15.0,Links
1194,7054acb6-b172-7b2c-9fda-e91b46da9751,8785cc0c-7699-49d0-9c7a-14e10a10480a,113AR,131.217094,145599.528,461568.389,8.106,145719.939,461620.534,7.833,530,b,530,530_b,Den Dolder,Ut-Amf,Utrecht - Amersfoort ,12.301327,"12,301327",12.432318,"12,432318",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,530_113AR_12.3,Links
1195,9cfd8840-87b4-0e07-3b5f-a1a3db1db240,9e01643e-de94-46d1-8c81-7dc5f9cf71aa,92R,370.638081,75640.4,433977.289,5.208,75557.478,434337.608,5.229,476,b,476,476_b,Rotterdam Europoort 2,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,201.820187,"201,820187",202.198472,"202,198472",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,476_92R_201.8,Links
1198,7db9c6a8-99f0-404d-818a-339d36b615cc,9f0fb3c8-ccdb-4f69-aaf5-1c3831db65cb,X0167L,119.97901,100726.117,411536.789,3.418,100696.217,411420.636,3.475,801,m,801,801_m,Moerdijk Industrieterrein,Vlw-Cih,Vlasweg - Centrale Insteekhaven ,825.315793,"825,315793",825.435604,"825,435604",Derden - Overig - Cronifer,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_X0167L_825.3,Links
1201,f39828a7-1841-f720-33f7-081c92fbf734,a1db5b49-b162-4b7c-a2c4-9136840804d6,922V,347.690314,62494.605,442903.777,4.897,62814.372,442768.062,4.712,478,c,478,478_c,Rotterdam Europoort 4,Mvtyz-Mvtn,Maasvlakte Yangtzehaven Zuid - Maasvlakte Noordwesthoek ,102.054341,"102,054341",102.402351,"102,402351",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,478_922V_102.1,Links
1202,7f2691b6-f895-40cc-87f9-ff38f2cb579d,a82f199b-1f77-4dc2-abe5-0f691ce49a3f,2Q,24.310552,62157.062,441231.522,5.019,62181.229,441234.16,5.03,475,b,475,475_b,Rotterdam Maasvlakte,Ecta-Ect,Rotterdam Waalhaven Racc. ECT Aansl. - Rotterdam Waalhaven Racc. ECT ,100.884556,"100,884556",100.909052,"100,909052",Derden - Overig - ECT,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,475_2Q_100.9,Links
