FID,knooppunt,soort,landsdeel,kwaliteit_,capaciteit,ketenmobil,netwerkont,klanttevre,fietscapac,transferca,groei_reiz,ontwikkeli,verdeling_,wensknoopp,soort_gesp,sqm100,sqm200,sqm300,sqm400,sqm500,sqm600,sqm700,sqm800,sqm900,sqm1000,sqm1100,sqm1200,sqm1300,sqm1400,sqm1500,sqmtotal,sqmtotalge,rank,filter200,data_origi,long,lat,gdb_geomattr_data,shape
ov_knooppunt_buffer.109,Ouderkerkerlaan Amstelveen (bus),2,Noordvleugel,1,1,1,0,0,0,0,0,0,1,0,2,0,1,369,220,335,0,0,0,0,0,0,0,0,0,0,925,1886,21,1,Handmatig Google,4.86757214,52.29660255,,"POLYGON ((120052.3751000017 478862.75470000133, 120042.7677000016 478765.2096000016, 120014.31480000168 478671.4129999988, 119968.10990000144 478584.9695999995, 119905.92850000039 478509.2012999989, 119830.16019999981 478447.0199000016, 119743.71680000052 478400.81500000134, 119649.92020000145 478372.3621000014, 119552.3751000017 478362.75470000133, 119454.82990000024 478372.3621000014, 119361.03330000117 478400.81500000134, 119274.58989999816 478447.0199000016, 119198.82169999927 478509.2012999989, 119136.64029999822 478584.9695999995, 119090.43530000001 478671.4129999988, 119061.9824000001 478765.2096000016, 119052.3751000017 478862.75470000133, 119061.9824000001 478960.29989999905, 119090.43530000001 479054.09640000015, 119136.64029999822 479140.53979999945, 119198.82169999927 479216.3081, 119274.58989999816 479278.4895000011, 119361.03330000117 479324.6944999993, 119454.82990000024 479353.1473999992, 119552.3751000017 479362.75470000133, 119649.92020000145 479353.1473999992, 119743.71680000052 479324.6944999993, 119830.16019999981 479278.4895000011, 119905.92850000039 479216.3081, 119968.10990000144 479140.53979999945, 120014.31480000168 479054.09640000015, 120042.7677000016 478960.29989999905, 120052.3751000017 478862.75470000133))"
ov_knooppunt_buffer.110,Purmerend Noord,2,Noordvleugel,0,0,0,0,0,0,0,0,0,0,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,180,8,0,OpenStreetMap,4.9418833,52.5239333,,"POLYGON ((125277.05389999971 504122.8203999996, 125267.44649999961 504025.27529999986, 125238.99370000139 503931.4787000008, 125192.78869999945 503845.0353000015, 125130.6072999984 503769.2670999989, 125054.83900000155 503707.0855999999, 124968.39559999853 503660.88069999963, 124874.59910000116 503632.4277999997, 124777.05389999971 503622.8203999996, 124679.50869999826 503632.4277999997, 124585.71220000088 503660.88069999963, 124499.26880000159 503707.0855999999, 124423.50050000101 503769.2670999989, 124361.31909999996 503845.0353000015, 124315.11410000175 503931.4787000008, 124286.6612999998 504025.27529999986, 124277.05389999971 504122.8203999996, 124286.6612999998 504220.36560000107, 124315.11410000175 504314.16220000014, 124361.31909999996 504400.6055999994, 124423.50050000101 504476.3737999983, 124499.26880000159 504538.55530000106, 124585.71220000088 504584.7602000013, 124679.50869999826 504613.2131000012, 124777.05389999971 504622.8203999996, 124874.59910000116 504613.2131000012, 124968.39559999853 504584.7602000013, 125054.83900000155 504538.55530000106, 125130.6072999984 504476.3737999983, 125192.78869999945 504400.6055999994, 125238.99370000139 504314.16220000014, 125267.44649999961 504220.36560000107, 125277.05389999971 504122.8203999996))"
ov_knooppunt_buffer.111,Purmerend Weidevenne,1,Noordvleugel,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,143,143,16,0,Top10NL,4.93498056,52.4963639,,"POLYGON ((125289.42660000175 501058.17020000145, 125270.21189999953 500863.07990000024, 125213.3060999997 500675.4868000001, 125120.89620000124 500502.6000000015, 124996.53339999914 500351.06340000033, 124844.99680000171 500226.70059999824, 124672.1099999994 500134.2906999998, 124484.51689999923 500077.38489999995, 124289.42660000175 500058.17020000145, 124094.33630000055 500077.38489999995, 123906.74309999868 500134.2906999998, 123733.8563000001 500226.70059999824, 123582.31980000064 500351.06340000033, 123457.95699999854 500502.6000000015, 123365.54699999839 500675.4868000001, 123308.64130000025 500863.07990000024, 123289.42660000175 501058.17020000145, 123308.64130000025 501253.2604999989, 123365.54699999839 501440.8535999991, 123457.95699999854 501613.7404000014, 123582.31980000064 501765.27699999884, 123733.8563000001 501889.63980000094, 123906.74309999868 501982.0496999994, 124094.33630000055 502038.9554999992, 124289.42660000175 502058.17020000145, 124484.51689999923 502038.9554999992, 124672.1099999994 501982.0496999994, 124844.99680000171 501889.63980000094, 124996.53339999914 501765.27699999884, 125120.89620000124 501613.7404000014, 125213.3060999997 501440.8535999991, 125270.21189999953 501253.2604999989, 125289.42660000175 501058.17020000145))"
ov_knooppunt_buffer.112,Raamsdonksveer A27,2,Zuid,1,0,0,1,0,0,0,0,0,1,0,2,0,120,157,0,0,0,0,0,0,0,0,0,0,0,0,276,949,30,1,OpenStreetMap,4.8848714,51.6903441,,"POLYGON ((120766.13280000165 411404.59849999845, 120756.52540000156 411307.0533999987, 120728.07250000164 411213.2567999996, 120681.8676000014 411126.81340000033, 120619.68609999865 411051.04509999976, 120543.91789999977 410988.8636999987, 120457.47450000048 410942.65879999846, 120363.6779000014 410914.20589999855, 120266.13280000165 410904.59849999845, 120168.5876000002 410914.20589999855, 120074.79100000113 410942.65879999846, 119988.34760000184 410988.8636999987, 119912.57939999923 411051.04509999976, 119850.39790000021 411126.81340000033, 119804.19299999997 411213.2567999996, 119775.74010000005 411307.0533999987, 119766.13280000165 411404.59849999845, 119775.74010000005 411502.1436999999, 119804.19299999997 411595.940200001, 119850.39790000021 411682.3836000003, 119912.57939999923 411758.15190000087, 119988.34760000184 411820.3332999982, 120074.79100000113 411866.53830000013, 120168.5876000002 411894.99120000005, 120266.13280000165 411904.59849999845, 120363.6779000014 411894.99120000005, 120457.47450000048 411866.53830000013, 120543.91789999977 411820.3332999982, 120619.68609999865 411758.15190000087, 120681.8676000014 411682.3836000003, 120728.07250000164 411595.940200001, 120756.52540000156 411502.1436999999, 120766.13280000165 411404.59849999845))"
ov_knooppunt_buffer.113,Rhenen,1,Midden,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,139,695,3,0,Top10NL,5.57827999,51.95788388,,"POLYGON ((169133.96499999985 441067.26839999855, 169114.75030000135 440872.1779999994, 169057.84450000152 440684.5848999992, 168965.43459999934 440511.6981000006, 168841.07180000097 440360.16160000116, 168689.5351999998 440235.79879999906, 168516.64840000123 440143.3887999989, 168329.05530000106 440086.48310000077, 168133.96499999985 440067.26839999855, 167938.87469999865 440086.48310000077, 167751.2815000005 440143.3887999989, 167578.3946999982 440235.79879999906, 167426.85819999874 440360.16160000116, 167302.49540000036 440511.6981000006, 167210.08540000021 440684.5848999992, 167153.17969999835 440872.1779999994, 167133.96499999985 441067.26839999855, 167153.17969999835 441262.35869999975, 167210.08540000021 441449.9517999999, 167302.49540000036 441622.8385999985, 167426.85819999874 441774.3751000017, 167578.3946999982 441898.73800000176, 167751.2815000005 441991.1479000002, 167938.87469999865 442048.05359999835, 168133.96499999985 442067.26839999855, 168329.05530000106 442048.05359999835, 168516.64840000123 441991.1479000002, 168689.5351999998 441898.73800000176, 168841.07180000097 441774.3751000017, 168965.43459999934 441622.8385999985, 169057.84450000152 441449.9517999999, 169114.75030000135 441262.35869999975, 169133.96499999985 441067.26839999855))"
ov_knooppunt_buffer.114,Rijswijk,1,Zuidvleugel,1,0,1,1,1,1,0,0,1,3,0,1,0,0,0,0,0,0,28,870,0,414,0,0,0,0,0,1312,3137,33,1,Top10NL,4.32247135,52.03721751,,"POLYGON ((82945.26260000095 450411.8878000006, 82926.04780000076 450216.79740000144, 82869.14209999889 450029.20430000126, 82776.73220000044 449856.31749999896, 82652.36930000037 449704.7809999995, 82500.8328000009 449580.4180999994, 82327.9459999986 449488.008200001, 82140.35289999843 449431.1024999991, 81945.26260000095 449411.8878000006, 81750.17220000178 449431.1024999991, 81562.5791000016 449488.008200001, 81389.6922999993 449580.4180999994, 81238.15579999983 449704.7809999995, 81113.79289999977 449856.31749999896, 81021.38300000131 450029.20430000126, 80964.47729999945 450216.79740000144, 80945.26260000095 450411.8878000006, 80964.47729999945 450606.9781000018, 81021.38300000131 450794.57119999826, 81113.79289999977 450967.45800000057, 81238.15579999983 451118.99450000003, 81389.6922999993 451243.3574000001, 81562.5791000016 451335.76729999855, 81750.17220000178 451392.6730000004, 81945.26260000095 451411.8878000006, 82140.35289999843 451392.6730000004, 82327.9459999986 451335.76729999855, 82500.8328000009 451243.3574000001, 82652.36930000037 451118.99450000003, 82776.73220000044 450967.45800000057, 82869.14209999889 450794.57119999826, 82926.04780000076 450606.9781000018, 82945.26260000095 450411.8878000006))"
ov_knooppunt_buffer.115,Rijswijk Buiten,1,Zuidvleugel,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,241,241,66,1,Handmatig Google,4.33209304,52.01831876,,"POLYGON ((83574.85949999839 448299.7683000006, 83555.6446999982 448104.6779999994, 83498.73900000006 447917.0848999992, 83406.3291000016 447744.1981000006, 83281.96620000154 447592.66149999946, 83130.42969999835 447468.2987000011, 82957.54289999977 447375.8887999989, 82769.9497999996 447318.9829999991, 82574.85949999839 447299.7683000006, 82379.76909999922 447318.9829999991, 82192.17599999905 447375.8887999989, 82019.28920000046 447468.2987000011, 81867.752700001 447592.66149999946, 81743.38980000094 447744.1981000006, 81650.97989999875 447917.0848999992, 81594.07420000061 448104.6779999994, 81574.85949999839 448299.7683000006, 81594.07420000061 448494.8586000018, 81650.97989999875 448682.45169999823, 81743.38980000094 448855.33850000054, 81867.752700001 449006.8751000017, 82019.28920000046 449131.23790000007, 82192.17599999905 449223.6477999985, 82379.76909999922 449280.55359999835, 82574.85949999839 449299.7683000006, 82769.9497999996 449280.55359999835, 82957.54289999977 449223.6477999985, 83130.42969999835 449131.23790000007, 83281.96620000154 449006.8751000017, 83406.3291000016 448855.33850000054, 83498.73900000006 448682.45169999823, 83555.6446999982 448494.8586000018, 83574.85949999839 448299.7683000006))"
ov_knooppunt_buffer.116,Rilland-Bath,1,Zuid,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,34,104,0,261,0,0,0,0,0,398,708,58,1,Top10NL,4.16144096,51.42266751,,"POLYGON ((70745.51830000058 382221.6541999988, 70726.30359999835 382026.56390000135, 70669.39779999852 381838.9708000012, 70576.98790000007 381666.08399999887, 70452.6251000017 381514.5474999994, 70301.08850000054 381390.18459999934, 70128.20169999823 381297.7747000009, 69940.60860000178 381240.868999999, 69745.51830000058 381221.6541999988, 69550.42799999937 381240.868999999, 69362.8348999992 381297.7747000009, 69189.94810000062 381390.18459999934, 69038.41149999946 381514.5474999994, 68914.04870000109 381666.08399999887, 68821.63879999891 381838.9708000012, 68764.73299999908 382026.56390000135, 68745.51830000058 382221.6541999988, 68764.73299999908 382416.7446000017, 68821.63879999891 382604.33769999817, 68914.04870000109 382777.2245000005, 69038.41149999946 382928.76099999994, 69189.94810000062 383053.1237999983, 69362.8348999992 383145.53379999846, 69550.42799999937 383202.4395000003, 69745.51830000058 383221.6541999988, 69940.60860000178 383202.4395000003, 70128.20169999823 383145.53379999846, 70301.08850000054 383053.1237999983, 70452.6251000017 382928.76099999994, 70576.98790000007 382777.2245000005, 70669.39779999852 382604.33769999817, 70726.30359999835 382416.7446000017, 70745.51830000058 382221.6541999988))"
ov_knooppunt_buffer.117,Rosmalen A2,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,0,247,3,64,2861,0,0,0,0,0,0,0,0,0,0,3175,3987,10,1,OpenStreetMap,5.351796,51.698087,,"POLYGON ((153052.24819999933 412146.8299999982, 153042.64079999924 412049.28489999846, 153014.18789999932 411955.4882999994, 152967.98299999908 411869.0449000001, 152905.80150000006 411793.2767000012, 152830.03330000117 411731.09519999847, 152743.58989999816 411684.8902999982, 152649.7932999991 411656.4373999983, 152552.24819999933 411646.8299999982, 152454.7030000016 411656.4373999983, 152360.9063999988 411684.8902999982, 152274.46299999952 411731.09519999847, 152198.69480000064 411793.2767000012, 152136.5133999996 411869.0449000001, 152090.30840000138 411955.4882999994, 152061.85550000146 412049.28489999846, 152052.24819999933 412146.8299999982, 152061.85550000146 412244.37519999966, 152090.30840000138 412338.17179999873, 152136.5133999996 412424.61520000175, 152198.69480000064 412500.38340000063, 152274.46299999952 412562.56489999965, 152360.9063999988 412608.7697999999, 152454.7030000016 412637.2226999998, 152552.24819999933 412646.8299999982, 152649.7932999991 412637.2226999998, 152743.58989999816 412608.7697999999, 152830.03330000117 412562.56489999965, 152905.80150000006 412500.38340000063, 152967.98299999908 412424.61520000175, 153014.18789999932 412338.17179999873, 153042.64079999924 412244.37519999966, 153052.24819999933 412146.8299999982))"
ov_knooppunt_buffer.118,Rotterdam Kralingse Zoom,2,Zuidvleugel,1,0,1,1,0,0,0,0,0,1,0,2,186,687,0,0,141,0,0,0,0,0,0,0,0,0,0,1014,3819,12,1,OpenStreetMap,4.5338512,51.9214103,,"POLYGON ((96796.87469999865 437336.58139999956, 96787.26740000024 437239.03620000184, 96758.81450000033 437145.23959999904, 96712.60949999839 437058.79619999975, 96650.42810000107 436983.02800000086, 96574.65980000049 436920.84650000185, 96488.2164000012 436874.6416000016, 96394.4199000001 436846.1887000017, 96296.87469999865 436836.58139999956, 96199.32959999889 436846.1887000017, 96105.53299999982 436874.6416000016, 96019.08960000053 436920.84650000185, 95943.32129999995 436983.02800000086, 95881.1398999989 437058.79619999975, 95834.93499999866 437145.23959999904, 95806.48209999874 437239.03620000184, 95796.87469999865 437336.58139999956, 95806.48209999874 437434.1264999993, 95834.93499999866 437527.9230999984, 95881.1398999989 437614.3665000014, 95943.32129999995 437690.1347000003, 96019.08960000053 437752.3161999993, 96105.53299999982 437798.52109999955, 96199.32959999889 437826.97399999946, 96296.87469999865 437836.58139999956, 96394.4199000001 437826.97399999946, 96488.2164000012 437798.52109999955, 96574.65980000049 437752.3161999993, 96650.42810000107 437690.1347000003, 96712.60949999839 437614.3665000014, 96758.81450000033 437527.9230999984, 96787.26740000024 437434.1264999993, 96796.87469999865 437336.58139999956))"
ov_knooppunt_buffer.119,Rotterdam Meijersplein,2,Zuidvleugel,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,254,438,0,0,0,0,0,0,0,0,0,0,692,947,31,1,OpenStreetMap,4.462218,51.95592,,"POLYGON ((91918.18200000003 441236.0828000009, 91908.57459999993 441138.53770000115, 91880.12170000002 441044.74109999835, 91833.91679999977 440958.29769999906, 91771.73530000076 440882.5295000002, 91695.96709999815 440820.34800000116, 91609.52369999886 440774.1431000009, 91515.72709999979 440745.690200001, 91418.18200000003 440736.0828000009, 91320.63679999858 440745.690200001, 91226.84019999951 440774.1431000009, 91140.39680000022 440820.34800000116, 91064.62860000134 440882.5295000002, 91002.4470999986 440958.29769999906, 90956.24219999835 441044.74109999835, 90927.78929999843 441138.53770000115, 90918.18200000003 441236.0828000009, 90927.78929999843 441333.6279999986, 90956.24219999835 441427.4246000014, 91002.4470999986 441513.8680000007, 91064.62860000134 441589.6361999996, 91140.39680000022 441651.81760000065, 91226.84019999951 441698.02259999886, 91320.63679999858 441726.4754999988, 91418.18200000003 441736.0828000009, 91515.72709999979 441726.4754999988, 91609.52369999886 441698.02259999886, 91695.96709999815 441651.81760000065, 91771.73530000076 441589.6361999996, 91833.91679999977 441513.8680000007, 91880.12170000002 441427.4246000014, 91908.57459999993 441333.6279999986, 91918.18200000003 441236.0828000009))"
ov_knooppunt_buffer.120,Rotterdam Noord,1,Zuidvleugel,1,1,1,1,1,1,1,1,0,3,0,1,2646,270,62,415,332,35,0,48,0,57,0,0,0,0,0,3865,34657,4,1,Top10NL,4.48123126,51.94220967,,"POLYGON ((93706.05539999902 439694.3317999989, 93686.84070000052 439499.2413999997, 93629.93499999866 439311.64829999954, 93537.5251000002 439138.76150000095, 93413.16220000014 438987.2250000015, 93261.62570000067 438862.8621000014, 93088.73889999837 438770.45219999924, 92901.1457999982 438713.5465000011, 92706.05539999902 438694.3317999989, 92510.96510000154 438713.5465000011, 92323.37200000137 438770.45219999924, 92150.48519999906 438862.8621000014, 91998.9486999996 438987.2250000015, 91874.58579999954 439138.76150000095, 91782.17590000108 439311.64829999954, 91725.27019999921 439499.2413999997, 91706.05539999902 439694.3317999989, 91725.27019999921 439889.4221000001, 91782.17590000108 440077.01520000026, 91874.58579999954 440249.90199999884, 91998.9486999996 440401.4384999983, 92150.48519999906 440525.80139999837, 92323.37200000137 440618.21130000055, 92510.96510000154 440675.1169999987, 92706.05539999902 440694.3317999989, 92901.1457999982 440675.1169999987, 93088.73889999837 440618.21130000055, 93261.62570000067 440525.80139999837, 93413.16220000014 440401.4384999983, 93537.5251000002 440249.90199999884, 93629.93499999866 440077.01520000026, 93686.84070000052 439889.4221000001, 93706.05539999902 439694.3317999989))"
ov_knooppunt_buffer.121,Rotterdam Stadionpark,2,Zuidvleugel,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,471,471,41,1,Handmatig Google,4.51903452,51.89503849,,"POLYGON ((95742.60799999908 434414.77010000125, 95733.00059999898 434317.2248999998, 95704.54780000076 434223.4283999987, 95658.34279999882 434136.9849999994, 95596.1614000015 434061.2166999988, 95520.39310000092 433999.0353000015, 95433.94970000163 433952.83029999956, 95340.15309999883 433924.37750000134, 95242.60799999908 433914.77010000125, 95145.06280000135 433924.37750000134, 95051.26630000025 433952.83029999956, 94964.82290000096 433999.0353000015, 94889.05460000038 434061.2166999988, 94826.87319999933 434136.9849999994, 94780.66820000112 434223.4283999987, 94752.2153000012 434317.2248999998, 94742.60799999908 434414.77010000125, 94752.2153000012 434512.31529999897, 94780.66820000112 434606.1118000001, 94826.87319999933 434692.55519999936, 94889.05460000038 434768.32349999994, 94964.82290000096 434830.504900001, 95051.26630000025 434876.7098999992, 95145.06280000135 434905.16270000115, 95242.60799999908 434914.77010000125, 95340.15309999883 434905.16270000115, 95433.94970000163 434876.7098999992, 95520.39310000092 434830.504900001, 95596.1614000015 434768.32349999994, 95658.34279999882 434692.55519999936, 95704.54780000076 434606.1118000001, 95733.00059999898 434512.31529999897, 95742.60799999908 434414.77010000125))"
ov_knooppunt_buffer.122,Rotterdam van Nelle,2,Zuidvleugel,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,5176,0,0,0,0,0,0,0,0,0,0,5176,5176,8,1,OpenStreetMap,4.43268678,51.9237575,,"POLYGON ((89841.33999999985 437684.2573999986, 89831.73259999976 437586.7122000009, 89803.27980000153 437492.9156999998, 89757.0747999996 437406.4723000005, 89694.89339999855 437330.7039999999, 89619.1251000017 437268.52259999886, 89532.68169999868 437222.31760000065, 89438.8850999996 437193.8647999987, 89341.33999999985 437184.2573999986, 89243.7947999984 437193.8647999987, 89149.99830000103 437222.31760000065, 89063.55490000173 437268.52259999886, 88987.78660000116 437330.7039999999, 88925.60520000011 437406.4723000005, 88879.40019999817 437492.9156999998, 88850.94729999825 437586.7122000009, 88841.33999999985 437684.2573999986, 88850.94729999825 437781.80260000005, 88879.40019999817 437875.59910000116, 88925.60520000011 437962.04250000045, 88987.78660000116 438037.810800001, 89063.55490000173 438099.99219999835, 89149.99830000103 438146.1972000003, 89243.7947999984 438174.6499999985, 89341.33999999985 438184.2573999986, 89438.8850999996 438174.6499999985, 89532.68169999868 438146.1972000003, 89619.1251000017 438099.99219999835, 89694.89339999855 438037.810800001, 89757.0747999996 437962.04250000045, 89803.27980000153 437875.59910000116, 89831.73259999976 437781.80260000005, 89841.33999999985 437684.2573999986))"
ov_knooppunt_buffer.123,Rotterdam Zuid,1,Zuidvleugel,0,0,0,0,1,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,475,475,63,1,Top10NL,4.50953356,51.90538211,,"POLYGON ((95602.55739999935 435573.3557999991, 95583.34270000085 435378.2655000016, 95526.43690000102 435190.67229999974, 95434.02699999884 435017.78550000116, 95309.66420000046 434866.2490000017, 95158.12759999931 434741.8861999996, 94985.24080000073 434649.47619999945, 94797.64770000055 434592.5705000013, 94602.55739999935 434573.3557999991, 94407.46709999815 434592.5705000013, 94219.8740000017 434649.47619999945, 94046.98719999939 434741.8861999996, 93895.45059999824 434866.2490000017, 93771.08779999986 435017.78550000116, 93678.6779000014 435190.67229999974, 93621.77210000157 435378.2655000016, 93602.55739999935 435573.3557999991, 93621.77210000157 435768.4461000003, 93678.6779000014 435956.03920000046, 93771.08779999986 436128.92599999905, 93895.45059999824 436280.4626000002, 94046.98719999939 436404.8253999986, 94219.8740000017 436497.23530000076, 94407.46709999815 436554.1411000006, 94602.55739999935 436573.3557999991, 94797.64770000055 436554.1411000006, 94985.24080000073 436497.23530000076, 95158.12759999931 436404.8253999986, 95309.66420000046 436280.4626000002, 95434.02699999884 436128.92599999905, 95526.43690000102 435956.03920000046, 95583.34270000085 435768.4461000003, 95602.55739999935 435573.3557999991))"
ov_knooppunt_buffer.124,Sassenheim,1,Zuidvleugel,1,0,1,0,0,1,0,0,0,3,0,1,0,0,23,0,0,0,0,0,0,77,0,0,0,0,0,101,265,5,0,Top10NL,4.5165016,52.21502969,,"POLYGON ((96495.14059999958 470016.85060000047, 96475.92590000108 469821.7602000013, 96419.02010000125 469634.1671000011, 96326.61019999906 469461.2802999988, 96202.24740000069 469309.74379999936, 96050.71079999954 469185.3808999993, 95877.82400000095 469092.97100000083, 95690.23090000078 469036.06529999897, 95495.14059999958 469016.85060000047, 95300.05029999837 469036.06529999897, 95112.45710000023 469092.97100000083, 94939.57030000165 469185.3808999993, 94788.03379999846 469309.74379999936, 94663.67100000009 469461.2802999988, 94571.26099999994 469634.1671000011, 94514.3553000018 469821.7602000013, 94495.14059999958 470016.85060000047, 94514.3553000018 470211.9409000017, 94571.26099999994 470399.53400000185, 94663.67100000009 470572.42080000043, 94788.03379999846 470723.9572999999, 94939.57030000165 470848.32019999996, 95112.45710000023 470940.7300999984, 95300.05029999837 470997.6358000003, 95495.14059999958 471016.85060000047, 95690.23090000078 470997.6358000003, 95877.82400000095 470940.7300999984, 96050.71079999954 470848.32019999996, 96202.24740000069 470723.9572999999, 96326.61019999906 470572.42080000043, 96419.02010000125 470399.53400000185, 96475.92590000108 470211.9409000017, 96495.14059999958 470016.85060000047))"
ov_knooppunt_buffer.125,Schinnen,1,Zuid,1,0,0,0,0,0,0,0,0,1,0,1,2,180,0,5,26,0,0,0,0,25,0,0,0,0,0,238,1855,47,1,Top10NL,5.87498519,50.93890452,,"POLYGON ((190287.01729999855 327800.9880999997, 190267.80249999836 327605.89770000055, 190210.89680000022 327418.3046000004, 190118.48690000176 327245.4178000018, 189994.1240000017 327093.8812999986, 189842.5874999985 326969.51850000024, 189669.70069999993 326877.1085000001, 189482.10759999976 326820.2027999982, 189287.01729999855 326800.9880999997, 189091.92689999938 326820.2027999982, 188904.3337999992 326877.1085000001, 188731.44700000063 326969.51850000024, 188579.91050000116 327093.8812999986, 188455.54769999906 327245.4178000018, 188363.13769999892 327418.3046000004, 188306.23200000077 327605.89770000055, 188287.01729999855 327800.9880999997, 188306.23200000077 327996.07840000093, 188363.13769999892 328183.6715000011, 188455.54769999906 328356.5582999997, 188579.91050000116 328508.09479999915, 188731.44700000063 328632.4576999992, 188904.3337999992 328724.8676000014, 189091.92689999938 328781.77329999954, 189287.01729999855 328800.9880999997, 189482.10759999976 328781.77329999954, 189669.70069999993 328724.8676000014, 189842.5874999985 328632.4576999992, 189994.1240000017 328508.09479999915, 190118.48690000176 328356.5582999997, 190210.89680000022 328183.6715000011, 190267.80249999836 327996.07840000093, 190287.01729999855 327800.9880999997))"
ov_knooppunt_buffer.126,Schiphol Noord (bus),2,Noordvleugel,1,1,1,1,0,0,0,0,0,1,0,2,0,115,143,0,0,0,0,0,0,0,0,0,0,0,0,258,888,32,1,Handmatig Google,4.79298137,52.32251333,,"POLYGON ((114987.73580000177 481784.6944000013, 114978.12840000167 481687.14919999987, 114949.67550000176 481593.35269999877, 114903.47060000151 481506.9092999995, 114841.28909999877 481431.1409999989, 114765.52089999989 481368.9596000016, 114679.0775000006 481322.75459999964, 114585.28090000153 481294.3016999997, 114487.73580000177 481284.6944000013, 114390.19060000032 481294.3016999997, 114296.39400000125 481322.75459999964, 114209.95059999824 481368.9596000016, 114134.18239999935 481431.1409999989, 114072.0009999983 481506.9092999995, 114025.79600000009 481593.35269999877, 113997.34310000017 481687.14919999987, 113987.73580000177 481784.6944000013, 113997.34310000017 481882.2395000011, 114025.79600000009 481976.03610000014, 114072.0009999983 482062.47949999943, 114134.18239999935 482138.2478, 114209.95059999824 482200.42920000106, 114296.39400000125 482246.6341000013, 114390.19060000032 482275.0870000012, 114487.73580000177 482284.6944000013, 114585.28090000153 482275.0870000012, 114679.0775000006 482246.6341000013, 114765.52089999989 482200.42920000106, 114841.28909999877 482138.2478, 114903.47060000151 482062.47949999943, 114949.67550000176 481976.03610000014, 114978.12840000167 481882.2395000011, 114987.73580000177 481784.6944000013))"
ov_knooppunt_buffer.127,Schoonhoven,2,Midden,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,10,22,0,OpenStreetMap,4.8516431,51.9463984,,"POLYGON ((118678.30710000172 439907.75290000066, 118668.69970000163 439810.2076999992, 118640.24680000171 439716.41120000184, 118594.04190000147 439629.9677999988, 118531.86050000042 439554.19949999824, 118456.09219999984 439492.0181000009, 118369.64880000055 439445.813099999, 118275.85220000148 439417.36019999906, 118178.30710000172 439407.75290000066, 118080.76190000027 439417.36019999906, 117986.96539999917 439445.813099999, 117900.52189999819 439492.0181000009, 117824.7536999993 439554.19949999824, 117762.57229999825 439629.9677999988, 117716.36730000004 439716.41120000184, 117687.91440000013 439810.2076999992, 117678.30710000172 439907.75290000066, 117687.91440000013 440005.2980000004, 117716.36730000004 440099.0945999995, 117762.57229999825 440185.5379999988, 117824.7536999993 440261.30629999936, 117900.52189999819 440323.4877000004, 117986.96539999917 440369.69260000065, 118080.76190000027 440398.14550000057, 118178.30710000172 440407.75290000066, 118275.85220000148 440398.14550000057, 118369.64880000055 440369.69260000065, 118456.09219999984 440323.4877000004, 118531.86050000042 440261.30629999936, 118594.04190000147 440185.5379999988, 118640.24680000171 440099.0945999995, 118668.69970000163 440005.2980000004, 118678.30710000172 439907.75290000066))"
ov_knooppunt_buffer.128,Serooskerke,2,Zuid,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,23,0,OpenStreetMap,3.5959454,51.5498773,,"POLYGON ((31266.353900000453 397184.61840000004, 31256.746599998325 397087.0733000003, 31228.29369999841 396993.2767000012, 31182.088700000197 396906.8332999982, 31119.907299999148 396831.0650999993, 31044.13899999857 396768.8836000003, 30957.69559999928 396722.67870000005, 30863.899099998176 396694.22580000013, 30766.353900000453 396684.61840000004, 30668.808800000697 396694.22580000013, 30575.012200001627 396722.67870000005, 30488.56879999861 396768.8836000003, 30412.80050000176 396831.0650999993, 30350.61910000071 396906.8332999982, 30304.414200000465 396993.2767000012, 30275.96130000055 397087.0733000003, 30266.353900000453 397184.61840000004, 30275.96130000055 397282.1636000015, 30304.414200000465 397375.96020000055, 30350.61910000071 397462.40359999985, 30412.80050000176 397538.17179999873, 30488.56879999861 397600.3533000015, 30575.012200001627 397646.5582000017, 30668.808800000697 397675.01110000163, 30766.353900000453 397684.61840000004, 30863.899099998176 397675.01110000163, 30957.69559999928 397646.5582000017, 31044.13899999857 397600.3533000015, 31119.907299999148 397538.17179999873, 31182.088700000197 397462.40359999985, 31228.29369999841 397375.96020000055, 31256.746599998325 397282.1636000015, 31266.353900000453 397184.61840000004))"
