OBJECTID,KDUVORM,KDUHGA1,KDUBOKBO,KDUBOKBE,KDULENGT,KDUBREED,XXXMATER,KDUSOORT,KWKAFSL1,KWKDATUM,KWKOPME,KWKPLAAN,OSMOMSCH,KWKAFSL2,IWS_MEMO,KWKNAAM,IWS_LEGGERSTATUS,IWS_OH_RENOVATIEJAAR,KDUIDENT,IWS_WATERBEHEERFUNCTIE,KERIDENT,IWS_AFST_B,KDUMOEBE,KDUMOEBO,KWKKEREN,OBJECTID_1,KDUIDENT_1,ONDERHOUDSPLICHTIGE_1,ONDERHOUDSVERPLICHTING_1,ONDERHOUDSPLICHTIGE_2,ONDERHOUDSVERPLICHTING_2,GlobalID,Shape__Length
528,1,,8.62,8.62,8,0.5,3,,,,,,Dam met duiker,,,,,,O-36-16_C_10,,,2,,,2,,,Aangeland,Onderhoud doorstroomprofiel duiker,Aangeland,Onderhoud van de dam links (grondlichaam),74403fad-3159-47b6-8956-7ad4b39bb3ac,9.32402719105063
529,1,,,,22.01,1,3,4,,,,,Brandriool,,,,,,D756815,,,,,,,,,Waterschap,Onbekende onderhoudsplichtige,Gemeente,Gewoon en buitengewoon en constructie,d78bb858-bc5c-4211-96a5-2cb15c5e3bcb,22.0078940381046
530,1,,,,42.24,1,3,4,,,,,Brandriool,,,,,,D756824,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,fdfc0699-b84b-4fe3-9887-b26f40e20f42,42.236265223844
531,1,,,,32.11,1,3,4,,,,,Brandriool,,,,,,D756817,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,e09c7724-9196-4fb2-a92e-644892ab0e29,32.1130035946184
532,1,,-0.04,-0.19,5.8,0.4,3,2,,,,,,,,,,,DI.40.16-D92,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,8a74ef29-292f-418d-b643-3dc65eb6ecbd,5.92680777302269
533,1,,,,40.18,1,3,4,,,,,Brandriool,,,,,,D756826,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,1ad52ece-6e13-4112-b472-456fc68504d0,40.1848491364145
534,1,,1.08,1.08,837,0.3,20,4,,2022,,,Dam met duiker,,,,,,D767707,,,,,,,,,Houder vergunning,Geheel onderhoud,,,591a2331-1675-4ca1-8fe9-b845181baa03,8.37441830889617
535,1,,7.37,7.41,11.2,0.3,20,4,,2022,,,Dam met duiker,,,,,,D767708,,,,,,,,,Houder vergunning,Geheel onderhoud,,,26d2d5f1-f45f-4f81-a0c3-05022ffeb79c,11.204884493493
536,1,,,,48.94,1,3,4,,,,,Brandriool,,,,,,D756818,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,4425fd1d-1605-4a55-b0ac-bfb5892e6506,48.9365977581856
537,1,,13.52,13.58,12,0.5,3,,,,,Beilerstraat,Weg met duiker,,,,,,O-98_D_20,,,2,,,2,,,Provincie,Onderhoud hoofdconstructie,Provincie,Onderhoud doorstroomprofiel duiker,c6cd188b-4d2b-419d-873f-fa928aed5ad0,10.3689962805765
538,1,,,,38.53,1,3,4,,,,,Brandriool,,,,,,D756819,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,d9b89e18-c9fc-41d5-ba45-4e38b2ad6873,38.5285050332847
539,1,,,,29.85,1,3,4,,,,,Brandriool,,,,,,D756820,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,9e70cb0f-3e6e-4e3e-a502-4a75a36adf85,29.8531020192877
540,1,,,,37.2,1,3,4,,,,,Brandriool,,,,,,D756821,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,98be491f-e702-4830-a014-b5de12734776,37.1975079805027
541,1,,,,14.84,1,3,4,,,,,Brandriool,,,,,,D756822,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,084766f5-c58b-45b2-9fdb-033882d015a0,14.8437865791914
542,1,,,,36.58,1,3,4,,,,,Brandriool,,,,,,D756823,,,,,,,,,Waterschap,Onbekende onderhoudsplichtige,Gemeente,Gewoon en buitengewoon en constructie,66013157-bcb7-485b-989a-cc516f59803a,36.5776024383677
543,1,,,,40.01,1,3,4,,,,,Brandriool,,,,,,D756825,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,d5b943ae-1152-4730-8448-ab2e75f43b35,40.0132640503993
544,1,,-1.72,-1.39,19.38,0.5,4,2,,,,,Weg met duiker,,,,,,D723231,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon,6788f7b8-3d14-4fa7-95c2-57b33114d6ab,19.3761627765846
545,1,,-2.06,-2.2,12.18,1.17,13,4,,2020,,,Dam met duiker,,,,,,D723232,,,,,,,,,Houder vergunning,Geheel onderhoud,,,3052c12c-ae70-4aed-9daa-a761fdc3d3f3,12.1765745583452
546,1,,0.04,0.02,6.4,0.31,20,,,2020,,,,,,,,,D723531,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,b4d01a0c-ebaf-455a-8179-ddf365da06d8,6.35885704173166
547,,,,,,,,4,,,,,Dam met duiker,,,,,,D730913,,,,,,,,,Aangeland,Geheel onderhoud,,,5cbd9310-faff-42a0-ae5e-6e36d00ef481,8.67191076695448
548,,,,,,,,4,,,,,Dam met duiker,,,,,,D730914,,,,,,,,,Aangeland,Geheel onderhoud,,,8d96561b-2f4e-4626-9bad-41b47ec9d9b2,6.90457697296818
549,,,,,,,,4,,,,,Dam met duiker,,,,,,D730915,,,,,,,,,Aangeland,Geheel onderhoud,,,84eca353-af61-4141-87e1-4240e5f1c827,5.92185629002842
550,,,,,,,,4,,,,,Dam met duiker,,,,,,D730916,,,,,,,,,Aangeland,Geheel onderhoud,,,19f4ebaf-ce46-42f3-a1f1-bc006c52306d,7.54164118716048
551,,,,,,,,4,,,,,Dam met duiker,,,,,,D730917,,,,,,,,,Aangeland,Geheel onderhoud,,,29647d8f-3d0e-4d86-a861-8125a52fee20,7.31964940378403
552,,,,,,,,4,,,,,Dam met duiker,,,,,,D730919,,,,,,,,,Aangeland,Geheel onderhoud,,,4eec6474-cc6d-4000-a86a-2e882f32c906,11.8940727561145
553,,,,,,,,4,,,,,Dam met duiker,,,,,,D730920,,,,,,,,,Aangeland,Geheel onderhoud,,,65a4bd56-439f-4559-b845-5b16ce42fefe,8.32722086877343
554,,,,,,,,4,,,,,Dam met duiker,,,,,,D730921,,,,,,,,,Aangeland,Geheel onderhoud,,,3158840b-7931-4d75-88e2-04daefadabf4,8.44576052309718
555,,,,,,,,4,,,,,Dam met duiker,,,,,,D730922,,,,,,,,,Aangeland,Geheel onderhoud,,,57994841-ebf7-4284-8e49-fb9405efb92e,7.38512900666352
556,,,,,,,,4,,,,,Dam met duiker,,,,,,D730923,,,,,,,,,Aangeland,Geheel onderhoud,,,8ad0c9e9-193c-4de8-8427-d9cca6c70a03,8.11805464951827
557,,,,,,,,4,,,,,Dam met duiker,,,,,,D730924,,,,,,,,,Aangeland,Geheel onderhoud,,,7b413ab0-3b93-4e9d-bef9-338c4bf22ea3,7.90733090718779
558,,,,,,,,4,,,,,Dam met duiker,,,,,,D730925,,,,,,,,,Aangeland,Geheel onderhoud,,,af09a6cd-d747-4bcc-bd63-fe13779e4176,7.99190475502542
559,,,,,,,,4,,,,,Dam met duiker,,,,,,D730926,,,,,,,,,Aangeland,Geheel onderhoud,,,7092cf1e-dbc2-4f41-87aa-5529a702df53,7.17898200872497
560,,,,,,,,4,,,,,Dam met duiker,,,,,,D730927,,,,,,,,,Aangeland,Geheel onderhoud,,,9b84a73d-949a-493d-9f96-7dd42f74d421,7.41979306994768
561,1,,-3.15,-3.29,8.2,0.6,3,4,,,,,Dam met duiker,,,,,,D692,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,16c32ab9-551f-4328-bbb2-64a172045996,8.82621640572627
562,1,,9.38,9.27,17.2,0.4,20,4,,2012,2012-2,Watergang WO-80-02_A,Dam met duiker,,,Dam met duiker,,,D4183,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,084b6d70-6539-4b55-90ab-d22e24b9eb13,17.9125088152154
563,,,,,,,,4,,,,,Dam met duiker,,,,,,D730928,,,,,,,,,Aangeland,Geheel onderhoud,,,acf3e0bd-5846-4d4e-b3d0-116d151a42a4,9.60383776787242
564,,,,,,,,4,,,,,Dam met duiker,,,,,,D730929,,,,,,,,,Aangeland,Geheel onderhoud,,,c45e1852-5a48-4ad0-a655-9ccc21ff1c64,5.45929233560128
565,,,,,,,,4,,,,,Dam met duiker,,,,,,D735398,,,,,,,,,Aangeland,Geheel onderhoud,,,20364c1f-fed1-49d8-85a6-345b537f29c0,7.97931475460587
566,,,,,,,,4,,,,,Dam met duiker,,,,,,D735399,,,,,,,,,Aangeland,Geheel onderhoud,,,6308f6cb-e3ec-45f1-a947-20f1cac46367,11.2996568072922
567,,,,,,,,4,,,,,Dam met duiker,,,,,,D735400,,,,,,,,,Aangeland,Geheel onderhoud,,,2b7ff6d1-1379-491c-97b5-010ed2993453,10.3992971045006
568,,,,,,,,4,,,,,Dam met duiker,,,,,,D735401,,,,,,,,,Aangeland,Geheel onderhoud,,,7ed94b6f-1631-4cc7-b1f9-edb3aefe373b,15.1390196604435
569,,,,,,,,4,,,,,Dam met duiker,,,,,,D735402,,,,,,,,,Aangeland,Geheel onderhoud,,,8ebbac88-51fd-48ee-81ce-0ac2859a980c,7.55748021969366
570,,,,,,,,4,,,,,Dam met duiker,,,,,,D735403,,,,,,,,,Aangeland,Geheel onderhoud,,,233648b5-fc1b-4000-a4ff-c682793d0c1b,8.69559999927878
571,,,,,,,,4,,,,,Weg met duiker,,,,,,D735404,,,,,,,,,Aangeland,Geheel onderhoud,,,7ff4b6b8-9f0a-464e-b93a-c7ed54220611,13.4663714747894
572,,,,,,,,4,,,,,Dam met duiker,,,,,,D735405,,,,,,,,,Aangeland,Geheel onderhoud,,,16bd6479-8bf3-4711-a3bc-77e113279ef7,7.78412014404552
573,,,,,,,,4,,,,,Dam met duiker,,,,,,D735406,,,,,,,,,Aangeland,Geheel onderhoud,,,ae6d236a-d020-450e-bf6d-11952710bb0f,9.52436237391919
574,,,,,,,,4,,,,,Dam met duiker,,,,,,D735407,,,,,,,,,Aangeland,Geheel onderhoud,,,ee34a665-9d38-4185-bafe-db1dd6f937ee,8.20155163374906
575,,,,,,,,4,,,,,Dam met duiker,,,,,,D735408,,,,,,,,,Aangeland,Geheel onderhoud,,,482d5f76-fc79-4fc8-a77a-311ed54510c8,9.01528935811612
576,,,,,,,,4,,,,,Dam met duiker,,,,,,D735409,,,,,,,,,Aangeland,Geheel onderhoud,,,a570cd12-c798-4565-add7-cf4a95344760,8.69806348626714
577,,,,,,,,4,,,,,Dam met duiker,,,,,,D735410,,,,,,,,,Aangeland,Geheel onderhoud,,,ce31fcf8-5b87-49a4-a968-c63e9330a414,8.92433933087407
578,,,,,,,,4,,,,,Dam met duiker,,,,,,D735411,,,,,,,,,Aangeland,Geheel onderhoud,,,a47ccd69-897a-40de-a3f8-e55a2056a361,8.70353881181293
579,,,,,,,,4,,,,,Dam met duiker,,,,,,D735412,,,,,,,,,Aangeland,Geheel onderhoud,,,2556d997-eb2d-4c3b-af97-664f888bda7e,8.29181463880946
580,,,,,,,,4,,,,,Dam met duiker,,,,,,D735413,,,,,,,,,Aangeland,Geheel onderhoud,,,b53138f7-80a8-46ea-a26a-72bf574ada57,8.79648653421289
581,2,1.25,-1.95,-2.1,7.9,2,3,,,,,,,,,,,,KO.60-WD1,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,30da8f3d-5383-40fc-b5a1-046477e23894,7.59032037700097
582,1,,-1.3,-1.3,5.3,0.4,20,,,,,,,,,,,,KO.75-PD2,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,b97b957e-7bff-401c-913b-d6d78e91196d,5.25384587264012
583,1,,-1.38,-1.41,4.5,0.6,3,,,,,,,,,,,,KO.5.4-PD14,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,d5858b67-8b05-41a8-8c15-55d86d8497cc,4.4651143868402
584,,,,,,,,4,,,,,Dam met duiker,,,,,,D737939,,,,,,,,,Aangeland,Geheel onderhoud,,,5a04da76-6467-4f83-8e79-b3e084082e4f,13.8243833532178
585,1,,14.61,14.61,14,0.5,3,,,,,Tilma,Weg met duiker,,,,,,O-120_B_4,,,2,,,2,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,ace03c77-8e22-4ca7-9bb1-16d6581a74bf,14.1556001537104
586,,,,,,,,4,,,,,Dam met duiker,,,,,,D738253,,,,,,,,,Aangeland,Geheel onderhoud,,,a20284ab-31fe-48ac-a67e-54b414aede48,4.34248046832559
587,,,,,,,,4,,,,,Dam met duiker,,,,,,D738254,,,,,,,,,Aangeland,Geheel onderhoud,,,8618be43-05c0-413e-a046-5e8f17db452b,9.82191700728371
588,,,,,,,,4,,,,,Dam met duiker,,,,,,D738256,,,,,,,,,Aangeland,Geheel onderhoud,,,42b734b3-606f-4547-b6aa-0ca7195e4e56,7.7796907905932
589,,,,,,,,4,,,,,Dam met duiker,,,,,,D738257,,,,,,,,,Aangeland,Geheel onderhoud,,,0f9abca2-2a6c-44d1-ae28-427cc25530df,3.74858784531497
590,,,,,,,,4,,,,,Dam met duiker,,,,,,D738258,,,,,,,,,Aangeland,Geheel onderhoud,,,d6ca3ca7-330f-4947-968a-4aa2391478b8,10.1460241607929
591,,,,,,,,4,,,,,Dam met duiker,,,,,,D738259,,,,,,,,,Aangeland,Geheel onderhoud,,,7381c88b-45ba-4b55-922b-48ed45524563,6.24710788344432
592,,,,,,,,4,,,,,Dam met duiker,,,,,,D738260,,,,,,,,,Aangeland,Geheel onderhoud,,,06cff823-bce5-41d5-b0a2-b2e00148b543,12.5094435375434
593,,,,,,,,4,,,,,Dam met duiker,,,,,,D738261,,,,,,,,,Aangeland,Geheel onderhoud,,,6148dc23-be14-4e51-a8f8-b0548221549b,7.18589034458444
594,2,,,,,,3,3,,1995,,,Aanvoerduiker,,,,,,D738262,,,,,,,,,Waterschap,Geheel onderhoud,,,5b4938f2-fc2c-415d-a896-0c8f4f61e2e6,52.5384833787529
595,2,,,,,,3,3,,1995,,,Aanvoerduiker,,,,,,D738263,,,,,,,,,Waterschap,Geheel onderhoud,,,80c6db21-e8cf-474c-97e9-5c8da388313d,52.490758085509
596,2,1.36,,,4.77,1.2,3,3,,1925,,,Aflaatduiker,,,,,,D738264,,,,,,,,,Waterschap,Geheel onderhoud,,,cb7b0c13-61a5-4366-b26d-091379a8749b,4.76990811841526
597,1,,0,0.01,6.3,0.31,20,,,2020,,,,,,,,,723532,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,e5aae4b5-335c-4377-920a-a844e74a3a85,6.28074398447211
598,1,,-0.03,-0.04,6.4,0.31,20,,,2020,,,,,,,,,723533,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,7df9b67c-0179-40ae-a450-86572cf2d21b,6.41217942722365
599,1,,-0.17,-0.21,6.2,0.31,20,,,2020,,,,,,,,,723534,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Conform onderhoudsplan waterkeringen,8e1ed2fe-d4e9-4752-937f-ff4cd1040c2c,6.23434065571844
600,1,,-0.21,-0.24,6.1,0.31,20,,,2020,,,,,,,,,723535,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,95f435b6-1caa-4d59-a986-e44be887be56,6.05717467146053
601,1,,-0.2,-0.21,6.1,0.31,20,,,2020,,,,,,,,,723536,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,7e716ce3-adeb-4e4f-bbcb-7bbb65798b40,6.06545835241659
602,1,,-0.19,-0.18,6.1,0.31,20,,,2020,,,,,,,,,723537,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,5b54e4dd-997d-4d74-ba69-acfa73b0e78a,6.08570595882109
603,1,,-0.22,-0.22,6.3,0.2,20,,,2020,,,,,,,,,723538,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,330dde1e-ce9c-4e27-9567-f6337b138215,6.26771744919307
604,1,,-0.24,-0.26,6.2,0.2,20,,,2020,,,,,,,,,723539,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,564c7dc6-6f8e-4456-8998-77b60f3f99df,6.22285183841076
605,2,1.5,-1.04,-1.06,7.4,3,3,,,2020,,,,,,,,,723540,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,973b9d08-beba-4462-9eee-2e5286c7865a,7.38972534203737
606,1,,-1.48,-1.55,10.12,0.45,20,4,,2021,,,Dam met duiker,,,,,,D724171,,,,,,,,,Houder vergunning,Onderhoud van de gehele dam (grondlichaam),Waterschap,Onderhoud doorstroomprofiel duiker,dd33e345-ca42-4eda-8961-eeea0fe594bc,10.1209811788914
607,1,,-1.53,-1.51,6.72,0.5,20,4,,2021,,,Dam met duiker,,,,,,D724172,,,,,,,,,Houder vergunning,Onderhoud van de gehele dam (grondlichaam),Waterschap,Onderhoud doorstroomprofiel duiker,edb0783d-dc7e-415c-8033-ab552a569ff3,6.7196173269803
608,1,,-1.78,-1.62,8.79,0.5,4,4,,,,,Dam met duiker,,,,,,D724173,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Aangeland,Onderhoud van de gehele dam (grondlichaam),742d1145-1be7-4ed8-aa39-78b71ffbe46e,8.78676533212803
609,1,,2.7,2.7,20,1,3,,,,,,,,,,,,OV.90-D3,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Ontheffingshouder,Onderhoud hoofdconstructie,deafe873-02e7-4eee-a900-d152b97c4d2d,18.2968998945352
610,,,,,,,,4,,,,,Dam met duiker,,,,,,D702421,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,5c570228-d0dc-4a30-9355-b47917719948,7.43462056489124
611,1,,-1.36,,7.11,0.3,20,,,,,,,,,,,,705294,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,604ee048-cc78-4d42-a4c6-7b3602a8505c,7.07950502748535
612,,,,,,,,4,,,,,Dam met duiker,,,,,,D706933,,,,,,,,,Aangeland,Geheel onderhoud,,,02bb1c07-b3fd-4460-84bc-d5cb8c3b1599,8.28633239232998
613,1,,-0.15,-0.15,7,0.3,13,,,,,,Dam met duiker,,,,,,D3060,,,2,,,2,,,Waterschap,Onderhoud doorstroomprofiel duiker,Aangeland,Onderhoud van de dam links (grondlichaam),4c94ae06-1522-454d-997f-28b792ea2ff2,7.54188238322889
614,1,,4.78,4.79,10.39,0.7,13,4,,2022,,,Dam met duiker,,,,,,D767709,,,,,,,,,Houder vergunning,Geheel onderhoud,,,0323cce8-2cc6-43b6-87d5-bffcec008a0e,10.3936554457471
615,1,,-0.3,-0.3,8,0.3,13,,,,,,Dam met duiker,,,,,,D3033,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,cee6e971-d415-4eb9-86e0-ae689549d73a,7.18433444935143
616,4,0.82,7.68,7.68,13,1.3,3,,,,,,Dam met duiker,,,,,,NHV-10-18_A_4,,,2,,,2,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,de4d6c02-6cd9-4098-a9ee-1ca6e2e5bbee,469.98338692839
617,1,,-0.1,-0.1,6,0.3,13,,,,,,Dam met duiker,,,,,,D3032,,,2,,,2,,,Waterschap,Onderhoud doorstroomprofiel duiker,Aangeland,Onderhoud van de dam links (grondlichaam),8c593192-9a27-41cc-bf03-9f13cc1f88f3,7.28559653028605
618,1,,-0.11,-0.16,8,0.3,20,,,1998,,,Dam met duiker,,,,,,D3031,,,2,,,2,,,Houder vergunning,Onderhoud van de dam links (grondlichaam),Waterschap,Onderhoud doorstroomprofiel duiker,14456911-4345-4263-b6b3-3ae087966d17,8.4293205193267
619,1,,-0.52,-0.56,26.23,0.6,3,2,,,,,,,,,,,DI.30.16-D1,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,96fe1b16-0ff7-48c2-becd-34a48feb5d56,26.238990145158
620,1,,-1.71,-1.71,18.58,0.7,3,4,,,,,Dam met duiker (Beduikerde watergang),,,,,,D755536,,,,,,,,,Aangeland,Geheel onderhoud,,,fc575a45-fce5-4ba9-91d5-7d92018db420,18.576939366531
621,1,,-1.71,-1.71,123.96,0.7,3,4,,,,,Dam met duiker (Beduikerde watergang),,,,,,D755537,,,,,,,,,Aangeland,Geheel onderhoud,,,d3317bce-f780-45d4-9222-aa788f4d9655,123.956409089352
622,1,,-0.32,-0.33,124.19,0.6,3,2,,,,,Weg met duiker (Beduikerd),,,,,,D755851,,,,,,,,,Gemeente,Gewoon en buitengewoon en constructie,,,29174a49-bf48-4f6a-9db0-073133bfd92b,124.193675497223
623,2,1,13.12,13.12,24,2.5,3,,,,,Tilbrugstraat,Weg met duiker,,,,,,O_AF_100,,,2,,,2,,,Provincie,Onderhoud hoofdconstructie,Waterschap,Onderhoud doorstroomprofiel duiker,76627824-e28f-435f-b4b4-96cd99427c46,24.5076497557056
624,1,,9.35,9.35,9.7,0.6,11,,,,,,duiker tbv vispassage,4,,,,,D755852,,,,,,,,,Waterschap,Geheel onderhoud,,,ebe77e8d-d4ec-45a2-90a9-1068b3e2bb11,9.68631222321049
625,1,,-0.08,-0.8,7.6,0.6,3,5,,,,,,,,,,,D756171,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Aangeland,Onderhoud hoofdconstructie,ba57e566-2551-4328-87b2-bfb553c01715,7.65752132753383
626,1,,9.4,9.4,20.56,1.25,3,2,,,,,Weg met duiker (Beduikerd),,,,,,D756495,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,da8214b3-3c4d-4130-bdcf-222c77e5513f,20.5624123131359
627,1,,9.4,9.4,0.82,1.25,3,2,,,,,Weg met duiker (Beduikerd),,,,,,D756496,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,eff1ac9e-83bc-43b8-8103-a78d15c041d4,0.823771815816087
628,1,,0.29,0.26,7.54,0.3,20,1,,,,,,,,,,,D756172,,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,16a79e0d-315b-406e-96bb-d03fc7ab2456,7.54385463508182
629,1,,-0.05,-0.05,7.2,0.6,3,4,,,,,,,,,,,D756173,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Aangeland,Onderhoud hoofdconstructie,c8f855f1-accd-4351-aac4-d1511ad3781a,7.65532718317198
630,1,,-0.18,-0.19,9.6,0.6,3,4,,,,,,,,,,,756491,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Waterschap,Onderhoud hoofdconstructie,5d9d9549-f970-48a7-9e10-b40c3b4508f7,10.0791711049675
631,1,,9.4,9.4,57.43,1.25,3,2,,,,,Weg met duiker (Beduikerd),,,,,,D756492,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,d06cb315-a476-4710-a326-ce6ca8bca98c,57.4349179515544
632,1,,9.4,9.4,18.96,1.25,3,2,,,,,Weg met duiker (Beduikerd),,,,,,D756493,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,08284c5a-d1c8-4443-8992-83d5492b7dcf,18.9640554727204
633,1,,9.4,9.4,1071,1.25,3,2,,,,,Weg met duiker (Beduikerd),,,,,,D756494,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,89c568f4-f4b6-4754-8be1-bb2d6f9bdf73,10.7086880616724
634,1,,9.4,9.4,12.58,1.25,3,4,,,,,Dam met duiker (Beduikerd),,,,,,D756497,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,839d8aec-b2b1-470a-a911-64c5d55f92e3,12.5826626766786
635,1,,9.4,9.4,2.99,1.25,3,2,,,,,Weg met duiker (Beduikerd),,,,,,D756498,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,af23acbd-259f-4958-9b82-4db4eb95eacc,2.99041803307661
636,1,,9.4,9.4,17.32,1.25,3,2,,,,,Weg met duiker (Beduikerd),,,,,,D756499,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,197d51ff-4657-4ca1-a6ed-eff6cd9c4979,17.3233710081968
637,1,,9.4,9.4,48.19,1,3,,,,,,Weg met duiker (Beduikerd),,,,,,D756500,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,9032c852-79be-41fe-954d-fab33fe777c7,49.5998316531966
638,1,,8.05,8.05,5.32,1.5,3,2,,,,,Weg met duiker (Beduikerd),,,,,,D756501,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,213b7f5a-2313-4f33-afc5-cd9a15b8b1d2,5.32113709678018
639,1,,8.05,8.05,97.1,1.5,3,4,,,,,Dam met duiker (Beduikerd),,,,,,D756502,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,f8afcf8b-591c-4e18-98b8-f7ed5c49735d,97.0950590897921
640,1,,7.89,7.89,12.51,1.5,3,2,,,,,Weg met duiker (Beduikerd),,,,,,D756503,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,38b9c977-487f-4a9d-adc1-4752bc8b8c0f,7.31280553665731
641,1,,7.89,7.89,4.16,1.5,3,2,,,,,Weg met duiker (Beduikerd),,,,,,D756504,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,0c89019e-8aec-4776-9bc2-d36c2b43cc74,4.16120174967975
642,1,,,,22.85,1,3,2,,,,,Brandriool,,,,,,D756505,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,f7f181e6-51d6-4c84-a724-a1272e8c1388,22.8483040942188
643,1,,,,29.59,1,3,,,,,,Brandriool,,,,,,D756506,,,,,,,,,Waterschap,Onbekende onderhoudsplichtige,Gemeente,Gewoon en buitengewoon en constructie,4dea44f6-9544-4c6e-ac84-68de7531e3fe,29.5900811051696
644,1,,,,55.32,1,3,4,,,,,Brandriool,,,,,,D756811,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,dc9304bf-7d43-4212-8eff-bb98a4f324d0,55.3248199287032
645,1,,-1.35,-0.68,45.5,0.9,3,2,,,,,,,,,,,D722575,,,,,,,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,7de59bc0-fafb-4aeb-bdd6-38faf9f8c0b4,45.4983172604196
