Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal instroom
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Iran (Islamic Republic of);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Iraq;20
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Jordan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Morocco;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Myanmar;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Nigeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Somalia;30
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Stateless;190
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Syrian Arab Republic;1.840
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Turkey;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Unknown;20
