Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal instroom
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Myanmar;10
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Nigeria;10
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Pakistan;140
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Russian Federation;20
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Saudi Arabia;10
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Sierra Leone;10
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Somalia;130
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Sri Lanka;10
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Stateless;370
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Sudan;30
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Syrian Arab Republic;7.240
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Turkey;1.090
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Uganda;70
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Unknown;140
7;Jaar, Type, Land bij nationaliteit;2022;;Nareiziger;Yemen;380
8;Jaar, Maand, Type, Land bij nationaliteit;2022;1;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;1;Nareiziger;Eritrea;30
8;Jaar, Maand, Type, Land bij nationaliteit;2022;1;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;1;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;1;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;1;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;1;Nareiziger;Stateless;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;1;Nareiziger;Syrian Arab Republic;460
8;Jaar, Maand, Type, Land bij nationaliteit;2022;1;Nareiziger;Turkey;40
8;Jaar, Maand, Type, Land bij nationaliteit;2022;1;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;1;Nareiziger;Yemen;40
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Eritrea;40
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Sierra Leone;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Stateless;50
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Sudan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Syrian Arab Republic;510
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Turkey;50
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Unknown;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;2;Nareiziger;Yemen;30
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Afghanistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Eritrea;30
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Iran (Islamic Republic of);30
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Iraq;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Myanmar;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Stateless;70
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Syrian Arab Republic;780
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Turkey;50
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Unknown;40
8;Jaar, Maand, Type, Land bij nationaliteit;2022;3;Nareiziger;Yemen;30
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Eritrea;50
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Stateless;50
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Sudan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Syrian Arab Republic;610
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Turkey;40
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;4;Nareiziger;Yemen;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;5;Nareiziger;Afghanistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;5;Nareiziger;Eritrea;40
8;Jaar, Maand, Type, Land bij nationaliteit;2022;5;Nareiziger;Ethiopia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;5;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;5;Nareiziger;Stateless;30
8;Jaar, Maand, Type, Land bij nationaliteit;2022;5;Nareiziger;Syrian Arab Republic;640
8;Jaar, Maand, Type, Land bij nationaliteit;2022;5;Nareiziger;Turkey;70
8;Jaar, Maand, Type, Land bij nationaliteit;2022;5;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;5;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;5;Nareiziger;Yemen;40
8;Jaar, Maand, Type, Land bij nationaliteit;2022;6;Nareiziger;China (including Hong Kong);10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;6;Nareiziger;Eritrea;70
8;Jaar, Maand, Type, Land bij nationaliteit;2022;6;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;6;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;6;Nareiziger;Pakistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;6;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;6;Nareiziger;Stateless;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;6;Nareiziger;Syrian Arab Republic;1.000
8;Jaar, Maand, Type, Land bij nationaliteit;2022;6;Nareiziger;Turkey;140
8;Jaar, Maand, Type, Land bij nationaliteit;2022;6;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;6;Nareiziger;Yemen;70
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;China (including Hong Kong);10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Egypt;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Eritrea;50
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Sri Lanka;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Stateless;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Syrian Arab Republic;1.060
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Turkey;290
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Uganda;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;7;Nareiziger;Yemen;80
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Afghanistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Congo, the Republic of the;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Egypt;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Eritrea;40
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Jordan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Russian Federation;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Stateless;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Syrian Arab Republic;770
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Turkey;110
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;8;Nareiziger;Yemen;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;China (including Hong Kong);10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Eritrea;70
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Jordan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Pakistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Stateless;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Sudan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Syrian Arab Republic;650
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Turkey;80
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;9;Nareiziger;Yemen;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Afghanistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Eritrea;60
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Ethiopia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Lebanon;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Pakistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Stateless;40
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Syrian Arab Republic;350
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Turkey;90
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;10;Nareiziger;Yemen;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;11;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;11;Nareiziger;Eritrea;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;11;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;11;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;11;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;11;Nareiziger;Stateless;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;11;Nareiziger;Syrian Arab Republic;200
8;Jaar, Maand, Type, Land bij nationaliteit;2022;11;Nareiziger;Turkey;50
8;Jaar, Maand, Type, Land bij nationaliteit;2022;11;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;11;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;11;Nareiziger;Yemen;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Afghanistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;China (including Hong Kong);10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Colombia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Eritrea;40
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Iraq;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Pakistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Stateless;30
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Syrian Arab Republic;220
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Turkey;80
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2022;12;Nareiziger;Yemen;20
