OBJECTID,STD_STRUCTUURELEMENT,VERHARDINGSTYPE,VERHARDINGSSOORT,STD_VERHARDINGSSOORT,VERHARDINGSFUNCTIE,STD_VERHARDINGSFUNCTIE,OPPERVLAKTE,RIJSTROOK,STD_RIJSTROOK,AANLEGJAAR,LENGTE,BREEDTE,BINNEN_KOM,WEGTYPE,WOONPLAATS,WIJK,BUURT,OPENBARE_RUIMTE,GlobalID,Shape__Area,Shape__Length
2836725,Centra,Elementen,,beton keiformaat,,voetpad,5.83,,rechts,2017,5.5,1.06,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Hasselt Kern,Eiland,ddb0a000-1e90-4024-87b6-36004b87213a,5.82552337646484,13.1210996062489
2836726,Buitengebied,Cementbeton,,cementbeton,,overige,28.7,,,2006,47.98,0.6,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Genne-Overwaters,Wolfshagenweg,762a234f-64c8-4308-840b-984d0862f92c,28.6964874267578,97.1515254641888
2836727,Woongebied,Elementen,,beton keiformaat,,voetpad,5.01,,beide,2015,2.57,1.95,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Achter 't Tag,Koppel,2b084074-2498-493c-b177-39a5afac7092,5.00633239746094,9.03609350185107
2836728,Buitengebied,Overige,,halfverhard,,rijbaan,108.07,,beide,1970,108.41,1,N,licht belaste weg,Zwartsluis,Wijk 04 Zwartsluis,De Velde-Zwartewatersklooster,Sluizerdijk,973282f0-e0c7-4610-a70c-e5f8640d1535,108.072975158691,218.808624689042
2836729,Buitengebied,Elementen,,grassteen,,rijbaan,47.6,,beide,1980,109.15,0.44,N,licht belaste weg,Mastenbroek,Wijk 05 Mastenbroek,Mastenbroek,Nieuwe Wetering,597ba937-4060-437d-8a86-0c5679632123,47.5986557006836,219.178545282088
2836730,Bedrijventerreinen,Elementen,,beton keiformaat,,voetpad,30.56,,,2014,45.84,0.67,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Zomerdijk,Zomerdijk,5a95bbd2-2afa-48eb-963d-fe42b5e01009,30.5582427978516,93.0128376626936
2836731,Woongebied,Elementen,,tegels grijs,,overige,1.27,,,1974,1.95,0.65,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Nadorst,Het Ambt,c1a0db08-edf2-402e-a14e-c185a6c4771f,1.26676177978516,5.2035604835231
2836732,Buitengebied,Cementbeton,,cementbeton,,rijbaan,432.37,,beide,1980,145.12,2.98,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Genne-Overwaters,Wolfshagenweg,c2df8ee9-55ff-4b34-b235-dd36b33f5dd3,432.369346618652,296.188672227679
2836733,Centra,Elementen,,beton keiformaat,,voetpad,4.98,,,2016,4.62,1.08,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Hasselt Kern,Nieuwstraat,a6b3ccc9-7eb1-46fb-afa8-e4ce6c749e32,4.98372650146484,11.4049433820241
2836734,Woongebied,Elementen,,beton keiformaat,,overige,2.8,,beide,1992,2.53,1.11,Y,fietspaden,Zwartsluis,Wijk 04 Zwartsluis,Barsbeek,Stroombeek,ad7073fc-ea07-492c-b301-70e514c96d68,2.80466461181641,7.26982609098947
2836735,Woongebied,Elementen,,tegels grijs,,overige,4.26,,beide,1994,4.74,0.9,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Greente,Roebol,a584e2e8-8fdd-4059-b280-b58da4b5c965,4.25966644287109,11.2685872402819
2836736,Buitengebied,Dicht asfaltbeton,,dicht asfaltbeton,,rijbaan,67.42,,beide,2020,15.16,4.45,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Boerderijweg,963cd31e-4d08-4665-9711-47767e7473c7,67.4228591918945,39.223324978311
2836737,Buitengebied,Oppervlakbehandeling,,oppervlakbehandeling,,overige,22.21,,beide,1970,8.2,2.71,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Glinthuisweg,87907c48-6f42-4d1a-8ed5-79486b35eb82,22.2138137817383,21.8096008480932
2836738,Woongebied,Elementen,,gebakken keiformaat,,rijbaan,82.24,,beide,2013,27.67,2.97,Y,weg in woongebied,Zwartsluis,Wijk 04 Zwartsluis,Prinsessenbuurt,Klein Lageland,f7320a08-6ea7-4ce4-b564-e35aab254e06,82.2434539794922,61.276333792558
2836739,Centra,Elementen,,beton keiformaat,,voetpad,8.92,,,2016,7.9,1.13,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Hasselt Kern,Nieuwstraat,a4b52981-1f48-4683-8fe0-56873afc6895,8.92195892333984,18.0633808139431
2836740,Buitengebied,Dicht asfaltbeton,,dicht asfaltbeton,,rijbaan,82.51,,beide,1970,18.3,4.51,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Hogenbergweg,05922368-40d7-4eaa-9ee8-262a56d2f583,82.5081253051758,45.6087011557204
2836741,Woongebied,Elementen,,tegels grijs,,rijbaan,18.55,,beide,2015,9.25,2.01,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Greente,Bereklauw,03bcc287-1412-41a8-8b8a-7df84d65e587,18.5506286621094,22.5090739979878
2836742,Woongebied,Elementen,,gebakken dikformaat,,voetpad,55.61,,beide,1980,30.1,1.85,Y,weg in woongebied,Zwartsluis,Wijk 04 Zwartsluis,Buitenkwartier,Buitenkwartier,9553b05c-d433-430c-b07b-32a45ac11183,55.6066970825195,63.8942164980505
2836743,Centra,Elementen,,gebakken waalformaat,,parkeervak,1.97,,,2015,4.44,0.44,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Hasselt Kern,van Nahuysweg,f6945714-2add-4911-b891-f597fb99aff8,1.96632385253906,9.76846142069037
2836744,Woongebied,Elementen,,beton dikformaat,,parkeervak,28.14,,rechts,2016,45.21,0.62,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart-Zuid,Prinses Marijkestraat,b11dd1a7-13e4-4437-89dc-75e3d1b3e4c8,28.1382141113281,91.6663726460248
2836745,Woongebied,Elementen,,tegels grijs,,voetpad,8.48,,beide,1980,6.94,1.22,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Vogelbuurt,Tureluur,98c2ca45-2ec1-48d4-abe7-eaa744f17ca5,8.47886657714844,16.3162836419032
2836746,Centra,Elementen,Betonstenen,beton keiformaat,Rijbaan onverdeeld,rijbaan,121.48,Rijbaan onverdeeld,beide,2014,19.63,6.19,Y,licht belaste weg,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Kern,Zomerdijk,1ac65955-1c7b-4c9a-b308-5233303632f4,121.484085083008,51.6359183394538
2836747,Woongebied,Dicht asfaltbeton,Dichte deklagen,dicht asfaltbeton,Parkeerterrein,parkeervak,389.76,Parkeerterrein,beide,1972,35.1,11.1,Y,weg in woongebied,Zwartsluis,Wijk 04 Zwartsluis,Achter het Singel,Cingellanden,e5c6baf1-6cab-459f-8577-1ae9b3fdcaff,389.757659912109,92.4071444313169
2836748,Woongebied,Overige,OUD HALFVERHARD,halfverhard,,voetpad,240.73,,,1997,171.5,1.4,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Ter Wee's Hoek,Landauer,aba06629-73f2-4f10-bf09-0d1272677e29,240.72679901123,345.795643655526
2836749,Woongebied,Elementen,Betonstenen,beton dikformaat,Diversen rechts,overige,39.58,Diversen rechts,rechts,1980,13.13,3.01,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Vogelbuurt,Gans,e9f1d3f9-9e6c-4b91-ae65-b4b54a6cc7db,39.581657409668,32.2944213046039
2836750,Woongebied,Elementen,Betontegels,tegels overig,Voetpad-Vrijliggend rechts,voetpad,35.55,Voetpad-Vrijliggend rechts,rechts,1980,18.56,1.92,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Vogelbuurt,Kievit,c878ae16-b9b7-4ce2-9b69-cc2243d639d7,35.5457077026367,40.9515122793187
2836751,Woongebied,Elementen,Betonstenen,beton dikformaat,Diversen rechts,overige,7.84,Diversen rechts,rechts,1980,4.42,1.77,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Vogelbuurt,Gans,8d7bb8d2-84e0-4aed-b47b-59ccb89b1830,7.84156799316406,12.3918885598532
2836752,Centra,Elementen,,beton keiformaat,,voetpad,4.6,,rechts,2017,4.29,1.07,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Hasselt Kern,Eiland,1750dca9-eb80-427c-a0e2-bf5e32e9c141,4.59769439697266,10.7286371520382
2836753,Woongebied,Elementen,,beton keiformaat,,parkeervak,155.05,,beide,2007,28.3,5.48,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Binnenlanden-West,Kerklaan,ec39c5c5-c3eb-418a-8615-aa3cfe884daf,155.050262451172,67.5620247181961
2836754,Woongebied,Elementen,,beton dikformaat,,parkeervak,7.67,,rechts,2016,3.99,1.92,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart-Zuid,Karel Doormanstraat,bda576a4-9823-49eb-a74b-991f96829808,7.67266082763672,11.8232280115307
2836755,Buitengebied,Oppervlakbehandeling,,oppervlakbehandeling,,overige,40.68,,beide,1970,16.59,2.45,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Genne-Overwaters,Groene Steeg,10c141e5-5ef0-4d88-be87-4fdadf615dab,40.6796340942383,38.0804481342023
2836756,Woongebied,Elementen,,sierbestrating,,parkeervak,24.74,,beide,1990,5.32,4.65,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart,Telvorenstraat,1440177c-76ce-498f-a38e-b43d6241fdf6,24.7372589111328,19.9389102182462
2836757,Woongebied,Elementen,,beton keiformaat,,parkeervak,16.53,,links,1990,9.98,1.66,Y,weg in woongebied,Zwartsluis,Wijk 04 Zwartsluis,Prinsessenbuurt,Irenestraat,541119d7-e534-4552-8be1-9ae5e984d4fa,16.5306015014648,23.2712257000493
2836758,Buitengebied,Elementen,,beton keiformaat,,voetpad,84.69,,links,1980,37.08,2.28,N,weg in verblijfsgebied,Mastenbroek,Wijk 05 Mastenbroek,Mastenbroek,Kerkwetering,e3e075f7-1a3f-4227-871a-44ce483d6b23,84.6867523193359,78.7246355168961
2836759,Woongebied,Elementen,,beton keiformaat,,overige,4.21,,,2014,3.01,1.4,Y,weg in woongebied,Zwartsluis,Wijk 04 Zwartsluis,Zomerdijk,De Roobol,b50ec719-23c4-4b56-b007-cd871e7dc10a,4.2076416015625,8.81680668630584
2836760,Woongebied,Elementen,,beton dikformaat,,parkeervak,7.86,,rechts,2016,3.71,2.12,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart-Zuid,Karel Doormanstraat,1920e8a7-0b93-400b-8bab-1b34bdccf50f,7.85844421386719,11.6612807104708
2836761,Woongebied,Elementen,,tegels overig,,voetpad,43.94,,rechts,2013,53.76,0.82,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Prinsessenbuurt,Klein Lageland,cc0c0992-7ce7-448c-a8cf-131f230fbebe,43.9350357055664,109.15844152777
2836762,Woongebied,Elementen,,gebakken dikformaat,,voetpad,35.5,,beide,1976,9.07,3.91,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Binnenlanden-West,Prinses Margrietstraat,31503349-5d48-46df-8861-c189e5e69c85,35.5044097900391,25.9653556142527
2836763,Buitengebied,Cementbeton,,cementbeton,,overige,61.08,,beide,1900,13.3,4.59,N,licht belaste weg,,,,Steenwetering,f3e4eabc-d052-4f45-9f24-eb7a3f60873b,61.0813217163086,35.7884274302962
2836764,Centra,Elementen,,tegels grijs,,voetpad,58.18,,rechts,1975,43.98,1.32,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Kern,Langestraat,3ce98060-97d7-42d9-b06d-79bd216a63de,58.1796112060547,90.5967905217983
2836765,Buitengebied,Elementen,,gebakken waalformaat,,overige,57.14,,beide,0,30.34,1.88,N,weg in verblijfsgebied,Mastenbroek,Wijk 05 Mastenbroek,Mastenbroek,Kerkwetering,ba84c4ba-bb9c-418c-b5e3-f95e40e7df70,57.1399078369141,64.4379763058622
2836766,Woongebied,Elementen,,tegels grijs,,rijbaan,42.94,,beide,2015,21.66,1.98,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Greente,Bereklauw,42f02d76-e294-418d-ad06-5a7036c3a842,42.9416046142578,47.2895159067167
2836767,Woongebied,Elementen,,beton dikformaat,,parkeervak,7.34,,,2016,3.98,1.84,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart-Zuid,Tijlswegje,d3443661-73c7-461a-8d3e-807438bd030c,7.33885192871094,11.6483870908987
2836768,Centra,Elementen,,gebakken dikformaat,,voetpad,37.5,,,2013,27.15,1.38,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Kern,Zomerdijk,7eb88823-06a0-4dbd-ab66-0d9bdcd219f2,37.50244140625,57.0628672341618
2836769,Buitengebied,Elementen,,grassteen,,rijbaan,12.99,,beide,1980,23.03,0.56,N,licht belaste weg,Mastenbroek,Wijk 05 Mastenbroek,Mastenbroek,Nieuwe Wetering,c1ec6949-4518-4d01-8ca6-bd4d4333d7a9,12.9874496459961,47.1877121771631
2836770,Woongebied,Elementen,,beton keiformaat,,parkeervak,43.89,,beide,2013,50.25,0.87,Y,weg in woongebied,Genemuiden,Wijk 01 Kamperzeedijk,Kamperzeedijk-Oost,Kamperzeedijk,5ef4c8ec-8bc2-42b5-b7f8-22ae4667e620,43.8892822265625,102.253407522084
2836771,Bedrijventerreinen,Cementbeton,,cementbeton,,overige,108.48,,,1996,14.52,7.47,Y,licht belaste weg,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Industrieterrein,De Grote Kranerweerd,8d4de58c-1fba-425d-8154-5a10e4fb8098,108.479637145996,43.9763431936675
2836772,Woongebied,Elementen,,beton keiformaat,,parkeervak,63.9,,rechts,2000,13.4,4.77,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Noord-Oost,Klaas Benninkstraat,d11fa9b1-87ca-40d2-a627-071d5065c4e0,63.8958129882813,36.3415142600523
2836773,Centra,Elementen,,gebakken dikformaat,,rijbaan,40.59,,beide,2017,120.13,0.34,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Kern,Eiland,7f68f79c-fb69-47eb-9fbd-d23fc2204893,40.5883102416992,240.93373811401
2836774,Woongebied,Elementen,Betonstenen,beton keiformaat,Parkeerstrook rechts,parkeervak,58.03,Parkeerstrook rechts,rechts,1997,17.85,3.25,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Ter Wee's Hoek,Haarspit,a511e4e5-9cff-4256-a267-0370cedd8fcd,58.0292739868164,42.195464324427
2836775,Woongebied,Dicht asfaltbeton,Dichte deklagen,dicht asfaltbeton,Rijbaan onverdeeld,rijbaan,525.51,Rijbaan onverdeeld,beide,1997,98.53,5.33,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Ter Wee's Hoek,Haarspit,24d4a491-489c-4ea4-a33e-2520bd334d00,525.509162902832,207.732980287754
2836776,Woongebied,Cementbeton,Cementbeton,cementbeton,Rijbaan onverdeeld,rijbaan,78.13,Rijbaan onverdeeld,beide,1970,26.06,3,N,weg in woongebied,Genemuiden,Wijk 01 Kamperzeedijk,Kamperzeedijk-Oost,Kamperzeedijk,65c9e7e5-4d18-4acc-8de1-220cea29ac26,78.1298370361328,58.1097505251961
2836777,Woongebied,Overige,OUD HALFVERHARD,halfverhard,,voetpad,43.66,,,1971,27.18,1.61,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Nadorst,Het Woltmansland,b399edc5-e7cf-42b1-aaeb-3aff8256aa1c,43.6559753417969,57.5650505494341
2836778,Hoofdwegen,Oppervlakbehandeling,Oppervlakbehandeling,oppervlakbehandeling,Rijbaan onverdeeld,rijbaan,1947.38,Rijbaan onverdeeld,beide,2015,284.19,6.85,Y,licht belaste weg,Hasselt,Wijk 02 Hasselt,Hasselt Industrieterrein,Randweg,59073702-b9d0-4b1c-981a-b0d7d3e41f35,1947.38481140137,582.079556120376
2836779,Buitengebied,Cementbeton,Cementbeton,cementbeton,Fietspad-Vrijliggend onverdeel,fietspad,131.81,Fietspad-Vrijliggend onverdeel,beide,2014,41.53,3.17,N,fietspaden,Genemuiden,Wijk 01 Kamperzeedijk,Landelijk gebied Genemuiden,Schaapsteeg,7a8e45d4-e835-4f52-abdf-8b81703e2e27,131.812965393066,89.3965189385668
2836780,Woongebied,Elementen,,tegels grijs,,voetpad,10.75,,beide,2017,14.22,0.76,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart,Willem Egbertsstraat,9e9d03f9-3324-4e9d-ba4e-6a213a893475,10.7456970214844,29.9546392770554
2836781,Woongebied,Elementen,,beton dikformaat,,parkeervak,6.69,,,2016,3.7,1.81,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart-Zuid,Sportlaan,47dddcab-14a1-41fc-9ebb-ffc257968448,6.68668365478516,11.0172925259555
2836782,Woongebied,Elementen,,tegels overig,,voetpad,99.88,,beide,2003,63.96,1.56,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Achter het Singel,Beatrixstraat,4fe02573-8810-4a86-95c4-0b6fddb2efba,99.8789825439453,131.052926908126
2836783,Woongebied,Elementen,,tegels grijs,,overige,18.97,,beide,2016,4.79,3.96,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Vogelbuurt,Gans,2f9661b2-ad4e-4869-a032-5ebf02df4df0,18.9724884033203,17.5026351188377
2836784,Woongebied,Elementen,,tegels overig,,voetpad,491.22,,links,2016,232.94,2.11,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart-Zuid,Sportlaan,8865133b-9dc7-41c9-9748-4c292263afd3,491.220008850098,470.094680544387
2836785,Centra,Elementen,,gebakken waalformaat,,voetpad,86.7,,links,1975,54.94,1.58,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Kern,Langestraat,7e74b367-7c2a-41b3-9042-cefe95e6c728,86.6981353759766,113.031534907775
2836786,Centra,Elementen,,gebakken waalformaat,,voetpad,193.71,,links,1973,64.6,3,Y,weg in woongebied,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Kern,Kerkstraat,911e2afe-c5e5-42ec-9b8c-3ae9be4a0679,193.707588195801,135.186832089034
2836787,Woongebied,Elementen,,tegels grijs,,voetpad,8.87,,beide,1990,5.9,1.5,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Greente,Greente,db95df2d-6be1-4113-8c7d-c3c5e94cbcd6,8.86833190917969,14.8119303938737
2836788,Woongebied,Elementen,,tegels grijs,,overige,4.45,,beide,1983,4.96,0.9,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Ter Wee's Hoek,Gareel,30d4c420-be73-428c-ad24-0be21d2c1c07,4.45154571533203,11.7199409328884
2836789,Woongebied,Elementen,,gebakken dikformaat,,parkeervak,77.54,,,2013,15.21,5.1,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Hasselt om de Weede,Drapeniersgilde,3a58120f-180a-4af4-bf2f-38c291d6a3d4,77.5358428955078,40.6181994232636
2836790,Woongebied,Elementen,,tegels grijs,,voetpad,38.24,,beide,1990,12.06,3.17,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Greente,Greente,41aa1ada-145e-447c-a95b-7549ea798e8a,38.2360610961914,30.4595782480646
2836791,Woongebied,Elementen,,tegels grijs,,voetpad,6.48,,,2014,3.4,1.91,N,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Achter 't Tag,Tagweg,0cb60458-ad52-42d0-93c5-954a0cf37106,6.47946166992188,10.6106036940397
2836792,Buitengebied,Dicht asfaltbeton,,dicht asfaltbeton,,overige,69.18,,beide,1970,19.63,3.53,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Boerweg,14d185f7-0463-4485-b546-0e2681565d4c,69.3095550537109,46.2981700448951
2836793,Woongebied,Elementen,,beton dikformaat,,parkeervak,7.02,,rechts,2016,3.99,1.76,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart-Zuid,Karel Doormanstraat,bf1c94ba-1179-41ee-9fc0-dfa4c1fec455,7.01883697509766,11.4959804418341
2836794,Centra,Cementbeton,,cementbeton,,overige,20.47,,beide,2012,13.56,1.51,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Kern,Veerweg,e3debe27-2eb8-461d-b3c5-d3e223862f56,20.4677810668945,30.1319975397427
2836795,Buitengebied,Oppervlakbehandeling,,oppervlakbehandeling,,overige,9.13,,beide,1970,4.63,1.97,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Zandvoortweg,2d6464f1-67f7-49ec-8e62-d6e9a9ac359d,9.13433074951172,13.1980624274383
2836796,Woongebied,Elementen,,beton dikformaat,,parkeervak,7.11,,rechts,2016,3.72,1.91,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart-Zuid,Karel Doormanstraat,f3f73cd9-34ee-4a47-a308-e85c2ae20999,7.11244201660156,11.2602820325427
2836797,Bedrijventerreinen,Cementbeton,,cementbeton,,overige,3.64,,,2014,7.53,0.48,Y,licht belaste weg,Zwartsluis,Wijk 04 Zwartsluis,Zomerdijk,Zomerdijk,62a2b750-e637-42e4-8496-2cf73436820b,3.63889312744141,16.0240478414695
2836798,Woongebied,Elementen,,tegels grijs,,rijbaan,36.35,,beide,1974,17.27,2.11,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Binnenlanden-West,Prins Clausstraat,bce68703-2d60-4d67-9665-84dc3d48f22e,36.3543319702148,38.7402803635447
2836799,Woongebied,Overige,OUD HALFVERHARD,halfverhard,,voetpad,157.73,,,2003,117.58,1.34,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Achter het Singel,Beatrixstraat,560ad03b-01e3-4adf-b606-e42be0a5c97d,157.72679901123,237.840674288862
2836800,Buitengebied,Overige,OUD HALFVERHARD,halfverhard,,overige,47.67,,,1960,13.12,3.63,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Boerderijweg,a23a4011-0bcb-4b4b-846e-a2d35724df9e,47.6728134155273,33.509771355214
2836801,Centra,Elementen,GESLOTEN VERHARDING,gebakken waalformaat,,voetpad,20.91,,,1970,4.54,4.54,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Kern,Blokhuisweg,7e3cd1dc-5d5f-4320-b7ff-92dbfde66c7f,20.9119033813477,18.1393213930458
2836802,Woongebied,Dicht asfaltbeton,GESLOTEN VERHARDING,dicht asfaltbeton,,voetpad,3.05,,,1972,3.52,0.87,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart,Dr HAW van der Vechtlaan,b74fb7bc-0c70-4ba4-ab2c-57db8aa1f185,3.04677581787109,8.77431793764995
2836803,Woongebied,Dicht asfaltbeton,GESLOTEN VERHARDING,dicht asfaltbeton,,voetpad,4.68,,,1972,3.43,1.36,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart,Dr HAW van der Vechtlaan,7c7eb84d-51fa-4825-b51b-adfb9af71d0c,4.67625427246094,9.58608560959351
2836804,Buitengebied,Oppervlakbehandeling,,oppervlakbehandeling,,overige,36.13,,beide,2009,16.72,2.16,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Genne-Overwaters,Cellemuiden,5664a93e-22a5-4d09-a719-816ce1c02d2e,36.1271514892578,37.7589087067909
2836805,Woongebied,Elementen,,tegels overig,,voetpad,165.37,,links,1979,80.35,2.06,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Achter het Singel,Kraggelaan,ce9dabc4-cf7c-422a-8e5b-bee3a89c8e5d,165.367942810059,164.806139567964
2836806,Bedrijventerreinen,Oppervlakbehandeling,,oppervlakbehandeling,,overige,125.8,,beide,2015,25.18,5,Y,licht belaste weg,Hasselt,Wijk 02 Hasselt,Hasselt Industrieterrein,Randweg,4f6bf923-5e0a-4e3c-a284-4cc1a1b2468e,125.803985595703,60.3519105990191
2836807,Woongebied,Elementen,,beton dikformaat,,overige,13.74,,beide,1960,4.09,3.36,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Binnenlanden-West,Oranjestraat,69ddaae9-cd49-406d-b1d3-1812cca8abf0,13.7411270141602,14.9030502739271
2836808,Bedrijventerreinen,Dicht asfaltbeton,,dicht asfaltbeton,,rijbaan,1313.03,,beide,2014,528.2,2.49,N,licht belaste weg,Zwartsluis,Wijk 04 Zwartsluis,Zomerdijk,Zomerdijk,2dce919a-a0c7-4a1b-aba8-34d626355e9f,1313.03184509277,1061.377698754
2836809,Woongebied,Overige,,onverhard,,voetpad,69.49,,,2013,29.18,2.38,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Achter het Singel,Cingellanden,0f53af32-ccc7-4fd4-bebd-7ac4da195d3a,69.4877243041992,63.1317367911422
2836810,Woongebied,Elementen,,beton keiformaat,,overige,27.02,,beide,2015,5.6,4.83,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Achter 't Tag,Koppel,c1bc93a1-0ce4-49a7-909a-0758770df5d2,27.0241622924805,20.8513783231721
2836811,Buitengebied,Cementbeton,,cementbeton,,overige,18.68,,rechts,2006,31.16,0.6,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Genne-Overwaters,Wolfshagenweg,65ac1406-86c7-4f83-a1fb-c3f604a3c4b5,18.6793060302734,63.5200246005267
2836812,Woongebied,Elementen,,beton keiformaat,,parkeervak,8.67,,,2017,19.4,0.45,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Nadorst,De Kamp,a42edc8f-ad1f-4a9f-b768-432f36992d25,8.66803741455078,39.6894335000471
2836813,Centra,Elementen,,gebakken waalformaat,,parkeervak,1.97,,,2015,4.44,0.44,Y,weg in verblijfsgebied,Hasselt,Wijk 02 Hasselt,Hasselt Kern,van Nahuysweg,09c37b13-53bd-4d9d-b677-022dee538313,1.96952819824219,9.77117878688991
2836814,Woongebied,Elementen,,beton dikformaat,,parkeervak,7.34,,,2016,3.98,1.84,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart-Zuid,Tijlswegje,d23579d0-7330-4757-ae0d-0a42d723e631,7.33811187744141,11.6475894054424
2836815,Woongebied,Elementen,,gebakken waalformaat,,voetpad,159.68,,beide,1980,128.27,1.25,Y,weg in woongebied,Zwartsluis,Wijk 04 Zwartsluis,Buitenkwartier,Buitenkwartier,1c504b41-5cea-4473-828a-1086d88b6c5d,159.679542541504,259.028787137146
2836816,Woongebied,Elementen,,beton keiformaat,,parkeervak,56.13,,beide,2015,12.6,4.46,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Achter 't Tag,Koppel,8efe10fe-ddbd-4605-9d7c-755b054db224,56.1328201293945,34.1134982229139
