FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertyd,contractor,gsd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_lrl_2020.245,2020_05_06_08_03_09_002140245_RGBI_lrl,2140245,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,252230.829,418322.693,6247.456,-0.1034,-0.0328,199.8915,,POINT (252230.8289999999 418322.69299999997)
beeldmiddenoverzicht_lrl_2020.246,2020_05_06_08_03_16_002140246_RGBI_lrl,2140246,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,251437.538,418322.64,6246.833,0.0385,-0.0495,199.9428,,POINT (251437.53799999878 418322.6400000006)
beeldmiddenoverzicht_lrl_2020.247,2020_05_06_08_03_23_002140247_RGBI_lrl,2140247,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,250639.467,418320.24,6245.392,-0.087,-0.0303,199.901,,POINT (250639.46700000018 418320.23999999836)
beeldmiddenoverzicht_lrl_2020.248,2020_05_06_08_03_30_002140248_RGBI_lrl,2140248,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,249841.258,418317.161,6247.076,-0.0336,-0.0499,199.9233,,POINT (249841.2580000013 418317.16099999845)
beeldmiddenoverzicht_lrl_2020.249,2020_05_06_08_03_37_002140249_RGBI_lrl,2140249,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,249046.407,418316.286,6247.708,-0.0424,-0.0563,199.9798,,POINT (249046.40700000152 418316.28599999845)
beeldmiddenoverzicht_lrl_2020.250,2020_05_06_08_03_44_002140250_RGBI_lrl,2140250,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,248249.312,418318.266,6249.49,-0.0175,-0.0432,199.8957,,POINT (248249.311999999 418318.2659999989)
beeldmiddenoverzicht_lrl_2020.251,2020_05_06_08_03_50_002140251_RGBI_lrl,2140251,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,247449.417,418318.517,6250.899,-0.0173,-0.0312,199.9187,,POINT (247449.41699999943 418318.5170000009)
beeldmiddenoverzicht_lrl_2020.252,2020_05_06_08_03_57_002140252_RGBI_lrl,2140252,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,246650.191,418317.73,6251.846,-0.0546,-0.0482,199.8956,,POINT (246650.19099999964 418317.73000000045)
beeldmiddenoverzicht_lrl_2020.253,2020_05_06_08_04_03_002140253_RGBI_lrl,2140253,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,245850.738,418317.142,6252.442,0.0381,-0.0173,199.9158,,POINT (245850.73800000176 418317.1420000009)
beeldmiddenoverzicht_lrl_2020.254,2020_05_06_08_04_10_002140254_RGBI_lrl,2140254,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,245055.443,418317.399,6253.704,0.0401,-0.064,199.9425,,POINT (245055.44299999997 418317.3990000002)
beeldmiddenoverzicht_lrl_2020.255,2020_05_06_08_04_16_002140255_RGBI_lrl,2140255,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,244251.368,418318.128,6255.064,-0.0104,-0.0457,199.9148,,POINT (244251.36800000072 418318.1279999986)
beeldmiddenoverzicht_lrl_2020.256,2020_05_06_08_04_22_002140256_RGBI_lrl,2140256,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,243463.929,418319.776,6254.996,-0.0184,-0.085,199.9079,,POINT (243463.9290000014 418319.77600000054)
beeldmiddenoverzicht_lrl_2020.257,2020_05_06_08_04_28_002140257_RGBI_lrl,2140257,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,242656.715,418320.216,6256.044,0.0311,-0.0697,199.9882,,POINT (242656.71499999985 418320.21599999815)
beeldmiddenoverzicht_lrl_2020.258,2020_05_06_08_04_34_002140258_RGBI_lrl,2140258,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,241869.422,418317.723,6255.648,-0.0437,-0.0307,199.9679,,POINT (241869.4219999984 418317.72300000116)
beeldmiddenoverzicht_lrl_2020.259,2020_05_06_08_04_40_002140259_RGBI_lrl,2140259,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,241062.232,418317.489,6255.685,0.0206,-0.0333,199.9134,,POINT (241062.23200000077 418317.48900000006)
beeldmiddenoverzicht_lrl_2020.260,2020_05_06_08_04_46_002140260_RGBI_lrl,2140260,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,240265.139,418319.505,6256.03,-0.0156,-0.0295,199.8847,,POINT (240265.13899999857 418319.50499999896)
beeldmiddenoverzicht_lrl_2020.261,2020_05_06_08_04_52_002140261_RGBI_lrl,2140261,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,239476.236,418321.51,6255.419,0.1151,-0.0391,199.9502,,POINT (239476.23600000143 418321.51000000164)
beeldmiddenoverzicht_lrl_2020.262,2020_05_06_08_04_58_002140262_RGBI_lrl,2140262,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,238670.502,418321.655,6255.783,0.004,-0.0778,199.9766,,POINT (238670.50200000033 418321.6550000012)
beeldmiddenoverzicht_lrl_2020.263,2020_05_06_08_05_04_002140263_RGBI_lrl,2140263,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,237873.524,418318.591,6256.15,-0.0384,-0.047,199.9636,,POINT (237873.5240000002 418318.59099999815)
beeldmiddenoverzicht_lrl_2020.264,2020_05_06_08_05_10_002140264_RGBI_lrl,2140264,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,237073.458,418318.48,6257.082,0.4706,0.2324,199.9943,,POINT (237073.45800000057 418318.48000000045)
beeldmiddenoverzicht_lrl_2020.265,2020_05_06_08_05_16_002140265_RGBI_lrl,2140265,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,236272.165,418312.865,6257.366,-1.4945,-0.3222,199.8926,,POINT (236272.1649999991 418312.86499999836)
beeldmiddenoverzicht_lrl_2020.266,2020_05_06_08_05_22_002140266_RGBI_lrl,2140266,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,235467.546,418323.258,6257.953,-0.3817,-0.4326,199.9273,,POINT (235467.5460000001 418323.2580000013)
beeldmiddenoverzicht_lrl_2020.267,2020_05_06_08_05_28_002140267_RGBI_lrl,2140267,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,234673.702,418332.92,6256.207,0.0911,-0.0603,199.8821,,POINT (234673.70199999958 418332.9200000018)
beeldmiddenoverzicht_lrl_2020.268,2020_05_06_08_05_33_002140268_RGBI_lrl,2140268,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,233873.705,418331.568,6254.266,0.0021,-0.0348,199.9818,,POINT (233873.7049999982 418331.56799999997)
beeldmiddenoverzicht_lrl_2020.269,2020_05_06_08_05_39_002140269_RGBI_lrl,2140269,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,233073.249,418322.933,6254.824,-0.0084,-0.0273,199.904,,POINT (233073.2490000017 418322.93299999833)
beeldmiddenoverzicht_lrl_2020.270,2020_05_06_08_05_45_002140270_RGBI_lrl,2140270,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,232269.281,418316.671,6256.931,0.03,-0.033,199.8872,,POINT (232269.2809999995 418316.6710000001)
beeldmiddenoverzicht_lrl_2020.271,2020_05_06_08_05_51_002140271_RGBI_lrl,2140271,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,231467.087,418316.804,6257.189,0.0536,-0.0529,199.8966,,POINT (231467.08700000122 418316.8040000014)
beeldmiddenoverzicht_lrl_2020.272,2020_05_06_08_05_57_002140272_RGBI_lrl,2140272,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,230661.608,418320.654,6257.008,0.0538,-0.0395,199.9246,,POINT (230661.60799999908 418320.65399999917)
beeldmiddenoverzicht_lrl_2020.273,2020_05_06_08_06_02_002140273_RGBI_lrl,2140273,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,229869.355,418324.451,6255.765,0.0826,-0.0525,199.9434,,POINT (229869.35500000045 418324.4510000013)
beeldmiddenoverzicht_lrl_2020.274,2020_05_06_08_06_08_002140274_RGBI_lrl,2140274,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,229061.85,418324.09,6254.63,0.032,-0.0542,199.9085,,POINT (229061.8500000015 418324.08999999985)
beeldmiddenoverzicht_lrl_2020.275,2020_05_06_08_06_14_002140275_RGBI_lrl,2140275,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,228265.478,418320.582,6254.676,0.0172,-0.0446,199.9738,,POINT (228265.47800000012 418320.58199999854)
beeldmiddenoverzicht_lrl_2020.276,2020_05_06_08_06_20_002140276_RGBI_lrl,2140276,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,227468.5,418318.053,6255.506,-0.0657,-0.0353,199.9163,,POINT (227468.5 418318.0529999994)
beeldmiddenoverzicht_lrl_2020.277,2020_05_06_08_06_25_002140277_RGBI_lrl,2140277,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,226657.641,418318.693,6256.456,0.0367,-0.0463,199.9168,,POINT (226657.6409999989 418318.69299999997)
beeldmiddenoverzicht_lrl_2020.278,2020_05_06_08_06_31_002140278_RGBI_lrl,2140278,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,225859.258,418320.933,6256.358,0.0467,-0.0529,199.9532,,POINT (225859.2580000013 418320.93299999833)
beeldmiddenoverzicht_lrl_2020.279,2020_05_06_08_06_37_002140279_RGBI_lrl,2140279,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,225059.576,418322.753,6255.307,0.0781,-0.0448,199.9286,,POINT (225059.57600000128 418322.7529999986)
beeldmiddenoverzicht_lrl_2020.280,2020_05_06_08_06_42_002140280_RGBI_lrl,2140280,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,224258.909,418322.727,6254.598,-0.0287,-0.0602,199.9103,,POINT (224258.90900000185 418322.7270000018)
beeldmiddenoverzicht_lrl_2020.281,2020_05_06_08_06_48_002140281_RGBI_lrl,2140281,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,223457.398,418321.574,6255.072,0.088,-0.0686,199.9145,,POINT (223457.39799999818 418321.57400000095)
beeldmiddenoverzicht_lrl_2020.282,2020_05_06_08_06_54_002140282_RGBI_lrl,2140282,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,222655.017,418319.989,6255.368,0.0502,-0.0418,199.8744,,POINT (222655.01700000092 418319.98900000006)
beeldmiddenoverzicht_lrl_2020.283,2020_05_06_08_07_00_002140283_RGBI_lrl,2140283,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,221852.661,418318.416,6255.961,-0.0456,-0.0364,199.9122,,POINT (221852.66099999845 418318.41600000113)
beeldmiddenoverzicht_lrl_2020.284,2020_05_06_08_07_05_002140284_RGBI_lrl,2140284,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,221049.863,418320.302,6256.165,0.0284,-0.0572,-199.9965,,POINT (221049.86300000176 418320.3020000011)
beeldmiddenoverzicht_lrl_2020.285,2020_05_06_08_07_11_002140285_RGBI_lrl,2140285,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,220246.563,418322.379,6256.505,-0.0243,-0.0409,199.9306,,POINT (220246.563000001 418322.37900000066)
beeldmiddenoverzicht_lrl_2020.286,2020_05_06_08_07_17_002140286_RGBI_lrl,2140286,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,219455.31,418323.239,6256.507,0.0637,-0.0567,199.8849,,POINT (219455.30999999866 418323.23900000006)
beeldmiddenoverzicht_lrl_2020.287,2020_05_06_08_07_22_002140287_RGBI_lrl,2140287,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,218650.212,418324.323,6256.494,0.0785,-0.0448,199.914,,POINT (218650.21200000122 418324.3229999989)
beeldmiddenoverzicht_lrl_2020.288,2020_05_06_08_07_28_002140288_RGBI_lrl,2140288,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,217859.23,418322.403,6255.737,-0.0329,-0.0405,199.931,,POINT (217859.23000000045 418322.40300000086)
beeldmiddenoverzicht_lrl_2020.289,2020_05_06_08_07_33_002140289_RGBI_lrl,2140289,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,217065.607,418320.513,6255.959,0.0697,-0.0561,199.9642,,POINT (217065.60700000077 418320.51300000027)
beeldmiddenoverzicht_lrl_2020.290,2020_05_06_08_07_39_002140290_RGBI_lrl,2140290,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,216258.264,418319.844,6256.139,0.0711,-0.0471,199.8866,,POINT (216258.26399999857 418319.8440000005)
beeldmiddenoverzicht_lrl_2020.291,2020_05_06_08_07_45_002140291_RGBI_lrl,2140291,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,215463.775,418320.631,6255.746,0.0409,-0.0436,199.9285,,POINT (215463.7749999985 418320.631000001)
beeldmiddenoverzicht_lrl_2020.292,2020_05_06_08_07_50_002140292_RGBI_lrl,2140292,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,214655.83,418320.63,6256.48,-0.0368,-0.0346,199.9117,,POINT (214655.8299999982 418320.62999999896)
beeldmiddenoverzicht_lrl_2020.293,2020_05_06_08_07_56_002140293_RGBI_lrl,2140293,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,213862.555,418320.316,6256.826,-0.0011,-0.0544,199.9103,,POINT (213862.5549999997 418320.31599999964)
beeldmiddenoverzicht_lrl_2020.294,2020_05_06_08_08_02_002140294_RGBI_lrl,2140294,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,213066.825,418320.041,6256.622,-0.0258,-0.0497,199.907,,POINT (213066.82499999925 418320.04100000113)
beeldmiddenoverzicht_lrl_2020.295,2020_05_06_08_08_07_002140295_RGBI_lrl,2140295,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,212258.31,418320.885,6255.802,0.0771,-0.0313,199.9335,,POINT (212258.30999999866 418320.88500000164)
beeldmiddenoverzicht_lrl_2020.296,2020_05_06_08_08_13_002140296_RGBI_lrl,2140296,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,211464.663,418321.32,6256.246,0.0509,-0.0495,199.9658,,POINT (211464.66299999878 418321.3200000003)
beeldmiddenoverzicht_lrl_2020.297,2020_05_06_08_08_19_002140297_RGBI_lrl,2140297,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,210668.635,418321.877,6256.195,-0.0177,-0.0288,199.9302,,POINT (210668.63500000164 418321.8770000003)
beeldmiddenoverzicht_lrl_2020.298,2020_05_06_08_08_24_002140298_RGBI_lrl,2140298,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,209859.811,418321.444,6257.091,0.0836,-0.0364,199.9115,,POINT (209859.8110000007 418321.4439999983)
beeldmiddenoverzicht_lrl_2020.299,2020_05_06_08_08_30_002140299_RGBI_lrl,2140299,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,209064.393,418321.061,6257.799,-0.0164,-0.0531,199.9144,,POINT (209064.39299999923 418321.0610000007)
beeldmiddenoverzicht_lrl_2020.300,2020_05_06_08_08_35_002140300_RGBI_lrl,2140300,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,208271.103,418321.28,6256.084,-0.0462,-0.0366,199.9117,,POINT (208271.10300000012 418321.2800000012)
beeldmiddenoverzicht_lrl_2020.301,2020_05_06_08_08_41_002140301_RGBI_lrl,2140301,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,207461.78,418321.381,6257.918,-0.0254,-0.043,199.897,,POINT (207461.7800000012 418321.381000001)
beeldmiddenoverzicht_lrl_2020.302,2020_05_06_08_08_47_002140302_RGBI_lrl,2140302,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,206666.588,418321.403,6257.152,-0.0122,-0.0359,199.9096,,POINT (206666.58799999952 418321.40300000086)
beeldmiddenoverzicht_lrl_2020.303,2020_05_06_08_08_52_002140303_RGBI_lrl,2140303,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,205873.1,418321.056,6257.061,-0.077,-0.0466,-199.964,,POINT (205873.1000000015 418321.0560000017)
beeldmiddenoverzicht_lrl_2020.304,2020_05_06_08_08_58_002140304_RGBI_lrl,2140304,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,205077.418,418320.725,6257.875,0.0214,-0.0621,199.8776,,POINT (205077.41800000146 418320.7250000015)
beeldmiddenoverzicht_lrl_2020.305,2020_05_06_08_09_04_002140305_RGBI_lrl,2140305,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,204281.415,418319.659,6257.111,0.074,-0.0642,199.9191,,POINT (204281.4149999991 418319.65900000185)
beeldmiddenoverzicht_lrl_2020.306,2020_05_06_08_09_09_002140306_RGBI_lrl,2140306,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,203487.66,418318.895,6256.452,-0.0748,-0.0371,199.9648,,POINT (203487.66000000015 418318.89499999955)
beeldmiddenoverzicht_lrl_2020.307,2020_05_06_08_09_15_002140307_RGBI_lrl,2140307,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,202692.307,418320.412,6257.454,0.0406,-0.0525,199.965,,POINT (202692.30700000003 418320.4120000005)
beeldmiddenoverzicht_lrl_2020.308,2020_05_06_08_09_20_002140308_RGBI_lrl,2140308,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,201899.355,418321.683,6258.678,0.0434,-0.0358,199.896,,POINT (201899.35500000045 418321.68299999833)
beeldmiddenoverzicht_lrl_2020.309,2020_05_06_08_09_26_002140309_RGBI_lrl,2140309,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,201104.312,418321.472,6258.17,-0.0178,-0.0337,199.9027,,POINT (201104.311999999 418321.47199999914)
beeldmiddenoverzicht_lrl_2020.310,2020_05_06_08_09_32_002140310_RGBI_lrl,2140310,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,200295.503,418321.014,6257.607,0.1027,-0.0406,199.8403,,POINT (200295.50299999863 418321.01399999857)
beeldmiddenoverzicht_lrl_2020.311,2020_05_06_08_09_37_002140311_RGBI_lrl,2140311,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,199502.773,418319.93,6258.014,0.0324,-0.0605,199.8769,,POINT (199502.77299999818 418319.9299999997)
beeldmiddenoverzicht_lrl_2020.312,2020_05_06_08_09_43_002140312_RGBI_lrl,2140312,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,198707.722,418318.594,6258.135,0.0635,-0.0555,199.9934,,POINT (198707.72199999914 418318.5940000005)
beeldmiddenoverzicht_lrl_2020.313,2020_05_06_08_09_48_002140313_RGBI_lrl,2140313,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,197913.481,418319.169,6259.968,0.0373,-0.0089,199.8798,,POINT (197913.48099999875 418319.16899999976)
beeldmiddenoverzicht_lrl_2020.314,2020_05_06_08_09_54_002140314_RGBI_lrl,2140314,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,197121.99,418321.895,6259.699,0.0436,-0.0344,199.9699,,POINT (197121.98999999836 418321.89499999955)
beeldmiddenoverzicht_lrl_2020.315,2020_05_06_08_10_00_002140315_RGBI_lrl,2140315,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,196314.236,418321.929,6258.655,0.0222,-0.0615,199.9211,,POINT (196314.23600000143 418321.9290000014)
beeldmiddenoverzicht_lrl_2020.316,2020_05_06_08_10_05_002140316_RGBI_lrl,2140316,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,195519.695,418320.084,6258.34,-0.0738,-0.0529,199.9671,,POINT (195519.6950000003 418320.08399999887)
beeldmiddenoverzicht_lrl_2020.317,2020_05_06_08_10_11_002140317_RGBI_lrl,2140317,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,194727.385,418317.903,6258.292,-0.0079,-0.1003,199.9362,,POINT (194727.38500000164 418317.90300000086)
beeldmiddenoverzicht_lrl_2020.318,2020_05_06_08_10_17_002140318_RGBI_lrl,2140318,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,193920,418318.228,6259.591,-0.0443,-0.0506,199.8665,,POINT (193920 418318.2280000001)
beeldmiddenoverzicht_lrl_2020.319,2020_05_06_08_10_22_002140319_RGBI_lrl,2140319,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,193126.487,418320.406,6260.511,0.0326,-0.0461,199.9709,,POINT (193126.48699999973 418320.4059999995)
beeldmiddenoverzicht_lrl_2020.320,2020_05_06_08_10_28_002140320_RGBI_lrl,2140320,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,192332.78,418321.028,6259.52,-0.0248,-0.0382,199.924,,POINT (192332.7800000012 418321.02800000086)
beeldmiddenoverzicht_lrl_2020.321,2020_05_06_08_10_34_002140321_RGBI_lrl,2140321,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,191525.363,418318.959,6259.019,-0.0282,-0.0513,199.9313,,POINT (191525.36300000176 418318.95899999887)
beeldmiddenoverzicht_lrl_2020.322,2020_05_06_08_10_39_002140322_RGBI_lrl,2140322,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,190733.062,418317.885,6260.209,0.0334,-0.0428,199.8981,,POINT (190733.061999999 418317.88500000164)
beeldmiddenoverzicht_lrl_2020.323,2020_05_06_08_10_45_002140323_RGBI_lrl,2140323,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,189938.585,418319.269,6259.648,-0.0017,-0.0527,199.913,,POINT (189938.5850000009 418319.26900000125)
beeldmiddenoverzicht_lrl_2020.324,2020_05_06_08_10_50_002140324_RGBI_lrl,2140324,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,189146.015,418321.08,6259.495,0.0302,-0.0648,199.9016,,POINT (189146.0150000006 418321.0799999982)
beeldmiddenoverzicht_lrl_2020.325,2020_05_06_08_10_56_002140325_RGBI_lrl,2140325,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,188350.867,418321.711,6259.495,-0.018,-0.0758,199.9313,,POINT (188350.8669999987 418321.7109999992)
beeldmiddenoverzicht_lrl_2020.326,2020_05_06_08_11_02_002140326_RGBI_lrl,2140326,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,187557.243,418321.232,6259.581,0.0042,-0.0274,199.9453,,POINT (187557.24300000072 418321.2320000008)
beeldmiddenoverzicht_lrl_2020.327,2020_05_06_08_11_07_002140327_RGBI_lrl,2140327,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,186761.23,418319.337,6259.527,0.0681,-0.0473,199.8793,,POINT (186761.23000000045 418319.3370000012)
beeldmiddenoverzicht_lrl_2020.328,2020_05_06_08_11_13_002140328_RGBI_lrl,2140328,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,185951.511,418318.116,6259.55,0.0394,-0.0428,199.9224,,POINT (185951.51099999994 418318.1160000004)
beeldmiddenoverzicht_lrl_2020.329,2020_05_06_08_11_18_002140329_RGBI_lrl,2140329,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,185155.927,418319.389,6260.745,-0.0345,-0.0404,199.8898,,POINT (185155.92700000107 418319.38899999857)
beeldmiddenoverzicht_lrl_2020.330,2020_05_06_08_11_24_002140330_RGBI_lrl,2140330,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,184347.147,418321.53,6260.725,0.0598,-0.0514,199.9505,,POINT (184347.14699999988 418321.5300000012)
beeldmiddenoverzicht_lrl_2020.331,2020_05_06_08_11_30_002140331_RGBI_lrl,2140331,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,183553.947,418320.623,6260.565,0.0325,-0.0482,199.8888,,POINT (183553.94700000063 418320.6229999997)
beeldmiddenoverzicht_lrl_2020.332,2020_05_06_08_11_35_002140332_RGBI_lrl,2140332,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,182744.838,418318.287,6259.373,0.0469,-0.0514,199.951,,POINT (182744.83799999952 418318.2870000005)
beeldmiddenoverzicht_lrl_2020.333,2020_05_06_08_11_41_002140333_RGBI_lrl,2140333,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,181949.156,418316.652,6259.694,0.0112,-0.0548,199.9037,,POINT (181949.1559999995 418316.65199999884)
beeldmiddenoverzicht_lrl_2020.334,2020_05_06_08_11_47_002140334_RGBI_lrl,2140334,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,181141.246,418317.651,6261.97,0.0093,-0.0486,199.8714,,POINT (181141.24599999934 418317.65100000054)
beeldmiddenoverzicht_lrl_2020.335,2020_05_06_08_11_52_002140335_RGBI_lrl,2140335,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,180349.733,418321.03,6262.735,0.0164,-0.0605,199.9157,,POINT (180349.73299999908 418321.0300000012)
beeldmiddenoverzicht_lrl_2020.336,2020_05_06_08_11_58_002140336_RGBI_lrl,2140336,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,179542.258,418323.897,6261.37,0.0678,-0.08,199.9068,,POINT (179542.2580000013 418323.8969999999)
beeldmiddenoverzicht_lrl_2020.337,2020_05_06_08_12_04_002140337_RGBI_lrl,2140337,2020-05-06T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,178733.649,418322.507,6260.933,-0.0387,-0.075,199.9635,,POINT (178733.6490000002 418322.5069999993)
