product;provincie;gemeente;feitcode;omschrijving;zaken;bedrag
Wahv;Groningen;Westerkwartier;N650;als bestuurder van een voertuig rijden,terwijl het is voorzien van meer lichtenof retroreflect. voorz. dan toegestaan;3;420
Wahv;Groningen;Westerkwartier;N651;Als best. van voertuig rijden terw. inhet voertuig aanw. licht(en)/object(en)licht uitstralen naar buitenzijde;1;140
Wahv;Groningen;Westerkwartier;N660B;(hulp)koppeling/trekdriehoek/trekboom/onderdelen is niet deugdelijk(beves-tigd)voldoet niet aan gestelde eisen;3;720
Wahv;Groningen;Westerkwartier;P041A;als bestuurder van een voertuig rijdenterwijl er onvoldoende zicht is doorvoorruit en/of voorste zijruiten;3;720
Wahv;Groningen;Westerkwartier;P050;Voertuig heeft geen buitenspiegels, bijeen beperkt zicht door lading of eenachter het voertuig gekoppelde aanhangw.;1;240
Wahv;Groningen;Westerkwartier;P060A;vtg gebonden lading zodanig vervoerendat gevaar bestaat voor v.h. vtg vallen(stophout, dekzeil etc.);1;380
Wahv;Groningen;Westerkwartier;P061;Met een vtg rijden, met gevaar dat deniet deugdelijk afgedekte losse ladingeraf valt;4;1520
Wahv;Groningen;Westerkwartier;P082;Als bestuurder van een voertuig rijden,terw. verwisselbare uitrustingsstuk nietafgeschermde uitstekende delen heeft;2;480
Wahv;Groningen;Westerkwartier;P100A;ALS BEST. VAN VOERTUIG RIJDEN, TERWIJLAANHANGW T/M 750 KG NIET IS VOORZIEN VANHET KENTEKEN VAN TREKKEND MOTORRIJTUIG;4;560
Wahv;Groningen;Westerkwartier;P100B;AANHANGW. < 750 KG HEEFT GEEN DEUGDELIJKBEVESTIGDE/GOED LEESBARE/NIET AFGE-SCHERMDE EN GOEDGEKEURDE KENTEKENPLAAT;1;140
Wahv;Groningen;Westerkwartier;P100D;kenteken op aanhanger niet goed bevestigd/leesbaar en/of afgeschermd en/ofgoedkeuringsmerk;1;140
Wahv;Groningen;Westerkwartier;P140D;Voertuig met lading/verwiss gedragenuitrstuk die > 0,1 m buiten de zijkant uit-steekt heeft niet de vereiste markering;2;280
Wahv;Groningen;Westerkwartier;P141A;het voertuig met inbegrip van de (deel-bare) lading de maximum breedte over-schrijdt (t/m 20 cm);1;280
Wahv;Groningen;Westerkwartier;P211G;voertuigdeel/verwisselbare gedragenuitrustingsstuk > 3.50 m voor hartstuurwiel;2;480
Wahv;Groningen;Westerkwartier;P310F;Koppelingsdruk middenasaanhangwagen meteen toegest.massa > 750 kg is < 1% vande toegest.max.massa voertuig;1;140
Wahv;Groningen;Westerkwartier;P340A;Aanwezige reminrichting van de aanhang-wagen treedt niet in werking bijbedienen bedrijfsrem trekkend voertuig;1;240
Wahv;Groningen;Westerkwartier;P340B;De losbreekreminrichting is niet op devereiste wijze met het trekkend voertuigverbonden;9;855
Wahv;Groningen;Westerkwartier;P380;Verlichting aanhangwagen, is nietzodanig aangesloten, dat deze overeen-komen met trekkend voertuig;4;560
Wahv;Groningen;Westerkwartier;P382;de verlichtingsinstallatie van de last-drager(s) niet zodanig functioneert datdeze overeenstemt met die v/h voertuig;1;140
Wahv;Groningen;Westerkwartier;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;10;950
Wahv;Groningen;Westerkwartier;R301;Niet zoveel mogelijk rechts houden opeen autoweg of autosnelweg;5;700
Wahv;Groningen;Westerkwartier;R311;Als bromfietser bij ontbreken fiets/bromfietspad niet de rijbaan gebruiken;1;95
Wahv;Groningen;Westerkwartier;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;3;420
Wahv;Groningen;Westerkwartier;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;7;665
Wahv;Groningen;Westerkwartier;R326;Rechts inhalen waar dat is verboden;8;1920
Wahv;Groningen;Westerkwartier;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;2;480
Wahv;Groningen;Westerkwartier;R395;voertuig zodanig op de weg laten staandat gevaar wordt/kan worden veroorzaaktof verkeer wordt/kan worden gehinderd;1;140
Wahv;Groningen;Westerkwartier;R397A;Parkeren bij een kruispunt binnen 5meter daarvan;2;190
Wahv;Groningen;Westerkwartier;R397H;parkeren op een gelegenheid voor onmid-dellijk laden en lossen van goederen;1;95
Wahv;Groningen;Westerkwartier;R397J;parkeren buiten parkeervak bij één vande borden E4 tot en met E10, E12 ofE13 v/d bijlage I van het RVV 1990;1;95
Wahv;Groningen;Westerkwartier;R400AE;motorvtg op meer dan twee wielen parker-en bij blw. streep terw niet is voorzienv/e duidelijke geplaatste parkeerschijf;1;95
Wahv;Groningen;Westerkwartier;R401;Als bestuurder een voertuig parkeren ineen parkeerschijfzone (niet op zodanig aangeduide park.plts/langs blauwe streep);6;570
Wahv;Groningen;Westerkwartier;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;2;760
Wahv;Groningen;Westerkwartier;R402C;Parkeren op gehand.parkeerplaats an-ders dan met het voor die gereserveerdegehand.parkeerplaats bestemde voertuig;1;380
Wahv;Groningen;Westerkwartier;R419;Signalen geven in andere gevallen of opandere wijze dan is toegestaan;2;190
Wahv;Groningen;Westerkwartier;R421A;Geen dim of groot licht voeren bij nachtbinnen de bebouwde kom (motorvtg (+ahw)bromfiets, snorfiets of gehandic. vtg);1;95
Wahv;Groningen;Westerkwartier;R421B;Geen dim of groot licht voeren bij nachtbuiten de bebouwde kom (motorvtg (+ahw),bromfiets, snorfiets of gehandic. vtg);2;235
Wahv;Groningen;Westerkwartier;R434;mistlicht voeren aan voorzijde andersdan bij mist, sneeuwval of regen die hetzicht ernstig belemmert;10;950
Wahv;Groningen;Westerkwartier;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;58;2596
Wahv;Groningen;Westerkwartier;R461A;Autosnelweg gebruiken anders dan metmotorvoertuig dat sneller kan/mag dan60 km/h;4;520
Wahv;Groningen;Westerkwartier;R465C;op autosnelweg zonder noodzaak stilstaanop vluchtstrook of vluchthaven;1;240
Wahv;Groningen;Westerkwartier;R512;Van rijstrook wisselen zonder overigeverkeer voor te laten gaan;1;240
Wahv;Groningen;Westerkwartier;R514;Bij inhalen geen teken met richtingaan-wijzer geven;2;190
Wahv;Groningen;Westerkwartier;R517;Bij wisselen van rijstrook geen tekenmet richtingaanwijzer geven;4;380
Wahv;Groningen;Westerkwartier;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;58;8120
Wahv;Groningen;Westerkwartier;R535F;passagier jonger dan 12 jaar en korterdan 1.35 meter vervoeren zonder gebruikkinderbeveiligingssysteem;2;280
Wahv;Groningen;Westerkwartier;R535I;meer passagiers vervoeren dan erautogordels aanwezig zijn;1;140
Wahv;Groningen;Westerkwartier;R535K;passagier jonger dan 12 jaar en langerdan 1.35 meter vervoeren zonder gebruikbeschikbare autogordel;1;140
Wahv;Groningen;Westerkwartier;R535MO;passagier < 12 jaar vervoeren terwijlwerking gordel of kindbeveiligingssyst.negatief (kan) word(t)(en) beinvloed(t);1;140
Wahv;Groningen;Westerkwartier;R535O;auto-/ veiligh.gordel of kind.bev.syst.gebruiken op wijze die beschermende wer-king negatief beinvloedt/kan beïnvloeden;1;140
Wahv;Groningen;Westerkwartier;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;6;570
Wahv;Groningen;Westerkwartier;R545;als bestuurder tijdens het rijden eenmobiel elektronisch apparaat vasthouden;178;42720
Wahv;Groningen;Westerkwartier;R549A;Niet stoppen bij "stopbord" (bord B7 vanbijlage I RVV 1990);1;140
Wahv;Groningen;Westerkwartier;R550A;Als bestuurder handelen in strijd meteen gesloten verklaring in beide rich-tingen;8;760
Wahv;Groningen;Westerkwartier;R550B;Handelen in strijd met gesloten verkla-ring in beide richtingen weg(gedeelte)bestemd voor bep.categorie voertuigen;1;140
Wahv;Groningen;Westerkwartier;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);13;1820
Wahv;Groningen;Westerkwartier;R553B;Handelen ism een geslotenverkla-ring voor motorvoertuigen op meer dan 2wielen, bord C 6 bijlage I RVV 1990.;4;380
Wahv;Groningen;Westerkwartier;R554A;Handelen ism een geslotenverkla-ring voor vrachtauto's: bord C 7 bijlageII RVV 1990.;2;190
Wahv;Groningen;Westerkwartier;R562;Handelen ism een geslotenverkla-ring voor fietsen: bord C15/23.;3;135
Wahv;Groningen;Westerkwartier;R574;Rijden in strijd met de verplichte rij-richting op een rotonde:bord D1;1;95
Wahv;Groningen;Westerkwartier;R575;Weg inrijden aan de andere zijde van hetbord dan de pijl aangaf: bord D 2/16.;2;190
Wahv;Groningen;Westerkwartier;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);1;95
Wahv;Groningen;Westerkwartier;R593;Negeren inhaalverbod: bord F 1/40.;2;480
Wahv;Groningen;Westerkwartier;R594;Negeren van een inhaalverbod vrachtau-to's: bord F 3/42.;19;4560
Wahv;Groningen;Westerkwartier;R602;Niet stoppen voor rood licht:driekleurig verkeerslicht;65;15600
Wahv;Groningen;Westerkwartier;R604;Niet stoppen voor rood licht: tweekleu-rig verkeerslicht.;1;240
Wahv;Groningen;Westerkwartier;R617A;als bestuurder de doorgetrokken streepoverschrijden (verkeer in eenrichting);1;140
Wahv;Groningen;Westerkwartier;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);7;1680
Wahv;Groningen;Westerkwartier;R617C;als bestuurder zich links van doorge-trokken streep bevinden (streep tussenverkeer in beide richtingen);1;240
Wahv;Groningen;Westerkwartier;R618;Als bestuurder een verdrijvingsvlakgebruiken;1;240
Wahv;Groningen;Westerkwartier;R618A;Als bestuurder een puntstukgebruiken;3;720
Wahv;Groningen;Westerkwartier;VA004;Overschrijding maximum snelheidbinnen bebouwde kom, met 4 km/h;2;54
Wahv;Groningen;Westerkwartier;VA005;Overschrijding maximum snelheidbinnen bebouwde kom, met 5 km/h;2;68
Wahv;Groningen;Westerkwartier;VA006;Overschrijding maximum snelheidbinnen bebouwde kom, met 6 km/h;2;80
Wahv;Groningen;Westerkwartier;VA007;Overschrijding maximum snelheidbinnen bebouwde kom, met 7 km/h;1;48
Wahv;Groningen;Westerkwartier;VA008;Overschrijding maximum snelheidbinnen bebouwde kom, met 8 km/h;1;54
Wahv;Groningen;Westerkwartier;VA009;Overschrijding maximum snelheidbinnen bebouwde kom, met 9 km/h;3;189
Wahv;Groningen;Westerkwartier;VA010;Overschrijding maximum snelheidbinnen bebouwde kom, met 10 km/h;2;179
Wahv;Groningen;Westerkwartier;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;1;105
Wahv;Groningen;Westerkwartier;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;1;123
Wahv;Groningen;Westerkwartier;VA015;Overschrijding maximum snelheidbinnen bebouwde kom, met 15 km/h;2;266
Wahv;Groningen;Westerkwartier;VA016;Overschrijding maximum snelheidbinnen bebouwde kom, met 16 km/h;1;144
Wahv;Groningen;Westerkwartier;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;2;330
Wahv;Groningen;Westerkwartier;VA020;Overschrijding maximum snelheidbinnen bebouwde kom, met 20 km/h;1;191
Wahv;Groningen;Westerkwartier;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;5;1015
Wahv;Groningen;Westerkwartier;VA022;Overschrijding maximum snelheidbinnen bebouwde kom, met 22 km/h;1;215
Wahv;Groningen;Westerkwartier;VA023;Overschrijding maximum snelheidbinnen bebouwde kom, met 23 km/h;6;1374
Wahv;Groningen;Westerkwartier;VA028;Overschrijding maximum snelheidbinnen bebouwde kom, met 28 km/h;1;394
Wahv;Groningen;Westerkwartier;VB017;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 17 km/h;1;153
Wahv;Groningen;Westerkwartier;VB022;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 22 km/h;1;215
Wahv;Groningen;Westerkwartier;VB028;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 28 km/h;1;304
Wahv;Groningen;Westerkwartier;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;100;2413
Wahv;Groningen;Westerkwartier;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;52;1664
Wahv;Groningen;Westerkwartier;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;48;1776
Wahv;Groningen;Westerkwartier;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;39;1677
Wahv;Groningen;Westerkwartier;VF008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h;25;1273
Wahv;Groningen;Westerkwartier;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;31;1767
Wahv;Groningen;Westerkwartier;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;23;1541
Wahv;Groningen;Westerkwartier;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;14;1260
Wahv;Groningen;Westerkwartier;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;14;1400
Wahv;Groningen;Westerkwartier;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;20;2200
Wahv;Groningen;Westerkwartier;VF014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h;8;936
Wahv;Groningen;Westerkwartier;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;8;1032
Wahv;Groningen;Westerkwartier;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;9;1233
Wahv;Groningen;Westerkwartier;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;7;1029
Wahv;Groningen;Westerkwartier;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;1;170
Wahv;Groningen;Westerkwartier;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;6;1098
Wahv;Groningen;Westerkwartier;VF021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h;13;2483
Wahv;Groningen;Westerkwartier;VF022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h;10;2030
Wahv;Groningen;Westerkwartier;VF023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h;15;3225
Wahv;Groningen;Westerkwartier;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;6;1374
Wahv;Groningen;Westerkwartier;VF025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h;7;1687
Wahv;Groningen;Westerkwartier;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;7;1792
Wahv;Groningen;Westerkwartier;VF027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h;6;1614
Wahv;Groningen;Westerkwartier;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;1;283
Wahv;Groningen;Westerkwartier;VF029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h;5;1500
Wahv;Groningen;Westerkwartier;VF030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h;10;3170
Wahv;Groningen;Westerkwartier;VG004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h (verkeersbord A 1);25;600
Wahv;Groningen;Westerkwartier;VG005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h (verkeersbord A 1);35;1172
Wahv;Groningen;Westerkwartier;VG006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h (verkeersbord A 1);29;1105
Wahv;Groningen;Westerkwartier;VG007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h (verkeersbord A 1);35;1525
Wahv;Groningen;Westerkwartier;VG008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h (verkeersbord A 1);26;1346
Wahv;Groningen;Westerkwartier;VG009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h (verkeersbord A 1);21;1197
Wahv;Groningen;Westerkwartier;VG010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h (verkeersbord A 1);25;1675
Wahv;Groningen;Westerkwartier;VG011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h (verkeersbord A 1);18;1643
Wahv;Groningen;Westerkwartier;VG012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h (verkeersbord A 1);27;2700
Wahv;Groningen;Westerkwartier;VG013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h (verkeersbord A 1);25;2773
Wahv;Groningen;Westerkwartier;VG014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h (verkeersbord A 1);15;1755
Wahv;Groningen;Westerkwartier;VG015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h (verkeersbord A 1);12;1548
Wahv;Groningen;Westerkwartier;VG016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h (verkeersbord A 1);16;2192
Wahv;Groningen;Westerkwartier;VG017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1);16;2352
Wahv;Groningen;Westerkwartier;VG018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h (verkeersbord A 1);10;1570
Wahv;Groningen;Westerkwartier;VG019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h (verkeersbord A 1);12;2081
Wahv;Groningen;Westerkwartier;VG020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1);22;4026
Wahv;Groningen;Westerkwartier;VG021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h (verkeersbord A 1);11;2101
Wahv;Groningen;Westerkwartier;VG022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h (verkeersbord A 1);13;2639
Wahv;Groningen;Westerkwartier;VG023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h (verkeersbord A 1);21;4515
Wahv;Groningen;Westerkwartier;VG024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h (verkeersbord A 1);12;2748
Wahv;Groningen;Westerkwartier;VG025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h (verkeersbord A 1);17;4156
Wahv;Groningen;Westerkwartier;VG026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h (verkeersbord A 1);8;2048
Wahv;Groningen;Westerkwartier;VG027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h (verkeersbord A 1);12;3228
Wahv;Groningen;Westerkwartier;VG028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h (verkeersbord A 1);18;5094
Wahv;Groningen;Westerkwartier;VG029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h (verkeersbord A 1);11;3300
Wahv;Groningen;Westerkwartier;VG030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h (verkeersbord A 1);15;4755
Wahv;Groningen;Westerkwartier;VL016;Overschrijding maximum snelheid opautosnelwegen, met 16 km/h;6;768
Wahv;Groningen;Westerkwartier;VL017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h;4;548
Wahv;Groningen;Westerkwartier;VL018;Overschrijding maximum snelheid opautosnelwegen, met 18 km/h;1;147
Wahv;Groningen;Westerkwartier;VL019;Overschrijding maximum snelheid opautosnelwegen, met 19 km/h;1;203
Wahv;Groningen;Westerkwartier;VL022;Overschrijding maximum snelheid opautosnelwegen, met 22 km/h;1;191
Wahv;Groningen;Westerkwartier;VL025;Overschrijding maximum snelheid opautosnelwegen, met 25 km/h;2;446
Wahv;Groningen;Westerkwartier;VL027;Overschrijding maximum snelheid opautosnelwegen, met 27 km/h;3;738
Wahv;Groningen;Westerkwartier;VL030;Overschrijding maximum snelheid opautosnelwegen, met 30 km/h;1;284
Wahv;Groningen;Westerkwartier;VL034A;Overschrijding maximum snelheid opautosnelwegen, met 34 km/h;1;339
Wahv;Groningen;Westerkwartier;VL035A;Overschrijding maximum snelheid opautosnelwegen, met 35 km/h;1;348
Wahv;Groningen;Westerkwartier;VL036A;Overschrijding maximum snelheid opautosnelwegen, met 36 km/h;3;1101
Wahv;Groningen;Westerkwartier;VL038A;Overschrijding maximum snelheid opautosnelwegen, met 38 km/h;1;396
Wahv;Groningen;Westerkwartier;VM012;Overschrijding maximum snelheid opautosnelwegen, met 12 km/h(verkeersbord A 1);1;93
Wahv;Groningen;Westerkwartier;VM017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h(verkeersbord A 1);1;137
Wahv;Groningen;Westerkwartier;VM025;Overschrijding maximum snelheid opautosnelwegen, met 25 km/h(verkeersbord A 1);1;223
Wahv;Groningen;Westerkwartier;VM026;Overschrijding maximum snelheid opautosnelwegen, met 26 km/h(verkeersbord A 1);1;234
Wahv;Groningen;Westerkwartier;VM030;Overschrijding maximum snelheid opautosnelwegen, met 30 km/h(verkeersbord A 1);2;568
Wahv;Groningen;Westerkwartier;VS024;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 24 km/h;1;319
Wahv;Groningen;Westerkwartier;VS029;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 29 km/h;1;412
OM-afdoening;Groningen;Westerwolde;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;2;1200
OM-afdoening;Groningen;Westerwolde;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;1;95
OM-afdoening;Groningen;Westerwolde;D530;Zich in kennelijke staat van dronken-schap op de openbare weg bevinden;1;95
OM-afdoening;Groningen;Westerwolde;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;3;285
OM-afdoening;Groningen;Westerwolde;E211A;Als persoon jonger dan 18 alcohol aan-wezig hebben waar dit niet is toegestaan;3;191
OM-afdoening;Groningen;Westerwolde;E827;Als vreemdeling ter identificatie nietpasfoto ter beschikk.stellen/vingerafdr.;1;380
OM-afdoening;Groningen;Westerwolde;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;4;560
OM-afdoening;Groningen;Westerwolde;GA300A;Rijden onder invloed, alcoholgehalteadem bedraagt: 235 t/m 350 µg/l;1;325
OM-afdoening;Groningen;Westerwolde;H025;Afval buiten een inrichting storten/opof in de bodem brengen/te verbranden;1;380
OM-afdoening;Groningen;Westerwolde;H664A;Bij vissen in kust-/binnenwater levendevis etc. als aas gebruiken;1;380
OM-afdoening;Groningen;Westerwolde;K055;Rijden zonder geldig rijbewijs;4;1440
OM-afdoening;Groningen;Westerwolde;VA030B;Overschrijding maximum snelheidbinnen bebouwde kom, met 30 km/h;1;430
OM-afdoening;Groningen;Westerwolde;VA035;Overschrijding max. snelheid binnenbebouwde kom, van 31 tot 35 km/h;12;4540
OM-afdoening;Groningen;Westerwolde;VA040;Overschrijding max. snelheid binnenbebouwde kom, van 35 tot 40 km/h;4;1840
OM-afdoening;Groningen;Westerwolde;VA045;Overschrijding maximum snelheid binnenbebouwde kom, van 40 tot 45 km/h;3;1620
OM-afdoening;Groningen;Westerwolde;VF035;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 31-35 km/h;1;340
OM-afdoening;Groningen;Westerwolde;VF040;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 35-40 km/h;1;410
OM-afdoening;Groningen;Westerwolde;VG050;Overschrijding max snelheid (auto)wegenBuiten beb.kom 45-50 km/h (verkeersb A1);1;630
Wahv;Groningen;Westerwolde;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;12;4280
Wahv;Groningen;Westerwolde;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;34;13600
Wahv;Groningen;Westerwolde;K045A;voor het motorrijtuig met een toegestanemaximummassa van 3500 kg of minderis geen keuringsbewijs afgegeven;12;1680
Wahv;Groningen;Westerwolde;K045B;voor het motorrijtuig met een toegestanemaximummassa v 3500 kg of minder heefthet keuringsbewijs geldigheid verloren;39;5460
Wahv;Groningen;Westerwolde;K046A;voor motorrijtuig of aanhangwagen mettoegestane maximummassa van meer dan3500kg is geen keuringsbewijs afgegeven;1;400
Wahv;Groningen;Westerwolde;K046B;motorrijtuig/aanhangwagen met toegestanemaximummassa van meer dan 3500 kgis geldigheid keuringsbewijs verlopen;1;400
Wahv;Groningen;Westerwolde;K150C;Niet op eerste vordering behoorlijk hetrijbewijs ter inzage afgeven;4;380
Wahv;Groningen;Westerwolde;K155B;niet meewerken aan het voorlopige onder-zoek van uitgeademde lucht en/of aan-wijzingen in dit kader niet opvolgen;1;240
Wahv;Groningen;Westerwolde;N270E;Als bestuurder van een voertuig rijden,terwijl een band beschadigd of versletenis;1;140
Wahv;Groningen;Westerwolde;N270S;Als bestuurder van een voertuig rijden,terwijl twee banden niet voldoen aan deeisen t.a.v.de profilering;1;210
Wahv;Groningen;Westerwolde;N480A;Als bestuurder van een voertuig rijden,terwijl het voertuig scherpe delen heeft;1;230
Wahv;Groningen;Westerwolde;N519;niet voorzien van afgeknotte driehoekvoorzien van goedkeuringsmerk;1;95
Wahv;Groningen;Westerwolde;N640;als bestuurder van een voertuig rijden,terwijl het is voorzien van verblindendeverlichting;1;140
Wahv;Groningen;Westerwolde;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;1;95
Wahv;Groningen;Westerwolde;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;1;140
Wahv;Groningen;Westerwolde;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;2;400
Wahv;Groningen;Westerwolde;R337;Op onverharde weg geen voorrang verlenenaan bestuurder op verharde weg;1;240
Wahv;Groningen;Westerwolde;R397E;Parkeren op parkeergelegenheid op anderedan aangegeven wijze;1;95
Wahv;Groningen;Westerwolde;R397G;Parkeren langs gele onderbroken streep;1;95
Wahv;Groningen;Westerwolde;R406;voertuig laten staan in park, plantsoen,openbare beplantingen of groenstroken;1;95
Wahv;Groningen;Westerwolde;R434;mistlicht voeren aan voorzijde andersdan bij mist, sneeuwval of regen die hetzicht ernstig belemmert;1;95
Wahv;Groningen;Westerwolde;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;2;110
Wahv;Groningen;Westerwolde;R472C;op autoweg zonder noodzaak stilstaan opde vluchtstrook of een vluchthaven;1;240
Wahv;Groningen;Westerwolde;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;6;840
Wahv;Groningen;Westerwolde;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;3;285
