FID,id,jaar,soortnaam_opname,soortnaam_uniform,datum,x,y,tijd,substraat,lengte__m_,breedte__m_,oppervlak__m2__1,naam_waterlichaam,deelwaterlichaam,waterlochaam_code,gdb_geomattr_data,shape
biezen_2019.1220,2019-083,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,99587,437239,11:41:05,stortsteen,10,1,8,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (99587 437239)
biezen_2019.1221,2019-084,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,98801,436316,11:44:39,s op zand,50,4,150,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (98801 436316)
biezen_2019.1222,2019-085,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,98522,436037,11:47:29,stortsteen,10,2,15,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (98522 436037)
biezen_2019.1223,2019-086,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,98387,435978,11:49:31,stortsteen,20,1,20,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (98387 435978)
biezen_2019.1224,2019-087,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,107657,425495,12:33:01,s ss,5,1,3,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (107657 425495)
biezen_2019.1225,2019-088,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,107809,425294,12:37:05,stortsteen,20,2,10,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,,,POINT (107809 425294)
biezen_2019.1226,2019-089,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,111409,423402,13:06:55,slik,100,1,100,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (111409 423402)
biezen_2019.1290,2019-105,2019,Schoenoplectus x kuekenthalianus,Schoenoplectus x kuekenthalianus,2019-09-10T00:00:00,114528,424879,08:55:28,slik,100,20,15,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114528 424879)
biezen_2019.1291,2019-105,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-10T00:00:00,114528,424879,08:55:28,slik,100,20,25,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114528 424879)
biezen_2019.1292,2019-105,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-10T00:00:00,114528,424879,08:55:28,slik,100,20,5,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114528 424879)
biezen_2019.1293,2019-105,2019,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2019-09-10T00:00:00,114528,424879,08:55:28,slik,100,20,25,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114528 424879)
biezen_2019.1294,2019-106,2019,Schoenoplectus x kuekenthalianus,Schoenoplectus x kuekenthalianus,2019-09-10T00:00:00,114574,424959,09:01:15,slik,100,10,1,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114574 424959)
biezen_2019.1295,2019-106,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-10T00:00:00,114574,424959,09:01:15,slik,100,10,5,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114574 424959)
biezen_2019.1296,2019-106,2019,Eleocharis palustris,Eleocharis palustris,2019-09-10T00:00:00,114574,424959,09:01:15,slik,100,20,10,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114574 424959)
biezen_2019.1297,2019-106,2019,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2019-09-10T00:00:00,114574,424959,09:01:15,slik,100,20,20,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114574 424959)
biezen_2019.1298,2019-108,2019,Schoenoplectus x kuekenthalianus,Schoenoplectus x kuekenthalianus,2019-09-10T00:00:00,116933,425197,09:56:12,slik,30,2,30,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (116933 425197)
biezen_2019.1299,2019-108,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-10T00:00:00,116933,425197,09:56:12,slik,30,2,5,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (116933 425197)
biezen_2019.1300,2019-109,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,107914,426168,11:07:31,stortsteen,4,2,5,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (107914 426168)
biezen_2019.1301,2019-110,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,111573,425486,11:19:10,stortsteen,20,2,40,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (111573 425486)
biezen_2019.1302,2019-111,2019,Eleocharis palustris,Eleocharis palustris,2019-09-10T00:00:00,117826,425425,11:58:51,slik,100,1,50,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (117826 425425)
biezen_2019.1303,2019-111,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-10T00:00:00,117826,425425,11:58:51,slik,100,1,6,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (117826 425425)
biezen_2019.1304,2019-111,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,111575,425506,11:20:37,stortsteen,10,2,20,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (111575 425506)
biezen_2019.1305,2019-112,2019,Eleocharis palustris,Eleocharis palustris,2019-09-10T00:00:00,117857,425428,12:01:26,slik,6,2,10,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (117857 425428)
biezen_2019.1306,2019-112,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-10T00:00:00,117857,425428,12:01:26,slik,1,1,1,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (117857 425428)
biezen_2019.1307,2019-112,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,117857,425428,12:01:26,slik,5,4,15,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (117857 425428)
biezen_2019.1308,2019-113,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,120888,425474,12:19:58,slik/zand,10,2,15,Boven- en Beneden Merwede,Boven Merwede,NL94_3,,POINT (120888 425474)
biezen_2019.1309,2019-114,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,131926,423129,12:50:20,stortsteen,50,1,50,Boven- en Beneden Merwede,Afgedamde Maas-Noord,NL94_3,,POINT (131926 423129)
biezen_2019.1310,2019-115,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,116924,425991,13:35:08,stortsteen,10,1,6,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (116924 425991)
biezen_2019.1311,2019-115,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,117510,425957,13:31:24,stortsteen,5,1,5,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (117510 425957)
biezen_2019.1312,2019-116,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,111090,426218,13:49:01,slik/stortsteen,40,5,150,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (111090 426218)
biezen_2019.1313,2019-117,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,109532,426387,13:58:57,stortsteen,5,1,3,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (109532 426387)
biezen_2019.1314,2019-118,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,109567,426386,13:59:56,stortsteen,6,1,3,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (109567 426386)
biezen_2019.1315,2019-119,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-10T00:00:00,109496,426390,14:01:05,stortsteen,8,1,5,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (109496 426390)
biezen_2019.1316,2019-120,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-10T00:00:00,109456,426390,14:01:57,stortsteen,4,1,3,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (109456 426390)
biezen_2019.1317,2019-121,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-10T00:00:00,109433,426393,14:03:15,stortsteen,2,1,2,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (109433 426393)
biezen_2019.1318,2019-121,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,109433,426393,14:03:15,slik,15,1,10,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (109433 426393)
biezen_2019.1319,2019-122,2019,Eleocharis palustris,Eleocharis palustris,2019-09-10T00:00:00,109364,426393,14:05:31,stortsteen,40,1,35,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (109364 426393)
biezen_2019.1320,2019-122,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-10T00:00:00,109364,426393,14:05:31,slik,1,1,1,Boven- en Beneden Merwede,Beneden Merwede,NL94_3,,POINT (109364 426393)
biezen_2019.1321,2019-123,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-10T00:00:00,107662,426379,14:10:22,stortsteen,10,1,8,Boven- en Beneden Merwede,Beneden Merwede,,,POINT (107662 426379)
biezen_2019.1322,2019-1244,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-21T00:00:00,121818,426774,07:52:14,slik,10,1,5,Boven- en Beneden Merwede,Boven Merwede,NL94_3,,POINT (121818 426774)
biezen_2019.1323,2019-1245,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-21T00:00:00,121709,426708,07:55:20,slik,1,1,1,Boven- en Beneden Merwede,Boven Merwede,NL94_3,,POINT (121709 426708)
biezen_2019.1324,2019-1246,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-21T00:00:00,121667,426673,07:57:13,slik,2,1,1,Boven- en Beneden Merwede,Boven Merwede,NL94_3,,POINT (121667 426673)
biezen_2019.1325,2019-1247,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-21T00:00:00,121775,426640,08:07:21,slik,4,1,2,Boven- en Beneden Merwede,Boven Merwede,NL94_3,,POINT (121775 426640)
biezen_2019.1326,2019-1248,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-21T00:00:00,127572,425547,08:53:58,slik,3,1,3,Boven- en Beneden Merwede,Boven Merwede,NL94_3,,POINT (127572 425547)
biezen_2019.1327,2019-1249,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-21T00:00:00,127492,425556,08:57:59,slik,4,1,3,Boven- en Beneden Merwede,Boven Merwede,NL94_3,,POINT (127492 425556)
biezen_2019.1328,2019-1250,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-21T00:00:00,137567,419487,09:31:43,zand,20,1,2,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (137567 419487)
biezen_2019.1329,2019-1251,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-21T00:00:00,137583,419529,09:34:56,zand,1,1,1,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (137583 419529)
biezen_2019.1330,2019-1251,2019,Eleocharis palustris,Eleocharis palustris,2019-09-21T00:00:00,137583,419529,09:34:56,zand,3,1,3,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (137583 419529)
biezen_2019.1331,2019-200,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,137866,416871,07:24:19,stortsteen,1,1,1,Beneden Maas,Beneden Maas,NL94_5,,POINT (137866 416871)
biezen_2019.1332,2019-201,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,136987,417117,07:29:36,stortsteen,15,1,5,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (136987 417117)
biezen_2019.1333,2019-203,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-11T00:00:00,140632,418889,07:44:19,slik,1,1,1,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (140632 418889)
biezen_2019.1334,2019-205,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,140916,418328,07:50:04,zand,1,1,1,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (140916 418328)
biezen_2019.1335,2019-206,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-11T00:00:00,140966,417954,07:55:30,slik,10,2,10,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (140966 417954)
biezen_2019.1336,2019-206,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,140966,417954,07:55:30,slik,10,3,20,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (140966 417954)
biezen_2019.1337,2019-207,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-11T00:00:00,140959,417933,07:57:48,slik/zand,3,1,2,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (140959 417933)
biezen_2019.1338,2019-208,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-11T00:00:00,140980,417838,07:59:14,slik/zand,30,1,10,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (140980 417838)
biezen_2019.1339,2019-209,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,138987,418798,08:11:42,zand,20,1,3,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (138987 418798)
biezen_2019.1340,2019-211,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-11T00:00:00,134706,422398,08:30:43,zand,5,2,3,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (134706 422398)
biezen_2019.1341,2019-220,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-11T00:00:00,134747,422398,08:32:14,zand,15,1,10,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (134747 422398)
biezen_2019.1342,2019-221,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,134756,422404,08:33:19,zand,50,2,60,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (134756 422404)
biezen_2019.1343,2019-224,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-11T00:00:00,134911,422418,08:35:08,zand,40,3,80,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (134911 422418)
biezen_2019.1344,2019-224,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,134911,422418,08:35:08,zand,40,3,5,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (134911 422418)
biezen_2019.1345,2019-225,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,135103,422453,08:37:20,zand,10,2,10,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (135103 422453)
biezen_2019.1346,2019-226,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-11T00:00:00,135263,422448,08:38:55,slik,5,2,10,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (135263 422448)
biezen_2019.1347,2019-226,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,135263,422448,08:38:55,slik,20,2,30,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (135263 422448)
biezen_2019.1348,2019-227,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-11T00:00:00,135454,422384,08:40:42,slik,200,1,10,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (135454 422384)
biezen_2019.1349,2019-227,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,135454,422384,08:40:42,slik,200,1,30,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (135454 422384)
biezen_2019.1350,2019-227,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-11T00:00:00,135454,422384,08:40:42,riet,200,1,10,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (135454 422384)
biezen_2019.1351,2019-230,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,136930,420717,09:12:37,stortsteen,5,1,5,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (136930 420717)
biezen_2019.1352,2019-231,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,137640,419692,09:17:24,zand,30,1,20,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (137640 419692)
biezen_2019.1353,2019-233,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,136882,417100,09:24:44,stortsteen,20,1,10,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (136882 417100)
biezen_2019.1354,2019-234,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-11T00:00:00,136905,417006,09:27:41,stortsteen,2,1,2,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (136905 417006)
biezen_2019.1355,2019-234,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-11T00:00:00,136905,417006,09:27:41,stortsteen,3,1,3,Beneden Maas,Afgedamde Maas-Zuid,NL94_5,,POINT (136905 417006)
biezen_2019.1356,2019-236,2019,Eleocharis palustris,Eleocharis palustris,2019-09-11T00:00:00,155496,425047,10:29:13,slik/zand,1,1,1,Beneden Maas,Beneden Maas,NL94_5,,POINT (155496 425047)
