MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
003 43316,LW-SRDS2 2000 LM 16A 730 DAME CC,,20191001000000,20191001000000,LED 16W 3000K 2000lm
003 43317,2400 1xPLL 24 E Padvinder,,20150715000000,20190111000000,310024 PL-L 24W/830 4P MASTER
003 43318,2500 1xPLL24 E,,20030901000000,20181001000000,310024 PL-L 24W/830 4P MASTER
003 43320,KFK LED2WELL 1600lm,,20160606000000,20160606000000,LED 15W 3000K 1600lm
003 43321,2500 1xPLL24 E,,20031101000000,20181031000000,310024 PL-L 24W/830 4P MASTER
003 43322,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
003 43323,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200901000000,20200901000000,LED 11W 3000K 1200lm
003 43324,2500 1xPLL24 E,,20051201000000,20181105000000,310024 PL-L 24W/830 4P MASTER
003 43326,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
003 43327,Urbanstar BDS100DRW 23-3S LED,,20130701000000,20130701000000,LED 21W 3000K 2300lm
003 43329,2500 1xPLL24 E,,20060201000000,20181030000000,310024 PL-L 24W/830 4P MASTER
003 43330,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
003 43331,2500 1xPLL36 E,,19900101000000,20181105000000,310036 PL-L 36W/830 4P MASTER
003 43332,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
003 43333,2500 1xPLL24 E,,20040101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
003 43336,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
003 43337,2500 1xPLL24 E,,19990101000000,20181023000000,310024 PL-L 24W/830 4P MASTER
003 43337W,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20191126000000,20191126000000,LED 10W 3000K 1200lm
003 43338,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
003 43339,2500 1xPLL24 E,,20120301000000,20181123000000,310024 PL-L 24W/830 4P MASTER
003 43340,ALTRA-2 1xPLL 36 E,,20141030000000,20181123000000,310036 PL-L 36W/830 4P MASTER
003 43342,2000 1x PLL24 E,,20131219000000,20181110000000,310024 PL-L 24W/830 4P MASTER
003 43343,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
003 43344,VP1011 WW RAL-7036,,20181126000000,20181126000000,LED 16W 3000K 2000lm
003 43345,2500 1xPLL24 E,,19950101000000,20181122000000,310024 PL-L 24W/830 4P MASTER
003 43346,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
003 43347,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
003 43348,ALTRA-2 1x PLL24 E,,20080415000000,20181129000000,310024 PL-L 24W/830 4P MASTER
003 43349,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
003 43350,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
003 43351,TECEO-1 24LED NW 500mA Akzo150 005AA,,20160701000000,20160701000000,LED 38W 4000K 4800lm - 4100lm
003 43352,ARAMIS 1xPLT 26 RAL9005,,20091127000000,20200129000000,360026 PL-T TOP 26W/830 4P
003 43353,2500 1xPLL 36 E Dynadimmer,,20110426000000,20181005000000,310036 PL-L 36W/830 4P MASTER
003 43354,Urbanstar BDS100DRW 23-3S LED,,20180901000000,20180706000000,LED 21W 3000K 2300lm
003 43355,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
003 43356,ALTRA-2 1x PLL24 E,,20080415000000,20181128000000,310024 PL-L 24W/830 4P MASTER
003 43357,2550 1xPLL18/24 Iris,,20080101000000,20181024000000,310024 PL-L 24W/830 4P MASTER
003 43358,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
003 43359,2500 1xPLL24 E,,20081017000000,20181029000000,310024 PL-L 24W/830 4P MASTER
003 43360,OLYMPIA 2 1xCDO-TT 150,OLYMPIA 2 1xCDO-TT 150,20040801000000,20140815000000,220150 CDO-TT 150W/828 MASTER
003 43362,ARAMIS 1xPLT 26 RAL9005,,20091127000000,20200129000000,360026 PL-T TOP 26W/830 4P
003 43363,LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),,20210324000000,20210324000000,LED 48W 3000K 6300lm
003 43364,2650 Aurora 1xSON-T/SHP-TS 70 E,,20011001000000,20181011000000,220070 CDO-TT 070W/828 MASTER
003 43366,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
003 43367,2500 1xPLL24 E,,20051001000000,20181128000000,310024 PL-L 24W/830 4P MASTER
003 43368,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
003 43369,VP1011 WW RAL-7036,,20160901000000,20160901000000,LED 13W 3000K 1500lm
003 43370,2000 1x PLL24 E,,20130916000000,20181110000000,310024 PL-L 24W/830 4P MASTER
003 43371,2500 1xPLL24 E,,20120301000000,20181123000000,310024 PL-L 24W/830 4P MASTER
003 43372,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
003 43373,2500 1xPLL36 E,,20010401000000,20181119000000,310036 PL-L 36W/830 4P MASTER
003 43374,ALURA 1696 1xPLL 24 E,,20080220000000,20181026000000,310024 PL-L 24W/830 4P MASTER
003 43375,BDS711 Kegel 12LED 1400lm WW,,20170921000000,20170921000000,LED 13W 3000K 1400lm
003 43376,BDP102 GRN12 / 830 DS PCC SI CLO D9 SRG10,,20191001000000,20191001000000,LED 11W 3000K 1200lm
003 43377,2500 1xPLL24 E,,20091001000000,20181002000000,310024 PL-L 24W/830 4P MASTER
003 43378,STARLIGHT 16LED WW 350mA 19w RAL9005 sym. 140mm,,20161228000000,20161228000000,LED 19W 3000K 2200m
003 43379,ALTRA-2 1x PLL24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
003 43380,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
003 43381,2650 Aurora 1xSON-T/SHP-TS 70 E,2650 Aurora 1xSON-T/SHP-TS 70 E,20100601000000,20190107000000,220070 CDO-TT 070W/828 MASTER
003 43382,2500 1xPLL24 E,,20020201000000,20181123000000,310024 PL-L 24W/830 4P MASTER
003 43383,2500 1xPLL24 E,,20000901000000,20181101000000,310024 PL-L 24W/830 4P MASTER
003 43384,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
003 43385,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
003 43386,2010 1xPLL 24 E,,20050701000000,20181110000000,310024 PL-L 24W/830 4P MASTER
003 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 28W 3000K 2520lm-2052lm
003 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 70W 3000K 6720m-5264lm
003 43388,KFK LED2WELL 1200lm overeenkomst,,20180901000000,20180901000000,LED 10W 3000K 1200lm
003 43389,KFK LED2WELL 1600lm overeenkomst,,20190307000000,20190307000000,LED 13W 3000K 1600lm
003 43390,2500 1xPLL24 E,,20031101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
003 43391,VP1011 WW RAL-7036,,20161208000000,20161208000000,LED 25W 3000K 2500lm
003 43392,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
003 43393,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20191001000000,20191001000000,LED 11W 3000K 1200lm
003 43394,2010 1xPLL 24 E,,20051101000000,20181008000000,310024 PL-L 24W/830 4P MASTER
003 43395,2500 1xPLL24 E,,20011101000000,20181119000000,310024 PL-L 24W/830 4P MASTER
003 43396,2500 1xPLL24 E,,20041201000000,20181005000000,310024 PL-L 24W/830 4P MASTER
003 43397,2650 Aurora 1xSON-T/SHP-TS 70 E,,20110426000000,20201216000000,220070 CDO-TT 070W/828 MASTER
003 43398,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
003 43399,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
003 43401,2500 1xPLL24 E,,20040901000000,20181106000000,310024 PL-L 24W/830 4P MASTER
003 43402,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
003 43404,LW-SRDS2 1600 LM 16A 730 DAME CC,,20201023000000,20201023000000,LED 13W 3000K 1600lm
003 43405,2500 1xPLL24 E,,20040101000000,20180928000000,310024 PL-L 24W/830 4P MASTER
003 43406,2500 1xPLL24 E,,20070715000000,20181107000000,310036 PL-L 36W/830 4P MASTER
003 43407,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
003 43409,2500 1xPLL24 E,,20030901000000,20181001000000,310024 PL-L 24W/830 4P MASTER
003 43411,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 13W 3000K 1500lm
003 43412,2650 Aurora 1xSON-T/SHP-TS 70 E,,20080817000000,20210202000000,220070 CDO-TT 070W/828 MASTER
003 43413,VOP 800X800X200MM L2 DZ+ONDL 5601005172 RAL 7032,VOP Hellux VGL 31-5 LED RAL7003,20061101000000,20181203000000,310055 PL-L 55W/830 4P MASTER
003 43413,VOP 800X800X200MM L2 DZ+ONDL 5601005172 RAL 7032,VOP Hellux VGL 31-5 LED RAL7003,20160701000000,20160701000000,LED 35W 4000K ????lm 560mA
003 43414,2500 1xPLL24 E,,20001201000000,20181030000000,310024 PL-L 24W/830 4P MASTER
003 43415,LW-SRDS2 1600 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 13W 3000K 1600lm
003 43417,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181201000000,20181106000000,LED 16W 3000K 2000lm
003 43418,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 08W 3000K 1000lm
003 43419,2650 Aurora 1xSON-T/SHP-TS 70 E,,20110426000000,20190124000000,220070 CDO-TT 070W/828 MASTER
003 43420,2500 1xPLL24 E,,20061201000000,20181123000000,310024 PL-L 24W/830 4P MASTER
003 43421,2500 1xPLL24 E,,20030901000000,20181005000000,310024 PL-L 24W/830 4P MASTER
003 43422,BGP630 GRN 2200/WW PSD IP65 .... D9 SRG10 350mA,,20151228000000,20151228000000,LED 22W 3000K 2200lm
003 43423,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
003 43424,BGP615 LW10 LED12 4S/amber,,20210325000000,20210325000000,LED 12W Amber 1200lm
003 43426,ALTRA-2 1x PLL24 E,,20080220000000,20200330000000,310024 PL-L 24W/830 4P MASTER
003 43427,8606 1xCDMT35 W,,20001201000000,20090212000000,200035 CDM-T35W/930 Mast.elite
003 43428,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20201023000000,20201023000000,LED 11W 3000K 1200lm
003 43430,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
003 43431,2500 1xPLL24 E,,20011101000000,20181107000000,310024 PL-L 24W/830 4P MASTER
003 43432,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
003 43433,KFK LED2WELL 1600lm overeenkomst,,20180901000000,20180901000000,LED 13W 3000K 1600lm
003 43436,2000 1x PLL24 E,,20060704000000,20181112000000,310024 PL-L 24W/830 4P MASTER
003 43437,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
003 43438,2600 1xPLL24 E,,20051101000000,20181009000000,310024 PL-L 24W/830 4P MASTER
003 43439,Citea midi 1xCDM-T 70W,,20031201000000,20200130000000,200070 CDM-T 70W/930 Mast.elit
003 43440,2500 1xPLL36 E,,20021101000000,20181029000000,310036 PL-L 36W/830 4P MASTER
003 43441,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181115000000,LED 13W 3000K 1600lm
003 43442,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
003 43443,TECEO-1 32LED NW 500mA Akzo150 005AA,TECEO-1 32LED NW 500mA Akzo150 005AA,20160701000000,20160701000000,LED 51W 4000K 6400lm - 5500lm
003 43444,Urbanstar BDS100DRW 12-3S LED,,20190701000000,20190701000000,LED 11W 3000K 1200lm
003 43445,2310 1xPLL24 E,,20050815000000,20181112000000,310024 PL-L 24W/830 4P MASTER
003 43446,TECEO-1 48LED NW 500mA Akzo150 008AG,TECEO-1 40LED NW 350mA Akzo150 005AA,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
003 43446,TECEO-1 48LED NW 500mA Akzo150 008AG,TECEO-1 40LED NW 350mA Akzo150 005AA,20150826000000,20150826000000,LED 75W 4000K 10400lm - 8700lm
003 43447,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181113000000,310024 PL-L 24W/830 4P MASTER
003 43448,VP1011 WW RAL-7036,,20171002000000,20171002000000,LED 08W 3000K 1000lm
003 43449,2500 1xPLL24 E,,20001201000000,20181004000000,310024 PL-L 24W/830 4P MASTER
003 43450,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
003 43451,FGS 103 1xPLL 24 E,,20021001000000,20181119000000,310024 PL-L 24W/830 4P MASTER
003 43452,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 08W 3000K 1000lm
003 43453,ALTRA-2 1x PLL24 E,,20080415000000,20181126000000,310024 PL-L 24W/830 4P MASTER
003 43454,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20191001000000,20191001000000,LED 11W 3000K 1200lm
003 43455,Citea midi 1xCDM-T 35 C,,20040701000000,20200130000000,200035 CDM-T35W/930 Mast.elite
003 43457,ALTRA-2 1x PLL24 E,,20071010000000,20181127000000,310024 PL-L 24W/830 4P MASTER
003 43458,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
003 43459,2500 1xPLL24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
003 43460,Urbanstar BDS100DRW 23-3S LED,,20130701000000,20130701000000,LED 21W 3000K 2300lm
003 43461,KFK LED2WELL 1800lm overeenkomst,,20180901000000,20180901000000,LED 16W 3000K 1800lm
003 43463,ALTRA-2 1x PLL24 E,,20080414000000,20181130000000,310024 PL-L 24W/830 4P MASTER
003 43465,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181001000000,20180828000000,LED 13W 3000K 1600lm
003 43466,ALTRA-2 1xPLL 36 E,,20151228000000,20181003000000,310036 PL-L 36W/830 4P MASTER
003 43468,2500 1xPLL24 E,,20040101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
003 43469,ALTRA-2 1x PLL24 E,,20080414000000,20181128000000,310024 PL-L 24W/830 4P MASTER
003 43470,LW-SRDS2 2000 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 16W 3000K 2000lm
003 43471,2050 1xTLD 18,,19850410000000,20081117000000,UNIVERSETTE LL 18W KL.740
003 43472,ALURA 1696 1xPLL 24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
003 43473,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20180801000000,20180801000000,LED 28W 3000K 2520lm-2052lm
003 43473,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20180801000000,20180801000000,LED 70W 3000K 6720m-5264lm
003 43474,Urbanstar BDS100DRW 18-3S LED,,20150905000000,20150905000000,LED 16W 3000K 1800lm
003 43475,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
003 43476,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20181001000000,20181001000000,LED 10W 3000K 1200lm
003 43477,ALTRA-2 1xPLL 36 E,,20131017000000,20181123000000,310036 PL-L 36W/830 4P MASTER
003 43478,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
003 43479,ALTRA-2 1x PLL24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
003 43480,Ampera Mini 24LED 5068 WW 500mA 003A7,,20171002000000,20171002000000,LED 38W 3000K 4900lm - 4000lm
003 43481,ALTRA-2 1x PLL24 E,,20080415000000,20181127000000,310024 PL-L 24W/830 4P MASTER
003 43483,2650 Aurora 1xSON-T/SHP-TS 70 E,,20020401000000,20181012000000,220070 CDO-TT 070W/828 MASTER
003 43484,KFK LED2WELL 1600lm,,20160721000000,20160721000000,LED 15W 3000K 1600lm
003 43485,2500 1xPLL24 E,,20011001000000,20181119000000,310024 PL-L 24W/830 4P MASTER
003 43486,2500 1xPLL24 E,,20160321000000,20181107000000,310024 PL-L 24W/830 4P MASTER
003 43487,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150130000000,20150130000000,LED 44W 4000K 6000lm - 5100lm
003 43488,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
003 43489,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
003 43490,BGP615 LW10 LED12 4S/amber,,20210325000000,20210325000000,LED 12W Amber 1200lm
003 43491,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
003 43492,2650 Aurora 1xSON-T/SHP-TS 100,,20040701000000,20191120000000,220100 CDO-TT 100W/828 MASTER
003 43493,2500 1xPLL24 E,,20030601000000,20190404000000,310024 PL-L 24W/830 4P MASTER
003 43494,2000 1x PLL24 E,,20130920000000,20181124000000,310024 PL-L 24W/830 4P MASTER
003 43496,2500 1xPLL24 E,,19970601000000,20181109000000,310024 PL-L 24W/830 4P MASTER
003 43497,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181201000000,20181109000000,LED 16W 3000K 2000lm
003 43498,2500 1xPLL24 E,,20031101000000,20181031000000,310024 PL-L 24W/830 4P MASTER
003 43499,2500 1xPLL24 E,,20021001000000,20181119000000,310024 PL-L 24W/830 4P MASTER
003 43500,Piano-Mini 16 LED.... WW 350mA,,20150905000000,20150905000000,LED 19W 3000K 2200m
003 43501,ALTRA-2 1x PLL24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
003 43502,ALTRA-2 1x PLL24 E,,20071010000000,20181127000000,310024 PL-L 24W/830 4P MASTER
003 43503,2500 1xPLL36 E,,20061228000000,20181101000000,310036 PL-L 36W/830 4P MASTER
003 43504,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
003 43505,2500 1xPLL24 E,,20021001000000,20181005000000,310024 PL-L 24W/830 4P MASTER
003 43507,2000 1x PLL24 E,,20111101000000,20181105000000,310024 PL-L 24W/830 4P MASTER
003 43508,KIO 1X PLL 24  EVSA,,20090513000000,20181003000000,310024 PL-L 24W/830 4P MASTER
003 43509,Urbanstar BDS100DRW 12-3S LED,,20150905000000,20150905000000,LED 11W 3000K 1200lm
003 43510,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
003 43511,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 13W 3000K 1600lm
003 43514,2500 1xPLL24 E,,20021001000000,20181005000000,310024 PL-L 24W/830 4P MASTER
003 43515,2500 1xPLL24 E,,20021001000000,20181004000000,310024 PL-L 24W/830 4P MASTER
003 43516,2500 1xPLL24 E,,20070413000000,20181109000000,310024 PL-L 24W/830 4P MASTER
003 43517,BDS711 Kegel 20LED 1800lm WW,,20170921000000,20170921000000,LED 16W 3000K 1800lm
003 43518,LW-SRDS2 2000 LM 16A 730 DAME CC,,20190805000000,20190805000000,LED 16W 3000K 2000lm
003 43520,2500 1xPLL24 E,,20030901000000,20181005000000,310024 PL-L 24W/830 4P MASTER
003 43521,2010 1xPLL 24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
003 43522,2010 1xPLL 24 E,,20100712000000,20181202000000,310024 PL-L 24W/830 4P MASTER
003 43523,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181124000000,310024 PL-L 24W/830 4P MASTER
003 43524,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
003 43525,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
003 43526,2500 1xPLL24 E,,20001201000000,20181101000000,310024 PL-L 24W/830 4P MASTER
003 43527,ALTRA-2 1x PLL24 E,,20080415000000,20181129000000,310024 PL-L 24W/830 4P MASTER
003 43528,FGS 103 1xPLL 24 E,,20021001000000,20181119000000,310024 PL-L 24W/830 4P MASTER
003 43529,BDS711 Kegel 20LED 1800lm WW,,20170921000000,20170921000000,LED 16W 3000K 1800lm
003 43531,2500 1xPLL24 E,,20030901000000,20181005000000,310024 PL-L 24W/830 4P MASTER
003 43532,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181030000000,20181030000000,LED 16W 3000K 2000lm
003 43533,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
003 43534,2000 1x PLL24 E,,20130919000000,20181110000000,310024 PL-L 24W/830 4P MASTER
003 43536,BDP102 GRN15 / 830 DS PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 13W 3000K 1500lm
003 43537,KFK LED2WELL 1600lm,,20160613000000,20160613000000,LED 15W 3000K 1600lm
003 43538,2500 1xPLL24 E,,20031201000000,20181101000000,310024 PL-L 24W/830 4P MASTER
003 43539,TECEO-1 24LED NW 350mA Akzo150 005AA,,20160701000000,20160701000000,LED 27W 4000K 3800lm - 3200lm
003 43541,2500 1xPLL24 E,,20011001000000,20181119000000,310024 PL-L 24W/830 4P MASTER
003 43542,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
003 43543,FGS 103 1xPLL 24 E,,20051101000000,20210128000000,310024 PL-L 24W/830 4P MASTER
003 43544,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310036 PL-L 36W/830 4P MASTER
003 71777,2500 1xPLL36 E,,19970301000000,20181119000000,310036 PL-L 36W/830 4P MASTER
003 71779,KFK LED2WELL 1600lm,,20160418000000,20160418000000,LED 15W 3000K 1600lm
003 71781,LW-SRDS2 1600 LM 16A 730 DAME CC,LW-SRDS2 1600 LM 16A 730 DAME CC,20201023000000,20201023000000,LED 13W 3000K 1600lm
003 71783,Ampera Midi 32LED WW 500mA 005A1,,20160901000000,20160901000000,LED 51W 3000K 6000lm - 5100lm
003 71785,2500 1xPLL24 E,,20060301000000,20181030000000,310024 PL-L 24W/830 4P MASTER
003 71789,2661 Aurora 1xSON-T/SHP-TS100,,20040901000000,20191128000000,220100 CDO-TT 100W/828 MASTER
003 71793,LW-SRDS2 1200 LM 8A 730 DAME CC top 76,,20190805000000,20190805000000,LED 10W 3000K 1200lm
003 71794,2650 Aurora 1xSON-T/SHP-TS 70 E,,20080901000000,20200928000000,220070 CDO-TT 070W/828 MASTER
003 71797,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
003 71798,Urbanstar BDS100DRW 27-3S LED,,20130701000000,20130701000000,LED 24W 3000K 2800lm
003 71800,ARAMIS 1xPLT 26 RAL9005,,20121031000000,20200129000000,360026 PL-T TOP 26W/830 4P
003 71803,KFK LED2WELL 1600lm overeenkomst,,20210501000000,20210501000000,LED 15W 3000K 1600lm
003 71805,KFK LED2WELL 1600lm overeenkomst,,20210501000000,20210501000000,LED 15W 3000K 1600lm
003 71806,SCALA MIDI 24 LED WW 350mA 2704lm,,20160719000000,20160719000000,LED 29W 3000K 2704lm
003 71807,Urbanstar BDS100DRW 14-3S LED,,20130601000000,20130601000000,LED 13W 3000K 1400lm
003 71808,Urbanstar BDS100DRW 12-3S LED,,20171003000000,20171003000000,LED 11W 3000K 1200lm
003 71810,FGS 103 1xPLL 24 E,,20010201000000,20181110000000,310024 PL-L 24W/830 4P MASTER
003 71812,Axia 2.1 WW 5167 8 led 690mA 2000lm,,20170921000000,20170921000000,LED 18W 3000K 2000lm
003 71813,Ampera Midi 32LED WW 350mA 003A0,,20180501000000,20180501000000,LED 36W 3000K 4800lm
003 71817,Mithra BDS150 12LED-HB WW,,20160127000000,20160127000000,LED 14W 3000K 1650lm
003 71819,VZ12W LED 3000K IP65 840lm,,20140526000000,20140526000000,LED 12W 3000K 840lm
003 71820,ALTRA-2 1xPLL 36 E,,20110420000000,20181012000000,310036 PL-L 36W/830 4P MASTER
003 71822,NEOS 1 CDM-T35W 1659 RAL9023,,20120701000000,20200129000000,200035 CDM-T35W/930 Mast.elite
003 71823,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20170526000000,20170526000000,LED 16W 3000K 2000lm
003 99993,LW-SRDS2 1600 LM 16A 730 DAME CC,,20190805000000,20190805000000,LED 13W 3000K 1600lm
003 99998,2010 1xPLL 24 E,,20050201000000,20181110000000,310024 PL-L 24W/830 4P MASTER
003A43368,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181124000000,310024 PL-L 24W/830 4P MASTER
003A43385,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
003A43475,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
003A43505,2000 1x PLL24 E,,20151228000000,20181110000000,310024 PL-L 24W/830 4P MASTER
003A43537,KFK LED2WELL 1600lm,,20160613000000,20160613000000,LED 15W 3000K 1600lm
003A43539,TECEO-1 24LED NW 350mA Akzo150 005AA,,20161004000000,20161004000000,LED 27W 4000K 3800lm - 3200lm
003A71798,Urbanstar BDS100DRW 12-3S LED,,20190701000000,20190701000000,LED 11W 3000K 1200lm
003L43427,FOCAL 1641 1x CDO-ET 70W,FOCAL 1641 1x CDO-ET 70W,20091214000000,20181026000000,220070 CDO-TT 070W/828 MASTER
003L43427,FOCAL 1641 1x CDO-ET 70W,FOCAL 1641 1x CDO-ET 70W,20091214000000,20190215000000,220070 CDO-TT 070W/828 MASTER
004 43313,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
004 43315,2651 Aurora 1xSON-T /SHP-TS 100 E,,20091115000000,20191120000000,220100 CDO-TT 100W/828 MASTER
004 43316,LW-SRDS2 2000 LM 16A 730 DAME CC,,20191001000000,20191001000000,LED 16W 3000K 2000lm
004 43317,2400 1xPLL 24 E Padvinder,,20030701000000,20131220000000,310024 PL-L 24W/830 4P MASTER
