GemeenteCode;GemeenteNaam;LijstNummer;LijstNaam;DocumentTaal;PublicatieGeslacht;KandidaatNummer;Initialen;Roepnaam;Tussenvoegsel;Achternaam;Woonplaats;Land;Geslacht
1966;Het Hogeland;3;ChristenUnie;nl;ja;22;P.W.;Peter;;Vlas;Bedum;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;23;D.;Douwe;de;Jonge;Bedum;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;24;H.M.;Hilma;;Oudman - Dam;Stitswerd;NL;v
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;1;M.A.;Mariëtte;de;Visser;Eenrum;NL;v
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;2;J.J.;Janny;;Klei;Uithuizermeeden;NL;v
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;3;G.H.;Han;;Hefting;Winsum;NL;m
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;4;I.J.;Ivo;;Poll;Wehe-den Hoorn;NL;m
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;5;J.R.;Jaap;;Heres;Bedum;NL;m
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;6;G.;Geertje;;Karstens;Niekerk;NL;v
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;7;R.;Roelf;;Wierenga;Uithuizen;NL;m
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;8;R.L.;Ronald;de;Haan;Baflo;NL;m
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;9;M.M.;Mees;;Breuker;Den Andel;NL;m
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;10;M.J.H.;Maria;;Bolt;Onderdendam;NL;v
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;11;R.;Remko;de;Rijk;Bedum;NL;m
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;12;H.;Henk;;Supheert;Adorp;NL;m
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;13;E.;Eugenie;;Stolk;Winsum;NL;v
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;14;R.;Romke;;Visser;Winsum;NL;m
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;15;P.;Pascal;;Roemers;Adorp;NL;m
1966;Het Hogeland;4;Partij van de Arbeid (P.v.d.A.);nl;ja;16;J.W.;Jan Willem;;Nanninga;Winsum;NL;m
1966;Het Hogeland;5;GROENLINKS;nl;ja;1;A.J.;Arjen;;Nolles;Schouwerzijl;NL;m
1966;Het Hogeland;5;GROENLINKS;nl;ja;2;A.M.;Anne Marie;;Smits;Pieterburen;NL;v
1966;Het Hogeland;5;GROENLINKS;nl;ja;3;P.G.;Paul;;Steenman;Warfhuizen;NL;m
1966;Het Hogeland;5;GROENLINKS;nl;ja;4;G.J.;Gabe;;Penninga;Roodeschool;NL;m
1966;Het Hogeland;5;GROENLINKS;nl;ja;5;G.H.;Niek;;Peters;Bedum;NL;m
1966;Het Hogeland;5;GROENLINKS;nl;ja;6;B.E.I.;Barbara;van den;Burg;Eenrum;NL;v
1966;Het Hogeland;5;GROENLINKS;nl;ja;7;S.J.;Saskia;;Visser;Winsum;NL;v
1966;Het Hogeland;5;GROENLINKS;nl;ja;8;C.;Tineke;van der;Schoor;Winsum;NL;v
1966;Het Hogeland;5;GROENLINKS;nl;ja;9;A.A.M.;Ab;;Bruininks;Winsum;NL;m
1966;Het Hogeland;5;GROENLINKS;nl;ja;10;A.F.;Attie;;Bos;Houwerzijl;NL;v
1966;Het Hogeland;5;GROENLINKS;nl;ja;11;M.M.H.;Marc;;Verschuren;Den Andel;NL;m
1966;Het Hogeland;5;GROENLINKS;nl;ja;12;W.;Wiebe;van der;Ploeg;Groningen;NL;m
1966;Het Hogeland;5;GROENLINKS;nl;ja;13;H.P.;Henk;;Reijsoo;Noordwolde;NL;m
1966;Het Hogeland;5;GROENLINKS;nl;ja;14;C.M.;Mariska;;Markhorst;Bedum;NL;v
1966;Het Hogeland;6;VVD;nl;ja;1;S.;Stefan;van;Keijzerswaard;Uithuizen;NL;m
1966;Het Hogeland;6;VVD;nl;ja;2;H.G.;Gerard;ten;Brink;Baflo;NL;m
1966;Het Hogeland;6;VVD;nl;ja;3;P.G.;Peter;;Vonck;Sauwerd;NL;m
1966;Het Hogeland;6;VVD;nl;ja;4;B.;Berdien;;Bartelds;Winsum;NL;v
1966;Het Hogeland;6;VVD;nl;ja;5;L.S.;Laura;;Wilke de Souza;Uithuizen;NL;v
1966;Het Hogeland;6;VVD;nl;ja;6;M.E.;Mario;;Meijer;Winsum;NL;m
1966;Het Hogeland;6;VVD;nl;ja;7;E.J.A.;Annelies;;Borchert;Pieterburen;NL;v
1966;Het Hogeland;6;VVD;nl;ja;8;A.H.D.;Alexander;van;Hoogen;Kloosterburen;NL;m
1966;Het Hogeland;6;VVD;nl;ja;9;F.P.;Folkert;van der;Zee;Kloosterburen;NL;m
1966;Het Hogeland;6;VVD;nl;ja;10;M.A.R.;Marcel;;Aling;Vierhuizen;NL;m
1966;Het Hogeland;6;VVD;nl;ja;11;J.P.;Johan;van der;Vis;Leens;NL;m
1966;Het Hogeland;6;VVD;nl;ja;12;M.;Martin;;Pijlman;Winsum;NL;m
1966;Het Hogeland;6;VVD;nl;ja;13;C.J.;Christiaan;de;Groot;Uithuizen;NL;m
1966;Het Hogeland;6;VVD;nl;ja;14;W.;Willy;;Westerdijk-Wildeboer;Oosternieland;NL;v
1966;Het Hogeland;6;VVD;nl;ja;15;N.;Nico;;Bakker;Pieterburen;NL;m
1966;Het Hogeland;6;VVD;nl;ja;16;K.W.;Klaziena;;Louwes;Vierhuizen;NL;v
1966;Het Hogeland;6;VVD;nl;ja;17;R.P.;Remt;;Meijer;Kloosterburen;NL;m
1966;Het Hogeland;7;Hogeland Lokaal Centraal;nl;ja;1;R.;Rolf;van;Bruggen;Bedum;NL;m
1966;Het Hogeland;7;Hogeland Lokaal Centraal;nl;ja;2;N.R.;Nico;;Werkman;Baflo;NL;m
1966;Het Hogeland;7;Hogeland Lokaal Centraal;nl;ja;3;A.T.;Arie;;Molenhuis;Winsum;NL;m
1966;Het Hogeland;7;Hogeland Lokaal Centraal;nl;ja;4;A.;Anouck;;Schutter;Pieterburen;NL;v
1966;Het Hogeland;7;Hogeland Lokaal Centraal;nl;ja;5;T.;Trea;;Appeldoorn-de Haan;Roodeschool;NL;v
1966;Het Hogeland;7;Hogeland Lokaal Centraal;nl;ja;6;P.;Peter;;Buurma;Baflo;NL;m
1966;Het Hogeland;7;Hogeland Lokaal Centraal;nl;ja;7;N.;Nynke;van;Bruggen;Bedum;NL;v
1966;Het Hogeland;7;Hogeland Lokaal Centraal;nl;ja;8;W.F.;Willem;;Groeneveld;Pieterburen;NL;m
1966;Het Hogeland;7;Hogeland Lokaal Centraal;nl;ja;9;W.C.;Wim;;Dirks;Den Andel;NL;m
1966;Het Hogeland;7;Hogeland Lokaal Centraal;nl;ja;10;L.L.;Bert;;Schaap;Ulrum;NL;m
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;1;L.M.;Linda;;Visser;Kantens;NL;v
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;2;T.J.L.;Jarko;ter;Veen;Kloosterburen;NL;m
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;3;J.;John;;Hazenberg;Kloosterburen;NL;m
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;4;E.M.T.;Tiny;;Asselman;Zandeweer;NL;v
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;5;T.J.;Teddy;;Klein-Hoekstra;Warffum;NL;v
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;6;S.;Stijn;;Visser;Uithuizen;NL;m
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;7;S.W.J.;Steffanie;;Zegwaard;Wehe-den Hoorn;NL;v
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;8;C.M.;Sabrine;;Roeling;Bedum;NL;v
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;9;M.;Massoud;;Djabani;Bedum;NL;m
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;10;P.J.;Peter;;Terpstra;Bedum;NL;m
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;11;S.;Sharon;;Brink;Ulrum;NL;v
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;12;J.M.;Marleen;;Helmans;Warffum;NL;v
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;13;T.;Trijntje;van;Lottum;Oosternieland;NL;v
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;14;J.A.;Cobie;;Dekkers-Zevenberg;Bedum;NL;v
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;15;C.;Corrie;;Helmans;Warffum;NL;v
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;16;J.;Johan;;Rozeboom;Kantens;NL;m
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;17;H.S.;Harma;;Kooi-Wieringa;Warffum;NL;v
1966;Het Hogeland;8;Lokaal Sociaal;nl;ja;18;J.;Jannes;;Wiersema;Roodeschool;NL;m
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;1;T.;Thea;van der;Veen;Hoogezand;NL;v
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;2;H.J.;Henk;;Flederus;Hoogezand;NL;m
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;3;A.A.M.;Anneke;;Perdon-Pancras;Kolham;NL;v
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;4;J.;Jan;;Westerdiep;Sappemeer;NL;m
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;5;J.;Anja;van;Duren;Muntendam;NL;v
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;6;A.;Alexander;;Bousema;Meeden;NL;m
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;7;M.;Maaike;;Bronsema-de Vries;Meeden;NL;v
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;8;G.G.J.;Gosse;;Huizenga;Muntendam;NL;m
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;9;I.L.;Irma;;Voogd;Overschild;NL;v
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;10;N.;Nurettin;;Ilhan;Sappemeer;NL;m
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;11;H.;Harm;;Loer;Noordbroek;NL;m
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;12;F.J.;Fred;;Bakker;Sappemeer;NL;m
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;13;IJ.C.W.;IJsbrand;van der;Leeuw;Schildwolde;NL;m
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;14;H.P.;Hans;;Udo;Cairo;EG;m
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;15;H.E.;Rieks;;Folgerts;Sappemeer;NL;m
1952;Midden-Groningen;1;Partij van de Arbeid (P.v.d.A.);nl;ja;16;J.C.M.;José;van;Schie;Groningen;NL;v
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;1;M.;;;Ploeger;Meeden;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;2;P.A.;;;Nieland-Kampen;Hoogezand;NL;v
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;3;H.;;;Loots;Muntendam;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;4;J.A.;;;Buurke;Kolham;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;5;G.H.;;;Akkerman-Ritsema;Harkstede;NL;v
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;6;J.;;;Velthuis;Zuidbroek;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;7;C.;;;Velthuis;Zuidbroek;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;8;J.;;;Hulzebos;Hoogezand;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;9;E.H.;;;Lenting;Siddeburen;NL;v
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;10;H.H.;;;Loots;Muntendam;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;11;I.;;;Wijchers;Hoogezand;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;12;J.K.;;;Ruiter;Noordbroek;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;13;M.;;;Wolthuis;Muntendam;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;14;H.G.;;de;Groot;Hoogezand;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;15;C.;;;Staring-Tholen;Hoogezand;NL;v
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;16;M.W.;;;Keuning;Zuidbroek;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;17;H.T.;;;Massink;Schildwolde;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;18;M.;;;Kragt;Hoogezand;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;19;S.F.H.;;;Meiring;Sappemeer;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;20;L.;;;Roffel;Zuidbroek;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;21;G.H.;;;Veldthuis;Zuidbroek;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;22;A.M.;;van;Delden;Kolham;NL;v
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;23;H.;;;Haze;Hoogezand;NL;m
1952;Midden-Groningen;2;GemeenteBelangen Midden-Groningen;nl;ja;24;G.;;;Broek-Prins;Velsen-Zuid;NL;v
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;1;J.;Joke;;Lesman-Veenstra;Hoogezand;NL;v
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;2;T.O.;Thorwald;;Vader;Siddeburen;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;3;H.P.;Peter;;Oest;Hoogezand;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;4;I.;Ida;;Klaassens;Hoogezand;NL;v
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;5;R.;Richard;;Croeze;Slochteren;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;6;C.;Conny;van;Dijk;Hoogezand;NL;v
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;7;J.;Joyce;;Veendorp;Zuidbroek;NL;v
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;8;S.;Sandra;van der;Laan;Overschild;NL;v
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;9;R.;René;;Leemhuis;Hoogezand;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;10;R.;Roelf;;Swarts;Muntendam;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;11;K.W.;Kees;;Koning;Sappemeer;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;12;S.;Sonja;;Klaassens-Veenstra;Hoogezand;NL;v
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;13;H.;Hülya;;Polat;Hoogezand;NL;v
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;14;G.;Gerrit;;Vermeer;Hoogezand;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;15;I.J.;Ivonne;;Croeze - Voorzee;Slochteren;NL;v
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;16;H.;Henk;van;Embden;Hoogezand;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;17;J.J.;Jolanda;;Oest;Hoogezand;NL;v
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;18;C.J.;Kees;;Stada;Kropswolde;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;19;B.H.H.;Berend;;Mulder;Hoogezand;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;20;F.G.;Ria;;Norder;Muntendam;NL;v
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;21;M.;Michiel;;Doevendans;Borgercompagnie;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;22;H.J.;Harry;;Hut;Hoogezand;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;23;T.;Tjaard;;Klootsema;Westerbroek;NL;m
1952;Midden-Groningen;3;SP (Socialistische Partij);nl;ja;24;A.H.M.;Nol;;Mühlenberg;Hoogezand;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;1;E.J.K.;Evert;;Offereins;Froombosch;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;2;M.J.;Marjolein;;Vulpes;Hellum;NL;v
1952;Midden-Groningen;4;VVD;nl;ja;3;H.;Hans-Peter;;Palland;Kropswolde;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;4;A.B.;Dolf;;Vink;Schildwolde;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;5;M.;Michael;;Akkerman;Groningen;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;6;D.;Dennie;van;Buuren;Sappemeer;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;7;J.;Janneke;van;Steenbergen;Siddeburen;NL;v
1952;Midden-Groningen;4;VVD;nl;ja;8;T.;Tim;;Boelens;Amsterdam;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;9;W.E.C.;Wim;;Wind;Siddeburen;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;10;M.J.;Menso;;Oosting;Harkstede;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;11;K.;Kees;;Dontje;Woudbloem;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;12;J.T.;Theo;;Aardse;Zuidbroek;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;13;H.G.J.;Henk;;Lockhorn;Sappemeer;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;14;H.W.;Hans;;Jonk;Kropswolde;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;15;H.;Ria;;Hartong-Bakker;Hoogezand;NL;v
1952;Midden-Groningen;4;VVD;nl;ja;16;J.J.T.;Janine;;Bruning;Muntendam;NL;v
1952;Midden-Groningen;4;VVD;nl;ja;17;G.G.;Gerke;;Schrage;Kiel-Windeweer;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;18;J.H.;Jan;;Batelaan;Zuidbroek;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;19;H.;Henk;;Tepper;Zuidbroek;NL;m
1952;Midden-Groningen;4;VVD;nl;ja;20;R.J.;Roelien;;Kamminga;Zuidbroek;NL;v
1952;Midden-Groningen;5;ChristenUnie;nl;ja;1;N.;Niels;;Joostens;Slochteren;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;2;M.T.;Marco;;Metscher;Sappemeer;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;3;K.;Klaas;;Boer;Siddeburen;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;4;R.;Roel;;Folkersma;Hoogezand;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;5;G.P.;Gerard;;Knol;Kiel-Windeweer;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;6;I.R.;Ingeborg;;Prins-Kruize;Zuidbroek;NL;v
1952;Midden-Groningen;5;ChristenUnie;nl;ja;7;C.T.;Christine;van de;Wetering-Melse;Sappemeer;NL;v
1952;Midden-Groningen;5;ChristenUnie;nl;ja;8;H.J.;Hendrik Jan;;Boven;Sappemeer;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;9;T.A.W.;Annette;;Jansma-den Boer;Harkstede;NL;v
1952;Midden-Groningen;5;ChristenUnie;nl;ja;10;G.J.W.;Gert Jan;;Bent;Kropswolde;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;11;M.J.;Maarten;van der;Spek;Schildwolde;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;12;M.A.;Miranda;;Hoeksema-Schoenmaker;Schildwolde;NL;v
1952;Midden-Groningen;5;ChristenUnie;nl;ja;13;G.J.;Geert;;Bondt;Sappemeer;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;14;K.W.;Kor;;Dikkema;Muntendam;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;15;P.;Pieter;;Braam;Hoogezand;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;16;J.;Jan;de;Haan;Kropswolde;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;17;J.J.;Johannes;;Bos;Noordbroek;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;18;M.;Meint;;Dekker;Hoogezand;NL;m
1952;Midden-Groningen;5;ChristenUnie;nl;ja;19;A.M.;Margreet;;Nijburg-Pastoor;Siddeburen;NL;v
1952;Midden-Groningen;5;ChristenUnie;nl;ja;20;H.;Henk;;Gernaat;Froombosch;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;1;E.;Erik;;Drenth;Hoogezand;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;2;A.P.A.;Erianne;van der;Burg-Versteeg;Steendam;NL;v
1952;Midden-Groningen;6;CDA;nl;ja;3;H.;Harry;;Wind;Muntendam;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;4;M.N.;Mara;;Min;Westerbroek;NL;v
1952;Midden-Groningen;6;CDA;nl;ja;5;P.;Peter;van der;Werk;Hoogezand;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;6;G.;Gerben;;Stellingwerf;Schildwolde;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;7;P.;Peter;;Renkema;Harkstede;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;8;A.C.M.;Annelien;de;Winter-Wijffels;Noordbroek;NL;v
1952;Midden-Groningen;6;CDA;nl;ja;9;J.L.;Koos;;Joosten;Hoogezand;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;10;A.J.;Allard;;Grashuis;Slochteren;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;11;M.W.;Maarten;van der;Meijden;Hoogezand;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;12;H.;Huib;van der;Burg;Westerbroek;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;13;H.G.;Gerald;;Schuil;Kropswolde;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;14;R.J.;Roel;;Vonk;Kropswolde;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;15;W.J.;Wim;;Molema;Kropswolde;NL;m
1952;Midden-Groningen;6;CDA;nl;ja;16;F.;Fré;;Bos;Siddeburen;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;1;R.A.;Roshano;;Dewnarain;Hoogezand;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;2;A.D.;Albert;;Bosscher;Muntendam;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;3;S.D.;Sylvain;;Woest;Hoogezand;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;4;G.A.;Ger;;Zuiderveen;Sappemeer;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;5;A.L.;Arlette;;Dewnarain;Hoogezand;NL;v
1952;Midden-Groningen;7;GROENLINKS;nl;ja;6;M.;Merel;;Danoe;Hoogezand;NL;v
1952;Midden-Groningen;7;GROENLINKS;nl;ja;7;B.;Bahja;;Mohamed;Hoogezand;NL;v
1952;Midden-Groningen;7;GROENLINKS;nl;ja;8;S.T.;Silvia;;Poel-Kuperus;Hoogezand;NL;v
1952;Midden-Groningen;7;GROENLINKS;nl;ja;9;C.H.;Carmen;;Roossien;Hoogezand;NL;v
1952;Midden-Groningen;7;GROENLINKS;nl;ja;10;L.;Lisa;;Brandsma;Slochteren;NL;v
1952;Midden-Groningen;7;GROENLINKS;nl;ja;11;J.A.K.;Jan;;Poel;Hoogezand;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;12;W.J.;Pim;;Witteveen;Noordbroek;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;13;R.D.;Romano;;Liu;Hoogezand;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;14;F.;Fred;;Mahler;Steendam;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;15;K.;Klaas;;Hamersma;Hoogezand;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;16;H.J;Harald;van;Leeuwen;Noordbroek;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;17;S.F.A.;Sjoert;de;Ruijter;Kiel-Windeweer;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;18;H.;Heleen;;Visscher;Sappemeer;NL;v
1952;Midden-Groningen;7;GROENLINKS;nl;ja;19;O.J.;Olaf;;Westerhof;Harkstede;NL;m
1952;Midden-Groningen;7;GROENLINKS;nl;ja;20;G.G.;Gherie;ter;Steege;Meeden;NL;v
1952;Midden-Groningen;7;GROENLINKS;nl;ja;21;M.H.;Mario;;Post;Muntendam;NL;m
1952;Midden-Groningen;8;D66;nl;nee;1;Y.P.;Yannick;;Lutterop;Hoogezand;NL;
1952;Midden-Groningen;8;D66;nl;nee;2;D.;Danick;;Lafarre;Sappemeer;NL;
1952;Midden-Groningen;8;D66;nl;nee;3;M.H.;Mathieu;;Paapst;Siddeburen;NL;
1952;Midden-Groningen;8;D66;nl;nee;4;T.S.;Toine;;Fennis;Hoogezand;NL;
1952;Midden-Groningen;8;D66;nl;nee;5;F.;Frank;;Uijtendaal;Zuidbroek;NL;
1952;Midden-Groningen;8;D66;nl;nee;6;E.D.;Esmeralda;;Smith;Kolham;NL;
1952;Midden-Groningen;8;D66;nl;nee;7;G.H.;Gerard;;Renkema;Hellum;NL;
1952;Midden-Groningen;8;D66;nl;nee;8;M.P.A.M.;Lin;;Deutz;Kiel-Windeweer;NL;
1952;Midden-Groningen;8;D66;nl;nee;9;A.;Albert;;Menting;Hoogezand;NL;
1952;Midden-Groningen;8;D66;nl;nee;10;L.H.L.;Luud;;Stiekema;Foxhol;NL;
1952;Midden-Groningen;8;D66;nl;nee;11;R.M.;Renny;ter;Veer;Slochteren;NL;
1952;Midden-Groningen;8;D66;nl;nee;12;T.;Thomas;;Pel;Hoogezand;NL;
1952;Midden-Groningen;8;D66;nl;nee;13;P.J.H.M.;Peter;;Gerrits;Kiel-Windeweer;NL;
1952;Midden-Groningen;8;D66;nl;nee;14;J.J.;Jan;;Niezink;Schildwolde;NL;
1952;Midden-Groningen;8;D66;nl;nee;15;A.G.;Albert;;Kuiper;Hoogezand;NL;
