OBJECTID,NAAM,AANMAAKDATUM,REF_FUNC_SPOORTAK_NAAM_LANG,BEIDE_EINDEN_GELIJK,BESTANDSNAAM,SIGMATRAJECT_GUID,DATUM_GOEDGEKEURD_OUDST,DATUM_GOEDGEKEURD_JONGST,LENGTE_TOTAAL_SIGMATRAJECT,REF_FUNCTIONELE_SPOORTAK_PUIC,Shape__Length
1192760,aa2d563e-3da1-467a-aa96-d888af9bd624,2021/10/29 23:21:34+00,,0,Detaillijst_aa2d563e-3da1-467a-aa96-d888af9bd624.csv,aa2d563e-3da1-467a-aa96-d888af9bd624,2016/09/01 02:00:00+00,2016/09/01 02:00:00+00,27.72753,,27.7261754792294
1192761,098_3865R_28.8,2021/10/29 23:21:38+00,098_3865R_28.8,1,Detaillijst_098_3865R_28.8.csv,ac5a97ea-4690-4b9b-9439-583f37254b26,2019/09/11 02:00:00+00,2019/09/11 02:00:00+00,72.579,2a939d3a-cd83-4ee0-8b15-6e7f87c12f71,72.579062362709
1192762,531_2327R_33.9,2021/10/29 23:21:46+00,531_2327R_33.9,1,Detaillijst_531_2327R_33.9.csv,c03a6f93-0e09-4db6-a199-eae39f8d2676,2015/08/31 13:19:20+00,2017/03/30 11:04:28+00,4348.78809,247b7aee-7ccc-415f-a8c3-8bfea7ddceaf,4348.7836804887
1192763,529_3657V_22.9,2021/10/29 23:22:06+00,529_3657V_22.9,1,Detaillijst_529_3657V_22.9.csv,c77f6ff7-c7cd-42d3-b6e9-c09170df35ef,2015/08/31 13:16:11+00,2020/04/17 02:00:00+00,4475.88761,c9bdb693-b7ad-4d75-9a13-855514f52c4c,4475.8747914822
1192764,529_3643R_22.9,2021/10/29 23:22:20+00,529_3643R_22.9,1,Detaillijst_529_3643R_22.9.csv,c918ae01-a86a-463e-bcf5-87671c2467c1,2015/08/31 12:59:21+00,2015/08/31 13:01:46+00,4535.76597,b03ee4f1-8069-461a-9f10-ea951cd4a32a,4535.75131689892
1192765,098_3877V_29.2,2021/10/29 23:22:27+00,098_3877V_29.2,1,Detaillijst_098_3877V_29.2.csv,cb29f313-120b-4c1a-a032-96f23639fdb3,2015/08/31 13:19:20+00,2015/08/31 13:19:20+00,384.28748,a95e3096-5220-4cc0-9328-9b2a10c6e845,384.287368040909
1192766,098_3881L_29.1,2021/10/29 23:22:29+00,098_3881L_29.1,1,Detaillijst_098_3881L_29.1.csv,d315b4df-d534-4729-b99d-a7fe4d84a31d,2015/08/25 11:17:13+00,2019/09/12 11:43:52+00,84.73256491,b37acd13-24d6-45b2-9df4-e88c104a8168,84.7293109088374
1192767,098_3807R_27.3,2021/10/29 23:22:36+00,098_3807R_27.3,1,Detaillijst_098_3807R_27.3.csv,dda50664-ba77-40a2-a1d6-5bc8259eefe0,2015/08/31 13:19:20+00,2015/08/31 13:19:20+00,1815.89081,6e468a50-005f-4a3b-8a70-9a3d610577ec,1815.89056992281
1192768,098_3833L_28.0,2021/10/29 23:22:39+00,098_3833L_28.0,0,Detaillijst_098_3833L_28.0.csv,e34863db-6dfd-43b5-ad1d-e27101faca99,2019/09/11 02:00:00+00,2019/09/11 02:00:00+00,149.18656,c1a441ad-a0fc-42df-919b-65eb10d7197c,149.186598804048
1192769,531_2677L_34.7,2021/10/29 23:22:58+00,531_2677L_34.7,1,Detaillijst_531_2677L_34.7.csv,f12ebe74-5f2b-405f-8db9-8732048605db,2015/08/25 11:17:13+00,2020/04/21 02:00:00+00,5599.155323,24f29f01-aef4-4541-bcce-8d56a88e2f4d,5599.1272140326
1192770,098_3863V_29.1,2021/10/29 23:23:01+00,098_3863V_29.1,1,Detaillijst_098_3863V_29.1.csv,f3483fb2-e08e-47ab-aefa-33c1c469d10f,2015/08/25 11:17:13+00,2015/08/25 11:17:13+00,26.89044,56d99211-ff1c-4d7a-9b23-44f0b936c198,26.8904575390602
1192771,098_3871R_28.9,2021/10/29 23:23:03+00,098_3871R_28.9,1,Detaillijst_098_3871R_28.9.csv,f7af8000-2861-432c-b09b-299902aacf34,2015/08/31 13:10:27+00,2019/09/11 02:00:00+00,155.90854,3d335fff-c0bd-4d2f-9dcd-4d594a9860c4,155.90633137666
1192772,098_3803L_27.3,2021/10/29 23:23:14+00,098_3803L_27.3,1,Detaillijst_098_3803L_27.3.csv,f8209e97-f28e-4624-8309-4e64a3663561,2015/08/25 11:17:13+00,2015/08/25 11:17:13+00,1752.85261,470e4482-6534-404f-9aa0-8b0e6a06cdf1,1752.85210689688
1192773,098_3831L_27.8,2021/10/29 23:23:17+00,098_3831L_27.8,1,Detaillijst_098_3831L_27.8.csv,f82c97d4-6976-4948-bc5f-c564d59effb1,2015/08/31 12:59:21+00,2015/08/31 13:01:46+00,1119.49037,884f3fee-f7c2-47c3-b42e-505d0e73ea73,1119.49015253482
1192774,098_3809V_27.4,2021/10/29 23:23:20+00,098_3809V_27.4,1,Detaillijst_098_3809V_27.4.csv,fe18cf8d-ecbc-403f-a9ba-b6b62646f034,2015/08/31 13:08:11+00,2019/09/11 02:00:00+00,425.55488,7e41dfc2-a81f-4708-8b35-0d5e37c0b0bc,425.554876217968
1192775,099_1021BV_6.2,2021/10/29 23:23:24+00,099_1021BV_6.2,1,Detaillijst_099_1021BV_6.2.csv,13b5ef2f-60e1-4415-a76a-0d3a2d72e3aa,2020/10/05 02:00:00+00,2020/10/05 02:00:00+00,18.02142368,23248802-0953-4f37-81e8-762d587c04d4,18.0214499774574
1192776,099_1025AR_6.2,2021/10/29 23:23:35+00,099_1025AR_6.2,1,Detaillijst_099_1025AR_6.2.csv,1402b535-cffb-4961-a660-6c11c2543287,2020/10/05 02:00:00+00,2020/10/05 02:00:00+00,100.76521276,e03cdd99-e17f-43b4-9588-5cace59a3f1f,100.763565708744
1192777,099_1021BR_6.2,2021/10/29 23:23:53+00,099_1021BR_6.2,1,Detaillijst_099_1021BR_6.2.csv,2794d16e-97b4-46e5-89f1-1579e119d135,2020/10/05 02:00:00+00,2020/10/05 02:00:00+00,5960.40040224,a6f07c69-bb12-4bc2-b067-5941b0f1d8dc,5960.39481927425
1192778,099_1021AL_6.1,2021/10/29 23:23:56+00,099_1021AL_6.1,1,Detaillijst_099_1021AL_6.1.csv,399721f1-21b0-45ff-8119-61e3c6c39ec7,2020/10/05 02:00:00+00,2020/10/05 02:00:00+00,100.5327263,676d50bf-b5eb-4d0d-a8c7-3471bbfadd46,100.530993935599
1192779,099_1021AR_6.1,2021/10/29 23:23:58+00,099_1021AR_6.1,1,Detaillijst_099_1021AR_6.1.csv,7c804d91-5509-4490-89c6-ff4e18c74d57,2020/10/05 02:00:00+00,2020/10/05 02:00:00+00,219.11448701,e329dec6-968c-4940-8c0a-cd03bb7a61d4,219.114419018238
1192780,099_1025AL_6.2,2021/10/29 23:24:22+00,099_1025AL_6.2,1,Detaillijst_099_1025AL_6.2.csv,b0e3af9a-d76c-419c-99fe-9df2be91f00c,2018/06/12 13:26:34+00,2020/10/05 02:00:00+00,2159.52253451,bb642256-82b5-4a6e-a3ed-213fa087aeb6,2159.50304444392
1192782,099_1021AV_6.1,2021/10/29 23:24:42+00,099_1021AV_6.1,1,Detaillijst_099_1021AV_6.1.csv,bedcee04-18a6-4de3-a180-32c1a5e7a800,2020/10/05 02:00:00+00,2020/10/05 02:00:00+00,5964.07858267,3c298e54-871a-43b9-afe1-4540f0ff3c0a,5964.07227269094
1192783,100_2105BL_7.8,2021/10/29 23:25:13+00,100_2105BL_7.8,1,Detaillijst_100_2105BL_7.8.csv,1e9404ca-4fc8-4776-a791-2f48e7aef10e,2016/07/04 11:14:29+00,2018/12/03 07:01:36+00,6356.16697914,ce2ffd53-49d5-4d25-98ce-e8b95adc2324,6356.15841334706
1192784,100_2105AV_7.7,2021/10/29 23:25:37+00,100_2105AV_7.7,1,Detaillijst_100_2105AV_7.7.csv,391cd4b6-af7b-4b40-b7d4-4da78eeeea2e,2016/07/04 11:14:25+00,2018/12/03 07:02:15+00,5894.16261985,878d776c-e4cd-4ef8-b237-7c74cd4b39e3,5894.15700735756
1192785,100_2101AV_7.7,2021/10/29 23:26:01+00,100_2101AV_7.7,1,Detaillijst_100_2101AV_7.7.csv,45e27c8b-a2eb-4cf9-ad36-7bcf3efef0ce,2016/07/04 11:14:21+00,2019/09/20 02:00:00+00,5994.40431777,b3940625-af11-4184-addb-ead4eb903f94,5994.3975462716
1192786,100_2115AL_7.9,2021/10/29 23:26:13+00,100_2115AL_7.9,1,Detaillijst_100_2115AL_7.9.csv,46e1f97b-2304-43fe-8821-1ffb8663e30e,2018/06/12 09:42:02+00,2018/06/12 09:42:02+00,103.89865,11571329-7c19-40e5-a562-3080a2054bee,103.896855343976
1192787,101_1067BR_12.3,2021/10/29 23:26:23+00,101_1067BR_12.3,1,Detaillijst_101_1067BR_12.3.csv,4e710df6-c758-4772-a335-9dd23ebeaf33,2018/06/12 09:42:02+00,2018/06/12 13:26:34+00,4596.74337,1dee7bfe-ee38-4ae8-9895-cafe8e6984a2,4596.73418486016
1192789,100_2101BL_7.8,2021/10/29 23:26:51+00,100_2101BL_7.8,1,Detaillijst_100_2101BL_7.8.csv,809d3ee0-d35f-4d44-a5d1-adcab4d6054c,2016/07/04 11:14:34+00,2019/09/20 02:00:00+00,5994.32936193,41c841d9-b687-4048-a335-d42bf95c62ab,5994.32299379529
1192790,101_1063L_12.3,2021/10/29 23:27:06+00,101_1063L_12.3,1,Detaillijst_101_1063L_12.3.csv,a80cacc6-0330-4f4a-881a-57ce30130963,2018/06/12 09:42:02+00,2018/06/12 13:26:34+00,4360.93253,d8ccc264-445d-4a08-b530-6d064c15177f,4360.92091121326
1192791,100_2101AL_7.7,2021/10/29 23:27:10+00,100_2101AL_7.7,1,Detaillijst_100_2101AL_7.7.csv,b575dcf8-1891-4d73-a1d5-9e96dcb54809,2018/06/12 09:42:02+00,2018/06/12 13:26:34+00,338.62811,0c551fae-eb72-42b5-829b-36ae288eefda,338.628020167322
1192792,532_1061BR_12.0,2021/10/29 23:27:19+00,532_1061BR_12.0,1,Detaillijst_532_1061BR_12.0.csv,bb56ead3-6da7-4691-b4f2-acd018e21120,2018/06/12 09:42:02+00,2018/06/12 13:26:34+00,3971.92635,7bc5797d-7a41-4270-8399-7d11d2856165,3971.91410394221
1192793,100_2101AR_7.7,2021/10/29 23:27:29+00,100_2101AR_7.7,1,Detaillijst_100_2101AR_7.7.csv,d13a6e7e-b768-4580-ac1b-9e9df05b5d3e,2018/06/12 09:42:02+00,2018/06/12 09:42:02+00,103.89865,60d882d8-811b-4389-9764-39a5046fe5c2,103.896974906785
1192794,100_2105AR_7.7,2021/10/29 23:27:32+00,100_2105AR_7.7,1,Detaillijst_100_2105AR_7.7.csv,d6ba5a46-1de6-4d3e-8b66-ee62d3f869bd,2018/06/12 02:00:00+00,2018/06/12 09:42:02+00,103.14699,d5cf525f-6d03-4e52-bdb5-77a62bf7c64e,103.145256472913
1192795,100_2101BV_7.8,2021/10/29 23:27:38+00,100_2101BV_7.8,1,Detaillijst_100_2101BV_7.8.csv,e5e464fd-5709-4333-9d54-d61a1105e223,2018/06/12 09:42:02+00,2018/06/12 13:26:34+00,131.04054,866b9d93-bacc-4cd2-a09c-3c2920925c97,131.040512176693
1192796,532_1061BV_12.0,2021/10/29 23:27:46+00,532_1061BV_12.0,1,Detaillijst_532_1061BV_12.0.csv,0892d3a3-63cb-47e4-8038-98cc838a0c05,2016/04/19 15:43:59+00,2018/06/12 13:26:34+00,3211.16068,9bffe193-186c-4fd6-a45c-94abd9771acf,3211.15946657356
1192797,532_1067AL_11.9,2021/10/29 23:28:00+00,532_1067AL_11.9,1,Detaillijst_532_1067AL_11.9.csv,1d6696ae-e2b7-49b5-8b81-3d017cc2407e,2018/06/12 13:26:34+00,2019/07/23 02:00:00+00,336.90458,e2b4321c-9d1b-4314-b6f2-48809e178b5a,336.903810687649
1192798,101_1067BV_12.3,2021/10/29 23:28:09+00,101_1067BV_12.3,1,Detaillijst_101_1067BV_12.3.csv,99fb69a3-5b54-465d-b3ea-0b5b91b81b0a,2016/03/25 10:19:43+00,2018/06/12 13:26:34+00,2915.49335,dc80e7e7-7ab7-4c04-b6ba-d6a72c558568,2915.49151800805
1192799,532_1067AR_11.9,2021/10/29 23:28:16+00,532_1067AR_11.9,1,Detaillijst_532_1067AR_11.9.csv,9f5f62ed-e923-4b4f-8e5d-e66fcddbde00,2016/04/19 13:23:31+00,2018/06/12 13:26:34+00,3406.20543,b46e1349-e4f4-46d0-bf8c-9fa95752787a,3406.20358546785
1192800,101_1063V_12.3,2021/10/29 23:28:27+00,101_1063V_12.3,1,Detaillijst_101_1063V_12.3.csv,a96777e9-7730-4838-9290-a757d352709f,2016/03/25 10:19:43+00,2018/06/12 13:26:34+00,2813.93025,2bb5a14a-9c8c-4c29-947c-4ccebaf96c85,2813.92841637646
1192802,102_383L_9.6,2021/10/29 23:28:40+00,102_383L_9.6,1,Detaillijst_102_383L_9.6.csv,069b73b0-412e-4005-a7e2-6c84967f9b1b,2019/06/07 02:00:00+00,2020/07/30 04:53:10+00,562.22651254,57cdab8e-e026-4182-9b84-d7434622aba1,562.219494377687
1192803,288678d9-fe91-48cd-9351-71b81b32f010,2021/10/29 23:28:43+00,,0,Detaillijst_288678d9-fe91-48cd-9351-71b81b32f010.csv,288678d9-fe91-48cd-9351-71b81b32f010,2019/06/28 02:00:00+00,2019/06/28 02:00:00+00,27.34246,,27.3406443586074
1192804,533_1151BV_16.1,2021/10/29 23:28:58+00,533_1151BV_16.1,1,Detaillijst_533_1151BV_16.1.csv,4fc8fc8b-ca35-4308-9d0a-ee439e1c10b3,2014/07/23 10:50:28+00,2020/07/29 02:00:00+00,2470.27909,b7c6d1b4-b6bd-4610-a4ab-ed5e4f117370,2470.24764764747
1192805,102_383R_9.6,2021/10/29 23:29:07+00,102_383R_9.6,1,Detaillijst_102_383R_9.6.csv,8224267b-5590-485c-9f25-2c22b9e72654,2016/03/21 10:40:21+00,2020/07/30 02:00:00+00,563.40470179,ceebc271-9507-474b-814c-a8393c1edd79,563.398001160568
1192807,102_393V_9.1,2021/10/29 23:29:27+00,102_393V_9.1,1,Detaillijst_102_393V_9.1.csv,98dfa64a-860a-42b2-b99c-7408bc586801,2019/06/28 02:00:00+00,2021/06/25 02:00:00+00,7222.35277,27bbe822-21b8-4784-a705-b93da281ad20,7222.34738194508
1192808,b5379b68-563f-40eb-99cd-994373e454da,2021/10/29 23:29:33+00,,0,Detaillijst_b5379b68-563f-40eb-99cd-994373e454da.csv,b5379b68-563f-40eb-99cd-994373e454da,2016/09/09 11:00:30+00,2019/09/28 02:00:00+00,30.8821,,30.8802385617379
1192809,102_1233R_1.2,2021/10/29 23:29:40+00,102_1233R_1.2,1,Detaillijst_102_1233R_1.2.csv,d11fa2bb-5d65-40e0-aa63-8f789ba1009d,2016/09/09 11:00:30+00,2020/07/29 02:00:00+00,728.69707,b9ff3f13-b4f0-48dd-a4a3-344c729c7b1b,728.695202742779
1192811,102_1243V_1.9,2021/10/29 23:30:24+00,102_1243V_1.9,0,Detaillijst_102_1243V_1.9.csv,ea95cffc-d560-48ab-9b09-44f67f05ec8f,2016/09/09 11:00:30+00,2016/09/09 11:00:30+00,323.55302545,cd337459-7598-433d-a47a-46ca960c46d9,323.553020650403
1192814,015b663b-8d8f-4d21-801f-495969777215,2021/10/29 23:31:00+00,,0,Detaillijst_015b663b-8d8f-4d21-801f-495969777215.csv,015b663b-8d8f-4d21-801f-495969777215,2000/05/01 00:00:00+00,2019/11/05 03:00:00+00,1283.58986758,,1283.56681836937
1192815,103_601R_18.3,2021/10/29 23:31:03+00,103_601R_18.3,1,Detaillijst_103_601R_18.3.csv,1a21112c-74de-4c9e-9e4a-11e8931b78dc,2014/10/16 12:40:31+00,2014/10/16 12:44:11+00,439.79349,b0b04a80-9511-4abc-ba1b-5ffb884b16e9,439.778560934662
1192816,534_1081AL_45.9,2021/10/29 23:31:18+00,534_1081AL_45.9,1,Detaillijst_534_1081AL_45.9.csv,1be4f9e4-aff4-4234-9b52-f93904043ace,2010/01/01 00:00:00+00,2020/07/29 02:00:00+00,1518.66759941,226cc614-afcd-4e24-adb7-9c1a70870d93,1518.63890592406
1192818,103_601L_18.3,2021/10/29 23:31:36+00,103_601L_18.3,1,Detaillijst_103_601L_18.3.csv,2a90b08c-d0ab-4f4f-99e1-6f97bed7e490,2014/10/16 12:40:31+00,2014/10/16 12:40:31+00,438.10023,0f001bf2-cf3b-44bc-b3b6-645d7eb9cdb1,438.090121935125
1192819,623_335S_17.8,2021/10/29 23:31:45+00,623_335S_17.8,1,Detaillijst_623_335S_17.8.csv,2e4f39ec-f9d2-4207-99f8-2b59578923f5,2014/10/16 11:03:14+00,2020/07/29 09:38:23+00,573.65747772,19eb6d37-368c-4f3c-aa79-96f4a0e62cee,573.647205383732
1192820,540_393AL_101.9,2021/10/29 23:34:00+00,540_393AL_101.9,1,Detaillijst_540_393AL_101.9.csv,62d43da6-88ce-4d08-8cce-47309eeaab5f,2006/08/01 00:00:00+00,2020/06/10 14:22:01+00,33222.71036491,c12fec12-ff50-4ccb-9f2f-f810762bf523,33222.6410805026
1192823,114_393BV_102.0,2021/10/29 23:36:11+00,114_393BV_102.0,1,Detaillijst_114_393BV_102.0.csv,ccbbcb9a-62b5-4a8d-b2d8-d4be343126ff,2006/08/01 00:00:00+00,2020/06/10 14:20:57+00,33362.77796432,0f89aac1-6046-4884-a89b-a7bc19966ef7,33362.7087320696
1192824,d370a607-eb20-4d03-84cb-a549724a75ae,2021/10/29 23:36:33+00,,0,Detaillijst_d370a607-eb20-4d03-84cb-a549724a75ae.csv,d370a607-eb20-4d03-84cb-a549724a75ae,2019/07/02 02:00:00+00,2019/07/02 02:00:00+00,58.257,,58.2570534088363
1192826,563_169BL_56.9,2021/10/29 23:37:17+00,563_169BL_56.9,1,Detaillijst_563_169BL_56.9.csv,04293916-5069-4537-bb62-9e084cefbb0d,2019/07/05 02:00:00+00,2020/10/28 03:00:00+00,10573.56938244,ccc451bb-57d1-4c1b-84be-a02177691390,10573.5560679693
1192827,104_165BV_56.7,2021/10/29 23:37:22+00,104_165BV_56.7,1,Detaillijst_104_165BV_56.7.csv,232ff7c0-3071-4a71-b511-92c4a2c1d863,2020/10/27 03:00:00+00,2020/10/27 03:00:00+00,107.86123358,bbff4f82-42b3-4d8d-ade7-20eb7ef52a4f,107.861148518587
1192828,104_163BV_56.5,2021/10/29 23:37:28+00,104_163BV_56.5,1,Detaillijst_104_163BV_56.5.csv,2d8f1b97-b5cb-4c2f-98bb-339eafadd1dd,2020/10/27 03:00:00+00,2020/10/27 03:00:00+00,22.10559488,2bf05ef1-6c05-47cf-a70e-30f7547351c8,22.1056108755221
1192829,104_163AL_56.4,2021/10/29 23:37:36+00,104_163AL_56.4,1,Detaillijst_104_163AL_56.4.csv,2ded0f37-2791-436b-86e9-8c1fe062145f,2020/10/27 03:00:00+00,2020/10/27 03:00:00+00,282.98479771,22aceaa6-2f72-45dc-8592-3b2628d5332c,282.984761692304
1192830,104_163BL_56.5,2021/10/29 23:38:20+00,104_163BL_56.5,1,Detaillijst_104_163BL_56.5.csv,33bd7ff5-5cc4-4984-ba9b-d1efc5e10aeb,2019/07/05 02:00:00+00,2020/10/28 03:00:00+00,9951.73630915,40af8d70-3f9d-4eb9-a3db-f35c15386cdb,9951.72611334623
1192831,104_165AR_56.5,2021/10/29 23:38:25+00,104_165AR_56.5,1,Detaillijst_104_165AR_56.5.csv,50767cba-04ff-49f2-abd4-78fa84b7e0f6,2020/10/27 03:00:00+00,2020/10/27 03:00:00+00,309.79334457,70320b74-07df-4c61-afb9-efd3206fdd0e,309.793209720604
1192832,104_163AV_56.4,2021/10/29 23:38:59+00,104_163AV_56.4,1,Detaillijst_104_163AV_56.4.csv,57952217-27fa-485c-bc69-b413c072723f,2018/03/27 14:49:54+00,2020/10/28 03:00:00+00,9865.56156721,af67aac7-cb29-4302-9e8d-c4588263aa41,9865.55092438582
1192833,104_165AL_56.5,2021/10/29 23:39:04+00,104_165AL_56.5,1,Detaillijst_104_165AL_56.5.csv,57ac95ba-8bda-48b1-bb5a-17e3458d4ad4,2020/10/27 03:00:00+00,2020/10/27 03:00:00+00,131.11699132,de07a6d9-7176-47cd-992a-f245c8edd9bc,131.114797426657
1192834,563_167BR_56.9,2021/10/29 23:39:37+00,563_167BR_56.9,1,Detaillijst_563_167BR_56.9.csv,9c623db4-5a74-485b-8454-ca77183c2640,2019/10/22 02:00:00+00,2020/11/10 03:00:00+00,10506.82600278,eca1d505-4379-424f-8f25-943370e3a7ab,10506.8157417348
1192835,104_163AR_56.4,2021/10/29 23:39:48+00,104_163AR_56.4,1,Detaillijst_104_163AR_56.4.csv,ba64ade6-2316-4625-97e8-c0fedad3bc88,2020/10/27 03:00:00+00,2020/10/27 03:00:00+00,130.09642625,dad28a85-ebb2-466d-a283-895e6ac637e5,130.094719206218
1192836,105_1211AL_18.3,2021/10/29 23:39:59+00,105_1211AL_18.3,1,Detaillijst_105_1211AL_18.3.csv,0033b673-4f6f-449c-a02f-b43a1c246b71,2014/07/23 15:24:17+00,2019/09/28 20:19:24+00,100.1427072,c5394f04-169e-452e-b271-6a5dbec12da5,100.141051475135
1192837,105_445BR_29.0,2021/10/29 23:40:01+00,105_445BR_29.0,1,Detaillijst_105_445BR_29.0.csv,047d1fcd-3fa0-4fc8-b4eb-b6323f8fa39e,2017/11/29 15:25:23+00,2019/05/07 04:56:29+00,84.96872372,19f296bc-2471-44f0-8d85-04d39765e336,84.965589437402
1192838,105_143BR_31.5,2021/10/29 23:40:05+00,105_143BR_31.5,1,Detaillijst_105_143BR_31.5.csv,054a17ba-d1e3-4ced-97b4-297a2d46a05f,2017/11/29 14:00:08+00,2019/07/03 12:38:55+00,1558.77528131,092239c6-5969-43f8-b4b8-b6dc34331918,1558.77524868349
1192839,0d50e94b-e141-4534-81d6-3f57b62996d9,2021/10/29 23:40:08+00,,0,Detaillijst_0d50e94b-e141-4534-81d6-3f57b62996d9.csv,0d50e94b-e141-4534-81d6-3f57b62996d9,2017/11/29 15:25:53+00,2017/11/29 15:25:53+00,27.34246,,27.3406201703607
1192840,105_97R_23.5,2021/10/29 23:40:11+00,105_97R_23.5,1,Detaillijst_105_97R_23.5.csv,0e9f11cc-9a68-467e-bb35-ba4453c8bdee,2014/07/24 08:56:02+00,2014/07/24 08:56:02+00,970.11939,2dec9d6a-f7ca-4a41-8bf2-2d3c71c2ac7e,970.119381354563
1192841,105_1201BV_18.3,2021/10/29 23:40:13+00,105_1201BV_18.3,1,Detaillijst_105_1201BV_18.3.csv,107d5674-e927-4a42-b5ee-1e30a6c22937,2014/07/23 15:24:25+00,2014/07/23 15:24:25+00,26.50785,532d2089-a70d-4941-8639-30a22c035d2d,26.5078317840219
1192842,105_463L_29.4,2021/10/29 23:40:20+00,105_463L_29.4,1,Detaillijst_105_463L_29.4.csv,1232eec5-b45d-42ac-9445-61cba5bc1eac,2017/11/28 23:00:00+00,2019/05/07 05:18:49+00,105.48014,ef4bcb33-02d2-4e5c-9fce-a4cf2b79e12a,105.477169571022
1192843,533_1173V_17.5,2021/10/29 23:40:24+00,533_1173V_17.5,1,Detaillijst_533_1173V_17.5.csv,15908963-6a02-405e-9654-fc65a4347d5c,2014/07/23 10:51:07+00,2014/07/23 15:24:17+00,697.17182,b032eda2-eae4-4f55-b934-ee776c3d3c0e,697.170321758885
1192844,105_95R_23.5,2021/10/29 23:40:31+00,105_95R_23.5,1,Detaillijst_105_95R_23.5.csv,176e9b48-4e22-4eda-9411-04f52d6ea04d,2014/07/24 08:55:54+00,2019/05/07 04:53:27+00,970.52124404,2d65d367-f292-4cf5-ac31-e8089c6be9c0,970.516275220046
1192845,105_91AL_23.1,2021/10/29 23:40:37+00,105_91AL_23.1,1,Detaillijst_105_91AL_23.1.csv,1e6d5696-dabd-4997-b69d-3dfd10a6becf,2014/07/23 15:24:17+00,2019/09/29 02:00:00+00,57.24452,07569a99-e38b-46fb-bfd9-dbbbd513f125,57.2420906976192
1192846,1f8028e2-5c50-4528-a401-9840040d521e,2021/10/29 23:40:39+00,,0,Detaillijst_1f8028e2-5c50-4528-a401-9840040d521e.csv,1f8028e2-5c50-4528-a401-9840040d521e,2018/02/16 08:34:34+00,2018/02/16 08:34:34+00,27.34246,,27.3405102440414
1192847,105_463V_29.4,2021/10/29 23:40:42+00,105_463V_29.4,1,Detaillijst_105_463V_29.4.csv,226c096a-6cac-43fb-bfcc-ecaabde0cbb1,2017/11/29 15:25:26+00,2017/11/29 15:25:26+00,20.49999,8b7c7fe5-c662-4d87-b051-4c50fe090107,20.4999274896279
1192848,105_91BV_23.1,2021/10/29 23:40:44+00,105_91BV_23.1,1,Detaillijst_105_91BV_23.1.csv,23589d37-f08f-43c5-8c29-421eae770342,2014/07/23 15:24:17+00,2014/07/23 15:24:17+00,31.49083,f2cf95a5-dbc6-43ec-a153-c7b1b41ce484,31.4908896746345
1192849,105_475AR_29.4,2021/10/29 23:40:46+00,105_475AR_29.4,1,Detaillijst_105_475AR_29.4.csv,23aabb7c-7edd-451e-bca8-f1c7585ec574,2017/11/29 15:25:26+00,2018/02/19 11:54:33+00,71.348,c241777e-1c62-4826-b75c-1fc6a554f757,71.3480144952892
1192850,105_91AV_23.1,2021/10/29 23:40:54+00,105_91AV_23.1,1,Detaillijst_105_91AV_23.1.csv,29d18202-f364-4dd3-a1cd-01fb2da4359a,2014/07/23 15:24:25+00,2014/07/23 15:24:25+00,4722.14707,cd385530-2726-407c-94a4-679a1fdaaf92,4722.13860170988
1192851,105_1201AL_18.2,2021/10/29 23:40:57+00,105_1201AL_18.2,1,Detaillijst_105_1201AL_18.2.csv,2b53b0d8-512e-45d5-be50-ffe2162e9ad3,2014/07/23 15:24:17+00,2014/07/23 15:24:17+00,226.59675,73190554-deaa-4dd7-9a90-f1efb013988e,226.596664870646
1192852,533_1177V_17.5,2021/10/29 23:41:01+00,533_1177V_17.5,1,Detaillijst_533_1177V_17.5.csv,38bc4e85-c989-41b1-99d9-dca410e747da,2014/07/23 10:50:46+00,2014/07/23 15:24:25+00,797.07093,7d62328b-c92f-43f1-9cb5-7580b2451919,797.070046628088
1192853,105_95L_23.5,2021/10/29 23:41:04+00,105_95L_23.5,1,Detaillijst_105_95L_23.5.csv,3ddaa9ef-28cd-4dd1-9a79-e62dd0bbdced,2014/07/24 08:55:54+00,2014/07/24 08:55:54+00,970.12722,768d3706-5f63-4414-bdcd-b6658b25dc08,970.127184126535
1192854,105_469V_29.5,2021/10/29 23:41:08+00,105_469V_29.5,1,Detaillijst_105_469V_29.5.csv,3fcd8b73-965c-4d43-a1b3-aa780915d23a,2017/11/29 13:46:13+00,2019/07/03 02:00:00+00,672.07437,eb5dd59d-0538-4851-9ce6-7764eb5d5c97,672.074250527633
1192855,105_445AV_28.9,2021/10/29 23:41:15+00,105_445AV_28.9,0,Detaillijst_105_445AV_28.9.csv,41720b07-9784-43ef-ae83-ddd07e449287,2017/11/29 15:26:12+00,2018/02/15 14:33:57+00,352.89478,0f8ed799-5d2d-4d2d-9533-3ef87e8f5df6,352.894800466995
1192856,105_445AL_28.9,2021/10/29 23:41:18+00,105_445AL_28.9,1,Detaillijst_105_445AL_28.9.csv,498d8914-ab12-4e58-a89e-234268f89b11,2017/11/28 23:00:00+00,2019/05/07 05:18:49+00,403.69588,3ac0963d-4c24-4a10-8ccd-b9ca0ddaefdc,403.694428256539
1192857,105_93BV_23.2,2021/10/29 23:41:21+00,105_93BV_23.2,1,Detaillijst_105_93BV_23.2.csv,4a4810b1-3278-4f20-908a-3d6fe6a1d0b7,2014/07/23 15:24:25+00,2014/07/24 08:55:54+00,329.24869,e19671aa-179a-477a-b19d-c6182949b891,329.248753179629
