RECEPTORID;NAAM;NO2_2014;NO2_2015;NO2_2016;NO2_2017;PM10_2014;PM10_2015;PM10_2016;PM10_2017;PM25_2014;PM25_2015;PM25_2016;PM25_2017;EC_2014;EC_2015;EC_2016;EC_2017;COUNTER;LONG;LAT
15708767;Van Alkemadelaan,S Gra;28.593;25.276;26.267;24.894;21.012;18.658;19.548;19.241;13.55;11.107;11.158;11.23;1.075;0.87;0.993;0.855;942;4.324475374017049;52.0980962817305
15843283;Escamplaan,S Gravenhag;26.047;23.735;24.303;23.218;20.761;18.434;19.542;19.331;13.52;11.098;11.104;11.355;0.951;0.757;0.872;0.771;943;4.243548494086693;52.0444329040299
111422;Waalsdorperweg,S Grave;26.845;25.91;27.205;26.012;20.77;18.591;19.537;19.236;13.537;11.214;11.322;11.403;1.015;0.85;0.98;0.851;944;4.316507879131347;52.10377748443943
112901;Bezuidenhoutseweg,S Gr;34.527;35.857;37.107;36.46;22.264;20.035;20.915;20.52;14.62;12.204;12.39;12.301;1.396;1.151;1.283;1.121;945;4.330326199749732;52.08539122121844
115367;Brasserskade,S Gravenh;24.994;24.113;24.101;23.593;21.025;18.545;18.968;18.776;13.902;11.239;11.202;11.23;1.019;0.834;0.944;0.834;946;4.378568874095363;52.03490720011936
114915;Brasserskade,S Gravenh;24.871;23.144;22.819;22.644;20.829;18.538;18.823;18.773;13.707;11.221;11.109;11.239;0.983;0.773;0.873;0.796;947;4.374306336865866;52.03270451717432
110204;Laan van Meerdervoort,;31.831;30.383;31.196;29.711;22.598;20.472;21.829;21.175;14.825;12.478;12.736;12.543;1.333;1.099;1.245;1.032;948;4.291002601295876;52.08315295021554
110980;;28.795;27.039;27.908;26.545;20.813;18.711;19.769;19.454;13.4;11.074;11.107;11.222;1.134;0.949;1.069;0.915;949;4.304688621027003;52.09692383304962
15536655;012_56_TBT_-1;37.129;34.471;35.791;33.889;22.529;20.202;21.086;20.656;14.693;12.197;12.372;12.247;1.372;1.224;1.38;1.189;950;4.366000177516018;52.06490365385384
15843032;R Kempstraat;36.952;33.555;34.135;32.408;23.486;21.13;22.261;21.663;15.524;12.986;13.246;12.999;1.469;1.209;1.336;1.137;951;4.29556288732397;52.06626433781084
110563;Burgemeester Patijnlaa;29.826;27.953;29.052;27.746;21.718;19.543;20.646;20.203;14.115;11.774;11.966;11.893;1.181;0.972;1.108;0.932;952;4.298232049105378;52.088875008889445
111411;Waalsdorperweg,S Grave;25.586;24.841;26.19;25.082;20.551;18.414;19.344;19.056;13.43;11.135;11.239;11.333;0.965;0.817;0.946;0.823;953;4.311476388053071;52.09972173238216
15843017;R Hoefkade;34.994;33.664;34.374;32.718;23.421;21.344;22.513;21.885;15.481;13.089;13.368;13.094;1.451;1.262;1.39;1.179;954;4.307840899810247;52.0658242896559
109599;Laan van Wateringse Ve;27.836;25.267;25.72;24.802;21.245;18.582;19.271;18.974;13.904;11.158;11.111;11.129;1.106;0.864;0.98;0.838;955;4.28292600448172;52.03662306305147
108497;Dedemsvaartweg,S Grave;29.028;27.14;27.634;26.435;21.643;19.28;20.374;20.076;14.101;11.634;11.701;11.829;1.099;0.891;1.011;0.885;956;4.2644065713846615;52.04970554670944
15843235;R Schaarsbergenstraat;33.406;30.337;31.008;29.631;23.137;20.804;22.044;21.535;15.222;12.699;12.941;12.824;1.403;1.123;1.25;1.079;957;4.286943514505096;52.06308849865714
15860881;R Laan van Leidschenve;30.682;29.718;29.165;28.621;21.905;19.52;19.877;19.635;14.389;11.758;11.639;11.604;1.22;1.114;1.225;1.081;958;4.394634310416147;52.06063144539977
109198;Noordweg,S Gravenhage;29.436;26.468;26.843;25.824;21.372;18.64;19.336;19.036;13.967;11.189;11.142;11.158;1.139;0.877;0.997;0.853;1213;4.280916446175335;52.03413930707873
108562;Goudenregenstraat,S Gr;32.299;30.421;30.986;29.297;22.611;20.279;21.844;21.327;14.603;12.171;12.353;12.39;1.291;1.069;1.21;1.025;1214;4.262901221158303;52.07748895511354
114159;Poortweg,S Gravenhage;31;27.413;26.613;26.315;21.656;18.947;19.271;19.18;14.217;11.364;11.279;11.379;1.102;0.917;1.029;0.925;1215;4.359304414539622;52.03044352984828
115869;Ypenburgse stationsweg;31.335;29.763;29.257;28.581;22.108;19.635;20.01;19.738;14.484;11.804;11.691;11.639;1.266;1.13;1.241;1.09;1216;4.384614831270345;52.05277040915784
15708730;Waalsdorperweg,S Grave;26.994;26.162;27.471;26.269;20.841;18.67;19.627;19.317;13.564;11.249;11.36;11.434;1.024;0.863;0.995;0.863;1217;4.313430792382923;52.1013774240628
115401;Boslaan,S Gravenhage;28.835;27.447;27.554;26.872;21.666;19.303;19.892;19.677;14.175;11.648;11.707;11.728;1.127;0.947;1.061;0.951;1218;4.369801800645277;52.04617997365409
110032;Laan van Wateringse Ve;29.805;29.059;29.555;28.365;21.888;19.488;20.289;19.861;14.327;11.72;11.766;11.669;1.208;1.004;1.124;0.942;1219;4.28995694248665;52.026939297828
111001;Van Alkemadelaan,S Gra;25.106;21.4;21.542;20.767;19.906;17.563;18.23;18.187;12.8;10.393;10.117;10.472;0.952;0.752;0.86;0.745;1220;4.308047067032253;52.10867329596255
110951;Burgemeester Patijnlaa;33.09;30.91;31.944;30.408;22.484;20.222;21.4;20.899;14.469;12.074;12.291;12.166;1.33;1.1;1.234;1.035;1221;4.303945304977698;52.09067078308746
111202;Alberdingk Thijmstraat;30.205;27.112;27.975;26.904;22.292;19.863;20.728;20.266;14.732;12.195;12.374;12.219;1.2;0.97;1.104;0.945;1222;4.313056643615538;52.053228723472806
108058;Meppelweg,S Gravenhage;28.191;26.086;26.648;25.49;21.521;19.14;20.225;19.94;14.036;11.564;11.629;11.769;1.064;0.861;0.978;0.857;1223;4.256193719050708;52.04639931451745
15843173;L Schaarsbergenstraat;33.283;30.21;30.877;29.528;23.14;20.8;22.037;21.528;15.224;12.698;12.94;12.822;1.4;1.121;1.248;1.077;1224;4.284026413177662;52.06224485606357
107232;Machiel Vrijenhoeklaan;24.616;22.138;22.751;21.55;20.526;18.17;19.586;19.346;13.278;10.855;10.867;11.21;0.935;0.744;0.872;0.75;1225;4.236097391208338;52.07053719995222
112337;Prins Clauslaan,S Grav;38.063;38.672;40.082;38.882;22.721;20.351;21.284;20.831;14.847;12.349;12.557;12.433;1.507;1.218;1.359;1.178;1226;4.32851148925316;52.08191694874018
15843136;R Hoefkade;32.574;31.368;32.102;30.913;22.605;20.473;21.382;20.913;14.912;12.491;12.681;12.521;1.316;1.097;1.23;1.058;1227;4.309343151087421;52.066359834961666
15843231;L Terletstraat;36.321;32.929;33.477;31.874;23.456;21.054;22.317;21.78;15.438;12.853;13.105;12.963;1.486;1.197;1.323;1.139;1228;4.28813737556035;52.06333429222546
111428;Van Alkemadelaan,S Gra;25.113;21.404;21.548;20.774;19.905;17.562;18.23;18.187;12.8;10.393;10.116;10.472;0.952;0.752;0.86;0.745;1229;4.311960592430192;52.107559120360094
15528896;Segbroeklaan,S Gravenh;28.711;26.738;27.38;25.668;21.477;19.169;20.668;20.268;13.777;11.374;11.472;11.646;1.131;0.931;1.06;0.89;1230;4.259075287699796;52.07810103384001
110924;Plein 1813,S Gravenhag;29.253;27.856;29.126;28.064;21.848;19.727;20.868;20.367;14.493;12.135;12.381;12.253;1.182;0.961;1.104;0.933;1231;4.304345823300787;52.08600433027552
111206;Alberdingk Thijmstraat;29.82;26.753;27.627;26.583;22.204;19.787;20.641;20.187;14.691;12.161;12.337;12.187;1.182;0.956;1.088;0.933;1232;4.313285951502022;52.05253440028323
15843082;L Hoefkade;32.871;31.871;32.571;31.345;22.674;20.575;21.489;21.011;14.944;12.537;12.729;12.561;1.331;1.117;1.249;1.074;1233;4.314119544037836;52.06854567339685
110448;Erasmusweg,S Gravenhag;32.678;29.455;30.306;28.99;22.664;20.195;21.211;20.767;14.851;12.281;12.469;12.377;1.295;1.048;1.175;1.022;1234;4.302480867478352;52.05192643789599
237023;Lekstraat,S Gravenhage;35.535;;;;22.685;;;;14.939;;;;1.454;;;;1235;4.3273096751912465;52.07803259781069
15708805;Johan de Wittlaan,S Gr;29.294;27.805;28.593;27.058;21.369;19.314;20.719;20.29;13.77;11.574;11.845;11.838;1.189;0.975;1.106;0.927;1236;4.284172423896736;52.0920642136564
108842;Erasmusweg,S Gravenhag;28.46;26.166;26.787;25.779;21.638;19.22;20.121;19.803;14.13;11.617;11.648;11.697;1.118;0.892;1.013;0.877;1237;4.270600078859876;52.03525092422649
15528784;Bernhardviaduct,S Grav;35.931;35.371;36.257;35.062;23.386;21.145;22.194;21.641;15.44;12.973;13.256;13.029;1.457;1.202;1.347;1.162;1238;4.322032969927701;52.07801345028333
111806;Parallelweg,S Gravenha;34.193;30.729;31.497;30.321;22.795;20.317;21.21;20.753;15.023;12.421;12.607;12.458;1.37;1.07;1.201;1.034;1239;4.316014044986372;52.066752080290776
15708747;Benoordenhoutseweg,S G;34.339;31.596;32.544;31.015;22.473;20.074;21.002;20.581;14.53;12.019;12.202;12.096;1.353;1.113;1.231;1.065;1240;4.324714787825416;52.09004633834503
112332;Lekstraat,S Gravenhage;35.08;31.596;32.44;31.35;22.57;20.044;20.905;20.485;14.882;12.223;12.388;12.267;1.429;1.093;1.222;1.054;1241;4.328613855876832;52.07698489283107
236968;Moerweg,S Gravenhage;34.42;31.483;32.018;30.455;22.947;20.52;21.523;21.064;14.97;12.412;12.588;12.484;1.362;1.116;1.233;1.071;1242;4.293721018432348;52.05715818808572
106880;Machiel Vrijenhoeklaan;22.718;19.718;19.392;18.362;19.671;17.305;18.43;18.314;12.627;10.227;9.899;10.391;0.874;0.66;0.779;0.67;1243;4.230892965004439;52.06864563694757
15708901;Parallelweg,S Gravenha;38.818;33.816;34.435;33.058;23.778;20.931;21.874;21.365;15.509;12.704;12.902;12.707;1.59;1.188;1.322;1.134;1244;4.317022614838827;52.067715266926406
115903;Donau,S Gravenhage;29.045;29.009;29.106;28.54;20.922;18.977;19.49;19.34;13.682;11.377;11.37;11.436;1.075;0.954;1.074;0.951;1245;4.385944031249787;52.06241257498808
116787;Zoetermeerse Rijweg,S ;28.243;27.366;27.703;26.934;21.319;19.178;19.763;19.543;13.943;11.571;11.605;11.638;1.08;0.944;1.064;0.951;1246;4.400007046803969;52.07067581102424
109608;Noordweg,S Gravenhage;28.892;26.105;26.5;25.525;21.319;18.617;19.31;19.011;13.943;11.178;11.13;11.147;1.129;0.872;0.992;0.849;1247;4.285567750198291;52.036708631254
114498;Poortweg,S Gravenhage;30.436;26.868;26.229;25.932;21.598;18.891;19.226;19.134;14.186;11.336;11.256;11.358;1.086;0.904;1.018;0.916;1248;4.360062702280578;52.03051394043225
109392;President Kennedylaan,;29.204;27.341;28.039;26.49;21.909;19.737;21.197;20.704;14.316;11.96;12.173;12.188;1.188;0.982;1.115;0.944;1249;4.275026275000674;52.08599690567782
15860878;L Ruijsdaelstraat;34.462;31.304;32.036;30.54;23.397;21.059;22.19;21.597;15.429;12.918;13.177;12.936;1.418;1.176;1.303;1.108;1250;4.29807253802456;52.06772576584289
732635;012_78_TBT_-1;33.748;32.57;31.439;30.999;21.923;19.547;19.809;19.602;14.457;11.821;11.666;11.644;1.283;1.157;1.265;1.124;1251;4.394455959925294;52.05593407958415
701207;012_85_TBT_-1;34.196;32.493;31.593;31.879;21.931;19.64;19.905;19.887;14.465;11.918;11.727;11.853;1.294;1.172;1.29;1.163;1252;4.404146205876388;52.054009841704485
108499;Meppelweg,S Gravenhage;27.268;25.277;25.858;24.777;21.364;19.007;20.076;19.802;13.961;11.503;11.563;11.712;1.03;0.832;0.949;0.834;1253;4.259359043004657;52.04892964086926
112326;Binckhorstlaan,S Grave;36.374;32.969;33.796;32.587;22.796;20.262;21.152;20.712;14.976;12.318;12.493;12.356;1.469;1.133;1.265;1.089;1254;4.330685095139711;52.0738128486683
15708939;Wassenaarseweg,S Grave;30.974;30.124;31.305;30.034;21.654;19.406;20.267;19.844;14.176;11.775;11.927;11.82;1.239;1.013;1.144;0.975;1255;4.316470971022926;52.09146606712103
107406;Nieuweweg,S Gravenhage;28.679;25.431;25.563;24.5;20.509;18.039;18.851;18.723;13.165;10.67;10.525;10.811;1.008;0.776;0.888;0.785;1256;4.237512748984549;52.04059253191364
15860833;L Laan van Leidschenve;29.666;28.777;28.936;28.094;21.891;19.445;20.007;19.758;14.341;11.665;11.683;11.648;1.264;1.04;1.152;1.006;1257;4.3975570382824385;52.06261829374152
111856;Korte Voorhout,S Grave;32.483;32.969;34.268;33.281;22.049;19.806;20.69;20.256;14.47;12.056;12.233;12.107;1.33;1.085;1.222;1.044;1258;4.315229746133995;52.082503700288655
107204;Lozerlaan,S Gravenhage;27.155;24.365;24.334;23.237;20.86;18.443;19.44;19.318;13.402;10.969;10.816;11.171;0.995;0.789;0.893;0.789;1259;4.232934661169621;52.047408705132234
108085;Oude Haagweg,S Gravenh;29.401;27.294;27.81;26.667;21.711;19.314;20.491;20.196;14.09;11.605;11.667;11.83;1.137;0.911;1.037;0.905;1260;4.2529327788721565;52.05966353344434
116785;Zoetermeerse Rijweg,S ;28.484;27.642;27.819;26.957;21.671;19.234;19.775;19.528;14.238;11.57;11.582;11.554;1.217;0.996;1.108;0.966;1261;4.400291480440078;52.06966013978068
15843076;Escamplaan,S Gravenhag;25.897;23.593;24.173;23.11;20.746;18.421;19.528;19.318;13.514;11.092;11.099;11.35;0.948;0.754;0.869;0.769;1262;4.2462091522354815;52.04629973149089
15860906;R Ruijsdaelstraat;31.557;30.522;31.515;30.254;22.783;20.644;21.828;21.278;15.087;12.707;12.988;12.816;1.282;1.093;1.233;1.059;1363;4.300071719689556;52.06975706258854
109888;Nieuwe Parklaan,S Grav;24.365;23.475;24.387;23.12;21.066;19.048;20.626;20.158;13.817;11.594;11.801;11.908;0.977;0.828;0.967;0.815;1364;4.286068008813559;52.10962702847184
15917522;;;;40.314;38.641;;;23.546;22.893;;;13.752;13.432;;;1.617;1.378;1365;4.3259561874080115;52.06613003742236
15708774;Elandstraat,S Gravenha;35.409;33.765;34.765;33.316;23.073;20.89;22.139;21.537;15.086;12.668;12.943;12.726;1.442;1.182;1.332;1.121;1366;4.294793237327253;52.079770273546444
15860797;;;25.866;26.645;25.193;;19.384;20.819;20.357;;11.803;12.009;12.051;;0.915;1.052;0.893;1367;4.2774841114461415;52.07840963204384
114166;Singel,S Gravenhage;32.681;28.939;27.861;27.43;21.852;19.135;19.416;19.316;14.324;11.458;11.353;11.443;1.155;0.963;1.063;0.955;1368;4.356290792746916;52.03195829825565
15843018;L Hoefkade;34.941;33.595;34.308;32.657;23.41;21.331;22.499;21.872;15.476;13.083;13.361;13.089;1.448;1.259;1.387;1.177;1369;4.307980463887564;52.065709047333364
15876974;;;31.616;32.227;31.042;;20.043;20.862;20.417;;12.221;12.367;12.225;;1.15;1.213;1.035;1370;4.3278388052376835;52.07755445660563
15708881;De Genestetlaan,S Grav;32.3;29.107;29.817;28.546;22.61;20.165;21.045;20.552;14.903;12.342;12.526;12.344;1.283;1.04;1.171;1;1371;4.322096451137888;52.0581605377643
15528816;Loosduinsekade,S Grave;29.669;27.455;28.191;26.939;22.407;20.172;21.504;21.045;14.759;12.332;12.543;12.54;1.21;1.004;1.132;0.984;1372;4.268358788152662;52.06589068839987
110457;Middachtenweg,S Graven;32.448;29.738;30.295;28.86;22.278;19.872;20.729;20.354;14.49;11.96;12.056;12.003;1.249;1.04;1.154;1.003;1373;4.301936724982515;52.04825018935933
109407;Statenlaan,S Gravenhag;26.693;25.915;26.069;24.628;21.254;19.303;20.837;20.306;13.994;11.784;12.013;12.007;1.035;0.889;1.03;0.853;1374;4.273471320329061;52.0943269003123
15860820;L Beeklaan;30.979;28.823;29.674;28.351;22.659;20.499;21.807;21.221;14.975;12.583;12.845;12.686;1.279;1.071;1.208;1.02;1375;4.284033254082248;52.07109281176806
113328;Binckhorstlaan,S Grave;32.363;30.609;30.897;29.977;21.884;19.598;20.266;19.98;14.236;11.754;11.807;11.802;1.231;1.005;1.119;0.979;1376;4.341989454279901;52.065205369771434
108080;Houtwijklaan,S Gravenh;27.887;25.596;26.194;25.132;21.431;19.04;20.191;19.921;13.96;11.476;11.533;11.718;1.085;0.863;0.982;0.859;1377;4.251932384216642;52.05606576330746
111341;Lange Vijverberg,S Gra;33.036;33.433;34.689;33.682;22.177;19.909;20.8;20.357;14.531;12.104;12.282;12.148;1.358;1.106;1.243;1.061;1378;4.311562910542844;52.080981856165295
15708812;Apeldoornselaan,S Grav;29.202;26.764;27.497;26.481;22.288;20.071;21.229;20.782;14.812;12.381;12.595;12.53;1.186;0.973;1.105;0.959;1379;4.282106790269507;52.068037632009734
108951;Soestdijksekade,S Grav;28.823;27.066;27.776;26.61;22.237;20.06;21.371;20.922;14.683;12.287;12.488;12.493;1.182;0.982;1.114;0.97;1380;4.270677786697688;52.065428078237524
715943;014_113_TBT_-1;27.55;25.478;26.485;25.189;20.986;18.833;19.692;19.381;13.655;11.295;11.358;11.405;1.036;0.917;1.039;0.901;1381;4.363046307803279;52.101659781252984
111429;Van Alkemadelaan,S Gra;25.742;21.966;22.086;21.264;20.042;17.681;18.359;18.306;12.863;10.445;10.172;10.519;0.98;0.775;0.882;0.763;1382;4.311697414217675;52.107304295667774
15843147;L Hoefkade;33.511;35.718;36.68;35.482;23.151;21.257;22.333;21.769;15.281;13.023;13.318;13.079;1.374;1.22;1.369;1.18;1383;4.318658693052976;52.0707390301561
109267;Driebergenstraat,S Gra;30.174;28.614;29.165;28;22.382;20.055;21.251;20.838;14.656;12.192;12.35;12.375;1.213;0.998;1.124;0.987;1384;4.274254359825978;52.05872595535037
108911;Escamplaan,S Gravenhag;28.24;26.693;27.31;26.262;21.902;19.626;20.784;20.409;14.445;12.004;12.152;12.21;1.123;0.923;1.046;0.922;1385;4.265217742458849;52.058868999238875
109342;Valkenboslaan,S Graven;29.995;28.438;29.19;27.835;22.582;20.415;21.893;21.325;14.888;12.53;12.805;12.724;1.23;1.035;1.179;1.003;1386;4.276306754892421;52.07730302011903
113338;Schenkkade,S Gravenhag;33.19;31.588;32.407;31.549;22.337;20.217;21.153;20.738;14.679;12.288;12.51;12.403;1.244;1.043;1.18;1.026;1387;4.340389896595885;52.07929494199344
15860891;L Laan van Leidschenve;31.641;30.636;29.999;29.502;22.033;19.64;19.998;19.759;14.456;11.818;11.699;11.661;1.254;1.142;1.253;1.107;1388;4.3928187908508445;52.059355403057026
108583;Nieboerweg,S Gravenhag;23.991;22.413;23.219;21.907;20.507;18.283;19.695;19.37;13.332;10.986;11.057;11.295;0.938;0.762;0.896;0.755;1389;4.258899749282703;52.082482669534
706589;004_448_TBT_1;31.639;32.236;31.734;31.417;21.09;19.212;19.692;19.572;13.777;11.498;11.474;11.545;1.124;1.012;1.125;1.002;1390;4.388391673106283;52.070003759844624
109028;Sportlaan,S Gravenhage;27.149;25.485;26.221;24.855;21.43;19.296;20.712;20.256;14.103;11.77;11.966;12.015;1.1;0.899;1.037;0.881;1391;4.267263538220723;52.08337489156726
115391;Boslaan,S Gravenhage;28.603;27.19;27.38;26.745;21.593;19.238;19.827;19.623;14.142;11.619;11.679;11.707;1.115;0.936;1.051;0.944;1392;4.374899556315351;52.049487826915524
110058;Noordweg,S Gravenhage;28.36;25.497;25.932;24.991;21.187;18.482;19.167;18.879;13.88;11.118;11.068;11.095;1.101;0.847;0.967;0.828;1393;4.2892979452973234;52.038771262086996
107195;Lozerlaan,S Gravenhage;29.246;26.614;27.033;25.724;21.363;18.965;20.119;19.863;13.809;11.343;11.364;11.575;1.075;0.866;0.977;0.858;1394;4.236588259308371;52.04347900521943
111346;Parkstraat,S Gravenhag;35.586;35.352;36.423;35.267;22.554;20.196;21.098;20.636;14.759;12.245;12.423;12.27;1.467;1.167;1.301;1.11;1395;4.308236020817306;52.08271494596217
114610;Hofzichtlaan,S Gravenh;28.153;26.161;27.189;26.061;21.568;19.399;20.252;19.907;14.136;11.773;11.938;11.912;1.065;0.908;1.034;0.908;1396;4.36515536176352;52.0925005824997
109722;Apeldoornselaan,S Grav;29.301;26.834;27.559;26.529;22.269;20.054;21.21;20.763;14.808;12.376;12.591;12.527;1.186;0.974;1.105;0.959;1397;4.282219213733211;52.06671395121921
713055;013_62_TBT_1;36.012;31.574;31.576;29.222;22.444;19.79;20.312;19.899;14.611;11.883;11.924;11.827;1.302;1.057;1.178;1.014;1398;4.352601149882232;52.03444979586173
110572;Burgemeester Patijnlaa;28.698;26.972;28.087;26.861;21.459;19.321;20.397;19.974;13.995;11.676;11.859;11.802;1.13;0.931;1.067;0.898;1399;4.299832758631014;52.089105794945006
107788;Laan van Meerdervoort,;26.546;24.565;25.194;24.05;21.367;19.073;20.516;20.207;13.93;11.52;11.624;11.87;1.022;0.834;0.961;0.839;1400;4.2484681996945435;52.06797653838962
107230;Machiel Vrijenhoeklaan;22.04;19.175;18.864;17.887;19.556;17.211;18.326;18.217;12.569;10.186;9.855;10.353;0.838;0.64;0.759;0.653;1401;4.233525670530482;52.069487505717184
110567;Carnegielaan,S Gravenh;28.779;27.002;28.091;26.856;21.404;19.264;20.33;19.912;13.977;11.655;11.835;11.783;1.131;0.927;1.063;0.895;1402;4.29554659399392;52.08823824795931
15709059;Parkstraat,S Gravenhag;34.917;34.702;35.808;34.678;22.339;20.006;20.893;20.447;14.669;12.166;12.341;12.202;1.423;1.136;1.268;1.083;1403;4.307715408959906;52.08355981931939
108117;Laan van Meerdervoort,;26.971;24.994;25.823;24.48;21.616;19.341;20.825;20.386;14.134;11.744;11.908;12.013;1.077;0.892;1.024;0.871;1404;4.257149803739238;52.07129074894537
15709119;Statenlaan,S Gravenhag;26.963;26.009;26.147;24.71;21.347;19.341;20.877;20.343;14.038;11.803;12.033;12.022;1.055;0.898;1.039;0.86;1405;4.276299953731845;52.092261539034084
108597;Segbroeklaan,S Gravenh;29.512;27.546;28.09;26.307;21.507;19.206;20.695;20.292;13.805;11.402;11.497;11.668;1.152;0.951;1.078;0.905;1406;4.261937147312814;52.07928100791471
114486;Rijswijkse Waterweg,S ;29.691;26.078;25.781;25.443;21.71;18.989;19.372;19.262;14.223;11.369;11.305;11.395;1.091;0.912;1.027;0.921;1407;4.365948725311211;52.03128377995279
15709161;Nieuwe Parklaan,S Grav;28.242;25.611;26.512;25.243;20.606;18.311;19.331;19.051;13.308;10.9;10.921;11.067;1.102;0.881;1.004;0.862;1408;4.300343182857419;52.10003271598667
110541;Anna Paulownastraat,S ;31.65;30.275;31.418;30.204;22.321;20.191;21.373;20.828;14.721;12.353;12.612;12.446;1.288;1.062;1.205;1.016;1409;4.300684282287653;52.083265638233115
108057;Meppelweg,S Gravenhage;28.182;26.073;26.638;25.48;21.521;19.139;20.224;19.939;14.036;11.563;11.629;11.768;1.064;0.86;0.977;0.856;1410;4.255390254583543;52.04588821992531
15843093;Houtwijklaan,S Gravenh;28.685;26.288;26.863;25.742;21.605;19.189;20.354;20.072;14.042;11.542;11.603;11.778;1.122;0.891;1.01;0.882;1411;4.250697558223527;52.05655127286193
15843042;R Hoefkade;35.1;32.025;32.772;31.204;23.448;21.08;22.216;21.62;15.479;12.942;13.205;12.96;1.448;1.191;1.319;1.122;1412;4.298341504937786;52.06146933067677
15708788;Stadhouderslaan,S Grav;26.857;25.763;26.601;25.254;20.732;18.743;20.093;19.715;13.479;11.328;11.579;11.616;1.073;0.871;1.009;0.848;1413;4.278614920161788;52.0900373768501
15528807;Segbroeklaan,S Gravenh;35.266;33.08;33.587;31.533;23.253;20.992;22.575;21.977;14.928;12.509;12.761;12.686;1.449;1.221;1.347;1.135;1263;4.268857367385859;52.081866337969196
109867;Scheveningseweg,S Grav;25.801;24.469;25.345;23.951;20.84;18.711;20.068;19.662;13.564;11.284;11.439;11.519;1.019;0.839;0.973;0.814;1264;4.282586161012149;52.09912280046291
115864;Laan van Nootdorp,S Gr;28.51;27.289;27.518;26.785;21.736;19.444;20.044;19.763;14.262;11.768;11.861;11.806;1.172;0.968;1.08;0.948;1265;4.3853009540731;52.049936508339705
109357;Groot Hertoginnelaan,S;27.588;25.891;26.624;25.228;21.503;19.362;20.788;20.325;14.139;11.803;12.004;12.045;1.115;0.916;1.054;0.895;1266;4.277125711053948;52.082678941250826
707236;012_43_TBT_1;32.83;30.475;31.493;30.252;22.148;20.469;21.369;20.962;14.557;12.36;12.541;12.464;1.205;1.082;1.211;1.054;1267;4.349236270621832;52.07017203065377
15709017;Prinsegracht,S Gravenh;31.025;29.415;30.424;29.323;22.625;20.421;21.577;21.042;15.038;12.622;12.892;12.732;1.267;1.045;1.188;1.022;1268;4.302999439042038;52.07352988388513
109853;President Kennedylaan,;27.734;26.35;27.197;25.782;21.019;18.991;20.367;19.967;13.607;11.432;11.693;11.711;1.121;0.914;1.047;0.879;1269;4.282556526951721;52.089164174560615
15708683;Driebergenstraat,S Gra;28.887;27.325;27.94;26.851;22.062;19.764;20.936;20.548;14.51;12.065;12.217;12.264;1.152;0.949;1.073;0.944;1270;4.2745474547252025;52.057233799610934
116289;Donau,S Gravenhage;33.531;32.374;31.831;31.359;22.037;19.645;20.006;19.778;14.496;11.854;11.739;11.702;1.293;1.165;1.288;1.141;1271;4.395495027742633;52.05598066485341
111912;Wassenaarseweg,S Grave;29.799;29.049;30.305;29.115;21.462;19.236;20.085;19.675;14.077;11.694;11.842;11.748;1.192;0.975;1.107;0.945;1272;4.31968672891765;52.09216594876115
108494;Hengelolaan,S Gravenha;28.093;25.918;26.534;25.553;21.713;19.309;20.322;19.987;14.251;11.727;11.82;11.88;1.099;0.873;1;0.872;1273;4.267320276547932;52.047227520706926
108625;Nieboerweg,S Gravenhag;23.828;22.271;23.08;21.78;20.471;18.253;19.661;19.338;13.315;10.972;11.042;11.282;0.931;0.756;0.891;0.751;1274;4.259076248458587;52.08300800637189
15709149;Van Alkemadelaan,S Gra;28.6;25.286;26.272;24.901;21.016;18.661;19.551;19.244;13.552;11.109;11.159;11.231;1.076;0.871;0.993;0.855;1275;4.323316153739101;52.09908159469698
111833;Amsterdamse Veerkade,S;32.274;31.927;33.023;32.111;22.81;20.574;21.581;21.076;15.157;12.718;12.994;12.805;1.324;1.096;1.239;1.073;1276;4.315926025607033;52.074890824021956
108614;Segbroeklaan,S Gravenh;28.083;26.165;26.824;25.16;21.337;19.043;20.529;20.14;13.712;11.319;11.413;11.596;1.103;0.907;1.037;0.871;1277;4.260312204127705;52.07822928371171
110111;Moerweg,S Gravenhage;33.414;30.449;31.02;29.553;22.733;20.302;21.283;20.843;14.872;12.317;12.487;12.398;1.318;1.074;1.192;1.037;1278;4.294397905853181;52.05716154109658
15708781;Laan van Meerdervoort,;34.814;33.342;34.307;32.854;22.986;20.767;21.981;21.393;15.029;12.604;12.864;12.661;1.423;1.157;1.302;1.096;1279;4.296700733719091;52.08540818667684
110110;Moerweg,S Gravenhage;33.924;30.993;31.532;30.011;22.839;20.414;21.405;20.955;14.92;12.365;12.538;12.441;1.34;1.096;1.213;1.054;1280;4.29375135524442;52.05792006275817
15843071;SCHENKVIADUCT,S Graven;39.374;36.121;36.626;35.201;23.161;20.634;21.532;21.054;15.197;12.534;12.717;12.545;1.604;1.271;1.386;1.189;1281;4.329168770790231;52.074860861189364
108530;Volendamlaan,S Gravenh;29.013;26.973;27.741;26.531;22.276;20.072;21.398;20.947;14.699;12.288;12.498;12.502;1.183;0.985;1.114;0.969;1282;4.264774761118474;52.062432875227614
110966;Alexanderstraat,S Grav;29.508;27.663;28.631;27.364;21.421;19.282;20.333;19.913;14.024;11.68;11.85;11.796;1.159;0.939;1.076;0.906;1283;4.3034253637566104;52.08742203422026
