OBJECTID,BORNAME,ELEMENTNUMMER,BEHEERGROEP,AANLEGJAAR,OPPERVLAK,MATERIAAL,AMBITIENIVEAU,STRUCTUURGEBIED,AANWIJINGEN_UITVOERING,BEHEERDER,EIGENAAR,ONDERHOUDSPLOEG,FUNCTIE,STRUCTUURNIVEAU,BEGROTINGSPOST,BESTEMMING,OPMERKINGEN,EXTRA_INFORMATIE_1,EXTRA_INFORMATIE_2,EXTRA_INFORMATIE_3,GROENGEBIEDCODE,GROENGEBIEDNAAM,GEMEENTE,WOONPLAATS,BUURT,WIJK,STRAAT,STRAATCODE,LIGGING,BEHEEROBJECTSOORT,BEHEEROBJECTOMSCHRIJVING,LAATSTE_MUTATIE,Shape__Area,Shape__Length
599,parkverhardingen,7416,Halfverharding,,168.76,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg7416,"9 march     2022, 16:33:41",444.77978515625,288.05344215918
600,parkverhardingen,7417,Halfverharding,,77.49,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg7417,"9 march     2022, 16:34:01",204.228759765625,133.959647055189
601,parkverhardingen,7418,Halfverharding,,124.64,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg7418,"9 march     2022, 16:34:41",328.50439453125,194.15298878913
602,parkverhardingen,7419,Halfverharding,,136.74,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg7419,"9 march     2022, 16:34:52",360.38623046875,247.210600334905
603,parkverhardingen,3376,Halfverharding,,243.28,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg3376,"15 february  2022, 18:29:02",640.543701171875,347.371261459615
604,parkverhardingen,4084,Halfverharding,2018,72.59,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg4084,"18 august    2021, 11:02:16",191.11328125,130.581380169578
605,parkverhardingen,20,Halfverharding,,54.92,Overig,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0000.pg20,"18 august    2021, 11:01:24",144.791748046875,106.547354434167
606,parkverhardingen,7420,Halfverharding,,208.92,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg7420,"9 march     2022, 16:35:17",550.60595703125,323.541973626205
607,parkverhardingen,4082,Halfverharding,,127.51,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4082,"9 march     2022, 16:37:38",335.85791015625,214.07717496097
608,parkverhardingen,4083,Halfverharding,,173.78,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4083,"9 march     2022, 16:37:55",457.736083984375,288.908289058891
609,parkverhardingen,4084,Halfverharding,,234.89,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4084,"9 march     2022, 16:38:12",618.67529296875,384.291731628141
610,parkverhardingen,4085,Halfverharding,,176.66,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4085,"9 march     2022, 16:38:27",465.288330078125,263.592537476241
611,parkverhardingen,3378,Halfverharding,2018,46.42,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,511,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3378,"15 february  2022, 18:29:02",122.228759765625,105.007959359763
612,parkverhardingen,6,Halfverharding,2018,277.94,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,pvg,01.25.0009.pg6,"18 august    2021, 11:02:16",731.725341796875,563.571633592799
613,parkverhardingen,4498,Halfverharding,,179.24,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4498,"8 march     2022, 13:48:47",472.593017578125,261.182493206455
614,parkverhardingen,4499,Halfverharding,,81.98,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4499,"8 march     2022, 13:48:58",216.162109375,136.186119694092
615,parkverhardingen,4500,Halfverharding,,166.98,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4500,"8 march     2022, 13:49:06",440.27197265625,244.493442254179
616,parkverhardingen,4501,Halfverharding,,92.61,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4501,"8 march     2022, 13:49:18",244.16845703125,154.487694378795
617,parkverhardingen,4502,Halfverharding,,102.51,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4502,"8 march     2022, 13:49:50",270.279052734375,160.580676374327
618,parkverhardingen,4503,Halfverharding,,210.78,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4503,"8 march     2022, 13:49:57",555.746337890625,305.273600716477
619,parkverhardingen,4504,Halfverharding,,156.48,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4504,"8 march     2022, 13:50:10",412.5908203125,241.037203880786
620,parkverhardingen,4505,Halfverharding,,208.31,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4505,"8 march     2022, 13:50:47",549.281005859375,321.619220216004
621,parkverhardingen,4506,Halfverharding,,150.43,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4506,"8 march     2022, 13:51:03",396.63916015625,229.480208471307
622,parkverhardingen,4507,Halfverharding,,142.83,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4507,"8 march     2022, 13:51:15",376.601318359375,220.779100764509
623,parkverhardingen,4508,Halfverharding,,193.9,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4508,"8 march     2022, 13:51:36",511.285400390625,295.68406473163
624,parkverhardingen,3381,Halfverharding,,104.6,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg3381,"18 august    2021, 11:02:44",275.382080078125,167.698353088264
625,parkverhardingen,3382,Halfverharding,,115.31,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0000,Reinier de Graaf,Delft,Delft,Reinier de Graafbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0000.pg3382,"18 august    2021, 11:02:44",303.73046875,304.746659576658
626,parkverhardingen,3383,Halfverharding,,117.12,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg3383,"18 august    2021, 11:02:44",308.353515625,187.500221327284
627,parkverhardingen,3384,Halfverharding,,315.21,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,315,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg3384,"18 august    2021, 11:02:16",829.932373046875,492.997838000174
628,parkverhardingen,3504,Halfverharding,,118.87,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg3504,"18 august    2021, 10:49:46",313.26416015625,224.837492456604
629,parkverhardingen,4218,Halfverharding,,25.07,Grind,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.14.0001,Kuyperwijk-zuid,Delft,Delft,Kuyperwijk-Zuid,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0001.pg4218,"18 august    2021, 10:51:55",66.07421875,69.6160457399169
630,parkverhardingen,3505,Halfverharding,,37.66,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg3505,"18 august    2021, 10:49:46",99.24072265625,66.9948264552388
631,parkverhardingen,3506,Halfverharding,,163.5,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg3506,"18 august    2021, 10:49:46",430.883056640625,269.411163220829
632,parkverhardingen,3507,Halfverharding,,110.87,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg3507,"4 april     2022, 12:59:49",292.1875,244.546139096809
633,parkverhardingen,3508,Halfverharding,,112.13,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg3508,"18 august    2021, 10:49:46",295.491943359375,233.771808770342
634,parkverhardingen,3509,Halfverharding,,53.84,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg3509,"18 august    2021, 10:49:46",141.889404296875,116.08673422731
635,parkverhardingen,3510,Halfverharding,,60.51,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg3510,"18 march     2022, 17:58:03",159.4609375,130.106471048875
636,parkverhardingen,4219,Halfverharding,,22.84,Grind,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.14.0001,Kuyperwijk-zuid,Delft,Delft,Kuyperwijk-Zuid,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0001.pg4219,"18 august    2021, 10:51:55",60.184814453125,55.9415141617785
637,parkverhardingen,4314,Halfverharding,,2197.46,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4314,"18 august    2021, 10:50:19",5793.03149414063,407.666768247928
638,parkverhardingen,4429,Halfverharding,,298.67,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4429,"17 january   2022, 12:32:58",787.59521484375,219.515719286521
639,parkverhardingen,4317,Halfverharding,,177.23,Gralux,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4317,"18 august    2021, 10:50:19",467.237548828125,86.9618738236861
640,parkverhardingen,4224,Halfverharding,,49.88,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0005.pg4224,"18 august    2021, 11:02:44",131.46728515625,92.0699332293344
641,parkverhardingen,1,Halfverharding,2018,58.13,Schelpen,C (matig) - R- (sober),,,BOR,,,,Perceel 2,,,,,,,01.27.0002,Bedrijventerrein Schieweg-noord,Delft,Delft,Bedrijventerrein Schieweg-Noord,27 Schieweg,Rijnweg,9871,Binnen de bebouwde kom,pvg,01.27.0002.pg1,"12 november  2021, 09:51:44",153.098876953125,225.281273588725
642,parkverhardingen,1,Onverhard - Ruiterpad,1900,129.05,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,Perceel 2,Ruiterpad,Perceel 2,,,,,,,01.29.0000,Bedrijventerrein Rotterdamseweg-zuid,Delft,Delft,Bedrijventerrein Rotterdamseweg-Zuid,29 Ruiven,Rotterdamseweg,4510,Binnen de bebouwde kom,pvg,01.29.0000.pg1,"2 december  2021, 18:28:56",339.493896484375,458.106911538394
643,parkverhardingen,4420,Halfverharding,,20.74,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4420,"18 august    2021, 10:50:19",54.687744140625,41.6947048513261
644,parkverhardingen,3511,Halfverharding,,166.76,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg3511,"18 august    2021, 10:49:46",439.50146484375,372.977312033056
645,parkverhardingen,3512,Halfverharding,,74.74,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg3512,"18 august    2021, 10:49:46",196.9873046875,165.612935467684
646,parkverhardingen,4089,Halfverharding,,156.83,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,BOR,,Perceel 2,,,,,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg4089,"18 august    2021, 11:01:24",412.92431640625,97.0159178353336
647,parkverhardingen,4430,Halfverharding,,345.13,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4430,"9 march     2022, 17:07:35",910.121826171875,261.461706900575
648,parkverhardingen,3640,Halfverharding,,72.42,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.12.0007,Heilige land,Delft,Delft,Heilige Land,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,pvg,01.12.0007.pg3640,"18 august    2021, 10:49:46",190.891357421875,175.166838311541
649,parkverhardingen,4230,Halfverharding,,51.04,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0005.pg4230,"18 august    2021, 11:02:44",134.517822265625,92.0425696310043
650,parkverhardingen,4231,Halfverharding,,221.44,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0004.pg4231,"18 august    2021, 11:02:44",582.923828125,210.457027497868
651,parkverhardingen,4062,Halfverharding,,598.84,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4062,"20 february  2022, 14:37:46",1577.77612304688,289.258642264008
652,parkverhardingen,11,Halfverharding,,55.78,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,pvg,01.14.0006.pg11,"18 august    2021, 10:49:46",146.999755859375,103.125275473079
653,parkverhardingen,4143,Halfverharding,,890.53,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.24.0007,Multatulibuurt,Delft,Delft,Multatulibuurt,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,pvg,01.24.0007.pg4143,"18 august    2021, 11:02:44",2345.35107421875,271.156188692864
654,parkverhardingen,4141,Halfverharding,,114.59,Gravidor,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Voetpad,Perceel 1,,,,,,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0001.pg4141,"9 march     2022, 17:09:43",302.21484375,157.044430033717
655,parkverhardingen,8619,Halfverharding,,29.37,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8619,"18 august    2021, 11:02:16",77.37353515625,83.011633415544
656,parkverhardingen,4070,Halfverharding,2020,5.67,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4070,"18 august    2021, 11:01:24",14.943115234375,15.4727744979479
657,parkverhardingen,17,Halfverharding,,37.39,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.22.0004.pg17,"18 august    2021, 10:50:19",98.40087890625,56.648702871301
658,parkverhardingen,13,Halfverharding,,38.26,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,BOR,,Perceel 2,,,,,,,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,pvg,01.14.0006.pg13,"12 january   2022, 14:57:10",100.85791015625,46.515465563201
659,parkverhardingen,3645,Halfverharding,2020,30.86,Grind,C (matig) - R- (sober),,,BOR,Gemeente Delft,BOR,,Perceel 1,,,,,,,01.12.0007,Heilige land,Delft,Delft,Heilige Land,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,pvg,01.12.0007.pg3645,"12 january   2022, 14:56:58",81.339599609375,60.7376936214893
660,parkverhardingen,3646,Halfverharding,2020,226.87,Grind,C (matig) - R- (sober),,,BOR,Gemeente Delft,BOR,,Perceel 1,,,,,,,01.12.0007,Heilige land,Delft,Delft,Heilige Land,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,pvg,01.12.0007.pg3646,"12 january   2022, 14:56:58",597.99072265625,356.893113356025
661,parkverhardingen,11198,Onverhard - Zand,2021,7.55,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0000.pg11198,"12 january   2022, 14:56:58",19.899169921875,25.7544402885404
662,parkverhardingen,4142,Halfverharding,,150.08,Gravidor,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Voetpad,Perceel 1,,,,,,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0001.pg4142,"9 march     2022, 17:09:47",395.799560546875,210.474018111733
663,parkverhardingen,4143,Halfverharding,,210.83,Gravidor,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Voetpad,Perceel 1,,,,,,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0001.pg4143,"9 march     2022, 17:09:50",556.013916015625,259.427201749968
664,parkverhardingen,4144,Halfverharding,,205.83,Gravidor,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Voetpad,Perceel 1,,,,,,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0001.pg4144,"9 march     2022, 17:09:53",542.8232421875,269.752361791063
665,parkverhardingen,8,Halfverharding,,37.17,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.22.0004.pg8,"18 august    2021, 11:02:44",97.81884765625,58.5960040577018
666,parkverhardingen,3726,Halfverharding,,102.67,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,100,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3726,"15 february  2022, 18:29:02",270.354248046875,174.954165548637
667,parkverhardingen,4097,Halfverharding,,299.97,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0006,Krakeelpolder,Delft,Delft,Krakeelpolder,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0006.pg4097,"18 august    2021, 11:02:44",790.3173828125,110.782697150058
668,parkverhardingen,8063,Halfverharding,,152.34,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",152,,01.23.0002,Dierenbuurt,Delft,Delft,Dierenbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0002.pg8063,"18 august    2021, 10:51:15",401.058349609375,355.821670042599
669,parkverhardingen,4,Halfverharding,,130.33,Overig,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0000.pg4,"18 august    2021, 11:01:24",343.595458984375,96.9632153197551
670,parkverhardingen,8621,Halfverharding,,256.27,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8621,"21 february  2022, 17:35:21",675.279296875,256.643176502624
671,parkverhardingen,8623,Halfverharding,,43.05,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8623,"21 february  2022, 17:37:37",113.422607421875,83.5500358427938
