ID,Vlg nr,Nr wk,Wijk,Aantal,Thema1,Nr Th.,Subtehma,Nr sub th.,Vorm,Bedrag,Bedrag per initiatief,Orde van grootte,Kw,Naam initiatief* (colwidth:20),Type,Thema2
1026010131,435,9,Leidsche Rijn,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,1.5,1.5,<=2.000,,Bewonersplatform Vleuterweide-LeidscheR,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026010193,436,9,Leidsche Rijn,1,Welzijn,4,"Kunstwerk, cultuur",41,opdr/overdr,1,1,<=2.000,,Hoogtijdagen via vinex,leefbaarheidsinitiatief,Cultuur
1026010229,437,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,853,853,<=2.000,,Activiteiten Fruitbomenver. Bongerd,leefbaarheidsinitiatief,Welzijn
1026010295,438,9,Leidsche Rijn,1,Groene openbare ruimte,2,"Groen, overig",25,opdr/overdr,2.231,2.231,<=5.000,,Paddentrek Langerak,leefbaarheidsinitiatief,Groen
1026010320,439,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,264,264,<=500,,Straatfeest  Zuid-oostrak- en Westraklaa,leefbaarheidsinitiatief,Welzijn
1026010321,440,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,1.8,1.8,<=2.000,,Straatfeest 5 jarig Componist,leefbaarheidsinitiatief,Welzijn
1026010462,441,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,210,210,<=500,,Straatfeest Charley Tooropstraat 8/6/201,leefbaarheidsinitiatief,Welzijn
1026010500,442,9,Leidsche Rijn,1,Sociale cohesie,5,Festival,53,opdr/overdr,10,10,<=20.000,,Drakenbootfestival 2013,leefbaarheidsinitiatief,Sociale activiteit
1026010503,443,9,Leidsche Rijn,1,Sociale cohesie,5,Festival,53,opdr/overdr,1,1,<=2.000,,Filmfestival LAFF,leefbaarheidsinitiatief,Sociale activiteit
1026010524,444,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,15,15,<=20.000,,Dag van het Straatfeest organiseren,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010534,445,9,Leidsche Rijn,1,Sociale cohesie,5,Oranje en bevrijding,54,opdr/overdr,235,235,<=500,,Ab Harrewijnpln Vrijmarkt Koninginnedag,leefbaarheidsinitiatief,Sociale activiteit
1026010543,446,9,Leidsche Rijn,1,Welzijn,4,Kunstbeoefening,42,opdr/overdr,6,6,<=20.000,,8ste continetn metaal kathedraal,leefbaarheidsinitiatief,Cultuur
1026010548,447,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,550,550,<=2.000,,Beautydag gebruikers Voedselbank,leefbaarheidsinitiatief,Welzijn
1026010590,448,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,780,780,<=2.000,,Straatfeest Bongerd-Zuid,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010601,449,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,240,240,<=500,,Akkrumerraklaan straatfeest,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010604,450,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,1.566,1.566,<=2.000,,Vrede voor religie in Leidsche Rijn,leefbaarheidsinitiatief,Welzijn
1026010634,451,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,3.224,3.224,<=5.000,,Vrijmarkt Terwijde,leefbaarheidsinitiatief,Welzijn
1026010638,452,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,300,300,<=500,,Straatfeest Westlandsetuin,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010646,453,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,20,20,<=50.000,,Wijkactiviteiten Roodnoot,leefbaarheidsinitiatief,Welzijn
1026010648,454,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,288,288,<=500,,Straatfeeswt André Voltenlaan,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010668,455,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,750,750,<=2.000,,Straatfeest HostelLeidscheMaan e.o.,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010670,456,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,3,3,<=5.000,,Burenmarkt,leefbaarheidsinitiatief,Welzijn
1026010676,457,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,500,500,<=2.000,,Straatfeest Cliviaplad/Operettelaan,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010677,458,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,330,330,<=500,,Straatfeest Eduard Kunnekehof,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010691,459,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,400,400,<=500,,Straatfeest Renoirhof,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010692,460,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,600,600,<=2.000,,Straatfeest Grietmansraklaan/Monikkerakl,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010693,461,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,175,175,<=500,,Straatfeest Woudsenderraklaan,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010696,462,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,800,800,<=2.000,,Straatfeest Stobberakplantsoen,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010701,463,9,Leidsche Rijn,1,Jeugd,6,Jeugdactiviteit,61,opdr/overdr,985,985,<=2.000,,Voetbaltoernooi kinderen Terwijde,leefbaarheidsinitiatief,Jeugd
1026010702,464,9,Leidsche Rijn,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,260,260,<=500,,Straatfeest Salvador Dalistraat,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010703,465,9,Leidsche Rijn,1,Welzijn,4,Bewegen,43,opdr/overdr,3,3,<=5.000,,Attractieweekend sportver. Nieuw Utrecht,leefbaarheidsinitiatief,Sport en bewegen
1026010704,466,9,Leidsche Rijn,1,Welzijn,4,Kunstbeoefening,42,opdr/overdr,6,6,<=20.000,,Expositie Setup LR,leefbaarheidsinitiatief,Cultuur
1026010712,467,9,Leidsche Rijn,1,Welzijn,4,"Kunstwerk, cultuur",41,opdr/overdr,1,1,<=2.000,,Kerkennacht,leefbaarheidsinitiatief,Cultuur
1026009756,468,9,Leidsche Rijn,1,Welzijn,4,Kunstbeoefening,42,opdr/overdr,5,5,<=20.000,,Filmproject 'de wijk nr. 6',leefbaarheidsinitiatief,Cultuur
1026009991,469,9,Leidsche Rijn,1,Welzijn,4,Bewegen,43,opdr/overdr,1.25,1.25,<=2.000,,Plaatsen korfbalpaal in vlinderpark,leefbaarheidsinitiatief,Sport en bewegen
1026010017,470,9,Leidsche Rijn,1,Groene openbare ruimte,2,"Groen, overig",25,opdr/overdr,1.197,1.197,<=2.000,,Inrichten hortus school Het  Zand,leefbaarheidsinitiatief,Groen
1026010194,471,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,2.5,2.5,<=5.000,,KLUB 19,leefbaarheidsinitiatief,Welzijn
1026010365,472,9,Leidsche Rijn,1,Jeugd,6,Jeugdvoorziening,62,opdr/overdr,15.32,15.32,<=20.000,,Speelplek Grauwaart,leefbaarheidsinitiatief,Jeugd
1026010486,473,9,Leidsche Rijn,1,Welzijn,4,Bewegen,43,opdr/overdr,1,1,<=2.000,,Lustrum avond-4 daagse,leefbaarheidsinitiatief,Sport en bewegen
1026010542,474,9,Leidsche Rijn,1,Jeugd,6,Jeugdvoorziening,62,opdr/overdr,25,25,<=50.000,,Aanpassen speelplaats Hervéstr/Cliviapad,leefbaarheidsinitiatief,Jeugd
1026010589,475,9,Leidsche Rijn,1,Jeugd,6,Jeugdactiviteit,61,opdr/overdr,1.081,1.081,<=2.000,,Natuur&Cultuurdag Brede School Het Zand,leefbaarheidsinitiatief,Jeugd
1026010647,476,9,Leidsche Rijn,1,Jeugd,6,Jeugdactiviteit,61,opdr/overdr,285,285,<=500,,Kinderboerderijweekend 'De Kraal',leefbaarheidsinitiatief,Jeugd
1026008359,477,9,Leidsche Rijn,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,279,279,<=500,,Woongroep Terwijde,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026008360,478,9,Leidsche Rijn,1,Participatie,7,Participatie,73,opdr/overdr,260,260,<=500,,Beheergroep Dierenweide de Kraal,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026008362,479,9,Leidsche Rijn,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,248,248,<=500,,Bewonersvereniging Componist,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026009131,480,9,Leidsche Rijn,1,Participatie,7,Buurtkrant of –site,72,opdr/overdr,1.25,1.25,<=2.000,,Thema nr NU magazine Romeins jaar,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026009993,481,9,Leidsche Rijn,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,645,645,<=2.000,,Bewonersvereniging Nijenrode,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026010074,482,9,Leidsche Rijn,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,1.83,1.83,<=2.000,,Bewonersgroep De Componist,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026010099,483,9,Leidsche Rijn,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,1.125,1.125,<=2.000,,Woongroep Langerak,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026010463,484,9,Leidsche Rijn,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,1.298,1.298,<=2.000,,Beheergroep Dierenweide kraal,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026010480,485,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,1.75,1.75,<=2.000,,Buren van de Lage Weide Bijeenkomsten,leefbaarheidsinitiatief,Welzijn
1026010694,486,9,Leidsche Rijn,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,250,250,<=500,,2e editie webshopmarkt,leefbaarheidsinitiatief,Welzijn
1026010697,487,9,Leidsche Rijn,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,113,113,<=500,,Buurtver. Langerak 2013,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026009937,488,10,Vleuten - De Meern,7,Verkeer,3,Fietsparkeren,33,opdr/overdr,4.164,595,<=2.000,,Verplaatsen fietsnietjes Paradijstuin,leefbaarheidsinitiatief,Verkeer en parkeren
1026010011,489,10,Vleuten - De Meern,1,Jeugd,6,Jeugdvoorziening,62,opdr/overdr,2.286,2.286,<=5.000,,Onderhoud JOP's,leefbaarheidsinitiatief,Jeugd
1026010213,490,10,Vleuten - De Meern,1,Verharde openbare ruimte,1,Bestrating,12,opdr/overdr,4.5,4.5,<=5.000,,Haarrijnse Strand,leefbaarheidsinitiatief,Bestrating
1026010083,491,10,Vleuten - De Meern,1,Groene openbare ruimte,2,"Groen, overig",25,opdr/overdr,10,10,<=20.000,,Dorpstuin De Meern,leefbaarheidsinitiatief,Groen
1026010362,492,10,Vleuten - De Meern,1,Verharde openbare ruimte,1,Schoon,15,opdr/overdr,1.125,1.125,<=2.000,,Nestbeheer Oudenrijnsingel,leefbaarheidsinitiatief,Schoon
1026010380,493,10,Vleuten - De Meern,1,Groene openbare ruimte,2,"Groen, overig",25,opdr/overdr,18.129,18.129,<=20.000,,Dorpstuin De Meern,leefbaarheidsinitiatief,Groen
1026010426,494,10,Vleuten - De Meern,1,Welzijn,4,Bewegen,43,opdr/overdr,3.167,3.167,<=5.000,,Egaliseren terrein jeu de boule Azotod,leefbaarheidsinitiatief,Sport en bewegen
1026010464,495,10,Vleuten - De Meern,13,Verkeer,3,Fietsparkeren,33,opdr/overdr,7.449,573,<=2.000,,Centrum Vl. Poorten hekwerk fietsenrekken,leefbaarheidsinitiatief,Verkeer en parkeren
1026010518,496,10,Vleuten - De Meern,1,Groene openbare ruimte,2,"Groen, overig",25,opdr/overdr,240,240,<=500,,Inzaaien braakliggend terrein Castellum,leefbaarheidsinitiatief,Groen
1026010527,497,10,Vleuten - De Meern,1,Verharde openbare ruimte,1,Bestrating,12,opdr/overdr,4.975,4.975,<=5.000,,Zand Haarrijnse strand,leefbaarheidsinitiatief,Bestrating
1026010121,498,10,Vleuten - De Meern,1,Groene openbare ruimte,2,"Groen, overig",25,opdr/overdr,1.354,1.354,<=2.000,,Plantvak Garmt Stuiverlingstraat,leefbaarheidsinitiatief,Groen
1026010205,499,10,Vleuten - De Meern,1,Verharde openbare ruimte,1,Straatmeubilair,13,opdr/overdr,7.014,7.014,<=20.000,,Verzamelopdracht kleine voorzieningen,leefbaarheidsinitiatief,Bestrating
1026010379,500,10,Vleuten - De Meern,14,Groene openbare ruimte,2,Bloemenmanden,21,opdr/overdr,24.678,1.763,<=2.000,,Hangingbaskets en bloemtorens Vl-DM,leefbaarheidsinitiatief,Groen
1026010491,501,10,Vleuten - De Meern,1,Groene openbare ruimte,2,"Groen, overig",25,opdr/overdr,3.396,3.396,<=5.000,,Extra maaien bouwkavel Vleuterweide,leefbaarheidsinitiatief,Groen
1026010564,502,10,Vleuten - De Meern,1,Groene openbare ruimte,2,"Groen, overig",25,opdr/overdr,4.15,4.15,<=5.000,,Aanplanten Knotwilgen,leefbaarheidsinitiatief,Groen
1026008837,503,10,Vleuten - De Meern,1,Sociale cohesie,5,Oranje en bevrijding,54,opdr/overdr,2.35,2.35,<=5.000,,Oranjestichting Wilhelmina,leefbaarheidsinitiatief,Sociale activiteit
1026009913,504,10,Vleuten - De Meern,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,1.165,1.165,<=2.000,,Seniorenpanel,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026010101,505,10,Vleuten - De Meern,1,Sociale cohesie,5,Oranje en bevrijding,54,opdr/overdr,6.875,6.875,<=20.000,,Oranjevereniging De Meern,leefbaarheidsinitiatief,Sociale activiteit
1026010181,506,10,Vleuten - De Meern,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,223,223,<=500,,Boodschappenplusbus Portes 2012,leefbaarheidsinitiatief,Welzijn
1026010674,507,10,Vleuten - De Meern,1,Veiligheid,8,"Veiligheid, overig",85,opdr/overdr,80,80,<=500,,Reanimatie Dienstencentrum De Roef,leefbaarheidsinitiatief,Veiligheid
1026010708,508,10,Vleuten - De Meern,1,Welzijn,4,Bewegen,43,opdr/overdr,480,480,<=500,,10 jarig Lustrum 55+ fiets en wandelclub,leefbaarheidsinitiatief,Sport en bewegen
1026007742,509,10,Vleuten - De Meern,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,0,0,<=500,,Leidsche Rijn Markt,leefbaarheidsinitiatief,Welzijn
1026008475,510,10,Vleuten - De Meern,1,Welzijn,4,"Kunstwerk, cultuur",41,opdr/overdr,2.76,2.76,<=5.000,,Romeins Jaar,leefbaarheidsinitiatief,Cultuur
1026009783,511,10,Vleuten - De Meern,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,1.5,1.5,<=2.000,,Candlelight Christmas,leefbaarheidsinitiatief,Welzijn
1026009784,512,10,Vleuten - De Meern,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,785,785,<=2.000,,Kerstviering De Veldhof,leefbaarheidsinitiatief,Welzijn
1026009859,513,10,Vleuten - De Meern,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,10,10,<=20.000,,Wijkactiviteiten t.b.v. Umah-Hai Kantine,leefbaarheidsinitiatief,Welzijn
1026009889,514,10,Vleuten - De Meern,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,800,800,<=2.000,,Bewonersvereniging De Scheg,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026009914,515,10,Vleuten - De Meern,1,Participatie,7,Participatie,73,opdr/overdr,10,10,<=20.000,,Van geen wijken WetenStut theater De Sch,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026009933,516,10,Vleuten - De Meern,1,Welzijn,4,Kunstbeoefening,42,opdr/overdr,1.333,1.333,<=2.000,,Opzetten Vocal Arts Academy,leefbaarheidsinitiatief,Cultuur
1026009976,517,10,Vleuten - De Meern,1,Welzijn,4,"Kunstwerk, cultuur",41,opdr/overdr,9.25,9.25,<=20.000,,Theatervoorstelling Tuigdorp,leefbaarheidsinitiatief,Cultuur
1026010076,518,10,Vleuten - De Meern,1,Verharde openbare ruimte,1,Schoon,15,opdr/overdr,7.5,7.5,<=20.000,,Schoonmaak omg Hostel en Maximapark,leefbaarheidsinitiatief,Schoon
1026010091,519,10,Vleuten - De Meern,1,Welzijn,4,Kunstbeoefening,42,opdr/overdr,7,7,<=20.000,,Zingende Beelden,leefbaarheidsinitiatief,Cultuur
1026010092,520,10,Vleuten - De Meern,1,Sociale cohesie,5,Festival,53,opdr/overdr,7,7,<=20.000,,Leidsche Rijn Festival,leefbaarheidsinitiatief,Sociale activiteit
1026010093,521,10,Vleuten - De Meern,1,Sociale cohesie,5,Festival,53,opdr/overdr,7,7,<=20.000,,Midzomernacht,leefbaarheidsinitiatief,Sociale activiteit
1026010094,522,10,Vleuten - De Meern,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,5,5,<=20.000,,Nomads in Residence,leefbaarheidsinitiatief,Welzijn
1026010102,523,10,Vleuten - De Meern,1,Welzijn,4,Bewegen,43,opdr/overdr,3,3,<=5.000,,Vrouwentriathlon,leefbaarheidsinitiatief,Sport en bewegen
1026010124,524,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,750,750,<=2.000,,Buurtfeest Vlasakkers,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010135,525,10,Vleuten - De Meern,1,Welzijn,4,Bewegen,43,opdr/overdr,1.5,1.5,<=2.000,,Lintloop Max en Jeugdloop,leefbaarheidsinitiatief,Sport en bewegen
1026010188,526,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,1,1,<=2.000,,Buurtfeest Haagwindelaan,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010189,527,10,Vleuten - De Meern,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,500,500,<=2.000,,Bewonerscommissie De Veldhof,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026010191,528,10,Vleuten - De Meern,1,Welzijn,4,"Kunstwerk, cultuur",41,opdr/overdr,1,1,<=2.000,,Via Vinex Hoogtijdagen,leefbaarheidsinitiatief,Cultuur
1026010209,529,10,Vleuten - De Meern,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,685,685,<=2.000,,Een jaren 60 avond Weidewereld,leefbaarheidsinitiatief,Welzijn
1026010361,530,10,Vleuten - De Meern,0,Bedrijfsvoering,9,Bedrijfsvoering / nagekomen,99,bedr.voer.,288,288,<=500,,Modelorder voor ZOxx Dienst Wijken,leefbaarheidsinitiatief,-
1026010386,531,10,Vleuten - De Meern,1,Jeugd,6,Jeugdactiviteit,61,opdr/overdr,50,50,<=500,,Paaseieren zoeken Helmbloemlaan,leefbaarheidsinitiatief,Jeugd
1026010430,532,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,175,175,<=500,,Buurtfeest JC bloemstraat,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010465,533,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,250,250,<=500,,Buurtfeest Alidahoeve,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010484,534,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,400,400,<=500,,Buurtfeest 't Glind De Woerd,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010488,535,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,325,325,<=500,,Buurtfeest Noorderbreedte,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010496,536,10,Vleuten - De Meern,1,Sociale cohesie,5,Festival,53,opdr/overdr,5,5,<=20.000,,Drakenbootfestival,leefbaarheidsinitiatief,Sociale activiteit
1026010497,537,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,2.4,2.4,<=5.000,,Buurtfeest Nedereindseweg,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010498,538,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,325,325,<=500,,Buurtfeest Lanuariusweg,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010528,539,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,800,800,<=2.000,,Buurtfeest het Weer,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010529,540,10,Vleuten - De Meern,1,Participatie,7,Bewoners- of belangengroep,71,opdr/overdr,1.8,1.8,<=2.000,,Bewonersvereniging Lochemseberg,leefbaarheidsinitiatief,Buurt- en belangengroepen
1026010572,541,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,250,250,<=500,,Buurtfeest Lanuariusweg,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010573,542,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,420,420,<=500,,Buurtfeest De Pottegieter,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010591,543,10,Vleuten - De Meern,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,5,5,<=20.000,,Opening Vleutense markt,leefbaarheidsinitiatief,Welzijn
1026010592,544,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,950,950,<=2.000,,Buurtfeest Gulperberg,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010593,545,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,250,250,<=500,,Buurtfeest M3T,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010603,546,10,Vleuten - De Meern,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,1.566,1.566,<=2.000,,Project Vrede voor religie in Leidsche R,leefbaarheidsinitiatief,Welzijn
1026010605,547,10,Vleuten - De Meern,1,Welzijn,4,"Kunstwerk, cultuur",41,opdr/overdr,800,800,<=2.000,,Concert door Muziek in De Meern,leefbaarheidsinitiatief,Cultuur
1026010606,548,10,Vleuten - De Meern,1,Sociale cohesie,5,Sociale activiteit,52,opdr/overdr,1.359,1.359,<=2.000,,Opening Dorpstuin,leefbaarheidsinitiatief,Welzijn
1026010607,549,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,250,250,<=500,,Buurtfeest Lindehoeve,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010626,550,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,400,400,<=500,,Buurtfeest Passiebloemweg,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010627,551,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,500,500,<=2.000,,Buurtfeest Zeilmakerslaan,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010651,552,10,Vleuten - De Meern,1,Welzijn,4,Kunstbeoefening,42,opdr/overdr,1.25,1.25,<=2.000,,Toneelclub De Buurtsoap,leefbaarheidsinitiatief,Cultuur
1026010653,553,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,650,650,<=2.000,,Buurtfeest Wijk achter het spoor,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010654,554,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,400,400,<=500,,Buurtfeest Utrechtse Heuvelrug,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010655,555,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,550,550,<=2.000,,Buurtfeest Anton van Duinkerkenlaan,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010657,556,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,740,740,<=2.000,,Buurtfeest Wijk De Woerd,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010658,557,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,562,562,<=2.000,,Buurtfeest Eyckensteinplaats,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010659,558,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,625,625,<=2.000,,Buurtfeest Kantbloemsingel,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010671,559,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,300,300,<=500,,Buurtfeest Vrijthof,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010673,560,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,650,650,<=2.000,,Buurtfeest Noorderbreedte,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010683,561,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,400,400,<=500,,Buurtfeest Pampasgraslaan,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010684,562,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,200,200,<=500,,Buurtfeest Kortrijkpolder,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010698,563,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,150,150,<=500,,Buurtfeest Het Leiwerk,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010699,564,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,450,450,<=500,,Bedankfeest De Balije Astrid en Patricia,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010700,565,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,400,400,<=500,,Buurtfeest Noordhout,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010706,566,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,325,325,<=500,,Buurtfeest Kladdewortel,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010707,567,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,700,700,<=2.000,,Buurtfeest Honswijkpolder,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010709,568,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,475,475,<=500,,Buurtfeest Paddenstoelenlaan,leefbaarheidsinitiatief,Straat- of buurtfeest
1026010710,569,10,Vleuten - De Meern,1,Sociale cohesie,5,Straat- of buurtfeest,51,opdr/overdr,150,150,<=500,,Buurtfeest Panbos,leefbaarheidsinitiatief,Straat- of buurtfeest
