Nummer;Totaal van;Jaar;Maand;Type aanvraag;Nationaliteit;Aantal aanvragen
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Colombiaanse;40
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Egyptische;30
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Eritrese;170
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Ethiopische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Georgische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Iraakse;80
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Iraanse;110
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Jemenitische;290
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Kenyaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Marokkaanse;70
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Moldavische;30
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Nigeriaanse;50
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Noord-Koreaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Oekraïense;120
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Onbekend;150
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Pakistaanse;110
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Palestijnse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Russische;40
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Somalische;130
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Syrische;2050
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Turkse;390
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Ugandese;30
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Vastgesteld niet-Nederlander;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Venezolaanse;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Afghaanse;120
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Albanese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Algerijnse;130
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Burger van Democratische Republiek Congo;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Colombiaanse;60
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Eritrese;160
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Ethiopische;30
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Georgische;30
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Iraakse;90
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Iraanse;120
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Jemenitische;280
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Libische;30
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Marokkaanse;80
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Nepalese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Oekraïense;150
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Onbekend;120
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Pakistaanse;70
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Russische;90
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Saoedi-Arabische;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Somalische;140
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Syrische;1750
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Tunesische;50
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Turkse;300
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Ugandese;30
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Venezolaanse;40
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Afghaanse;120
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Algerijnse;200
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Azerbeidzjaanse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Colombiaanse;80
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Egyptische;40
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Eritrese;160
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Ethiopische;30
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Georgische;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Iraakse;70
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Iraanse;150
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Jamaicaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Jemenitische;270
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Jordaanse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Libische;40
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Marokkaanse;90
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Moldavische;40
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Myanmarese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Nigeriaanse;50
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Oekraïense;140
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Onbekend;110
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Pakistaanse;50
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Russische;90
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Sierra Leoonse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Soedanese;30
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Somalische;180
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Syrische;1660
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Tunesische;40
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Turkse;220
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Ugandese;40
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Venezolaanse;20
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Afghaanse;70
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Algerijnse;170
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Colombiaanse;40
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Egyptische;30
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Eritrese;100
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Ethiopische;30
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Georgische;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Iraakse;120
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Iraanse;110
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Jemenitische;130
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Libische;40
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Marokkaanse;80
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Moldavische;30
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Oekraïense;50
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Onbekend;100
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Pakistaanse;50
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Russische;50
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Soedanese;30
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Somalische;190
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Syrische;800
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Tunesische;50
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Turkse;170
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Ugandese;20
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Zimbabwaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Afghaanse;2790
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Albanese;60
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Algerijnse;1260
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Amerikaans burger;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Angolese;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Argentijnse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Armeense;60
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Azerbeidzjaanse;140
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Bahreinse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Belarussische;110
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Bengalese;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Beninse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Boliviaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Braziliaanse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Brits burger;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Burger van Bosnië-Herzegovina;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Burger van Congo;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Burger van Democratische Republiek Congo;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Burger van Trinidad en Tobago;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Burundese;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Chileense;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Chinese;170
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Colombiaanse;530
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Cubaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Dominicaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Egyptische;300
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Eritrese;1410
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Ethiopische;310
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Filipijnse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Franse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Gambiaanse;130
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Georgische;170
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Ghanese;40
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Guinese;120
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Guyaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Haïtiaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Indiase;130
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Iraakse;800
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Iraanse;920
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Ivoriaanse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Jamaicaanse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Jemenitische;2440
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Jordaanse;100
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Kameroense;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Kazachse;40
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Kenyaanse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Kirgizische;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Koeweitse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Kosovaarse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Libanese;90
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Liberiaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Libische;200
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Macedonische/Burger van Noord-Macedonië;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Malinese;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Marokkaanse;780
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Mexicaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Moldavische;210
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Mongolische;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Myanmarese;70
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Nepalese;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Nicaraguaanse;70
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Nigerese;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Nigeriaanse;670
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Noord-Koreaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Oekraïense;1080
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Oezbeekse;70
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Onbekend;1120
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Pakistaanse;930
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Palestijnse;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Peruaanse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Poolse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Russische;620
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Rwandese;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Salvadoraanse;80
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Saoedi-Arabische;40
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Senegalese;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Servische;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Sierra Leoonse;100
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Soedanese;230
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Somalische;1500
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Sri Lankaanse;50
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Staatloos;60
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Surinaamse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Syrische;12750
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Tadzjiekse;50
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Tanzaniaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Togolese;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Tsjadische;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Tunesische;310
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Turkmeense;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Turkse;2710
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Ugandese;230
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Vastgesteld niet-Nederlander;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Venezolaanse;190
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Vietnamese;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Zambiaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Zimbabwaanse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Zuid-Afrikaanse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;Zuid-Soedanese;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Afghaanse;2730
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Albanese;50
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Algerijnse;1210
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Amerikaans burger;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Angolese;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Argentijnse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Armeense;50
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Azerbeidzjaanse;130
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Bahreinse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Belarussische;90
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Bengalese;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Beninse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Boliviaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Braziliaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Brits burger;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Burger van Bosnië-Herzegovina;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Burger van Congo;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Burger van Democratische Republiek Congo;30
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Burger van Trinidad en Tobago;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Burundese;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Chileense;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Chinese;150
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Colombiaanse;520
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Cubaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Dominicaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Egyptische;260
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Eritrese;1370
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Ethiopische;310
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Franse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Gambiaanse;100
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Georgische;160
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Ghanese;40
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Guinese;100
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Guyaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Haïtiaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Indiase;120
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Iraakse;670
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Iraanse;700
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Ivoriaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Jamaicaanse;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Jemenitische;2430
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Jordaanse;90
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Kameroense;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Kazachse;40
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Kenyaanse;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Kirgizische;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Koeweitse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Kosovaarse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Libanese;70
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Liberiaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Libische;190
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Macedonische/Burger van Noord-Macedonië;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Malinese;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Marokkaanse;720
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Mexicaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Moldavische;210
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Mongolische;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Myanmarese;60
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Nepalese;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Nicaraguaanse;70
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Nigerese;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Nigeriaanse;520
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Noord-Koreaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Oekraïense;1060
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Oezbeekse;60
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Onbekend;1090
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Pakistaanse;880
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Palestijnse;30
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Peruaanse;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Poolse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Russische;590
