Ministerie;Leverancier;8000 - Communicatie overig;8110 - Vakliteratuur, abonnementen en overige informatie;8210 - Vertaaldiensten;8310 - Relatiegeschenken (niet voor eigen personeel);8410 - Evenementen en congresorganisatie;8510 - Diversen communicatie;Eindtotaal
BZK;Van der Wolf Tekst;;;;;;1;1
BZK;Van Duuren Media B.V.;;;;;;;
BZK;Van Harte & Lingsma Man. en Organisatie B.V.;;;;;;1;1
BZK;Van Kleef;;;;;;1;1
BZK;Van Vlier Media B.V.;;;;;;2;2
BZK;Vanberkel Professionals Holding B.V.;;3;;;;1;3
BZK;VCK Travel B.V.;;2;;;2;2;3
BZK;VdlC publishers/consultants B.V.;;1;;;;;1
BZK;Vegter en Hoek Advies & Interimman. V.O.F.;;;;;;1;1
BZK;Ver. voor Klachtrecht in de publieke sector;;1;;;;1;1
BZK;Vereniging Ambtenaar & Recht;;1;;;;;1
BZK;Vereniging Facta non Verba;;1;;;;;1
BZK;Vereniging Mediators bij de Overheid;;1;;;;;1
BZK;Vereniging van Milieuprofessionals;;;;;;1;1
BZK;Vereniging van Registercontrollers;;1;;;;;1
BZK;Vereniging voor Bouwrecht;;1;;;;;1
BZK;Vereniging voor Overheidsmanagement;;1;;;;;1
BZK;Videonieuwsbericht B.V.;;;;;;2;2
BZK;Villamedia Uitgeverij B.V.;;;;;;1;1
BZK;Vitasys B.V.;;;;;1;;1
BZK;VNSG Diensten B.V.;;1;;;;;1
BZK;VOC Uitgevers B.V.;;;;;;1;1
BZK;Voor Claar B.V.;;;;;;1;1
BZK;WagenaarHoes B.V.;;;;;;2;2
BZK;Walvisch Fotografie;;;;;;1;1
BZK;WBooks B.V.;;;;;;1;1
BZK;Wesselink Van Zijst B.V.;;;;;;1;1
BZK;Wijzijndeoplossing B.V.;;1;;;;;1
BZK;WillPowered;;1;;;;;1
BZK;WING Process Consultancy B.V.;;;;;;3;3
BZK;Wirtz, Film & Experience Agency B.V.;;1;;;2;2;3
BZK;Wolters Kluwer Nederland B.V.;;1;;;;;1
BZK;Worcflow;;;;;;1;1
BZK;WorkWire B.V.;;1;;;;;1
BZK;Worldmeetings.com B.V.;;2;;;1;3;4
BZK;WVScongres;;;;;;2;2
BZK;Xerox (Nederland) B.V.;;1;;;1;3;3
BZK;Xerox (Nederland) BV;;;;;;1;1
BZK;XpatCoach;;;;;;1;1
BZK;XS4ALL Internet B.V.;;;;;1;;1
BZK;Yacht B.V.;;;;;1;;1
BZK;YoungCapital Flex B.V.;;;;;;2;2
BZK;Zanzibar Beachclub B.V.;;;;;;1;1
BZK;Zebedeus;;;1;;;;1
BZK;Ziaja&Dorst;;;;;;1;1
BZK;Zuid Nederlandse Kantfabriek B.V.;;;;;;1;1
BZK;ZUIDELIJK HISTORISCH CONTACT;;;;;;1;1
DEF;September;;;;1;;;1
DEF;10 punt 9;;;;1;;;1
DEF;100 kilo;;;;;;1;1
DEF;12 Flow B.V.;;;;;1;;1
DEF;4 Seasons Events;;;;1;1;;1
DEF;53 Graden Noord B.V.;;;;1;;;1
DEF;A&K Groep;;;;1;;;1
DEF;A.C.M. Products B.V.;;;;1;;;1
DEF;A.N.W.B. Kampeercentrum 'aan Geul en Bos';;;;;1;;1
DEF;About Flowers;;;;1;;1;1
DEF;Ad Ballon Ballonvaarten B.V.;;;;;1;2;3
DEF;ADO Hospitality & Events B.V.;;;;;2;;2
DEF;Advance Leadership Development B.V.;;;;;;1;1
DEF;Advising People & Organisations B.V.;;;;;;3;3
DEF;AIB Nieuwsdienst;;1;;;;;1
DEF;Alfabet B.V.;;;;1;;;1
DEF;Algemene Vlaggenhandel Nederland;;;;1;;;1
DEF;Amazing Flowers;;;;1;;;1
DEF;Amstelborgh/Borchland B.V.;;;;2;;;2
DEF;Amsterdamse Bloemenmarkt;;;;1;;;1
DEF;Anna Vastgoed Beheer B.V.;;;;;2;;2
DEF;anoniem_DEF_10;;;;1;;;1
DEF;anoniem_DEF_1003;;;;;1;;1
DEF;anoniem_DEF_1012;;;;;;1;1
DEF;anoniem_DEF_1020;;;;1;;;1
DEF;anoniem_DEF_1024;;;;1;;;1
DEF;anoniem_DEF_1025;;;;1;;;1
DEF;anoniem_DEF_1032;;;;;1;;1
DEF;anoniem_DEF_1035;;;;;1;;1
DEF;anoniem_DEF_1040;;;;1;;;1
DEF;anoniem_DEF_1046;;;;2;;;2
DEF;anoniem_DEF_1049;;;;1;;;1
DEF;anoniem_DEF_1058;;;;1;;;1
DEF;anoniem_DEF_1062;;;;1;;;1
DEF;anoniem_DEF_1067;;;;;2;;2
DEF;anoniem_DEF_1069;;;;1;;;1
DEF;anoniem_DEF_1075;;;;1;;2;2
DEF;anoniem_DEF_1084;;;;1;;;1
DEF;anoniem_DEF_109;;;;;;1;1
DEF;anoniem_DEF_1099;;;;1;1;1;1
DEF;anoniem_DEF_1103;;;;1;;;1
DEF;anoniem_DEF_1109;;;;;;1;1
DEF;anoniem_DEF_1110;;;;1;;;1
DEF;anoniem_DEF_113;;;;1;;;1
DEF;anoniem_DEF_1135;;;;;;1;1
DEF;anoniem_DEF_114;;;;1;;;1
DEF;anoniem_DEF_1145;;;;;;4;4
DEF;anoniem_DEF_1149;;;;1;;;1
DEF;anoniem_DEF_115;;;;1;;;1
DEF;anoniem_DEF_1152;;;;2;;;2
DEF;anoniem_DEF_1160;;;;;1;;1
DEF;anoniem_DEF_1164;;;;1;;;1
DEF;anoniem_DEF_1180;;;;;;;
DEF;anoniem_DEF_1182;;;;;;1;1
DEF;anoniem_DEF_1192;;;;1;;1;1
DEF;anoniem_DEF_120;;;;;;1;1
DEF;anoniem_DEF_121;;;;;;1;1
DEF;anoniem_DEF_1215;;;;1;;;1
DEF;anoniem_DEF_1223;;;;1;;;1
DEF;anoniem_DEF_1226;;;;;1;;1
DEF;anoniem_DEF_1227;;;;;1;;1
DEF;anoniem_DEF_1228;;;;1;;;1
DEF;anoniem_DEF_123;;;;1;;;1
DEF;anoniem_DEF_1231;;;;1;;;1
DEF;anoniem_DEF_1240;;;;1;;;1
DEF;anoniem_DEF_1242;;;;;1;;1
DEF;anoniem_DEF_1245;;;;;;1;1
DEF;anoniem_DEF_1258;;;;1;;;1
DEF;anoniem_DEF_1261;;;;1;;;1
DEF;anoniem_DEF_1262;;;;1;;;1
DEF;anoniem_DEF_1263;;;;;;1;1
DEF;anoniem_DEF_1266;;;;;1;;1
DEF;anoniem_DEF_1267;;;;1;;;1
DEF;anoniem_DEF_1270;;;;;;1;1
DEF;anoniem_DEF_1288;;;;1;;;1
DEF;anoniem_DEF_1300;;;;1;;;1
DEF;anoniem_DEF_131;;;;;;3;3
DEF;anoniem_DEF_1313;;;;1;;;1
DEF;anoniem_DEF_1324;;;;1;;;1
DEF;anoniem_DEF_1331;;;;1;;;1
DEF;anoniem_DEF_1332;;;;1;;;1
DEF;anoniem_DEF_1335;;;;1;;;1
DEF;anoniem_DEF_1339;;;;2;;;2
DEF;anoniem_DEF_1344;;;;;;1;1
DEF;anoniem_DEF_1346;;;;1;;;1
DEF;anoniem_DEF_1347;;;;1;;;1
DEF;anoniem_DEF_1348;;;;1;;;1
DEF;anoniem_DEF_14;;;;;1;;1
DEF;anoniem_DEF_141;;;;;1;;1
DEF;anoniem_DEF_145;;;;;;2;2
DEF;anoniem_DEF_149;;;;1;;;1
DEF;anoniem_DEF_159;;;;1;;;1
DEF;anoniem_DEF_16;;;;;1;;1
DEF;anoniem_DEF_164;;;;1;;;1
DEF;anoniem_DEF_173;;;;;;1;1
DEF;anoniem_DEF_178;;;;;3;;3
DEF;anoniem_DEF_181;;;;1;;;1
DEF;anoniem_DEF_182;;;;;2;;2
DEF;anoniem_DEF_183;;;;;;1;1
DEF;anoniem_DEF_185;;;;1;;;1
DEF;anoniem_DEF_192;;;;1;;;1
DEF;anoniem_DEF_193;;;;1;2;;2
DEF;anoniem_DEF_206;;1;;;;;1
DEF;anoniem_DEF_211;;;;1;;;1
DEF;anoniem_DEF_212;;;;1;;;1
DEF;anoniem_DEF_22;;;;;;1;1
DEF;anoniem_DEF_222;;;;;;1;1
DEF;anoniem_DEF_225;;;;;1;;1
DEF;anoniem_DEF_234;;;;;1;;1
DEF;anoniem_DEF_238;;;;;;1;1
DEF;anoniem_DEF_240;;;;;;1;1
DEF;anoniem_DEF_243;;1;;;;;1
DEF;anoniem_DEF_251;;;;;;2;2
DEF;anoniem_DEF_26;;;;1;;;1
DEF;anoniem_DEF_262;;;;1;;;1
DEF;anoniem_DEF_263;;;;1;;;1
DEF;anoniem_DEF_264;;;;;;1;1
DEF;anoniem_DEF_268;;;;;2;;2
DEF;anoniem_DEF_279;;;;;1;;1
DEF;anoniem_DEF_280;;;;1;;;1
DEF;anoniem_DEF_295;;;;;;1;1
DEF;anoniem_DEF_297;;;;;1;;1
DEF;anoniem_DEF_305;;;;;;1;1
DEF;anoniem_DEF_317;;;;;;1;1
DEF;anoniem_DEF_328;;;;;1;;1
DEF;anoniem_DEF_33;;;;1;;;1
DEF;anoniem_DEF_330;;;;1;;;1
DEF;anoniem_DEF_333;;;;;;1;1
DEF;anoniem_DEF_334;;;;;;2;2
DEF;anoniem_DEF_360;;;;1;;;1
DEF;anoniem_DEF_38;;;;;1;;1
DEF;anoniem_DEF_383;;;;;1;;1
DEF;anoniem_DEF_387;;;;1;;;1
DEF;anoniem_DEF_388;;;;;;1;1
DEF;anoniem_DEF_394;;;;;2;1;2
DEF;anoniem_DEF_397;;;;;;2;2
DEF;anoniem_DEF_400;;;;1;;;1
DEF;anoniem_DEF_401;;;;;1;;1
DEF;anoniem_DEF_406;;;;;;1;1
DEF;anoniem_DEF_414;;;;;2;1;2
DEF;anoniem_DEF_42;;;;;1;;1
DEF;anoniem_DEF_422;;;;1;;;1
DEF;anoniem_DEF_429;;;;;1;1;2
DEF;anoniem_DEF_434;;;;;;1;1
DEF;anoniem_DEF_435;;;;;;1;1
DEF;anoniem_DEF_440;;;;;2;;2
DEF;anoniem_DEF_446;;;;;;1;1
DEF;anoniem_DEF_45;;;;;;1;1
DEF;anoniem_DEF_451;;;;;2;;2
DEF;anoniem_DEF_455;;;;1;;;1
DEF;anoniem_DEF_466;;;;;;1;1
DEF;anoniem_DEF_47;;;;1;;;1
DEF;anoniem_DEF_473;;;;;;2;2
DEF;anoniem_DEF_485;;;;3;;;3
DEF;anoniem_DEF_505;;;;;1;;1
DEF;anoniem_DEF_513;;;;;;1;1
DEF;anoniem_DEF_514;;;;;;1;1
DEF;anoniem_DEF_519;;;;;;1;1
DEF;anoniem_DEF_523;;;;;;1;1
DEF;anoniem_DEF_525;;;;;;1;1
DEF;anoniem_DEF_528;;;;;;1;1
DEF;anoniem_DEF_530;;;;;;1;1
DEF;anoniem_DEF_547;;;;1;;;1
DEF;anoniem_DEF_551;;;;1;;1;1
DEF;anoniem_DEF_552;;;;;1;;1
DEF;anoniem_DEF_560;;;;;1;;1
DEF;anoniem_DEF_563;;;;;;1;1
DEF;anoniem_DEF_568;;;;1;;;1
DEF;anoniem_DEF_592;;;;1;;;1
DEF;anoniem_DEF_600;;;;1;;;1
DEF;anoniem_DEF_604;;;;;1;1;2
DEF;anoniem_DEF_607;;;;;2;;2
DEF;anoniem_DEF_608;;;;1;;;1
DEF;anoniem_DEF_611;;1;;;;;1
DEF;anoniem_DEF_614;;;;1;;;1
DEF;anoniem_DEF_619;;1;;;;;1
DEF;anoniem_DEF_633;;;;;;1;1
DEF;anoniem_DEF_646;;;;1;;;1
DEF;anoniem_DEF_650;;;;1;;;1
DEF;anoniem_DEF_666;;;;;;1;1
DEF;anoniem_DEF_667;;;;;2;;2
DEF;anoniem_DEF_668;;;;;1;;1
DEF;anoniem_DEF_670;;;;;;1;1
DEF;anoniem_DEF_672;;;;1;;;1
DEF;anoniem_DEF_676;;;;;;1;1
DEF;anoniem_DEF_677;;;;;5;1;5
DEF;anoniem_DEF_678;;;;;;1;1
DEF;anoniem_DEF_686;;;;;;1;1
DEF;anoniem_DEF_687;;;;1;;;1
DEF;anoniem_DEF_691;;;;;;2;2
DEF;anoniem_DEF_696;;;;1;;;1
DEF;anoniem_DEF_705;;;;;1;;1
DEF;anoniem_DEF_707;;;;1;;;1
DEF;anoniem_DEF_71;;;;;;1;1
DEF;anoniem_DEF_722;;;;1;;;1
DEF;anoniem_DEF_736;;;;;1;;1
DEF;anoniem_DEF_737;;;;;;1;1
DEF;anoniem_DEF_742;;;;1;;;1
DEF;anoniem_DEF_743;;;;;;1;1
DEF;anoniem_DEF_754;;;;;;2;2
DEF;anoniem_DEF_755;;;;;1;;1
DEF;anoniem_DEF_758;;;;;1;;1
DEF;anoniem_DEF_76;;;;1;;;1
DEF;anoniem_DEF_765;;;;;;1;1
DEF;anoniem_DEF_766;;;;;;1;1
DEF;anoniem_DEF_769;;;;1;;;1
DEF;anoniem_DEF_771;;;;1;;;1
DEF;anoniem_DEF_775;;;;;1;;1
DEF;anoniem_DEF_779;;;;;;1;1
DEF;anoniem_DEF_780;;;;;1;1;1
DEF;anoniem_DEF_784;;;;1;;;1
DEF;anoniem_DEF_785;;;;1;;;1
DEF;anoniem_DEF_79;;;;;;1;1
DEF;anoniem_DEF_8;;;;1;;;1
DEF;anoniem_DEF_808;;;;;;1;1
DEF;anoniem_DEF_81;;;;;1;;1
DEF;anoniem_DEF_812;;;;;1;;1
DEF;anoniem_DEF_840;;;;2;;;2
DEF;anoniem_DEF_841;;;;1;;;1
DEF;anoniem_DEF_853;;;;;4;;4
DEF;anoniem_DEF_868;;;;1;;;1
DEF;anoniem_DEF_870;;;;1;;;1
DEF;anoniem_DEF_871;;;;1;;;1
DEF;anoniem_DEF_874;;;;;1;;1
DEF;anoniem_DEF_894;;;;1;1;;1
DEF;anoniem_DEF_90;;;;;;1;1
DEF;anoniem_DEF_904;;;;;1;;1
DEF;anoniem_DEF_905;;;;1;;;1
DEF;anoniem_DEF_930;;;;;;1;1
DEF;anoniem_DEF_931;;;;;;1;1
DEF;anoniem_DEF_932;;;;1;;;1
DEF;anoniem_DEF_936;;;;1;;;1
DEF;anoniem_DEF_937;;;;;1;;1
DEF;anoniem_DEF_939;;;;;;1;1
DEF;anoniem_DEF_941;;;;1;;;1
DEF;anoniem_DEF_942;;;;;;1;1
DEF;anoniem_DEF_949;;;;1;;;1
DEF;anoniem_DEF_950;;;;2;;;2
DEF;anoniem_DEF_952;;;;1;;;1
DEF;anoniem_DEF_961;;;;;;2;2
DEF;anoniem_DEF_964;;;;;1;;1
DEF;anoniem_DEF_967;;;;1;;1;1
DEF;anoniem_DEF_983;;;;1;;;1
DEF;anoniem_DEF_984;;;;;1;;1
DEF;anoniem_DEF_99;;;;;1;;1
DEF;anoniem_DEF_993;;;;1;;;1
DEF;anoniem_DEF_999;;;;2;;;2
DEF;Antiquariaat Minerva;;;;1;;;1
DEF;APP Nederland V.O.F.;;;;;;1;1
DEF;APS Squadron Patches B.V.;;1;;1;;;1
DEF;Arendse Health Club Dongen B.V.;;;;;1;;1
DEF;Arnhemse Borduurcentrale B.V.;;;;;;1;1
DEF;Artiestenverloningen B.V.;;;;;;1;1
DEF;Artifac B.V.;;;;;;1;1
DEF;Artihove Regina B.V.;;;;1;;;1
DEF;ASGN Beveiligingstechniek B.V.;;;;;;1;1
DEF;ASP Adventure B.V.;;;;;1;;1
DEF;AtotheC Music B.V.;;;;;2;;2
DEF;Audion Elektro B.V.;;;;1;;;1
DEF;Automobielbedrijf Stoomberg B.V.;;;;;;1;1
DEF;AXA;;;;1;;;1
DEF;Axitraxi B.V.;;;;1;1;;1
DEF;B.V. Algemeen Nederlands Persbureau ANP;;;;;;1;1
DEF;Bakker Groesbeek V.O.F.;;;;;1;;1
DEF;Bakker Magnetics B.V.;;1;;;;;1
DEF;Baptist IJzerwaren & Gereedschappen;;;;1;;;1
DEF;Bar-Restaurant de Koekoek;;;;;1;;1
DEF;Bassmaniac;;;;;;1;1
DEF;Beehive Productions;;;;1;;;1
DEF;Beker- en Biljarthuis Lambregts V.O.F.;;;;1;;;1
DEF;BelevenisTafel;;;;1;;;1
DEF;Berk Music Productions B.V.;;;;;1;;1
DEF;Besselink Licht Import B.V.;;;;1;;;1
DEF;Bijou Moderne B.V.;;;;1;;;1
DEF;bijzonderdruk B.V.;;;;1;;1;1
DEF;Bison Bowling;;;;;1;;1
DEF;Blikvanger;;;;;;1;1
DEF;BLOEM!;;;;1;;;1
DEF;Bloembinderij De Nobel;;;;1;;;1
DEF;Bloembinderij Koningskruid;;;;1;;;1
DEF;Bloemboetiek Dille;;;;1;;;1
DEF;Bloemen- en Plantenhandel Van Belzen B.V.;;;;1;;;1
DEF;Bloemenboutique Nicole V.O.F.;;;;1;;;1
DEF;Bloemenkas Eindhoven;;;;1;;1;1
DEF;Bloemenmagazijn Johan;;;;1;;;1
DEF;Bloemenshop Best;;;;1;;;1
DEF;Bloemisterij Gaal;;;;1;;;1
DEF;Bloemisterij Labberton B.V.;;;;1;;;1
DEF;Bloemsierkunst 'Baccara';;;;;;1;1
DEF;Bloemsierkunst van Well;;;;1;;;1
DEF;BloemZ;;;;1;;;1
DEF;BLOSSOM bloemisterij;;;;1;;;1
DEF;Boardroom@Crisis B.V.;;;;;2;;2
DEF;Bobbe International B.V.;;5;;;;;5
DEF;Bob's Bloemen en Zo;;;;1;;;1
DEF;Boeketterie Binnenweg;;;;1;;;1
DEF;Boels Verhuur;;;;;;2;2
DEF;Boels Verhuur B.V.;;;;;2;;2
DEF;Boessenkool Verhuur B.V.;;;;;1;;1
DEF;Bogart B.V.;;;;2;;;2
DEF;bol.com B.V.;;;;3;;;3
DEF;Bookx B.V.;;;;;1;;1
DEF;Boom uitgevers Amsterdam B.V.;;;;1;;;1
DEF;Boomsma Distilleerderij/Wijnkoperij B.V.;;;;1;;;1
DEF;Bos Vlaggen B.V.;;;;1;;;1
DEF;Botenverhuur De Rijnstroom;;;;;1;;1
DEF;Bourgonje Geluid- en Lichtservice B.V.;;;;;2;;2
DEF;Bouwmaat Nederland B.V.;;;;1;;;1
DEF;Bovomed;;;;1;;;1
DEF;BPRvisie Rental Solutions;;;;;1;;1
DEF;Brandprevent Applications B.V.;;;;1;;;1
DEF;BRASH esports B.V.;;;;;2;;2
DEF;Brasserie 155 B.V.;;;;1;;;1
DEF;Brasserie Beeckestijn;;;;1;;;1
DEF;Brasserie Vuur B.V.;;;;;1;;1
DEF;BraVoice;;;;;;1;1
DEF;Bredemeijer Group B.V.;;;;1;;;1
DEF;Brouwerij d'n Drul & Stollenberg B.V.;;;;1;;;1
DEF;Bruna B.V.;;;;1;;;1
DEF;BS Productions;;;;;;1;1
DEF;Buggy Bar;;;;;1;;1
DEF;Buitenomme;;;;1;;;1
DEF;Bukman Management;;;;1;;;1
DEF;Bullit House;;;;;1;;1
DEF;Bureau Zuidema B.V.;;;;;;1;1
DEF;Buro voor Muziek;;;;;;1;1
DEF;BURO2010 B.V.;;;;;2;;2
DEF;Business Fashion;;;;1;;;1
DEF;Businessbookers B.V.;;;;;1;;1
DEF;Buxus Bloemenatelier;;;;1;;;1
DEF;BuzzMaster B.V.;;;;;1;;1
DEF;By Wemke;;;;1;;;1
DEF;Cable Waterskicenter Brabant B.V.;;;;;1;;1
DEF;Cadeau Concepten B.V.;;;;1;;;1
DEF;Café Restaurant van Puffelen;;;;;1;;1
DEF;Café-Restaurant De Westerbouwing B.V.;;;;1;;;1
DEF;Camera Tools B.V.;;;;1;;;1
DEF;CameraNU.nl;;;;;;1;1
DEF;Camina;;;;;2;;2
DEF;Care4More B.V.;;;;1;;;1
DEF;Cees Flowershop;;;;1;;;1
DEF;Centralpoint Nijmegen B.V.;;;;2;;;2
DEF;Challenge Coins;;;;1;;;1
DEF;Charelli B.V.;;;;1;;;1
DEF;Charge to go B.V.;;;;1;;;1
DEF;C-It Collect. Information Technology V.O.F.;;;;1;;;1
DEF;City Outdoor Signs B.V.;;;;1;;;1
DEF;Click Animated;;;;;;1;1
DEF;CN Trading;;;;1;;;1
DEF;Coda B.V.;;;;;;1;1
DEF;Coffee Fellows Bene B.V.;;;;;1;;1
DEF;Collé Sittard Beheer B.V.;;;;;1;;1
DEF;Collé Sittard Machinehandel B.V.;;;;;;1;1
DEF;Collé Sittard Verhuur B.V.;;;;;;2;2
DEF;College of Multimedia;;;;;;1;1
DEF;Color Wood Holding B.V.;;;;;;7;7
DEF;Compu'Train;;;;;;1;1
DEF;Con Fuego Management & Boekingen;;;;;;1;1
DEF;Cookson Drijfhout B.V.;;;;1;;;1
DEF;Coolblue B.V.;;1;;;;1;1
DEF;Coolworld Nederland B.V.;;;;;3;;3
DEF;Creativity meets Results;;;;;1;;1
DEF;CRF International B.V.;;;;;;2;2
DEF;Cruzin;;;;;;1;1
DEF;Customiz;;;;;;1;1
DEF;Cycle Center Valkenburg;;;;;1;;1
DEF;Dagvoorzitter.nl;;;;;1;;1
DEF;Dakota Flight Cases;;;;;1;;1
DEF;De Avontuurfabriek Onroerend Goed B.V.;;;;;1;;1
DEF;De Beurs;;;;1;;;1
DEF;De Bloemerije;;;;1;;;1
DEF;De Blomster;;;;1;;;1
DEF;De Boer Structures B.V.;;;;;;7;7
DEF;De Dames IJssalon & Chocolaterie;;;;1;;;1
DEF;De Efteling B.V.;;;;1;;;1
DEF;De Fazant;;;;1;;;1
DEF;De Fleurist;;;;1;;;1
DEF;De Gelagkamer;;;;1;;;1
DEF;De Glasgraveur;;;;1;;;1
DEF;De Haas Verhuur B.V.;;;;;1;;1
DEF;De Hooge Vuursche B.V.;;;;;2;;2
DEF;De Kampanje;;;;;2;1;2
DEF;De Lisdodde;;;;1;;;1
DEF;De Natris Erfgoedprojecten;;;;1;;;1
DEF;de Persgroep Nederland B.V.;;;;1;;;1
DEF;De Politieke Dimensie B.V.;;;;1;;;1
DEF;De Princen Keet;;;;1;;;1
DEF;De Steenhouwerij;;;;1;;;1
DEF;De Strand Gans;;;;;1;;1
DEF;De Tuinderij;;;;;2;;2
DEF;De Utrechtse Haven B.V.;;;;;1;;1
DEF;De Waterreus;;;;;1;;1
DEF;De Zoetige Taart;;;;1;;;1
DEF;De Zwaan 1623;;;;1;;;1
DEF;Debatacademie;;;;1;;;1
DEF;Decathlon Netherlands B.V.;;;;1;;;1
DEF;Defabrique Evenementen B.V.;;;;;1;;1
DEF;Delta International Promotioneel B.V.;;;;1;;1;1
DEF;Delta International Uniformuitrustingen B.V.;;;;1;;;1
DEF;Dementie-winkel.nl B.V.;;;;1;;;1
DEF;Den Haag Centrum v. Strategische Studies B.V.;;;;1;;;1
DEF;Design Solutions;;;;;;1;1
DEF;Deventrade B.V.;;;;1;;;1
DEF;Dickens Horecabedrijven B.V.;;;;1;;;1
DEF;Diebels Relatiegeschenken B.V.;;;;1;;;1
DEF;Dijkgraaf;;;;1;;;1
DEF;Diner Thuis;;;;;1;;1
DEF;Discountoffice.nl B.V.;;1;;;;;1
DEF;Ditverzinjeniet.nl;;;;1;;;1
DEF;DJ-Matic B.V.;;;;;;;
DEF;Dokkumer Vlaggen Centrale B.V.;;;;;;1;1
DEF;Dolfi Laser;;;;1;;;1
DEF;Dolphin Maritime Netherlands B.V.;;;;;1;;1
DEF;Dopper;;;;1;;;1
DEF;Douwe Egberts Horeca;;;;;1;;1
DEF;DPI Animation House B.V.;;;;;;3;3
DEF;DRAGT;;1;;;;;1
DEF;Drinxx Groothandel;;;;1;;;1
DEF;DRU Industriepark Horeca B.V.;;;;1;;;1
DEF;Drukbedrijf.nl B.V.;;;;1;;1;2
DEF;Druktemaker Media;;;;;;1;1
DEF;Duckville;;;;1;;;1
DEF;Dutch Promo Group B.V.;;;;;;1;1
DEF;Dutch Rush Productions;;;;;1;;1
DEF;Eeringa V.O.F.;;;;;1;;1
DEF;Eerste Hulp Bij Ongelukken Afdeling Arnhem;;;;1;;;1
DEF;Eijsink Afrekensystemen B.V.;;;;1;;;1
DEF;Emblemen.net;;;;1;;;1
DEF;Engelen Hekwerken B.V.;;;;;3;;3
DEF;Epidemic Sound, Netherlands Branch;;;;;;1;1
DEF;Erg Leuk!;;;;1;;;1
DEF;Eriks B.V.;;;;;1;;1
DEF;ERWU-projects B.V.;;;;1;;;1
DEF;Escape Room Designer B.V.;;;;;2;;2
DEF;ESVSHOP B.V.;;;;;;1;1
DEF;Euro Drone Inspections B.V.;;;;1;;;1
DEF;Euro Entertainment B.V.;;;;;2;;2
DEF;Euro Events B.V.;;;;1;;;1
DEF;Euro Eventservices B.V.;;;;;1;;1
DEF;Event Medical Service B.V.;;;;;2;;2
DEF;every media;;;;;;2;2
DEF;Expert Dieren B.V.;;;;1;;;1
DEF;Exploitatie Horeca De Kring B.V.;;;;;1;;1
DEF;Exploitatie Maatschappij Komfort B.V.;;;;1;1;1;1
DEF;Exploitatiemij. Grand Hotel Karel V B.V.;;;;1;;;1
DEF;Explora Werkplaatsinrichting B.V.;;1;;;;;1
DEF;Exquizzit;;;;;1;;1
DEF;F & L Powerrental II B.V.;;;;;3;;3
DEF;Fade Out;;;;;1;;1
DEF;FEMZ;;;;;1;;1
DEF;Figi Groep B.V.;;;;;1;;1
DEF;Filmolux Benelux B.V.;;;;1;;;1
DEF;Fine Tune Music;;;;;;1;1
DEF;Firma De Jong;;;;1;;;1
DEF;Fisher Emergo B.V.;;;;1;;;1
DEF;Fjuze B.V.;;;;;5;1;5
DEF;Fleuri Bloemen;;;;1;;;1
DEF;Flint theater, evenementen en congressen N.V.;;;;;2;;2
DEF;Florisgifts B.V.;;;;1;;;1
DEF;Flowershop Goes;;;;;;1;1
DEF;FlyermanNL B.V.;;;;1;;;1
DEF;Fofic;;;;;;3;3
DEF;food for sport;;;;1;;;1
DEF;FoodService Instituut Nederland (FSIN);;1;;;;;1
DEF;Fortune Factory B.V.;;;;1;;;1
DEF;Fred's Bloementeam;;;;1;;;1
DEF;Fuse Business;;;;;;1;1
DEF;Gall & Gall;;;;1;;;1
DEF;Games & Learning;;;;;;1;1
DEF;GH+O;;;;1;;;1
DEF;GJD Horeca B.V.;;;;;;1;1
DEF;GJM Communicatie B.V.;;;;;;1;1
DEF;Glascom Showcases B.V.;;;;2;;;2
DEF;go4workshops.nl;;;;;1;;1
DEF;Goedman Kunstenaarsbenodigdheden;;;;;;1;1
DEF;Golfpark De Haenen B.V.;;;;;1;;1
DEF;Golfschool de Haar;;;;;1;;1
DEF;Good Work Company B.V.;;;;;1;;1
DEF;Goothold B.V.;;;;;;1;1
DEF;Gorkink Natuurlijk;;;;1;;;1
DEF;Gotcha;;;;;1;;1
DEF;grafischburo ED;;;;1;;;1
DEF;Grand Cafe Brasserie Brocante;;;;1;;;1
DEF;Gravure Den Helder;;;;1;;;1
DEF;Greetz B.V.;;;;;;;
DEF;Groeneveld Horeca B.V.;;;;1;;;1
DEF;GSupport;;;;1;;;1
DEF;Gult;;;;;;1;1
DEF;Habermehl;;;;1;;;1
DEF;Habitat Solutions B.V.;;;;1;;;1
DEF;Hamilton Tobacco & Gifts;;;;1;;;1
DEF;Handelsmaatschappij Goos B.V.;;;;1;;;1
DEF;Hanos Eindhoven B.V.;;;;1;;;1
DEF;Hardeman Horeca;;;;;1;;1
DEF;Hart van Holland B.V.;;;;;6;;6
DEF;Harting-Bank B.V.;;1;;;;;1
DEF;HBB Consulting B.V.;;;;1;;;1
DEF;Heemskerk Bloemisten;;;;1;;;1
DEF;Heering Office;;;;;;1;1
DEF;Heineken Nederland B.V.;;;;;1;;1
DEF;Héman Verhuurservice B.V.;;;;1;2;;2
DEF;Hemelrijk;;;;1;;;1
DEF;Heraldic United;;;;1;;;1
DEF;Heras Mobile Fencing & Security;;;;;2;;2
DEF;Herten en Wilde Zwijnen B.V.;;;;1;;;1
DEF;Hesbak 2 B.V.;;;;1;;;1
