FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertij,opdrachtne,gsd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2022.291,2022_584091166_hrl,584091166,2022-02-28T00:00:00,11:58:24,431S72402X218442-f100,5.6,175,HLB,7.5,246914.292,500572.15,1882.655,-0.1108,-0.0861,359.2016,,POINT (246914.29199999943 500572.1499999985)
beeldmiddenoverzicht_hrl_2022.292,2022_584020235_hrl,584020235,2022-02-28T00:00:00,10:44:07,431S72402X218442-f100,5.6,175,HLB,7.5,245762.326,511307.46,1886.605,0.0686,0.157,179.5482,,POINT (245762.32600000128 511307.4600000009)
beeldmiddenoverzicht_hrl_2022.293,2022_584101272_hrl,584101272,2022-02-28T00:00:00,12:07:05,431S72402X218442-f100,5.6,175,HLB,7.5,259764.859,499056.449,1885.856,-0.0509,0.0584,179.8506,,POINT (259764.8590000011 499056.44900000095)
beeldmiddenoverzicht_hrl_2022.294,2022_584091102_hrl,584091102,2022-02-28T00:00:00,11:54:16,431S72402X218442-f100,5.6,175,HLB,7.5,230798.655,500558.564,1896.354,-0.1667,-0.1054,359.2624,,POINT (230798.6550000012 500558.5639999993)
beeldmiddenoverzicht_hrl_2022.295,2022_584020236_hrl,584020236,2022-02-28T00:00:00,10:44:11,431S72402X218442-f100,5.6,175,HLB,7.5,245507.862,511307.539,1888.215,0.11,0.1866,180.0807,,POINT (245507.86199999973 511307.5390000008)
beeldmiddenoverzicht_hrl_2022.296,2022_584020237_hrl,584020237,2022-02-28T00:00:00,10:44:15,431S72402X218442-f100,5.6,175,HLB,7.5,245250.276,511306.296,1888.23,0.1882,0.2046,180.3015,,POINT (245250.27600000054 511306.2960000001)
beeldmiddenoverzicht_hrl_2022.297,2022_584020238_hrl,584020238,2022-02-28T00:00:00,10:44:19,431S72402X218442-f100,5.6,175,HLB,7.5,245003.713,511306.134,1886.893,0.0936,0.1583,180.0697,,POINT (245003.71299999952 511306.1339999996)
beeldmiddenoverzicht_hrl_2022.298,2022_584081024_hrl,584081024,2022-02-28T00:00:00,11:47:18,431S72402X218442-f100,5.6,175,HLB,7.5,228054.381,502110.343,1892.922,0.1844,0.0901,179.5891,,POINT (228054.38100000098 502110.3429999985)
beeldmiddenoverzicht_hrl_2022.299,2022_584020239_hrl,584020239,2022-02-28T00:00:00,10:44:22,431S72402X218442-f100,5.6,175,HLB,7.5,244752.687,511305.244,1884.454,0.1565,0.092,180.2493,,POINT (244752.686999999 511305.243999999)
beeldmiddenoverzicht_hrl_2022.300,2022_584020316_hrl,584020316,2022-02-28T00:00:00,10:49:10,431S72402X218442-f100,5.6,175,HLB,7.5,225301.662,511292.276,1882.741,0.0583,0.1492,180.1838,,POINT (225301.66200000048 511292.27600000054)
beeldmiddenoverzicht_hrl_2022.301,2022_584050706_hrl,584050706,2022-02-28T00:00:00,11:20:53,431S72402X218442-f100,5.6,175,HLB,7.5,249663.045,506620.84,1883.471,-0.2139,-0.0487,0.8534,,POINT (249663.0450000018 506620.83999999985)
beeldmiddenoverzicht_hrl_2022.302,2022_584040475_hrl,584040475,2022-02-28T00:00:00,11:04:09,431S72402X218442-f100,5.6,175,HLB,7.5,247698.484,508175.356,1895.558,-0.1987,0.2196,179.8852,,POINT (247698.4840000011 508175.35599999875)
beeldmiddenoverzicht_hrl_2022.303,2022_584020240_hrl,584020240,2022-02-28T00:00:00,10:44:26,431S72402X218442-f100,5.6,175,HLB,7.5,244499.08,511305.559,1882.172,0.1181,0.0466,179.86,,POINT (244499.0799999982 511305.55900000036)
beeldmiddenoverzicht_hrl_2022.304,2022_584121641_hrl,584121641,2022-02-28T00:00:00,12:33:51,431S72402X218442-f100,5.6,175,HLB,7.5,263854.699,496035.896,1885.93,0.2184,0.0294,179.5749,,POINT (263854.69900000095 496035.8960000016)
beeldmiddenoverzicht_hrl_2022.305,2022_584020241_hrl,584020241,2022-02-28T00:00:00,10:44:30,431S72402X218442-f100,5.6,175,HLB,7.5,244245.518,511307.118,1880.865,0.1123,0.0435,179.7321,,POINT (244245.51799999923 511307.1180000007)
beeldmiddenoverzicht_hrl_2022.306,2022_584020242_hrl,584020242,2022-02-28T00:00:00,10:44:33,431S72402X218442-f100,5.6,175,HLB,7.5,243991.17,511308.064,1880.76,0.1772,0.0152,179.8878,,POINT (243991.1700000018 511308.0639999993)
beeldmiddenoverzicht_hrl_2022.307,2022_584040543_hrl,584040543,2022-02-28T00:00:00,11:08:21,431S72402X218442-f100,5.6,175,HLB,7.5,230591.537,508177.496,1873.333,0.1234,0.1594,179.0892,,POINT (230591.53700000048 508177.49599999934)
beeldmiddenoverzicht_hrl_2022.308,2022_584020243_hrl,584020243,2022-02-28T00:00:00,10:44:37,431S72402X218442-f100,5.6,175,HLB,7.5,243737.102,511308.554,1881.372,0.1505,0.0262,179.8897,,POINT (243737.10200000182 511308.5540000014)
beeldmiddenoverzicht_hrl_2022.309,2022_584030448_hrl,584030448,2022-02-28T00:00:00,11:00:18,431S72402X218442-f100,5.6,175,HLB,7.5,247258.476,509727.366,1878.269,-0.1528,-0.0971,0.7838,,POINT (247258.4759999998 509727.3660000004)
beeldmiddenoverzicht_hrl_2022.310,2022_584020244_hrl,584020244,2022-02-28T00:00:00,10:44:41,431S72402X218442-f100,5.6,175,HLB,7.5,243491.573,511308.68,1882.305,0.1764,0.0645,179.9478,,POINT (243491.57299999893 511308.6799999997)
beeldmiddenoverzicht_hrl_2022.311,2022_584020245_hrl,584020245,2022-02-28T00:00:00,10:44:44,431S72402X218442-f100,5.6,175,HLB,7.5,243239.336,511309.993,1883.417,0.1929,0.1324,179.6002,,POINT (243239.3359999992 511309.9930000007)
beeldmiddenoverzicht_hrl_2022.312,2022_584020256_hrl,584020256,2022-02-28T00:00:00,10:45:26,431S72402X218442-f100,5.6,175,HLB,7.5,240463.932,511307.927,1878.448,0.106,0.083,179.5507,,POINT (240463.93200000003 511307.9270000011)
beeldmiddenoverzicht_hrl_2022.313,2022_584020247_hrl,584020247,2022-02-28T00:00:00,10:44:52,431S72402X218442-f100,5.6,175,HLB,7.5,242724.868,511307.293,1883.844,0.3049,0.1073,181.3536,,POINT (242724.86800000072 511307.29300000146)
beeldmiddenoverzicht_hrl_2022.314,2022_584030389_hrl,584030389,2022-02-28T00:00:00,10:56:27,431S72402X218442-f100,5.6,175,HLB,7.5,232380.068,509733.674,1890.256,-0.1042,-0.0407,1.0703,,POINT (232380.06799999997 509733.6739999987)
beeldmiddenoverzicht_hrl_2022.315,2022_584020248_hrl,584020248,2022-02-28T00:00:00,10:44:56,431S72402X218442-f100,5.6,175,HLB,7.5,242476.672,511302.297,1883.84,0.2244,0.13,181.1542,,POINT (242476.6719999984 511302.2969999984)
beeldmiddenoverzicht_hrl_2022.316,2022_584020250_hrl,584020250,2022-02-28T00:00:00,10:45:03,431S72402X218442-f100,5.6,175,HLB,7.5,241971.852,511299.573,1884.409,0.1385,0.0813,179.9139,,POINT (241971.85200000182 511299.5729999989)
beeldmiddenoverzicht_hrl_2022.317,2022_584020251_hrl,584020251,2022-02-28T00:00:00,10:45:07,431S72402X218442-f100,5.6,175,HLB,7.5,241717.024,511302.184,1883.877,0.0707,0.1103,179.4252,,POINT (241717.0240000002 511302.18400000036)
beeldmiddenoverzicht_hrl_2022.318,2022_584050693_hrl,584050693,2022-02-28T00:00:00,11:20:03,431S72402X218442-f100,5.6,175,HLB,7.5,246410.225,506614.959,1894.097,-0.1542,-0.2709,0.3016,,POINT (246410.2250000015 506614.95899999887)
beeldmiddenoverzicht_hrl_2022.319,2022_584020253_hrl,584020253,2022-02-28T00:00:00,10:45:14,431S72402X218442-f100,5.6,175,HLB,7.5,241219.166,511302.513,1880.529,0.0674,0.0587,179.9064,,POINT (241219.16600000113 511302.51300000027)
beeldmiddenoverzicht_hrl_2022.320,2022_584020254_hrl,584020254,2022-02-28T00:00:00,10:45:18,431S72402X218442-f100,5.6,175,HLB,7.5,240963.49,511303.82,1880.287,0.0974,0.0674,179.6329,,POINT (240963.48999999836 511303.8200000003)
beeldmiddenoverzicht_hrl_2022.321,2022_584030426_hrl,584030426,2022-02-28T00:00:00,10:58:51,431S72402X218442-f100,5.6,175,HLB,7.5,241712.687,509731.287,1879.238,-0.0096,-0.0615,0.8167,,POINT (241712.686999999 509731.2870000005)
beeldmiddenoverzicht_hrl_2022.322,2022_584020257_hrl,584020257,2022-02-28T00:00:00,10:45:29,431S72402X218442-f100,5.6,175,HLB,7.5,240208.491,511309.682,1879.274,0.1531,0.0984,179.7443,,POINT (240208.4910000004 511309.68200000003)
beeldmiddenoverzicht_hrl_2022.323,2022_584020258_hrl,584020258,2022-02-28T00:00:00,10:45:33,431S72402X218442-f100,5.6,175,HLB,7.5,239954.14,511308.079,1880.604,0.2189,0.1612,180.4027,,POINT (239954.1400000006 511308.0789999999)
beeldmiddenoverzicht_hrl_2022.324,2022_584020260_hrl,584020260,2022-02-28T00:00:00,10:45:41,431S72402X218442-f100,5.6,175,HLB,7.5,239451.106,511306.74,1879.672,0.1104,0.1197,180.1925,,POINT (239451.10599999875 511306.73999999836)
beeldmiddenoverzicht_hrl_2022.325,2022_584060731_hrl,584060731,2022-02-28T00:00:00,11:24:41,431S72402X218442-f100,5.6,175,HLB,7.5,243440.565,505130.664,1877.38,0.0137,-0.097,179.4721,,POINT (243440.56500000134 505130.6640000008)
beeldmiddenoverzicht_hrl_2022.326,2022_584060817_hrl,584060817,2022-02-28T00:00:00,11:30:02,431S72402X218442-f100,5.6,175,HLB,7.5,221758.835,505126.217,1880.313,0.1409,0.0586,179.7928,,POINT (221758.8350000009 505126.2170000002)
beeldmiddenoverzicht_hrl_2022.327,2022_584020261_hrl,584020261,2022-02-28T00:00:00,10:45:45,431S72402X218442-f100,5.6,175,HLB,7.5,239194.457,511305.572,1876.428,0.1622,-0.003,180.391,,POINT (239194.45699999854 511305.5720000006)
beeldmiddenoverzicht_hrl_2022.328,2022_584050609_hrl,584050609,2022-02-28T00:00:00,11:14:42,431S72402X218442-f100,5.6,175,HLB,7.5,225288.447,506630.103,1892.412,-0.0725,-0.0298,0.2573,,POINT (225288.44700000063 506630.1030000001)
beeldmiddenoverzicht_hrl_2022.329,2022_584020263_hrl,584020263,2022-02-28T00:00:00,10:45:52,431S72402X218442-f100,5.6,175,HLB,7.5,238691.938,511296.319,1875.76,0.1292,0.0262,181.2065,,POINT (238691.938000001 511296.3189999983)
beeldmiddenoverzicht_hrl_2022.330,2022_584020264_hrl,584020264,2022-02-28T00:00:00,10:45:56,431S72402X218442-f100,5.6,175,HLB,7.5,238441.108,511291.185,1875.471,0.1764,0.0629,181.1746,,POINT (238441.10799999908 511291.18499999866)
beeldmiddenoverzicht_hrl_2022.331,2022_584020265_hrl,584020265,2022-02-28T00:00:00,10:45:59,431S72402X218442-f100,5.6,175,HLB,7.5,238189.272,511288.277,1876.33,0.1553,0.0657,180.3842,,POINT (238189.27199999988 511288.27699999884)
beeldmiddenoverzicht_hrl_2022.332,2022_584091064_hrl,584091064,2022-02-28T00:00:00,11:51:51,431S72402X218442-f100,5.6,175,HLB,7.5,221250.644,500567.469,1897.103,0.2553,-0.4188,359.8933,,POINT (221250.64400000125 500567.4690000005)
beeldmiddenoverzicht_hrl_2022.333,2022_584040575_hrl,584040575,2022-02-28T00:00:00,11:10:23,431S72402X218442-f100,5.6,175,HLB,7.5,222516.651,508173.815,1877.393,0.1564,0.099,179.3715,,POINT (222516.65100000054 508173.81500000134)
beeldmiddenoverzicht_hrl_2022.334,2022_584040500_hrl,584040500,2022-02-28T00:00:00,11:05:41,431S72402X218442-f100,5.6,175,HLB,7.5,241427.902,508192.001,1895.475,0.1711,0.0799,180.9295,,POINT (241427.90199999884 508192.0009999983)
beeldmiddenoverzicht_hrl_2022.335,2022_584020273_hrl,584020273,2022-02-28T00:00:00,10:46:29,431S72402X218442-f100,5.6,175,HLB,7.5,236169.335,511289.779,1878.503,0.1079,0.0638,179.8395,,POINT (236169.3350000009 511289.77899999917)
beeldmiddenoverzicht_hrl_2022.336,2022_584020266_hrl,584020266,2022-02-28T00:00:00,10:46:03,431S72402X218442-f100,5.6,175,HLB,7.5,237937.437,511288.815,1877.906,0.1389,0.0887,179.936,,POINT (237937.436999999 511288.81500000134)
beeldmiddenoverzicht_hrl_2022.337,2022_584020268_hrl,584020268,2022-02-28T00:00:00,10:46:11,431S72402X218442-f100,5.6,175,HLB,7.5,237430.131,511293.422,1881.657,0.0682,0.1662,179.4719,,POINT (237430.13100000098 511293.4219999984)
beeldmiddenoverzicht_hrl_2022.338,2022_584030392_hrl,584030392,2022-02-28T00:00:00,10:56:39,431S72402X218442-f100,5.6,175,HLB,7.5,233135.351,509732.695,1892.048,0.0004,0.0025,359.5043,,POINT (233135.3509999998 509732.6950000003)
beeldmiddenoverzicht_hrl_2022.339,2022_584020269_hrl,584020269,2022-02-28T00:00:00,10:46:14,431S72402X218442-f100,5.6,175,HLB,7.5,237180.936,511294.598,1882.725,0.0652,0.173,180.0278,,POINT (237180.9360000007 511294.59800000116)
beeldmiddenoverzicht_hrl_2022.340,2022_584020270_hrl,584020270,2022-02-28T00:00:00,10:46:18,431S72402X218442-f100,5.6,175,HLB,7.5,236925.192,511290.383,1882.433,0.2323,0.1696,180.8893,,POINT (236925.19200000167 511290.3830000013)
beeldmiddenoverzicht_hrl_2022.341,2022_584111606_hrl,584111606,2022-02-28T00:00:00,12:29:50,431S72402X218442-f100,5.6,175,HLB,7.5,263042.585,497553.603,1887.508,-0.2548,-0.1209,0.1863,,POINT (263042.5850000009 497553.6030000001)
beeldmiddenoverzicht_hrl_2022.342,2022_584020271_hrl,584020271,2022-02-28T00:00:00,10:46:22,431S72402X218442-f100,5.6,175,HLB,7.5,236670.094,511288.834,1883.151,0.1481,0.1535,180.2909,,POINT (236670.0940000005 511288.83399999887)
beeldmiddenoverzicht_hrl_2022.343,2022_584020272_hrl,584020272,2022-02-28T00:00:00,10:46:26,431S72402X218442-f100,5.6,175,HLB,7.5,236420.79,511288.816,1880.877,0.1158,0.1249,179.9798,,POINT (236420.7899999991 511288.81599999964)
beeldmiddenoverzicht_hrl_2022.344,2022_584040573_hrl,584040573,2022-02-28T00:00:00,11:10:15,431S72402X218442-f100,5.6,175,HLB,7.5,223020.286,508168.133,1874.874,-0.0255,0.0244,179.609,,POINT (223020.28599999845 508168.1330000013)
beeldmiddenoverzicht_hrl_2022.345,2022_584060757_hrl,584060757,2022-02-28T00:00:00,11:26:16,431S72402X218442-f100,5.6,175,HLB,7.5,236880.845,505133.783,1877.982,0.2004,0.0079,181.5882,,POINT (236880.8449999988 505133.7829999998)
beeldmiddenoverzicht_hrl_2022.346,2022_584020332_hrl,584020332,2022-02-28T00:00:00,10:50:11,431S72402X218442-f100,5.6,175,HLB,7.5,221259.877,511305.503,1876.951,0.1805,0.1129,180.3257,,POINT (221259.87700000033 511305.5029999986)
beeldmiddenoverzicht_hrl_2022.347,2022_584040580_hrl,584040580,2022-02-28T00:00:00,11:10:42,431S72402X218442-f100,5.6,175,HLB,7.5,221254.071,508184.617,1870.813,0.1552,0.1499,179.3244,,POINT (221254.0709999986 508184.6169999987)
beeldmiddenoverzicht_hrl_2022.348,2022_584020274_hrl,584020274,2022-02-28T00:00:00,10:46:33,431S72402X218442-f100,5.6,175,HLB,7.5,235910.585,511291.105,1876.085,0.0533,0.008,179.774,,POINT (235910.5850000009 511291.10500000045)
beeldmiddenoverzicht_hrl_2022.349,2022_584060774_hrl,584060774,2022-02-28T00:00:00,11:27:20,431S72402X218442-f100,5.6,175,HLB,7.5,232590.724,505120.456,1888.834,0.1015,0.0671,180.6034,,POINT (232590.72399999946 505120.45600000024)
beeldmiddenoverzicht_hrl_2022.350,2022_584020275_hrl,584020275,2022-02-28T00:00:00,10:46:37,431S72402X218442-f100,5.6,175,HLB,7.5,235665.441,511292.264,1877.099,0.0576,0.0159,179.5637,,POINT (235665.44099999964 511292.26399999857)
beeldmiddenoverzicht_hrl_2022.351,2022_584020276_hrl,584020276,2022-02-28T00:00:00,10:46:40,431S72402X218442-f100,5.6,175,HLB,7.5,235413.643,511294.066,1877.574,0.0568,0.0477,179.5458,,POINT (235413.64299999923 511294.06599999964)
beeldmiddenoverzicht_hrl_2022.352,2022_584040578_hrl,584040578,2022-02-28T00:00:00,11:10:34,431S72402X218442-f100,5.6,175,HLB,7.5,221758.001,508180.395,1874.033,0.1104,0.2315,179.6412,,POINT (221758.0009999983 508180.39499999955)
beeldmiddenoverzicht_hrl_2022.353,2022_584111439_hrl,584111439,2022-02-28T00:00:00,12:19:11,431S72402X218442-f100,5.6,175,HLB,7.5,221251.024,497554.784,1887.731,-0.7796,-0.1358,359.7209,,POINT (221251.0240000002 497554.78400000185)
beeldmiddenoverzicht_hrl_2022.354,2022_584020277_hrl,584020277,2022-02-28T00:00:00,10:46:44,431S72402X218442-f100,5.6,175,HLB,7.5,235154.981,511296.148,1878.577,0.0341,0.1348,179.6388,,POINT (235154.98099999875 511296.1479999982)
beeldmiddenoverzicht_hrl_2022.355,2022_584020279_hrl,584020279,2022-02-28T00:00:00,10:46:52,431S72402X218442-f100,5.6,175,HLB,7.5,234653.335,511301.076,1877.4,0.0561,0.0564,179.416,,POINT (234653.3350000009 511301.0760000013)
beeldmiddenoverzicht_hrl_2022.356,2022_584050614_hrl,584050614,2022-02-28T00:00:00,11:15:01,431S72402X218442-f100,5.6,175,HLB,7.5,226555.111,506633.843,1889.572,-0.1348,-0.1054,0.0053,,POINT (226555.11100000143 506633.8429999985)
beeldmiddenoverzicht_hrl_2022.357,2022_584020280_hrl,584020280,2022-02-28T00:00:00,10:46:55,431S72402X218442-f100,5.6,175,HLB,7.5,234402.307,511299.569,1877.071,0.102,0.0995,180.6403,,POINT (234402.30700000003 511299.5689999983)
beeldmiddenoverzicht_hrl_2022.358,2022_584020281_hrl,584020281,2022-02-28T00:00:00,10:46:59,431S72402X218442-f100,5.6,175,HLB,7.5,234149.668,511296.437,1878.333,0.2282,0.088,180.5325,,POINT (234149.66800000146 511296.436999999)
beeldmiddenoverzicht_hrl_2022.359,2022_584081021_hrl,584081021,2022-02-28T00:00:00,11:47:07,431S72402X218442-f100,5.6,175,HLB,7.5,228810.417,502097.926,1886.862,-0.0521,0.1638,179.4828,,POINT (228810.41699999943 502097.92599999905)
beeldmiddenoverzicht_hrl_2022.360,2022_584020314_hrl,584020314,2022-02-28T00:00:00,10:49:02,431S72402X218442-f100,5.6,175,HLB,7.5,225811.593,511294.658,1879.155,0.1388,0.1629,180.5269,,POINT (225811.59299999848 511294.6579999998)
beeldmiddenoverzicht_hrl_2022.361,2022_584020284_hrl,584020284,2022-02-28T00:00:00,10:47:10,431S72402X218442-f100,5.6,175,HLB,7.5,233395.513,511299.287,1876.132,0.1331,0.028,179.8123,,POINT (233395.51300000027 511299.2870000005)
beeldmiddenoverzicht_hrl_2022.362,2022_584040515_hrl,584040515,2022-02-28T00:00:00,11:06:37,431S72402X218442-f100,5.6,175,HLB,7.5,237641.787,508168.486,1886.068,0.0965,0.076,180.816,,POINT (237641.78700000048 508168.48600000143)
beeldmiddenoverzicht_hrl_2022.363,2022_584050676_hrl,584050676,2022-02-28T00:00:00,11:18:58,431S72402X218442-f100,5.6,175,HLB,7.5,242169.068,506625.496,1890.282,0.0061,0.018,359.5627,,POINT (242169.06799999997 506625.49599999934)
beeldmiddenoverzicht_hrl_2022.364,2022_584020285_hrl,584020285,2022-02-28T00:00:00,10:47:14,431S72402X218442-f100,5.6,175,HLB,7.5,233142.036,511298.675,1875.443,0.1736,-0.0455,180.1191,,POINT (233142.03599999845 511298.67500000075)
beeldmiddenoverzicht_hrl_2022.365,2022_584091129_hrl,584091129,2022-02-28T00:00:00,11:56:00,431S72402X218442-f100,5.6,175,HLB,7.5,237618.333,500565.243,1884.128,-0.0928,-0.2192,358.9843,,POINT (237618.33300000057 500565.2430000007)
beeldmiddenoverzicht_hrl_2022.366,2022_584020286_hrl,584020286,2022-02-28T00:00:00,10:47:17,431S72402X218442-f100,5.6,175,HLB,7.5,232888.756,511299.537,1876.833,0.0476,-0.0068,179.8428,,POINT (232888.75600000098 511299.5370000005)
beeldmiddenoverzicht_hrl_2022.367,2022_584040534_hrl,584040534,2022-02-28T00:00:00,11:07:47,431S72402X218442-f100,5.6,175,HLB,7.5,232861.042,508173.138,1876.522,0.1739,0.0145,180.6572,,POINT (232861.04199999943 508173.13800000027)
beeldmiddenoverzicht_hrl_2022.368,2022_584020290_hrl,584020290,2022-02-28T00:00:00,10:47:32,431S72402X218442-f100,5.6,175,HLB,7.5,231878.024,511294.943,1885.807,0.1932,0.2372,180.1502,,POINT (231878.0240000002 511294.94299999997)
beeldmiddenoverzicht_hrl_2022.369,2022_584020292_hrl,584020292,2022-02-28T00:00:00,10:47:40,431S72402X218442-f100,5.6,175,HLB,7.5,231374.935,511299.38,1888.792,-0.0157,0.1485,179.5466,,POINT (231374.93499999866 511299.37999999896)
beeldmiddenoverzicht_hrl_2022.370,2022_584020293_hrl,584020293,2022-02-28T00:00:00,10:47:44,431S72402X218442-f100,5.6,175,HLB,7.5,231120.454,511298.537,1888.294,0.0401,0.0964,180.2533,,POINT (231120.4539999999 511298.5370000005)
beeldmiddenoverzicht_hrl_2022.371,2022_584131935_hrl,584131935,2022-02-28T00:00:00,12:54:17,431S72402X218442-f100,5.6,175,HLB,7.5,249260.797,494527.607,1869.852,-0.077,0.0123,0.8343,,POINT (249260.7969999984 494527.6070000008)
beeldmiddenoverzicht_hrl_2022.372,2022_584020296_hrl,584020296,2022-02-28T00:00:00,10:47:55,431S72402X218442-f100,5.6,175,HLB,7.5,230356.231,511302.147,1882.259,-0.0299,0.0198,179.486,,POINT (230356.23099999875 511302.1469999999)
beeldmiddenoverzicht_hrl_2022.373,2022_584070935_hrl,584070935,2022-02-28T00:00:00,11:39:46,431S72402X218442-f100,5.6,175,HLB,7.5,247177.247,503603.787,1879.538,-0.1519,-0.026,0.4046,,POINT (247177.24700000137 503603.7870000005)
beeldmiddenoverzicht_hrl_2022.374,2022_584060787_hrl,584060787,2022-02-28T00:00:00,11:28:09,431S72402X218442-f100,5.6,175,HLB,7.5,229321.718,505133.042,1893.128,0.0366,0.0917,179.6547,,POINT (229321.71799999848 505133.04199999943)
beeldmiddenoverzicht_hrl_2022.375,2022_584020297_hrl,584020297,2022-02-28T00:00:00,10:47:59,431S72402X218442-f100,5.6,175,HLB,7.5,230108.56,511304.066,1879.471,0.0509,0.0334,179.5141,,POINT (230108.55999999866 511304.06599999964)
beeldmiddenoverzicht_hrl_2022.376,2022_584040532_hrl,584040532,2022-02-28T00:00:00,11:07:40,431S72402X218442-f100,5.6,175,HLB,7.5,233363.007,508177.266,1876.283,0.2182,0.0273,180.3148,,POINT (233363.00699999928 508177.2659999989)
beeldmiddenoverzicht_hrl_2022.377,2022_584020298_hrl,584020298,2022-02-28T00:00:00,10:48:02,431S72402X218442-f100,5.6,175,HLB,7.5,229855.996,511305.396,1876.383,0.1696,-0.0015,179.7596,,POINT (229855.99599999934 511305.3960000016)
beeldmiddenoverzicht_hrl_2022.378,2022_584081052_hrl,584081052,2022-02-28T00:00:00,11:49:04,431S72402X218442-f100,5.6,175,HLB,7.5,221003.241,502114.993,1893.402,0.0421,0.1749,179.8287,,POINT (221003.2410000004 502114.9930000007)
beeldmiddenoverzicht_hrl_2022.379,2022_584131861_hrl,584131861,2022-02-28T00:00:00,12:49:30,431S72402X218442-f100,5.6,175,HLB,7.5,230606.418,494541.936,1880.422,-0.0077,-0.021,0.2134,,POINT (230606.41800000146 494541.9360000007)
beeldmiddenoverzicht_hrl_2022.380,2022_584050591_hrl,584050591,2022-02-28T00:00:00,11:13:34,431S72402X218442-f100,5.6,175,HLB,7.5,220742.524,506627.395,1893.302,-0.3034,-0.2101,359.1001,,POINT (220742.5240000002 506627.39499999955)
beeldmiddenoverzicht_hrl_2022.381,2022_584040499_hrl,584040499,2022-02-28T00:00:00,11:05:38,431S72402X218442-f100,5.6,175,HLB,7.5,241680.719,508196.078,1894.349,0.1758,0.0518,180.5844,,POINT (241680.7190000005 508196.0780000016)
beeldmiddenoverzicht_hrl_2022.382,2022_584121636_hrl,584121636,2022-02-28T00:00:00,12:33:32,431S72402X218442-f100,5.6,175,HLB,7.5,265106.817,496030.209,1886.106,-0.2429,0.1006,180.1455,,POINT (265106.81700000167 496030.20899999887)
beeldmiddenoverzicht_hrl_2022.383,2022_584030403_hrl,584030403,2022-02-28T00:00:00,10:57:22,431S72402X218442-f100,5.6,175,HLB,7.5,235904.536,509721.664,1893.605,-0.0094,-0.1609,359.7117,,POINT (235904.53599999845 509721.6640000008)
beeldmiddenoverzicht_hrl_2022.384,2022_584020301_hrl,584020301,2022-02-28T00:00:00,10:48:13,431S72402X218442-f100,5.6,175,HLB,7.5,229098.776,511305.15,1875.265,0.2326,0.0556,180.4348,,POINT (229098.77600000054 511305.1499999985)
beeldmiddenoverzicht_hrl_2022.385,2022_584091071_hrl,584091071,2022-02-28T00:00:00,11:52:18,431S72402X218442-f100,5.6,175,HLB,7.5,223017.327,500554.204,1895.691,-0.0129,-0.1058,0.0904,,POINT (223017.32699999958 500554.2039999999)
beeldmiddenoverzicht_hrl_2022.386,2022_584040563_hrl,584040563,2022-02-28T00:00:00,11:09:37,431S72402X218442-f100,5.6,175,HLB,7.5,225551.998,508183.619,1884.55,0.108,-0.0665,179.5218,,POINT (225551.99799999967 508183.618999999)
beeldmiddenoverzicht_hrl_2022.387,2022_584020302_hrl,584020302,2022-02-28T00:00:00,10:48:17,431S72402X218442-f100,5.6,175,HLB,7.5,228847.172,511304.195,1875.473,0.2034,0.1099,180.1309,,POINT (228847.1719999984 511304.1950000003)
beeldmiddenoverzicht_hrl_2022.388,2022_584020304_hrl,584020304,2022-02-28T00:00:00,10:48:25,431S72402X218442-f100,5.6,175,HLB,7.5,228339.928,511309.492,1878.008,0.0465,0.0823,179.1973,,POINT (228339.92799999937 511309.4919999987)
beeldmiddenoverzicht_hrl_2022.389,2022_584020305_hrl,584020305,2022-02-28T00:00:00,10:48:28,431S72402X218442-f100,5.6,175,HLB,7.5,228083.974,511309.768,1877.385,0.1193,0.0748,180.2226,,POINT (228083.97399999946 511309.7679999992)
beeldmiddenoverzicht_hrl_2022.390,2022_584131896_hrl,584131896,2022-02-28T00:00:00,12:51:47,431S72402X218442-f100,5.6,175,HLB,7.5,239440.635,494529.92,1885.419,-0.0854,-0.0489,0.3999,,POINT (239440.63500000164 494529.9200000018)
beeldmiddenoverzicht_hrl_2022.391,2022_584030398_hrl,584030398,2022-02-28T00:00:00,10:57:02,431S72402X218442-f100,5.6,175,HLB,7.5,234644.533,509730.049,1894.243,-0.0872,-0.1138,359.3742,,POINT (234644.53299999982 509730.0489999987)
beeldmiddenoverzicht_hrl_2022.392,2022_584020306_hrl,584020306,2022-02-28T00:00:00,10:48:32,431S72402X218442-f100,5.6,175,HLB,7.5,227834.765,511307.517,1877.678,0.1884,-0.0003,180.4551,,POINT (227834.7650000006 511307.5170000009)
beeldmiddenoverzicht_hrl_2022.393,2022_584020307_hrl,584020307,2022-02-28T00:00:00,10:48:36,431S72402X218442-f100,5.6,175,HLB,7.5,227577.044,511307.833,1879.374,0.1816,0.0349,179.8698,,POINT (227577.04399999976 511307.83300000057)
beeldmiddenoverzicht_hrl_2022.394,2022_584020308_hrl,584020308,2022-02-28T00:00:00,10:48:40,431S72402X218442-f100,5.6,175,HLB,7.5,227324.199,511308.957,1878.128,0.1969,0.0003,179.8142,,POINT (227324.19900000095 511308.95699999854)
