FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2019.32,2019_04_01_14_39_19_877132168_RGB_hrl,877132168,2019-04-01,14:39:19,UC-SXp-1-80915153-Rev14,8,250,234081.239,501979.19,1618.493,0.4298,-0.9619,271.6005,,POINT (234081.23900000006 501979.19000000134)
beeldmiddenoverzicht_hrl_2019.33,2019_04_01_14_39_24_877132169_RGB_hrl,877132169,2019-04-01,14:39:24,UC-SXp-1-80915153-Rev14,8,250,233652.014,501981.619,1612.288,-0.3421,-1.2992,270.5029,,POINT (233652.01399999857 501981.618999999)
beeldmiddenoverzicht_hrl_2019.34,2019_04_01_14_39_30_877132170_RGB_hrl,877132170,2019-04-01,14:39:30,UC-SXp-1-80915153-Rev14,8,250,233221.785,501978.954,1607.247,-0.4595,-1.2915,270.6311,,POINT (233221.78500000015 501978.9539999999)
beeldmiddenoverzicht_hrl_2019.35,2019_04_01_14_39_35_877132171_RGB_hrl,877132171,2019-04-01,14:39:35,UC-SXp-1-80915153-Rev14,8,250,232791.632,501976.716,1608.3,-0.3286,-0.8334,270.4174,,POINT (232791.63199999928 501976.71599999815)
beeldmiddenoverzicht_hrl_2019.36,2019_04_01_14_39_40_877132172_RGB_hrl,877132172,2019-04-01,14:39:40,UC-SXp-1-80915153-Rev14,8,250,232362.403,501975.873,1613.159,-0.3295,0.0866,270.6307,,POINT (232362.40300000086 501975.8729999997)
beeldmiddenoverzicht_hrl_2019.68088,32761_RGB_hrl,32761,2019-02-18,11:53:39,UC-E-1-60715585-f100,0,0,146686.162,420198.767,972.4,0,0,0,,POINT (146686.1623999998 420198.7672000006)
beeldmiddenoverzicht_hrl_2019.37,2019_04_01_14_39_45_877132173_RGB_hrl,877132173,2019-04-01,14:39:45,UC-SXp-1-80915153-Rev14,8,250,231931.645,501972.808,1617.115,-0.6542,0.2427,270.1899,,POINT (231931.64499999955 501972.80799999833)
beeldmiddenoverzicht_hrl_2019.38,2019_04_01_14_39_50_877132174_RGB_hrl,877132174,2019-04-01,14:39:50,UC-SXp-1-80915153-Rev14,8,250,231502.827,501968.031,1617.784,-0.1354,0.2588,270.42,,POINT (231502.82699999958 501968.0309999995)
beeldmiddenoverzicht_hrl_2019.39,2019_04_01_14_39_55_877132175_RGB_hrl,877132175,2019-04-01,14:39:55,UC-SXp-1-80915153-Rev14,8,250,231073.229,501963.926,1617.827,0.1607,0.0241,270.2202,,POINT (231073.22899999842 501963.92599999905)
beeldmiddenoverzicht_hrl_2019.40,2019_04_01_14_40_00_877132176_RGB_hrl,877132176,2019-04-01,14:40:00,UC-SXp-1-80915153-Rev14,8,250,230642.765,501962.33,1617.489,0.9089,0.0132,270.9514,,POINT (230642.7650000006 501962.3299999982)
beeldmiddenoverzicht_hrl_2019.41,2019_04_01_14_40_05_877132177_RGB_hrl,877132177,2019-04-01,14:40:05,UC-SXp-1-80915153-Rev14,8,250,230213.471,501964.31,1617.832,0.4357,-0.1909,271.1534,,POINT (230213.47100000083 501964.30999999866)
beeldmiddenoverzicht_hrl_2019.42,2019_04_01_14_40_10_877132178_RGB_hrl,877132178,2019-04-01,14:40:10,UC-SXp-1-80915153-Rev14,8,250,229783.851,501967.161,1616.669,-0.308,-0.2484,270.9533,,POINT (229783.8509999998 501967.16099999845)
beeldmiddenoverzicht_hrl_2019.43,2019_04_01_14_40_15_877132179_RGB_hrl,877132179,2019-04-01,14:40:15,UC-SXp-1-80915153-Rev14,8,250,229352.889,501966.796,1612.867,-0.9167,-0.3822,270.284,,POINT (229352.88899999857 501966.7960000001)
beeldmiddenoverzicht_hrl_2019.44,2019_04_01_14_40_20_877132180_RGB_hrl,877132180,2019-04-01,14:40:20,UC-SXp-1-80915153-Rev14,8,250,228923.099,501968.609,1608.164,-0.4841,-0.415,271.744,,POINT (228923.09899999946 501968.6090000011)
beeldmiddenoverzicht_hrl_2019.45,2019_04_01_14_40_25_877132181_RGB_hrl,877132181,2019-04-01,14:40:25,UC-SXp-1-80915153-Rev14,8,250,228493.207,501977.106,1603.012,-0.1971,-0.4758,271.8605,,POINT (228493.20699999854 501977.10599999875)
beeldmiddenoverzicht_hrl_2019.46,2019_04_01_14_40_30_877132182_RGB_hrl,877132182,2019-04-01,14:40:30,UC-SXp-1-80915153-Rev14,8,250,228062.723,501981.666,1598.365,-0.9457,-0.4736,271.0275,,POINT (228062.72300000116 501981.66600000113)
beeldmiddenoverzicht_hrl_2019.47,2019_04_01_14_40_35_877132183_RGB_hrl,877132183,2019-04-01,14:40:35,UC-SXp-1-80915153-Rev14,8,250,227633.101,501978.204,1600.944,-1.4062,-0.1097,270.0493,,POINT (227633.1009999998 501978.2039999999)
beeldmiddenoverzicht_hrl_2019.48,2019_04_01_14_40_40_877132184_RGB_hrl,877132184,2019-04-01,14:40:40,UC-SXp-1-80915153-Rev14,8,250,227204.158,501972.266,1607.773,-0.9203,-0.0418,270.0674,,POINT (227204.15799999982 501972.2659999989)
beeldmiddenoverzicht_hrl_2019.49,2019_04_01_14_40_46_877132185_RGB_hrl,877132185,2019-04-01,14:40:46,UC-SXp-1-80915153-Rev14,8,250,226774.753,501970.493,1615.2,-0.1216,0.0309,270.7273,,POINT (226774.75299999863 501970.4930000007)
beeldmiddenoverzicht_hrl_2019.50,2019_04_01_14_40_51_877132186_RGB_hrl,877132186,2019-04-01,14:40:51,UC-SXp-1-80915153-Rev14,8,250,226344.181,501971.003,1616.512,-0.0183,-0.1427,270.7496,,POINT (226344.18100000173 501971.0029999986)
beeldmiddenoverzicht_hrl_2019.51,2019_04_01_14_40_56_877132187_RGB_hrl,877132187,2019-04-01,14:40:56,UC-SXp-1-80915153-Rev14,8,250,225914.404,501970.458,1615.647,-0.3369,-0.2928,270.4374,,POINT (225914.40399999917 501970.45800000057)
beeldmiddenoverzicht_hrl_2019.52,2019_04_01_14_41_01_877132188_RGB_hrl,877132188,2019-04-01,14:41:01,UC-SXp-1-80915153-Rev14,8,250,225484.607,501968.259,1611.984,0.027,-0.5555,270.7162,,POINT (225484.60700000077 501968.2589999996)
beeldmiddenoverzicht_hrl_2019.53,2019_04_01_14_41_06_877132189_RGB_hrl,877132189,2019-04-01,14:41:06,UC-SXp-1-80915153-Rev14,8,250,225054.825,501967.654,1607.58,0.7812,-0.711,271.1947,,POINT (225054.82499999925 501967.65399999917)
beeldmiddenoverzicht_hrl_2019.54,2019_04_01_14_41_11_877132190_RGB_hrl,877132190,2019-04-01,14:41:11,UC-SXp-1-80915153-Rev14,8,250,224624.65,501971.419,1603.631,0.6809,-0.6879,271.42,,POINT (224624.6499999985 501971.41899999976)
beeldmiddenoverzicht_hrl_2019.55,2019_04_01_14_41_16_877132191_RGB_hrl,877132191,2019-04-01,14:41:16,UC-SXp-1-80915153-Rev14,8,250,224195.187,501974.906,1601.866,-0.0001,-0.7261,270.9062,,POINT (224195.186999999 501974.9059999995)
beeldmiddenoverzicht_hrl_2019.56,2019_04_01_14_41_21_877132192_RGB_hrl,877132192,2019-04-01,14:41:21,UC-SXp-1-80915153-Rev14,8,250,223764.955,501972.985,1603.957,-0.8052,-0.685,269.8815,,POINT (223764.9549999982 501972.9849999994)
beeldmiddenoverzicht_hrl_2019.57,2019_04_01_14_41_27_877132193_RGB_hrl,877132193,2019-04-01,14:41:27,UC-SXp-1-80915153-Rev14,8,250,223335.818,501966.76,1608.561,-0.4796,-0.156,270.0482,,POINT (223335.81799999997 501966.76000000164)
beeldmiddenoverzicht_hrl_2019.58,2019_04_01_14_41_32_877132194_RGB_hrl,877132194,2019-04-01,14:41:32,UC-SXp-1-80915153-Rev14,8,250,222906.207,501968.171,1611.915,0.3391,-0.1411,271.2394,,POINT (222906.20699999854 501968.1710000001)
beeldmiddenoverzicht_hrl_2019.59,2019_04_01_14_41_37_877132195_RGB_hrl,877132195,2019-04-01,14:41:37,UC-SXp-1-80915153-Rev14,8,250,222475.312,501975.774,1614.32,0.6723,-0.032,271.8438,,POINT (222475.311999999 501975.7740000002)
beeldmiddenoverzicht_hrl_2019.60,2019_04_01_14_41_42_877132196_RGB_hrl,877132196,2019-04-01,14:41:42,UC-SXp-1-80915153-Rev14,8,250,222045.3,501982.18,1616.691,0.0796,-0.0805,271.0086,,POINT (222045.30000000075 501982.1799999997)
beeldmiddenoverzicht_hrl_2019.61,2019_04_01_14_41_47_877132197_RGB_hrl,877132197,2019-04-01,14:41:47,UC-SXp-1-80915153-Rev14,8,250,221615.838,501985.428,1617.433,0.1991,-0.2083,271.4898,,POINT (221615.83799999952 501985.4279999994)
beeldmiddenoverzicht_hrl_2019.62,2019_04_01_14_41_52_877132198_RGB_hrl,877132198,2019-04-01,14:41:52,UC-SXp-1-80915153-Rev14,8,250,221185.349,501987.336,1617.257,-0.4649,-0.3435,270.5633,,POINT (221185.34899999946 501987.3359999992)
beeldmiddenoverzicht_hrl_2019.63,2019_04_01_14_41_57_877132199_RGB_hrl,877132199,2019-04-01,14:41:57,UC-SXp-1-80915153-Rev14,8,250,220756.187,501983.744,1618.832,-0.6165,-0.227,270.0069,,POINT (220756.186999999 501983.743999999)
beeldmiddenoverzicht_hrl_2019.64,2019_04_01_14_42_02_877132200_RGB_hrl,877132200,2019-04-01,14:42:02,UC-SXp-1-80915153-Rev14,8,250,220326.416,501979.014,1619.858,0.0812,-0.264,270.3296,,POINT (220326.41600000113 501979.01399999857)
beeldmiddenoverzicht_hrl_2019.65,2019_04_01_14_42_08_877132201_RGB_hrl,877132201,2019-04-01,14:42:08,UC-SXp-1-80915153-Rev14,8,250,219896.33,501974.842,1618.065,0.1874,-0.7094,270.2651,,POINT (219896.3299999982 501974.8420000002)
beeldmiddenoverzicht_hrl_2019.66,2019_04_01_14_42_13_877132202_RGB_hrl,877132202,2019-04-01,14:42:13,UC-SXp-1-80915153-Rev14,8,250,219467.178,501971.647,1612.699,0.5049,-0.849,270.3378,,POINT (219467.17799999937 501971.6469999999)
beeldmiddenoverzicht_hrl_2019.67,2019_04_01_14_42_18_877132203_RGB_hrl,877132203,2019-04-01,14:42:18,UC-SXp-1-80915153-Rev14,8,250,219037.157,501970.403,1607.09,0.8411,-0.681,270.7714,,POINT (219037.15700000152 501970.40300000086)
beeldmiddenoverzicht_hrl_2019.68,2019_04_01_14_42_23_877132204_RGB_hrl,877132204,2019-04-01,14:42:23,UC-SXp-1-80915153-Rev14,8,250,218606.375,501972.72,1602.522,1.0995,-0.4528,271.0862,,POINT (218606.375 501972.7199999988)
beeldmiddenoverzicht_hrl_2019.69,2019_04_01_14_42_28_877132205_RGB_hrl,877132205,2019-04-01,14:42:28,UC-SXp-1-80915153-Rev14,8,250,218176.936,501977.573,1597.943,0.5582,-0.3245,271.4931,,POINT (218176.9360000007 501977.5729999989)
beeldmiddenoverzicht_hrl_2019.70,2019_04_01_14_42_33_877132206_RGB_hrl,877132206,2019-04-01,14:42:33,UC-SXp-1-80915153-Rev14,8,250,217747.621,501981.241,1604.253,0.407,0.5494,270.9969,,POINT (217747.62099999934 501981.2410000004)
beeldmiddenoverzicht_hrl_2019.71,2019_04_01_14_42_38_877132207_RGB_hrl,877132207,2019-04-01,14:42:38,UC-SXp-1-80915153-Rev14,8,250,217317.949,501982.027,1614.822,-0.4936,1.1707,270.1743,,POINT (217317.94900000095 501982.02699999884)
beeldmiddenoverzicht_hrl_2019.72,2019_04_01_14_42_43_877132208_RGB_hrl,877132208,2019-04-01,14:42:43,UC-SXp-1-80915153-Rev14,8,250,216887.803,501979.826,1617.874,-0.5666,0.5844,270.1119,,POINT (216887.80299999937 501979.8260000013)
beeldmiddenoverzicht_hrl_2019.73,2019_04_01_14_42_49_877132209_RGB_hrl,877132209,2019-04-01,14:42:49,UC-SXp-1-80915153-Rev14,8,250,216458.349,501976.591,1613.81,-0.3028,-0.0588,270.1823,,POINT (216458.34899999946 501976.59099999815)
beeldmiddenoverzicht_hrl_2019.74,2019_04_01_14_42_54_877132210_RGB_hrl,877132210,2019-04-01,14:42:54,UC-SXp-1-80915153-Rev14,8,250,216028.797,501972.861,1608.697,0.2576,-0.6197,270.2739,,POINT (216028.7969999984 501972.86100000143)
beeldmiddenoverzicht_hrl_2019.75,2019_04_01_14_42_59_877132211_RGB_hrl,877132211,2019-04-01,14:42:59,UC-SXp-1-80915153-Rev14,8,250,215598.396,501971.545,1603.967,1.0793,-0.8771,270.8622,,POINT (215598.39600000158 501971.5450000018)
beeldmiddenoverzicht_hrl_2019.76,2019_04_01_14_43_04_877132212_RGB_hrl,877132212,2019-04-01,14:43:04,UC-SXp-1-80915153-Rev14,8,250,215168.162,501975.843,1599.089,1.0721,-0.8685,271.4743,,POINT (215168.16200000048 501975.8429999985)
beeldmiddenoverzicht_hrl_2019.77,2019_04_01_14_43_09_877132213_RGB_hrl,877132213,2019-04-01,14:43:09,UC-SXp-1-80915153-Rev14,8,250,214738.655,501983.959,1604.106,1.173,-0.1297,271.6681,,POINT (214738.6550000012 501983.95899999887)
beeldmiddenoverzicht_hrl_2019.78,2019_04_01_14_43_14_877132214_RGB_hrl,877132214,2019-04-01,14:43:14,UC-SXp-1-80915153-Rev14,8,250,214308.293,501987.607,1613.142,0.4545,0.208,270.3155,,POINT (214308.29300000146 501987.6070000008)
beeldmiddenoverzicht_hrl_2019.79,2019_04_01_14_43_20_877132215_RGB_hrl,877132215,2019-04-01,14:43:20,UC-SXp-1-80915153-Rev14,8,250,213878.843,501986.329,1622.451,0.3763,0.6601,270.6919,,POINT (213878.84299999848 501986.3289999999)
beeldmiddenoverzicht_hrl_2019.80,2019_04_01_14_43_25_877132216_RGB_hrl,877132216,2019-04-01,14:43:25,UC-SXp-1-80915153-Rev14,8,250,213448.974,501989.281,1622.016,0.7575,0.0372,271.2174,,POINT (213448.97399999946 501989.2809999995)
beeldmiddenoverzicht_hrl_2019.81,2019_04_01_14_43_30_877132217_RGB_hrl,877132217,2019-04-01,14:43:30,UC-SXp-1-80915153-Rev14,8,250,213017.927,501991.054,1614.672,0.4636,-0.4468,270.772,,POINT (213017.92700000107 501991.0540000014)
beeldmiddenoverzicht_hrl_2019.82,2019_04_01_14_43_35_877132218_RGB_hrl,877132218,2019-04-01,14:43:35,UC-SXp-1-80915153-Rev14,8,250,212588.232,501992.499,1608.728,0.2599,-0.9242,270.9214,,POINT (212588.23200000077 501992.4990000017)
beeldmiddenoverzicht_hrl_2019.83,2019_04_01_14_47_28_877122219_RGB_hrl,877122219,2019-04-01,14:47:28,UC-SXp-1-80915153-Rev14,8,250,212627.37,503130.731,1614.155,-0.0459,-0.3134,89.8734,,POINT (212627.37000000104 503130.73099999875)
beeldmiddenoverzicht_hrl_2019.84,2019_04_01_14_47_33_877122220_RGB_hrl,877122220,2019-04-01,14:47:33,UC-SXp-1-80915153-Rev14,8,250,213056.963,503136.179,1613.515,0.5123,-0.0498,89.912,,POINT (213056.96299999952 503136.1790000014)
beeldmiddenoverzicht_hrl_2019.85,2019_04_01_14_47_38_877122221_RGB_hrl,877122221,2019-04-01,14:47:38,UC-SXp-1-80915153-Rev14,8,250,213487.016,503139.088,1611.853,1.1661,-0.1192,90.6165,,POINT (213487.0159999989 503139.0879999995)
beeldmiddenoverzicht_hrl_2019.86,2019_04_01_14_47_43_877122222_RGB_hrl,877122222,2019-04-01,14:47:43,UC-SXp-1-80915153-Rev14,8,250,213915.997,503137.212,1609.168,1.0733,-0.3071,91.1861,,POINT (213915.99700000137 503137.2120000012)
beeldmiddenoverzicht_hrl_2019.87,2019_04_01_14_47_48_877122223_RGB_hrl,877122223,2019-04-01,14:47:48,UC-SXp-1-80915153-Rev14,8,250,214346.6,503132.836,1606.056,0.5554,-0.428,91.2423,,POINT (214346.6000000015 503132.8359999992)
beeldmiddenoverzicht_hrl_2019.88,2019_04_01_14_47_53_877122224_RGB_hrl,877122224,2019-04-01,14:47:53,UC-SXp-1-80915153-Rev14,8,250,214776.717,503132.76,1604.276,-0.0381,-0.5234,90.1163,,POINT (214776.71700000018 503132.76000000164)
beeldmiddenoverzicht_hrl_2019.89,2019_04_01_14_47_59_877122225_RGB_hrl,877122225,2019-04-01,14:47:59,UC-SXp-1-80915153-Rev14,8,250,215206.068,503135.569,1603.775,0.3067,-0.253,90.6379,,POINT (215206.06799999997 503135.5689999983)
beeldmiddenoverzicht_hrl_2019.90,2019_04_01_14_48_04_877122226_RGB_hrl,877122226,2019-04-01,14:48:04,UC-SXp-1-80915153-Rev14,8,250,215635.232,503133.703,1602.575,0.9406,-0.4032,91.0324,,POINT (215635.23200000077 503133.7030000016)
beeldmiddenoverzicht_hrl_2019.91,2019_04_01_14_48_09_877122227_RGB_hrl,877122227,2019-04-01,14:48:09,UC-SXp-1-80915153-Rev14,8,250,216066.225,503129.132,1602.201,0.3643,-0.59,91.27,,POINT (216066.2250000015 503129.1319999993)
beeldmiddenoverzicht_hrl_2019.92,2019_04_01_14_48_14_877122228_RGB_hrl,877122228,2019-04-01,14:48:14,UC-SXp-1-80915153-Rev14,8,250,216495.789,503129.736,1605.056,-0.1503,-0.5687,90.0851,,POINT (216495.7890000008 503129.73600000143)
beeldmiddenoverzicht_hrl_2019.93,2019_04_01_14_48_19_877122229_RGB_hrl,877122229,2019-04-01,14:48:19,UC-SXp-1-80915153-Rev14,8,250,216925.118,503132.302,1611.477,0.2063,-0.1018,90.3726,,POINT (216925.11800000072 503132.3020000011)
beeldmiddenoverzicht_hrl_2019.94,2019_04_01_14_48_24_877122230_RGB_hrl,877122230,2019-04-01,14:48:24,UC-SXp-1-80915153-Rev14,8,250,217354.463,503131.891,1618.38,0.4631,0.4515,91.0119,,POINT (217354.46299999952 503131.8909999989)
beeldmiddenoverzicht_hrl_2019.95,2019_04_01_14_48_29_877122231_RGB_hrl,877122231,2019-04-01,14:48:29,UC-SXp-1-80915153-Rev14,8,250,217785.868,503129.652,1620.372,0.1961,-0.0719,91.1955,,POINT (217785.86800000072 503129.65199999884)
beeldmiddenoverzicht_hrl_2019.96,2019_04_01_14_48_34_877122232_RGB_hrl,877122232,2019-04-01,14:48:34,UC-SXp-1-80915153-Rev14,8,250,218215.294,503128.085,1619.301,-0.3886,-0.3958,90.7766,,POINT (218215.29399999976 503128.0850000009)
beeldmiddenoverzicht_hrl_2019.97,2019_04_01_14_48_39_877122233_RGB_hrl,877122233,2019-04-01,14:48:39,UC-SXp-1-80915153-Rev14,8,250,218644.237,503129.015,1614.875,-0.5685,-0.9234,90.2527,,POINT (218644.23699999973 503129.0150000006)
beeldmiddenoverzicht_hrl_2019.98,2019_04_01_14_48_45_877122234_RGB_hrl,877122234,2019-04-01,14:48:45,UC-SXp-1-80915153-Rev14,8,250,219074.813,503130.99,1610.98,0.0478,-0.9687,90.3477,,POINT (219074.813000001 503130.98999999836)
beeldmiddenoverzicht_hrl_2019.99,2019_04_01_14_48_50_877122235_RGB_hrl,877122235,2019-04-01,14:48:50,UC-SXp-1-80915153-Rev14,8,250,219504.661,503130.158,1609.034,0.3494,-0.4571,90.9137,,POINT (219504.66099999845 503130.1579999998)
