longitude,latitude,KERKDORP,STRAATNAAM,MNR,MASTTYPE,LPH,PL DATUM,nummer,datum,cat,type,datum2,cat2,type2,titel1,datum3,KOM,LED
5.78818641796298,51.454191199327418,DEURNE,ADRIAEN VAN OSTADEHOF,11,100.C.073/7032/400,4,11-2-2005,24032,1-11-2008,A,2000 SDN 1PLL36 evsa,11-4-2005,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,11-4-2005,BI,
5.787942157847186,51.454227993861679,DEURNE,ADRIAEN VAN OSTADEHOF,12,100.C.073/7032/400,4,11-2-2005,24032,1-11-2008,A,2000 SDN 1PLL36 evsa,11-4-2005,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,1-4-2010,BI,
5.78788595518512,51.454380995897651,DEURNE,ADRIAEN VAN OSTADEHOF,13,100.C.073/7032/400,4,11-2-2005,24032,1-11-2008,A,2000 SDN 1PLL36 evsa,11-4-2005,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,11-4-2005,BI,
5.797595783126143,51.466967458090139,DEURNE,ALBERT SCHWEIT ZERSTRAAT,1,100.C.073/7032/400,4,1-11-1984,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,10-5-2007,BI,
5.797366987160229,51.467130060393956,DEURNE,ALBERT SCHWEIT ZERSTRAAT,2,100.C.073/7032/400,4,1-7-2005,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,1-7-2005,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,1-7-2005,BI,
5.797138756303458,51.467355581566281,DEURNE,ALBERT SCHWEIT ZERSTRAAT,3,100.C.073/7032/400,4,1-4-1981,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,18-9-2006,BI,
5.798022530586739,51.46800865207836,DEURNE,ALBERT SCHWEIT ZERSTRAAT,3a,100.C.073/7032/400,4,1-12-2007,34032,1-10-2007,A,2400 WRN 1PLS11 evsa,1-12-2007,1,PLS11W8404P,N,3-1-2012,BI,
5.797836336988079,51.468108183944537,DEURNE,ALBERT SCHWEIT ZERSTRAAT,3b,100.C.073/7032/400,4,1-12-2007,34032,1-10-2007,A,2400 WRN 1PLS11 evsa,1-12-2007,1,PLS11W8404P,N,3-1-2012,BI,
5.797384699566421,51.46749853721542,DEURNE,ALBERT SCHWEIT ZERSTRAAT,4,100.C.073/7032/400,4,1-11-1984,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,5-10-2007,BI,
5.797728625296451,51.467335529802511,DEURNE,ALBERT SCHWEIT ZERSTRAAT,4A,100.C.072/7032/400,4,20-6-2011,24032,20-6-2011,A,2400 WRN 1PLS11 evsa,20-6-2011,1,PLS11W8404P,A11,3-1-2012,BI,
5.797731057707692,51.467605183999524,DEURNE,ALBERT SCHWEIT ZERSTRAAT,5,100.C.072/7032/400,4,20-6-2011,24032,20-6-2011,A,HPS100 PL-L36W HFR GR D4,20-6-2011,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,20-6-2011,BI,
5.797054838683598,51.467625539162931,DEURNE,ALBERT SCHWEIT ZERSTRAAT,05A,100.C.072/7032/400,4,20-6-2011,24032,20-6-2011,A,2400 WRN 1PLS11 evsa,20-6-2011,1,PLS11W8404P,A11,3-1-2012,BI,
5.797114346065844,51.467841060281323,DEURNE,ALBERT SCHWEIT ZERSTRAAT,5b,100.C.072/7032/400,4,20-6-2011,24032,20-6-2011,A,2400 WRN 1PLS11 evsa,20-6-2011,1,PLS11W8404P,A11,3-1-2012,BI,
5.797385914755113,51.467633364317763,DEURNE,ALBERT SCHWEIT ZERSTRAAT,05C,100.C.072/7032/400,4,20-6-2011,24032,20-6-2011,A,2400 WRN 1PLS11 evsa,20-6-2011,1,PLS11W8404P,A11,20-6-2011,BI,
5.797661858584656,51.467911045273759,DEURNE,ALBERT SCHWEIT ZERSTRAAT,6,100.C.073/7032/400,4,1-11-1984,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,1-4-2010,BI,
5.797303294049269,51.468047137659156,DEURNE,ALBERT SCHWEIT ZERSTRAAT,7,100.C.073/7032/400,4,1-11-1984,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,18-9-2006,BI,
5.795603354937297,51.46785534841213,DEURNE,ALBERT SCHWEIT ZERSTRAAT,7a,100.C.072/7032/400,4,20-6-2011,24032,20-6-2011,A,2400 WRN 1PLS11 evsa,20-6-2011,1,PLS11W8404P,A11,20-6-2011,BI,
5.797232795640108,51.468209183103447,DEURNE,ALBERT SCHWEIT ZERSTRAAT,8,100.C.073/7032/400,4,1-4-1981,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,18-9-2006,BI,
5.796975452296881,51.468398851212243,DEURNE,ALBERT SCHWEIT ZERSTRAAT,9,100.C.073/7032/400,4,1-4-1981,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,17-7-2008,BI,
5.796822235096859,51.467365682127202,DEURNE,ALBERT SCHWEIT ZERSTRAAT,10a,100.C.073/7032/400,4,1-12-2007,34032,1-10-2007,A,2400 WRN 1PLS11 evsa,1-12-2007,1,PLS11W8404P,N,3-1-2012,BI,
5.796804697879328,51.468615181036967,DEURNE,ALBERT SCHWEIT ZERSTRAAT,11,100.C.073/7032/400,4,1-4-1981,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,18-9-2006,BI,
5.796530129367317,51.468490302120244,DEURNE,ALBERT SCHWEIT ZERSTRAAT,12,100.C.073/7032/400,4,1-12-1982,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,1-4-2010,BI,
5.796256047109772,51.468419353398971,DEURNE,ALBERT SCHWEIT ZERSTRAAT,13,100.C.073/7032/400,4,1-12-1982,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,18-9-2006,BI,
5.79596757438498,51.46834845445855,DEURNE,ALBERT SCHWEIT ZERSTRAAT,14,100.C.073/7032/400,4,1-12-1982,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,26-11-2007,BI,
5.795679344589304,51.468304520227598,DEURNE,ALBERT SCHWEIT ZERSTRAAT,15,100.C.073/7032/400,4,1-9-1981,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,18-9-2006,BI,
5.795706674910987,51.468142626902392,DEURNE,ALBERT SCHWEIT ZERSTRAAT,16,100.C.073/7032/400,4,1-9-1981,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,28-2-2008,BI,
5.795532366883106,51.467963461988333,DEURNE,ALBERT SCHWEIT ZERSTRAAT,17,100.C.073/7032/400,4,1-9-1981,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,1-4-2010,BI,
5.795186897518096,51.467955681907149,DEURNE,ALBERT SCHWEIT ZERSTRAAT,18,100.C.073/7032/400,4,1-9-1981,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,18-9-2006,BI,
5.795270988011338,51.467703702597632,DEURNE,ALBERT SCHWEIT ZERSTRAAT,19,100.C.073/7032/400,4,1-9-1981,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,18-6-2009,BI,
5.794966922227143,51.467498024379523,DEURNE,ALBERT SCHWEIT ZERSTRAAT,20,100.C.073/7032/400,4,1-9-1981,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,19-5-1999,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,6-10-2009,BI,
5.794435900997264,51.46766167687877,DEURNE,ALBERT SCHWEIT ZERSTRAAT,21,100.C.073/7032/400,4,6-5-2004,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,6-5-2004,1,MASTER PL-L 36W/840/4P 1CT/25 /,A11,6-5-2004,BI,
5.794280412835481,51.46797682602984,DEURNE,ALBERT SCHWEIT ZERSTRAAT,22,100.C.073/7032/400,4,6-5-2004,24032,1-11-2008,A,EPS200 PL-L36 HF/CPS200HS 60,6-5-2004,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,23-10-2008,BI,
5.806830100473917,51.458628988136461,DEURNE,AMER,1,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,13-10-2011,BI,
5.807160781048928,51.458600831757593,DEURNE,AMER,2,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,20-1-2010,BI,
5.807288782022572,51.45843857301535,DEURNE,AMER,3,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,30-9-2005,BI,
5.80685581108738,51.458296311213964,DEURNE,AMER,03A,100.C.073/7032/400,4,1-12-2007,34032,1-10-2007,A,2400 WRN 1PLS11 evsa,1-12-2007,1,PLS11W8404P,N,3-1-2012,BI,
5.807417113968952,51.458312268011056,DEURNE,AMER,4,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,1-4-2007,BI,
5.80850762028921,51.45953979570524,DEURNE,AMER,04B,100.C.073/7032/400,4,1-12-2007,34032,1-10-2007,A,2400 WRN 1PLS11 evsa,1-12-2007,1,PLS11W8404P,N,3-1-2012,BI,
5.807472508967174,51.458078360450045,DEURNE,AMER,5,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,31-1-2008,BI,
5.807298276281629,51.457908201469905,DEURNE,AMER,6,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,1-4-2007,BI,
5.807010433301896,51.457900249011722,DEURNE,AMER,7,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,25-1-2011,BI,
5.806750455198443,51.457793319167884,DEURNE,AMER,8,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL24,1-12-2002,1,MASTER PL-L 24W/840/4P 1CT/25 /,N,31-1-2008,BI,
5.807050612995499,51.457576508719363,DEURNE,AMER,9,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN PLL 36W,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,19-10-2010,BI,
5.806919713089528,51.457424170734825,DEURNE,AMER,10,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,18-10-2007,BI,
5.806616822896069,51.457344361305829,DEURNE,AMER,11,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,14-6-2011,BI,
5.807673526665092,51.458032692169333,DEURNE,AMER,12,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,1-12-2002,BI,
5.808048612907138,51.458139204720212,DEURNE,AMER,13,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,18-6-2010,BI,
5.808237071143115,51.458291333701929,DEURNE,AMER,14,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,1-12-2002,BI,
5.808081294842137,51.458561558943501,DEURNE,AMER,15,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL24,1-12-2002,1,MASTER PL-L 24W/840/4P 1CT/25 /,N,3-11-2008,BI,
5.807749950830361,51.458517810175529,DEURNE,AMER,16,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,1-12-2002,BI,
5.808611578381561,51.458334925155398,DEURNE,AMER,17,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,2,MASTER PL-L 36W/840/4P 1CT/25 /,A,18-9-2009,BI,
5.808842537839761,51.45841498945709,DEURNE,AMER,18,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,30-9-2005,BI,
5.808845618210229,51.458747562783159,DEURNE,AMER,18A,100.C.073/VERZ/400,4,1-12-2007,34032,1-12-2007,A,2400 WRN 1PLS11 evsa,1-12-2007,1,PLS11W8404P,N,3-1-2011,BI,
5.808644681754505,51.458802221551373,DEURNE,AMER,18B,100.C.073/VERZ/400,4,1-12-2007,34032,1-12-2007,A,2400 WRN 1PLS11 evsa,1-12-2007,1,PLS11W8404P,N,3-1-2011,BI,
5.809175048600297,51.458584573674592,DEURNE,AMER,19,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,17-2-2010,BI,
5.80950647783945,51.458637306861398,DEURNE,AMER,20,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,2,MASTER PL-L 36W/840/4P 1CT/25 /,A,1-12-2002,BI,
5.809665999614757,51.45877156076596,DEURNE,AMER,21,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,30-9-2005,BI,
5.809910683720377,51.458779663096728,DEURNE,AMER,22,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,1-12-2002,BI,
5.810197781056435,51.458706712191407,DEURNE,AMER,23,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,1-12-2002,BI,
5.810369270314767,51.458580247414737,DEURNE,AMER,24,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,19-6-2008,BI,
5.809970073294779,51.458977200794443,DEURNE,AMER,25,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,1-12-2002,BI,
5.809799248978992,51.459175572720497,DEURNE,AMER,26,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,18-4-2011,BI,
5.809584924179938,51.459338146837609,DEURNE,AMER,27,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,30-9-2005,BI,
5.809427985126119,51.459482535314798,DEURNE,AMER,28,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,20-10-2008,BI,
5.80919660259849,51.459357529847338,DEURNE,AMER,29,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,30-9-2005,BI,
5.808882387844268,51.459610351677995,DEURNE,AMER,30,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,1-12-2002,BI,
5.808955746264125,51.459762895532258,DEURNE,AMER,31,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,2,MASTER PL-L 36W/840/4P 1CT/25 /,A,1-12-2002,BI,
5.808864668917403,51.459250864981342,DEURNE,AMER,32,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,1-12-2002,BI,
5.808875393862523,51.458855320378085,DEURNE,AMER,33,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,1-12-2002,BI,
5.809250406350996,51.45895284058161,DEURNE,AMER,34,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,30-9-2005,BI,
5.809409928480351,51.459087094833038,DEURNE,AMER,35,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,A,1-12-2002,BI,
5.808475599127295,51.45918934937977,DEURNE,AMER,36,100.C.073/7032/400,4,1-12-2002,34032,1-10-2009,A,2000 SDN 1PLL36 evsa,1-12-2002,1,MASTER PL-L 36W/840/4P 1CT/25 /,N,25-11-2010,BI,
5.808247878721932,51.459459834627836,DEURNE,AMER,36a,100.C.073/7032/400,4,1-12-2007,34032,1-10-2007,A,2400 WRN 1PLS11 evsa,1-12-2007,1,PLS11W8404P,N,25-11-2010,BI,
