NaamPlaatsingsadres,ClusterCode,ClusterOmschrijving,ContainerCode,Fractie,latitude,longitude
Loc2038,2038,Hippocrateslaan (West),938,huisvuil - Loc2038,53.19714,6.55399
Loc1541,1541,Lage der A,732,huisvuil - Loc1541,53.21767,6.55898
loc2061,2061,Grevingaheerd 11 - 91,1171,huisvuil - loc2061,53.24721,6.5913
loc2168,2168,Bordewijklaan 83-111,1083,huisvuil - loc2168,53.18967,6.57698
loc2465,2465,Saffierstraat 4 tm 254,1193,huisvuil - loc2465,53.2292,6.52184
loc2467,2467,Aquamarijnstraat 723-865 (Reiger),1179,huisvuil - loc2467,53.23176,6.52156
Loc1367,1367,Reviusstraat Zuid,404,huisvuil - Loc1367,53.19413,6.57213
Loc1367,1367,Reviusstraat Zuid,405,huisvuil - Loc1367,53.19413,6.5722
loc1195,1195,Polderstraat West,222,huisvuil - loc1195,53.21237,6.57505
9752LA0WK45,WIJK_45,Wijkcontainer 45 Fazantenlaan,110100004,huisvuil - 9752LA0WK45,53.16534,6.61273
9752LA0WK45,WIJK_45,Wijkcontainer 45 Fazantenlaan,1080211,huisvuil - 9752LA0WK45,53.16534,6.6128
9752LA0WK48,WIJK_48,Wijkcontainer 48 Jorissenweg,110100007,huisvuil - 9752LA0WK48,53.16696,6.62231
9752LA0WK48,WIJK_48,Wijkcontainer 48 Jorissenweg,1082149,huisvuil - 9752LA0WK48,53.16696,6.62238
Loc1661,1661,Toxopeusstraat,1323,huisvuil - Loc1661,53.21346,6.54576
Loc1661,1661,Toxopeusstraat,1324,huisvuil - Loc1661,53.21346,6.54583
loc1484,1484,Oliemuldersweg/Stokroosplein,616,huisvuil - loc1484,53.22505,6.58778
loc1491,1491,Pioenstraat Midden,623,huisvuil - loc1491,53.22555,6.58974
Loc1444,1444,Petrus Campersingel Zuid,565,huisvuil - Loc1444,53.21951,6.57883
Loc1444,1444,Petrus Campersingel Zuid,566,huisvuil - Loc1444,53.21951,6.5789
loc1964,1964,M.L. Kingstraat,879,huisvuil - loc1964,53.18432,6.55227
Loc1400,1400,Petrus Hendrikszstraat Midden,456,huisvuil - Loc1400,53.22897,6.57031
Loc1400,1400,Petrus Hendrikszstraat Midden,457,huisvuil - Loc1400,53.22897,6.57038
Loc2200,2200,Kajuit,985,huisvuil - Loc2200,53.2385,6.62423
Loc2200,2200,Kajuit,986,huisvuil - Loc2200,53.2385,6.6243
loc2054,2054,Claremaheerd,890,huisvuil - loc2054,53.24862,6.60073
9752LA0WK33,WIJK_33,Wijkcontainer 33 Molenweg,110100025,huisvuil - 9752LA0WK33,53.17462,6.6034
9752LA0WK33,WIJK_33,Wijkcontainer 33 Molenweg,1080194,huisvuil - 9752LA0WK33,53.17462,6.60347
Loc2989,2989,Erasmuslaan 23 t/m 63,1320,huisvuil - Loc2989,53.16365,6.60158
9752LA0WK62,WIJK_62,Wijkcontainer 62 Multatulilaan,110100014,huisvuil - 9752LA0WK62,53.17462,6.6034
9752LA0WK62,WIJK_62,Wijkcontainer 62 Multatulilaan,1080190,huisvuil - 9752LA0WK62,53.17462,6.60347
9752LA0WK40,WIJK_40,Wijkcontainer 40 Kroonkampweg,110100030,huisvuil - 9752LA0WK40,53.17147,6.60461
9752LA0WK40,WIJK_40,Wijkcontainer 40 Kroonkampweg,1080200,huisvuil - 9752LA0WK40,53.17147,6.60468
loc1336,1336,Van Royenlaan Midden,370,huisvuil - loc1336,53.19659,6.57841
Loc1558,1558,Friesestraatweg Zuid,542,huisvuil - Loc1558,53.21529,6.54941
loc1027,1027,Verzetstrijderslaan Midden,52,huisvuil - loc1027,53.20783,6.55161
loc1245,1245,West-Indischekade/Surinamestraat,286,huisvuil - loc1245,53.23632,6.57561
Loc1243,1243,Oosterhamriklaan Midden,284,huisvuil - Loc1243,53.2352,6.57337
loc1309,1309,Troelstralaan,344,huisvuil - loc1309,53.19738,6.58572
loc1162,1162,Parkweg Oost,184,huisvuil - loc1162,53.20868,6.56739
loc1162,1162,Parkweg Oost,185,huisvuil - loc1162,53.20868,6.56746
Loc2300,2300,Soendastraat Noord,740,huisvuil - Loc2300,53.23535,6.56588
9752LA0WK58,WIJK_58,Wijkcontainer 58 Laarmanhof,110100068,huisvuil - 9752LA0WK58,53.1789,6.60683
9752LA0WK58,WIJK_58,Wijkcontainer 58 Laarmanhof,1080206,huisvuil - 9752LA0WK58,53.1789,6.6069
loc1196,1196,Middenstraat,223,huisvuil - loc1196,53.21228,6.57696
loc1196,1196,Middenstraat,224,huisvuil - loc1196,53.21228,6.57703
loc1405,1405,Bernoulliplein Oost,489,huisvuil - loc1405,53.22917,6.5669
loc1686,1686,Kruitlaan,788,huisvuil - loc1686,53.22133,6.57398
loc1011,1011,Abeelstraat,1078,huisvuil - loc1011,53.23256,6.55701
Loc1884,1884,Mutua Fidesstraat West,724,huisvuil - Loc1884,53.22872,6.55414
Loc1884,1884,Mutua Fidesstraat West,725,huisvuil - Loc1884,53.22872,6.55421
loc1216,1216,Van Sijsenstraat Noord,248,huisvuil - loc1216,53.21044,6.58044
loc1190,1190,Veemarktstraat,217,huisvuil - loc1190,53.21496,6.57766
loc1403,1403,Oosterhamrikkade NZ Midden,1132,huisvuil - loc1403,53.22749,6.57098
loc1037,1037,Illegaliteitslaan West,62,huisvuil - loc1037,53.20801,6.55276
Loc1546,1546,Melkweg Zuid,530,huisvuil - Loc1546,53.2171,6.55655
Loc1546,1546,Melkweg Zuid,546,huisvuil - Loc1546,53.2171,6.55662
loc1961,1961,A. Morostraat Oost,876,huisvuil - loc1961,53.18665,6.56143
Loc2031,2031,Siersteenlaan/Veldspaatstraat,999,huisvuil - Loc2031,53.22464,6.52287
loc1885,1885,Bessemoerstraat Midden,726,huisvuil - loc1885,53.22814,6.54975
Loc1323,1323,Thorbeckelaan Zuid,356,huisvuil - Loc1323,53.19223,6.5915
Loc1323,1323,Thorbeckelaan Zuid,1349,huisvuil - Loc1323,53.19223,6.59157
Loc2304,2304,Oosterhamrikkade 119,1360,huisvuil - Loc2304,53.23132,6.58042
Loc1857,1857,Grachtstraat,688,huisvuil - Loc1857,53.22494,6.55421
Loc1825,1825,Boterdiep/Pijpstraat,646,huisvuil - Loc1825,53.2246,6.56363
Loc1825,1825,Boterdiep/Pijpstraat,1106,huisvuil - Loc1825,53.2246,6.5637
Loc1727,1727,Zuiderkuipen,850,huisvuil - Loc1727,53.21505,6.56109
Loc1727,1727,Zuiderkuipen,1162,huisvuil - Loc1727,53.21505,6.56116
Loc1727,1727,Zuiderkuipen,1341,huisvuil - Loc1727,53.21509,6.56109
9752LAWK93,WIJK_93,Wijkcontainer 93 Nesciolaan Emma 1,110200580,huisvuil - 9752LAWK93,53.16983,6.598
9752LAWK93,WIJK_93,Wijkcontainer 93 Nesciolaan Emma 1,1080244,huisvuil - 9752LAWK93,53.16983,6.59807
loc1386,1386,Oosterhamrikkade NZ Oost,435,huisvuil - loc1386,53.23094,6.57849
loc1722,1722,Kleine Pelsterstraat,843,huisvuil - loc1722,53.21578,6.5677
loc1722,1722,Kleine Pelsterstraat,844,huisvuil - loc1722,53.21578,6.56777
loc1855,1855,Zwarteweg,685,huisvuil - loc1855,53.22575,6.55247
Loc1929,1929,Galenuslaan/Kochstraat,936,huisvuil - Loc1929,53.19568,6.555
Loc1929,1929,Galenuslaan/Kochstraat,937,huisvuil - Loc1929,53.19568,6.55507
loc1059,1059,Riouwstraat,43,huisvuil - loc1059,53.22821,6.56307
loc1059,1059,Riouwstraat,44,huisvuil - loc1059,53.22821,6.56314
Loc1953,1953,Damsport,1336,huisvuil - Loc1953,53.19299,6.55611
Loc1953,1953,Damsport,1337,huisvuil - Loc1953,53.19299,6.55618
Loc1953,1953,Damsport,1345,huisvuil - Loc1953,53.19303,6.55611
Loc1548,1548,Aweg,533,huisvuil - Loc1548,53.21537,6.55363
loc1173,1173,Hoornsediep Zuid,201,huisvuil - loc1173,53.20427,6.56481
loc1647,1647,Witte de Withstraat,462,huisvuil - loc1647,53.21333,6.5543
Loc2233,2233,Damsterdiep t.o. Slachthuisstraat,730,huisvuil - Loc2233,53.22125,6.58676
Loc2233,2233,Damsterdiep t.o. Slachthuisstraat,731,huisvuil - Loc2233,53.22125,6.58683
Loc1503,1503,Merelstraat,1031,huisvuil - Loc1503,53.22865,6.57885
loc1874,1874,Wilhelminakade West,713,huisvuil - loc1874,53.22037,6.54426
loc2003,2003,Boerhaavelaan Zuid (191-253),26,huisvuil - loc2003,53.19585,6.55126
9751EC0WK82,WIJK_82,Wijkcontainer 82 Heide en Watersteeg,110201104,huisvuil - 9751EC0WK82,53.16826,6.61229
9751EC0WK82,WIJK_82,Wijkcontainer 82 Heide en Watersteeg,1080129,huisvuil - 9751EC0WK82,53.16826,6.61236
loc1235,1235,Bonairestraat,277,huisvuil - loc1235,53.23751,6.56877
Loc1653,1653,Van Brakelplein Zuid,472,huisvuil - Loc1653,53.2119,6.55087
Loc1653,1653,Van Brakelplein Zuid,473,huisvuil - Loc1653,53.2119,6.55094
9752LA0WK231,WIJK_231,Wijkcontainer 231 Vondellaan Zonnehof,110201068,huisvuil - 9752LA0WK231,53.17122,6.59484
9752LA0WK231,WIJK_231,Wijkcontainer 231 Vondellaan Zonnehof,H9000,huisvuil - 9752LA0WK231,53.17122,6.59491
9752LA0WK231,WIJK_231,Wijkcontainer 231 Vondellaan Zonnehof,1080183,huisvuil - 9752LA0WK231,53.17122,6.59499
9752LA0WK231,WIJK_231,Wijkcontainer 231 Vondellaan Zonnehof,1080184,huisvuil - 9752LA0WK231,53.17126,6.59484
9752LA0WK231,WIJK_231,Wijkcontainer 231 Vondellaan Zonnehof,1082802,huisvuil - 9752LA0WK231,53.17126,6.59492
9752LA0WK76,WIJK_76,Wijkcontainer 76 Kroonkampweg,110100031,huisvuil - 9752LA0WK76,53.17139,6.60368
9752LA0WK76,WIJK_76,Wijkcontainer 76 Kroonkampweg,1080203,huisvuil - 9752LA0WK76,53.17139,6.60375
Loc1719,1719,Kostersgang,838,huisvuil - Loc1719,53.21611,6.57326
Loc1719,1719,Kostersgang,839,huisvuil - Loc1719,53.21611,6.57333
loc2560,2560,Laan van de Vrijheid,910,huisvuil - loc2560,53.1993,6.55604
loc2560,2560,Laan van de Vrijheid,911,huisvuil - loc2560,53.1993,6.55611
Loc1840,1840,Grote Leliestraat West,665,huisvuil - Loc1840,53.22087,6.55697
Loc1840,1840,Grote Leliestraat West,666,huisvuil - Loc1840,53.22087,6.55704
Loc1091,1091,Snelliusstraat Noord,80,huisvuil - Loc1091,53.20548,6.55941
Loc1091,1091,Snelliusstraat Noord,85,huisvuil - Loc1091,53.20548,6.55948
loc2550,2550,Sportlaan 4-1 t/m 4-74,888,huisvuil - loc2550,53.19278,6.55846
Loc1712,1712,Stoeldraaierstraat,824,huisvuil - Loc1712,53.21795,6.56314
Loc1712,1712,Stoeldraaierstraat,825,huisvuil - Loc1712,53.21795,6.56321
Loc1712,1712,Stoeldraaierstraat,826,huisvuil - Loc1712,53.21799,6.56314
9752LA0WK19,WIJK_19,Wijkcontainer 19 Slauerhoflaan,110100044,huisvuil - 9752LA0WK19,53.17293,6.59317
9752LA0WK19,WIJK_19,Wijkcontainer 19 Slauerhoflaan,1080178,huisvuil - 9752LA0WK19,53.17293,6.59324
loc1180,1180,Eemskanaal Zuidzijde,769,huisvuil - loc1180,53.21688,6.58083
Loc1469,1469,Lindenlaan,596,huisvuil - Loc1469,53.22516,6.58495
Loc1469,1469,Lindenlaan,597,huisvuil - Loc1469,53.22516,6.58502
Loc2302,2302,Oosterhamrikkade,1156,huisvuil - Loc2302,53.22745,6.57204
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008670,huisvuil - GVR0177,53.25168,6.59496
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008671,huisvuil - GVR0177,53.25168,6.59503
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008672,huisvuil - GVR0177,53.25168,6.59511
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008673,huisvuil - GVR0177,53.25168,6.59518
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008674,huisvuil - GVR0177,53.25168,6.59526
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008675,huisvuil - GVR0177,53.25172,6.59496
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008676,huisvuil - GVR0177,53.25172,6.59504
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008677,huisvuil - GVR0177,53.25172,6.59511
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008799,huisvuil - GVR0177,53.25172,6.59519
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008800,huisvuil - GVR0177,53.25172,6.59526
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008801,huisvuil - GVR0177,53.25177,6.59496
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008802,huisvuil - GVR0177,53.25177,6.59504
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008803,huisvuil - GVR0177,53.25175,6.59507
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008804,huisvuil - GVR0177,53.25177,6.59519
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008805,huisvuil - GVR0177,53.25177,6.59526
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008806,huisvuil - GVR0177,53.25181,6.59496
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008807,huisvuil - GVR0177,53.25181,6.59504
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008808,huisvuil - GVR0177,53.25181,6.59511
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008809,huisvuil - GVR0177,53.25181,6.59519
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008810,huisvuil - GVR0177,53.25181,6.59526
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008811,huisvuil - GVR0177,53.25186,6.59497
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008812,huisvuil - GVR0177,53.25186,6.59504
GVR0177,GVR0177,Onnemaheerd 6-1 t/m 6-24,1008813,huisvuil - GVR0177,53.25186,6.59511
loc1087,1087,Kamerlingh Onnesstraat Zuid,86,huisvuil - loc1087,53.20535,6.56099
loc1061,1061,Eerste Hunzestraat,46,huisvuil - loc1061,53.22731,6.56188
loc1061,1061,Eerste Hunzestraat,47,huisvuil - loc1061,53.22731,6.56195
loc1539,1539,Westerhaven/hoek Steenhouwerskade,322,huisvuil - loc1539,53.21437,6.55625
loc1539,1539,Westerhaven/hoek Steenhouwerskade,1126,huisvuil - loc1539,53.21437,6.55632
loc1539,1539,Westerhaven/hoek Steenhouwerskade,1127,huisvuil - loc1539,53.21441,6.55625
Loc1910,1910,Laan van de Vrede Midden,944,huisvuil - Loc1910,53.20152,6.55836
Loc1230,1230,Curacaostraat,1120,huisvuil - Loc1230,53.23714,6.56734
Loc1374,1374,Brederostraat,414,huisvuil - Loc1374,53.19378,6.57206
loc2010,2010,Tjariet thv huisnummers 29 en 30,149,huisvuil - loc2010,53.2407,6.52351
loc1327,1327,Hora Siccemasingel/Jullenstraat,360,huisvuil - loc1327,53.199,6.57277
Loc1401,1401,Petrus Hendrikszstraat Noord,458,huisvuil - Loc1401,53.22969,6.56958
loc1837,1837,Noorderbinnensingel/Grote Rozenstraat,661,huisvuil - loc1837,53.22171,6.55597
loc1398,1398,Oppenheimstraat Noord,452,huisvuil - loc1398,53.23007,6.57058
loc1398,1398,Oppenheimstraat Noord,453,huisvuil - loc1398,53.23007,6.57065
loc1175,1175,Merwedestraat Zuid,203,huisvuil - loc1175,53.20553,6.56775
loc1175,1175,Merwedestraat Zuid,204,huisvuil - loc1175,53.20553,6.56782
Loc1657,1657,Peizerweg Midden,478,huisvuil - Loc1657,53.21153,6.55281
loc1927,1927,Paterwoldseweg,965,huisvuil - loc1927,53.19728,6.55744
loc1959,1959,S.O.J. Palmelaan,873,huisvuil - loc1959,53.19052,6.55716
loc1959,1959,S.O.J. Palmelaan,874,huisvuil - loc1959,53.19052,6.55723
Loc2123,2123,Siersteenlaan,1357,huisvuil - Loc2123,53.22268,6.51815
loc1062,1062,Bankastraat Midden,48,huisvuil - loc1062,53.22991,6.56175
loc1194,1194,Dijkstraat Oost,221,huisvuil - loc1194,53.21339,6.5801
Loc2034,2034,Westerhaven,325,huisvuil - Loc2034,53.21534,6.55653
Loc2034,2034,Westerhaven,636,huisvuil - Loc2034,53.21534,6.5566
Loc1141,1141,Borgwal,1267,huisvuil - Loc1141,53.23425,6.56335
Loc1868,1868,Johan Willem Frisostraat,703,huisvuil - Loc1868,53.2224,6.54788
Loc1868,1868,Johan Willem Frisostraat,704,huisvuil - Loc1868,53.2224,6.54795
9752BL0WK106,WIJK_106,Wijkcontainer 106 Rijksstraatweg 132,1092823,huisvuil - 9752BL0WK106,53.17305,6.6126
9752LA0WK18,WIJK_18,Wijkcontainer 18 Slauerhoflaan,1080177,huisvuil - 9752LA0WK18,53.17201,6.59348
Loc1448,1448,Balkgat,571,huisvuil - Loc1448,53.21908,6.5836
loc1147,1147,Verl Oosterweg Zuid,161,huisvuil - loc1147,53.2074,6.57774
loc1147,1147,Verl Oosterweg Zuid,162,huisvuil - loc1147,53.2074,6.57781
loc1498,1498,Thomassen a Theussinklaan Oost,630,huisvuil - loc1498,53.22784,6.5744
loc0040,0040,Eikenlaan to C1000 Paddepoel,866,huisvuil - loc0040,53.2312,6.545
loc1908,1908,E.G. Balchstraat,1322,huisvuil - loc1908,53.18822,6.55508
loc1493,1493,Florakade Zuid,625,huisvuil - loc1493,53.22589,6.59196
9752LAOWK83,WIJK_83,Wijkcontainer 83 Stationsplein (kelder),108100050,huisvuil - 9752LAOWK83,53.17528,6.61731
9752LAOWK83,WIJK_83,Wijkcontainer 83 Stationsplein (kelder),1060045,huisvuil - 9752LAOWK83,53.17528,6.61738
9752LAOWK83,WIJK_83,Wijkcontainer 83 Stationsplein (kelder),1080240,huisvuil - 9752LAOWK83,53.17532,6.61731
9752LAOWK83,WIJK_83,Wijkcontainer 83 Stationsplein (kelder),108100056,huisvuil - 9752LAOWK83,53.17532,6.61739
Loc1545,1545,Melkweg Midden,527,huisvuil - Loc1545,53.21727,6.55467
Loc2019,2019,Hereweg/Fongerstede,497,huisvuil - Loc2019,53.20762,6.57289
loc2492,2492,Antaresstraat Bernlefplein,1180,huisvuil - loc2492,53.23075,6.54084
loc2492,2492,Antaresstraat Bernlefplein,1203,huisvuil - loc2492,53.23075,6.54091
loc2492,2492,Antaresstraat Bernlefplein,1181,huisvuil - loc2492,53.23079,6.54084
loc2492,2492,Antaresstraat Bernlefplein,1182,huisvuil - loc2492,53.23079,6.54092
Loc2479,2479,Goudlaan 33-283 (Noord),931,huisvuil - Loc2479,53.22631,6.5328
Loc1568,1568,Gerard Doustraat,504,huisvuil - Loc1568,53.21726,6.54264
Loc1568,1568,Gerard Doustraat,505,huisvuil - Loc1568,53.21726,6.54271
Loc2484,2484,Siersteenlaan 500,1005,huisvuil - Loc2484,53.22344,6.51955
Loc1572,1572,Paulus Potterstraat West,506,huisvuil - Loc1572,53.21436,6.54342
Loc1572,1572,Paulus Potterstraat West,507,huisvuil - Loc1572,53.21436,6.54349
loc1304,1304,Helperzoom/Handellaan,339,huisvuil - loc1304,53.19909,6.59173
loc1646,1646,Abel Tasmanplein,460,huisvuil - loc1646,53.21369,6.55163
loc1646,1646,Abel Tasmanplein,461,huisvuil - loc1646,53.21369,6.5517
Loc1870,1870,Stadhouderslaan Zuid,706,huisvuil - Loc1870,53.22215,6.54469
loc1717,1717,Oosterstraat,834,huisvuil - loc1717,53.21658,6.57048
loc1717,1717,Oosterstraat,835,huisvuil - loc1717,53.21658,6.57055
loc1201,1201,Annastraat West,229,huisvuil - loc1201,53.21207,6.57886
loc1510,1510,Regattaweg,987,huisvuil - loc1510,53.22516,6.59888
loc1510,1510,Regattaweg,988,huisvuil - loc1510,53.22516,6.59895
loc1510,1510,Regattaweg,989,huisvuil - loc1510,53.2252,6.59888
Loc1923,1923,Kochstraat,960,huisvuil - Loc1923,53.1976,6.55626
loc1937,1937,Henri Dunantlaan Zuid,975,huisvuil - loc1937,53.19412,6.55881
Loc2491,2491,Antaresstraat,1093,huisvuil - Loc2491,53.22989,6.54114
loc1500,1500,Merelstraat midden,979,huisvuil - loc1500,53.22892,6.57941
loc2506,2506,Reddingiusweg 1 t/m 59 hoek Industriestr,1139,huisvuil - loc2506,53.21083,6.50276
9752LA0WK91,WIJK_91,Wijkcontainer 91 Jagershof,108100061,huisvuil - 9752LA0WK91,53.16896,6.60946
loc1089,1089,Van Leeuwenhoekstraat Midden,90,huisvuil - loc1089,53.20443,6.5608
Loc2045,2045,Atensheerd oost,499,huisvuil - Loc2045,53.24663,6.58709
loc1496,1496,Florakade Noord,628,huisvuil - loc1496,53.22806,6.58995
9752LA0WK47,WIJK_47,Wijkcontainer 47 De Sitterweg,110100006,huisvuil - 9752LA0WK47,53.16767,6.62186
9752LA0WK47,WIJK_47,Wijkcontainer 47 De Sitterweg,1080213,huisvuil - 9752LA0WK47,53.16767,6.62193
loc1177,1177,Maaslaan Oost,206,huisvuil - loc1177,53.20427,6.56736
loc1012,1012,Lijsterbeslaan / Iepenlaan,1131,huisvuil - loc1012,53.237,6.55451
Loc1859,1859,Koninginnelaan Noord,691,huisvuil - Loc1859,53.22411,6.54941
Loc1859,1859,Koninginnelaan Noord,692,huisvuil - Loc1859,53.22411,6.54948
loc1926,1926,Flemingstraat,963,huisvuil - loc1926,53.19749,6.55891
loc1926,1926,Flemingstraat,964,huisvuil - loc1926,53.19749,6.55898
loc1326,1326,Verlengde Hereweg Noord Westkant,359,huisvuil - loc1326,53.20002,6.57854
Loc1536,1536,Steenhouwerskade,319,huisvuil - Loc1536,53.21428,6.55851
Loc1536,1536,Steenhouwerskade,320,huisvuil - Loc1536,53.21428,6.55858
Loc1571,1571,Jacob van Ruysdaelstraat,514,huisvuil - Loc1571,53.21572,6.54403
Loc1571,1571,Jacob van Ruysdaelstraat,515,huisvuil - Loc1571,53.21572,6.5441
loc1924,1924,Paterswoldseweg Midden,961,huisvuil - loc1924,53.19828,6.55793
loc1924,1924,Paterswoldseweg Midden,1346,huisvuil - loc1924,53.19828,6.558
Loc1974,1974,Wegalaan,1295,huisvuil - Loc1974,53.22895,6.54135
Loc2476,2476,Goudlaan 563-813 (Zuid),928,huisvuil - Loc2476,53.23054,6.52968
loc1353,1353,Vondellaan Midden,388,huisvuil - loc1353,53.19792,6.56982
Loc1225,1225,Zuiderpark/Palmslag,1158,huisvuil - Loc1225,53.21319,6.57436
Loc1225,1225,Zuiderpark/Palmslag,1159,huisvuil - Loc1225,53.21319,6.57443
Loc1225,1225,Zuiderpark/Palmslag,1338,huisvuil - Loc1225,53.21323,6.57436
Loc2029,2029,Kleine Beerstraat,1091,huisvuil - Loc2029,53.22516,6.547
Loc2029,2029,Kleine Beerstraat,1092,huisvuil - Loc2029,53.22516,6.54707
Loc2498,2498,Friesestraatweg 22-3 t/m 22-50,1311,huisvuil - Loc2498,53.21719,6.54574
Loc2516,2516,Reitdiephaven haven,1033,huisvuil - Loc2516,53.23494,6.52572
9752LA0WK75,WIJK_75,Wijkcontainer 75 De Holten,110100029,huisvuil - 9752LA0WK75,53.17153,6.6022
9752LA0WK75,WIJK_75,Wijkcontainer 75 De Holten,1082797,huisvuil - 9752LA0WK75,53.17153,6.60227
Loc1829,1829,Zuiderkerkstraat,651,huisvuil - Loc1829,53.22341,6.56355
Loc1829,1829,Zuiderkerkstraat,652,huisvuil - Loc1829,53.22341,6.56362
loc1699,1699,Oostersingel Zuid t.h.v. 4,1258,huisvuil - loc1699,53.21876,6.57676
loc1699,1699,Oostersingel Zuid t.h.v. 4,1260,huisvuil - loc1699,53.21876,6.57683
GVR0179,GVR0179,Nesciolaan 1 t/m 105,110201182,huisvuil - GVR0179,53.16871,6.59623
GVR0179,GVR0179,Nesciolaan 1 t/m 105,110201185,huisvuil - GVR0179,53.16871,6.5963
GVR0179,GVR0179,Nesciolaan 1 t/m 105,110201186,huisvuil - GVR0179,53.16875,6.59623
GVR0179,GVR0179,Nesciolaan 1 t/m 105,110201187,huisvuil - GVR0179,53.16875,6.59631
Loc2990,2990,Anjerplein 7 tm 29,1082793,huisvuil - Loc2990,53.17203,6.62389
loc1193,1193,Palmslag,220,huisvuil - loc1193,53.2131,6.57682
loc1237,1237,Arubastraat,279,huisvuil - loc1237,53.23701,6.56957
loc2161,2161,Gorterlaan 2 - 42,1196,huisvuil - loc2161,53.1874,6.57749
loc1312,1312,Van Houtenlaan Zuid,1051,huisvuil - loc1312,53.1943,6.58469
loc0069,0069,Boumaboulevard (glas),1155,huisvuil - loc0069,53.20581,6.59018
Loc1255,1255,Palembangstraat,297,huisvuil - Loc1255,53.23406,6.56633
Loc1687,1687,Nieuwe Sint Jansstraat,789,huisvuil - Loc1687,53.22041,6.57322
loc1689,1689,Agricolastraat,791,huisvuil - loc1689,53.21984,6.57438
Loc2030,2030,Marqant Perseusstraat,980,huisvuil - Loc2030,53.22195,6.54202
loc2060,2060,Fossemaheerd,1161,huisvuil - loc2060,53.24345,6.5902
9752LA0WK61,WIJK_61,Wijkcontainer 61 Van Maerlantlaan,110201060,huisvuil - 9752LA0WK61,53.16983,6.598
9752LA0WK61,WIJK_61,Wijkcontainer 61 Van Maerlantlaan,1080221,huisvuil - 9752LA0WK61,53.16983,6.59807
Loc2497,2497,Beukenlaan 36 tm 154 even,1282,huisvuil - Loc2497,53.23552,6.55452
loc1119,1119,Oldebarneveltlaan Zuid,119,huisvuil - loc1119,53.23384,6.56001
9752LA0WK66,WIJK_66,Wijkcontainer 66 Vondellaan,110100047,huisvuil - 9752LA0WK66,53.17122,6.59484
9752LA0WK66,WIJK_66,Wijkcontainer 66 Vondellaan,1080196,huisvuil - 9752LA0WK66,53.17122,6.59491
loc2471,2471,Palladiumflat,777,huisvuil - loc2471,53.22614,6.53116
loc2471,2471,Palladiumflat,1003,huisvuil - loc2471,53.22614,6.53123
loc1269,1269,Rhijnvis Feithplein,312,huisvuil - loc1269,53.23119,6.56557
Loc1301,1301,Sweelincklaan,336,huisvuil - Loc1301,53.19877,6.58624
loc1310,1310,De Savornin Lohmanlaan Oost,345,huisvuil - loc1310,53.19619,6.58406
loc1310,1310,De Savornin Lohmanlaan Oost,347,huisvuil - loc1310,53.19619,6.58413
Loc1563,1563,Van Goghstraat Midden,525,huisvuil - Loc1563,53.21917,6.54347
Loc1846,1846,Akkerstraat Noord,670,huisvuil - Loc1846,53.22908,6.55709
Loc1846,1846,Akkerstraat Noord,671,huisvuil - Loc1846,53.22908,6.55716
loc2064,2064,Bentismaheerd,1201,huisvuil - loc2064,53.24859,6.59855
Loc1341,1341,Moddermanlaan Oost,376,huisvuil - Loc1341,53.19568,6.58098
loc2065,2065,Granpre Moliereweg,881,huisvuil - loc2065,53.24479,6.57802
loc2235,2235,Zaagmuldersweg 2/1 - 2/42,991,huisvuil - loc2235,53.22092,6.58303
Loc1440,1440,Dirk Huizingastraat Oost,561,huisvuil - Loc1440,53.22179,6.5804
Loc1453,1453,Gorechtkade Noord Oost,576,huisvuil - Loc1453,53.22686,6.57697
loc1883,1883,Bessemoerstraat Noord,722,huisvuil - loc1883,53.22862,6.54922
loc1883,1883,Bessemoerstraat Noord,723,huisvuil - loc1883,53.22862,6.54929
Loc1348,1348,Van Schendelstraat,383,huisvuil - Loc1348,53.19883,6.56614
loc1039,1039,Verzetsstrijderslaan Oost,64,huisvuil - loc1039,53.20715,6.5542
