FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertij,opdrachtne,gsd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2021.538,2021_589030440_hrl,589030440,2021-02-25T00:00:00,09:32:26,413S11364X615192-f100,6.7,125,HLB,7.5,256867.135,474584.866,1634.693,0.042,0.2063,180.215,,POINT (256867.13500000164 474584.8660000004)
beeldmiddenoverzicht_hrl_2021.539,2021_589020314_hrl,589020314,2021-02-25T00:00:00,09:24:12,413S11364X615192-f100,6.7,125,HLB,7.5,259439.236,475896.187,1635.541,0.008,-0.2646,0.8892,,POINT (259439.23600000143 475896.186999999)
beeldmiddenoverzicht_hrl_2021.540,2021_589132059_hrl,589132059,2021-02-25T00:00:00,11:11:04,413S11364X615192-f100,6.7,125,HLB,7.5,259749.172,461596.253,1642.525,-0.1718,-0.0437,180.2354,,POINT (259749.1719999984 461596.2529999986)
beeldmiddenoverzicht_hrl_2021.541,2021_589020315_hrl,589020315,2021-02-25T00:00:00,09:24:14,413S11364X615192-f100,6.7,125,HLB,7.5,259657.772,475895.592,1634.884,0.0331,-0.2234,0.8846,,POINT (259657.77199999988 475895.5920000002)
beeldmiddenoverzicht_hrl_2021.542,2021_589121967_hrl,589121967,2021-02-25T00:00:00,11:04:56,413S11364X615192-f100,6.7,125,HLB,7.5,242848.028,462906.417,1640.345,-0.0588,-0.182,0.2859,,POINT (242848.02800000086 462906.41699999943)
beeldmiddenoverzicht_hrl_2021.543,2021_589020316_hrl,589020316,2021-02-25T00:00:00,09:24:16,413S11364X615192-f100,6.7,125,HLB,7.5,259869.753,475895.949,1634.334,0.0011,-0.2795,0.8636,,POINT (259869.75299999863 475895.94900000095)
beeldmiddenoverzicht_hrl_2021.544,2021_589020317_hrl,589020317,2021-02-25T00:00:00,09:24:19,413S11364X615192-f100,6.7,125,HLB,7.5,260084.001,475897.172,1633.913,0.0409,-0.241,0.8965,,POINT (260084.0009999983 475897.1719999984)
beeldmiddenoverzicht_hrl_2021.545,2021_589030408_hrl,589030408,2021-02-25T00:00:00,09:30:50,413S11364X615192-f100,6.7,125,HLB,7.5,263727.839,474605.298,1638.832,-0.0614,0.2012,180.2389,,POINT (263727.83900000155 474605.2980000004)
beeldmiddenoverzicht_hrl_2021.546,2021_589030456_hrl,589030456,2021-02-25T00:00:00,09:33:16,413S11364X615192-f100,6.7,125,HLB,7.5,253394.047,474587.911,1635.959,0.0564,0.2226,180.2987,,POINT (253394.0469999984 474587.91099999845)
beeldmiddenoverzicht_hrl_2021.547,2021_589020319_hrl,589020319,2021-02-25T00:00:00,09:24:23,413S11364X615192-f100,6.7,125,HLB,7.5,260513.525,475902.287,1633.222,0.0001,-0.2506,0.8462,,POINT (260513.5249999985 475902.2870000005)
beeldmiddenoverzicht_hrl_2021.548,2021_589050770_hrl,589050770,2021-02-25T00:00:00,09:52:28,413S11364X615192-f100,6.7,125,HLB,7.5,267563.396,472006.918,1638.79,-0.0595,0.1256,180.2246,,POINT (267563.3960000016 472006.91800000146)
beeldmiddenoverzicht_hrl_2021.549,2021_589030423_hrl,589030423,2021-02-25T00:00:00,09:31:35,413S11364X615192-f100,6.7,125,HLB,7.5,260515.911,474589.618,1635.879,-0.0227,0.1933,180.3068,,POINT (260515.91099999845 474589.6180000007)
beeldmiddenoverzicht_hrl_2021.550,2021_589020321_hrl,589020321,2021-02-25T00:00:00,09:24:28,413S11364X615192-f100,6.7,125,HLB,7.5,260940.341,475907.041,1633.152,0.0463,-0.2133,0.8362,,POINT (260940.34099999815 475907.04100000113)
beeldmiddenoverzicht_hrl_2021.551,2021_589081410_hrl,589081410,2021-02-25T00:00:00,10:29:39,413S11364X615192-f100,6.7,125,HLB,7.5,257036.954,468103.836,1635.546,-0.075,-0.166,0.3933,,POINT (257036.9539999999 468103.8359999992)
beeldmiddenoverzicht_hrl_2021.552,2021_589132138_hrl,589132138,2021-02-25T00:00:00,11:15:01,413S11364X615192-f100,6.7,125,HLB,7.5,242624.269,461590.622,1638.432,-0.0647,0.1452,180.2717,,POINT (242624.26900000125 461590.6220000014)
beeldmiddenoverzicht_hrl_2021.553,2021_589061102_hrl,589061102,2021-02-25T00:00:00,10:10:17,413S11364X615192-f100,6.7,125,HLB,7.5,266942.443,470716.832,1642.689,-0.0628,-0.1456,0.4336,,POINT (266942.44299999997 470716.83199999854)
beeldmiddenoverzicht_hrl_2021.554,2021_589020322_hrl,589020322,2021-02-25T00:00:00,09:24:30,413S11364X615192-f100,6.7,125,HLB,7.5,261152.862,475908.165,1633.552,0.1008,-0.2357,0.8563,,POINT (261152.86199999973 475908.1649999991)
beeldmiddenoverzicht_hrl_2021.555,2021_589040629_hrl,589040629,2021-02-25T00:00:00,09:44:03,413S11364X615192-f100,6.7,125,HLB,7.5,246785.597,473292.679,1636.668,-0.0238,-0.198,0.5094,,POINT (246785.59699999914 473292.6790000014)
beeldmiddenoverzicht_hrl_2021.556,2021_589020324_hrl,589020324,2021-02-25T00:00:00,09:24:35,413S11364X615192-f100,6.7,125,HLB,7.5,261578.035,475906.376,1634.319,0.0309,-0.2249,0.8442,,POINT (261578.03500000015 475906.3759999983)
beeldmiddenoverzicht_hrl_2021.557,2021_589020326_hrl,589020326,2021-02-25T00:00:00,09:24:39,413S11364X615192-f100,6.7,125,HLB,7.5,262009.896,475900.028,1634.622,-0.025,-0.2521,0.8864,,POINT (262009.89600000158 475900.02800000086)
beeldmiddenoverzicht_hrl_2021.558,2021_589111864_hrl,589111864,2021-02-25T00:00:00,10:57:44,413S11364X615192-f100,6.7,125,HLB,7.5,241984.762,464188.641,1634.399,-0.0556,0.1502,180.2435,,POINT (241984.76199999824 464188.6409999989)
beeldmiddenoverzicht_hrl_2021.559,2021_589020328_hrl,589020328,2021-02-25T00:00:00,09:24:44,413S11364X615192-f100,6.7,125,HLB,7.5,262440.213,475892.097,1635.149,0.0083,-0.2295,0.9105,,POINT (262440.2129999995 475892.09699999914)
beeldmiddenoverzicht_hrl_2021.560,2021_589050933_hrl,589050933,2021-02-25T00:00:00,10:01:08,413S11364X615192-f100,6.7,125,HLB,7.5,232111.678,472010.456,1636.263,-0.0269,0.1919,180.3167,,POINT (232111.67799999937 472010.45600000024)
beeldmiddenoverzicht_hrl_2021.561,2021_589030396_hrl,589030396,2021-02-25T00:00:00,09:30:13,413S11364X615192-f100,6.7,125,HLB,7.5,266329.784,474597.958,1637.435,-0.0399,0.1968,180.2464,,POINT (266329.78400000185 474597.95800000057)
beeldmiddenoverzicht_hrl_2021.562,2021_589020329_hrl,589020329,2021-02-25T00:00:00,09:24:46,413S11364X615192-f100,6.7,125,HLB,7.5,262650.543,475888.713,1635.805,0.0211,-0.2669,0.9542,,POINT (262650.54300000146 475888.7129999995)
beeldmiddenoverzicht_hrl_2021.563,2021_589020352_hrl,589020352,2021-02-25T00:00:00,09:25:41,413S11364X615192-f100,6.7,125,HLB,7.5,267616.392,475892.184,1631.128,0.0625,-0.2449,0.9663,,POINT (267616.3920000009 475892.18400000036)
beeldmiddenoverzicht_hrl_2021.564,2021_589020330_hrl,589020330,2021-02-25T00:00:00,09:24:49,413S11364X615192-f100,6.7,125,HLB,7.5,262869.79,475887.028,1636.817,0.0827,-0.2133,0.9757,,POINT (262869.7899999991 475887.02800000086)
beeldmiddenoverzicht_hrl_2021.565,2021_589020331_hrl,589020331,2021-02-25T00:00:00,09:24:51,413S11364X615192-f100,6.7,125,HLB,7.5,263078.806,475887.448,1636.726,0.0219,-0.2217,0.9376,,POINT (263078.8060000017 475887.4479999989)
beeldmiddenoverzicht_hrl_2021.566,2021_589020333_hrl,589020333,2021-02-25T00:00:00,09:24:56,413S11364X615192-f100,6.7,125,HLB,7.5,263508.256,475892.578,1633.658,0.0736,-0.204,0.8795,,POINT (263508.256000001 475892.5780000016)
beeldmiddenoverzicht_hrl_2021.567,2021_589020334_hrl,589020334,2021-02-25T00:00:00,09:24:58,413S11364X615192-f100,6.7,125,HLB,7.5,263718.586,475895.641,1632.077,0.0114,-0.2636,0.9315,,POINT (263718.5859999992 475895.6409999989)
beeldmiddenoverzicht_hrl_2021.568,2021_589081368_hrl,589081368,2021-02-25T00:00:00,10:28:02,413S11364X615192-f100,6.7,125,HLB,7.5,247906.452,468112.989,1634.528,0.0059,-0.1828,0.3532,,POINT (247906.45199999958 468112.98900000006)
beeldmiddenoverzicht_hrl_2021.569,2021_589050821_hrl,589050821,2021-02-25T00:00:00,09:55:08,413S11364X615192-f100,6.7,125,HLB,7.5,256573.057,472008.035,1637.913,-0.0545,0.1814,180.2337,,POINT (256573.05700000003 472008.03500000015)
beeldmiddenoverzicht_hrl_2021.570,2021_589030416_hrl,589030416,2021-02-25T00:00:00,09:31:14,413S11364X615192-f100,6.7,125,HLB,7.5,262006.229,474594.559,1637.497,-0.0725,0.2193,180.2712,,POINT (262006.22899999842 474594.55900000036)
beeldmiddenoverzicht_hrl_2021.571,2021_589142270_hrl,589142270,2021-02-25T00:00:00,11:23:15,413S11364X615192-f100,6.7,125,HLB,7.5,248507.17,460298.297,1642.397,0.0065,-0.2064,0.2904,,POINT (248507.1700000018 460298.2969999984)
beeldmiddenoverzicht_hrl_2021.572,2021_589040632_hrl,589040632,2021-02-25T00:00:00,09:44:10,413S11364X615192-f100,6.7,125,HLB,7.5,247443.357,473299.91,1634.531,0.0039,-0.2495,0.4067,,POINT (247443.35700000077 473299.91000000015)
beeldmiddenoverzicht_hrl_2021.573,2021_589020335_hrl,589020335,2021-02-25T00:00:00,09:25:00,413S11364X615192-f100,6.7,125,HLB,7.5,263939.023,475899.146,1631.194,0.0763,-0.2334,0.8805,,POINT (263939.0229999982 475899.1460000016)
beeldmiddenoverzicht_hrl_2021.574,2021_589020337_hrl,589020337,2021-02-25T00:00:00,09:25:05,413S11364X615192-f100,6.7,125,HLB,7.5,264370.254,475905.662,1631.175,0.0172,-0.2398,0.8563,,POINT (264370.25400000066 475905.6620000005)
beeldmiddenoverzicht_hrl_2021.575,2021_589020338_hrl,589020338,2021-02-25T00:00:00,09:25:08,413S11364X615192-f100,6.7,125,HLB,7.5,264588.925,475907.689,1631.295,0.0097,-0.2496,0.8096,,POINT (264588.92500000075 475907.6889999993)
beeldmiddenoverzicht_hrl_2021.576,2021_589040574_hrl,589040574,2021-02-25T00:00:00,09:41:54,413S11364X615192-f100,6.7,125,HLB,7.5,234709.698,473283.674,1637.575,-0.0239,-0.1946,0.5831,,POINT (234709.69799999893 473283.6739999987)
beeldmiddenoverzicht_hrl_2021.577,2021_589111806_hrl,589111806,2021-02-25T00:00:00,10:54:46,413S11364X615192-f100,6.7,125,HLB,7.5,254618.344,464187.53,1635.993,-0.0609,0.1469,180.2936,,POINT (254618.3440000005 464187.5300000012)
beeldmiddenoverzicht_hrl_2021.578,2021_589020339_hrl,589020339,2021-02-25T00:00:00,09:25:10,413S11364X615192-f100,6.7,125,HLB,7.5,264799.619,475908.427,1631.389,0.1191,-0.254,0.8338,,POINT (264799.618999999 475908.4270000011)
beeldmiddenoverzicht_hrl_2021.579,2021_589121926_hrl,589121926,2021-02-25T00:00:00,11:03:17,413S11364X615192-f100,6.7,125,HLB,7.5,233875.637,462901.452,1643.074,-0.0462,-0.1728,0.3318,,POINT (233875.63699999824 462901.4519999996)
beeldmiddenoverzicht_hrl_2021.580,2021_589030413_hrl,589030413,2021-02-25T00:00:00,09:31:05,413S11364X615192-f100,6.7,125,HLB,7.5,262646.77,474598.756,1637.128,-0.0459,0.2443,180.2561,,POINT (262646.76999999955 474598.756000001)
beeldmiddenoverzicht_hrl_2021.581,2021_589020340_hrl,589020340,2021-02-25T00:00:00,09:25:12,413S11364X615192-f100,6.7,125,HLB,7.5,265019.02,475907.794,1631.22,0.119,-0.2551,0.8925,,POINT (265019.01999999955 475907.79399999976)
beeldmiddenoverzicht_hrl_2021.582,2021_589020341_hrl,589020341,2021-02-25T00:00:00,09:25:15,413S11364X615192-f100,6.7,125,HLB,7.5,265238.685,475905.795,1631.178,-0.0115,-0.2872,0.9383,,POINT (265238.68499999866 475905.7950000018)
beeldmiddenoverzicht_hrl_2021.583,2021_589020342_hrl,589020342,2021-02-25T00:00:00,09:25:17,413S11364X615192-f100,6.7,125,HLB,7.5,265453.445,475903.677,1631.838,0.0614,-0.2471,0.9178,,POINT (265453.4450000003 475903.6770000011)
beeldmiddenoverzicht_hrl_2021.584,2021_589020344_hrl,589020344,2021-02-25T00:00:00,09:25:22,413S11364X615192-f100,6.7,125,HLB,7.5,265884.097,475899.255,1633.554,-0.0097,-0.2784,0.9246,,POINT (265884.09699999914 475899.25499999896)
beeldmiddenoverzicht_hrl_2021.585,2021_589020366_hrl,589020366,2021-02-25T00:00:00,09:26:14,413S11364X615192-f100,6.7,125,HLB,7.5,270650.73,475902.929,1634.155,0.0269,-0.2371,0.9632,,POINT (270650.73000000045 475902.9290000014)
beeldmiddenoverzicht_hrl_2021.586,2021_589020345_hrl,589020345,2021-02-25T00:00:00,09:25:24,413S11364X615192-f100,6.7,125,HLB,7.5,266102.206,475897.271,1633.903,0.0321,-0.2352,0.9357,,POINT (266102.20600000024 475897.2710000016)
beeldmiddenoverzicht_hrl_2021.587,2021_589162495_hrl,589162495,2021-02-25T00:00:00,11:38:22,413S11364X615192-f100,6.7,125,HLB,7.5,242197.899,457674.923,1643.737,-0.0393,-0.1665,0.3145,,POINT (242197.8990000002 457674.9230000004)
beeldmiddenoverzicht_hrl_2021.588,2021_589020346_hrl,589020346,2021-02-25T00:00:00,09:25:27,413S11364X615192-f100,6.7,125,HLB,7.5,266319.977,475896.035,1633.92,0.093,-0.2436,0.9314,,POINT (266319.9770000018 475896.03500000015)
beeldmiddenoverzicht_hrl_2021.589,2021_589020347_hrl,589020347,2021-02-25T00:00:00,09:25:29,413S11364X615192-f100,6.7,125,HLB,7.5,266541.868,475895.412,1633.678,0.0229,-0.2591,0.8762,,POINT (266541.8680000007 475895.4120000005)
beeldmiddenoverzicht_hrl_2021.590,2021_589020348_hrl,589020348,2021-02-25T00:00:00,09:25:31,413S11364X615192-f100,6.7,125,HLB,7.5,266754.506,475894.882,1633.126,0.1209,-0.1992,0.9069,,POINT (266754.506000001 475894.8819999993)
beeldmiddenoverzicht_hrl_2021.591,2021_589020349_hrl,589020349,2021-02-25T00:00:00,09:25:34,413S11364X615192-f100,6.7,125,HLB,7.5,266972.316,475893.92,1632.286,0.0517,-0.2383,0.9078,,POINT (266972.31599999964 475893.9200000018)
beeldmiddenoverzicht_hrl_2021.592,2021_589020350_hrl,589020350,2021-02-25T00:00:00,09:25:36,413S11364X615192-f100,6.7,125,HLB,7.5,267189.204,475893.034,1631.609,-0.003,-0.2468,0.9103,,POINT (267189.2039999999 475893.03400000185)
beeldmiddenoverzicht_hrl_2021.593,2021_589040712_hrl,589040712,2021-02-25T00:00:00,09:47:15,413S11364X615192-f100,6.7,125,HLB,7.5,264772.975,473294.292,1637.805,0.0266,-0.1935,0.5037,,POINT (264772.9750000015 473294.29199999943)
beeldmiddenoverzicht_hrl_2021.594,2021_589020363_hrl,589020363,2021-02-25T00:00:00,09:26:07,413S11364X615192-f100,6.7,125,HLB,7.5,270000.047,475903.895,1632.869,0.0022,-0.2411,0.95,,POINT (270000.0469999984 475903.89499999955)
beeldmiddenoverzicht_hrl_2021.595,2021_589020353_hrl,589020353,2021-02-25T00:00:00,09:25:43,413S11364X615192-f100,6.7,125,HLB,7.5,267834.733,475893.945,1632.044,0.0681,-0.247,0.9225,,POINT (267834.7329999991 475893.9450000003)
beeldmiddenoverzicht_hrl_2021.596,2021_589030513_hrl,589030513,2021-02-25T00:00:00,09:36:16,413S11364X615192-f100,6.7,125,HLB,7.5,240909.02,474588.912,1635.393,-0.0815,0.1998,180.2595,,POINT (240909.01999999955 474588.9120000005)
beeldmiddenoverzicht_hrl_2021.597,2021_589020356_hrl,589020356,2021-02-25T00:00:00,09:25:50,413S11364X615192-f100,6.7,125,HLB,7.5,268486.694,475900.857,1633.044,0.0152,-0.2748,0.9219,,POINT (268486.6939999983 475900.8570000008)
beeldmiddenoverzicht_hrl_2021.598,2021_589060977_hrl,589060977,2021-02-25T00:00:00,10:05:26,413S11364X615192-f100,6.7,125,HLB,7.5,239786.952,470718.112,1638.654,0.0401,-0.1651,0.3708,,POINT (239786.95199999958 470718.11199999973)
beeldmiddenoverzicht_hrl_2021.599,2021_589020357_hrl,589020357,2021-02-25T00:00:00,09:25:53,413S11364X615192-f100,6.7,125,HLB,7.5,268704.671,475902.497,1632.375,0.0261,-0.2399,0.957,,POINT (268704.6710000001 475902.4970000014)
beeldmiddenoverzicht_hrl_2021.600,2021_589142306_hrl,589142306,2021-02-25T00:00:00,11:24:39,413S11364X615192-f100,6.7,125,HLB,7.5,256279.521,460298.163,1642.073,-0.0436,-0.1896,0.3602,,POINT (256279.52100000158 460298.1629999988)
beeldmiddenoverzicht_hrl_2021.601,2021_589020358_hrl,589020358,2021-02-25T00:00:00,09:25:55,413S11364X615192-f100,6.7,125,HLB,7.5,268921.294,475904.652,1631.739,0.0957,-0.2315,0.9285,,POINT (268921.29399999976 475904.65199999884)
beeldmiddenoverzicht_hrl_2021.602,2021_589030388_hrl,589030388,2021-02-25T00:00:00,09:29:49,413S11364X615192-f100,6.7,125,HLB,7.5,268062.184,474591.19,1638.031,-0.0275,0.2502,180.1739,,POINT (268062.18400000036 474591.19000000134)
beeldmiddenoverzicht_hrl_2021.603,2021_589020359_hrl,589020359,2021-02-25T00:00:00,09:25:58,413S11364X615192-f100,6.7,125,HLB,7.5,269139.754,475906.507,1631.18,0.0892,-0.2248,0.8813,,POINT (269139.75400000066 475906.5069999993)
beeldmiddenoverzicht_hrl_2021.604,2021_589020360_hrl,589020360,2021-02-25T00:00:00,09:26:00,413S11364X615192-f100,6.7,125,HLB,7.5,269358.148,475906.936,1631.453,-0.0146,-0.2549,0.8326,,POINT (269358.1479999982 475906.9360000007)
beeldmiddenoverzicht_hrl_2021.605,2021_589020361_hrl,589020361,2021-02-25T00:00:00,09:26:02,413S11364X615192-f100,6.7,125,HLB,7.5,269566.097,475906.239,1631.932,0.0733,-0.2537,0.9017,,POINT (269566.09699999914 475906.23900000006)
beeldmiddenoverzicht_hrl_2021.606,2021_589020362_hrl,589020362,2021-02-25T00:00:00,09:26:05,413S11364X615192-f100,6.7,125,HLB,7.5,269782.441,475905.029,1632.415,0.0431,-0.257,0.8929,,POINT (269782.44099999964 475905.02899999917)
beeldmiddenoverzicht_hrl_2021.607,2021_589081296_hrl,589081296,2021-02-25T00:00:00,10:25:12,413S11364X615192-f100,6.7,125,HLB,7.5,232114.594,468103.306,1638.062,0.0231,-0.1329,0.3616,,POINT (232114.5940000005 468103.3060000017)
beeldmiddenoverzicht_hrl_2021.608,2021_589020364_hrl,589020364,2021-02-25T00:00:00,09:26:10,413S11364X615192-f100,6.7,125,HLB,7.5,270217.525,475903.279,1633.433,0.0419,-0.2404,0.9366,,POINT (270217.5249999985 475903.27899999917)
beeldmiddenoverzicht_hrl_2021.609,2021_589030374_hrl,589030374,2021-02-25T00:00:00,09:29:06,413S11364X615192-f100,6.7,125,HLB,7.5,271082.163,474586.091,1640.249,-0.3588,-0.3097,180.1492,,POINT (271082.1629999988 474586.09099999815)
beeldmiddenoverzicht_hrl_2021.610,2021_589091540_hrl,589091540,2021-02-25T00:00:00,10:38:03,413S11364X615192-f100,6.7,125,HLB,7.5,247468.624,466795.955,1633.904,0.0057,0.1731,180.2562,,POINT (247468.6240000017 466795.9549999982)
beeldmiddenoverzicht_hrl_2021.611,2021_589020365_hrl,589020365,2021-02-25T00:00:00,09:26:12,413S11364X615192-f100,6.7,125,HLB,7.5,270439.063,475902.961,1633.882,-0.0805,-0.3041,0.9045,,POINT (270439.063000001 475902.9609999992)
beeldmiddenoverzicht_hrl_2021.612,2021_589121949_hrl,589121949,2021-02-25T00:00:00,11:04:13,413S11364X615192-f100,6.7,125,HLB,7.5,238909.561,462900.869,1641.031,0.0048,-0.1323,0.3444,,POINT (238909.5610000007 462900.868999999)
beeldmiddenoverzicht_hrl_2021.613,2021_589132061_hrl,589132061,2021-02-25T00:00:00,11:11:10,413S11364X615192-f100,6.7,125,HLB,7.5,259322.501,461598.508,1642.077,0.0319,0.2402,180.2392,,POINT (259322.5009999983 461598.5080000013)
beeldmiddenoverzicht_hrl_2021.614,2021_589040636_hrl,589040636,2021-02-25T00:00:00,09:44:19,413S11364X615192-f100,6.7,125,HLB,7.5,248318.22,473291.293,1638.387,0.019,-0.1679,0.4975,,POINT (248318.2199999988 473291.29300000146)
beeldmiddenoverzicht_hrl_2021.615,2021_589121943_hrl,589121943,2021-02-25T00:00:00,11:03:58,413S11364X615192-f100,6.7,125,HLB,7.5,237599.851,462897.005,1642.703,0.0287,-0.1701,0.3869,,POINT (237599.8509999998 462897.00499999896)
beeldmiddenoverzicht_hrl_2021.616,2021_589132178_hrl,589132178,2021-02-25T00:00:00,11:17:02,413S11364X615192-f100,6.7,125,HLB,7.5,233881.801,461602.865,1639.901,-0.0305,0.1915,180.2495,,POINT (233881.80099999905 461602.86499999836)
beeldmiddenoverzicht_hrl_2021.617,2021_589050840_hrl,589050840,2021-02-25T00:00:00,09:56:09,413S11364X615192-f100,6.7,125,HLB,7.5,252450.631,472012.721,1638.08,0.0453,0.151,180.2392,,POINT (252450.63100000098 472012.72100000083)
beeldmiddenoverzicht_hrl_2021.618,2021_589030412_hrl,589030412,2021-02-25T00:00:00,09:31:02,413S11364X615192-f100,6.7,125,HLB,7.5,262872.695,474598.361,1637.672,-0.0137,0.2259,180.24,,POINT (262872.6950000003 474598.36100000143)
beeldmiddenoverzicht_hrl_2021.619,2021_589040738_hrl,589040738,2021-02-25T00:00:00,09:48:16,413S11364X615192-f100,6.7,125,HLB,7.5,270404.355,473302.421,1635.439,-0.0308,-0.2274,0.568,,POINT (270404.35500000045 473302.4210000001)
beeldmiddenoverzicht_hrl_2021.620,2021_589020367_hrl,589020367,2021-02-25T00:00:00,09:26:17,413S11364X615192-f100,6.7,125,HLB,7.5,270867.75,475903.43,1634.4,0.0727,-0.2662,0.9565,,POINT (270867.75 475903.4299999997)
beeldmiddenoverzicht_hrl_2021.621,2021_589020368_hrl,589020368,2021-02-25T00:00:00,09:26:19,413S11364X615192-f100,6.7,125,HLB,7.5,271083.486,475904.438,1634.457,0.0275,-0.2526,0.9639,,POINT (271083.48600000143 475904.438000001)
beeldmiddenoverzicht_hrl_2021.622,2021_589020369_hrl,589020369,2021-02-25T00:00:00,09:26:22,413S11364X615192-f100,6.7,125,HLB,7.5,271300.654,475905.875,1634.06,-0.0292,-0.206,0.9627,,POINT (271300.65399999917 475905.875)
beeldmiddenoverzicht_hrl_2021.623,2021_589132114_hrl,589132114,2021-02-25T00:00:00,11:13:49,413S11364X615192-f100,6.7,125,HLB,7.5,247845.603,461589.103,1637.23,0.0193,0.1626,180.222,,POINT (247845.60300000012 461589.1030000001)
beeldmiddenoverzicht_hrl_2021.624,2021_589030370_hrl,589030370,2021-02-25T00:00:00,09:28:54,413S11364X615192-f100,6.7,125,HLB,7.5,271938.918,474597.548,1641.21,-0.2697,-0.3664,180.219,,POINT (271938.91800000146 474597.5480000004)
beeldmiddenoverzicht_hrl_2021.625,2021_589030372_hrl,589030372,2021-02-25T00:00:00,09:29:00,413S11364X615192-f100,6.7,125,HLB,7.5,271515.955,474592.737,1639.401,-0.3836,-0.4502,180.1783,,POINT (271515.9549999982 474592.73699999973)
beeldmiddenoverzicht_hrl_2021.626,2021_589071274_hrl,589071274,2021-02-25T00:00:00,10:21:34,413S11364X615192-f100,6.7,125,HLB,7.5,234972.056,469429.988,1634.893,-0.0112,0.1585,180.2752,,POINT (234972.05600000173 469429.98800000176)
beeldmiddenoverzicht_hrl_2021.627,2021_589091571_hrl,589091571,2021-02-25T00:00:00,10:39:39,413S11364X615192-f100,6.7,125,HLB,7.5,240673.543,466794.054,1633.819,-0.0269,0.1506,180.2609,,POINT (240673.54300000146 466794.0540000014)
beeldmiddenoverzicht_hrl_2021.628,2021_589030373_hrl,589030373,2021-02-25T00:00:00,09:29:03,413S11364X615192-f100,6.7,125,HLB,7.5,271298.593,474589.451,1639.31,-0.5062,-0.3688,180.1809,,POINT (271298.5929999985 474589.4510000013)
beeldmiddenoverzicht_hrl_2021.629,2021_589030376_hrl,589030376,2021-02-25T00:00:00,09:29:13,413S11364X615192-f100,6.7,125,HLB,7.5,270653.727,474584.565,1640.5,-0.0696,0.1879,180.2272,,POINT (270653.7270000018 474584.56500000134)
beeldmiddenoverzicht_hrl_2021.630,2021_589081443_hrl,589081443,2021-02-25T00:00:00,10:30:56,413S11364X615192-f100,6.7,125,HLB,7.5,264139.63,468107.891,1632.49,0.0382,-0.1651,0.342,,POINT (264139.62999999896 468107.8909999989)
beeldmiddenoverzicht_hrl_2021.631,2021_589142305_hrl,589142305,2021-02-25T00:00:00,11:24:37,413S11364X615192-f100,6.7,125,HLB,7.5,256067.39,460300.131,1641.016,-0.0012,-0.1826,0.36,,POINT (256067.3900000006 460300.131000001)
beeldmiddenoverzicht_hrl_2021.632,2021_589040625_hrl,589040625,2021-02-25T00:00:00,09:43:54,413S11364X615192-f100,6.7,125,HLB,7.5,245909.517,473284.513,1635.716,-0.0107,-0.2828,0.4666,,POINT (245909.51700000092 473284.51300000027)
beeldmiddenoverzicht_hrl_2021.633,2021_589061073_hrl,589061073,2021-02-25T00:00:00,10:09:10,413S11364X615192-f100,6.7,125,HLB,7.5,260692.849,470728.569,1636.979,-0.0026,-0.1784,0.3856,,POINT (260692.84899999946 470728.5689999983)
beeldmiddenoverzicht_hrl_2021.634,2021_589030378_hrl,589030378,2021-02-25T00:00:00,09:29:19,413S11364X615192-f100,6.7,125,HLB,7.5,270216.953,474591.288,1640.072,-0.0048,0.2433,180.2163,,POINT (270216.9530000016 474591.2879999988)
beeldmiddenoverzicht_hrl_2021.635,2021_589030379_hrl,589030379,2021-02-25T00:00:00,09:29:22,413S11364X615192-f100,6.7,125,HLB,7.5,270005.271,474596.952,1640,-0.0358,0.1949,180.285,,POINT (270005.2710000016 474596.9519999996)
beeldmiddenoverzicht_hrl_2021.636,2021_589030380_hrl,589030380,2021-02-25T00:00:00,09:29:25,413S11364X615192-f100,6.7,125,HLB,7.5,269786.891,474602.303,1640.252,0.0382,0.2637,180.2646,,POINT (269786.8909999989 474602.3029999994)
beeldmiddenoverzicht_hrl_2021.637,2021_589071144_hrl,589071144,2021-02-25T00:00:00,10:14:46,413S11364X615192-f100,6.7,125,HLB,7.5,263283.113,469447.033,1642.637,0.0752,0.1724,180.3571,,POINT (263283.11300000176 469447.0329999998)
beeldmiddenoverzicht_hrl_2021.638,2021_589030381_hrl,589030381,2021-02-25T00:00:00,09:29:28,413S11364X615192-f100,6.7,125,HLB,7.5,269574.913,474604.563,1639.791,0.0159,0.2185,180.2737,,POINT (269574.9129999988 474604.563000001)
beeldmiddenoverzicht_hrl_2021.639,2021_589030383_hrl,589030383,2021-02-25T00:00:00,09:29:34,413S11364X615192-f100,6.7,125,HLB,7.5,269142.287,474602.404,1638.263,-0.0151,0.2088,180.2067,,POINT (269142.2870000005 474602.40399999917)
beeldmiddenoverzicht_hrl_2021.640,2021_589061037_hrl,589061037,2021-02-25T00:00:00,10:07:46,413S11364X615192-f100,6.7,125,HLB,7.5,252913.127,470720.804,1639.566,0.0286,-0.1112,0.3876,,POINT (252913.12700000033 470720.8040000014)
beeldmiddenoverzicht_hrl_2021.641,2021_589081382_hrl,589081382,2021-02-25T00:00:00,10:28:34,413S11364X615192-f100,6.7,125,HLB,7.5,250961.36,468103.463,1635.574,-0.0384,-0.1811,0.4008,,POINT (250961.3599999994 468103.4629999995)
