buurtcode;soort_groen;gew_gem_afstand
K46c;groen_gedenkpark;1186.23433296083
F82d;groen_gedenkpark;1305.47590029777
F88g;groen_gedenkpark;1256.91384033235
E15b;groen_gedenkpark;1316.9927678144
N61c;groen_gedenkpark;1512.77690217219
T98b;groen_gedenkpark;1298.17359295353
N70a;groen_gedenkpark;1206.93139124831
N72c;groen_gedenkpark;964.947088057052
K49f;groen_gedenkpark;1234.22008968458
K52h;groen_gedenkpark;1065.87621257951
K54d;groen_gedenkpark;1119.47821932673
M58e;groen_gedenkpark;1344.44141113527
E14f;groen_gedenkpark;1143.20699859444
E14c;groen_gedenkpark;1134.77629168549
F76a;groen_gedenkpark;1605.07587281632
K44a;groen_gedenkpark;1171.82027272589
M56b;groen_gedenkpark;1298.99976803845
N68f;groen_gedenkpark;1271.03676266387
K52d;groen_gedenkpark;1289.83115485027
K90e;groen_gedenkpark;1406.44092804316
E37e;groen_gedenkpark;1404.52112832749
K48b;groen_gedenkpark;1111.02722774602
K54a;groen_gedenkpark;1365.9894724959
E13e;groen_gedenkpark;1193.96388048256
K48a;groen_gedenkpark;1119.41524501887
N60c;groen_gedenkpark;1344.16575924915
M58g;groen_gedenkpark;1522.67916169348
N69m;groen_gedenkpark;1363.93778584797
F87e;groen_gedenkpark;1256.54906837319
F88i;groen_gedenkpark;1467.75915001126
M55f;groen_gedenkpark;1324.45432111583
E38c;groen_gedenkpark;1372.16942819774
E37d;groen_gedenkpark;1421.091242319
E12a;groen_gedenkpark;1480.10103106649
M55d;groen_gedenkpark;1292.21834032097
K90d;groen_gedenkpark;1751.94380585605
N69l;groen_gedenkpark;1280.37768797859
K90c;groen_gedenkpark;1689.4580423861
M55c;groen_gedenkpark;1377.00542017648
E13d;groen_gedenkpark;1281.2540372476
K52c;groen_gedenkpark;1545.46974471759
M34e;groen_gedenkpark;2538.67087180253
F82c;groen_gedenkpark;1496.22262864882
F81a;groen_gedenkpark;1551.78424047399
F87a;groen_gedenkpark;1390.59338689939
K52b;groen_gedenkpark;1681.11943637723
M56i;groen_gedenkpark;1919.92246070681
K23d;groen_gedenkpark;1384.62615397807
F89c;groen_gedenkpark;1527.14657976632
F87b;groen_gedenkpark;1333.95619659664
E21b;groen_gedenkpark;1613.39387326908
N68d;groen_gedenkpark;1496.28350854476
K49e;groen_gedenkpark;1526.74601030644
N68a;groen_gedenkpark;1338.07808010228
N70f;groen_gedenkpark;1399.10099555613
E14b;groen_gedenkpark;1342.09198596585
E14a;groen_gedenkpark;1365.62763809554
E13c;groen_gedenkpark;1398.81479886941
N73b;groen_gedenkpark;2034.16427152244
N73e;groen_gedenkpark;1684.14150629649
T95b;groen_gedenkpark;1935.33863056244
E13b;groen_gedenkpark;1524.84893829494
K91b;groen_gedenkpark;1644.40490373124
N68e;groen_gedenkpark;1654.21673141957
E16a;groen_gedenkpark;1542.1709577106
N73i;groen_gedenkpark;1531.28094579302
F88f;groen_gedenkpark;1720.10019780844
M55b;groen_gedenkpark;1521.90648281294
N73a;groen_gedenkpark;2030.04930294547
K46a;groen_gedenkpark;1601.56175671853
E43a;groen_gedenkpark;1802.89621931242
E39a;groen_gedenkpark;1621.91479126355
E16c;groen_gedenkpark;1728.01495418932
E21a;groen_gedenkpark;1902.80298305834
M56h;groen_gedenkpark;1609.18901292759
T94j;groen_gedenkpark;1868.6932286409
M58f;groen_gedenkpark;1633.77687906378
M29c;groen_gedenkpark;1714.59661796579
M30b;groen_gedenkpark;1738.37164777522
E43b;groen_gedenkpark;1719.49688129715
F88c;groen_gedenkpark;1789.29055364437
K49d;groen_gedenkpark;1728.52630758947
F80a;groen_gedenkpark;1889.28212022364
N73d;groen_gedenkpark;2717.58942430466
N66d;groen_gedenkpark;1729.16238990451
E39c;groen_gedenkpark;1572.48728476676
E15d;groen_gedenkpark;1550.98622427124
K53a;groen_gedenkpark;1724.44147913693
F11a;groen_gedenkpark;1660.51281197798
K90a;groen_gedenkpark;1825.9315006225
N70e;groen_gedenkpark;1698.66409979601
K49c;groen_gedenkpark;1884.05981944996
T92g;groen_gedenkpark;2153.21500167246
A05g;groen_gedenkpark;1495.04264293859
T94a;groen_gedenkpark;1811.87749280763
M58h;groen_gedenkpark;1860.05361723021
N60b;groen_gedenkpark;1746.73291282713
K49a;groen_gedenkpark;1771.12337494249
K23e;groen_gedenkpark;1755.5429938527
K53b;groen_gedenkpark;1711.10614540261
K91a;groen_gedenkpark;1787.94922197621
A05c;groen_gedenkpark;1810.61770865631
F88a;groen_gedenkpark;1987.70863502596
A06d;groen_gedenkpark;1694.71849105111
F76b;groen_gedenkpark;1897.71019079264
F88b;groen_gedenkpark;1876.33217233029
F81e;groen_gedenkpark;2176.26600751676
F81c;groen_gedenkpark;2029.95256444999
E16b;groen_gedenkpark;1829.56633952574
E38d;groen_gedenkpark;1803.41542460676
M30a;groen_gedenkpark;1949.70568467517
E40a;groen_gedenkpark;1933.25049948319
F89d;groen_gedenkpark;1811.89444521477
A05f;groen_gedenkpark;1783.90856410599
N66e;groen_gedenkpark;2340.63031759878
M58b;groen_gedenkpark;2035.38539839833
F81d;groen_gedenkpark;2051.64908306056
A05d;groen_gedenkpark;1992.63153329803
F87f;groen_gedenkpark;1867.73061133993
F81b;groen_gedenkpark;1997.09940094024
E40b;groen_gedenkpark;1894.38346790163
A06a;groen_gedenkpark;1875.82477998866
N66c;groen_gedenkpark;2339.47728736711
K49b;groen_gedenkpark;2000.78327485848
N61b;groen_gedenkpark;2087.23455567729
N65d;groen_gedenkpark;2130.41923294158
E40c;groen_gedenkpark;1925.91269135525
F89b;groen_gedenkpark;1984.40923011128
N66b;groen_gedenkpark;2366.51659347285
N71c;groen_gedenkpark;2172.56414085476
M28c;groen_gedenkpark;2069.03555520577
M29b;groen_gedenkpark;2159.03838641351
T94m;groen_gedenkpark;1875.81258298368
N72a;groen_gedenkpark;2011.23390073664
B10h;groen_gedenkpark;2062.43993045353
M55i;groen_gedenkpark;1818.83864017355
M31c;groen_gedenkpark;1999.8122321008
N72b;groen_gedenkpark;1751.64418572022
T97c;groen_gedenkpark;2157.75210300659
K47d;groen_gedenkpark;2017.2342590255
K26b;groen_gedenkpark;2029.60623477658
K26a;groen_gedenkpark;2068.43721726838
M32b;groen_gedenkpark;2123.10825138005
E39b;groen_gedenkpark;1984.37629527188
A06e;groen_gedenkpark;1943.78203035952
A06l;groen_gedenkpark;2097.92247814399
E13a;groen_gedenkpark;2040.87850725712
A06k;groen_gedenkpark;2024.3459161553
E41a;groen_gedenkpark;2057.65027315435
F86e;groen_gedenkpark;2000.80159103644
K47e;groen_gedenkpark;2198.59013606172
E12b;groen_gedenkpark;2358.13704866816
K26c;groen_gedenkpark;2150.80441529848
K52a;groen_gedenkpark;2167.78991866604
M35b;groen_gedenkpark;2250.96658902941
M27b;groen_gedenkpark;2350.34571404751
M58i;groen_gedenkpark;2036.60983766046
F86d;groen_gedenkpark;2034.91727296117
N60a;groen_gedenkpark;2389.05045409481
E41b;groen_gedenkpark;2113.32415437175
N66f;groen_gedenkpark;2099.29866378154
T94b;groen_gedenkpark;2261.59656618946
F86b;groen_gedenkpark;2317.50479016419
E41c;groen_gedenkpark;2123.53367149246
T93b;groen_gedenkpark;2231.35139065277
F77a;groen_gedenkpark;2335.6161816985
N73j;groen_gedenkpark;2071.2684378167
E22b;groen_gedenkpark;2425.0636696381
E42b;groen_gedenkpark;2337.54582380822
E17a;groen_gedenkpark;2397.61496704606
F89a;groen_gedenkpark;2512.94363635509
T94i;groen_gedenkpark;2359.66723558667
E19c;groen_gedenkpark;2279.75192420558
E42d;groen_gedenkpark;2268.28876911791
E75a;groen_gedenkpark;2263.38811814331
A05b;groen_gedenkpark;2290.8016185249
M28d;groen_gedenkpark;2383.65541390073
K25b;groen_gedenkpark;2364.73261314704
K25a;groen_gedenkpark;2386.89318399905
A06c;groen_gedenkpark;2263.30456781249
E75b;groen_gedenkpark;2289.17817342442
N65c;groen_gedenkpark;2528.25703681964
E20c;groen_gedenkpark;2298.94994010535
A06f;groen_gedenkpark;2183.94900259746
K47i;groen_gedenkpark;2445.20974974289
N65b;groen_gedenkpark;2663.33389166466
M31b;groen_gedenkpark;2371.39502522907
A02a;groen_gedenkpark;2488.87262164275
M32a;groen_gedenkpark;2601.26271075778
T93c;groen_gedenkpark;2377.76490364142
N61a;groen_gedenkpark;2540.30673763351
F77b;groen_gedenkpark;2689.1751912854
T96g;groen_gedenkpark;2467.50708880382
T94k;groen_gedenkpark;2582.32206156966
E42a;groen_gedenkpark;2412.07141843768
M29a;groen_gedenkpark;2534.89063770277
E18a;groen_gedenkpark;2425.40600415408
T94c;groen_gedenkpark;2382.85910894738
E75d;groen_gedenkpark;2420.01769395452
E41d;groen_gedenkpark;2244.28626679308
E42c;groen_gedenkpark;2427.58775669255
F86c;groen_gedenkpark;2405.99597069194
K25c;groen_gedenkpark;2506.49211937756
M27c;groen_gedenkpark;2346.95474362101
F77c;groen_gedenkpark;2524.37919061053
K47f;groen_gedenkpark;2482.36224998617
F86f;groen_gedenkpark;2354.00173883127
K47c;groen_gedenkpark;2461.4490998356
K47g;groen_gedenkpark;2480.18385613753
E20b;groen_gedenkpark;2663.48323473144
K25d;groen_gedenkpark;2606.43262735699
A05a;groen_gedenkpark;2493.50859665937
A06i;groen_gedenkpark;2367.75414239322
F85c;groen_gedenkpark;2641.39547274663
A06g;groen_gedenkpark;2618.09015187504
M35c;groen_gedenkpark;2913.19573524609
E75c;groen_gedenkpark;2475.34726751367
F78b;groen_gedenkpark;2654.59663830594
A02b;groen_gedenkpark;2565.07655922967
M35a;groen_gedenkpark;2751.53493714763
T96f;groen_gedenkpark;2655.31301161687
N73c;groen_gedenkpark;2334.97020190716
M32d;groen_gedenkpark;2567.15423147081
E19b;groen_gedenkpark;2643.3974687223
N66g;groen_gedenkpark;2535.34242103681
T95a;groen_gedenkpark;2781.69542104465
E18b;groen_gedenkpark;2642.84068749633
T93d;groen_gedenkpark;2837.70782824271
F78a;groen_gedenkpark;2789.66347260021
T97d;groen_gedenkpark;2930.05405025139
T94g;groen_gedenkpark;2697.19486498345
M31a;groen_gedenkpark;2628.50786714217
F86a;groen_gedenkpark;2705.15054008974
N71g;groen_gedenkpark;2715.05896208789
K24e;groen_gedenkpark;2833.85714399121
K24a;groen_gedenkpark;2696.094752893
T94n;groen_gedenkpark;2731.5224453624
B10d;groen_gedenkpark;2628.51939420899
A02c;groen_gedenkpark;2891.7619472677
F79b;groen_gedenkpark;2753.04333392745
T97a;groen_gedenkpark;2751.67972240075
M28b;groen_gedenkpark;2699.34682209434
T93a;groen_gedenkpark;2907.56063444261
M28a;groen_gedenkpark;2756.1880856628
F11e;groen_gedenkpark;2930.16678433762
A01b;groen_gedenkpark;2683.00291447361
M32c;groen_gedenkpark;2878.40510380098
K47j;groen_gedenkpark;2708.10731718071
T94d;groen_gedenkpark;2907.52210071834
F85a;groen_gedenkpark;2978.46208424548
A09h;groen_gedenkpark;2699.28434514779
F85b;groen_gedenkpark;2940.29489769702
F77d;groen_gedenkpark;2998.08238802201
A08e;groen_gedenkpark;2672.74294376759
E22a;groen_gedenkpark;2888.96131891969
K47a;groen_gedenkpark;2830.27466832638
K47b;groen_gedenkpark;2888.4990655341
M35e;groen_gedenkpark;2912.22458942843
B10c;groen_gedenkpark;3207.62625506738
E19a;groen_gedenkpark;2771.26511442965
N65a;groen_gedenkpark;2926.21230139576
M27a;groen_gedenkpark;2897.15772031207
M33c;groen_gedenkpark;3154.98009234969
M34d;groen_gedenkpark;3244.5307686598
A01c;groen_gedenkpark;2846.38055824713
M33d;groen_gedenkpark;3103.43705959398
N71f;groen_gedenkpark;3210.89804464081
K24d;groen_gedenkpark;2921.46203421824
A01d;groen_gedenkpark;2823.07893013318
M33k;groen_gedenkpark;2997.97127499965
F11d;groen_gedenkpark;3115.5757979227
A08d;groen_gedenkpark;3266.9180875159
T93j;groen_gedenkpark;2901.19707501512
A09i;groen_gedenkpark;3271.29808499471
M35f;groen_gedenkpark;3315.24696062452
T94f;groen_gedenkpark;3011.08322709821
K47h;groen_gedenkpark;2871.70910239335
M33i;groen_gedenkpark;2980.76091676685
A06j;groen_gedenkpark;2940.29400739859
F78e;groen_gedenkpark;2889.62889066187
M33h;groen_gedenkpark;3097.95809139183
F77f;groen_gedenkpark;3058.30339660251
T96e;groen_gedenkpark;3099.3259224811
A08b;groen_gedenkpark;3166.64891314697
K24b;groen_gedenkpark;3064.02136018665
T96b;groen_gedenkpark;3176.5720938297
N71h;groen_gedenkpark;3196.87019939713
A06h;groen_gedenkpark;3016.9484551655
T94h;groen_gedenkpark;3051.78266963668
A01e;groen_gedenkpark;2966.88421767797
E20a;groen_gedenkpark;3021.39511396843
T97b;groen_gedenkpark;3109.09929478905
A07h;groen_gedenkpark;3107.17490141009
M34a;groen_gedenkpark;3033.95475197724
F78c;groen_gedenkpark;3088.10964011082
T92f;groen_gedenkpark;2889.23456799547
T94l;groen_gedenkpark;3306.11502937257
A09f;groen_gedenkpark;3142.61095154067
F78d;groen_gedenkpark;3278.07112602273
B10g;groen_gedenkpark;2956.40522402801
M33b;groen_gedenkpark;3513.47141307853
A01f;groen_gedenkpark;3178.60804521166
A00a;groen_gedenkpark;3144.0850478077
M33e;groen_gedenkpark;3422.05222934006
T93e;groen_gedenkpark;3335.92049500128
A09e;groen_gedenkpark;3297.91738050507
T96d;groen_gedenkpark;3207.69583376407
A02d;groen_gedenkpark;3219.94559318831
A09d;groen_gedenkpark;3302.66112899268
K24c;groen_gedenkpark;3213.98286008938
M33g;groen_gedenkpark;3230.15709775956
A00b;groen_gedenkpark;3255.29810311269
A01a;groen_gedenkpark;3045.7913168503
A01g;groen_gedenkpark;3323.25375037147
A07f;groen_gedenkpark;3306.87131188695
F77e;groen_gedenkpark;3088.66562336898
T94e;groen_gedenkpark;3330.77579458009
A07b;groen_gedenkpark;3191.16995749212
M33j;groen_gedenkpark;3589.08021879202
A07g;groen_gedenkpark;3312.81539575427
A07d;groen_gedenkpark;3307.01506107815
A07a;groen_gedenkpark;3267.30350938742
M33f;groen_gedenkpark;3603.97629759057
A00d;groen_gedenkpark;3377.61955372029
A07e;groen_gedenkpark;3448.69783483103
A00c;groen_gedenkpark;3426.63430719888
T92d;groen_gedenkpark;3297.0587057619
A08a;groen_gedenkpark;3548.23524551773
M34f;groen_gedenkpark;3580.14250968085
A04d;groen_gedenkpark;3495.78447799986
T96c;groen_gedenkpark;3682.97929533057
A03g;groen_gedenkpark;3404.98938700267
M34c;groen_gedenkpark;3549.23357325884
T96a;groen_gedenkpark;3600.3780371512
A03d;groen_gedenkpark;3515.16631119975
A07c;groen_gedenkpark;3441.74664071428
A09c;groen_gedenkpark;3664.37629277113
A00e;groen_gedenkpark;3586.01343936301
A04a;groen_gedenkpark;3557.3093735019
A03c;groen_gedenkpark;3651.01915251284
M51b;groen_gedenkpark;4137.71821725719
N71e;groen_gedenkpark;3423.7498798508
A04b;groen_gedenkpark;3641.7600040237
A03a;groen_gedenkpark;3598.70251567963
A04e;groen_gedenkpark;3662.17214348945
A01h;groen_gedenkpark;3599.60526780092
M51a;groen_gedenkpark;3748.66443131958
T93g;groen_gedenkpark;3720.76729864491
M34g;groen_gedenkpark;3610.65576460563
M51c;groen_gedenkpark;3804.30312173456
A09b;groen_gedenkpark;3853.94303480826
T92b;groen_gedenkpark;4075.22511655306
A03b;groen_gedenkpark;3744.7530910715
A03f;groen_gedenkpark;3773.35320013417
A04h;groen_gedenkpark;3789.09115203438
A04g;groen_gedenkpark;3788.61313331189
A04i;groen_gedenkpark;3919.42312606963
A03e;groen_gedenkpark;3851.7923256977
T93f;groen_gedenkpark;4047.17960750542
A04c;groen_gedenkpark;3865.32274434948
T93k;groen_gedenkpark;3754.16802269747
T92e;groen_gedenkpark;3820.89372371817
A09a;groen_gedenkpark;4197.94752559024
A04f;groen_gedenkpark;3936.18165052777
M33a;groen_gedenkpark;4048.37595032563
T93i;groen_gedenkpark;4114.65386468019
T93h;groen_gedenkpark;4327.89402711151
M50g;groen_gedenkpark;4886.61875324893
B10f;groen_gedenkpark;6153.46508036322
N73h;groen_landschap;356.217272848313
T95c;groen_landschap;126.227000550786
T98b;groen_landschap;83.0964664276078
F80b;groen_landschap;238.588879669298
N73d;groen_landschap;248.74783637093
F79b;groen_landschap;299.782640695238
T98a;groen_landschap;347.474745671692
F79a;groen_landschap;404.306445799656
N73g;groen_landschap;1476.69454581427
F80c;groen_landschap;304.792145473365
M58f;groen_landschap;278.498524037371
N73b;groen_landschap;656.773232119545
N73a;groen_landschap;813.307068290438
K90e;groen_landschap;2786.1294216771
F83b;groen_landschap;216.987106982882
F82a;groen_landschap;446.572338406774
N73i;groen_landschap;966.839240331526
N73e;groen_landschap;455.10812478904
N73c;groen_landschap;224.439428187284
N64d;groen_landschap;704.782585328828
K91d;groen_landschap;557.8959921485
N62b;groen_landschap;780.945490712441
N68f;groen_landschap;682.973802525241
M58e;groen_landschap;760.349487479122
N72c;groen_landschap;455.334774567078
F78d;groen_landschap;846.133548833591
N73j;groen_landschap;533.625601261118
F78b;groen_landschap;737.020820509896
K91c;groen_landschap;1150.67661580143
T95b;groen_landschap;1088.06432835389
F83a;groen_landschap;939.729682619464
T96g;groen_landschap;769.158640210957
T97d;groen_landschap;911.577447515512
N68e;groen_landschap;768.895388877834
F82b;groen_landschap;877.456685395907
N68d;groen_landschap;878.527655082639
K54e;groen_landschap;958.740562986477
F81a;groen_landschap;1181.54847304248
F78c;groen_landschap;1142.46442416031
N68a;groen_landschap;892.076365432117
T96f;groen_landschap;1033.23493812815
F78a;groen_landschap;1136.09881156926
N68c;groen_landschap;1127.51010929652
T92g;groen_landschap;1433.51824756887
F82c;groen_landschap;1262.62803324588
F80a;groen_landschap;1240.01495632846
F84b;groen_landschap;1462.10561943677
N69m;groen_landschap;1498.6840430415
F84a;groen_landschap;1400.56014529902
N64e;groen_landschap;1004.83692230605
N64c;groen_landschap;1674.93725635577
K52h;groen_landschap;1206.96963943032
T97c;groen_landschap;1345.88402968675
F78e;groen_landschap;1186.48893707875
N62a;groen_landschap;1338.34708984997
K91b;groen_landschap;1454.94593653257
B10g;groen_landschap;1129.98487788453
T97b;groen_landschap;1321.94218092677
N73f;groen_landschap;1673.015666116
M34f;groen_landschap;1466.17128642367
N68b;groen_landschap;1309.06412958734
T96e;groen_landschap;1394.28805424222
T96b;groen_landschap;1495.18703222699
K52g;groen_landschap;1486.82729570399
M34a;groen_landschap;1636.1008094976
F81b;groen_landschap;1604.79649531442
K23e;groen_landschap;1524.62899970953
K91a;groen_landschap;1552.79554031389
K54c;groen_landschap;1929.30415369652
F82d;groen_landschap;1736.23329193088
N69l;groen_landschap;1716.28308160277
F81c;groen_landschap;1786.98539244325
T94k;groen_landschap;1828.11918142885
F84c;groen_landschap;2025.7702268325
M58j;groen_landschap;2054.83164800561
K90c;groen_landschap;1819.67552946413
F88c;groen_landschap;1732.70021277862
T92f;groen_landschap;1447.35303569362
T97a;groen_landschap;1791.16828918667
F77c;groen_landschap;1901.40091551909
N69j;groen_landschap;1690.84406369342
T96d;groen_landschap;1782.40783277132
T95a;groen_landschap;1934.49919710018
F77f;groen_landschap;1934.74416635646
K54d;groen_landschap;1765.41900708572
K52b;groen_landschap;1968.33239208394
T94g;groen_landschap;1849.9205627749
M34c;groen_landschap;1844.38660580802
N69k;groen_landschap;1964.46975667947
M34d;groen_landschap;1895.02983671677
K54b;groen_landschap;2130.97499456793
N61d;groen_landschap;1957.05065320052
T96c;groen_landschap;2173.33985182197
F88d;groen_landschap;2067.09721672311
K52c;groen_landschap;2104.46419445513
N63a;groen_landschap;2079.64896849112
F77d;groen_landschap;2038.14492143374
N69a;groen_landschap;1907.19447704851
F81d;groen_landschap;2067.23774617913
K90a;groen_landschap;2176.5115469232
M58g;groen_landschap;2295.57434409178
T92d;groen_landschap;1855.17717346005
F88h;groen_landschap;2216.98318861663
T96a;groen_landschap;2093.11471962546
F76a;groen_landschap;2641.43242313745
F88i;groen_landschap;2300.40326744431
F88a;groen_landschap;2218.58330707766
N74c;groen_landschap;2287.24343890627
T94f;groen_landschap;2277.67322113914
K23d;groen_landschap;2288.89316013823
F88b;groen_landschap;2296.98691691796
M33e;groen_landschap;2392.5335961921
K52a;groen_landschap;2283.02965905652
T94h;groen_landschap;2206.07415977306
K52d;groen_landschap;2229.95692394802
F11d;groen_landschap;2682.38050070988
F81e;groen_landschap;2576.89161019587
T94i;groen_landschap;2492.1166192797
M58i;groen_landschap;2293.97753208148
K54a;groen_landschap;2455.49617792753
K90d;groen_landschap;2689.2280567253
F88g;groen_landschap;2263.15076903501
F88j;groen_landschap;2561.95837417761
T94j;groen_landschap;2933.89559422623
N61c;groen_landschap;2444.94941292557
M33f;groen_landschap;2589.17241159717
T94e;groen_landschap;2519.50932375894
N69c;groen_landschap;2382.77722446223
T94n;groen_landschap;2589.85994208813
F88e;groen_landschap;2530.13035675235
F88f;groen_landschap;2661.90979034649
K53a;groen_landschap;2536.06696550006
F77b;groen_landschap;2811.32986153299
F76b;groen_landschap;2881.13688306438
F77a;groen_landschap;2902.94951316154
K49a;groen_landschap;2695.61760486678
M34e;groen_landschap;3351.81798564138
K59a;groen_landschap;2833.00321050251
N74b;groen_landschap;2678.63036621643
K25d;groen_landschap;2819.62062235642
M58b;groen_landschap;2841.7987350297
F77e;groen_landschap;2423.82310872757
K26c;groen_landschap;2688.35159067385
M34g;groen_landschap;2501.68789124886
F11e;groen_landschap;2738.95994064507
M32c;groen_landschap;2833.7983818134
F89d;groen_landschap;2556.93859856948
M58h;groen_landschap;2781.69960150946
K25c;groen_landschap;2815.14704121969
N74a;groen_landschap;2586.86945453844
N64b;groen_landschap;2705.56685497006
K53b;groen_landschap;2801.046391016
T92e;groen_landschap;2631.82262896091
K90i;groen_landschap;2803.94746363693
K23c;groen_landschap;2907.46308833419
N61b;groen_landschap;3016.70492373517
M32d;groen_landschap;3059.45418828443
T94d;groen_landschap;3080.59468896864
B10h;groen_landschap;3016.27562154401
N72a;groen_landschap;2940.70426879452
K26b;groen_landschap;2925.86285300028
M33b;groen_landschap;3081.82312265678
N72b;groen_landschap;2681.11455377809
M55f;groen_landschap;2875.08927587749
T94c;groen_landschap;2941.20288379368
K49f;groen_landschap;3104.16734125383
T93h;groen_landschap;2883.83127083028
M55g;groen_landschap;3070.87195572018
T93a;groen_landschap;3231.8830050546
T94l;groen_landschap;3130.24680623515
T93i;groen_landschap;2942.65512837639
K49b;groen_landschap;3029.76966102675
M55i;groen_landschap;2921.41642525172
K25b;groen_landschap;3162.29051388084
K26a;groen_landschap;3128.11626586811
M33d;groen_landschap;3364.75973446153
F89c;groen_landschap;3251.09941947749
N60a;groen_landschap;3401.65392981457
F11a;groen_landschap;3398.36095760103
F11f;groen_landschap;3201.40061482916
M55c;groen_landschap;3118.48316200261
N64a;groen_landschap;3114.20804033531
M35a;groen_landschap;3407.01384448414
M33c;groen_landschap;3538.5538070993
T94b;groen_landschap;3467.84338197814
K49e;groen_landschap;3251.1188331488
K47g;groen_landschap;3231.86525337044
K24d;groen_landschap;3187.99922039061
M27b;groen_landschap;3474.09681628609
K24e;groen_landschap;3353.84565404534
T93b;groen_landschap;3255.46371032923
N60b;groen_landschap;3293.15790975256
M33g;groen_landschap;3195.069663825
K90j;groen_landschap;3302.50426107291
F85b;groen_landschap;3489.06113471505
N70d;groen_landschap;3380.94748446414
N60c;groen_landschap;3311.64146144763
T93f;groen_landschap;3277.81969593848
M35b;groen_landschap;3280.65380000781
F89a;groen_landschap;3427.45381194161
T92b;groen_landschap;3317.41196712128
N70b;groen_landschap;3492.00695462094
T93k;groen_landschap;3058.98543969125
M32a;groen_landschap;3372.98756197492
N61a;groen_landschap;3469.77710569139
T93g;groen_landschap;3442.86024192885
K25a;groen_landschap;3446.42691913857
K47j;groen_landschap;3347.62144277161
K49d;groen_landschap;3478.4651754619
M33h;groen_landschap;3414.56385892429
M33k;groen_landschap;3485.71940861735
M55b;groen_landschap;3424.24589633892
A09e;groen_landschap;3549.0484811024
T94m;groen_landschap;3386.06083197703
K49c;groen_landschap;3601.2944032346
M33j;groen_landschap;3716.91055272629
K24c;groen_landschap;3490.80753242109
K24b;groen_landschap;3509.40019633695
K48f;groen_landschap;3696.78001693059
M32b;groen_landschap;3571.59028893451
M30a;groen_landschap;3593.52726152818
K23a;groen_landschap;3520.20670994834
M33i;groen_landschap;3412.60536953238
K47f;groen_landschap;3605.87901604228
E39d;groen_landschap;3613.63232652795
N71c;groen_landschap;4120.76115294611
A09d;groen_landschap;3933.15414418405
N70f;groen_landschap;3593.7792189749
F87d;groen_landschap;3715.57946492081
F89b;groen_landschap;3804.35808039808
K48e;groen_landschap;3799.55744439708
M55h;groen_landschap;3859.56842754507
K47e;groen_landschap;3710.43130492731
K47a;groen_landschap;3621.29837611
M33a;groen_landschap;3754.0680845311
T93e;groen_landschap;3799.16586055042
A09f;groen_landschap;3642.58252439522
E39c;groen_landschap;3701.98337810337
K44f;groen_landschap;3942.67151152476
K24a;groen_landschap;3731.21823718865
M56i;groen_landschap;4389.74492948488
E39b;groen_landschap;3739.27493214242
F85a;groen_landschap;3827.82007669494
N70c;groen_landschap;3757.41494243818
T94a;groen_landschap;3858.34573125881
F86f;groen_landschap;3747.50395656966
F85c;groen_landschap;3936.30416723492
F87e;groen_landschap;3625.56413899701
M27c;groen_landschap;3657.25813773564
M55e;groen_landschap;4042.55358430836
M31a;groen_landschap;3887.06754252252
E37c;groen_landschap;4067.30088168263
M35e;groen_landschap;3944.18212817503
K48b;groen_landschap;3900.36638433314
K48c;groen_landschap;3966.57320452811
N70a;groen_landschap;3913.50312878792
M51b;groen_landschap;4106.98034165014
M50g;groen_landschap;3884.90627646776
T93c;groen_landschap;3878.61230974539
M55d;groen_landschap;3987.30417980955
M30b;groen_landschap;4067.38233494999
N71g;groen_landschap;4128.07056603258
M31c;groen_landschap;4010.11999806644
M31b;groen_landschap;3998.68948765683
A07f;groen_landschap;3843.39086674117
E36a;groen_landschap;3934.98654295326
T93j;groen_landschap;3871.21017319044
F86a;groen_landschap;4131.24824511071
M28d;groen_landschap;3997.84801129256
M35c;groen_landschap;4422.86826654401
E37f;groen_landschap;4204.17038997205
N71h;groen_landschap;4163.38592244226
N70e;groen_landschap;4038.18880987645
M57a;groen_landschap;4178.89849651774
F87c;groen_landschap;4128.27548511024
A07e;groen_landschap;4033.80097857985
M27a;groen_landschap;4039.20167334611
K47d;groen_landschap;4088.22608133503
K47c;groen_landschap;4107.41461071834
M56h;groen_landschap;4058.08237451601
E39a;groen_landschap;4070.42113350677
A07h;groen_landschap;4109.78325019529
K46a;groen_landschap;4202.30551086234
K47h;groen_landschap;4069.56362398541
F87a;groen_landschap;4266.3823317604
M29a;groen_landschap;4332.23384510216
M28a;groen_landschap;4310.43095591014
K48d;groen_landschap;4336.40428026862
M56c;groen_landschap;4481.53053697958
A09h;groen_landschap;4217.89518940147
M56a;groen_landschap;4326.4784521982
T93d;groen_landschap;4131.07778498705
M28c;groen_landschap;4352.76548754717
A09i;groen_landschap;4631.87765048663
E38c;groen_landschap;4417.39498541885
M35f;groen_landschap;4515.16205486437
A07d;groen_landschap;4208.41387472811
A03c;groen_landschap;4298.66303571489
F87f;groen_landschap;4221.06677209579
A09a;groen_landschap;4357.9605076046
K46b;groen_landschap;4388.46401364009
K47b;groen_landschap;4252.37370950883
K44c;groen_landschap;4403.85302600868
A07c;groen_landschap;4323.24652902958
F86e;groen_landschap;4337.16081963847
K44d;groen_landschap;4417.06198202643
K48a;groen_landschap;4257.87762153826
E36b;groen_landschap;4658.83695786663
A07g;groen_landschap;4309.82111375022
E41d;groen_landschap;4145.4891504116
